Compound Id	HybridizationRatio
70652	0.364
70988	0.3
10464	0.75
13839012	0.0
4333	0.077
21106169	1.0
13839110	0.25
13839082	0.143
21105871	0.143
9874	0.222
11332993	0.222
28973	0.4
27296	0.333
11651	0.25
8665	0.143
61707	0.75
3584	0.158
4744	0.462
466305	0.364
10246	0.333
21109330	1.0
10948	1.0
13835224	1.0
13835235	1.0
81815	0.0
2206	0.625
86394	0.571
54833	0.375
7155	0.0
230	0.5
11576	0.222
2606	1.0
2079	0.727
42330	0.667
8657	0.143
10903	0.0
6907	0.3
11193	0.833
20545	0.944
6649	0.833
8012	0.8
6333	0.0
971	0.0
9454	0.125
577	0.0
10181339	0.222
44152	0.444
137720	0.214
13846749	0.222
8900	0.0
6177	0.8
7469	0.833
7064	0.833
10001	0.8
6341	0.75
259	0.75
1005	0.667
9326	0.0
967	0.0
11589	0.222
5596	0.0
13249	0.933
3951	0.25
8552	0.833
7701	0.8
7888	0.909
12013	0.923
2863	0.9
7803	0.857
171	0.5
7866	0.889
3756	0.917
10033	0.941
370	0.875
12071	0.947
10035	0.95
13884973	1.0
13029	0.0
6706	0.0
4962	0.143
4575	0.727
11591	0.0
9218	0.125
11107	0.8
3277	0.133
8183	0.0
79969	0.364
9350	0.0
10980	0.0
11588	0.0
9574	0.0
6674	0.0
10972	0.0
11563	0.0
693	0.0
10411	0.125
11625	0.125
331	0.0
7018	1.0
768	0.0
6586	0.0
64699	0.667
191058	0.111
5593	0.0
6739	0.0
10986	0.111
392	0.0
28947	0.125
21106018	0.143
13835630	1.0
13875219	0.0
13842573	0.0
6950	0.0
14299946	1.0
13030	0.0
9360	0.0
8071	0.0
10432	0.0
11294	0.0
4963	0.0
13875432	0.0
434	0.0
5139	0.091
19766	0.0
9547	0.0
13835293	1.0
13875441	0.0
11769	0.0
65272	0.933
191	0.667
10181338	0.125
7151	0.0
5541	0.727
592	0.667
13839441	1.0
13835209	1.0
13839416	1.0
63908	0.167
221226	0.286
26325085	1.0
61765	0.125
7001	0.0
6675	0.0
21105795	0.0
17339596	1.0
11080	0.0
4380	0.375
16359	0.0
63054	0.0
72056	1.0
34095	1.0
18685	1.0
62628	1.0
11875	1.0
48085	0.75
5026	0.0
1906	0.125
278	0.0
10606755	1.0
13839553	1.0
18177	0.111
5882	0.0
763	N/A
1015	0.0
12499	0.0
5915	0.0
7189	0.125
10664	0.0
7044	0.0
12478	0.0
68568	0.0
89258	0.125
10205670	0.5
26325087	1.0
26325088	1.0
6035	0.222
6013	0.438
937	N/A
13835604	1.0
21106172	0.0
7042	0.0
10628694	0.0
10616	0.0
955	0.0
1143	0.0
61191	0.143
12821	0.0
7098	0.143
9564	0.143
84971	1.0
388391	1.0
1710	0.067
6079	0.0
5554	0.667
13837760	0.0
132	0.0
2005981	0.0
10771217	0.5
18	0.0
1151	0.0
185	0.0
11083	0.0
8182	0.0
6988	0.0
6492	0.0
913	0.0
78467	0.125
9965	0.222
1577	0.0
440	1.0
120548	0.286
3513	0.143
744	0.0
7745	0.5
1078	0.5
11366	0.0
844	0.333
6371	0.2
10772050	0.5
7208	0.0
61739	0.0
11489	0.125
63863	1.0
5142	0.0
13835932	1.0
10975	0.0
1446	0.0
5553	0.667
6066	0.182
3350	0.0
40130	0.778
4878	0.0
8282	0.0
376	0.714
10025	0.75
5004	0.8
7142	0.0
10870	0.0
20198	0.8
1253	0.125
71	0.0
65234	0.188
6665	0.143
29400	0.444
1043	0.412
4067	0.364
62265	0.0
7150	0.125
55075	0.0
4444100	0.0
789	0.2
541032	0.0
96749	0.833
7984	1.0
3102535	0.0
64016	0.125
7146	0.0
361	0.0
6045	0.927
10197150	0.0
4599	0.25
472932	0.333
5768	1.0
