Compound Id	AutocorrelationMass [ATSm3]
502855	21.541
6191	24.503
26325183	40.436
5709	12.771
6153	15.012
16425	37.531
8521	60.173
23150	19.460
8520	46.602
66656	16.128
26824	46.712
18019	60.504
26325084	132.703
6190	30.207
11919	15.353
10696	54.283
26325083	119.132
10451	67.854
23101	33.031
122090	35.370
26325082	105.562
26325081	91.991
10449	81.424
26325080	78.420
66655	21.799
14021447	64.849
67991	32.467
109705	48.754
17619	12.796
692	0.0
291	0.0
6084	0.0
6094	1.0
7555	2.0
6120	3.0
7712	3.0
6308	4.0
9646	6.0
10781	10.0
15802	8.0
17976	11.0
7767	4.0
7604	5.0
7010	5.0
6163	7.0
6340	6.0
8560	5.0
11094	6.0
11023	6.0
11055	8.0
10786	7.0
7619	7.0
10755	8.0
11551	6.0
349	6.0
11035	7.0
11104	8.0
10795	9.0
10445	10.0
7849	7.0
17558	8.0
13439	13.0
13402	10.0
14840	8.0
13448	14.0
13619	9.0
7890	10.0
11882	11.0
11883	12.0
10540	14.0
7929	18.0
11897	19.0
11899	20.0
12017	21.0
12072	22.0
11900	23.0
11901	24.0
11146	25.0
11902	26.0
10542	30.0
11906	34.0
8878	11.0
11585	15.771
11557190	51.279
10452	40.712
108106	72.990
127983	0.0
78828	37.708
68328	24.137
67414	54.742
13837650	5.903
13853215	35.911
9392	37.788
10765	4.0
7674	8.0
14998	10.667
10614293	10.0
6156	6.0
12201	5.0
11109	4.0
24142	13.0
13622	12.0
16180	11.0
7891	10.0
12446	5.0
29025	7.0
12635	9.0
11121	5.0
7713	3.0
12809	8.0
7833	6.0
7556	2.0
7954	1.0
555074	5.0
7957	3.0
4516601	6.0
56442	2.0
4483639	3.0
4516599	6.0
4512361	6.0
4483638	3.0
4449912	2.0
4512642	6.0
18410	11.0
22408	0.0
66675	20.030
10113	4.0
9484	12.251
6085	0.0
7024	7.0
15438	9.0
8896	5.0
14751	9.0
221117	10.0
7787	6.0
8908	7.0
8909	8.0
8910	10.0
71433	8.338
22814	0.0
9095782	19.658
6151	29.891
6188	43.491
11099	3.0
73583	33.771
7340	12.499
8158	6.499
11110	4.0
9642	1.0
11996	9.328
10756390	63.636
62827	17.077
7626	8.328
10265264	10.0
56117	15.444
11230	4.166
63631	6.332
11086	8.0
11841	9.664
6402	16.0
1406720	29.0
1114	3.0
14692	8.0
10179173	10.0
21800	10.0
8544	5.0
7788	6.0
4927801	91.237
10325078	58.267
55188	8.996
68224	63.636
24263	15.0
6364	18.0
11749	5.332
14672	7.996
11228	4.664
11857	7.0
391428	15.0
10733068	79.546
454638	29.0
9990	2.0
6309	4.0
7557	2.0
558883	3.0
56020	3.0
10124	6.0
6111	0.0
10265270	14.0
14198	16.0
7180	13.0
9411	19.022
6149	40.145
15765	10.0
553642	8.0
15413	20.331
7182	13.0
10669	13.0
8569	7.664
12220	9.664
7823	5.664
11849	5.664
10441	2.332
3168	3.664
11833	4.332
455420	7.332
10709	3.332
10179239	14.0
11761	13.679
6108	7.128
69914	47.727
59573	12.780
11671339	47.727
7956	1.0
55090	12.855
10053	22.958
28993	10.0
10054	11.855
9461	15.916
16791	6.0
11117	6.0
205483	15.384
10979	13.0
61346	31.207
6186	52.949
69371	27.487
69569	46.038
7181	13.0
99596	24.859
11351244	11.0
16841	21.454
61266	47.636
6187	51.072
2656	21.993
6827	16.0
20939	13.0
7817	5.664
11788	8.332
13835316	14.616
6270	25.329
454209	10.829
9633	7.582
9377	5.582
9243	1.582
11148	0.0
923	1.553
6121	6.903
6315	7.903
6118	14.305
8577	10.670
14349	9.670
7852	8.670
14680	7.670
7776	5.670
7330	5.0
6122	22.132
7732	3.664
11729	3.670
6307	9.653
13255	10.328
10512	5.952
13837797	5.664
6098	2.952
10536	10.340
7827	8.340
9233	6.340
18607	4.670
5730	52.277
10526	6.952
120464	13.855
24590970	32.261
7733	3.664
7850	8.952
11865	7.952
7714	4.952
10437	3.952
6097	2.952
12219	13.653
7848	12.653
61487	23.958
11863	11.653
7810	10.653
7766	9.653
7711	8.653
7552	7.653
6092	6.653
12010	14.566
11830	13.566
10497	12.566
31029	11.566
6100	10.566
12228	10.677
6042	34.993
13836713	3.670
13803	16.335
7815	6.670
7560	3.670
6103	2.670
6635	43.039
6087	0.0
7721	4.670
6083	0.0
1039	1.0
6088	0.0
13837281	29.232
56232	14.162
5979	69.987
13837190	3.774
7074	12.771
7170	16.0
10534	7.0
10410	12.0
68503	18.673
14694	20.907
7090	20.251
7028	7.996
10487	11.903
13492	14.0
15747	15.0
8356	12.0
18971812	24.565
14688	18.162
71876	14.771
7128	11.0
7183	13.0
7088	14.0
15461	15.0
13299573	46.616
7073	12.771
2340753	24.608
8554	6.664
10340	7.996
13487	13.0
7385	10.0
8531	12.0
7448	12.0
764	11.328
10325184	36.316
6406	8.439
12066	6.439
7738	5.664
10404	12.0
7419	11.0
7219	9.0
11660	11.0
6999	14.0
18688	12.771
7737	5.664
1108	8.0
236	6.0
7521	10.0
7641	10.0
7659	12.0
11871	12.679
55130	11.103
10433	10.771
11992	10.103
10253	13.0
60886	39.309
83962	27.103
12161	20.0
7671	13.103
10446	12.435
62249	11.439
11526	7.323
7672	19.305
7786	10.679
8335	12.0
7657	10.771
22453	10.771
7065	9.771
13875283	11.164
7553	7.653
11409	11.0
3631	28.184
13835836	9.103
55084	11.771
7694	10.771
7482	9.771
11716	10.771
11045	9.771
7515	8.771
13836549	24.981
13836674	3.952
6967	10.0
6977	12.0
21168808	12.009
960	18.439
61213	12.781
7472	10.103
11207996	9.439
29016	10.771
7747	9.771
7627	9.103
10571	8.439
7076	11.771
7003	10.771
9614	9.164
7739	8.340
8883	18.0
7757	14.771
7511	12.771
7509	11.771
29005	10.771
10420	9.771
7478	9.988
7475	8.771
7463	7.771
21111806	12.327
21111820	10.340
21171407	11.566
11910	7.332
13850082	19.435
7872	12.771
7875	14.771
7913	16.771
7670	11.664
8568	10.771
14846	12.439
7800	11.439
11843	9.771
29012	8.771
10797	9.664
7538	10.439
7536	9.439
11755	6.439
7706	7.771
7761	8.107
10492	7.107
11680	7.439
11706	8.439
10653	6.439
68179	7.720
11727	2.553
21108550	12.327
9724	16.0
11731	5.340
8950	10.0
14866	17.0
6720	15.664
7559	2.332
10236	12.0
7012	5.332
11065	5.332
28981	8.332
99681	22.435
8525	6.771
6176	9.664
7081	6.332
6313	4.332
9903	13.0
55123	8.107
12012	7.107
7534	9.664
10791	7.664
11125	6.107
7782	5.107
6316	9.855
9325	12.327
123860	9.328
28986	7.664
6335	5.439
7616	6.771
7129	11.0
10788	7.664
7621	7.664
8329688	16.482
10777	6.664
441	7.332
7838	6.332
5949	5.332
29029	8.332
7772	4.332
256	3.332
512	2.332
21169510	41.764
7676	11.903
13875281	13.903
7220	9.0
7248	11.0
11661	11.0
12674	16.0
8097	14.0
12972	11.664
9976	9.664
7514	7.664
215929	8.664
11025	6.664
7734	4.107
7016	5.664
1095	8.340
2038738	10.191
12259	16.0
13836589	4.664
172	1.332
13836520	6.996
13875230	13.903
18219	12.467
10801109	28.563
29004	16.316
7871	11.664
21153	12.664
7802	8.664
12218	10.664
12632	9.664
