Compound Id	VABC
502855	180.238459556911
6191	79.553781054372
26325183	229.257706180123
5709	107.107286561289
6153	50.122678727892
16425	68.743753261838
8521	428.813401641445
23150	192.140281407761
8520	349.922361563551
66656	N/A
26824	349.922361563551
18019	428.813401641445
26325084	852.587653881052
6190	88.697289974499
11919	182.433179833334
10696	311.764160311578
26325083	773.696613803157
10451	390.655200389473
23101	271.031321485656
122090	285.690847410723
26325082	694.805573725262
26325081	615.914533647368
10449	469.546240467368
26325080	537.023493569473
66655	206.799807332828
14021447	458.132453491579
67991	187.970447696895
109705	187.662515183158
17619	N/A
692	32.006211326428
291	25.852443326667
6084	43.148427952533
6094	60.4444125784
7555	77.740397204267
6120	77.740397204267
7712	95.036381830134
6308	95.036381830134
9646	95.036381830134
10781	146.924335707734
15802	164.2203203336
17976	164.2203203336
7767	112.3323664560
7604	112.3323664560
7010	112.3323664560
6163	112.3323664560
6340	112.3323664560
8560	129.628351081867
11094	129.628351081867
11023	129.628351081867
11055	129.628351081867
10786	129.628351081867
7619	129.628351081867
10755	129.628351081867
11551	129.628351081867
349	146.924335707734
11035	146.924335707734
11104	146.924335707734
10795	146.924335707734
10445	146.924335707734
7849	164.2203203336
17558	164.2203203336
13439	164.2203203336
13402	164.2203203336
14840	181.516304959467
13448	181.516304959467
13619	198.812289585334
7890	216.108274211201
11882	233.404258837067
11883	250.700243462934
10540	285.292212714667
7929	354.476151218134
11897	371.772135844001
11899	389.068120469868
12017	406.364105095734
12072	423.660089721601
11900	440.956074347468
11901	458.252058973334
11146	475.548043599201
11902	492.844028225068
10542	562.027966728535
11906	631.211905232002
8878	104.915433680267
11585	141.699255813022
11557190	379.241413413684
10452	232.873120233684
108106	450.132037318512
127983	25.706986908728
78828	300.350373335789
68328	221.459333257895
67414	336.649027988884
13837650	73.5705634934
13853215	97.840798894626
9392	97.840798894626
10765	92.399923129334
7674	117.271892381067
14998	139.335452656295
10614293	146.924335707734
6156	113.249241329867
12201	109.6959077552
11109	109.6959077552
24142	265.359769388001
13622	248.063784762134
16180	230.767800136267
7891	213.4718155104
12446	109.6959077552
29025	161.5838616328
12635	196.175830884534
11121	126.991892381067
7713	92.399923129334
12809	178.879846258667
7833	144.287877006934
7556	75.103938503467
7954	57.8079538776
555074	126.991892381067
7957	75.103938503467
4516601	144.287877006934
56442	75.103938503467
4483639	92.399923129334
4516599	144.287877006934
4512361	144.287877006934
4483638	92.399923129334
4449912	75.103938503467
4512642	144.287877006934
18410	169.159846258667
22408	30.476536379167
66675	183.3500547072
10113	92.399923129334
9484	61.351104503453
6085	40.511969251733
7024	99.9759077552
15438	134.567877006934
8896	82.679923129334
14751	134.567877006934
221117	134.567877006934
7787	99.9759077552
8908	117.271892381067
8909	134.567877006934
8910	169.159846258667
71433	127.908767254934
22814	28.3837121088
9095782	102.010632605492
6151	68.409696568146
6188	106.984307814753
11099	89.763464428534
73583	109.069224670186
7340	227.105034419367
8158	123.329126664167
11110	107.0594490544
9642	55.1714951768
11996	121.122593156561
10756390	370.402264011845
62827	90.782206829932
7626	121.122593156561
10265264	134.567877006934
56117	165.421663982722
11230	88.737157412433
63631	106.0331420383
11086	114.635433680267
11841	155.714562408295
6402	154.166928857067
1406720	228.290393285601
1114	71.441172786567
14692	176.243387557867
10179173	134.567877006934
21800	134.567877006934
8544	80.043464428534
7788	97.3394490544
4927801	563.615046648140
10325078	101.913350101759
55188	121.122593156561
68224	370.402264011845
24263	154.166928857067
6364	154.166928857067
11749	103.826608530695
14672	103.826608530695
11228	86.530623904828
11857	114.635433680267
391428	154.166928857067
10733068	463.952830014806
454638	228.290393285601
9990	72.467479802667
6309	89.763464428534
7557	72.467479802667
558883	89.763464428534
56020	89.763464428534
10124	107.0594490544
6111	48.0879538776
10265270	156.803387557867
14198	154.166928857067
7180	163.886928857067
9411	110.887068455508
6149	77.553205488273
15765	134.567877006934
553642	131.931418306134
15413	191.507875309150
7182	163.886928857067
10669	163.886928857067
8569	155.714562408295
12220	190.306531660028
7823	121.122593156561
11849	121.122593156561
10441	69.234639278961
3168	86.530623904828
11833	103.826608530695
455420	155.714562408295
10709	86.530623904828
10179239	156.803387557867
11761	130.8413905136
6108	57.597574040267
69914	276.851698008884
59573	130.829694730989
11671339	276.851698008884
7956	51.938654653095
55090	110.247449600567
10053	97.024016181834
28993	173.606928857067
10054	92.9514649747
9461	102.096841754947
16791	141.651418306134
11117	94.7029903536
205483	143.905789320628
10979	163.886928857067
61346	105.993274600365
6186	116.127816734879
69371	201.8590787648
69569	266.861487774789
7181	163.886928857067
99596	103.001665819879
11351244	99.642516278667
16841	82.629731124192
61266	214.452193107864
6187	116.127816734879
2656	165.593614258428
6827	191.3953568096
20939	163.886928857067
7817	118.486134455761
11788	110.972667963367
13835316	70.9341047926
6270	217.594086635578
454209	89.875514904880
9633	152.991894558040
9377	118.399925306307
9243	49.215986802840
11148	31.920002176973
923	34.067288416095
6121	75.655480348833
6315	92.9514649747
6118	79.728031555967
8577	200.025329017067
14349	182.7293443912
7852	165.433359765334
14680	148.137375139467
7776	113.545405887733
7330	77.407005727734
6122	85.721214248666
7732	83.894165204028
11729	78.9534366360
6307	97.024016181834
13255	108.766134455761
10512	110.247449600567
13837797	115.849675754961
6098	55.723037022167
10536	165.433359765334
7827	130.8413905136
9233	96.249421261867
18607	96.249421261867
5730	86.6967144084
10526	127.543434226433
120464	127.543434226433
24590970	107.074217027013
7733	81.257706503228
7850	162.135403478167
11865	144.8394188523
7714	92.9514649747
10437	75.655480348833
6097	58.359495722967
12219	183.503939311167
7848	166.2079546853
61487	114.3200008077
11863	148.911970059434
7810	131.615985433567
7766	114.3200008077
7711	97.024016181833
7552	79.728031555967
6092	62.4320469301
12010	137.609168126266
11830	120.313183500399
10497	103.017198874532
31029	85.721214248666
6100	68.425229622799
12228	N/A
6042	88.781631263833
13836713	76.3169779352
13803	139.619921431550
7815	130.8413905136
7560	78.9534366360
6103	61.657452010133
6635	163.733886425267
6087	41.0635110971
7721	96.249421261867
6083	45.136062304233
1039	61.657452010133
6088	51.129244996932
13837281	101.356240333467
56232	201.303291868195
5979	134.414834575133
13837190	78.024865979522
7074	159.231871707256
7170	184.9424394080
10534	109.362516278667
10410	150.350470156267
68503	154.279447356617
14694	85.705681194013
7090	116.665192829586
7028	91.470149829895
10487	115.186975525633
13492	202.238424033867
15747	219.534408659734
8356	150.350470156267
18971812	111.154141525619
14688	270.487230371662
71876	211.119825584856
7128	133.0544855304
7183	150.350470156267
7088	150.350470156267
15461	167.646454782134
13299573	110.065825807499
7073	161.868330408056
2340753	89.778232401146
8554	91.470149829895
10340	75.297232428295
13487	184.9424394080
7385	133.0544855304
8531	150.350470156267
7448	150.350470156267
764	98.746985053922
10325184	89.778232401146
6406	107.343917829656
12066	65.668407278722
7738	58.001247802428
10404	167.646454782134
7419	150.350470156267
7219	115.758500904534
11660	133.0544855304
6999	150.350470156267
18688	144.572345782189
7737	74.174165204028
1108	98.462516278667
236	81.1665316528
7521	115.758500904534
7641	115.758500904534
7659	133.0544855304
11871	149.3504145712
55130	144.572345782189
10433	144.572345782189
11992	127.276361156322
10253	150.350470156267
60886	170.361564856318
83962	206.339351509923
12161	148.410148132111
7671	161.868330408056
10446	127.276361156322
62249	127.276361156322
11526	84.178633979283
7672	119.259526732767
7786	114.758445319467
8335	150.350470156267
7657	144.572345782189
22453	144.572345782189
7065	127.276361156322
13875283	104.530075128973
7553	77.091572855167
11409	133.0544855304
3631	114.783501300926
13835836	129.912819857122
55084	179.164315033923
7694	161.868330408056
7482	144.572345782189
11716	161.868330408056
11045	144.572345782189
7515	127.276361156322
13836549	117.571884754639
13836674	73.019021648033
6967	115.758500904534
6977	133.0544855304
