Compound Id	KappaShapeIndices [Kier2]
2441	1.837
10939	2.52
11784	2.344
8868	2.320
7518	2.52
21106019	3.240
24533	3.111
1020	2.222
2039535	3.92
8374	6.453
21106586	4.760
11756	3.2
71089	2.344
7688	2.344
8902	2.222
10937	2.52
6897	4.793
17443	3.111
6883	4.0
11785	2.344
7240	3.111
503239	3.240
21106571	2.939
10908	3.395
3463	2.939
16388	8.144
6828	4.297
7161	3.6
8141	1.633
7679	2.344
4444456	4.0
66996	2.344
13840690	3.111
11667	3.240
13864445	2.722
21108548	2.52
21106163	2.939
14256731	8.32
6311	2.25
30595	4.133
13865424	3.240
13229	5.625
7175	4.133
7157	4.133
917	3.806
13875356	2.52
12044	4.481
12682	3.63
71628	6.125
9363	2.344
6296	2.56
70715	2.344
62632	16.0
78998	15.0
11884	13.0
16177	12.0
15853	11.0
67360	10.0
11866	7.0
15846	9.0
29026	8.0
11846	6.0
7770	5.0
7717	4.0
62808	2.344
21106366	4.0
7420	4.760
21168831	3.92
455090	3.240
71437	1.837
13063	3.806
558878	6.694
25886	6.125
71430	3.240
559096	4.281
13868660	2.52
707	3.395
387	2.222
10018	2.222
61001	4.022
20570	3.240
21106540	2.939
15855	3.6
7790	2.222
8903	2.222
62489	3.111
8899	1.44
13634	3.111
13630	2.344
553578	6.694
66565	2.52
10437135	3.92
66021	2.344
7221	3.111
7383	3.92
6339	2.222
6736	3.164
10851	3.395
10850	3.395
23977588	3.8
24043	4.167
12069	6.125
191367	5.143
11799	4.167
7615	3.2
11265	3.92
67653	9.0
21106032	5.0
1348	1.633
66896	11.796
62534	4.0
62408	4.0
7389	3.92
38364	2.722
12045	4.481
2003	2.861
17784	3.240
12637	11.0
21106524	3.240
13875212	2.52
19475	3.2
13647	3.240
21168826	3.240
6780	2.939
10841	3.395
25889	3.938
25890	9.091
10227261	9.074
220998	10.083
12954	8.1
13851576	3.111
12047	4.481
16736498	3.8
6478	2.75
8912	7.639
10849	3.395
11038	2.52
89076	6.667
199342	5.365
19477	6.125
6287	5.625
13811	6.509
14169248	6.125
10437074	2.344
21105878	4.0
21168813	3.408
235	3.111
8186	3.408
13872122	4.760
8098	2.939
6737	3.164
6789	3.164
15861	3.63
4445317	4.68
11632	6.125
13885245	5.612
8674	4.0
7132	3.240
11783	2.344
27488	2.722
10813	3.395
7202	4.133
30516	7.111
26325090	9.0
21112023	3.408
13876539	3.92
68676	4.297
551	3.293
11776	2.722
66895	8.187
66887	7.313
9893	4.793
63518	6.453
59482	5.612
6881	4.0
13839308	3.92
10586285	4.108
218253	4.481
7689	2.344
63310	2.939
7299	5.024
10829	3.395
12957	4.167
84036	5.143
68152	2.52
24041	6.125
19953955	6.0
14556	4.793
21106140	5.672
1361549	8.187
10831	3.395
23886	4.68
33421	4.68
70714	2.344
15755	3.395
14995	3.395
14994	3.395
67470	3.395
15476	3.395
15756	3.395
6592	3.293
21943	5.143
10106	8.32
19956441	7.0
11930	3.111
10384035	3.92
65936	3.111
14227	3.408
11584	4.133
13867714	4.297
19957731	10.0
120489	3.111
7302	5.024
16387	6.554
502245	5.778
5708	4.167
16159	3.061
13648	3.240
13835126	3.408
34863	4.888
23730	3.2
23621376	5.0
21106146	3.408
12231	2.52
15619	3.63
15789876	11.637
7224	3.111
11600	2.52
21106144	3.408
13863774	3.408
7138	3.240
6604	3.395
25677	5.104
6840	3.868
12816	3.111
21111781	4.0
15475	3.395
15477	3.395
15478	3.395
15524	3.395
158870	3.63
157093	3.63
83374	3.63
457144	3.63
135925	3.63
457145	3.63
8807	2.75
19476	4.167
28969	4.0
13863629	2.344
7278	4.793
13644	3.240
21106014	3.240
6852	3.806
6735	3.164
30572	4.760
21106013	3.408
26260	3.63
4932499	3.868
12586	8.32
7964	3.63
6193	4.245
15620	3.63
11708	2.52
13859497	3.164
9943	3.111
456015	3.111
63906	3.240
15621	3.63
11632871	11.484
13856009	3.240
8876	2.939
21106020	3.408
15488	4.481
84188	3.63
136000	3.63
135983	3.63
136001	3.63
136002	3.63
136003	3.63
84235	3.63
82755	3.868
82712	3.868
157094	3.868
103011	3.868
102798	3.868
82762	3.868
13849665	13.648
24326358	5.024
5894	2.25
68437	3.63
26010	4.68
30600	4.68
33455	4.68
33934	4.68
33932	4.68
34866	4.888
34665	4.888
34664	4.888
37904	4.888
34864	4.888
34188	4.888
34865	4.888
11974	2.939
33416	10.516
15409	6.453
21106036	3.6
8855	2.939
2915	3.293
13328	2.72
7225	3.111
7685	2.344
21111817	3.240
20124	3.164
2923	3.408
21106470	2.939
56793	5.104
454495	5.104
40191	5.104
56791	5.104
35581	5.104
56774	5.325
82765	5.325
2185	5.778
13853953	3.408
457140	3.63
27793	3.868
82754	3.868
457138	3.868
102897	3.868
457139	3.868
102947	3.868
97173	3.868
102720	3.868
102801	3.868
102833	3.868
102721	3.868
102856	3.868
102933	3.868
103066	3.868
97172	3.868
7030	1.633
62484	4.133
87265	3.240
12699	4.108
21429023	3.179
13837303	7.35
78	3.111
13837329	5.778
65701	3.408
59577	4.840
2283071	3.868
13104	5.915
21106008	4.889
247721	6.453
4489	2.52
13835706	8.187
2275	1.0
3918	6.438
106355	3.868
102741	4.108
97055	4.108
97198	4.108
5993	2.25
28682	3.240
13856959	6.667
553649	5.778
13848341	5.76
10864	3.408
10169	7.136
8860	3.868
6838	5.76
34874	5.104
36972	5.104
56788	5.104
533188	5.104
35579	5.104
16182	5.104
46262	5.104
35580	5.104
82818	5.104
56790	5.104
56795	5.104
33458	5.104
82777	5.104
35584	5.104
56785	5.104
56792	5.104
34189	5.104
34859	5.551
84346	5.551
56760	5.551
56755	5.551
33666	5.551
13867413	4.167
6781	4.133
13865630	7.639
7241	3.111
12061	4.760
15473	4.68
17099	4.68
17098	4.68
33933	4.68
15474	4.68
34868	4.888
37905	4.888
34869	4.888
37918	4.888
37915	4.888
34867	4.888
25605	4.888
26011	4.888
34870	4.888
34666	4.888
21924	4.888
36973	5.325
37744	5.325
46894	5.325
45444	5.325
56769	5.325
56780	5.325
34847	5.325
39406	5.325
35081	5.325
56781	5.325
56771	5.325
6842	3.868
10101	3.111
13835351	5.672
6773	5.672
102834	4.108
102722	4.108
154865	4.108
96948	4.108
102743	4.108
102857	4.108
154866	4.108
106356	4.108
102787	4.108
97240	4.108
102742	4.108
136966	3.240
13054	4.793
7636	1.852
21105699	4.297
29107	2.222
7029	1.633
19231	3.111
67460	5.625
9873	4.108
17868	4.297
6524	9.107
8243	12.426
6528	14.199
13837319	10.688
8241	8.992
11422	4.133
6855	4.022
69982	3.395
97257	4.349
97224	4.349
102923	4.349
96868	4.349
96864	4.349
97234	4.349
97233	4.349
154062	4.349
97142	4.349
2075	7.513
21106148	4.133
6023	4.0
65763	4.297
56782	5.78
36977	5.78
83414	5.78
84348	5.78
82823	5.78
11586	5.024
1278	3.868
62472	5.024
26563	13.432
36975	5.325
56778	5.325
43354	5.325
37779	5.325
45445	5.325
36974	5.325
35585	5.325
34848	5.325
84344	5.325
34850	5.325
82819	5.325
56772	5.325
82820	5.325
16415	5.325
56779	5.325
56768	5.325
56777	5.325
84345	5.325
34668	5.325
16736486	3.179
8111	3.868
642951	5.186
13300034	4.704
96965	4.592
33198	4.592
82783	5.551
34852	5.551
37000	5.551
37019	5.551
56765	5.551
39198	5.551
82740	5.551
56761	5.551
56756	5.551
56766	5.551
83413	5.551
34851	5.551
36976	5.551
56767	5.551
56763	5.551
5775	7.922
21106145	4.297
11422351	3.395
56787	5.104
35583	5.104
82807	5.104
56794	5.104
33386	5.104
33457	5.104
47912	5.104
82817	5.104
46893	5.104
33280	5.104
35582	5.104
33304	5.104
46263	5.104
553171	5.76
10488	2.344
34667	4.888
34871	4.888
34873	4.888
56784	4.888
34872	4.888
970	3.868
556589	5.612
29153	3.75
11917	8.792
204209	6.805
21106581	4.297
15827	4.836
70806	4.704
4437893	8.227
9824	3.539
2908	6.406
33407	6.012
36985	6.012
35205	6.012
15637	6.012
82821	6.012
8329	6.074
2625	7.051
86007	7.556
13835344	4.133
76154	3.806
73390	4.793
11773	4.0
11582	4.133
7172	4.297
2991	5.186
34853	5.551
37745	5.551
36978	5.551
34190	5.551
34191	5.551
36771	5.551
36710	5.551
56757	5.551
549017	5.551
84347	5.551
56764	5.551
56758	5.551
47914	5.551
56762	5.551
33984	5.551
33983	5.551
34860	5.78
82738	5.78
36982	5.78
36979	5.78
47915	5.78
56783	5.78
36981	5.78
37004	5.78
36980	5.78
222538	4.0
13848793	3.164
7176	4.133
7211	4.297
65523	4.0
13090	5.186
82751	6.246
36989	6.246
8800	3.75
62060	4.263
2975965	5.78
33282	5.325
46285	5.325
46284	5.325
82806	5.325
56776	5.325
47913	5.325
32952	5.325
45446	5.325
43353	5.325
56773	5.325
26325089	11.253
6588	4.022
2849146	4.0
10437335	4.793
33281	5.104
56786	5.104
56789	5.104
33456	5.104
46264	5.104
9187483	6.635
5978	1.0
10257	4.297
2699	7.713
5739	4.836
6577	5.915
8816	4.836
659	1.333
13835294	4.349
8817	4.836
526	4.133
7199	4.133
6514	5.175
36990	6.012
35912	6.012
45448	6.012
36987	6.012
36988	6.012
13860	3.240
33986	5.78
36983	5.78
36986	5.78
45447	5.78
35566	5.78
47916	5.78
46137	5.78
550258	5.78
33985	5.78
2928	6.185
8788	4.75
15484	6.481
20132	7.438
7315	6.667
6453	4.592
6753	4.108
9797	6.406
192748	6.074
8799	4.75
10437836	5.024
2121	4.245
34854	5.551
46136	5.551
82736	5.551
56759	5.551
36984	5.551
6621	2.56
17347	2.939
15517	3.047
56775	5.325
56770	5.325
11283	7.136
36029	6.84
35206	6.246
64155	5.024
34192	6.012
82822	6.012
8763	4.762
8804	4.75
5557	7.266
75956	9.834
6775	4.0
2246	4.75
5113	4.881
26325182	4.704
11672	4.0
105291	2.722
35108	5.78
29117	4.888
33316	5.551
5678	5.817
156255	1.852
18336	4.481
4449	2.52
12549	6.84
374462	1.25
13662	3.408
10437239	3.408
8351654	2.722
83191	6.021
5774	6.558
5145918	6.958
58496	7.508
92468	7.680
11439687	4.888
92494	7.111
91432	5.653
8124942	8.131
24722	12.457
133166	5.772
8101973	6.857
509179	12.426
67594	4.888
4228778	14.583
10162	8.741
4444479	7.765
4444107	7.087
21108577	4.889
5552	6.25
21486195	14.579
4911	6.857
75995	17.438
2424	3.539
4444362	14.006
14441700	1.633
23055	1.633
14829	1.0
6093	2.0
13848808	4.133
21105897	4.889
6898	4.889
4268	5.325
8058	6.074
8060	6.805
7566	3.0
62310	5.672
6338	2.25
10498	4.0
6057	6.438
21105848	4.133
518	0.0
7546	1.0
7013	3.2
10292746	2.687
13835550	3.0
6128	1.333
175	1.333
6745	4.889
10343	4.68
2041618	5.104
10784857	5.970
274	2.0
6106	2.0
62826	2.52
8543	4.0
6630	2.722
13837787	3.408
10772140	2.25
6148	1.0
62589	2.344
7686	2.344
56144	2.56
7791	2.222
6105	2.0
13837537	2.222
21106570	3.164
6135	1.333
2927	6.438
8262	4.022
3548	7.438
11434292	3.806
7624	3.061
38403	3.408
2282428	1.852
9251	1.852
13571291	3.0
71312	1.852
11153	2.0
3973	2.52
75951	5.76
68832	3.938
92731	2.722
6102	2.0
76894	5.365
4624	7.320
7794	4.840
70850	2.25
11811	4.0
7777	5.0
15482	10.0
7856	8.0
8562	6.0
7730	4.0
654	2.0
2062437	1.852
13837280	2.25
72551	6.694
7630	3.061
23208	2.0
11864	7.0
11845	6.0
454215	1.852
9254	1.852
9253	1.852
83734	1.852
553742	3.0
15077490	1.852
2018460	2.52
22191	4.840
72793	5.76
12442	3.0
2018165	2.25
7406	4.889
2271976	6.136
1448	4.481
21782117	2.687
12209	5.0
9286	2.222
391	0.0
4514529	0.0
16641	2.0
6125	1.333
6104	2.0
11911	1.633
6119	1.333
7551	3.0
15427	4.760
9256	1.852
4444553	6.719
10652594	4.888
21106179	1.333
71390	1.333
107412	2.52
558928	3.0
24641	6.694
2916	2.0
558875	3.0
2297441	6.554
29282	7.438
9120	4.481
12730	8.992
4471584	6.481
9088156	5.558
12456	9.0
17880	8.0
11806	4.0
7558	3.0
6095	2.0
6086	0.0
2293678	1.852
10364	3.111
29036	1.333
21111822	2.52
7681	2.344
13863618	3.240
12874	6.074
59483	2.494
2056044	3.395
3441	1.852
13638	3.938
11154	2.0
6326	2.25
10801842	5.76
4768	5.915
6774	4.133
20848	5.365
5932	6.021
10756	3.164
61149	3.395
6130	1.333
5977	1.333
13838404	1.333
7223	3.111
15495	6.478
5198	6.630
21105594	14.759
58234	1.837
21105591	12.698
12577	1.633
6145	1.0
6310	2.25
7606	3.2
23255	2.25
6123	1.333
8576	10.0
7851	8.0
15387	9.0
7811	6.0
7835	7.0
7769	5.0
7716	4.0
7564	3.0
6101	2.0
6089	0.0
217	0.0
13835977	3.0
7703	4.167
60329	5.0
7727	4.0
1609	5.0
6342	2.222
13869414	3.240
21106077	15.643
10481872	12.902
6179	1.852
7234	3.111
18941	7.438
4760	6.667
12705	6.554
11003	5.024
2169	5.778
10837	4.481
6916	6.478
8093	6.074
8030	6.074
12197	3.0
30713	2.222
6790	3.164
5027	5.672
552744	3.2
21112738	3.0
7677	2.344
48024	2.344
8319	3.164
26286843	7.320
29040	1.852
6132	1.333
6301	4.793
13850142	3.164
390927	3.164
19709	4.133
60121	4.0
13869434	2.722
13869462	2.722
13840647	2.722
13860491	2.722
9349	2.52
14620	6.554
14916	6.438
992	4.297
9016	1.852
8935	4.889
21106519	4.793
12133	6.478
4103087	4.68
5376	8.022
2760	7.549
9786472	8.652
196288	9.806
139025	11.007
60858	6.074
12933	8.32
10181341	4.0
7736	1.44
447	3.240
4759	6.667
33617	6.074
30881	7.35
4447447	4.762
28552	6.074
3438	9.467
3544	5.915
4444102	6.246
21106059	12.630
10675065	3.92
4514586	0.0
13854944	3.2
13860641	3.240
13853758	3.408
21159695	4.0
21106525	3.240
13854136	2.52
13835151	2.52
10991	3.240
13860692	2.52
29008	1.44
13860775	3.240
4745	8.163
13303	6.478
7466	4.167
11699	6.125
4366810	6.694
10422	5.76
11695	5.143
13869480	3.240
10892	4.133
13849981	4.793
15093	4.133
206493	3.047
13842001	5.143
13854248	2.52
11961	2.939
6002	5.497
7480	3.111
21106058	14.235
13836399	7.0
5889	2.344
299166	3.408
6835	4.481
3534	7.051
5162	8.393
75662	11.008
21106365	3.868
499714	1.491
558917	6.694
11629	4.133
14627	3.164
512621	2.722
3693	7.136
5026296	1.837
13836021	4.0
1087	2.0
4514549	0.0
13302	5.778
256210	3.164
13849989	6.694
15016	18.0
13836591	5.0
2654	9.0
13856352	3.92
15520	12.030
3841535	7.136
18717	2.52
455353	8.0
16778	6.0
7705	4.167
7728	4.0
59447	2.344
7528	2.52
13835459	2.222
13848467	4.760
13869451	2.52
13871489	7.313
13869339	2.52
13860817	2.722
21111772	2.939
13853943	3.408
21106518	3.408
6658	3.164
11369	2.939
11180	1.852
11739	3.111
11056	2.344
6146	1.0
11194	2.52
6165	1.633
11216	3.111
62230	3.92
11210	3.111
11732	2.344
7459	4.167
11024	4.167
5830	3.92
57726	1.837
72556	5.625
11610	4.793
124	4.133
238	3.240
15803	3.6
7026	1.633
7678	2.344
9970	3.111
13837686	2.52
10008	2.344
6807	4.68
21108576	3.408
11488212	3.6
27749	5.915
3216	9.274
4470736	13.347
4343	10.858
8103122	8.590
3652	9.212
49179	10.292
5791	4.747
70660	4.889
15954	3.938
11819	3.938
7622	3.061
99440	2.52
11239	2.222
11543	3.938
10790	3.061
15486	8.1
18920	6.125
11861	7.111
123993	4.840
11036	5.143
11029	5.143
11794	4.167
10511	5.143
21011	3.2
11678	4.167
3644	1.333
6320	2.25
10947	3.2
10787	3.061
11793	4.167
7236	3.111
55443	6.509
453675	7.408
69340	5.625
10992	3.240
5439	3.2
71193	3.6
2700	7.266
10251740	2.52
7190	3.408
11525	3.2
4481813	3.0
13871721	4.0
6974	2.52
16804	3.395
11778	2.722
11954	2.939
13860720	2.722
76394	3.240
7131	3.240
13876103	4.889
13871718	4.760
4575338	4.295
2937774	4.889
206561	4.133
7310	5.612
5233	5.413
197564	6.0
193441	6.25
9579	3.408
7533	4.840
6164	1.633
56559	16.056
9053802	12.071
29000	3.2
7434	6.125
6312	2.25
8398	3.2
11898	20.0
72522	19.0
7928	18.0
14348	17.0
2581	16.0
11891	15.0
7917	14.0
7915	13.0
7901	12.0
7892	11.0
7882	10.0
8574	9.0
932	8.0
7812	6.0
7837	7.0
6040	5.0
258	4.0
1004	3.0
682	2.0
9391	1.852
63156	6.0
12626	5.0
60524	2.25
59674	5.0
10248	2.939
16119	2.939
12643	2.344
11752	3.2
21106900	4.297
15753	4.297
3210	10.173
392447	4.793
13854242	4.889
7600	5.612
13872989	3.0
62597	4.0
4937830	3.0
69177	3.164
10244	3.164
8733	4.0
7568	3.0
6633	2.722
12229	2.344
31006	7.197
13860434	4.133
5551	6.25
13866593	6.0
21106015	3.0
13839174	2.722
11021	3.240
8960	0.0
11465	4.793
4590	5.672
2157	5.024
11809	4.0
748	0.0
12823	3.240
10328	2.52
120621	3.061
12445	2.52
20119	4.167
6334	2.25
55205	5.143
13816	3.2
26765	4.167
192642	3.061
122446	2.52
21181	5.143
28994	3.0
11460	4.0
7145	3.408
6550	2.803
106796	6.857
5550	6.270
5633	6.805
13860335	3.111
24099	5.0
15702	5.558
10996	5.024
7279	4.889
5091	17.053
1262	5.76
880	4.0
13837702	5.0
21106535	3.2
12225	1.633
773	1.44
864	0.0
415	4.0
1141	2.52
1664	2.344
21361761	6.805
21105998	3.6
12640	1.633
6480	2.56
10437210	3.408
776	2.320
8273	4.022
7397	4.0
71787	3.938
4777	7.695
9219586	6.481
2457	5.551
1266393	4.167
7021	3.2
11694	5.143
11244	2.222
13850879	9.834
6600	4.68
62964	5.175
3322	7.051
13047	3.164
10438331	4.245
5976	2.722
13846959	3.408
6688	5.558
5542	7.549
19232037	8.094
19232038	9.223
18547147	9.806
21587143	11.007
11286	3.868
8070	3.408
55091	1.852
733	3.2
25472	5.186
18801	7.0
68156	6.0
10857	2.722
589165	4.0
6610	6.074
8470	5.024
953	3.408
6593	3.293
21105870	4.760
63889	2.52
123207	2.52
123	3.240
2241	3.240
62466	3.408
62485	3.408
63968	4.481
13839128	2.722
83866	2.52
18707	2.722
7961	1.633
4450907	4.295
10254	3.408
62467	3.408
5236	3.293
5660	4.75
305	5.024
3741	5.104
12244	2.939
13839151	2.722
13257	2.52
32555	6.635
13835336	3.0
13835861	1.633
73479	3.408
13839123	2.722
9911	2.939
13865680	3.240
11604	3.240
13835772	2.52
61538	2.939
194092	4.133
8528	2.52
3008	5.186
7140	3.408
4611	5.612
21105859	4.0
13846658	4.481
66567	2.5
8140	2.722
1019	1.44
67465	4.297
79280	5.612
5807	5.325
11595	4.297
2068	3.293
6646	4.760
7443	3.240
83850	2.52
12060	4.0
14678	4.793
61411	3.164
28982	3.240
6330	2.25
11795	4.167
173	1.333
67270	3.164
6033	3.164
7092	2.939
58563	3.408
2925	7.136
8341	3.164
13839105	2.722
65	2.722
13846663	3.164
21106091	3.806
65785	6.478
11596	4.889
10243171	4.133
