Compound Id	ChiCluster [SC-3]
13846663	1.799
21106091	1.483
65785	0.704
11596	0.704
10243171	0.901
62517	0.493
86435	0.816
70652	0.816
70988	0.816
10464	0.408
13839012	0.538
4333	2.351
21106169	1.561
13839110	0.866
13839082	0.577
21105871	0.577
9874	0.692
11332993	0.901
28973	0.493
27296	0.493
11651	0.493
8665	0.493
61707	0.667
3584	1.972
4744	0.895
466305	2.265
10246	0.953
21109330	2.5
10948	0.289
13835224	0.408
13835235	0.0
81815	0.5
2206	1.221
86394	1.390
54833	1.959
7155	1.5
230	0.992
11576	0.971
2606	1.655
2079	1.630
42330	1.221
8657	0.493
10903	0.622
6907	0.691
11193	1.339
20545	0.816
6649	0.5
8012	0.569
6333	0.408
971	0.289
9454	0.901
577	0.577
10181339	0.612
44152	1.221
137720	1.230
13846749	0.691
8900	0.0
6177	1.655
7469	0.697
7064	0.569
10001	0.816
6341	0.667
259	0.408
1005	0.408
9326	0.471
967	1.155
11589	0.704
5596	0.471
13249	0.408
3951	0.667
8552	0.408
7701	0.408
7888	0.408
12013	0.408
2863	0.408
7803	0.408
171	0.577
7866	0.408
3756	0.408
10033	0.408
370	0.408
12071	0.408
10035	0.408
13884973	1.969
13029	0.856
6706	0.994
4962	0.402
4575	1.351
11591	0.704
9218	0.901
11107	0.408
3277	1.231
8183	1.0
79969	0.704
9350	0.577
10980	0.789
11588	0.789
9574	0.789
6674	0.705
10972	0.789
11563	0.789
693	0.0
10411	0.901
11625	0.901
331	0.705
7018	0.289
768	0.538
6586	0.772
64699	1.570
191058	1.0
5593	0.333
6739	0.538
10986	1.0
392	0.577
28947	1.112
21106018	0.760
13835630	0.204
13875219	0.577
13842573	0.577
6950	0.333
14299946	4.828
13030	0.953
9360	0.577
8071	0.705
10432	0.577
11294	0.744
4963	0.705
13875432	0.577
434	0.789
5139	1.892
19766	1.049
9547	0.705
13835293	1.207
13875441	0.577
11769	0.577
65272	4.560
191	0.816
10181338	0.704
7151	1.164
5541	3.613
592	0.667
13839441	0.0
13835209	0.0
13839416	0.0
63908	0.493
221226	0.493
26325085	1.207
61765	0.402
7001	0.943
6675	0.705
21105795	0.493
17339596	2.377
11080	0.577
4380	1.639
16359	1.205
63054	1.049
72056	0.0
34095	0.0
18685	0.0
62628	0.0
11875	0.0
48085	2.358
5026	1.688
1906	0.901
278	0.0
10606755	2.366
13839553	0.0
18177	1.112
5882	1.0
763	0.0
1015	0.333
12499	1.155
5915	0.612
7189	0.789
10664	0.789
7044	1.205
12478	0.493
68568	0.789
89258	1.631
10205670	0.408
26325087	0.471
26325088	0.577
6035	0.691
6013	2.651
937	0.0
13835604	0.0
21106172	0.953
7042	1.205
10628694	0.622
10616	0.939
955	0.789
1143	0.577
61191	1.799
12821	0.493
7098	1.799
9564	0.760
84971	0.664
388391	0.664
1710	1.231
6079	0.789
5554	1.878
13837760	0.471
132	0.789
2005981	0.577
10771217	0.667
18	0.898
1151	0.827
185	0.538
11083	0.866
8182	1.0
6988	0.760
6492	0.744
913	0.5
78467	0.901
9965	0.901
1577	0.289
440	0.856
120548	0.789
3513	3.055
744	0.827
7745	0.816
1078	0.816
11366	0.953
844	0.816
6371	1.777
10772050	1.655
7208	1.0
61739	0.827
11489	0.622
63863	3.121
5142	1.799
13835932	0.471
10975	1.289
1446	0.994
5553	2.077
6066	1.038
3350	0.994
40130	1.034
4878	0.577
8282	0.827
376	0.816
10025	0.816
5004	0.816
7142	0.789
10870	1.228
20198	2.195
1253	0.692
71	0.971
65234	1.774
6665	2.242
29400	3.694
1043	2.371
4067	1.634
62265	1.383
7150	1.066
55075	1.155
4444100	1.660
789	0.977
541032	1.049
96749	0.856
7984	0.707
3102535	0.289
64016	1.169
7146	1.077
361	1.164
6045	5.596
10197150	0.816
4599	1.291
472932	0.612
5768	2.046
