Compound Id	BCUT [BCUTw-1l]
62517	11.89
86435	11.996
70652	11.850
70988	11.85
10464	11.890
13839012	11.850
4333	11.996
21106169	11.997
13839110	11.850
13839082	11.85
21105871	11.996
9874	11.890
11332993	11.850
28973	11.89
27296	11.890
11651	11.996
8665	11.996
61707	11.89
3584	11.996
4744	11.890
466305	11.850
10246	11.89
21109330	11.996
10948	11.996
13835224	11.997
13835235	11.997
81815	11.995
2206	11.89
86394	11.890
54833	11.89
7155	11.996
230	11.996
11576	11.890
2606	11.997
2079	11.890
42330	11.890
8657	11.850
10903	11.850
6907	11.85
11193	11.89
20545	11.890
6649	11.89
8012	11.890
6333	11.997
971	11.996
9454	11.996
577	11.994
10181339	11.850
44152	11.790
137720	11.996
13846749	11.850
8900	11.995
6177	11.890
7469	11.89
7064	11.89
10001	11.890
6341	11.89
259	11.996
1005	11.997
9326	11.996
967	11.999
11589	11.89
5596	11.996
13249	11.890
3951	11.996
8552	11.996
7701	11.890
7888	11.890
12013	11.890
2863	11.89
7803	11.890
171	11.997
7866	11.89
3756	11.890
10033	11.890
370	11.996
12071	11.890
10035	11.890
13884973	11.996
13029	11.999
6706	11.850
4962	11.996
4575	11.890
11591	11.850
9218	11.890
11107	11.890
3277	11.890
8183	11.850
79969	11.890
9350	11.850
10980	11.85
11588	11.850
9574	11.850
6674	11.999
10972	11.85
11563	11.850
693	11.994
10411	11.850
11625	11.85
331	11.996
7018	11.997
768	11.989
6586	11.996
64699	11.989
191058	11.85
5593	11.989
6739	11.850
10986	11.850
392	11.996
28947	11.890
21106018	11.850
13835630	11.996
13875219	11.850
13842573	11.850
6950	11.999
14299946	11.999
13030	11.999
9360	11.850
8071	11.999
10432	11.999
11294	11.850
4963	11.994
13875432	11.850
434	11.85
5139	11.850
19766	11.999
9547	11.997
13835293	11.996
13875441	11.850
11769	11.850
65272	11.996
191	11.996
10181338	11.989
7151	11.999
5541	11.890
592	11.997
13839441	11.996
13835209	11.996
13839416	11.996
63908	11.989
221226	11.989
26325085	11.999
61765	11.996
7001	11.999
6675	11.999
21105795	11.850
17339596	11.996
11080	11.994
4380	11.890
16359	11.999
63054	11.998
72056	11.996
34095	11.996
18685	11.996
62628	11.996
11875	11.996
48085	11.890
5026	11.850
1906	11.890
278	11.997
10606755	11.998
13839553	11.997
18177	11.890
5882	11.850
763	15.885
1015	11.989
12499	11.998
5915	11.994
7189	11.890
10664	11.850
7044	11.996
12478	11.850
68568	11.994
89258	11.999
10205670	11.989
26325087	11.999
26325088	11.999
6035	11.89
6013	11.890
937	15.995
13835604	11.996
21106172	11.999
7042	11.999
10628694	11.999
10616	11.999
955	11.996
1143	11.994
61191	11.850
12821	11.850
7098	11.850
9564	11.890
84971	11.996
388391	11.996
1710	11.85
6079	11.850
5554	11.996
13837760	11.996
132	11.850
2005981	11.994
10771217	11.989
18	11.996
1151	11.996
185	11.994
11083	11.850
8182	11.850
6988	11.999
6492	11.996
913	11.850
78467	11.850
9965	11.850
1577	11.994
440	11.996
120548	11.989
3513	11.999
744	11.994
7745	11.994
1078	11.989
11366	11.999
844	11.997
6371	11.996
10772050	11.989
7208	11.996
61739	11.850
11489	11.890
63863	11.998
5142	11.999
13835932	11.996
10975	11.999
1446	11.996
5553	11.890
6066	11.993
3350	11.996
40130	11.9
4878	11.996
8282	11.850
376	11.996
10025	11.996
5004	11.996
7142	11.850
10870	11.999
20198	11.89
1253	11.85
71	11.850
65234	11.996
6665	11.997
29400	11.996
1043	11.996
4067	11.996
62265	11.996
7150	11.850
55075	11.999
4444100	11.996
789	11.996
541032	11.999
96749	11.996
7984	11.996
3102535	11.989
64016	11.890
7146	11.850
361	11.850
6045	11.9
10197150	11.996
4599	11.890
472932	11.989
5768	11.996
