Compound Id	RotatableBondsCount
37905	1
34869	1
37918	1
37915	1
34867	1
25605	1
26011	1
34870	1
34666	1
21924	1
36973	1
37744	1
46894	1
45444	1
56769	1
56780	1
34847	1
39406	1
35081	1
56781	1
56771	1
6842	0
10101	3
13835351	2
6773	2
102834	0
102722	0
154865	0
96948	0
102743	0
102857	0
154866	0
106356	0
102787	0
97240	0
102742	0
136966	1
13054	3
7636	0
21105699	1
29107	1
7029	0
19231	1
67460	3
9873	0
17868	1
6524	8
8243	12
6528	14
13837319	10
8241	8
11422	2
6855	1
69982	3
97257	0
97224	0
102923	0
96868	0
96864	0
97234	0
97233	0
154062	0
97142	0
2075	3
21106148	2
6023	2
65763	2
56782	1
36977	1
83414	1
84348	1
82823	1
11586	3
1278	0
62472	3
26563	0
36975	1
56778	1
43354	1
37779	1
45445	1
36974	1
35585	1
34848	1
84344	1
34850	1
82819	1
56772	1
82820	1
16415	1
56779	1
56768	1
56777	1
84345	1
34668	1
16736486	0
8111	0
642951	3
13300034	1
96965	0
33198	0
82783	1
34852	1
37000	1
37019	1
56765	1
39198	1
82740	1
56761	1
56756	1
56766	1
83413	1
34851	1
36976	1
56767	1
56763	1
5775	5
21106145	2
11422351	1
56787	1
35583	1
82807	1
56794	1
33386	1
33457	1
47912	1
82817	1
46893	1
33280	1
35582	1
33304	1
46263	1
553171	4
10488	0
34667	1
34871	1
34873	1
56784	1
34872	1
970	0
556589	3
29153	0
11917	4
204209	3
21106581	2
15827	0
70806	1
4437893	5
9824	0
2908	1
33407	1
36985	1
35205	1
15637	1
82821	1
8329	3
2625	4
86007	6
13835344	2
76154	2
73390	3
11773	0
11582	1
7172	2
2991	2
34853	1
37745	1
36978	1
34190	1
34191	1
36771	1
36710	1
56757	1
549017	1
84347	1
56764	1
56758	1
47914	1
56762	1
33984	1
33983	1
34860	1
82738	1
36982	1
36979	1
47915	1
56783	1
36981	1
37004	1
36980	1
222538	2
13848793	0
7176	2
7211	2
65523	2
13090	2
82751	1
36989	1
8800	0
62060	0
2975965	1
33282	1
46285	1
46284	1
82806	1
56776	1
47913	1
32952	1
45446	1
43353	1
56773	1
26325089	10
6588	1
2849146	2
10437335	3
33281	1
56786	1
56789	1
33456	1
46264	1
9187483	2
5978	0
10257	2
2699	4
5739	0
6577	3
8816	0
659	0
13835294	0
8817	0
526	2
7199	2
6514	1
36990	1
35912	1
45448	1
36987	1
36988	1
13860	1
33986	1
36983	1
36986	1
45447	1
35566	1
47916	1
46137	1
550258	1
33985	1
2928	3
8788	0
15484	1
20132	5
7315	4
6453	0
6753	0
9797	3
192748	4
8799	0
10437836	4
2121	1
34854	1
46136	1
82736	1
56759	1
36984	1
6621	0
17347	1
15517	0
56775	1
56770	1
11283	3
36029	5
35206	1
64155	3
34192	1
82822	1
8763	0
8804	0
5557	5
75956	0
6775	0
2246	0
5113	0
26325182	1
11672	0
105291	1
35108	1
29117	2
33316	1
5678	0
156255	0
18336	3
4449	0
12549	3
374462	0
13662	1
10437239	2
8351654	1
83191	2
5774	3
5145918	3
58496	2
92468	5
11439687	1
92494	4
91432	1
8124942	5
24722	0
133166	2
8101973	3
509179	0
67594	2
4228778	14
10162	4
4444479	4
4444107	2
21108577	3
5552	2
21486195	15
4911	3
75995	0
2424	0
4444362	6
14441700	1
23055	1
14829	0
6093	0
13848808	2
21105897	3
6898	3
4268	2
8058	3
8060	4
7566	0
62310	4
6338	1
10498	1
6057	3
21105848	2
518	0
7546	1
7013	2
10292746	0
13835550	1
6128	0
175	0
6745	3
10343	2
2041618	6
10784857	0
274	0
6106	0
62826	2
8543	2
6630	0
13837787	1
10772140	1
6148	0
62589	0
7686	0
56144	2
7791	0
6105	0
13837537	0
21106570	0
6135	0
2927	2
8262	1
3548	6
11434292	4
7624	2
38403	3
2282428	1
9251	1
13571291	0
71312	1
11153	0
3973	2
75951	5
68832	3
92731	2
6102	0
76894	6
4624	4
7794	4
70850	1
11811	2
7777	3
15482	8
7856	6
8562	4
7730	2
654	0
2062437	1
13837280	0
72551	6
7630	2
23208	0
11864	4
11845	3
454215	1
9254	1
9253	1
83734	1
553742	0
15077490	1
2018460	2
22191	4
72793	5
12442	1
2018165	1
7406	3
2271976	5
1448	2
21782117	0
12209	2
9286	1
391	0
4514529	0
16641	0
6125	0
6104	0
11911	1
6119	0
7551	1
15427	3
9256	1
4444553	3
10652594	0
21106179	0
71390	0
107412	2
558928	0
24641	6
2916	0
558875	0
2297441	4
29282	6
9120	2
12730	8
4471584	2
9088156	7
12456	6
17880	5
11806	1
7558	0
6095	0
6086	0
2293678	1
10364	0
29036	0
21111822	0
7681	0
13863618	1
12874	5
59483	0
2056044	3
3441	1
13638	0
11154	0
6326	1
10801842	5
4768	4
6774	2
20848	4
5932	2
10756	1
61149	3
6130	0
5977	0
13838404	0
7223	1
15495	5
5198	1
21105594	12
58234	0
21105591	9
12577	1
6145	0
6310	1
7606	2
23255	1
6123	0
8576	8
7851	6
15387	7
7811	4
7835	5
7769	3
7716	2
7564	1
6101	0
6089	0
217	0
13835977	1
7703	3
60329	3
7727	2
1609	3
6342	1
13869414	1
21106077	12
10481872	13
6179	1
7234	1
18941	6
4760	5
12705	5
11003	2
2169	4
10837	2
6916	5
8093	3
8030	3
12197	0
30713	1
6790	0
5027	4
552744	1
21112738	0
7677	0
48024	0
8319	0
26286843	4
29040	1
6132	0
6301	4
13850142	1
390927	1
19709	2
60121	2
13869434	0
13869462	0
13840647	0
13860491	0
9349	0
14620	5
14916	3
992	2
9016	1
8935	3
21106519	3
12133	5
4103087	2
5376	5
2760	4
9786472	6
196288	8
139025	10
60858	3
12933	9
10181341	2
7736	0
447	1
4759	5
33617	5
30881	6
4447447	1
28552	4
3438	6
3544	4
4444102	1
21106059	13
10675065	3
4514586	0
13854944	2
13860641	1
13853758	1
21159695	2
21106525	1
13854136	0
13835151	0
10991	1
13860692	0
29008	0
13860775	1
4745	7
13303	5
7466	3
11699	5
4366810	6
10422	5
11695	4
13869480	1
10892	2
13849981	4
15093	2
206493	0
13842001	4
13854248	0
11961	0
6002	1
7480	0
21106058	13
13836399	5
5889	0
299166	1
6835	1
3534	5
5162	7
75662	4
21106365	0
499714	1
558917	4
11629	2
14627	0
512621	2
3693	4
5026296	0
13836021	2
1087	0
4514549	0
13302	4
256210	0
13849989	4
15016	16
13836591	3
2654	7
13856352	2
15520	7
3841535	4
18717	2
455353	6
16778	4
7705	3
7728	2
59447	0
7528	0
13835459	0
13848467	3
13869451	0
13871489	7
13869339	0
13860817	0
21111772	0
13853943	1
21106518	1
6658	1
11369	0
11180	1
11739	3
11056	2
6146	0
11194	2
6165	1
11216	3
62230	4
11210	3
11732	2
7459	3
11024	3
5830	2
57726	0
72556	4
11610	3
124	2
238	1
15803	1
7026	0
7678	0
9970	0
13837686	0
10008	0
6807	1
21108576	1
11488212	1
27749	4
3216	6
4470736	11
4343	8
8103122	5
3652	6
49179	7
5791	0
70660	5
15954	3
11819	3
7622	2
99440	2
11239	1
11543	3
10790	2
15486	7
18920	5
11861	6
123993	4
11036	4
11029	4
11794	3
10511	4
21011	2
11678	3
3644	0
6320	1
10947	2
10787	2
11793	3
7236	0
55443	5
453675	6
69340	4
10992	1
5439	2
71193	2
2700	2
10251740	1
7190	1
11525	2
4481813	0
13871721	1
6974	0
16804	0
11778	0
11954	0
13860720	0
76394	0
7131	1
13876103	3
13871718	3
4575338	0
2937774	3
206561	2
7310	4
5233	1
197564	2
193441	2
9579	1
7533	4
6164	1
56559	15
9053802	11
29000	2
7434	5
6312	1
8398	2
11898	18
72522	17
7928	16
14348	15
2581	14
11891	13
7917	12
7915	11
7901	10
7892	9
7882	8
8574	7
932	6
7812	4
7837	5
6040	3
258	2
1004	1
682	0
9391	1
63156	4
12626	3
60524	0
59674	1
10248	0
16119	0
12643	0
11752	2
21106900	2
15753	2
3210	7
392447	2
13854242	3
7600	6
13872989	1
62597	2
4937830	0
69177	0
10244	0
8733	2
7568	0
6633	0
12229	0
31006	5
13860434	2
5551	2
13866593	4
21106015	1
13839174	0
11021	1
8960	0
11465	3
4590	4
2157	3
11809	2
748	0
12823	1
10328	0
120621	2
12445	2
20119	3
6334	1
55205	4
13816	2
26765	3
192642	2
122446	2
21181	4
28994	1
11460	2
7145	1
6550	0
106796	3
5550	2
5633	3
13860335	1
24099	3
15702	4
10996	3
7279	3
5091	16
1262	3
880	2
13837702	3
21106535	2
12225	0
773	0
864	0
415	2
1141	0
1664	0
21361761	3
21105998	1
12640	0
6480	0
10437210	1
776	0
8273	1
7397	2
71787	3
4777	6
9219586	4
2457	1
1266393	3
7021	2
11694	4
11244	1
13850879	11
6600	2
62964	3
3322	5
13047	0
10438331	1
5976	0
13846959	1
6688	3
5542	4
19232037	5
19232038	7
18547147	8
21587143	10
11286	1
8070	1
55091	1
733	2
25472	3
18801	5
68156	4
10857	0
589165	2
6610	3
8470	3
953	1
6593	0
21105870	2
63889	0
123207	0
123	1
2241	1
62466	1
62485	1
63968	1
13839128	0
83866	0
18707	0
7961	1
4450907	0
10254	1
62467	1
5236	0
5660	0
305	5
3741	1
12244	0
13839151	0
13257	0
32555	3
13835336	1
13835861	1
73479	1
13839123	0
9911	0
13865680	1
11604	1
13835772	0
61538	0
194092	2
8528	0
3008	3
7140	1
4611	4
21105859	2
13846658	1
66567	2
8140	0
1019	0
67465	2
79280	4
5807	2
11595	2
2068	0
6646	4
7443	1
83850	0
12060	2
14678	3
61411	0
28982	1
6330	1
11795	3
173	0
67270	1
6033	1
7092	1
58563	1
2925	4
8341	0
13839105	0
65	0
13846663	1
21106091	2
65785	5
11596	3
10243171	2
62517	2
86435	4
70652	5
70988	4
10464	2
13839012	1
4333	4
21106169	1
13839110	0
13839082	0
21105871	0
9874	2
11332993	2
28973	4
27296	3
11651	2
8665	1
61707	1
3584	5
4744	7
466305	3
10246	0
21109330	1
10948	2
13835224	1
13835235	1
81815	1
2206	2
86394	1
54833	11
7155	3
230	2
11576	1
2606	1
2079	4
42330	3
8657	1
10903	1
6907	4
11193	2
20545	15
6649	3
8012	2
6333	1
971	0
9454	2
577	0
10181339	3
44152	3
137720	3
13846749	3
8900	0
6177	1
7469	3
7064	3
10001	2
6341	1
259	2
1005	1
9326	0
967	0
11589	2
5596	0
13249	13
3951	1
8552	4
7701	3
7888	9
12013	11
2863	8
7803	5
171	0
7866	7
3756	10
10033	15
370	6
12071	17
10035	18
13884973	2
13029	0
6706	1
4962	1
4575	4
11591	2
9218	2
11107	4
3277	3
8183	2
79969	4
9350	0
10980	1
11588	1
9574	1
6674	1
10972	1
11563	1
693	0
10411	2
11625	2
331	1
7018	2
768	0
6586	1
64699	3
191058	2
5593	0
6739	0
10986	2
392	0
28947	3
21106018	0
13835630	6
13875219	0
13842573	0
6950	0
14299946	0
13030	0
9360	0
8071	1
10432	0
11294	0
4963	1
13875432	0
434	1
5139	4
19766	0
9547	1
13835293	2
13875441	0
11769	0
65272	2
191	5
10181338	2
7151	1
5541	2
592	1
13839441	4
13835209	3
13839416	5
63908	1
221226	2
26325085	10
61765	2
7001	0
6675	1
21105795	1
17339596	3
11080	0
4380	3
16359	2
63054	0
72056	11
34095	9
18685	8
62628	7
11875	6
48085	7
5026	3
1906	2
278	0
10606755	2
13839553	2
18177	3
5882	2
763	0
1015	0
12499	0
5915	2
7189	1
10664	1
7044	2
12478	0
68568	1
89258	3
10205670	1
26325087	10
26325088	10
6035	2
6013	5
937	0
13835604	4
21106172	0
7042	2
10628694	0
10616	2
955	1
1143	0
61191	1
12821	0
7098	1
9564	0
84971	4
388391	4
1710	2
6079	1
5554	0
13837760	0
132	1
2005981	0
10771217	1
18	1
1151	0
185	0
11083	0
8182	2
6988	0
6492	0
913	1
78467	2
9965	3
1577	0
440	5
120548	1
3513	1
744	0
7745	3
1078	3
11366	0
844	2
6371	2
10772050	1
7208	2
61739	0
11489	0
63863	2
5142	1
13835932	3
10975	2
1446	1
5553	0
6066	3
3350	1
40130	4
4878	0
8282	0
376	6
10025	7
5004	9
7142	1
10870	2
20198	2
1253	2
71	1
65234	2
6665	2
29400	5
1043	5
4067	12
62265	3
7150	2
55075	0
4444100	1
789	3
541032	0
96749	5
7984	4
3102535	0
64016	4
7146	1
361	1
6045	7
10197150	2
4599	2
472932	2
5768	5
