Compound Id	ALOGP [AMR]
9873	13.140
17868	0.0
6524	50.543
8243	51.275
6528	57.098
13837319	45.452
8241	39.628
11422	18.835
6855	10.770
69982	35.316
97257	33.694
97224	33.694
102923	33.694
96868	33.694
96864	33.694
97234	33.694
97233	33.694
154062	33.694
97142	33.694
2075	40.745
21106148	11.206
6023	18.507
65763	15.799
56782	39.309
36977	39.309
83414	39.309
84348	39.309
82823	39.309
11586	15.878
1278	0.0
62472	15.878
26563	66.261
36975	28.078
56778	28.078
43354	28.078
37779	28.078
45445	28.078
36974	28.078
35585	28.078
34848	28.078
84344	28.078
34850	28.078
82819	28.078
56772	28.078
82820	28.078
16415	28.078
56779	28.078
56768	28.078
56777	28.078
84345	28.078
34668	28.078
16736486	78.178
8111	0.0
642951	21.494
13300034	49.119
96965	39.309
33198	39.309
82783	33.694
34852	33.694
37000	33.694
37019	33.694
56765	33.694
39198	33.694
82740	33.694
56761	33.694
56756	33.694
56766	33.694
83413	33.694
34851	33.694
36976	33.694
56767	33.694
56763	33.694
5775	115.175
21106145	14.660
11422351	22.146
56787	22.462
35583	22.462
82807	22.462
56794	22.462
33386	22.462
33457	22.462
47912	22.462
82817	22.462
46893	22.462
33280	22.462
35582	22.462
33304	22.462
46263	22.462
553171	34.145
10488	21.376
34667	16.847
34871	16.847
34873	16.847
56784	16.847
34872	16.847
970	0.0
556589	23.853
29153	0.0
11917	2.621
204209	21.842
21106581	14.660
15827	44.925
70806	6.294
4437893	21.247
9824	5.346
2908	29.919
33407	44.925
36985	44.925
35205	44.925
15637	44.925
82821	44.925
8329	10.692
2625	42.935
86007	59.598
13835344	18.086
76154	22.535
73390	16.282
11773	12.397
11582	10.089
7172	7.78
2991	5.346
34853	33.694
37745	33.694
36978	33.694
34190	33.694
34191	33.694
36771	33.694
36710	33.694
56757	33.694
549017	33.694
84347	33.694
56764	33.694
56758	33.694
47914	33.694
56762	33.694
33984	33.694
33983	33.694
34860	39.309
82738	39.309
36982	39.309
36979	39.309
47915	39.309
56783	39.309
36981	39.309
37004	39.309
36980	39.309
222538	11.988
13848793	6.292
7176	14.553
7211	7.78
65523	11.988
13090	9.165
82751	50.540
36989	50.540
8800	0.0
62060	61.353
2975965	29.358
33282	28.078
46285	28.078
46284	28.078
82806	28.078
56776	28.078
47913	28.078
32952	28.078
45446	28.078
43353	28.078
56773	28.078
26325089	64.409
6588	3.89
2849146	11.988
10437335	16.282
33281	22.462
56786	22.462
56789	22.462
33456	22.462
46264	22.462
9187483	8.599
5978	20.035
10257	7.78
2699	44.872
5739	0.0
6577	8.657
8816	0.0
659	20.559
13835294	10.692
8817	0.0
526	10.184
7199	49.649
6514	21.043
36990	44.925
35912	44.925
45448	44.925
36987	44.925
36988	44.925
13860	14.862
33986	39.309
36983	39.309
36986	39.309
45447	39.309
35566	39.309
47916	39.309
46137	39.309
550258	39.309
33985	39.309
2928	35.743
8788	0.0
15484	56.156
20132	18.082
7315	7.643
6453	16.308
6753	6.965
9797	44.588
192748	19.768
8799	0.0
10437836	28.680
2121	31.340
34854	33.694
46136	33.694
82736	33.694
56759	33.694
36984	33.694
6621	11.004
17347	14.338
15517	18.484
56775	28.078
56770	28.078
11283	10.010
36029	37.801
35206	50.540
64155	26.280
34192	44.925
82822	44.925
8763	0.0
8804	0.0
5557	49.425
75956	45.793
6775	12.397
2246	0.0
5113	67.836
26325182	32.896
11672	12.397
105291	12.485
35108	39.309
29117	8.642
33316	33.694
5678	0.0
156255	23.975
18336	24.246
4449	26.886
12549	6.974
374462	21.063
13662	5.835
10437239	16.779
8351654	22.332
83191	91.090
5774	96.113
5145918	63.209
58496	131.755
92468	101.936
11439687	50.429
92494	99.025
91432	69.762
8124942	83.411
24722	47.412
133166	87.018
8101973	77.588
509179	56.837
67594	12.753
4228778	58.806
10162	56.535
4444479	111.715
4444107	35.449
21108577	19.304
5552	97.196
21486195	99.235
4911	33.221
75995	69.499
2424	34.872
4444362	83.237
14441700	20.080
23055	24.914
14829	21.383
6093	19.255
13848808	14.553
21105897	18.847
6898	20.666
4268	39.527
8058	8.856
8060	13.569
7566	16.647
62310	22.379
6338	13.694
10498	21.076
6057	30.186
21105848	16.174
518	N/A
7546	18.540
7013	29.669
10292746	76.125
13835550	17.869
6128	10.823
175	16.195
6745	19.651
10343	15.847
2041618	56.873
10784857	45.389
274	6.384
6106	32.392
62826	23.524
8543	23.567
6630	15.226
13837787	5.450
10772140	17.397
6148	16.548
62589	27.083
7686	26.044
56144	26.401
7791	21.459
6105	6.601
13837537	23.768
21106570	28.078
6135	9.307
2927	30.643
8262	4.008
3548	45.887
11434292	41.272
7624	33.691
38403	18.117
2282428	24.549
9251	24.541
13571291	16.271
71312	27.358
11153	11.520
3973	27.975
75951	36.937
68832	31.114
92731	28.411
6102	11.623
76894	51.426
4624	25.019
7794	41.260
70850	24.192
11811	22.519
7777	25.431
15482	41.991
7856	36.168
8562	30.345
7730	23.281
654	14.693
2062437	24.330
13837280	25.262
72551	39.848
7630	22.082
23208	1.443
11864	30.175
11845	27.263
454215	19.623
9254	21.733
9253	26.651
83734	26.568
553742	19.579
15077490	29.468
2018460	31.743
22191	34.025
72793	39.049
12442	18.896
2018165	15.873
7406	19.084
2271976	50.217
1448	10.345
21782117	76.125
12209	24.351
9286	11.090
391	0.0
4514529	0.0
16641	12.293
6125	20.660
6104	16.438
11911	31.267
6119	24.173
7551	26.623
15427	16.711
9256	11.980
4444553	49.058
10652594	37.824
21106179	6.860
71390	19.338
107412	20.541
558928	19.579
24641	41.960
2916	22.072
558875	25.215
2297441	36.986
29282	53.645
9120	10.345
12730	54.937
4471584	43.243
9088156	58.631
12456	35.998
17880	33.086
11806	21.440
7558	18.115
6095	13.266
6086	6.965
2293678	27.450
10364	7.764
29036	26.981
21111822	14.194
7681	8.692
13863618	8.859
12874	49.581
59483	45.574
2056044	21.41
3441	24.633
13638	27.282
11154	24.415
6326	25.710
10801842	47.905
4768	42.983
6774	17.196
20848	42.083
5932	93.61
10756	47.919
61149	20.426
6130	16.529
5977	21.364
13838404	29.790
7223	8.934
15495	25.290
5198	31.117
21105594	45.520
58234	44.282
21105591	58.395
12577	12.019
6145	23.723
6310	23.202
7606	26.114
23255	22.329
6123	19.417
8576	38.126
7851	32.303
15387	35.214
7811	26.479
7835	29.391
7769	23.568
7716	20.656
7564	17.745
6101	14.213
6089	9.919
217	0.0
13835977	19.082
7703	30.850
60329	25.256
7727	20.962
1609	23.874
6342	30.764
13869414	11.538
21106077	49.517
10481872	90.097
6179	36.321
7234	8.997
18941	54.775
4760	50.481
12705	45.276
11003	3.3
2169	37.778
10837	10.345
6916	25.290
8093	11.233
8030	10.841
12197	17.911
30713	20.927
6790	4.222
5027	32.573
552744	23.195
21112738	18.092
7677	22.178
48024	30.744
8319	4.222
26286843	77.525
29040	19.715
6132	11.695
6301	49.754
13850142	47.919
390927	47.919
19709	19.379
60121	14.174
13869434	15.226
13869462	15.226
13840647	15.226
13860491	15.226
9349	5.095
14620	39.102
14916	13.458
992	14.439
9016	21.816
8935	24.256
21106519	20.809
12133	33.897
4103087	14.567
5376	34.993
2760	104.634
9786472	112.569
196288	118.393
139025	124.216
60858	10.006
12933	49.599
10181341	11.769
7736	3.3
447	9.880
4759	44.306
33617	43.407
30881	42.013
4447447	60.829
28552	42.549
3438	47.020
3544	35.596
4444102	26.795
21106059	76.893
10675065	18.272
4514586	0.0
13854944	26.280
13860641	14.573
13853758	18.490
21159695	17.898
21106525	14.573
13854136	9.724
13835151	9.724
10991	14.573
13860692	9.724
29008	18.548
13860775	11.538
4745	42.817
13303	40.071
7466	24.480
11699	32.306
4366810	40.675
10422	37.763
11695	28.774
13869480	11.538
10892	14.535
13849981	49.754
15093	17.384
206493	13.66
13842001	34.868
13854248	9.838
11961	21.069
6002	93.154
7480	25.438
21106058	78.851
13836399	30.042
5889	4.222
299166	12.715
6835	4.222
3534	47.625
5162	57.433
75662	84.676
21106365	11.093
499714	29.442
558917	51.297
11629	16.174
14627	1.945
512621	37.492
3693	21.919
5026296	44.282
13836021	20.986
1087	2.886
4514549	0.0
13302	40.982
256210	1.945
13849989	51.297
15016	61.419
13836591	23.599
2654	50.934
13856352	13.386
15520	49.086
3841535	13.896
18717	33.9
455353	32.954
16778	27.131
7705	28.803
7728	19.305
59447	30.033
7528	34.618
13835459	25.449
13848467	13.608
13869451	9.838
13871489	44.339
13869339	9.838
13860817	15.453
21111772	21.069
13853943	8.112
21106518	14.993
6658	16.644
11369	44.403
11180	30.6
11739	32.506
11056	29.595
6146	22.065
11194	33.678
6165	25.143
11216	32.673
62230	35.750
11210	31.299
11732	30.855
7459	29.074
11024	27.534
5830	11.729
57726	42.468
72556	16.520
11610	17.889
124	14.333
238	7.219
15803	44.924
7026	17.609
7678	20.521
9970	23.432
13837686	8.180
10008	4.222
6807	8.180
21108576	14.993
11488212	14.666
27749	34.267
3216	74.767
4470736	103.865
4343	76.415
8103122	41.302
3652	70.359
49179	111.456
5791	81.938
70660	40.075
15954	33.659
11819	33.492
7622	30.581
99440	35.853
11239	26.129
11543	31.952
10790	29.041
15486	38.141
18920	32.318
11861	35.230
123993	35.196
11036	29.406
11029	29.406
11794	26.495
10511	29.406
21011	23.583
11678	26.495
3644	17.760
6320	20.672
10947	23.583
10787	29.207
11793	28.908
7236	26.714
55443	20.877
453675	23.789
69340	17.965
10992	12.779
5439	18.783
71193	16.838
2700	28.112
10251740	8.838
7190	12.721
11525	24.92
4481813	15.253
13871721	23.328
6974	11.164
16804	30.075
11778	15.453
11954	21.069
13860720	15.453
76394	8.144
7131	11.861
13876103	24.782
13871718	15.054
4575338	56.078
2937774	18.227
206561	13.933
7310	18.783
5233	35.550
197564	94.856
193441	95.483
9579	8.092
7533	38.023
6164	26.404
56559	63.847
9053802	52.201
29000	24.456
7434	35.064
6312	21.545
8398	24.622
11898	65.584
72522	62.673
7928	59.761
14348	56.849
2581	53.938
11891	51.026
7917	48.115
7915	45.203
7901	42.292
7892	39.380
7882	36.468
8574	33.557
932	30.645
7812	24.822
7837	27.734
6040	21.910
258	18.999
1004	16.087
682	12.555
9391	18.296
63156	27.699
12626	24.787
60524	19.730
59674	25.794
10248	19.071
16119	19.071
12643	26.556
11752	22.856
21106900	20.651
15753	23.870
3210	75.215
392447	17.463
13854242	20.504
7600	47.526
13872989	17.424
62597	20.336
4937830	16.304
69177	24.573
10244	24.573
8733	19.123
7568	16.376
6633	13.796
12229	1.945
31006	63.596
13860434	16.174
5551	96.367
13866593	26.603
21106015	17.605
13839174	13.569
11021	12.779
8960	10.568
11465	17.432
4590	24.476
2157	18.935
11809	20.516
748	7.015
12823	12.892
10328	16.511
120621	28.061
12445	32.366
20119	26.388
6334	18.563
55205	29.3
13816	23.586
26765	26.498
192642	28.225
122446	32.265
21181	29.409
28994	14.491
11460	13.138
7145	8.112
6550	12.383
106796	18.493
5550	95.121
5633	95.912
13860335	7.277
24099	22.034
15702	27.771
10996	26.952
7279	21.336
5091	61.341
1262	23.889
880	12.866
13837702	23.692
21106535	26.618
12225	5.899
773	3.3
864	8.261
415	20.780
1141	14.884
1664	4.222
21361761	17.431
21105998	22.335
12640	5.733
6480	5.502
10437210	8.230
776	3.3
8273	4.008
7397	11.991
71787	25.332
4777	35.501
9219586	19.546
2457	20.261
1266393	32.793
7021	21.336
11694	29.924
11244	21.336
13850879	62.813
6600	11.991
62964	44.708
3322	33.608
13047	25.027
10438331	12.607
5976	24.375
13846959	7.108
6688	14.235
5542	105.518
19232037	110.542
19232038	116.365
18547147	119.277
21587143	125.1
11286	16.273
8070	12.721
55091	28.380
733	20.516
25472	32.454
18801	27.858
68156	24.946
10857	13.796
589165	17.934
6610	10.006
8470	26.952
953	11.441
6593	3.3
21105870	17.595
63889	7.561
123207	10.544
123	8.859
2241	7.442
62466	12.944
62485	12.944
63968	1.945
13839128	13.569
83866	23.571
18707	16.779
7961	28.216
4450907	56.078
10254	12.944
62467	13.057
