ID,InchiCode
1,"InChI=1S/C3H9N/c1-3(2)4/h3H,4H2,1-2H3"
2,"InChI=1S/C4H11N/c1-4(2,3)5/h5H2,1-3H3"
3,"InChI=1S/C3H9N/c1-2-3-4/h2-4H2,1H3"
4,"InChI=1S/C4H11N/c1-3-4(2)5/h4H,3,5H2,1-2H3"
5,"InChI=1S/C4H11N/c1-2-3-4-5/h2-5H2,1H3"
6,"InChI=1S/C5H13N/c1-4-5(2,3)6/h4,6H2,1-3H3/p+1"
7,"InChI=1S/C5H13N/c1-3-5(6)4-2/h5H,3-4,6H2,1-2H3"
8,"InChI=1S/C5H13N/c1-3-4-5(2)6/h5H,3-4,6H2,1-2H3"
9,"InChI=1S/C5H13N/c1-5(2)3-4-6/h5H,3-4,6H2,1-2H3"
10,"InChI=1S/C5H13N/c1-2-3-4-5-6/h2-6H2,1H3"
11,"InChI=1S/C5H13N/c1-3-5(2)4-6/h5H,3-4,6H2,1-2H3/p+1/t5-/m1/s1"
12,"InChI=1S/C9H13N/c10-8-4-7-9-5-2-1-3-6-9/h1-3,5-6H,4,7-8,10H2"
13,"InChI=1S/C6H15N/c1-2-3-4-5-6-7/h2-7H2,1H3"
14,"InChI=1S/C10H15N/c11-9-5-4-8-10-6-2-1-3-7-10/h1-3,6-7H,4-5,8-9,11H2"
15,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3"
16,"InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3"
17,"InChI=1S/C9H21N.ClH/c1-2-3-4-5-6-7-8-9-10;/h2-10H2,1H3;1H"
18,"InChI=1S/C10H23N/c1-2-3-4-5-6-7-8-9-10-11/h2-11H2,1H3"
19,"InChI=1S/C11H25N/c1-2-3-4-5-6-7-8-9-10-11-12/h2-12H2,1H3"
20,"InChI=1S/C12H27N/c1-2-3-4-5-6-7-8-9-10-11-12-13/h2-13H2,1H3"
21,"InChI=1S/C13H29N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h2-14H2,1H3"
22,"InChI=1S/C5H9N/c1-4-5(2,3)6/h1H,6H2,2-3H3"
23,"InChI=1S/C4H11N/c1-3-4-5-2/h5H,3-4H2,1-2H3"
24,"InChI=1S/C5H13N/c1-3-4-5-6-2/h6H,3-5H2,1-2H3/p+1"
25,"InChI=1S/C4H7N/c1-3-4-5-2/h1,5H,4H2,2H3"
26,"InChI=1S/C4H11N/c1-4-5(2)3/h4H2,1-3H3"
27,"InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2"
28,"InChI=1S/C3H9NO/c1-3(5)2-4/h3,5H,2,4H2,1H3"
29,"InChI=1S/C3H9NO/c1-3(4)2-5/h3,5H,2,4H2,1H3"
30,"InChI=1S/C3H9NO/c4-2-1-3-5/h5H,1-4H2"
31,"InChI=1S/C4H11NO/c1-2-4(5)3-6/h4,6H,2-3,5H2,1H3"
32,"InChI=1S/C4H11NO/c5-3-1-2-4-6/h6H,1-5H2/p+1"
33,"InChI=1S/C4H11NO/c1-4(2,5)3-6/h6H,3,5H2,1-2H3"
34,"InChI=1S/C5H13NO/c1-2-3-5(6)4-7/h5,7H,2-4,6H2,1H3"
35,"InChI=1S/C5H13NO/c6-4-2-1-3-5-7/h7H,1-6H2/p+1"
36,"InChI=1S/C5H13NO/c1-5(2,3-6)4-7/h7H,3-4,6H2,1-2H3"
37,"InChI=1S/C6H15NO/c1-2-3-4-6(7)5-8/h6,8H,2-5,7H2,1H3"
38,"InChI=1S/C6H15NO/c7-5-3-1-2-4-6-8/h8H,1-7H2"
39,"InChI=1S/C6H15NO/c1-3-5(2)6(7)4-8/h5-6,8H,3-4,7H2,1-2H3/p+1/t5-,6+/m0/s1"
40,"InChI=1S/C6H15NO/c1-5(2)3-6(7)4-8/h5-6,8H,3-4,7H2,1-2H3/p+1/t6-/m0/s1"
41,"InChI=1S/C6H15NO/c1-6(2,3)5(7)4-8/h5,8H,4,7H2,1-3H3/p+1/t5-/m1/s1"
42,"InChI=1S/C3H9NO/c1-4-2-3-5/h4-5H,2-3H2,1H3"
43,"InChI=1S/C4H11NO/c1-2-5-3-4-6/h5-6H,2-4H2,1H3"
44,"InChI=1S/C5H13NO/c1-2-3-6-4-5-7/h6-7H,2-5H2,1H3"
45,"InChI=1S/C6H15NO/c1-6(2,3)7-4-5-8/h7-8H,4-5H2,1-3H3"
46,"InChI=1S/C4H11NO/c1-6-4-2-3-5/h2-5H2,1H3"
47,"InChI=1S/C5H13NO/c1-2-7-5-3-4-6/h2-6H2,1H3"
48,"InChI=1S/C4H11NO2/c6-3-1-5-2-4-7/h5-7H,1-4H2"
49,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"
