ID,InchiCode
100-53-8,"InChI=1S/C7H8S/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2"
109-79-5,"InChI=1S/C4H10S/c1-2-3-4-5/h5H,2-4H2,1H3"
513-53-1,"InChI=1S/C4H10S/c1-3-4(2)5/h4-5H,3H2,1-2H3"
75-66-1,"InChI=1S/C4H10S/c1-4(2,3)5/h5H,1-3H3"
1569-69-3,"InChI=1S/C6H12S/c7-6-4-2-1-3-5-6/h6-7H,1-5H2"
143-10-2,"InChI=1S/C10H22S/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3"
112-55-0,"InChI=1S/C12H26S/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3"
25103-58-6,"InChI=1S/C12H26S/c1-9(2)10(3,4)11(5,6)12(7,8)13/h9,13H,1-8H3"
540-63-6,"InChI=1S/C2H6S2/c3-1-2-4/h3-4H,1-2H2"
75-08-1,"InChI=1S/C2H6S/c1-2-3/h3H,2H2,1H3"
1639-09-4,"InChI=1S/C7H16S/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3"
111-31-9,"InChI=1S/C6H14S/c1-2-3-4-5-6-7/h7H,2-6H2,1H3"
513-44-0,"InChI=1S/C4H10S/c1-4(2)3-5/h4-5H,3H2,1-2H3"
75-33-2,"InChI=1S/C3H8S/c1-3(2)4/h3-4H,1-2H3"
74-93-1,"InChI=1S/CH4S/c1-2/h2H,1H3"
1455-21-6,"InChI=1S/C9H20S/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3"
25360-10-5,"InChI=1S/C9H20S/c1-4-5-6-7-8-9(2,3)10/h10H,4-8H2,1-3H3"
111-88-6,"InChI=1S/C8H18S/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3"
141-59-3,"InChI=1S/C8H18S/c1-7(2,3)6-8(4,5)9/h9H,6H2,1-5H3"
110-66-7,"InChI=1S/C5H12S/c1-2-3-4-5-6/h6H,2-5H2,1H3"
