Compound Id	ChiPath [VP-2]
937	0.0
127983	0.0
217	0.0
692	0.0
763	0.0
748	0.0
23208	0.0
291	0.0
11148	0.0
391	0.0
274	0.083
923	0.0
6105	0.101
21106179	0.247
6086	0.0
864	0.0
8960	0.0
22814	0.0
6153	0.429
518	N/A
278	0.105
1087	0.145
16641	0.207
6085	0.0
6089	0.0
4514529	0.0
22408	0.0
9642	0.25
13571291	0.333
693	0.136
6087	0.0
11153	0.303
6084	0.0
6102	0.224
7568	0.559
172	0.236
6132	0.577
9243	0.267
2275	0.970
12066	0.934
10205670	0.527
10441	0.577
4937830	0.362
6111	1.061
6135	0.289
6083	0.0
6128	0.519
6123	1.244
9484	0.781
6095	0.289
7956	0.408
682	0.316
1019	0.722
9990	0.5
4514586	0.0
12577	0.749
9286	0.669
11727	0.315
16425	2.624
7577	0.332
171	0.519
1143	0.402
6098	0.463
9256	0.842
9994	0.966
7954	0.408
6101	0.408
654	0.5
6108	0.75
6104	0.909
8900	0.611
6191	0.996
21106169	0.773
21112738	0.605
7559	0.372
4481813	0.374
28994	0.407
173	0.611
6088	0.0
13835235	0.447
6130	1.237
6097	0.802
6314	0.964
11228	1.284
13836713	0.836
6151	1.571
6094	0.707
70850	1.443
11811	1.104
6145	2.366
6310	1.630
773	0.761
7738	0.793
5978	2.428
12197	0.371
7566	0.512
6093	1.575
512	0.575
13872989	0.471
175	0.908
2018165	0.854
6148	1.445
12640	1.164
8902	0.914
13835336	0.512
6103	0.949
1039	1.225
7030	0.947
6333	0.542
71390	1.962
6338	0.704
6092	1.389
2005981	0.874
21106015	0.791
19475	0.838
23730	1.056
7736	0.885
12442	1.171
16841	1.225
7557	0.471
7558	0.558
10772140	0.795
11154	2.033
13835977	0.524
1004	0.724
3644	1.094
13835550	0.577
13835316	1.445
553742	0.756
558928	0.756
1577	0.818
7790	0.966
2916	2.727
8899	1.431
6190	1.470
7734	0.552
1005	0.747
6335	0.696
5894	0.929
13836674	0.752
659	1.575
29008	1.457
11749	1.849
11910	2.484
7012	1.522
11065	1.796
6164	2.719
11239	1.985
5977	2.227
7330	1.092
62827	1.195
7546	1.364
7737	1.319
11756	0.611
4514549	0.0
3102535	1.650
363458	1.886
7556	0.697
56442	0.667
4449912	0.667
7957	1.207
7564	0.789
1114	1.342
7777	1.457
7606	1.971
8904	0.894
8903	0.904
6149	2.571
6125	2.052
29040	1.646
454215	1.9
7029	1.324
7739	1.610
9391	1.218
7733	0.469
394562	0.662
6322	0.815
60524	1.047
6330	0.820
6334	0.806
5993	1.069
6100	1.793
13837190	0.695
13835224	1.032
7728	0.716
13839553	0.801
558020	1.028
62808	1.057
124968	1.018
14829	2.394
21111820	2.081
10437	1.067
6121	1.887
558875	1.309
8544	1.402
7553	1.090
11526	0.658
592	1.014
10771217	1.735
10498	0.975
6119	3.314
81815	1.021
14694	1.569
30713	1.503
7555	1.0
6120	1.732
24043	1.020
19476	1.211
6177	2.555
8012	1.648
12957	1.463
13875283	1.796
1020	1.025
10340	1.224
12225	1.104
1348	1.228
844	0.964
29015	1.225
10018	1.288
7717	0.908
6311	1.284
7732	0.622
6321	1.056
13871721	0.752
62597	0.801
6313	1.380
256	0.955
9016	1.939
9254	1.729
14441700	1.522
61213	1.471
7727	0.781
13836021	0.827
8733	0.866
13863629	1.133
9363	1.152
61111	1.171
7560	1.171
11729	1.732
10606755	1.472
38403	1.254
7636	1.489
374462	1.905
3951	1.085
7616	0.776
552744	0.838
8896	1.768
7615	1.058
387	1.561
5439	0.752
13837650	1.134
13853215	1.945
9392	2.231
7552	1.482
6118	2.845
733	1.019
454209	1.424
66565	1.283
7817	1.391
7081	1.713
11809	1.144
13837280	1.625
236	1.155
11731	2.247
8141	1.746
29036	4.798
13837537	1.362
2340753	1.863
10325184	2.176
107412	1.463
11099	0.813
6309	1.050
558883	0.761
56020	0.761
11806	0.954
1095	2.544
8351654	1.155
3168	0.781
10709	0.993
6312	1.576
258	1.077
6320	1.257
6146	2.171
415	0.931
4444456	1.077
12229	1.284
