Compound Id	TPSA
13837280	0.0
236	0.0
11731	50.6
8141	17.07
29036	0.0
13837537	21.260
2340753	0.0
10325184	0.0
107412	0.0
11099	0.0
6309	0.0
558883	0.0
56020	0.0
11806	0.0
1095	25.3
8351654	97.290
3168	9.23
10709	9.23
6312	20.23
258	20.23
6320	20.23
6146	20.23
415	52.04
4444456	0.0
12229	26.940
9614	0.0
5730	0.0
7551	0.0
2282428	0.0
9251	0.0
3441	0.0
9461	9.23
8329688	0.0
61346	0.0
9095782	0.0
21171407	0.0
7782	26.3
11755	26.3
10653	26.3
8525	26.3
6341	37.3
259	37.3
23621376	41.46
7021	41.13
11244	46.330
1141	58.2
21111806	0.0
21108550	0.0
9325	0.0
7961	20.23
10251740	50.44
66021	25.78
10437074	25.78
66996	25.78
6042	0.0
6326	0.0
10325078	0.0
11117	0.0
2062437	0.0
13867413	50.09
10675065	0.0
7630	43.370
7026	20.23
8554	9.23
7028	9.23
13835459	24.06
29004	27.69
13634	12.89
6106	0.0
10765	0.0
7713	0.0
4483639	0.0
4483638	0.0
10113	0.0
7469	37.3
7472	26.3
6649	37.3
21943	32.67
84036	32.67
68152	32.67
25889	32.67
7018	40.46
7716	26.02
23255	26.02
11230	3.24
7730	12.03
13838404	0.0
971	20.23
10008	38.91
7688	25.78
1664	38.91
71089	25.78
8543	0.0
6316	0.0
62826	0.0
10197150	74.6
10488	26.3
21168808	28.24
13647	43.14
221117	0.0
7220	0.0
10364	0.0
7672	0.0
59674	20.23
11752	29.1
13816	29.1
29107	20.310
61707	43.09
10464	43.09
65936	49.57
2038738	49.57
31029	0.0
6122	0.0
13836589	18.46
13836591	29.46
10948	40.46
13835209	40.46
13861343	43.14
4489	34.14
11351244	0.0
577	67.15
9360	20.23
9350	20.23
9326	20.23
9253	0.0
83734	0.0
71312	0.0
2293678	0.0
23055	0.0
10054	0.0
7714	0.0
6315	0.0
13299573	0.0
7689	12.89
11784	12.89
11785	12.89
9411	26.3
3631	9.23
7788	0.0
21105795	37.3
7791	12.03
13866746	0.0
70714	25.78
70715	25.78
7514	17.07
11036	20.23
472932	80.9
105291	73.85
5976	75.270
6188	0.0
99596	0.0
7712	0.0
6308	0.0
9646	0.0
2056044	0.0
61149	0.0
5889	26.02
21106520	12.89
13874733	12.89
13839199	12.89
1078	74.6
13836549	0.0
1015	54.46
7770	23.79
11525	20.23
12626	20.23
7772	17.07
10777	17.07
7016	17.07
7607	17.07
73583	0.0
7241	36.68
7225	36.68
78	36.68
60329	35.25
1609	35.25
13854944	23.47
13835861	46.25
24099	46.25
12816	29.96
9943	29.96
10772050	37.3
13837760	40.46
4878	40.46
17443	35.010
120489	35.010
9349	26.02
11600	30.21
764	40.46
21106535	20.23
7721	38.8
9233	25.3
18607	25.3
13837281	0.0
66567	20.23
7676	0.0
156255	52.04
9547	37.3
6406	26.3
13862665	26.3
29001	34.14
7024	0.0
7787	0.0
15077490	0.0
63054	20.23
11799	43.14
7466	38.33
10053	0.0
6307	0.0
7711	0.0
18971812	0.0
10781	0.0
11783	12.89
7685	12.89
13630	12.89
63889	26.940
9228	0.0
1108	0.0
10534	0.0
7679	17.07
12643	20.23
7684	12.47
12499	20.23
24590970	0.0
6950	0.0
56144	0.0
11110	0.0
12209	0.0
10124	0.0
24041	32.67
25886	32.67
19477	32.67
17784	32.67
3973	9.23
7224	23.79
11833	9.23
29000	20.23
8398	20.23
6040	20.23
14672	9.23
21011	20.23
10947	20.23
6165	20.23
13837702	52.04
235	17.07
55091	43.09
66809	22.12
62489	22.12
11080	46.25
5596	46.25
392	46.25
13257	26.940
12231	20.310
2606	40.46
8528	64.930
8878	0.0
19231	29.540
7681	38.8
11911	0.0
6342	0.0
18219	75.9
7248	0.0
11661	0.0
7710	0.0
768	69.81
11125	26.3
10492	26.3
7463	26.3
7706	26.3
11680	26.3
7701	37.3
10001	37.3
7627	26.3
10571	26.3
5708	32.67
19953955	41.46
13848341	52.6
76394	50.73
13835604	52.490
7138	43.14
7443	49.66
913	50.19
5709	50.19
7673	0.0
13875432	20.23
13875219	20.23
13837686	20.23
7013	0.0
92731	0.0
13874867	43.370
71787	72.19
7745	86.18
7678	20.23
13255	9.23
59447	24.06
48024	15.27
8868	13.14
5593	28.68
13835932	80.92
28981	17.07
4510484	17.07
7534	17.07
215929	17.07
13662	70.08
123207	26.940
7090	0.0
12201	0.0
11109	0.0
12446	0.0
7769	26.02
63631	3.24
24263	0.0
6364	0.0
7221	12.89
7240	12.89
6186	0.0
6187	0.0
7238	9.23
13835772	20.23
13839082	20.23
21105871	20.23
13860335	20.23
24533	25.78
28992	25.78
20843	25.78
21106032	0.0
6156	0.0
789	74.6
13836520	21.760
10628694	50.94
185	80.48
21106036	43.14
4444608	17.07
13837797	9.23
7794	12.03
11795	43.09
120621	29.1
20119	29.1
26765	29.1
192642	29.1
12821	44.020
12478	44.020
7389	29.43
10497	0.0
109838	18.46
16778	29.46
7705	29.46
13835293	40.46
13839441	40.46
13863618	37.3
28682	42.85
238	37.3
123	37.3
63908	36.17
9581	9.23
13875196	9.23
2018460	0.0
10512	0.0
55090	0.0
456015	51.08
13869451	26.02
13854248	26.02
13869339	26.02
1151	94.92
9574	37.3
11086	0.0
11857	0.0
7677	26.02
11788	3.24
62589	12.03
7686	12.03
776	15.79
7478	35.53
15802	0.0
17976	0.0
9579	37.3
10664	63.370
955	63.370
13837787	66.05
1266393	70.14
13875441	20.23
13842573	20.23
6974	20.23
10437239	73.85
7767	0.0
7604	0.0
7010	0.0
6163	0.0
6340	0.0
7234	12.03
13854136	26.02
13835151	26.02
13860692	26.02
21105905	12.89
21106560	12.89
7242	12.89
11077	12.89
11042	12.89
10940	12.89
10937	12.89
13842613	12.89
21132380	12.89
7223	26.02
11582	66.93
6774	38.69
9218	29.1
7236	32.59
7480	29.1
499714	43.09
13857694	0.0
13866817	0.0
13837988	0.0
12228	0.0
83866	40.46
83850	40.46
6621	26.3
7671	26.3
7074	26.3
62467	43.09
30516	32.67
10487	0.0
11846	23.79
7098	20.23
61191	20.23
73412	0.0
6176	17.07
10791	17.07
10788	17.07
7621	17.07
11025	17.07
11095	17.07
5949	17.07
63156	20.23
10101	54.570
68156	46.25
9377	0.0
5026296	20.23
13648	29.96
2241	43.09
13644	29.96
13856009	29.96
11087	0.0
8657	29.46
8665	29.46
9564	40.46
447	29.46
2039535	35.010
10384035	35.010
4962	40.46
10437135	35.010
7776	38.8
7180	0.0
7182	0.0
10669	0.0
8531	0.0
8335	0.0
10253	0.0
10979	0.0
7181	0.0
13875160	0.0
13875281	0.0
13875230	0.0
13840690	0.0
4449	52.04
744	83.8
68832	34.14
7674	0.0
8908	0.0
191367	43.14
11695	38.33
7766	0.0
61487	0.0
331	57.53
7142	57.53
132	57.53
7145	69.16
13846959	71.84
13853943	69.16
222538	52.08
65523	52.08
2849146	52.08
10437210	75.680
21108548	0.0
21106019	17.07
21106014	17.07
16159	0.0
7786	50.6
7219	0.0
7521	0.0
7641	0.0
6967	0.0
9874	37.3
13054	32.67
15443	17.07
10939	17.07
6179	0.0
21106470	25.78
8855	25.78
11861	20.23
11845	0.0
13839308	23.79
10536	25.3
7823	9.23
7812	20.23
11793	20.23
7622	20.23
7459	20.23
11024	20.23
11794	20.23
11678	20.23
10787	20.23
7626	9.23
11996	9.23
55188	9.23
11732	20.23
10790	20.23
11056	20.23
11180	20.23
13866593	52.04
7703	29.260
21106020	43.14
13853953	43.14
21106013	43.14
256210	26.940
7518	0.0
13876539	17.07
7132	17.07
21106524	17.07
21168826	17.07
13865424	17.07
71433	0.0
455090	29.020
503239	29.020
13860775	35.25
13869480	35.25
13869414	35.25
11849	9.23
11083	20.23
6988	20.23
8140	20.23
65	20.23
10857	20.23
6633	20.23
21111822	38.8
7239	25.3
6550	46.17
26325086	27.69
71430	27.69
21106173	27.69
7765	0.0
13859497	35.53
6775	47.58
11672	47.58
11773	47.58
12012	26.3
7761	26.3
8552	37.3
62249	26.3
7515	26.3
7475	26.3
29012	26.3
11706	26.3
7064	37.3
11992	26.3
10446	26.3
7065	26.3
11207996	40.130
7747	26.3
11193	37.3
19956441	41.46
11107	55.120
11694	41.13
11930	23.550
9903	0.0
4963	63.320
953	63.320
21106146	43.14
21106144	43.14
13863774	43.14
73479	49.66
58563	63.320
299166	44.01
13875320	0.0
13875258	0.0
13875392	0.0
21112023	17.07
13851576	0.0
11769	20.23
10432	20.23
10328	20.23
63310	40.620
59573	18.46
7161	17.07
6720	17.07
13850142	20.23
390927	20.23
206493	46.17
11667	9.23
21106018	20.23
12823	20.23
55205	29.1
69982	86.28
10710415	35.53
13865426	43.370
6780	12.89
8098	12.89
6658	68.54
9970	20.23
7528	24.06
7530	6.48
11489	0.0
526	60.210
6339	0.0
7984	80.92
21111817	17.07
63906	17.07
3350	77.76
1446	77.76
18	77.76
71	77.76
7146	77.76
11121	0.0
555074	0.0
7811	26.02
8562	12.03
7624	12.03
8158	3.24
6079	37.3
434	37.3
8071	37.3
21105959	9.23
13865438	9.23
21106135	9.23
7391	9.23
28982	20.23
13839110	20.23
13839151	20.23
13865680	20.23
11604	20.23
13839128	20.23
13839174	20.23
13839105	20.23
13839123	20.23
11021	20.23
20570	16.130
7131	20.23
5830	20.23
24972	25.78
10992	20.23
553171	52.6
13860817	26.02
11778	26.02
13860720	26.02
136966	12.89
13848793	26.3
30572	100.620
7866	37.3
19957731	41.46
10257	86.28
7211	86.28
7172	86.28
13875356	0.0
13875212	0.0
13868640	0.0
10864	43.14
21181	29.1
12445	29.1
122446	29.1
62534	29.43
62408	29.43
11830	0.0
13835836	18.46
13835376	18.46
127750	18.46
13836399	29.46
13884973	40.46
13839416	40.46
21109330	40.46
18707	20.23
6883	26.3
7189	37.3
28969	26.3
61765	37.3
21111781	26.3
5915	55.120
68568	69.11
64699	49.33
7140	37.3
8070	37.3
7190	37.3
10181341	37.3
221226	36.17
10526	0.0
120464	0.0
7150	86.990
12259	0.0
13860	36.28
11563	37.3
7003	26.3
7662	0.0
13862559	0.0
13864445	0.0
13865630	52.6
553642	0.0
8876	0.0
906	0.0
13638	12.03
6480	0.0
11866	23.79
13839109	35.53
11591	54.37
9454	37.3
21106148	52.37
6781	52.370
206561	53.240
13803	27.69
8560	0.0
11094	0.0
11023	0.0
11055	0.0
10786	0.0
7619	0.0
10755	0.0
11551	0.0
221082	0.0
7129	0.0
8950	0.0
15965	26.3
13868660	0.0
7092	68.54
924	3.24
13860641	26.02
21106525	26.02
10991	26.02
13869434	26.02
6630	26.02
13840647	26.02
13860491	26.02
13869462	26.02
63903	12.89
62530	12.89
13856352	26.02
551	13.14
14627	26.940
191	74.6
558917	20.23
6301	20.23
10616	80.44
5882	80.44
8183	80.44
6646	101.15
84971	101.15
388391	101.15
10980	37.3
10972	37.3
6674	37.3
361	97.990
13063	0.0
10797	17.07
28986	17.07
7760	17.07
7838	17.07
230	107.220
13842001	23.47
18801	46.25
21108576	43.09
21106518	43.09
62466	43.09
62485	43.09
11460	29.1
10254	43.09
21169510	26.3
880	29.1
7397	43.09
8674	18.46
62517	29.46
11651	29.46
10437215	35.010
60121	29.46
21105859	29.46
13848467	29.46
120548	30.18
2923	23.79
28947	72.240
21105878	18.46
11625	29.1
7815	38.8
7827	25.3
11761	25.3
14998	9.23
21168831	0.0
15482	12.03
10975	106.510
10870	106.510
10837	106.51
9120	106.510
1448	106.51
22191	34.14
15438	0.0
14751	0.0
8909	0.0
10265264	0.0
10179173	0.0
21800	0.0
15765	0.0
11699	38.33
7810	0.0
12069	43.14
13839575	27.69
1253	57.53
7176	46.53
10181338	46.53
21105848	46.53
10892	46.53
124	57.53
87265	17.07
13848808	46.53
13860434	46.53
11629	46.53
73390	52.08
10437335	52.08
38364	0.0
27488	0.0
14227	17.07
13835126	17.07
17347	42.52
7385	0.0
7128	0.0
11660	0.0
11409	0.0
7659	0.0
6977	0.0
10236	0.0
11366	20.23
21106172	20.23
7001	20.23
13029	20.23
13030	20.23
11422351	68.540
6665	63.370
8341	20.23
6739	20.23
7208	74.6
992	74.6
8182	74.6
11038	0.0
16791	0.0
11864	0.0
12161	36.92
12061	23.79
7837	20.23
18717	20.23
15954	20.23
11029	20.23
10511	20.23
11819	20.23
99440	20.23
11543	20.23
11739	20.23
11194	20.23
11216	20.23
11210	20.23
7202	43.14
21168813	17.07
6881	17.07
8186	17.07
21105870	20.23
21106366	17.07
15517	37.38
25890	32.67
13811	23.550
7809	0.0
7042	100.670
6706	57.53
68179	29.43
5979	0.0
55123	26.3
7803	37.3
18688	26.3
7482	26.3
10420	26.3
11843	26.3
7536	26.3
55130	26.3
10433	26.3
7657	26.3
22453	26.3
11045	26.3
29016	26.3
14169248	41.46
11632	32.67
11265	32.67
65763	60.21
392447	37.3
8097	0.0
11585	52.32
78467	63.320
1906	49.33
11488212	66.150
14556	39.19
7383	0.0
6642	0.0
589165	70.14
11961	26.02
21111772	26.02
11954	26.02
21106586	43.370
6790	26.02
8319	26.02
21106581	60.210
21106145	60.21
6023	17.07
11588	37.3
6675	37.3
8883	0.0
68503	27.69
10614293	0.0
7833	0.0
4516601	0.0
4516599	0.0
4512361	0.0
4512642	0.0
7835	26.02
15093	37.3
11286	89.31
5142	94.56
96749	118.220
61538	20.23
10246	20.23
12244	20.23
10248	20.23
9911	20.23
16119	20.23
13871718	20.23
25552	25.78
13658	25.78
12060	20.23
11647	26.3
61739	40.46
8282	40.46
6492	40.46
21106571	0.0
21106163	0.0
21106540	0.0
6737	0.0
6789	0.0
61001	17.07
4446445	17.07
71628	27.03
59577	20.310
11875	40.46
12010	0.0
455353	29.46
205483	55.120
7278	26.3
11576	37.3
6897	26.3
6035	37.3
13835344	26.3
10181339	37.3
11589	37.3
30595	26.3
7175	26.3
7157	26.3
8807	0.0
11865	0.0
20124	12.89
17619	9.23
2068	69.3
5236	67.23
4103087	132.53
6736	0.0
6788	0.0
83962	26.3
7044	80.44
16359	80.44
10986	54.37
191058	54.37
13835630	63.930
2937774	53.240
11708	0.0
86394	75.270
10411	29.1
349	0.0
11035	0.0
11104	0.0
10795	0.0
305	132.13
10445	0.0
71193	54.550
67270	68.54
6033	68.54
21159695	26.02
13853758	26.02
18724	12.89
15427	26.02
10996	32.34
6296	17.07
11776	0.0
17868	25.78
13867714	25.78
21105699	25.78
376	74.6
11586	69.44
62472	69.44
11584	26.3
29026	23.79
57726	20.23
7802	17.07
441	17.07
9633	0.0
11465	29.1
10243171	29.1
11332993	29.1
11610	29.1
11422	20.310
194092	43.09
7199	20.310
26516	0.0
27296	29.46
72556	29.46
19709	29.46
391428	0.0
14198	0.0
6402	0.0
14680	38.8
6478	0.0
8262	49.66
8273	49.66
7888	37.3
6735	0.0
6588	43.14
7420	0.0
10343	106.51
19766	20.23
13047	20.23
11294	20.23
75951	34.14
72793	34.14
7076	26.3
10422	38.33
11863	0.0
13846749	46.53
21108577	35.53
7406	46.53
21106008	35.53
65701	17.07
21105897	46.53
11596	46.53
21106900	46.53
9965	57.53
10410	0.0
7419	0.0
8356	0.0
6999	0.0
7088	0.0
7448	0.0
7183	0.0
7155	123.58
11871	50.6
13835351	58.86
6773	58.86
6852	9.23
2157	63.6
6604	12.89
17880	0.0
99681	26.3
67460	23.79
18920	20.23
11841	9.23
8569	9.23
455420	9.23
7533	20.23
7434	20.23
932	20.23
123993	20.23
62230	20.23
9893	17.07
10586285	22.0
6688	149.65
109705	0.0
7151	63.37
9724	0.0
10265270	0.0
10179239	0.0
6586	37.3
13872122	0.0
11862	0.0
440	121.380
7694	26.3
11716	26.3
29005	26.3
8568	26.3
7538	26.3
370	37.3
7073	26.3
26325090	41.46
6898	34.14
556589	26.3
13854242	52.32
7310	38.33
11595	40.54
6593	15.79
2441	17.07
56117	18.46
68676	26.3
6635	0.0
62265	117.74
20939	0.0
6828	0.0
6577	32.67
13104	32.67
21106570	0.0
18177	66.4
15755	0.0
67470	0.0
15756	0.0
15524	0.0
14995	0.0
14994	0.0
15475	0.0
15478	0.0
15476	0.0
15477	0.0
62484	26.3
29025	0.0
7851	26.02
7856	12.03
454638	0.0
1406720	0.0
21105998	20.23
61411	20.23
69177	20.23
10244	20.23
15855	17.07
24535	25.78
14678	20.23
13846663	20.23
69340	20.23
63863	49.69
63968	26.940
70660	75.63
62628	40.46
123860	18.46
4611	37.3
13885245	26.3
6745	37.3
13876103	29.46
7279	32.34
6592	0.0
3756	37.3
13850082	26.3
1266019	26.3
7850	0.0
541032	40.46
58234	20.23
218253	0.0
8912	36.92
2424	58.440
66656	9.23
71437	0.0
10831	0.0
10829	0.0
10851	0.0
10813	0.0
13677	0.0
10849	0.0
10850	0.0
10909	0.0
10918	0.0
10841	0.0
10908	0.0
642951	69.44
917	16.130
9824	17.07
1278	25.78
10437836	73.85
2206	75.270
7849	0.0
17558	0.0
13439	0.0
13402	0.0
76154	45.760
2915	28.24
6794	3.24
21106519	26.02
65750	12.89
12637	58.86
20198	74.6
7302	9.23
10903	20.23
13839012	20.23
6855	17.07
7315	35.53
13846658	20.23
26325182	37.38
10025	74.6
967	20.23
28993	0.0
15846	23.79
29029	17.07
7670	17.07
9976	17.07
12632	17.07
6287	54.570
23886	0.0
33421	0.0
67465	29.1
15753	29.1
79280	29.46
28973	29.46
7852	38.8
72551	34.14
24641	34.14
18410	0.0
8910	0.0
4366810	38.33
7848	0.0
14256731	51.21
6907	46.53
8860	12.89
62310	46.53
70988	46.53
86435	46.53
6840	9.23
10801842	47.360
11974	0.0
15461	0.0
10404	0.0
89258	123.580
192748	112.580
6835	26.02
11003	12.03
10756	20.23
2656	9.23
13837329	52.6
502855	52.6
34863	0.0
6753	26.3
14692	0.0
12456	0.0
10438331	49.660
8574	20.23
18336	59.59
59482	17.07
8935	32.26
60886	0.0
66675	0.0
15488	0.0
15489	0.0
558878	17.07
553578	17.07
55084	26.3
7509	26.3
7800	26.3
12954	32.67
13229	32.67
158870	0.0
157093	0.0
83374	0.0
457144	0.0
135925	0.0
457145	0.0
84188	0.0
136000	0.0
135983	0.0
136001	0.0
136002	0.0
136003	0.0
84235	0.0
457140	0.0
12674	0.0
64155	29.54
970	0.0
4590	38.33
8111	0.0
12013	37.3
12044	0.0
12045	0.0
12047	0.0
7299	0.0
21106140	18.46
25677	0.0
67991	9.23
15803	20.23
502245	55.4
10227261	68.28
44152	75.270
12809	0.0
15387	26.02
8470	32.34
5027	62.730
21106365	37.33
21106091	20.23
16804	20.23
55443	20.23
67653	0.0
2185	24.72
2991	17.07
137720	46.53
11919	0.0
26010	0.0
30600	0.0
33455	0.0
33934	0.0
33932	0.0
6600	43.09
2121	23.550
13849989	20.23
13849981	20.23
7506	17.07
18685	40.46
3741	90.71
8374	26.3
247721	26.3
15409	26.3
79969	37.3
13871489	93.060
23150	9.23
6807	20.23
15620	0.0
15621	0.0
26260	0.0
68437	0.0
15619	0.0
15861	0.0
12682	0.0
42330	75.270
15413	27.69
34866	0.0
34665	0.0
34664	0.0
37904	0.0
34864	0.0
34188	0.0
34865	0.0
14840	0.0
13448	0.0
14866	0.0
20132	32.67
10400	12.36
13835294	34.14
67360	23.79
12218	17.07
55075	40.46
9873	42.370
14349	38.8
6842	50.6
6066	79.11
512621	3.24
13090	36.28
15702	32.34
11369	20.23
12219	0.0
56793	0.0
454495	0.0
40191	0.0
56791	0.0
35581	0.0
15495	46.53
466305	46.53
65785	46.53
6916	46.53
70652	46.53
12133	71.960
17131	27.69
13487	0.0
7170	0.0
553649	0.0
8816	0.0
15473	0.0
17099	0.0
17098	0.0
33933	0.0
15474	0.0
82755	0.0
82712	0.0
157094	0.0
103011	0.0
102798	0.0
82762	0.0
27793	0.0
82754	0.0
457138	0.0
102897	0.0
457139	0.0
102947	0.0
97173	0.0
102720	0.0
102801	0.0
102833	0.0
102721	0.0
102856	0.0
102933	0.0
103066	0.0
97172	0.0
106355	0.0
15486	20.23
12220	9.23
7882	20.23
63518	17.07
707	0.0
8067	0.0
6827	0.0
5807	119.330
8800	0.0
29153	0.0
70682	0.0
11439687	88.94
56774	0.0
82765	0.0
7511	26.3
7872	26.3
14846	26.3
2863	37.3
7600	37.3
12699	0.0
8058	46.53
3918	29.54
24326358	9.23
3008	32.34
13835706	78.9
66655	9.23
34868	0.0
37905	0.0
34869	0.0
37918	0.0
37915	0.0
34867	0.0
25605	0.0
26011	0.0
34870	0.0
34666	0.0
21924	0.0
29117	42.52
8241	52.6
69371	25.3
70806	17.07
1710	58.2
12635	0.0
8576	26.02
25472	32.34
2169	62.730
453675	20.23
40130	96.41
2297441	88.36
34095	40.46
8329	34.14
60858	40.540
6610	49.33
34874	0.0
36972	0.0
56788	0.0
533188	0.0
35579	0.0
16182	0.0
46262	0.0
35580	0.0
82818	0.0
56790	0.0
56795	0.0
33458	0.0
82777	0.0
35584	0.0
56785	0.0
56792	0.0
34189	0.0
2283071	0.0
4932499	0.0
6453	34.14
13249	37.3
4450907	52.930
7964	85.040
13619	0.0
13303	88.03
13302	88.03
5004	74.6
15853	23.79
12972	17.07
7871	17.07
36973	0.0
37744	0.0
46894	0.0
45444	0.0
56769	0.0
56780	0.0
34847	0.0
39406	0.0
35081	0.0
56781	0.0
56771	0.0
56232	23.06
27749	41.57
8030	37.3
8093	37.3
13856959	26.3
8577	38.8
71876	26.3
34667	0.0
34871	0.0
34873	0.0
56784	0.0
34872	0.0
14620	71.960
102741	0.0
97055	0.0
97198	0.0
102834	0.0
102722	0.0
154865	0.0
96948	0.0
102743	0.0
102857	0.0
154866	0.0
106356	0.0
102787	0.0
97240	0.0
102742	0.0
68328	9.23
4268	70.5
4599	75.270
33416	46.150
13492	0.0
13837303	52.6
34859	0.0
84346	0.0
56760	0.0
56755	0.0
33666	0.0
6838	26.03
6270	36.92
7892	20.23
66887	17.07
89076	21.59
5026	106.35
36975	0.0
56778	0.0
56787	0.0
35583	0.0
82807	0.0
56794	0.0
33386	0.0
33457	0.0
47912	0.0
82817	0.0
46893	0.0
33280	0.0
35582	0.0
33304	0.0
46263	0.0
67594	26.880
3513	135.12
220998	32.67
17339596	88.380
8060	46.53
5233	83.550
14916	86.230
7891	0.0
10452	27.69
61266	0.0
20848	62.730
4768	62.730
43354	0.0
37779	0.0
45445	0.0
36974	0.0
35585	0.0
34848	0.0
84344	0.0
34850	0.0
82819	0.0
56772	0.0
82820	0.0
16415	0.0
56779	0.0
56768	0.0
56777	0.0
84345	0.0
34668	0.0
28552	86.520
3544	37.3
21361761	41.82
1262	46.53
4333	62.22
4575	75.270
2079	75.270
6193	85.040
82783	0.0
34852	0.0
37000	0.0
37019	0.0
56765	0.0
39198	0.0
82740	0.0
56761	0.0
56756	0.0
56766	0.0
83413	0.0
34851	0.0
36976	0.0
56767	0.0
56763	0.0
7890	0.0
12705	88.03
26325183	77.36
16387	49.45
6514	34.14
2457	46.33
15789876	85.35
3841535	83.68
16177	23.79
33281	0.0
56786	0.0
56789	0.0
33456	0.0
46264	0.0
13300034	0.0
21153	17.07
10106	54.570
1361549	17.07
32555	91.23
97257	0.0
97224	0.0
102923	0.0
96868	0.0
96864	0.0
97234	0.0
97233	0.0
154062	0.0
97142	0.0
5739	0.0
8817	0.0
56782	0.0
36977	0.0
83414	0.0
84348	0.0
82823	0.0
33617	71.960
4759	71.960
30881	71.960
3277	37.3
11632871	46.150
15747	0.0
4444100	86.990
10033	37.3
33282	0.0
46285	0.0
46284	0.0
82806	0.0
56776	0.0
47913	0.0
32952	0.0
45446	0.0
43353	0.0
56773	0.0
7901	20.23
66895	17.07
199342	17.07
6371	40.46
86007	86.740
12549	26.880
7757	26.3
7875	26.3
59483	36.090
34853	0.0
37745	0.0
36978	0.0
34190	0.0
34191	0.0
36771	0.0
36710	0.0
56757	0.0
549017	0.0
84347	0.0
56764	0.0
56758	0.0
47914	0.0
56762	0.0
33984	0.0
33983	0.0
91432	74.76
2700	84.6
16180	0.0
12933	53.710
7340	3.24
4445317	17.07
204209	15.6
4444102	107.220
72056	40.46
4437893	26.3
34860	0.0
82738	0.0
36982	0.0
36979	0.0
47915	0.0
56783	0.0
36981	0.0
37004	0.0
36980	0.0
5139	115.58
