Compound Id	XLogP
10771217	0.571
10498	0.626
6119	2.412
81815	0.381
14694	2.537
30713	2.302
7555	2.616
6120	2.555
24043	0.601
19476	0.340
6177	0.667
8012	1.035
12957	0.506
13875283	3.289
1020	1.4
10340	1.515
12225	0.535
1348	0.13
844	-0.299
29015	-0.38
10018	0.115
7717	0.853
6311	0.577
7732	1.247
6321	0.438
13871721	0.640
62597	0.485
6313	0.880
256	1.156
9016	2.818
9254	2.818
14441700	2.553
61213	2.279
7727	-0.756
13836021	-0.885
8733	-0.917
13863629	1.057
9363	1.744
61111	1.359
7560	1.663
11729	1.669
10606755	2.136
38403	2.466
7636	0.662
374462	-0.762
3951	0.393
7616	0.694
552744	0.736
8896	2.845
7615	0.963
387	1.131
5439	-0.214
13837650	1.74
13853215	3.334
9392	3.334
7552	2.094
6118	2.033
733	-1.880
454209	2.295
66565	2.088
7817	2.174
7081	2.018
11809	0.624
13837280	2.642
236	4.062
11731	1.566
8141	0.351
29036	2.75
13837537	-0.576
2340753	2.875
10325184	2.875
107412	2.765
11099	2.642
6309	2.348
558883	2.480
56020	2.480
11806	2.050
1095	1.687
8351654	0.043
3168	0.866
10709	0.801
6312	0.579
258	0.851
6320	0.742
6146	0.801
415	-0.984
4444456	2.099
12229	0.639
9614	2.966
5730	2.864
7551	2.416
2282428	3.156
9251	3.156
3441	3.156
9461	2.249
8329688	2.617
61346	3.555
9095782	2.818
21171407	1.928
7782	0.786
11755	0.888
10653	0.494
8525	0.664
6341	0.466
259	0.742
23621376	0.004
7021	-0.65
11244	-1.026
1141	-0.878
21111806	2.714
21108550	2.714
9325	2.714
7961	1.337
10251740	0.643
66021	0.485
10437074	0.565
66996	0.985
6042	2.469
6326	2.158
10325078	3.672
11117	2.454
2062437	3.035
13867413	-0.447
10675065	2.888
7630	0.691
7026	0.760
8554	0.884
7028	0.986
13835459	-0.772
29004	1.221
13634	2.081
6106	2.595
10765	2.754
7713	2.819
4483639	2.774
4483638	2.774
10113	2.372
7469	1.819
7472	1.482
6649	1.604
21943	1.075
84036	0.929
68152	1.025
25889	1.031
7018	-0.406
7716	0.784
23255	0.675
11230	0.486
7730	0.67
13838404	3.088
971	2.044
10008	0.870
7688	0.501
1664	0.370
71089	1.001
8543	2.098
6316	2.037
62826	3.103
10197150	-0.416
10488	0.577
21168808	2.231
13647	2.076
221117	4.43
7220	4.954
10364	4.185
7672	2.978
59674	0.526
11752	0.133
13816	-0.037
29107	-0.148
61707	-0.262
10464	0.014
65936	-0.260
2038738	-0.083
31029	2.294
6122	2.233
13836589	-0.17
13836591	-0.266
10948	-0.39
13835209	-0.492
13861343	1.604
4489	-0.228
11351244	1.648
577	-0.648
9360	1.792
9350	1.792
9326	1.792
9253	2.955
83734	2.955
71312	3.494
2293678	3.494
23055	2.69
10054	2.09
7714	2.325
6315	2.053
13299573	3.893
7689	1.881
11784	1.496
11785	1.496
9411	1.363
3631	2.603
7788	2.898
21105795	1.484
7791	0.688
13866746	2.591
70714	0.903
70715	1.323
7514	1.829
11036	2.238
472932	-0.888
105291	0.110
5976	-1.629
6188	3.471
99596	2.834
7712	3.185
6308	3.124
9646	3.161
2056044	4.064
61149	3.790
5889	1.977
21106520	1.512
13874733	1.723
13839199	1.897
1078	-0.71
13836549	2.55
1015	-0.134
7770	1.422
11525	1.0
12626	1.054
7772	1.725
10777	0.731
7016	0.691
7607	1.007
73583	3.213
7241	1.136
7225	0.748
78	0.748
60329	-0.333
1609	-0.398
13854944	-0.646
13835861	-0.398
24099	-0.559
12816	1.051
9943	1.051
10772050	1.030
13837760	1.299
4878	0.870
17443	0.060
120489	0.52
9349	1.725
11600	1.554
764	0.870
21106535	1.068
7721	2.232
9233	2.027
18607	2.027
13837281	3.026
66567	2.805
7676	3.103
156255	-0.404
9547	2.203
6406	0.714
13862665	0.856
29001	0.231
7024	3.353
7787	3.414
15077490	3.293
63054	1.669
11799	1.532
7466	0.304
10053	2.428
6307	2.391
7711	2.663
18971812	2.955
10781	4.807
11783	1.834
7685	2.219
13630	1.834
63889	0.735
9228	2.851
1108	4.385
10534	2.768
7679	0.920
12643	1.079
7684	-0.337
12499	1.628
24590970	3.172
6950	1.804
56144	3.699
11110	3.022
12209	2.619
10124	2.740
24041	1.644
25886	0.955
19477	1.498
17784	1.448
3973	1.911
7224	2.777
11833	1.37
29000	1.359
8398	1.148
6040	1.42
14672	1.32
21011	1.311
10947	1.1
6165	1.159
13837702	-0.626
235	3.080
55091	0.302
66809	1.456
62489	0.956
11080	0.803
5596	1.232
392	0.803
13257	0.962
12231	0.029
2606	0.802
8528	0.340
8878	3.521
19231	-0.784
7681	3.010
11911	2.811
6342	2.576
18219	1.821
7248	5.277
11661	5.277
7710	2.774
768	-0.34
11125	1.355
10492	1.083
7463	0.917
7706	1.022
11680	1.063
7701	1.311
10001	1.250
7627	1.124
10571	0.787
5708	0.571
19953955	0.362
13848341	-0.068
76394	-0.013
13835604	-1.594
7138	2.894
7443	1.368
913	0.637
5709	0.637
7673	3.441
13875432	1.929
13875219	1.929
13837686	1.929
7013	2.379
92731	3.521
13874867	0.287
71787	-0.465
7745	-2.166
7678	1.329
13255	1.446
59447	-0.312
48024	-0.533
8868	2.646
5593	1.693
13835932	-2.552
28981	3.156
4510484	2.495
7534	2.337
215929	2.398
13662	0.526
123207	1.073
7090	4.543
12201	3.327
11109	3.388
12446	2.881
7769	1.353
63631	0.946
24263	4.181
6364	4.024
7221	2.292
7240	2.258
6186	3.608
6187	3.608
7238	2.563
13835772	2.156
13839082	2.367
21105871	2.367
13860335	2.409
24533	0.859
28992	0.998
20843	0.998
21106032	2.456
6156	2.112
789	-0.406
13836520	0.272
10628694	1.043
185	-0.664
21106036	2.601
4444608	1.85
13837797	1.25
7794	1.98
11795	0.583
120621	0.593
20119	0.491
26765	0.532
192642	0.256
12821	1.181
12478	1.181
7389	4.266
10497	2.863
109838	0.253
16778	0.092
7705	0.194
13835293	-0.158
13839441	-0.134
13863618	2.124
28682	-0.106
238	2.666
123	1.484
63908	0.195
9581	2.311
13875196	2.311
2018460	3.715
10512	2.894
55090	2.448
456015	1.256
13869451	1.862
13854248	1.862
13869339	1.862
1151	-0.636
9574	1.992
11086	2.96
11857	3.467
7677	1.262
11788	0.927
62589	1.196
7686	1.148
776	2.45
7478	1.258
15802	5.4
17976	5.376
9579	1.992
10664	1.720
955	1.720
13837787	2.578
1266393	0.277
13875441	2.267
13842573	2.267
6974	2.267
10437239	0.533
7767	3.754
7604	3.693
7010	3.693
6163	3.73
6340	3.632
7234	2.367
13854136	2.089
13835151	2.3
13860692	2.3
21105905	2.081
21106560	2.292
7242	2.255
11077	1.624
11042	2.009
10940	2.009
10937	1.835
13842613	2.394
21132380	2.22
7223	2.342
11582	2.031
6774	0.945
9218	2.001
7236	1.163
7480	0.404
499714	0.512
13857694	2.988
13866817	2.988
13837988	2.988
12228	2.591
83866	0.517
83850	0.517
6621	2.255
7671	2.559
7074	1.792
62467	1.401
30516	1.856
10487	2.64
11846	1.991
7098	2.947
61191	2.947
73412	2.794
6176	0.932
10791	0.984
10788	1.3
7621	1.515
11025	1.26
11095	1.576
5949	2.294
63156	1.623
10101	-0.690
68156	-0.201
9377	3.326
5026296	2.734
13648	1.29
2241	1.938
13644	0.902
13856009	0.902
11087	3.641
8657	1.389
8665	1.389
9564	1.622
447	1.389
2039535	0.483
10384035	0.943
4962	1.453
10437135	0.448
7776	2.801
7180	4.427
7182	3.546
10669	4.472
8531	5.846
8335	5.846
10253	5.785
10979	3.326
7181	3.852
13875160	3.426
13875281	3.215
13875230	3.426
13840690	3.883
4449	-0.046
744	-1.192
68832	0.484
7674	3.922
8908	3.983
191367	2.101
11695	0.727
7766	3.232
61487	2.786
331	1.71
7142	1.07
132	1.07
7145	1.653
13846959	1.653
13853943	2.511
222538	0.027
65523	-0.050
2849146	0.127
10437210	0.767
21108548	3.389
21106019	2.543
21106014	2.754
16159	2.272
7786	2.282
7219	4.954
7521	4.708
7641	4.708
6967	4.708
9874	3.373
13054	2.633
15443	2.247
10939	1.213
6179	3.229
21106470	1.806
8855	2.097
11861	3.587
11845	3.188
13839308	3.191
10536	3.881
7823	1.582
7812	1.989
11793	1.928
7622	1.819
7459	1.717
11024	1.928
11794	1.880
11678	1.669
10787	1.608
7626	1.786
11996	1.743
55188	1.678
11732	1.965
10790	1.397
11056	1.728
11180	1.456
13866593	-0.268
7703	-0.355
21106020	2.779
13853953	2.779
21106013	2.779
256210	2.304
7518	3.326
13876539	3.494
7132	2.931
21106524	3.403
21168826	3.403
13865424	3.403
71433	2.47
455090	0.563
503239	0.068
13860775	1.322
13869480	1.322
13869414	1.322
11849	1.793
11083	2.025
6988	2.025
8140	2.025
65	2.025
10857	2.025
6633	2.025
21111822	3.333
7239	3.374
6550	1.432
26325086	1.178
71430	0.494
21106173	1.221
7765	3.132
13859497	1.486
6775	1.914
11672	1.492
11773	1.703
12012	1.924
7761	1.863
8552	1.880
62249	0.988
7515	1.275
7475	1.486
29012	1.591
11706	1.632
7064	1.604
11992	1.377
10446	1.541
7065	1.21
11207996	1.338
7747	1.319
11193	1.236
19956441	0.931
11107	0.182
11694	0.196
11930	-0.366
9903	4.937
4963	1.411
953	1.003
21106146	3.217
21106144	3.006
13863774	3.217
73479	1.48
58563	0.342
299166	0.141
13875320	3.553
13875258	3.764
13875392	3.764
21112023	2.257
13851576	4.221
11769	2.467
10432	2.467
10328	2.467
63310	-0.591
59573	1.160
7161	1.756
6720	2.798
13850142	2.369
390927	2.369
206493	1.401
11667	2.448
21106018	2.041
12823	1.872
55205	1.06
69982	1.426
10710415	0.94
13865426	0.710
6780	3.028
8098	3.065
6658	1.203
9970	1.898
7528	0.148
7530	-0.294
11489	2.337
526	2.334
6339	3.928
7984	-2.422
21111817	3.092
63906	2.881
3350	0.536
1446	0.536
18	0.965
71	0.536
7146	0.107
11121	3.957
555074	3.912
7811	1.922
8562	1.386
7624	1.590
8158	1.332
6079	2.129
434	2.129
8071	2.34
21105959	2.675
13865438	2.886
21106135	2.886
7391	2.986
28982	2.936
13839110	2.69
13839151	2.479
13865680	2.725
11604	2.936
13839128	2.479
13839174	2.268
13839105	2.69
13839123	2.479
11021	2.732
20570	1.499
7131	2.869
5830	3.189
24972	1.495
10992	2.732
553171	0.226
13860817	1.958
11778	1.958
13860720	1.958
136966	2.335
13848793	2.703
30572	-3.349
7866	3.587
19957731	2.638
10257	2.57
7211	2.570
7172	2.57
13875356	3.664
13875212	3.664
13868640	3.664
10864	3.117
21181	1.101
12445	1.010
122446	0.457
62534	4.589
62408	4.378
11830	3.432
13835836	1.273
13835376	0.676
127750	0.611
13836399	0.661
13884973	0.487
13839416	0.224
21109330	0.546
18707	2.363
6883	2.987
7189	1.335
28969	2.784
61765	1.894
21111781	2.214
5915	1.375
68568	0.275
64699	0.775
7140	2.989
8070	2.989
7190	2.989
10181341	3.08
221226	0.618
10526	3.463
120464	2.806
7150	0.323
12259	5.677
13860	1.345
11563	2.667
7003	1.329
7662	3.084
13862559	3.084
13864445	3.084
13865630	0.778
553642	4.036
8876	5.938
906	5.938
13638	1.615
6480	2.674
11866	2.56
13839109	0.474
11591	1.684
9454	1.984
21106148	2.239
6781	2.239
206561	0.197
13803	0.684
8560	4.323
11094	4.262
11023	4.262
11055	4.299
10786	4.201
7619	4.201
10755	4.299
11551	4.262
221082	5.478
7129	5.016
8950	5.157
15965	3.768
13868660	3.526
7092	1.091
924	2.606
13860641	2.658
21106525	2.869
10991	2.869
13869434	2.412
6630	2.201
13840647	2.412
13860491	2.623
13869462	2.412
63903	2.861
62530	2.824
13856352	3.122
551	4.274
14627	2.267
191	0.006
558917	2.524
6301	2.468
10616	2.131
5882	1.92
8183	1.92
6646	-3.224
84971	-3.224
388391	-3.224
10980	2.467
10972	2.467
6674	2.678
361	0.002
13063	6.830
10797	1.277
28986	1.829
7760	2.145
7838	2.863
230	-0.178
13842001	0.2
18801	0.157
21108576	1.268
21106518	1.268
62466	2.261
62485	2.261
11460	2.456
10254	2.261
21169510	1.774
880	2.253
7397	2.352
8674	1.908
62517	1.812
11651	1.812
10437215	0.841
60121	1.812
21105859	1.332
13848467	1.854
120548	0.238
2923	2.336
28947	1.929
21105878	1.908
11625	2.476
7815	3.370
7827	2.743
11761	2.621
14998	2.059
21168831	4.663
15482	3.662
10975	1.607
10870	1.607
10837	3.323
9120	2.465
1448	2.465
22191	1.053
15438	4.491
14751	4.491
8909	4.552
10265264	4.43
10179173	4.43
21800	4.43
15765	4.43
11699	1.085
7810	3.801
12069	2.670
13839575	-0.36
1253	1.894
7176	1.391
10181338	1.589
21105848	1.469
10892	1.8
124	1.062
87265	3.081
13848808	2.031
13860434	1.04
11629	1.04
73390	0.373
10437335	0.550
38364	3.422
27488	3.422
14227	2.394
13835126	2.394
17347	2.153
7385	5.523
7128	5.462
11660	5.277
11409	5.277
7659	5.031
6977	5.031
10236	5.031
11366	2.121
21106172	2.121
7001	2.121
13029	2.121
13030	2.121
11422351	1.526
6665	2.834
8341	3.920
6739	3.709
7208	1.270
992	1.692
8182	1.481
11038	3.864
16791	3.787
11864	3.757
12161	0.208
12061	3.760
7837	2.558
18717	1.792
15954	2.177
11029	2.238
10511	2.449
11819	2.388
99440	2.425
11543	1.966
11739	2.297
11194	1.814
11216	2.086
11210	1.875
7202	3.137
21168813	3.254
6881	3.184
8186	3.254
21105870	3.808
21106366	3.345
15517	1.366
25890	2.994
13811	1.326
7809	3.49
7042	1.386
6706	1.933
68179	4.042
5979	3.882
55123	2.493
7803	2.449
18688	1.411
7482	1.844
10420	2.055
11843	2.16
7536	2.201
55130	1.946
10433	1.572
7657	1.994
22453	1.779
11045	1.844
29016	2.099
14169248	2.488
11632	1.287
11265	1.491
65763	2.430
392447	3.904
8097	5.506
11585	1.324
78467	0.334
1906	1.079
11488212	0.845
14556	1.381
7383	5.001
6642	6.0
589165	2.205
11961	2.054
21111772	2.054
11954	2.054
21106586	0.924
6790	3.853
8319	3.642
21106581	2.185
21106145	2.185
6023	3.506
11588	2.667
6675	2.878
8883	4.766
68503	1.042
10614293	4.807
7833	4.526
4516601	4.481
4516599	4.376
4512361	4.481
4512642	4.376
7835	2.491
15093	2.121
11286	0.897
5142	-0.150
96749	-3.325
61538	2.802
10246	3.013
12244	2.802
10248	2.591
9911	2.802
16119	2.591
13871718	3.758
25552	1.714
13658	1.992
12060	3.505
11647	2.069
61739	2.113
8282	2.535
6492	1.902
21106571	3.18
21106163	3.18
21106540	3.180
6737	4.768
6789	4.979
61001	3.623
4446445	2.988
71628	0.56
59577	0.951
11875	0.793
12010	4.001
455353	1.230
205483	0.793
7278	3.401
11576	3.312
6897	3.41
6035	1.588
13835344	1.854
10181339	3.649
11589	3.558
30595	3.310
7175	3.31
7157	3.31
8807	6.460
11865	4.032
20124	3.462
17619	2.196
2068	-0.435
5236	-0.767
4103087	1.864
6736	6.261
6788	6.261
83962	3.474
7044	2.016
16359	2.016
10986	1.535
191058	1.746
13835630	-2.064
2937774	0.62
11708	4.064
86394	-0.136
10411	2.138
349	4.892
11035	4.831
11104	4.77
10795	4.709
305	-2.247
10445	4.807
71193	1.481
67270	1.414
6033	1.414
21159695	3.438
13853758	3.377
18724	3.406
15427	3.691
10996	1.92
6296	1.982
11776	4.098
17868	3.451
13867714	2.738
21105699	1.968
376	0.575
11586	2.241
62472	2.241
11584	2.788
29026	3.129
57726	2.379
7802	2.714
441	3.432
9633	4.464
11465	2.879
10243171	2.576
11332993	2.576
11610	2.506
11422	2.598
194092	2.645
7199	0.964
26516	5.201
27296	2.17
72556	2.212
19709	2.272
391428	4.181
14198	4.222
6402	4.177
14680	3.939
6478	6.244
8262	3.462
8273	3.462
7888	4.725
6735	5.106
6588	4.559
7420	5.232
10343	2.577
19766	2.217
13047	2.217
11294	3.383
75951	1.622
72793	1.306
7076	2.064
10422	1.382
11863	4.37
13846749	1.814
21108577	1.91
7406	1.581
21106008	1.559
65701	2.932
21105897	2.454
11596	2.012
21106900	0.891
9965	1.631
10410	6.031
7419	6.092
8356	6.031
6999	5.354
7088	6.068
7448	5.846
7183	5.785
7155	1.807
11871	2.998
13835351	5.426
6773	5.426
6852	4.439
2157	2.021
6604	3.009
17880	4.326
99681	3.109
67460	4.329
18920	3.018
11841	2.176
8569	2.72
455420	3.077
7533	2.794
7434	2.855
932	3.127
123993	2.535
62230	2.444
9893	3.753
10586285	3.177
6688	3.210
109705	6.138
7151	2.588
9724	5.143
10265270	5.228
10179239	5.228
6586	4.542
13872122	5.570
11862	3.848
440	-3.896
7694	2.413
11716	2.413
29005	2.624
8568	2.729
7538	2.770
370	3.018
7073	1.865
26325090	1.152
6898	2.977
556589	2.486
13854242	1.747
7310	2.847
11595	1.632
6593	4.078
2441	2.127
56117	2.006
68676	2.546
6635	4.452
62265	1.157
20939	3.729
6828	7.292
6577	4.811
13104	3.381
21106570	3.276
18177	1.279
15755	4.653
67470	4.231
15756	4.231
15524	4.020
14995	4.442
14994	4.02
15475	4.653
15478	4.864
15476	4.231
15477	4.442
62484	2.988
29025	5.095
7851	3.060
7856	2.524
454638	6.597
1406720	6.444
21105998	3.556
61411	3.125
69177	2.914
10244	2.914
15855	1.756
24535	2.433
14678	4.074
13846663	4.050
69340	4.327
63863	1.262
63968	3.869
70660	0.563
62628	1.362
123860	1.392
4611	4.218
13885245	3.824
6745	3.942
13876103	2.484
7279	2.035
6592	7.029
3756	5.294
13850082	3.208
1266019	3.264
7850	4.601
541032	2.601
58234	2.734
218253	6.122
8912	-0.760
2424	-0.625
66656	2.724
71437	4.006
10831	6.584
10829	6.584
10851	6.584
10813	6.584
13677	6.830
10849	6.584
10850	6.584
10909	6.584
10918	6.584
10841	6.584
10908	6.584
642951	2.337
917	1.485
9824	4.845
1278	2.838
10437836	1.968
2206	0.433
7849	5.461
17558	5.4
13439	5.413
13402	5.437
76154	1.72
2915	4.605
6794	3.452
21106519	4.007
65750	3.999
12637	4.33
20198	1.209
7302	5.106
10903	5.274
13839012	5.063
6855	4.807
7315	5.498
13846658	5.274
26325182	2.15
10025	1.144
967	2.313
28993	4.17
15846	3.698
29029	4.001
7670	2.845
9976	2.967
12632	3.283
6287	0.579
23886	5.374
33421	6.007
67465	2.899
15753	2.477
79280	2.739
28973	2.739
7852	4.508
72551	2.191
24641	1.875
18410	5.629
8910	5.690
4366810	2.162
7848	4.939
14256731	-0.039
6907	2.172
8860	4.656
62310	2.812
70988	2.004
86435	2.150
6840	4.632
10801842	1.957
11974	4.532
15461	6.637
10404	6.661
89258	1.919
192748	2.128
6835	5.207
11003	4.910
10756	1.947
2656	2.595
13837329	2.334
502855	2.131
34863	5.259
6753	3.925
14692	5.298
12456	4.895
10438331	3.896
8574	3.696
18336	2.218
59482	4.322
8935	2.52
60886	3.5
66675	3.168
15488	6.333
15489	6.333
558878	2.701
553578	2.701
55084	2.982
7509	3.193
7800	3.339
12954	2.425
13229	1.881
158870	4.116
157093	4.116
83374	4.116
457144	4.327
135925	4.116
457145	4.116
84188	4.538
136000	4.116
135983	4.116
136001	4.116
136002	4.327
136003	4.327
84235	4.116
457140	4.749
12674	6.829
64155	1.953
970	7.814
4590	2.021
8111	7.814
12013	5.863
12044	7.615
12045	7.615
12047	7.615
7299	7.861
21106140	3.003
25677	5.144
67991	3.22
15803	3.211
502245	1.6
10227261	-0.91
44152	0.636
12809	5.664
15387	3.629
8470	1.920
5027	1.075
21106365	3.911
21106091	4.619
16804	3.237
55443	4.896
67653	4.310
2185	6.1
2991	5.677
137720	3.75
11919	3.544
26010	6.007
30600	5.374
33455	6.007
33934	5.163
33932	6.007
6600	4.228
2121	2.298
13849989	2.524
13849981	2.468
7506	3.591
18685	1.931
3741	1.479
8374	4.337
247721	4.539
15409	4.393
79969	4.696
13871489	-0.75
23150	3.252
6807	5.159
15620	6.907
15621	6.907
26260	6.907
68437	6.907
15619	6.907
15861	6.907
12682	6.907
42330	1.002
15413	1.953
34866	5.259
34665	5.259
34664	5.259
37904	6.103
34864	5.259
34188	6.103
34865	5.048
14840	6.030
13448	5.982
14866	6.960
20132	5.541
10400	6.0
13835294	4.074
67360	4.267
12218	3.852
55075	3.035
9873	4.256
14349	5.077
6842	4.438
6066	-0.96
512621	2.767
13090	3.408
15702	2.938
11369	3.735
12219	5.508
56793	5.355
454495	5.144
40191	5.355
56791	5.144
35581	5.144
15495	3.381
466305	2.889
65785	2.939
6916	2.741
70652	2.719
12133	0.61
17131	2.747
13487	7.23
7170	6.862
553649	8.646
8816	9.690
15473	5.374
17099	6.218
17098	5.374
33933	6.218
15474	5.374
82755	4.212
82712	4.212
157094	4.212
103011	4.212
102798	4.212
82762	4.212
27793	4.634
82754	4.212
457138	4.212
102897	4.212
457139	4.423
102947	4.212
97173	4.212
102720	4.212
102801	4.212
102833	4.212
102721	4.212
102856	4.212
102933	4.212
103066	4.212
97172	4.212
106355	4.212
15486	3.945
12220	3.858
7882	4.265
63518	4.891
707	3.834
8067	3.372
6827	6.366
5807	-2.120
8800	8.336
29153	8.336
70682	4.986
11439687	0.780
56774	5.24
82765	5.24
7511	3.762
7872	3.867
14846	3.908
2863	4.156
7600	2.483
12699	8.137
8058	4.574
3918	3.831
24326358	3.743
3008	2.016
13835706	0.340
66655	3.61
34868	5.259
37905	6.103
34869	5.048
37918	6.103
37915	5.259
34867	5.259
25605	6.103
26011	5.048
34870	5.259
34666	5.259
21924	5.048
29117	4.216
8241	3.896
69371	3.423
70806	6.832
1710	4.717
12635	6.233
8576	4.198
25472	2.032
2169	1.535
453675	5.465
40130	0.638
2297441	2.063
34095	2.5
8329	5.328
60858	4.455
6610	4.043
34874	5.144
36972	5.355
56788	5.144
533188	5.355
35579	5.144
16182	5.144
46262	5.355
35580	5.144
82818	5.355
56790	6.199
56795	5.144
33458	6.199
82777	5.355
35584	5.144
56785	5.144
56792	5.144
34189	5.144
2283071	7.230
4932499	7.230
6453	3.748
13249	7.001
4450907	0.796
7964	0.890
13619	6.599
13303	1.346
13302	1.383
5004	2.282
15853	4.836
12972	4.105
7871	4.421
36973	5.24
37744	5.451
46894	5.24
45444	5.24
56769	5.451
56780	5.24
34847	5.24
39406	5.24
35081	5.24
56781	5.24
56771	5.240
56232	3.008
27749	1.476
8030	6.280
8093	4.905
13856959	5.895
8577	5.646
71876	3.771
34667	5.259
34871	5.259
34873	5.259
56784	6.314
34872	5.259
14620	1.07
102741	4.308
97055	4.308
97198	4.308
102834	4.308
102722	4.308
154865	4.308
96948	4.308
102743	4.308
102857	4.308
154866	4.308
106356	4.308
102787	4.308
97240	4.308
102742	4.308
68328	3.968
4268	2.507
4599	2.771
33416	-0.950
13492	7.799
13837303	3.18
34859	5.336
84346	5.336
56760	5.336
56755	5.336
33666	5.336
6838	6.086
6270	1.9
7892	4.834
66887	5.460
89076	1.658
5026	0.740
36975	5.240
56778	5.24
56787	5.355
35583	5.144
82807	5.355
56794	5.144
33386	5.144
33457	6.199
47912	5.144
82817	5.355
46893	5.144
33280	5.144
35582	5.144
33304	5.144
46263	5.355
67594	4.864
3513	-1.263
220998	3.563
17339596	-0.146
8060	4.939
5233	0.697
14916	4.33
7891	6.802
10452	3.42
61266	4.35
20848	1.952
4768	1.995
43354	5.240
37779	5.451
45445	5.24
36974	5.24
35585	5.24
34848	5.24
84344	5.451
34850	5.24
82819	5.451
56772	5.24
82820	5.24
16415	6.295
56779	5.24
56768	5.24
56777	5.240
84345	5.24
34668	5.24
28552	0.781
3544	5.342
21361761	3.960
1262	3.750
4333	4.372
4575	2.079
2079	2.079
6193	1.248
82783	5.336
34852	5.336
37000	5.336
37019	5.336
56765	5.336
39198	5.336
82740	5.547
56761	5.336
56756	5.336
56766	5.336
83413	5.336
34851	5.336
36976	5.336
56767	5.336
56763	5.336
7890	7.168
12705	1.806
26325183	4.757
16387	0.424
6514	4.966
2457	4.160
15789876	-1.275
3841535	3.709
16177	5.405
33281	5.144
56786	5.355
56789	5.144
33456	5.144
46264	5.355
13300034	4.305
21153	4.99
10106	1.653
1361549	6.337
32555	-0.861
97257	4.404
97224	4.404
102923	4.404
96868	4.404
96864	4.404
97234	4.404
97233	4.404
154062	4.404
97142	4.404
5739	9.690
8817	9.690
56782	5.432
36977	5.432
83414	5.432
84348	5.432
82823	5.432
33617	1.487
4759	1.530
30881	1.428
3277	5.507
11632871	-0.592
15747	8.368
4444100	1.567
10033	8.139
33282	5.240
46285	5.451
46284	5.24
82806	5.240
56776	5.24
47913	5.24
32952	5.24
45446	5.24
43353	5.240
56773	5.24
7901	5.403
66895	6.029
199342	6.362
6371	4.939
86007	-0.918
12549	6.927
7757	4.9
7875	5.005
59483	2.832
34853	5.336
37745	5.336
36978	5.336
34190	5.336
34191	5.336
36771	5.336
36710	5.336
56757	5.336
549017	5.547
84347	5.336
56764	5.336
56758	5.336
47914	5.336
56762	5.336
33984	5.336
33983	5.336
91432	-0.549
