Compound Id	ChiPath [SP-1]
937	0.0
127983	1.0
217	0.0
692	1.0
763	1.0
748	1.0
23208	1.414
291	0.0
11148	1.0
391	0.0
274	1.414
923	1.414
6105	1.414
21106179	1.732
6086	1.0
864	1.0
8960	1.0
22814	0.0
6153	2.0
518	N/A
278	1.414
1087	1.414
16641	1.414
6085	1.0
6089	1.0
4514529	0.0
22408	0.0
9642	1.414
13571291	1.914
693	1.414
6087	1.0
11153	1.414
6084	1.0
6102	1.414
7568	1.914
172	1.414
6132	1.732
9243	1.414
2275	2.394
12066	2.5
10205670	2.270
10441	1.914
4937830	1.914
6111	1.5
6135	1.732
6083	1.0
6128	1.732
6123	1.732
9484	2.0
6095	1.414
7956	1.414
682	1.414
1019	2.5
9990	1.914
4514586	0.0
12577	2.561
9286	2.643
11727	1.914
16425	2.449
7577	1.914
171	1.732
1143	1.732
6098	1.414
9256	2.943
9994	2.0
7954	1.414
6101	1.414
654	1.414
6108	1.414
6104	1.414
8900	2.5
6191	3.25
21106169	2.561
21112738	1.914
7559	1.914
4481813	1.914
28994	1.914
173	1.732
6088	1.0
13835235	1.914
6130	1.732
6097	1.414
6314	2.270
11228	2.270
13836713	1.914
6151	2.0
6094	1.414
70850	2.270
11811	2.414
6145	2.0
6310	2.270
773	2.5
7738	2.5
5978	2.0
12197	1.914
7566	1.914
6093	1.414
512	1.914
13872989	1.914
175	1.732
2018165	2.270
6148	2.0
12640	2.894
8902	3.0
13835336	1.914
6103	1.414
1039	1.414
7030	2.894
6333	2.270
71390	1.732
6338	2.270
6092	1.414
2005981	1.732
21106015	1.914
19475	2.808
23730	2.808
7736	2.5
12442	1.914
16841	2.943
7557	1.914
7558	1.914
10772140	2.270
11154	1.414
13835977	1.914
1004	1.914
3644	1.732
13835550	1.914
13835316	1.732
553742	1.914
558928	1.914
1577	2.894
7790	3.0
2916	1.414
8899	2.5
6190	3.25
7734	2.414
1005	2.270
6335	2.270
5894	2.270
13836674	1.914
659	1.732
29008	2.5
11749	2.770
11910	2.561
7012	2.808
11065	2.770
6164	2.561
11239	2.643
5977	1.732
7330	2.5
62827	3.504
7546	2.432
7737	2.5
11756	2.770
4514549	0.0
3102535	3.394
363458	3.394
7556	1.914
56442	1.914
4449912	1.914
7957	1.732
7564	1.914
1114	1.732
7777	2.914
7606	2.770
8904	3.0
8903	3.0
6149	2.0
6125	1.732
29040	2.943
454215	2.943
7029	2.894
7739	2.5
9391	2.943
7733	2.414
394562	2.414
6322	2.270
60524	2.270
6330	2.270
6334	2.270
5993	2.270
6100	1.414
13837190	2.414
13835224	2.270
7728	2.414
13839553	2.414
558020	3.394
62808	3.394
124968	3.394
14829	2.0
21111820	2.894
10437	1.914
6121	1.732
558875	1.914
8544	2.5
7553	1.914
11526	2.808
592	2.643
10771217	2.643
10498	2.414
6119	1.732
81815	3.805
14694	2.561
30713	2.643
7555	1.914
6120	1.732
24043	3.346
19476	3.308
6177	2.943
8012	3.181
12957	3.308
13875283	3.788
1020	3.0
10340	2.894
12225	2.894
1348	2.894
844	3.126
29015	3.0
10018	3.0
7717	2.414
6311	2.270
7732	2.414
6321	2.270
13871721	2.414
62597	2.414
6313	2.270
256	2.414
9016	2.943
9254	2.943
14441700	2.561
61213	2.561
7727	2.414
13836021	2.414
8733	2.414
13863629	3.432
9363	3.394
61111	3.394
7560	1.914
11729	1.914
10606755	4.193
38403	4.337
7636	3.288
374462	2.805
3951	2.643
7616	2.770
552744	2.770
8896	2.5
7615	2.770
387	2.643
5439	2.770
13837650	1.914
13853215	3.25
9392	3.25
7552	1.914
6118	1.732
733	2.808
454209	2.561
66565	3.788
7817	3.414
7081	3.346
11809	2.414
13837280	2.270
236	3.0
11731	1.914
8141	2.894
29036	1.732
13837537	3.0
2340753	2.561
10325184	2.561
107412	3.504
11099	2.414
6309	2.270
558883	2.414
56020	2.414
11806	2.414
1095	2.5
8351654	4.198
3168	2.414
10709	2.414
6312	2.270
258	2.414
6320	2.270
6146	2.0
415	2.414
4444456	2.414
12229	3.394
9614	3.394
5730	2.0
7551	1.914
2282428	2.943
9251	2.943
3441	2.943
9461	3.561
8329688	2.561
61346	3.707
9095782	3.25
21171407	1.914
7782	2.914
11755	2.770
10653	2.808
8525	2.770
6341	2.643
259	2.770
23621376	2.914
7021	2.808
11244	2.643
1141	3.788
21111806	3.788
21108550	3.788
9325	3.805
7961	2.561
10251740	3.805
66021	3.394
10437074	3.394
66996	3.394
6042	2.0
6326	2.270
10325078	3.25
11117	3.0
2062437	2.943
13867413	3.308
10675065	4.037
7630	3.126
7026	2.894
8554	3.0
7028	2.894
13835459	3.0
29004	4.182
13634	3.932
6106	1.414
10765	2.270
7713	2.414
4483639	2.414
4483638	2.414
10113	2.270
7469	3.664
7472	3.664
6649	3.719
21943	3.808
84036	3.846
68152	3.481
25889	3.719
7018	2.808
7716	2.414
23255	2.270
11230	2.270
7730	2.414
13838404	1.732
971	3.394
10008	3.394
7688	3.394
1664	3.394
71089	3.394
8543	2.414
6316	2.270
62826	3.504
10197150	3.626
10488	3.394
21168808	2.894
13647	4.305
221117	3.805
7220	3.932
10364	3.932
7672	3.394
59674	2.914
11752	2.770
13816	2.808
29107	2.643
61707	2.643
