Compound Id	AutocorrelationMass [ATSm3]
937	0.0
127983	0.0
217	0.0
692	0.0
763	0.0
748	0.0
23208	1.774
291	0.0
11148	0.0
391	0.0
274	1.774
923	1.553
6105	2.502
21106179	7.506
6086	0.0
864	0.0
8960	0.0
22814	0.0
6153	15.012
518	0.0
278	1.774
1087	1.774
16641	3.932
6085	0.0
6089	0.0
4514529	0.0
22408	0.0
9642	1.0
13571291	2.166
693	1.553
6087	0.0
11153	4.669
6084	0.0
6102	1.166
7568	4.118
172	1.332
6132	11.840
9243	1.582
2275	5.439
12066	6.439
10205670	6.020
10441	2.332
4937830	2.332
6111	0.0
6135	4.439
6083	0.0
6128	5.666
6123	3.332
9484	12.251
6095	1.0
7956	1.0
682	1.332
1019	5.665
9990	2.0
4514586	0.0
12577	13.833
9286	11.331
11727	2.553
16425	37.531
7577	2.774
171	4.439
1143	4.467
6098	2.952
9256	17.917
9994	2.332
7954	1.0
6101	1.166
654	1.0
6108	7.128
6104	8.713
8900	6.052
6191	24.503
21106169	13.584
21112738	3.952
7559	2.332
4481813	2.498
28994	2.553
173	4.052
6088	0.0
13835235	2.664
6130	18.051
6097	2.952
6314	4.332
11228	4.664
13836713	3.670
6151	29.891
6094	1.0
70850	4.332
11811	3.166
6145	6.499
6310	4.166
773	5.692
7738	5.664
5978	8.103
12197	2.0
7566	2.166
6093	19.637
512	2.332
13872989	2.332
175	3.664
2018165	8.617
6148	17.955
12640	7.859
8902	6.665
13835336	2.498
6103	2.670
1039	1.0
7030	9.988
6333	5.439
71390	34.829
6338	5.605
6092	6.653
2005981	7.587
21106015	4.284
19475	6.052
23730	6.052
7736	5.332
12442	8.234
16841	21.454
7557	2.0
7558	2.0
10772140	7.390
11154	31.188
13835977	2.166
1004	2.332
3644	3.664
13835550	2.332
13835316	14.616
553742	5.903
558928	5.903
1577	8.772
7790	8.323
2916	44.258
8899	8.949
6190	30.207
7734	4.107
1005	5.439
6335	5.439
5894	4.886
13836674	3.952
659	3.664
29008	5.332
11749	5.332
11910	7.332
7012	5.332
11065	5.332
6164	7.332
11239	6.664
5977	26.138
7330	5.0
62827	17.077
7546	3.332
7737	5.664
11756	7.822
4514549	0.0
3102535	8.997
363458	9.329
7556	2.0
56442	2.0
4449912	2.0
7957	3.0
7564	2.166
1114	3.0
7777	4.166
7606	5.166
8904	6.665
8903	6.692
6149	40.145
6125	14.616
29040	31.009
454215	39.030
7029	8.771
7739	8.340
9391	15.916
7733	3.664
394562	3.332
6322	4.664
60524	4.664
6330	5.052
6334	5.052
5993	4.553
6100	10.566
13837190	3.774
13835224	4.996
7728	3.664
13839553	3.664
558020	10.091
62808	9.856
124968	10.382
14829	25.536
21111820	10.340
10437	3.952
6121	6.903
558875	13.305
8544	5.0
7553	7.653
11526	7.323
592	8.103
10771217	19.055
10498	5.118
6119	47.987
81815	13.211
14694	20.907
30713	18.405
7555	2.0
6120	3.0
24043	7.218
19476	7.052
6177	10.439
8012	8.439
12957	7.052
13875283	11.164
1020	6.332
10340	7.996
12225	8.025
1348	7.692
844	9.877
29015	7.328
10018	7.439
7717	3.166
6311	4.166
7732	3.664
6321	4.664
13871721	3.332
62597	3.332
6313	4.332
256	3.332
9016	26.868
9254	27.158
14441700	18.955
61213	12.781
7727	3.498
13836021	3.498
8733	3.498
13863629	9.328
9363	9.759
61111	9.496
7560	3.670
11729	3.670
10606755	26.852
38403	24.989
7636	12.320
374462	6.665
3951	7.439
7616	6.771
552744	6.439
8896	5.0
7615	6.605
387	7.771
5439	7.213
13837650	5.903
13853215	35.911
9392	37.788
7552	7.653
6118	14.305
733	6.328
454209	10.829
66565	13.185
7817	5.664
7081	6.332
11809	5.284
13837280	17.568
236	6.0
11731	5.340
8141	7.664
29036	83.532
13837537	6.997
2340753	24.608
10325184	36.316
107412	18.447
11099	3.0
6309	4.0
558883	3.0
56020	3.0
11806	3.0
1095	8.340
8351654	16.318
3168	3.664
10709	3.332
6312	4.332
258	3.332
6320	4.664
6146	6.996
415	3.332
4444456	6.903
