Compound Id	EccentricConnectivityIndex
55091	29
66809	60
62489	60
11080	54
5596	54
392	58
13257	58
12231	54
2606	29
8528	54
8878	40
19231	60
7681	45
11911	24
6342	24
18219	24
7248	71
11661	77
7710	24
768	79
11125	54
10492	47
7463	45
7706	47
11680	45
7701	47
10001	38
7627	38
10571	36
5708	36
19953955	54
13848341	96
76394	77
13835604	54
7138	69
7443	77
913	69
5709	69
7673	45
13875432	54
13875219	58
13837686	54
7013	29
92731	48
13874867	54
71787	54
7745	56
7678	45
13255	42
59447	45
48024	45
8868	70
5593	70
13835932	52
28981	74
4510484	74
7534	72
215929	85
13662	88
123207	58
7090	78
12201	31
11109	38
12446	31
7769	38
63631	24
24263	84
6364	73
7221	60
7240	60
6186	34
6187	34
7238	60
13835772	54
13839082	58
21105871	54
13860335	60
24533	60
28992	58
20843	54
21106032	38
6156	12
789	63
13836520	77
10628694	87
185	79
21106036	95
4444608	54
13837797	54
7794	76
11795	47
120621	38
20119	47
26765	45
192642	36
12821	71
12478	77
7389	81
10497	24
109838	54
16778	54
7705	47
13835293	34
13839441	54
13863618	67
28682	69
238	69
123	77
63908	77
9581	71
13875196	77
2018460	43
10512	38
55090	24
456015	60
13869451	54
13854248	54
13869339	58
1151	95
9574	80
11086	45
11857	42
7677	45
11788	45
62589	45
7686	45
776	70
7478	61
15802	83
17976	65
9579	88
10664	80
955	88
13837787	76
1266393	47
13875441	54
13842573	58
6974	54
10437239	89
7767	38
7604	31
7010	29
6163	24
6340	24
7234	60
13854136	54
13835151	58
13860692	54
21105905	60
21106560	60
7242	60
11077	54
11042	58
10940	54
10937	54
13842613	54
21132380	54
7223	60
11582	101
6774	97
9218	103
7236	60
7480	53
499714	49
13857694	54
13866817	58
13837988	54
12228	45
83866	54
83850	54
6621	83
7671	83
7074	85
62467	80
30516	94
10487	45
11846	54
7098	89
61191	99
73412	38
6176	29
10791	36
10788	36
7621	38
11025	45
11095	47
5949	54
63156	54
10101	41
68156	54
9377	54
5026296	73
13648	69
2241	69
13644	69
13856009	69
11087	45
8657	71
8665	77
9564	67
447	67
2039535	81
10384035	81
4962	67
10437135	81
7776	38
7180	88
7182	88
10669	88
8531	90
8335	80
10253	76
10979	88
7181	88
13875160	58
13875281	54
13875230	54
13840690	60
4449	54
744	95
68832	54
7674	45
8908	42
191367	65
11695	61
7766	38
61487	24
331	76
7142	80
132	88
7145	80
13846959	88
13853943	76
222538	90
65523	90
2849146	90
10437210	88
21108548	58
21106019	77
21106014	67
16159	36
7786	38
7219	60
7521	58
7641	54
6967	54
9874	101
13054	118
15443	60
10939	54
6179	29
21106470	90
8855	90
11861	111
11845	54
13839308	81
10536	96
7823	54
7812	54
11793	47
7622	38
7459	45
11024	45
11794	47
11678	45
10787	36
7626	38
11996	38
55188	34
11732	38
10790	36
11056	38
11180	29
13866593	54
7703	47
21106020	88
13853953	76
21106013	80
256210	108
7518	58
13876539	81
7132	69
21106524	67
21168826	71
13865424	77
71433	24
455090	69
503239	69
13860775	67
13869480	71
13869414	77
11849	54
11083	63
6988	67
8140	67
65	67
10857	63
6633	63
21111822	58
7239	60
6550	96
26325086	61
71430	78
21106173	63
7765	38
13859497	111
6775	80
11672	100
11773	90
12012	74
7761	65
8552	65
62249	43
7515	63
7475	61
29012	65
11706	63
7064	54
11992	54
10446	45
7065	54
11207996	54
7747	56
11193	41
19956441	74
11107	65
11694	61
11930	43
9903	70
4963	76
953	88
21106146	80
21106144	76
13863774	88
73479	88
58563	88
299166	88
13875320	54
13875258	58
13875392	54
21112023	88
13851576	60
11769	54
10432	58
10328	54
63310	76
59573	34
7161	99
6720	95
13850142	99
390927	99
206493	116
11667	77
21106018	67
12823	77
55205	65
69982	84
10710415	72
13865426	72
6780	90
8098	90
6658	85
9970	53
7528	58
7530	58
11489	87
526	113
6339	24
7984	48
21111817	67
63906	77
3350	89
1446	95
18	87
71	99
7146	91
11121	54
555074	54
7811	54
8562	54
7624	38
8158	36
6079	88
434	80
8071	76
21105959	67
13865438	77
21106135	71
7391	81
28982	77
13839110	63
13839151	63
13865680	67
11604	71
13839128	67
13839174	63
13839105	67
13839123	67
11021	77
20570	69
7131	69
5830	81
24972	67
10992	71
553171	96
13860817	67
11778	63
13860720	67
136966	77
13848793	108
30572	85
7866	139
19957731	150
10257	98
7211	126
7172	112
13875356	54
13875212	54
13868640	58
10864	76
21181	63
12445	45
122446	43
62534	102
62408	90
11830	38
13835836	61
13835376	74
127750	74
13836399	74
13884973	45
13839416	74
21109330	34
18707	67
6883	90
7189	88
28969	92
61765	90
21111781	80
5915	92
68568	88
64699	63
7140	80
8070	76
7190	88
10181341	92
221226	102
10526	54
120464	34
7150	135
12259	89
13860	69
11563	80
7003	74
7662	63
13862559	67
13864445	63
13865630	148
553642	64
8876	82
906	90
13638	64
6480	83
11866	74
13839109	87
11591	113
9454	115
21106148	113
6781	89
206561	113
13803	41
8560	54
11094	47
11023	45
11055	38
10786	36
7619	38
10755	34
11551	36
221082	81
7129	69
8950	81
15965	144
13868660	58
7092	78
924	69
13860641	67
21106525	77
10991	71
13869434	67
6630	63
13840647	63
13860491	67
13869462	67
63903	81
62530	81
13856352	81
551	144
14627	99
191	100
558917	122
6301	109
10616	98
5882	126
8183	112
6646	79
84971	79
388391	79
10980	88
10972	80
6674	76
361	110
13063	135
10797	43
28986	61
7760	65
7838	74
230	109
13842001	54
18801	74
21108576	88
21106518	80
62466	80
62485	88
11460	90
10254	76
21169510	63
880	92
7397	92
8674	90
62517	92
11651	102
10437215	107
60121	90
21105859	100
13848467	107
120548	88
2923	74
28947	141
21105878	100
11625	103
7815	54
7827	54
11761	38
14998	38
21168831	81
15482	150
10975	123
10870	117
10837	119
9120	135
1448	123
22191	72
15438	64
14751	60
8909	64
10265264	58
10179173	58
21800	54
15765	54
11699	83
7810	54
12069	87
13839575	96
1253	101
7176	113
10181338	113
21105848	97
10892	89
124	115
87265	77
13848808	99
13860434	101
11629	109
73390	116
10437335	116
38364	63
27488	63
14227	80
13835126	88
17347	78
7385	81
7128	69
11660	77
11409	67
7659	63
6977	67
10236	63
11366	76
21106172	76
7001	80
13029	76
13030	76
11422351	96
6665	126
8341	108
6739	99
7208	126
992	98
8182	112
11038	58
16791	74
11864	74
12161	48
12061	107
7837	74
18717	43
15954	54
11029	61
10511	65
11819	56
99440	45
11543	54
11739	56
11194	41
11216	52
11210	41
7202	113
21168813	80
6881	90
8186	88
21105870	107
21106366	92
15517	105
25890	146
13811	101
7809	54
7042	123
6706	89
68179	96
5979	34
55123	96
7803	87
18688	63
7482	83
10420	83
11843	87
7536	85
55130	72
10433	74
7657	72
22453	70
11045	85
29016	76
14169248	70
11632	70
11265	50
65763	112
392447	120
8097	90
11585	113
78467	115
1906	115
11488212	95
14556	116
7383	81
6642	102
589165	92
11961	76
21111772	80
11954	76
21106586	81
6790	108
8319	99
21106581	126
21106145	112
6023	90
11588	88
6675	76
8883	84
68503	48
10614293	45
7833	74
4516601	74
4516599	74
4512361	74
4512642	74
7835	74
15093	115
11286	138
5142	99
96749	114
61538	76
10246	76
12244	76
10248	76
9911	80
16119	76
13871718	107
25552	80
13658	80
12060	102
11647	92
61739	117
8282	117
6492	108
21106571	76
21106163	80
21106540	76
6737	99
6789	108
61001	123
4446445	96
71628	74
59577	61
11875	96
12010	54
455353	96
205483	113
7278	118
11576	99
6897	116
6035	113
13835344	113
10181339	120
11589	113
30595	99
7175	113
7157	101
8807	114
11865	74
20124	108
17619	38
2068	122
5236	123
4103087	134
6736	99
6788	108
83962	142
7044	123
16359	123
10986	126
191058	112
13835630	81
2937774	140
11708	58
86394	100
10411	115
349	74
11035	63
11104	56
10795	43
305	108
10445	45
71193	99
67270	89
6033	99
21159695	102
13853758	88
18724	78
15427	107
10996	144
6296	70
11776	63
17868	140
13867714	140
21105699	140
376	126
11586	153
62472	139
11584	113
29026	96
57726	91
7802	87
441	96
9633	96
11465	116
10243171	115
11332993	103
11610	118
11422	101
194092	101
7199	113
26516	81
27296	129
72556	135
19709	101
391428	84
14198	74
6402	74
14680	74
6478	114
8262	130
8273	144
7888	203
6735	99
6588	130
7420	107
10343	134
19766	89
13047	89
11294	108
75951	96
72793	94
7076	98
10422	96
11863	74
13846749	140
21108577	138
7406	140
21106008	122
65701	88
21105897	127
11596	140
21106900	112
9965	144
10410	92
7419	107
8356	90
6999	80
7088	78
7448	100
7183	88
7155	147
11871	74
13835351	153
6773	149
6852	135
2157	123
6604	119
17880	96
99681	166
67460	135
18920	87
11841	76
8569	96
455420	96
7533	63
7434	74
932	96
123993	61
62230	61
9893	116
10586285	171
6688	158
109705	180
7151	110
9724	74
10265270	90
10179239	90
6586	130
13872122	107
11862	74
440	114
7694	107
11716	109
29005	107
8568	111
7538	109
370	111
7073	85
26325090	122
6898	129
556589	131
13854242	140
7310	146
11595	126
6593	144
2441	73
56117	68
68676	124
6635	70
62265	139
20939	88
6828	140
6577	194
13104	194
21106570	89
18177	155
15755	117
67470	119
15756	123
15524	130
14995	108
14994	108
15475	117
15478	126
15476	117
15477	108
62484	113
29025	96
7851	96
7856	96
454638	152
1406720	140
21105998	95
61411	89
69177	89
10244	89
15855	99
24535	101
14678	129
13846663	99
69340	135
63863	52
63968	168
70660	122
62628	122
123860	122
4611	150
13885245	146
6745	112
13876103	128
7279	131
6592	144
3756	239
13850082	161
1266019	199
7850	96
541032	89
58234	73
218253	151
8912	144
2424	137
66656	45
71437	91
10831	108
10829	108
10851	119
10813	108
13677	119
10849	117
10850	117
10909	130
10918	123
10841	117
10908	126
642951	152
917	124
9824	153
1278	170
10437836	158
2206	111
7849	96
17558	87
13439	52
13402	48
76154	110
2915	144
6794	101
21106519	129
65750	135
12637	182
20198	123
7302	174
10903	153
13839012	151
6855	148
7315	263
13846658	168
26325182	188
10025	156
967	102
28993	98
15846	122
29029	122
7670	83
9976	105
12632	111
6287	88
23886	162
33421	162
67465	114
15753	110
79280	150
28973	161
7852	96
72551	122
24641	118
18410	112
8910	100
4366810	122
7848	96
14256731	195
6907	172
8860	180
62310	157
70988	171
86435	173
6840	180
10801842	81
11974	80
15461	99
10404	135
89258	158
192748	178
6835	168
11003	174
10756	97
2656	82
13837329	148
502855	186
34863	173
6753	189
14692	122
12456	122
10438331	155
8574	122
18336	142
59482	144
8935	127
60886	208
66675	34
15488	153
15489	168
558878	122
553578	122
55084	133
7509	135
7800	137
12954	116
13229	92
158870	126
157093	134
83374	139
457144	128
135925	117
457145	128
84188	126
136000	128
135983	141
136001	132
136002	126
136003	137
84235	145
457140	135
12674	140
64155	153
970	170
4590	171
8111	180
12013	279
12044	151
12045	153
12047	168
7299	174
21106140	151
25677	184
67991	52
15803	95
502245	186
10227261	254
44152	140
12809	122
15387	122
8470	157
5027	151
21106365	180
21106091	124
16804	102
55443	167
67653	122
2185	212
2991	183
137720	260
11919	48
26010	164
30600	164
33455	179
33934	181
33932	164
6600	161
2121	161
13849989	122
13849981	109
7506	122
18685	150
3741	207
8374	178
247721	182
15409	180
79969	173
13871489	170
23150	52
6807	181
15620	117
15621	128
26260	128
68437	126
15619	139
15861	137
12682	145
42330	140
15413	88
34866	175
34665	192
34664	175
37904	175
34864	175
34188	190
34865	194
14840	122
13448	74
14866	126
20132	276
10400	212
13835294	198
67360	150
12218	139
55075	102
9873	189
14349	122
6842	180
6066	195
512621	50
13090	183
15702	200
11369	76
12219	122
56793	186
454495	186
40191	203
56791	205
35581	186
15495	193
466305	170
65785	208
6916	206
70652	208
12133	166
17131	121
13487	167
7170	112
553649	212
8816	246
15473	166
17099	181
17098	183
33933	166
15474	200
82755	148
82712	137
157094	156
103011	145
102798	126
82762	148
27793	144
82754	146
457138	156
102897	154
457139	146
102947	137
97173	150
102720	143
102801	135
102833	152
102721	143
102856	137
102933	156
103066	150
97172	164
106355	141
15486	135
12220	150
7882	150
63518	178
707	102
8067	102
6827	140
5807	240
8800	187
29153	200
70682	122
11439687	194
56774	197
82765	216
7511	165
7872	169
14846	167
2863	169
7600	137
12699	183
8058	238
3918	227
24326358	151
3008	170
13835706	172
66655	70
34868	177
37905	192
34869	196
37918	177
37915	194
34867	177
25605	192
26011	196
34870	194
34666	177
21924	213
29117	192
8241	284
69371	52
70806	201
1710	250
12635	150
8576	150
25472	170
2169	166
453675	201
40130	150
2297441	181
34095	182
8329	234
60858	234
6610	238
34874	188
36972	205
56788	207
533188	188
35579	188
16182	226
46262	205
35580	207
82818	188
56790	203
56795	209
33458	188
82777	205
35584	207
56785	188
56792	226
34189	188
2283071	148
4932499	152
6453	211
13249	367
4450907	289
7964	104
13619	150
13303	166
13302	154
5004	224
15853	182
12972	161
7871	169
36973	199
37744	216
46894	218
45444	220
56769	199
56780	199
34847	199
39406	218
35081	239
56781	218
56771	218
56232	156
27749	201
8030	205
8093	234
13856959	265
8577	150
71876	186
34667	196
34871	179
34873	215
56784	194
34872	198
14620	181
102741	154
97055	167
97198	159
102834	155
102722	165
154865	167
96948	165
102743	157
102857	175
154866	167
106356	165
102787	161
97240	146
102742	152
68328	90
4268	204
4599	210
33416	210
13492	201
13837303	210
34859	210
84346	229
56760	231
56755	210
33666	252
6838	288
6270	108
7892	182
66887	214
89076	284
5026	268
36975	220
56778	201
56787	207
35583	209
82807	190
56794	190
33386	228
33457	205
47912	211
82817	207
46893	209
33280	209
35582	190
33304	228
46263	207
67594	192
3513	194
220998	174
17339596	237
8060	282
5233	288
14916	262
7891	182
10452	84
61266	312
20848	181
4768	181
43354	241
37779	218
45445	222
36974	201
35585	220
34848	241
84344	218
34850	222
82819	201
56772	201
82820	241
16415	216
56779	224
56768	241
56777	220
84345	220
34668	220
28552	214
3544	203
21361761	282
1262	260
4333	304
4575	182
2079	186
6193	113
82783	231
34852	233
37000	212
37019	212
56765	254
39198	254
82740	229
56761	231
56756	231
56766	235
83413	233
34851	233
36976	212
56767	254
56763	256
7890	182
12705	181
26325183	464
16387	221
6514	263
2457	223
15789876	405
3841535	333
16177	216
33281	230
56786	209
56789	211
33456	192
46264	230
13300034	230
21153	203
10106	153
1361549	225
32555	297
97257	176
97224	176
102923	166
96868	186
96864	186
97234	178
97233	176
154062	186
97142	170
5739	284
8817	280
56782	244
36977	223
83414	267
84348	242
82823	246
33617	196
4759	196
30881	214
3277	283
11632871	256
15747	239
4444100	338
10033	467
33282	243
46285	220
46284	224
82806	222
56776	203
47913	243
32952	243
45446	222
43353	243
56773	222
7901	216
66895	254
199342	205
6371	262
86007	280
12549	270
7757	235
7875	239
59483	84
34853	256
37745	233
36978	235
34190	214
34191	256
36771	233
36710	235
56757	256
549017	231
84347	233
56764	237
56758	235
47914	214
56762	256
33984	256
33983	256
91432	303
2700	333
16180	216
12933	140
7340	144
4445317	153
204209	305
4444102	355
72056	254
4437893	355
34860	246
82738	246
36982	248
36979	225
47915	269
56783	269
36981	269
37004	244
36980	248
5139	354
56775	245
56770	224
11882	216
96965	197
33198	187
12874	196
4760	196
11434292	105
8804	313
2246	318
8799	303
8788	286
26286843	325
11884	254
33407	282
36985	257
35205	259
15637	236
82821	282
13328	197
2654	301
3463	166
16388	218
9797	314
34854	258
46136	258
82736	235
56759	237
36984	258
4745	286
3693	304
64016	308
559096	252
4624	383
7915	254
10292746	228
21782117	228
33986	271
36983	269
36986	248
45447	244
35566	271
47916	271
46137	246
550258	250
33985	271
10801109	128
2003	198
4744	286
2925	281
75956	308
62060	254
13622	254
2975965	292
36990	284
35912	284
45448	259
36987	261
36988	284
26563	324
12071	579
11671339	139
69914	141
2927	277
69569	112
33316	260
3548	240
12586	153
15827	208
4575338	289
10169	261
2908	279
62964	180
82751	297
36989	272
11883	254
13850879	260
16736498	233
23977588	233
29282	231
18941	213
8763	326
65234	405
23101	112
26325085	258
26325087	256
26325088	252
35108	273
78998	338
6057	277
3322	341
9187483	377
16736486	192
21429023	192
34192	286
82822	286
5198	292
11283	261
9053802	279
7917	294
10035	639
12730	301
36029	305
4777	345
3210	273
7913	321
5660	336
35206	299
8101973	364
4471584	377
24142	294
5376	367
122090	121
5678	424
6528	578
5554	336
15484	312
4447447	328
2928	290
9219586	391
10652594	161
5768	367
2271976	435
106796	400
62632	384
4911	402
14688	304
4444107	418
8243	468
5553	355
14299946	160
4380	405
13837319	370
6524	326
11891	338
3534	393
78828	166
5557	379
4444553	417
10696	160
10540	338
509179	438
5791	349
76894	178
2075	331
2625	332
5113	381
2581	384
66896	442
8103122	354
960	415
5145918	382
13849665	356
2041618	147
8124942	468
9088156	168
4228778	536
6013	481
2699	348
3584	476
5162	418
31006	537
26325089	567
133166	443
14348	434
67414	174
1043	490
10784857	228
26824	154
8520	200
83191	466
5932	464
6002	435
11917	348
5633	496
24722	592
56559	467
7928	486
3216	362
3652	414
5091	521
20545	500
10756390	230
197564	483
5550	477
15016	486
193441	496
5552	496
68224	252
3438	721
5551	496
5774	521
10162	577
72522	542
11557190	270
5541	530
4343	453
7929	542
10451	220
92494	578
11898	600
2760	639
11897	600
5542	639
92468	642
11899	662
19232037	705
18019	196
8521	308
4444479	696
48085	609
4067	806
9786472	775
12017	726
75995	904
54833	793
10733068	321
14021447	394
49179	632
108106	312
15520	1024
12072	794
5775	669
10449	336
19232038	852
21106059	636
196288	933
4470736	676
11900	864
18547147	933
75662	894
29400	919
11901	938
21105591	696
10481872	779
65272	647
58496	670
139025	1111
11146	1014
21587143	1111
4444362	1237
21105594	844
21106058	783
26325080	546
11902	1094
21486195	801
21106077	944
4927801	410
10542	1442
26325081	718
11906	1838
26325082	918
6045	2583
26325083	1138
26325084	1386
