Compound Id	KappaShapeIndices [Kier3]
9614	1.5
5730	N/A
7551	4.0
2282428	2.667
9251	2.667
3441	2.667
9461	7.2
8329688	5.333
61346	8.0
9095782	2.222
21171407	4.0
7782	5.333
11755	5.333
10653	3.0
8525	5.333
6341	3.0
259	5.333
23621376	5.333
7021	3.0
11244	3.0
1141	1.8
21111806	1.8
21108550	1.8
9325	1.488
7961	5.333
10251740	1.488
66021	1.5
10437074	1.5
66996	1.5
6042	N/A
6326	4.0
10325078	2.222
11117	1.333
2062437	2.667
13867413	3.84
10675065	4.5
7630	6.0
7026	0.980
8554	1.333
7028	0.980
13835459	1.333
29004	2.0
13634	1.8
6106	0.0
10765	4.0
7713	4.0
4483639	4.0
4483638	4.0
10113	4.0
7469	5.0
7472	5.0
6649	2.813
21943	5.0
84036	3.673
68152	2.813
25889	2.813
7018	3.0
7716	4.0
23255	4.0
11230	4.0
7730	4.0
13838404	N/A
971	1.5
10008	1.5
7688	1.5
1664	1.5
71089	1.5
8543	4.0
6316	4.0
62826	2.222
10197150	7.2
10488	1.5
21168808	0.980
13647	2.0
221117	1.488
7220	1.8
10364	1.8
7672	1.5
59674	5.333
11752	5.333
13816	3.0
29107	3.0
61707	3.0
10464	5.333
65936	1.8
2038738	1.8
31029	4.0
6122	N/A
13836589	5.333
13836591	5.333
10948	3.0
13835209	5.333
13861343	2.667
4489	1.8
11351244	0.490
577	1.8
9360	1.8
9350	1.8
9326	1.488
9253	2.667
83734	2.667
71312	2.667
2293678	2.667
23055	5.333
10054	N/A
7714	4.0
6315	4.0
13299573	8.0
7689	1.5
11784	1.5
11785	1.5
9411	3.556
3631	4.48
7788	1.333
21105795	2.0
7791	1.333
13866746	1.6
70714	1.5
70715	1.5
7514	5.0
11036	5.0
472932	2.380
105291	1.704
5976	2.0
6188	2.222
99596	2.667
7712	4.0
6308	4.0
9646	N/A
2056044	3.516
61149	2.041
5889	1.5
21106520	1.5
13874733	1.5
13839199	1.5
1078	7.2
13836549	1.563
1015	0.997
7770	5.333
11525	3.0
12626	5.333
7772	5.333
10777	3.0
7016	3.0
7607	5.333
73583	2.222
7241	1.8
7225	1.8
78	1.8
60329	5.333
1609	5.333
13854944	5.333
13835861	5.333
24099	5.333
12816	1.8
9943	1.8
10772050	2.667
13837760	1.488
4878	1.8
17443	1.8
120489	1.8
9349	1.8
11600	1.488
764	1.8
21106535	3.0
7721	4.0
9233	4.0
18607	4.0
13837281	3.0
66567	1.975
7676	1.5
156255	0.96
9547	1.991
6406	2.667
13862665	6.0
29001	6.0
7024	0.980
7787	1.333
15077490	2.667
63054	1.6
11799	6.0
7466	3.84
10053	N/A
6307	4.0
7711	4.0
18971812	2.222
10781	2.813
11783	1.5
7685	1.5
13630	1.5
63889	1.8
9228	1.8
1108	1.5
10534	1.959
7679	1.5
12643	1.5
7684	1.5
12499	1.563
24590970	2.667
6950	0.997
56144	1.991
11110	5.333
12209	5.333
10124	3.0
24041	5.878
25886	4.5
19477	4.5
17784	2.88
3973	2.222
7224	1.8
11833	5.333
29000	5.333
8398	3.0
6040	5.333
14672	5.333
21011	5.333
10947	3.0
6165	5.333
13837702	5.333
235	1.8
55091	2.667
66809	1.8
62489	1.8
11080	1.8
5596	1.488
392	1.8
13257	1.8
12231	1.488
2606	2.667
8528	1.8
8878	0.490
19231	1.8
7681	1.5
11911	5.333
6342	3.0
18219	4.0
7248	2.0
11661	2.0
7710	4.0
768	1.12
11125	6.0
10492	6.0
7463	3.84
7706	6.0
11680	3.84
7701	6.0
10001	6.0
7627	6.0
10571	2.667
5708	2.667
19953955	6.0
13848341	5.531
76394	2.0
13835604	6.0
7138	2.0
7443	2.0
913	2.0
5709	2.0
7673	1.5
13875432	1.8
13875219	1.8
13837686	1.488
7013	3.0
92731	2.0
13874867	5.0
71787	5.0
7745	7.2
7678	1.5
13255	1.185
59447	1.5
48024	1.5
8868	0.997
5593	0.997
13835932	2.813
28981	4.5
4510484	4.5
7534	4.5
215929	5.878
13662	2.286
123207	1.8
7090	2.286
12201	5.333
11109	5.333
12446	5.333
7769	5.333
63631	3.0
24263	0.847
6364	0.717
7221	1.8
7240	1.8
6186	2.222
6187	2.222
7238	1.8
13835772	1.488
13839082	1.8
21105871	1.8
13860335	1.8
24533	1.8
28992	1.8
20843	1.488
21106032	5.333
6156	N/A
789	4.5
13836520	2.813
10628694	1.241
185	1.12
21106036	2.215
4444608	6.0
13837797	6.0
7794	8.0
11795	6.0
120621	6.0
20119	6.0
26765	3.84
192642	2.667
12821	2.0
12478	2.0
7389	2.380
10497	4.0
109838	6.0
16778	6.0
7705	6.0
13835293	2.667
13839441	6.0
13863618	1.704
28682	2.0
238	2.0
123	2.0
63908	2.0
9581	2.0
13875196	2.0
2018460	2.813
10512	5.333
55090	5.333
456015	1.8
13869451	1.8
13854248	1.488
13869339	1.8
1151	1.322
9574	2.286
11086	1.5
11857	1.959
7677	1.5
11788	1.5
62589	1.5
7686	1.5
776	0.997
7478	5.0
15802	5.878
17976	8.0
9579	2.286
10664	2.286
955	2.286
13837787	1.991
1266393	6.0
13875441	1.8
13842573	1.8
6974	1.488
10437239	1.991
7767	5.333
7604	5.333
7010	3.0
6163	5.333
6340	3.0
7234	1.8
13854136	1.488
13835151	1.8
13860692	1.8
21105905	1.8
21106560	1.8
7242	1.8
11077	1.8
11042	1.8
10940	1.488
10937	1.488
13842613	1.8
21132380	1.8
7223	1.8
11582	2.5
6774	1.975
9218	3.265
7236	1.8
7480	2.222
499714	1.065
13857694	1.8
13866817	1.8
13837988	1.488
12228	1.5
83866	1.488
83850	1.488
6621	1.12
7671	7.0
7074	5.531
62467	2.286
30516	5.531
10487	1.5
11846	6.0
7098	2.5
61191	2.5
73412	5.333
6176	2.667
10791	2.667
10788	2.667
7621	6.0
11025	3.84
11095	6.0
5949	6.0
63156	6.0
10101	2.222
68156	6.0
9377	6.0
5026296	0.666
13648	2.0
2241	2.0
13644	2.0
13856009	2.0
11087	1.5
8657	2.0
8665	2.0
9564	1.704
447	1.704
2039535	2.380
10384035	2.380
4962	1.704
10437135	2.380
7776	5.333
7180	2.286
7182	2.286
10669	2.286
8531	2.286
8335	1.991
10253	1.991
10979	2.286
7181	2.286
13875160	1.8
13875281	1.488
13875230	1.8
13840690	1.8
4449	1.488
744	1.322
68832	5.0
7674	1.5
8908	1.959
191367	7.2
11695	5.0
7766	5.333
61487	5.333
331	1.991
7142	2.286
132	2.286
7145	2.286
13846959	2.286
13853943	1.991
222538	2.286
65523	2.286
2849146	2.286
10437210	1.991
21108548	1.8
21106019	2.0
21106014	1.704
16159	2.667
7786	5.333
7219	1.8
7521	1.8
7641	1.8
6967	1.488
9874	2.5
13054	3.265
15443	1.8
10939	1.488
6179	2.667
21106470	1.383
8855	1.383
11861	9.143
11845	6.0
13839308	2.380
10536	8.0
7823	6.0
7812	6.0
11793	6.0
7622	6.0
7459	3.84
11024	3.84
11794	6.0
11678	3.84
10787	2.667
7626	6.0
11996	6.0
55188	2.667
11732	6.0
10790	2.667
11056	6.0
11180	2.667
13866593	6.0
7703	6.0
21106020	2.286
13853953	1.991
21106013	2.286
256210	1.6
7518	1.8
13876539	2.380
7132	2.0
21106524	1.704
21168826	2.0
13865424	2.0
71433	5.333
455090	2.0
503239	2.0
13860775	1.704
13869480	2.0
13869414	2.0
11849	6.0
11083	2.0
6988	1.704
8140	1.704
65	1.704
10857	1.469
6633	1.469
21111822	1.8
7239	1.8
6550	1.210
26325086	2.0
71430	1.704
21106173	2.0
7765	5.333
13859497	1.451
6775	1.991
11672	2.286
11773	2.286
12012	7.2
7761	7.2
8552	7.2
62249	2.813
7515	5.0
7475	5.0
29012	7.2
11706	5.0
7064	3.673
11992	5.0
10446	7.2
7065	3.673
11207996	5.0
7747	7.2
11193	2.222
19956441	7.2
11107	7.2
11694	5.0
11930	2.813
9903	0.997
4963	1.991
953	2.286
21106146	2.286
21106144	1.991
13863774	2.286
73479	1.991
58563	2.286
299166	2.286
13875320	1.488
13875258	1.8
13875392	1.8
21112023	2.286
13851576	1.8
11769	1.8
10432	1.8
10328	1.488
63310	1.550
59573	2.667
7161	2.215
6720	2.215
13850142	2.5
390927	2.5
206493	1.44
11667	2.0
21106018	1.704
12823	2.0
55205	7.2
69982	2.041
10710415	4.5
13865426	5.878
6780	1.383
8098	1.383
6658	2.215
9970	2.222
7528	1.8
7530	1.8
11489	1.241
526	2.5
6339	3.0
7984	2.0
21111817	1.704
63906	2.0
3350	2.215
1446	2.215
18	1.975
71	2.215
7146	2.5
11121	6.0
555074	6.0
7811	6.0
8562	6.0
7624	6.0
8158	2.667
6079	2.286
434	2.286
8071	1.991
21105959	1.704
13865438	2.0
21106135	2.0
7391	2.380
28982	2.0
13839110	2.0
13839151	1.469
13865680	1.704
11604	2.0
13839128	1.704
13839174	1.469
13839105	1.704
13839123	1.704
11021	2.0
20570	2.0
7131	2.0
5830	2.380
24972	1.704
10992	2.0
553171	5.531
13860817	1.704
11778	2.0
13860720	1.704
136966	2.0
13848793	1.6
30572	5.531
7866	10.0
19957731	10.0
10257	2.493
7211	2.778
7172	2.778
13875356	1.8
13875212	1.488
13868640	1.8
10864	1.991
21181	5.0
12445	7.2
122446	2.813
62534	2.651
62408	2.286
11830	5.333
13835836	5.0
13835376	7.2
127750	7.2
13836399	7.2
13884973	7.2
13839416	7.2
21109330	2.222
18707	1.704
6883	2.286
7189	2.286
28969	3.111
61765	2.286
21111781	1.991
5915	3.111
68568	2.286
64699	3.556
7140	2.286
8070	1.991
7190	2.286
10181341	3.111
221226	2.651
10526	6.0
120464	2.667
7150	2.479
12259	1.6
13860	2.0
11563	2.286
7003	4.5
7662	2.0
13862559	1.704
13864445	1.469
13865630	7.438
553642	2.813
8876	1.383
906	1.383
13638	2.813
6480	1.12
11866	7.2
13839109	8.0
11591	2.5
9454	3.265
21106148	2.5
6781	2.215
206561	2.5
13803	2.222
8560	6.0
11094	6.0
11023	3.84
11055	6.0
10786	2.667
7619	6.0
10755	2.667
11551	2.667
221082	2.380
7129	2.0
8950	2.380
15965	3.516
13868660	1.8
7092	2.286
924	2.0
13860641	1.704
21106525	2.0
10991	2.0
13869434	1.704
6630	1.469
13840647	1.469
13860491	1.704
13869462	1.704
63903	2.380
62530	2.380
13856352	2.380
551	1.333
14627	1.451
191	9.143
558917	7.901
6301	6.4
10616	2.493
5882	2.778
8183	2.778
6646	3.111
84971	3.111
388391	3.111
10980	2.286
10972	2.286
6674	1.991
361	2.25
13063	1.860
10797	2.813
28986	5.0
7760	7.2
7838	7.2
230	1.860
13842001	3.673
18801	7.2
21108576	2.286
21106518	2.286
62466	2.286
62485	2.286
11460	2.286
10254	1.991
21169510	3.556
880	3.111
7397	3.111
8674	2.286
62517	2.651
11651	2.651
10437215	3.111
60121	2.286
21105859	2.286
13848467	3.111
120548	2.286
2923	1.75
28947	3.704
21105878	2.286
11625	3.265
7815	6.0
7827	6.0
11761	6.0
14998	6.0
21168831	2.380
15482	10.0
10975	3.0
10870	2.721
10837	2.479
9120	2.721
1448	2.721
22191	5.878
15438	1.8
14751	1.8
8909	2.813
10265264	1.8
10179173	1.8
21800	1.488
15765	1.488
11699	5.878
7810	6.0
12069	8.0
13839575	8.0
1253	2.5
7176	2.5
10181338	2.5
21105848	1.975
10892	2.215
124	3.265
87265	2.0
13848808	2.215
13860434	2.215
11629	2.215
73390	2.844
10437335	2.844
38364	1.469
27488	1.469
14227	2.286
13835126	2.286
17347	2.286
7385	2.380
7128	2.0
11660	2.0
11409	1.704
7659	2.0
6977	1.704
10236	1.469
11366	1.75
21106172	1.75
7001	1.75
13029	1.550
13030	1.75
11422351	2.25
6665	2.994
8341	1.6
6739	1.451
7208	2.778
992	2.493
8182	2.778
11038	1.8
16791	7.2
11864	7.2
12161	2.0
12061	3.111
7837	7.2
18717	2.813
15954	3.673
11029	5.0
10511	7.2
11819	7.2
99440	7.2
11543	3.673
11739	7.2
11194	2.222
11216	3.673
11210	2.222
7202	2.5
21168813	2.286
6881	2.286
8186	2.286
21105870	3.111
21106366	3.111
15517	1.235
25890	7.438
13811	3.516
7809	6.0
7042	2.721
6706	2.215
68179	8.0
5979	2.222
55123	8.0
7803	8.0
18688	3.556
7482	5.878
10420	5.878
11843	8.0
7536	5.878
55130	5.878
10433	5.878
7657	5.878
22453	3.556
11045	5.878
29016	8.0
14169248	4.5
11632	4.5
11265	2.88
65763	2.493
392447	3.787
8097	1.383
11585	2.5
78467	3.265
1906	3.265
11488212	2.215
14556	2.844
7383	2.380
6642	1.563
589165	3.111
11961	1.75
21111772	1.75
11954	1.550
21106586	3.702
6790	1.6
8319	1.451
21106581	2.778
21106145	2.778
6023	2.286
11588	2.286
6675	1.991
8883	0.778
68503	2.0
10614293	7.2
7833	7.2
4516601	7.2
4516599	7.2
4512361	7.2
4512642	7.2
7835	7.2
15093	3.265
11286	1.76
5142	2.5
96749	3.516
61538	1.550
10246	1.75
12244	1.75
10248	1.75
9911	1.75
16119	1.550
13871718	3.111
25552	1.991
13658	1.75
12060	2.651
11647	3.111
61739	1.701
8282	1.701
6492	1.563
21106571	1.75
21106163	1.75
21106540	1.550
6737	1.451
6789	1.6
61001	3.0
4446445	8.0
71628	4.5
59577	2.88
11875	8.0
12010	6.0
455353	8.0
205483	2.5
7278	3.265
11576	2.215
6897	2.844
6035	2.5
13835344	2.5
10181339	3.787
11589	2.5
30595	2.215
7175	2.5
7157	2.5
8807	1.070
11865	7.2
20124	1.6
17619	6.0
2068	1.333
5236	1.427
4103087	2.75
6736	1.451
6788	1.6
83962	1.293
7044	2.721
16359	2.721
10986	2.778
191058	2.778
13835630	5.531
2937774	3.114
11708	1.8
86394	1.701
10411	3.265
349	7.2
11035	5.0
11104	7.2
10795	2.813
305	4.688
10445	7.2
71193	2.215
67270	2.5
6033	2.5
21159695	2.651
13853758	2.286
18724	2.286
15427	3.111
10996	3.704
6296	2.286
11776	2.0
17868	2.25
13867714	2.25
21105699	2.25
376	10.0
11586	3.0
62472	3.0
11584	2.5
29026	8.0
57726	0.878
7802	8.0
441	8.0
9633	8.0
11465	2.844
10243171	3.265
11332993	3.265
11610	3.265
11422	2.5
194092	2.5
7199	2.5
26516	2.380
27296	3.265
72556	3.787
19709	2.844
391428	0.847
14198	0.717
6402	0.717
14680	7.2
6478	1.070
8262	1.775
8273	1.775
7888	12.0
6735	1.451
6588	1.92
7420	3.111
10343	2.75
19766	1.6
13047	1.6
11294	1.563
75951	7.0
72793	5.531
7076	5.531
10422	7.0
11863	7.2
13846749	3.114
21108577	2.778
7406	3.516
21106008	2.493
65701	2.286
21105897	2.778
11596	3.114
21106900	2.493
9965	4.0
10410	3.111
7419	3.111
8356	2.286
6999	1.75
7088	2.286
7448	2.286
7183	2.286
7155	3.5
11871	7.2
13835351	3.324
6773	3.0
6852	1.860
2157	3.324
6604	1.701
17880	8.0
99681	3.592
67460	3.787
18920	8.0
11841	8.0
8569	8.0
455420	8.0
7533	4.5
7434	4.5
932	8.0
123993	2.88
62230	2.88
9893	2.844
10586285	2.24
6688	3.25
109705	4.267
7151	2.25
9724	0.717
10265270	1.383
10179239	1.383
6586	1.92
13872122	3.111
11862	7.2
440	3.516
7694	7.0
11716	7.0
29005	7.0
8568	9.143
7538	7.0
370	9.143
7073	5.531
26325090	9.143
6898	3.516
556589	3.114
13854242	3.114
7310	4.0
11595	2.778
6593	1.333
2441	0.666
56117	4.5
68676	2.493
6635	3.111
62265	2.982
20939	2.286
6828	2.25
6577	2.982
13104	2.982
21106570	1.6
18177	3.704
15755	1.701
67470	1.701
15756	1.860
15524	1.860
14995	1.563
14994	1.563
15475	1.563
15478	1.701
15476	1.701
15477	1.563
62484	2.5
29025	8.0
7851	8.0
7856	8.0
454638	1.041
1406720	1.090
21105998	2.215
61411	1.6
69177	1.6
10244	1.6
15855	2.215
24535	2.844
14678	3.265
13846663	2.5
69340	3.787
63863	8.0
63968	2.479
70660	9.0
62628	9.143
123860	9.143
4611	4.592
13885245	4.0
6745	2.778
13876103	2.778
7279	3.516
6592	1.333
3756	13.091
13850082	7.04
1266019	11.0
7850	8.0
541032	1.6
58234	0.666
218253	2.268
8912	6.25
2424	1.455
66656	7.2
71437	0.878
10831	1.563
10829	1.563
10851	1.701
10813	1.563
13677	1.701
10849	1.701
10850	1.701
10909	1.860
10918	1.860
10841	1.563
10908	1.701
642951	2.994
917	1.860
9824	1.370
1278	1.648
10437836	3.704
2206	1.775
7849	8.0
17558	8.0
13439	8.0
13402	2.0
76154	2.25
2915	1.333
6794	2.5
21106519	3.265
65750	3.787
12637	11.111
20198	1.648
7302	3.0
10903	2.479
13839012	2.268
6855	2.083
7315	4.424
13846658	2.479
26325182	2.340
10025	11.111
967	1.563
28993	7.0
15846	9.143
29029	9.143
7670	7.0
9976	7.0
12632	9.143
6287	4.444
23886	2.343
33421	2.343
67465	3.516
15753	2.778
79280	4.0
28973	4.0
7852	8.0
72551	7.901
24641	6.4
18410	3.111
8910	4.48
4366810	7.901
7848	8.0
14256731	8.082
6907	3.704
8860	1.76
62310	3.324
70988	4.152
86435	4.152
6840	1.76
10801842	3.702
11974	1.75
15461	2.215
10404	3.787
89258	3.25
192748	3.769
6835	2.479
11003	3.0
10756	1.975
2656	1.111
13837329	2.994
502855	3.96
34863	2.397
6753	1.744
14692	9.143
12456	9.143
10438331	1.883
8574	9.143
18336	4.152
59482	3.516
8935	2.778
60886	1.983
66675	2.222
15488	2.479
15489	2.479
558878	7.901
553578	7.901
55084	7.901
7509	7.901
7800	7.901
12954	6.4
13229	6.4
158870	1.775
157093	1.92
83374	1.92
457144	1.775
135925	1.646
457145	1.775
84188	1.646
136000	1.646
135983	1.775
136001	1.775
136002	1.646
136003	1.775
84235	1.92
457140	1.646
12674	2.25
64155	3.0
970	1.648
4590	4.152
8111	1.76
12013	14.0
12044	2.268
12045	2.479
12047	2.479
7299	3.0
21106140	3.0
25677	2.488
67991	8.0
15803	2.215
502245	3.96
10227261	11.324
44152	2.173
12809	9.143
15387	9.143
8470	3.704
5027	3.704
21106365	1.76
21106091	2.493
16804	1.563
55443	4.592
67653	9.143
2185	3.592
2991	2.75
137720	3.063
11919	2.0
26010	2.343
30600	2.534
33455	2.534
33934	2.534
33932	2.534
6600	2.534
2121	2.020
13849989	7.901
13849981	6.4
7506	7.901
18685	10.0
3741	2.651
8374	4.152
247721	4.688
15409	4.688
79969	3.704
13871489	4.889
23150	8.0
6807	2.534
15620	1.646
15621	1.775
26260	1.775
68437	1.646
15619	1.92
15861	1.775
12682	1.92
42330	2.173
15413	4.444
34866	2.397
34665	2.571
34664	2.571
37904	2.397
34864	2.571
34188	2.571
34865	2.571
14840	9.143
13448	9.143
14866	2.778
20132	4.639
10400	3.592
13835294	1.765
67360	10.0
12218	10.0
55075	1.563
9873	1.744
14349	9.143
6842	1.76
6066	2.571
512621	2.88
13090	2.75
15702	4.424
11369	1.75
12219	9.143
56793	2.488
454495	2.488
40191	2.651
56791	2.651
35581	2.651
15495	3.96
466305	4.388
65785	4.388
6916	4.388
70652	4.889
12133	3.96
17131	2.268
13487	4.592
7170	2.778
553649	3.592
8816	1.896
15473	2.75
17099	2.534
17098	2.75
33933	2.75
15474	2.75
82755	2.020
82712	1.883
157094	2.020
103011	2.020
102798	1.76
82762	1.883
27793	1.648
82754	1.76
457138	1.883
102897	1.883
457139	1.76
102947	1.76
97173	1.883
102720	1.883
102801	1.76
102833	1.76
102721	1.883
102856	1.76
102933	1.883
103066	1.883
97172	2.020
106355	1.76
15486	7.901
12220	10.0
7882	10.0
63518	4.152
707	1.563
8067	1.563
6827	2.25
5807	2.56
8800	1.378
29153	1.444
70682	9.143
11439687	2.571
56774	2.56
82765	2.713
7511	9.0
7872	11.111
14846	9.0
2863	11.111
7600	9.0
12699	1.744
8058	3.495
3918	3.135
24326358	3.0
3008	3.592
13835706	10.286
66655	5.531
34868	2.571
37905	2.397
34869	2.571
37918	2.571
37915	2.765
34867	2.765
25605	2.571
26011	2.765
34870	2.571
34666	2.765
21924	2.765
29117	2.571
8241	5.267
69371	8.0
70806	1.966
1710	2.492
12635	10.0
8576	10.0
25472	3.592
2169	4.388
453675	5.333
40130	2.75
2297441	4.571
34095	11.111
8329	3.25
60858	3.25
6610	3.495
34874	2.488
36972	2.488
56788	2.651
533188	2.651
35579	2.651
16182	2.831
46262	2.651
35580	2.831
82818	2.651
56790	2.488
56795	2.651
33458	2.488
82777	2.831
35584	2.651
56785	2.831
56792	2.831
34189	2.831
2283071	1.883
4932499	1.76
6453	1.866
13249	16.0
4450907	1.488
7964	2.083
13619	10.0
13303	3.96
13302	3.96
5004	13.091
15853	11.111
12972	9.0
7871	11.111
36973	2.56
37744	2.56
46894	2.56
45444	2.713
56769	2.56
56780	2.713
34847	2.713
39406	2.713
35081	2.880
56781	2.713
56771	2.880
56232	11.111
27749	3.811
8030	3.25
8093	3.25
13856959	4.077
8577	10.0
71876	8.333
34667	2.765
34871	2.982
34873	2.765
56784	2.571
34872	2.982
14620	4.571
102741	1.969
97055	1.969
97198	1.969
102834	1.744
102722	1.851
154865	1.851
96948	1.969
102743	1.851
102857	1.969
154866	1.969
106356	1.851
102787	1.851
97240	1.851
102742	1.851
68328	4.444
4268	2.56
4599	2.291
33416	8.96
13492	5.333
13837303	4.077
34859	2.659
84346	2.659
56760	2.805
56755	2.659
33666	2.963
6838	2.880
6270	4.688
7892	11.111
66887	4.889
89076	4.077
5026	3.729
36975	2.56
56778	2.713
56787	2.651
35583	2.651
82807	2.831
56794	2.831
33386	2.651
33457	2.488
47912	2.831
82817	2.831
46893	3.030
33280	2.831
35582	3.030
33304	2.831
46263	2.651
67594	2.571
3513	2.56
220998	8.333
17339596	2.420
8060	4.0
5233	2.380
14916	3.526
7891	11.111
10452	2.778
61266	2.811
20848	5.04
4768	5.04
43354	2.713
37779	2.56
45445	2.880
36974	2.880
35585	2.713
34848	2.880
84344	2.713
34850	2.713
82819	2.713
56772	2.880
82820	2.713
16415	2.420
56779	2.713
56768	2.880
56777	3.063
84345	2.713
34668	2.880
28552	4.817
3544	4.165
21361761	4.0
1262	3.063
4333	4.496
4575	2.488
2079	3.030
6193	2.173
82783	2.659
34852	2.659
37000	2.659
37019	2.805
56765	2.805
39198	2.805
82740	2.525
56761	2.659
56756	2.805
56766	2.805
83413	2.963
34851	2.805
36976	2.805
56767	2.963
56763	2.963
7890	11.111
12705	4.571
26325183	3.347
16387	4.571
6514	2.177
2457	2.525
15789876	13.77
3841535	3.986
16177	12.0
33281	2.831
56786	2.831
56789	3.030
33456	3.25
46264	2.831
13300034	2.831
21153	12.0
10106	7.04
1361549	5.584
32555	3.366
97257	1.861
97224	1.966
102923	1.861
96868	1.966
96864	1.966
97234	1.966
97233	1.966
154062	1.966
97142	1.966
5739	2.077
8817	1.983
56782	2.741
36977	2.741
83414	2.88
84348	2.612
82823	2.88
33617	5.264
4759	5.264
30881	4.817
3277	3.526
11632871	9.953
15747	6.188
4444100	3.122
10033	18.0
33282	2.713
46285	2.713
46284	2.880
82806	2.880
56776	3.063
47913	2.713
32952	2.880
45446	3.063
43353	2.880
56773	2.880
7901	12.0
66895	5.584
199342	4.165
6371	3.063
86007	4.267
12549	3.122
7757	11.0
7875	13.091
59483	2.778
34853	2.659
37745	2.659
36978	2.805
34190	2.963
34191	2.805
36771	2.805
36710	2.963
56757	2.805
549017	2.659
84347	2.963
56764	2.805
56758	2.805
47914	2.963
56762	2.659
33984	2.805
33983	2.963
91432	2.391
2700	3.753
16180	12.0
12933	5.481
7340	8.333
4445317	3.273
204209	4.302
4444102	3.2
72056	13.091
4437893	5.680
34860	2.741
82738	2.88
36982	2.741
36979	2.88
47915	2.741
56783	2.88
36981	2.88
