Compound Id	MannholdLogP
7791	1.9
13866746	1.57
70714	1.570
70715	1.570
7514	2.12
11036	2.12
472932	1.13
105291	1.13
5976	1.350
6188	1.02
99596	1.35
7712	2.01
6308	2.01
9646	2.01
2056044	1.02
61149	1.02
5889	2.010
21106520	2.010
13874733	2.010
13839199	2.010
1078	1.46
13836549	1.46
1015	1.570
7770	1.9
11525	1.9
12626	1.9
7772	1.9
10777	1.9
7016	1.9
7607	1.9
73583	1.24
7241	1.9
7225	1.9
78	1.9
60329	1.68
1609	1.68
13854944	1.68
13835861	1.68
24099	1.68
12816	1.9
9943	1.9
10772050	1.13
13837760	1.9
4878	1.9
17443	1.680
120489	1.680
9349	1.9
11600	1.9
764	1.9
21106535	1.46
7721	1.790
9233	1.790
18607	1.790
13837281	1.24
66567	1.13
7676	2.010
156255	1.790
9547	1.9
6406	1.790
13862665	1.790
29001	1.790
7024	2.12
7787	2.12
15077490	1.13
63054	1.57
11799	1.570
7466	1.570
10053	1.790
6307	1.790
7711	1.790
18971812	1.46
10781	2.34
11783	1.790
7685	1.790
13630	1.790
63889	1.680
9228	1.9
1108	2.23
10534	2.23
7679	2.010
12643	2.010
7684	1.790
12499	1.46
24590970	1.35
6950	1.79
56144	1.02
11110	2.12
12209	2.12
10124	2.12
24041	1.79
25886	1.79
19477	1.79
17784	1.79
3973	1.24
7224	2.12
11833	1.9
29000	1.9
8398	1.9
6040	1.9
14672	1.9
21011	1.9
10947	1.9
6165	1.9
13837702	1.68
235	2.12
55091	1.13
66809	1.9
62489	1.9
11080	1.9
5596	1.9
392	1.9
13257	1.9
12231	1.9
2606	1.13
8528	1.680
8878	2.23
19231	1.680
7681	2.010
11911	1.24
6342	1.24
18219	1.350
7248	2.45
11661	2.45
7710	1.57
768	1.460
11125	1.790
10492	1.790
7463	1.790
7706	1.790
11680	1.790
7701	1.790
10001	1.790
7627	1.790
10571	1.790
5708	1.570
19953955	1.570
13848341	1.680
76394	1.79
13835604	1.570
7138	1.79
7443	1.79
913	1.79
5709	1.79
7673	2.010
13875432	1.9
13875219	1.9
13837686	1.9
7013	1.46
92731	1.13
13874867	1.680
71787	1.46
7745	1.46
7678	2.010
13255	2.010
59447	1.790
48024	1.790
8868	2.23
5593	2.01
13835932	1.46
28981	2.23
4510484	2.23
7534	2.23
215929	2.23
13662	1.460
123207	1.680
7090	1.9
12201	2.12
11109	2.12
12446	2.12
7769	1.9
63631	1.9
24263	2.56
6364	2.56
7221	2.12
7240	2.12
6186	1.02
6187	1.02
7238	2.12
13835772	2.12
13839082	2.12
21105871	2.12
13860335	2.12
24533	1.9
28992	1.9
20843	1.9
21106032	1.68
6156	1.790
789	1.570
13836520	1.9
10628694	1.680
185	1.460
21106036	1.57
4444608	2.010
13837797	2.010
7794	2.23
11795	1.790
120621	1.790
20119	1.790
26765	1.790
192642	1.790
12821	2.01
12478	2.01
7389	2.01
10497	1.790
109838	1.790
16778	1.790
7705	1.790
13835293	1.790
13839441	1.790
13863618	2.01
28682	1.79
238	2.01
123	2.01
63908	1.79
9581	2.01
13875196	2.01
2018460	1.24
10512	1.9
55090	1.9
456015	1.680
13869451	1.9
13854248	1.9
13869339	1.9
1151	1.350
9574	1.9
11086	2.23
11857	2.23
7677	2.010
11788	2.010
62589	2.010
7686	2.010
776	2.23
7478	1.680
15802	2.45
17976	2.45
9579	1.9
10664	1.680
955	1.680
13837787	1.680
1266393	1.570
13875441	1.9
13842573	1.9
6974	1.9
10437239	1.240
7767	2.12
7604	2.12
7010	2.12
6163	2.12
6340	2.12
7234	2.12
13854136	2.12
13835151	2.12
13860692	2.12
21105905	2.12
21106560	2.12
7242	2.12
11077	2.12
11042	2.12
10940	2.12
10937	2.12
13842613	2.12
21132380	2.12
7223	2.12
11582	1.79
6774	2.01
9218	2.01
7236	1.9
7480	1.9
499714	1.9
13857694	1.9
13866817	1.9
13837988	1.9
12228	2.010
83866	1.9
83850	1.9
6621	2.120
7671	2.120
7074	2.120
62467	1.9
30516	1.9
10487	2.010
11846	2.010
7098	1.79
61191	1.79
73412	1.68
6176	2.010
10791	2.010
10788	2.010
7621	2.010
11025	2.010
11095	2.010
5949	2.010
63156	2.010
10101	1.24
68156	1.790
9377	2.010
5026296	2.45
13648	2.01
2241	2.01
13644	2.01
13856009	2.01
11087	2.010
8657	2.01
8665	2.01
9564	2.01
447	2.01
2039535	1.79
10384035	1.79
4962	2.01
10437135	1.79
7776	1.9
7180	2.56
7182	2.56
10669	2.56
8531	2.56
8335	2.56
10253	2.56
10979	2.56
7181	2.56
13875160	2.12
13875281	2.12
13875230	2.12
13840690	2.12
4449	1.9
744	1.350
68832	1.9
7674	2.23
8908	2.23
191367	1.680
11695	1.680
7766	1.9
61487	1.9
331	1.9
7142	1.9
132	1.9
7145	1.680
13846959	1.680
13853943	1.680
222538	1.680
65523	1.680
2849146	1.680
10437210	1.680
21108548	1.9
21106019	2.01
21106014	2.01
16159	1.570
7786	1.68
7219	2.34
7521	2.34
7641	2.34
6967	2.34
9874	2.23
13054	2.01
15443	2.12
10939	2.12
6179	1.13
21106470	2.120
8855	2.120
11861	2.340
11845	2.23
13839308	2.23
10536	2.23
7823	2.010
7812	2.010
11793	2.010
7622	2.010
7459	2.010
11024	2.010
11794	2.010
11678	2.010
10787	2.010
7626	2.010
11996	2.010
55188	2.010
11732	2.010
10790	2.010
11056	2.010
11180	2.010
13866593	1.790
7703	1.790
21106020	1.680
13853953	1.680
21106013	1.680
256210	2.23
7518	1.9
13876539	2.23
7132	2.23
21106524	2.23
21168826	2.23
13865424	2.23
71433	1.9
455090	1.79
503239	1.79
13860775	2.01
13869480	2.01
13869414	2.01
11849	2.010
11083	1.79
6988	1.79
8140	1.79
65	1.79
10857	1.79
6633	1.79
21111822	2.12
7239	2.12
6550	2.01
26325086	1.79
71430	1.79
21106173	1.79
7765	1.68
13859497	2.01
6775	2.120
11672	2.120
11773	2.120
12012	1.9
7761	1.9
8552	1.9
62249	1.9
7515	1.9
7475	1.9
29012	1.9
11706	1.9
7064	1.9
11992	1.9
10446	1.9
7065	1.9
11207996	1.9
7747	1.9
11193	1.9
19956441	1.680
11107	1.680
11694	1.680
11930	1.680
9903	2.45
4963	1.9
953	1.9
21106146	1.9
21106144	1.9
13863774	1.9
73479	1.9
58563	1.9
299166	1.9
13875320	2.12
13875258	2.12
13875392	2.12
21112023	2.120
13851576	2.12
11769	1.9
10432	1.9
10328	1.9
63310	1.680
59573	1.570
7161	2.45
6720	2.45
13850142	2.45
390927	2.45
206493	1.9
11667	2.01
21106018	2.01
12823	2.01
55205	1.9
69982	1.46
10710415	1.79
13865426	1.79
6780	2.340
8098	2.340
6658	1.79
9970	2.12
7528	1.9
7530	1.9
11489	2.120
526	1.79
6339	1.24
7984	1.570
21111817	2.01
63906	2.01
3350	1.79
1446	1.79
18	1.79
71	1.79
7146	1.79
11121	2.23
555074	2.23
7811	2.010
8562	2.010
7624	2.010
8158	2.010
6079	1.9
434	1.9
8071	1.9
21105959	2.23
13865438	2.23
21106135	2.23
7391	2.23
28982	2.23
13839110	2.23
13839151	2.23
13865680	2.23
11604	2.23
13839128	2.23
13839174	2.23
13839105	2.23
13839123	2.23
11021	2.23
20570	2.01
7131	2.23
5830	2.23
24972	2.01
10992	2.23
553171	1.680
13860817	1.79
11778	1.79
13860720	1.79
136966	1.79
13848793	2.23
30572	1.460
7866	2.23
19957731	2.01
10257	1.46
7211	1.46
7172	1.46
13875356	1.9
13875212	1.9
13868640	1.9
10864	1.680
21181	1.9
12445	1.9
122446	1.9
62534	2.120
62408	2.120
11830	1.9
13835836	1.9
13835376	1.9
127750	1.9
13836399	1.9
13884973	1.9
13839416	1.9
21109330	1.9
18707	1.79
6883	2.120
7189	2.120
28969	2.120
61765	2.120
21111781	2.120
5915	1.9
68568	1.9
64699	1.13
7140	2.120
8070	2.120
7190	2.120
10181341	2.120
221226	1.9
10526	2.010
120464	2.010
7150	1.790
12259	2.67
13860	2.01
11563	1.9
7003	2.01
7662	1.79
13862559	1.79
13864445	1.79
13865630	1.9
553642	2.34
8876	2.56
906	2.56
13638	2.12
6480	2.340
11866	2.12
13839109	1.79
11591	2.01
9454	2.01
21106148	1.79
6781	1.79
206561	1.79
13803	1.46
8560	2.23
11094	2.23
11023	2.23
11055	2.23
10786	2.23
7619	2.23
10755	2.23
11551	2.23
221082	2.45
7129	2.45
8950	2.45
15965	2.34
13868660	1.9
7092	1.680
924	2.23
13860641	2.23
21106525	2.23
10991	2.23
13869434	2.23
6630	2.23
13840647	2.23
13860491	2.23
13869462	2.23
63903	2.23
62530	2.23
13856352	2.23
551	2.670
14627	2.23
191	1.680
558917	2.45
6301	2.45
10616	1.68
5882	1.68
8183	1.68
6646	1.460
84971	1.460
388391	1.460
10980	1.9
10972	1.9
6674	1.9
361	1.68
13063	2.780
10797	2.12
28986	2.12
7760	2.12
7838	2.12
230	1.46
13842001	1.9
18801	1.9
21108576	2.120
21106518	2.120
62466	2.120
62485	2.120
11460	2.120
10254	2.120
21169510	1.350
880	2.120
7397	2.120
8674	2.120
62517	2.120
11651	2.120
10437215	1.9
60121	2.120
21105859	2.120
13848467	2.120
120548	1.9
2923	1.9
28947	1.790
21105878	2.120
11625	2.01
7815	2.010
7827	2.010
11761	2.010
14998	1.790
21168831	2.23
15482	2.45
10975	1.35
10870	1.35
10837	1.35
9120	1.35
1448	1.35
22191	2.01
15438	2.34
14751	2.34
8909	2.34
10265264	2.34
10179173	2.34
21800	2.34
15765	2.34
11699	1.79
7810	2.010
12069	1.79
13839575	1.79
1253	2.01
7176	2.01
10181338	2.01
21105848	2.01
10892	2.01
124	2.01
87265	2.01
13848808	2.01
13860434	2.01
11629	2.01
73390	1.79
10437335	1.79
38364	1.79
27488	1.79
14227	2.120
13835126	2.120
17347	1.9
7385	2.45
7128	2.45
11660	2.45
11409	2.45
7659	2.45
6977	2.45
10236	2.45
11366	1.680
21106172	1.680
7001	1.680
13029	1.680
13030	1.680
11422351	1.9
6665	1.46
8341	2.45
6739	2.45
7208	1.9
992	1.9
8182	1.9
11038	1.9
16791	2.34
11864	2.34
12161	1.350
12061	2.340
7837	2.12
18717	2.12
15954	2.12
11029	2.12
10511	2.12
11819	2.12
99440	2.12
11543	2.12
11739	2.12
11194	2.12
11216	2.12
11210	2.12
7202	1.79
21168813	2.340
6881	2.340
8186	2.340
21105870	2.340
21106366	2.340
15517	2.12
25890	2.12
13811	2.12
7809	1.790
7042	1.570
6706	1.79
68179	2.01
5979	1.02
55123	2.01
7803	2.01
18688	2.01
7482	2.01
10420	2.01
11843	2.01
7536	2.01
55130	2.01
10433	2.01
7657	2.01
22453	2.01
11045	2.01
29016	2.01
14169248	1.79
11632	1.79
11265	1.79
65763	1.68
392447	2.23
8097	2.56
11585	2.01
78467	2.01
1906	2.01
11488212	2.01
14556	2.01
7383	2.23
6642	2.780
589165	1.9
11961	1.680
21111772	1.680
11954	1.680
21106586	1.9
6790	2.45
8319	2.45
21106581	1.9
21106145	1.9
6023	2.120
11588	1.9
6675	1.9
8883	2.56
68503	1.570
10614293	2.34
7833	2.34
4516601	2.34
4516599	2.34
4512361	2.34
4512642	2.34
7835	2.12
15093	2.01
11286	1.680
5142	1.57
96749	1.46
61538	2.340
10246	2.340
12244	2.340
10248	2.340
9911	2.340
16119	2.340
13871718	2.340
25552	2.120
13658	2.120
12060	2.340
11647	2.120
61739	2.34
8282	2.34
6492	2.34
21106571	1.680
21106163	1.680
21106540	1.680
6737	2.45
6789	2.45
61001	2.010
4446445	2.23
71628	2.01
59577	2.01
11875	2.01
12010	2.010
455353	2.01
205483	2.01
7278	2.23
11576	2.23
6897	2.23
6035	2.23
13835344	2.23
10181339	2.23
11589	2.23
30595	2.23
7175	2.23
7157	2.23
8807	2.780
11865	2.12
20124	2.23
17619	1.570
2068	1.570
5236	1.570
4103087	1.240
6736	2.67
6788	2.67
83962	2.56
7044	1.570
16359	1.570
10986	2.12
191058	2.12
13835630	1.680
2937774	1.9
11708	1.9
86394	1.68
10411	2.01
349	2.34
11035	2.34
11104	2.34
10795	2.34
305	1.35
10445	2.34
71193	1.79
67270	1.79
6033	1.79
21159695	2.340
13853758	2.340
18724	2.340
15427	2.340
10996	2.010
6296	2.340
11776	1.79
17868	2.34
13867714	2.34
21105699	2.34
376	1.79
11586	1.790
62472	1.790
11584	2.01
29026	2.23
57726	2.45
7802	2.23
441	2.23
9633	2.23
11465	2.23
10243171	2.23
11332993	2.23
11610	2.23
11422	2.23
194092	2.23
7199	2.23
26516	2.23
27296	2.23
72556	2.23
19709	2.23
391428	2.56
14198	2.56
6402	2.56
14680	2.12
6478	2.780
8262	2.23
8273	2.23
7888	2.450
6735	2.45
6588	2.23
7420	2.340
10343	1.46
19766	1.57
13047	1.57
11294	2.34
75951	2.120
72793	2.120
7076	2.120
10422	1.9
11863	2.12
13846749	2.12
21108577	2.12
7406	2.12
21106008	2.12
65701	2.120
21105897	2.12
11596	2.12
21106900	2.12
9965	2.12
10410	2.56
7419	2.56
8356	2.56
6999	2.56
7088	2.56
7448	2.56
7183	2.56
7155	1.35
11871	1.9
13835351	2.010
6773	2.010
6852	2.56
2157	2.010
6604	2.12
17880	2.45
99681	2.56
67460	2.45
18920	2.23
11841	2.23
8569	2.23
455420	2.23
7533	2.23
7434	2.23
932	2.23
123993	2.23
62230	2.23
9893	2.45
10586285	2.01
6688	1.02
109705	1.460
7151	1.46
9724	2.56
10265270	2.56
10179239	2.56
6586	2.450
13872122	2.340
11862	1.9
440	1.46
7694	2.120
11716	2.120
29005	2.120
8568	2.120
7538	2.120
370	2.120
7073	2.120
26325090	1.9
6898	2.34
556589	2.34
13854242	2.12
7310	2.12
11595	2.12
6593	2.670
2441	2.45
56117	1.79
68676	1.9
6635	1.240
62265	1.570
20939	2.56
6828	2.780
6577	2.45
13104	2.45
21106570	1.57
18177	2.010
15755	2.34
67470	2.34
15756	2.34
15524	2.34
14995	2.34
14994	2.34
15475	2.34
15478	2.34
15476	2.34
15477	2.34
62484	2.01
29025	2.45
7851	2.23
7856	2.23
454638	3.11
1406720	3.11
21105998	2.45
61411	2.45
69177	2.45
10244	2.45
15855	2.45
24535	2.23
14678	2.45
13846663	2.45
69340	2.45
63863	1.350
63968	2.450
70660	1.68
62628	2.120
123860	2.120
4611	2.34
13885245	2.34
6745	2.34
13876103	2.34
7279	2.12
6592	2.890
3756	2.56
13850082	2.56
1266019	2.56
7850	2.23
541032	1.57
58234	2.45
218253	2.670
8912	1.9
2424	1.680
66656	1.680
71437	2.45
10831	2.780
10829	2.780
10851	2.780
10813	2.780
13677	2.780
10849	2.780
10850	2.780
10909	2.780
10918	2.780
10841	2.780
10908	2.780
642951	1.680
917	2.34
9824	2.78
1278	2.56
10437836	1.570
2206	1.790
7849	2.45
17558	2.45
13439	2.45
13402	2.45
76154	1.9
2915	2.670
6794	2.45
21106519	2.45
65750	2.45
12637	1.9
20198	2.12
7302	2.670
10903	2.670
13839012	2.670
6855	2.670
7315	2.560
13846658	2.670
26325182	1.9
10025	1.9
967	1.46
28993	2.56
15846	2.340
29029	2.340
7670	2.340
9976	2.340
12632	2.340
6287	1.57
23886	2.56
33421	2.56
67465	2.34
15753	2.34
79280	2.34
28973	2.34
7852	2.23
72551	2.23
24641	2.23
18410	2.56
8910	2.56
4366810	2.01
7848	2.23
14256731	2.34
6907	2.23
8860	2.78
62310	2.23
70988	2.23
86435	2.23
6840	2.78
10801842	1.9
11974	1.680
15461	2.67
10404	2.67
89258	1.46
192748	1.46
6835	2.670
11003	2.670
10756	2.45
2656	2.45
13837329	2.12
502855	2.12
34863	2.45
6753	2.670
14692	2.56
12456	2.56
10438331	2.12
8574	2.340
18336	2.010
59482	2.56
8935	2.34
60886	1.680
66675	1.9
15488	2.670
15489	2.670
558878	2.45
553578	2.45
55084	2.23
7509	2.23
7800	2.23
12954	2.01
13229	2.01
158870	2.23
157093	2.23
83374	2.23
457144	2.23
135925	2.23
457145	2.23
84188	2.23
136000	2.23
135983	2.23
136001	2.23
136002	2.23
136003	2.23
84235	2.23
457140	2.23
12674	2.780
64155	2.23
970	3.0
4590	2.23
8111	3.0
12013	2.670
12044	2.890
12045	2.890
12047	2.890
7299	2.890
21106140	2.450
25677	2.340
67991	1.350
15803	2.45
502245	2.12
10227261	2.340
44152	1.9
12809	2.56
15387	2.340
8470	2.010
5027	1.570
21106365	2.56
21106091	2.56
16804	2.56
55443	2.56
67653	2.120
2185	2.56
2991	2.78
137720	2.67
11919	2.23
26010	2.56
30600	2.56
33455	2.56
33934	2.56
33932	2.56
6600	2.56
2121	2.34
13849989	2.45
13849981	2.45
7506	2.45
18685	2.23
3741	1.680
8374	2.450
247721	2.450
15409	2.450
79969	2.450
13871489	1.680
23150	1.79
6807	2.56
15620	2.890
15621	2.890
26260	2.890
68437	2.890
15619	2.890
15861	2.890
12682	2.890
42330	1.9
15413	1.79
34866	2.45
34665	2.45
34664	2.45
37904	2.45
34864	2.45
34188	2.45
34865	2.45
14840	2.56
13448	2.56
14866	2.780
20132	2.67
10400	2.78
13835294	2.78
67360	2.45
12218	2.45
55075	1.46
9873	2.670
14349	2.340
6842	2.56
6066	2.23
512621	1.79
13090	2.56
15702	1.9
11369	1.680
12219	2.340
56793	2.340
454495	2.340
40191	2.340
56791	2.340
35581	2.340
15495	2.34
466305	2.34
65785	2.34
6916	2.34
70652	2.34
12133	1.680
17131	2.010
13487	2.780
7170	2.780
553649	3.0
8816	3.44
15473	2.56
17099	2.56
17098	2.56
33933	2.56
15474	2.56
82755	2.12
82712	2.12
157094	2.12
103011	2.12
102798	2.12
82762	2.12
27793	2.12
82754	2.12
457138	2.12
102897	2.12
457139	2.12
102947	2.12
97173	2.12
102720	2.12
102801	2.12
102833	2.12
102721	2.12
102856	2.12
102933	2.12
103066	2.12
97172	2.12
106355	2.12
15486	2.45
12220	2.45
7882	2.45
63518	2.670
707	1.46
8067	1.46
6827	2.780
5807	1.570
8800	3.220
29153	3.220
70682	2.120
11439687	1.79
56774	2.230
82765	2.230
7511	2.34
7872	2.34
14846	2.34
2863	2.34
7600	2.34
12699	3.11
8058	2.560
3918	2.78
24326358	1.790
3008	1.9
13835706	1.79
66655	1.9
34868	2.45
37905	2.45
34869	2.45
37918	2.45
37915	2.45
34867	2.45
25605	2.45
26011	2.45
34870	2.45
34666	2.45
21924	2.45
29117	2.45
8241	2.56
69371	1.79
70806	3.0
1710	2.67
12635	2.67
8576	2.45
25472	2.12
2169	1.680
453675	2.670
40130	1.9
2297441	1.35
34095	2.34
8329	2.78
60858	2.560
6610	2.560
34874	2.340
36972	2.340
56788	2.340
533188	2.340
35579	2.340
16182	2.340
46262	2.340
35580	2.340
82818	2.340
56790	2.340
56795	2.340
33458	2.340
82777	2.340
35584	2.340
56785	2.340
56792	2.340
34189	2.340
2283071	3.0
4932499	3.0
6453	2.67
13249	2.890
4450907	2.89
7964	1.570
13619	2.67
13303	1.680
13302	1.680
5004	2.12
15853	2.56
12972	2.56
7871	2.56
36973	2.230
37744	2.230
46894	2.230
45444	2.230
56769	2.230
56780	2.230
34847	2.230
39406	2.230
35081	2.230
56781	2.230
56771	2.230
56232	2.34
27749	2.01
8030	2.78
8093	2.78
13856959	2.78
8577	2.45
71876	2.450
34667	2.45
34871	2.45
34873	2.45
56784	2.45
34872	2.45
14620	1.79
102741	2.01
97055	2.01
97198	2.01
102834	2.01
102722	2.01
154865	2.01
96948	2.01
102743	2.01
102857	2.01
154866	2.01
106356	2.01
102787	2.01
97240	2.01
102742	2.01
68328	2.01
4268	2.230
4599	2.230
33416	2.01
13492	2.890
13837303	2.340
34859	2.12
84346	2.12
56760	2.12
56755	2.12
33666	2.12
6838	2.890
6270	1.790
7892	2.56
66887	2.78
89076	2.78
5026	1.79
36975	2.230
56778	2.230
56787	2.340
35583	2.340
82807	2.340
56794	2.340
33386	2.340
33457	2.340
47912	2.340
82817	2.340
46893	2.340
33280	2.340
35582	2.340
33304	2.340
46263	2.340
67594	2.670
3513	1.13
220998	2.23
17339596	1.350
8060	2.67
5233	2.230
14916	2.34
7891	2.780
10452	1.46
61266	1.680
20848	1.79
4768	1.79
43354	2.230
37779	2.230
45445	2.230
36974	2.230
35585	2.230
34848	2.230
84344	2.230
34850	2.230
82819	2.230
56772	2.230
82820	2.230
16415	2.230
56779	2.230
56768	2.230
56777	2.230
84345	2.230
34668	2.230
28552	1.680
3544	2.670
21361761	2.67
1262	2.67
4333	2.120
4575	2.12
2079	2.12
6193	1.680
82783	2.12
34852	2.12
37000	2.12
37019	2.12
56765	2.12
39198	2.12
82740	2.12
56761	2.12
56756	2.12
56766	2.12
83413	2.12
34851	2.12
36976	2.12
56767	2.12
56763	2.12
7890	2.780
12705	1.79
26325183	2.67
16387	1.79
6514	3.0
2457	2.78
15789876	2.560
3841535	2.230
16177	2.670
33281	2.340
56786	2.340
56789	2.340
33456	2.340
46264	2.340
13300034	2.340
21153	2.670
10106	1.9
1361549	2.89
32555	1.57
97257	1.9
97224	1.9
102923	1.9
96868	1.9
96864	1.9
97234	1.9
97233	1.9
154062	1.9
97142	1.9
5739	3.44
8817	3.44
56782	2.010
36977	2.010
83414	2.010
84348	2.010
82823	2.010
33617	1.9
4759	1.9
30881	1.9
3277	2.78
11632871	2.12
15747	3.0
4444100	2.560
10033	3.11
33282	2.230
46285	2.230
46284	2.230
82806	2.230
56776	2.230
47913	2.230
32952	2.230
45446	2.230
43353	2.230
56773	2.230
7901	2.670
66895	2.89
199342	2.89
6371	2.890
86007	2.12
12549	3.220
7757	2.56
7875	2.56
59483	1.46
34853	2.12
37745	2.12
36978	2.12
34190	2.12
34191	2.12
36771	2.12
36710	2.12
56757	2.12
549017	2.12
84347	2.12
56764	2.12
56758	2.12
47914	2.12
56762	2.12
33984	2.12
33983	2.12
91432	2.34
2700	2.34
16180	2.890
12933	1.9
7340	2.670
4445317	2.78
204209	2.890
4444102	2.450
72056	2.56
4437893	3.0
34860	2.010
82738	2.010
36982	2.010
36979	2.010
47915	2.010
56783	2.010
36981	2.010
37004	2.010
36980	2.010
