Compound Id	AutocorrelationMass [ATSm2]
937	0.0
127983	1.553
217	0.0
692	1.332
763	1.774
748	1.166
23208	3.549
291	0.0
11148	1.582
391	0.0
274	2.664
923	2.913
6105	3.164
21106179	4.745
6086	1.0
864	1.332
8960	1.360
22814	0.0
6153	6.327
518	0.0
278	2.664
1087	7.113
16641	4.996
6085	1.0
6089	1.166
4514529	0.0
22408	0.0
9642	2.0
13571291	3.166
693	2.498
6087	2.952
11153	4.534
6084	1.0
6102	2.166
7568	5.118
172	2.332
6132	6.115
9243	2.582
2275	5.996
12066	6.328
10205670	5.246
10441	3.664
4937830	3.332
6111	3.0
6135	4.273
6083	6.653
6128	4.164
6123	3.166
9484	5.745
6095	2.0
7956	2.664
682	2.332
1019	5.692
9990	3.0
4514586	0.0
12577	7.327
9286	7.327
11727	3.664
16425	25.338
7577	3.996
171	3.664
1143	3.664
6098	3.952
9256	8.909
9994	4.664
7954	2.0
6101	2.166
654	2.332
6108	5.340
6104	5.903
8900	6.025
6191	10.491
21106169	7.077
21112738	4.952
7559	3.332
4481813	3.720
28994	3.664
173	3.498
6088	10.566
13835235	3.664
6130	7.485
6097	3.952
6314	4.332
11228	4.664
13836713	4.670
6151	9.067
6094	2.0
70850	4.332
11811	4.332
6145	4.166
6310	4.166
773	5.665
7738	5.664
5978	12.452
12197	3.0
7566	3.166
6093	9.604
512	3.332
13872989	3.332
175	3.332
2018165	7.115
6148	7.115
12640	6.665
8902	6.692
13835336	3.498
6103	3.670
1039	5.340
7030	7.660
6333	4.664
71390	11.186
6338	5.273
6092	7.653
2005981	5.002
21106015	5.284
19475	6.246
23730	6.246
7736	5.332
12442	9.234
16841	10.279
7557	3.0
7558	3.0
10772140	6.616
11154	13.518
13835977	3.166
1004	3.332
3644	3.332
13835550	3.332
13835316	6.903
553742	6.903
558928	6.903
1577	7.191
7790	7.993
2916	13.305
8899	8.672
6190	11.861
7734	4.996
1005	4.664
6335	4.996
5894	5.246
13836674	4.952
659	8.896
29008	5.332
11749	5.664
11910	5.332
7012	5.332
11065	5.332
6164	5.332
11239	5.332
5977	8.855
7330	5.0
62827	9.909
7546	5.664
7737	5.664
11756	6.992
4514549	0.0
3102535	7.886
363458	7.997
7556	3.0
56442	3.0
4449912	3.0
7957	3.0
7564	3.166
1114	3.499
7777	5.332
7606	5.166
8904	6.665
8903	6.665
6149	10.437
6125	6.903
29040	13.980
454215	13.980
7029	6.996
7739	8.340
9391	8.077
7733	4.664
394562	4.332
6322	4.332
60524	4.720
6330	4.498
6334	4.664
5993	4.831
6100	11.566
13837190	5.328
13835224	4.664
7728	4.996
13839553	4.664
558020	8.247
62808	8.247
124968	8.247
14829	8.485
21111820	9.340
10437	4.952
6121	4.952
558875	14.305
8544	5.0
7553	8.653
11526	6.660
592	5.996
10771217	9.568
10498	6.118
6119	12.556
81815	10.298
14694	10.067
30713	10.067
7555	3.0
6120	3.0
24043	7.246
19476	7.246
6177	6.664
8012	6.664
12957	7.246
13875283	8.582
1020	6.332
10340	6.664
12225	6.665
1348	6.831
844	7.328
29015	7.328
10018	7.328
7717	4.166
6311	4.166
7732	4.664
6321	4.332
13871721	4.332
62597	4.332
6313	4.332
256	4.332
9016	11.649
9254	11.649
14441700	8.115
61213	8.115
7727	4.830
13836021	4.664
8733	4.498
13863629	7.996
9363	7.914
61111	7.914
7560	4.670
11729	6.340
10606755	12.823
38403	13.155
7636	8.660
374462	6.332
3951	5.664
7616	5.996
552744	5.664
8896	5.0
7615	6.273
387	6.273
5439	6.162
13837650	6.903
13853215	13.231
9392	13.231
7552	8.653
6118	8.653
733	5.996
454209	6.164
66565	9.496
7817	6.664
7081	6.332
11809	6.284
13837280	9.855
236	6.0
11731	12.467
8141	6.332
29036	16.257
13837537	6.997
2340753	13.768
10325184	13.768
107412	11.279
11099	4.0
6309	4.0
558883	4.0
56020	4.0
11806	4.0
1095	8.340
8351654	11.630
3168	4.664
10709	4.664
6312	4.332
258	4.332
6320	4.332
6146	4.332
415	4.332
4444456	7.903
12229	7.886
9614	7.582
5730	11.807
7551	14.305
2282428	15.350
9251	15.350
3441	15.350
9461	9.410
8329688	11.816
61346	12.861
9095782	9.327
21171407	12.566
7782	5.996
11755	5.996
10653	5.996
8525	5.996
6341	5.664
259	5.664
23621376	6.052
7021	5.997
11244	5.997
1141	9.329
21111806	9.164
21108550	9.164
9325	9.164
7961	11.187
10251740	9.328
66021	9.616
10437074	9.616
66996	9.616
6042	9.855
6326	9.855
10325078	16.932
11117	6.0
2062437	13.398
13867413	7.162
10675065	10.909
7630	7.328
7026	6.332
8554	6.664
7028	6.664
13835459	6.665
29004	10.993
13634	8.332
6106	21.132
10765	4.0
7713	4.0
4483639	4.0
4483638	4.0
10113	4.0
7469	7.664
7472	7.996
6649	7.664
21943	8.246
84036	8.246
68152	8.246
25889	8.246
7018	7.616
7716	4.166
23255	4.166
11230	4.499
7730	4.332
13838404	19.958
971	7.332
10008	7.499
7688	7.665
1664	7.499
71089	7.665
8543	7.903
6316	7.903
62826	14.980
10197150	8.328
10488	7.996
21168808	9.340
13647	10.273
221117	8.0
7220	8.0
10364	8.0
7672	12.653
59674	5.332
11752	5.664
13816	5.664
29107	5.831
61707	5.498
10464	5.498
65936	8.831
2038738	8.831
31029	12.566
6122	12.566
13836589	6.328
13836591	5.996
10948	5.664
13835209	5.664
13861343	13.128
4489	8.664
11351244	8.0
577	9.163
9360	8.914
9350	8.914
9326	8.914
9253	13.019
83734	13.019
71312	19.051
2293678	19.051
23055	9.485
10054	5.952
7714	5.952
6315	5.952
13299573	16.562
7689	9.284
11784	9.284
11785	9.284
9411	10.742
3631	14.525
7788	6.0
21105795	9.664
7791	6.332
13866746	13.909
70714	13.317
70715	13.317
7514	7.332
11036	7.332
472932	11.243
105291	11.464
5976	10.661
6188	14.601
99596	11.067
7712	4.0
6308	4.0
9646	4.0
2056044	15.654
61149	15.654
5889	7.166
21106520	7.332
13874733	7.332
13839199	7.332
1078	8.328
13836549	15.491
1015	11.329
7770	5.166
11525	5.332
12626	5.332
7772	5.332
10777	5.332
7016	5.332
7607	5.332
73583	12.649
7241	8.499
7225	8.499
78	8.499
60329	5.830
1609	5.830
13854944	5.831
13835861	5.498
24099	5.498
12816	8.664
9943	8.664
10772050	12.519
13837760	8.664
4878	8.664
17443	9.329
120489	9.329
9349	8.748
11600	8.996
764	8.664
21106535	9.236
7721	5.670
9233	7.340
18607	7.340
13837281	12.807
66567	13.823
7676	8.952
156255	7.332
9547	11.246
6406	6.996
13862665	6.996
29001	6.664
7024	6.0
7787	6.0
15077490	16.720
63054	13.659
11799	7.273
7466	7.329
10053	9.653
6307	9.653
7711	9.653
18971812	10.697
10781	7.0
11783	12.985
7685	12.985
13630	12.985
63889	10.838
9228	10.534
1108	7.0
10534	7.0
7679	7.332
12643	7.332
7684	8.163
12499	15.241
24590970	14.768
6950	11.052
56144	15.812
11110	5.0
12209	5.0
10124	5.0
24041	9.246
25886	9.246
19477	9.246
17784	9.246
3973	12.731
7224	8.166
11833	5.664
29000	5.332
8398	5.332
6040	5.332
14672	5.664
21011	5.332
10947	5.332
6165	5.332
13837702	5.332
235	8.332
55091	12.353
66809	8.997
62489	8.997
11080	8.498
5596	8.498
392	8.498
13257	8.886
12231	8.831
2606	12.519
8528	8.665
8878	8.0
19231	9.495
7681	8.670
11911	12.807
6342	12.807
18219	19.595
7248	9.0
11661	9.0
7710	15.305
768	12.662
11125	6.996
10492	6.996
7463	6.996
7706	6.996
11680	6.996
7701	6.664
10001	6.664
7627	6.996
10571	6.996
5708	7.246
19953955	7.052
13848341	10.993
76394	10.052
13835604	6.997
7138	10.273
7443	10.052
913	9.997
5709	9.997
7673	12.653
13875432	10.284
13875219	10.284
13837686	10.284
7013	10.855
92731	17.932
13874867	8.328
71787	8.163
7745	7.997
7678	7.332
13255	7.664
59447	7.665
48024	7.831
8868	10.664
5593	10.665
13835932	8.328
28981	8.332
4510484	8.332
7534	8.332
215929	8.332
13662	12.159
123207	14.539
7090	11.745
12201	5.0
11109	5.0
12446	5.0
7769	5.166
63631	5.499
24263	11.0
6364	11.0
7221	8.332
7240	8.332
6186	15.971
6187	15.971
7238	8.664
13835772	8.332
13839082	8.332
21105871	8.332
13860335	8.332
24533	8.665
28992	8.665
20843	8.665
21106032	8.903
6156	9.353
789	9.328
13836520	9.328
10628694	12.606
185	12.496
21106036	13.437
4444608	6.332
13837797	6.664
7794	8.332
11795	6.498
120621	6.664
20119	6.664
26765	6.664
192642	6.664
12821	9.498
12478	9.498
7389	9.664
10497	13.566
109838	7.328
16778	6.996
7705	6.996
13835293	6.664
13839441	6.664
13863618	9.664
28682	9.997
238	9.664
123	9.664
63908	10.550
9581	10.246
13875196	10.246
2018460	20.051
10512	6.952
55090	6.952
456015	12.004
13869451	10.118
13854248	10.118
13869339	10.118
1151	13.994
9574	11.246
11086	7.0
11857	7.0
7677	7.166
11788	7.499
62589	7.332
7686	7.332
776	10.332
7478	8.660
15802	8.0
17976	8.0
9579	11.246
10664	11.605
955	11.605
13837787	11.605
1266393	8.168
13875441	13.985
13842573	13.985
6974	13.985
10437239	12.464
7767	5.0
7604	5.0
7010	5.0
6163	5.0
6340	5.0
7234	8.332
13854136	8.166
13835151	8.166
13860692	8.166
21105905	8.332
21106560	8.332
7242	8.332
11077	8.332
11042	8.332
10940	8.332
10937	8.332
13842613	8.332
21132380	8.332
7223	8.166
11582	12.439
6774	12.660
9218	12.246
7236	8.720
7480	8.664
499714	8.498
13857694	11.903
13866817	11.903
13837988	11.903
12228	8.338
83866	8.664
83850	8.664
6621	11.996
7671	9.996
7074	9.996
62467	12.450
30516	10.246
10487	8.952
11846	6.166
7098	13.077
61191	13.077
73412	12.604
6176	6.332
10791	6.332
10788	6.332
7621	6.332
11025	6.332
11095	6.332
5949	6.332
63156	6.332
10101	17.737
68156	6.498
9377	6.582
5026296	12.332
13648	9.664
2241	9.498
13644	9.664
13856009	9.664
11087	16.566
8657	9.996
8665	9.996
9564	9.664
447	9.996
2039535	10.329
10384035	10.329
4962	9.664
10437135	10.329
7776	6.670
7180	10.0
7182	10.0
10669	10.0
8531	10.0
8335	10.0
10253	10.0
10979	10.0
7181	10.0
13875160	9.952
13875281	9.952
13875230	9.952
13840690	9.952
4449	8.332
744	13.828
68832	7.664
7674	7.0
8908	7.0
191367	8.273
11695	8.329
7766	10.653
61487	10.653
331	10.996
7142	10.996
132	10.996
7145	11.439
13846959	11.439
13853943	11.439
222538	11.661
65523	11.661
2849146	11.661
10437210	11.218
21108548	18.148
21106019	11.284
21106014	11.284
16159	11.855
7786	14.467
7219	8.0
7521	8.0
7641	8.0
6967	8.0
9874	11.664
13054	12.246
15443	8.332
10939	8.332
6179	15.759
21106470	11.665
8855	11.665
11861	9.332
11845	6.0
13839308	9.166
10536	11.340
7823	6.664
7812	6.332
11793	6.332
7622	6.332
7459	6.332
11024	6.332
11794	6.332
11678	6.332
10787	6.332
7626	6.664
11996	6.664
55188	6.664
11732	6.332
10790	6.332
11056	6.332
11180	6.332
13866593	6.332
7703	6.665
21106020	13.225
13853953	13.225
21106013	13.225
256210	12.886
7518	15.604
13876539	9.332
7132	9.332
21106524	9.332
21168826	9.332
13865424	9.332
71433	10.353
455090	10.163
503239	10.163
13860775	9.830
13869480	9.830
13869414	9.830
11849	6.664
11083	13.236
6988	13.236
8140	13.236
65	13.236
10857	13.236
6633	13.236
21111822	9.670
7239	11.340
6550	12.997
26325086	10.993
71430	10.993
21106173	10.993
7765	16.305
13859497	13.660
6775	10.332
11672	10.332
11773	10.332
12012	7.996
7761	7.996
8552	7.664
62249	7.996
7515	7.996
7475	7.996
29012	7.996
11706	7.996
7064	7.664
11992	7.996
10446	7.996
7065	7.996
11207996	7.664
7747	7.996
11193	7.664
19956441	8.052
11107	7.831
11694	7.997
11930	8.329
9903	10.0
4963	10.830
953	10.830
21106146	11.273
21106144	11.273
13863774	11.273
73479	11.052
58563	10.830
299166	11.218
13875320	13.653
13875258	13.653
13875392	13.653
21112023	10.914
13851576	13.653
11769	17.898
10432	17.898
10328	17.898
63310	11.661
59573	13.571
7161	11.332
6720	11.332
13850142	11.332
390927	11.332
206493	14.578
11667	11.616
21106018	11.284
12823	11.284
55205	7.664
69982	13.546
10710415	9.660
13865426	9.328
6780	11.332
8098	11.332
6658	19.896
9970	8.332
7528	8.665
7530	8.997
11489	11.665
526	12.605
6339	27.611
7984	9.328
21111817	14.985
63906	14.985
3350	12.328
1446	12.328
18	12.328
71	12.328
7146	12.328
11121	6.0
555074	6.0
7811	6.166
8562	6.332
7624	6.332
8158	6.499
6079	12.616
434	12.616
8071	12.616
21105959	9.664
13865438	9.664
21106135	9.664
7391	9.664
28982	9.332
13839110	9.332
13839151	9.332
13865680	9.332
11604	9.332
13839128	9.332
13839174	9.332
13839105	9.332
13839123	9.332
11021	9.332
20570	9.831
7131	9.332
5830	9.332
24972	9.665
10992	9.332
553171	10.993
13860817	13.070
11778	13.070
13860720	13.070
136966	13.236
13848793	12.996
30572	10.495
7866	10.664
19957731	11.052
10257	14.546
7211	14.546
7172	14.546
13875356	19.305
13875212	19.305
13868640	19.305
10864	16.926
21181	7.664
12445	7.664
122446	7.664
62534	10.664
62408	10.664
11830	14.566
13835836	8.328
13835376	8.328
127750	8.328
13836399	7.996
13884973	7.664
13839416	7.664
21109330	7.664
18707	16.937
6883	10.996
7189	10.664
28969	10.996
61765	10.664
21111781	10.996
5915	10.831
68568	10.664
64699	14.852
7140	10.664
8070	10.664
7190	10.664
10181341	10.664
221226	11.550
10526	7.952
120464	7.952
7150	14.993
12259	11.0
13860	14.896
11563	20.230
7003	8.996
7662	14.855
13862559	14.855
13864445	14.855
13865630	12.993
553642	8.0
8876	11.0
906	11.0
13638	8.332
6480	11.332
11866	7.166
13839109	9.660
11591	11.996
9454	12.246
21106148	12.937
6781	12.937
206561	12.882
13803	15.679
8560	6.0
11094	6.0
11023	6.0
11055	6.0
10786	6.0
7619	6.0
10755	6.0
11551	6.0
221082	9.0
7129	9.0
8950	9.0
15965	12.996
13868660	19.518
7092	18.896
924	9.499
13860641	9.166
21106525	9.166
10991	9.166
13869434	9.166
6630	9.166
13840647	9.166
13860491	9.166
13869462	9.166
63903	9.332
62530	9.332
13856352	9.166
551	15.664
14627	12.886
191	10.328
558917	10.332
6301	10.332
10616	13.937
5882	13.937
8183	13.937
6646	10.660
84971	10.660
388391	10.660
10980	16.317
10972	16.317
6674	16.317
361	13.660
13063	13.0
10797	7.332
28986	7.332
7760	7.332
7838	7.332
230	14.325
13842001	7.831
18801	7.498
21108576	10.498
21106518	10.498
62466	10.498
62485	10.498
11460	10.664
10254	10.498
21169510	14.851
880	10.664
7397	10.498
8674	11.328
62517	10.996
11651	10.996
10437215	11.329
60121	10.996
21105859	10.996
13848467	10.996
120548	11.384
2923	14.070
28947	14.938
21105878	11.328
11625	17.317
7815	7.670
7827	9.340
11761	9.340
14998	12.462
21168831	10.952
15482	10.332
10975	15.878
10870	15.878
10837	15.878
9120	15.878
1448	15.878
22191	8.664
15438	8.0
14751	8.0
8909	8.0
10265264	8.0
10179173	8.0
21800	8.0
15765	8.0
11699	9.329
7810	11.653
12069	9.273
13839575	9.993
1253	11.996
7176	12.328
10181338	12.328
21105848	12.328
10892	12.328
124	11.996
87265	18.898
13848808	12.328
13860434	12.328
11629	12.328
73390	12.661
10437335	12.661
38364	18.556
27488	18.556
14227	12.284
13835126	12.284
17347	18.452
7385	9.0
7128	9.0
11660	9.0
11409	9.0
7659	9.0
6977	9.0
10236	9.0
11366	16.187
21106172	16.187
7001	16.187
13029	16.187
13030	16.187
11422351	20.896
6665	17.351
8341	12.332
6739	12.332
7208	13.328
992	13.328
8182	13.328
11038	23.219
16791	7.0
11864	7.0
12161	17.788
12061	10.166
7837	7.332
18717	7.332
15954	7.332
11029	7.332
10511	7.332
11819	7.332
99440	7.332
11543	7.332
11739	7.332
11194	7.332
11216	7.332
11210	7.332
7202	14.225
21168813	10.332
6881	10.332
8186	10.332
21105870	10.332
21106366	10.332
15517	14.163
25890	12.246
13811	12.329
7809	17.305
7042	15.269
6706	17.649
68179	8.664
5979	18.710
55123	8.996
7803	8.664
18688	8.996
7482	8.996
10420	8.996
11843	8.996
7536	8.996
55130	8.996
10433	8.996
7657	8.996
22453	8.996
11045	8.996
29016	8.996
14169248	9.080
11632	9.246
11265	9.246
65763	15.557
392447	11.664
8097	11.0
11585	12.162
78467	11.830
1906	11.997
11488212	11.830
14556	12.329
7383	14.653
6642	12.0
589165	12.168
11961	16.021
21111772	16.021
11954	16.021
21106586	10.328
6790	12.166
8319	12.166
21106581	13.605
21106145	13.605
6023	15.985
11588	20.230
6675	20.230
8883	12.0
68503	16.679
10614293	7.0
7833	7.0
4516601	7.0
4516599	7.0
4512361	7.0
4512642	7.0
7835	7.166
15093	13.616
11286	17.270
5142	20.062
96749	12.993
61538	10.332
10246	10.332
12244	10.332
10248	10.332
9911	10.332
16119	10.332
13871718	10.332
25552	10.665
13658	10.665
12060	10.332
11647	10.996
61739	13.664
8282	13.664
6492	13.664
21106571	17.807
21106163	17.807
21106540	17.807
6737	13.952
6789	13.952
61001	15.077
4446445	8.332
71628	8.665
59577	8.831
11875	8.664
12010	15.566
455353	8.996
205483	11.831
7278	11.996
11576	11.664
6897	11.996
6035	11.664
13835344	11.996
10181339	11.664
11589	11.664
30595	11.996
7175	11.996
7157	11.996
8807	14.0
11865	8.952
20124	17.985
17619	15.583
2068	16.326
5236	16.326
4103087	17.045
6736	12.0
6788	12.0
83962	15.996
7044	16.889
16359	16.889
10986	12.996
191058	12.996
13835630	10.495
2937774	13.882
11708	27.132
86394	13.661
10411	13.616
349	7.0
11035	7.0
11104	7.0
10795	7.0
305	14.325
10445	7.0
71193	20.062
67270	19.896
6033	19.896
21159695	10.166
13853758	10.166
18724	10.332
15427	10.166
10996	16.115
6296	10.332
11776	25.958
17868	13.665
13867714	13.665
21105699	13.665
376	11.328
