Compound Id	AutocorrelationCharge [ATSc3]
937	0.0
127983	0.0
217	0.0
692	0.0
763	0.0
748	0.0
23208	0.0
291	0.0
11148	0.0
391	0.0
274	0.054
923	0.0
6105	0.037
21106179	0.079
6086	0.0
864	0.0
8960	0.0
22814	0.0
6153	0.118
518	0.0
278	0.035
1087	0.037
16641	-0.004
6085	0.0
6089	0.0
4514529	0.0
22408	0.0
9642	0.0
13571291	-0.021
693	0.014
6087	0.0
11153	0.024
6084	0.0
6102	-0.035
7568	-0.086
172	-0.024
6132	0.060
9243	-0.010
2275	0.051
12066	0.094
10205670	-0.155
10441	0.013
4937830	0.016
6111	0.0
6135	-0.042
6083	0.0
6128	0.008
6123	-0.005
9484	0.029
6095	-0.001
7956	0.030
682	-0.009
1019	-0.028
9990	-0.016
4514586	0.0
12577	-0.162
9286	-0.221
11727	0.111
16425	0.078
7577	0.140
171	-0.006
1143	0.024
6098	-0.003
9256	-0.260
9994	-0.002
7954	0.0
6101	-0.003
654	0.012
6108	0.002
6104	0.017
8900	0.035
6191	-0.318
21106169	-0.150
21112738	0.005
7559	-0.012
4481813	-0.012
28994	0.076
173	-0.015
6088	0.0
13835235	-0.095
6130	0.046
6097	-0.004
6314	0.002
11228	-0.002
13836713	0.001
6151	0.076
6094	0.0
70850	0.0
11811	0.006
6145	-0.007
6310	-0.002
773	0.035
7738	0.006
5978	-0.057
12197	-0.001
7566	-0.028
6093	0.014
512	-0.019
13872989	-0.002
175	-0.038
2018165	-0.095
6148	0.021
12640	0.034
8902	-0.030
13835336	-0.058
6103	-0.001
1039	0.005
7030	0.252
6333	0.010
71390	0.040
6338	-0.033
6092	-0.003
2005981	0.009
21106015	-0.070
19475	0.029
23730	0.034
7736	0.003
12442	-0.062
16841	-0.217
7557	0.0
7558	-0.002
10772140	-0.104
11154	0.007
13835977	0.0
1004	-0.007
3644	-0.015
13835550	-0.034
13835316	0.003
553742	-0.032
558928	-0.032
1577	0.062
7790	0.533
2916	0.012
8899	0.023
6190	-0.283
7734	0.119
1005	0.002
6335	0.069
5894	0.039
13836674	0.0
659	-0.044
29008	0.003
11749	0.015
11910	-0.012
7012	-0.015
11065	-0.019
6164	-0.005
11239	-0.013
5977	0.037
7330	0.0
62827	-0.295
7546	-0.005
7737	0.006
11756	0.073
4514549	0.0
3102535	-0.018
363458	-0.119
7556	0.0
56442	-0.002
4449912	-0.002
7957	0.0
7564	-0.003
1114	0.024
7777	0.006
7606	-0.003
8904	-0.069
8903	0.066
6149	0.062
6125	0.005
29040	-0.201
454215	-0.228
7029	0.079
7739	0.001
9391	-0.121
7733	-0.002
394562	-0.016
6322	-0.031
60524	-0.012
6330	-0.009
6334	0.030
5993	0.123
6100	-0.001
13837190	0.209
13835224	-0.088
7728	-0.083
13839553	0.002
558020	-0.071
62808	-0.037
124968	0.152
14829	0.017
21111820	0.001
10437	-0.004
6121	-0.008
558875	-0.019
8544	-0.001
7553	0.0
11526	0.355
592	-0.124
10771217	-0.157
10498	-0.041
6119	0.032
81815	-0.042
14694	-0.093
30713	-0.162
7555	0.0
6120	0.0
24043	0.025
19476	0.040
6177	0.015
8012	0.009
12957	0.034
13875283	-0.015
1020	0.001
10340	-0.009
12225	0.013
1348	0.061
844	0.012
29015	-0.182
10018	0.173
7717	-0.028
6311	-0.022
7732	-0.004
6321	-0.035
13871721	-0.007
62597	-0.018
6313	-0.015
256	-0.019
9016	-0.169
9254	-0.199
14441700	0.028
61213	-0.099
7727	-0.042
13836021	-0.057
8733	0.001
13863629	-0.113
9363	0.040
61111	-0.058
7560	-0.001
11729	0.002
10606755	-0.333
38403	0.023
7636	0.245
374462	-0.030
3951	0.032
7616	0.041
552744	0.006
8896	0.0
7615	-0.032
387	-0.023
5439	0.133
13837650	-0.050
13853215	-0.254
9392	-0.249
7552	-0.002
6118	-0.005
733	-0.143
454209	-0.009
66565	0.090
7817	-0.002
7081	-0.015
11809	0.002
13837280	-0.044
236	0.0
11731	-0.013
8141	-0.031
29036	0.028
13837537	-0.113
