Compound Id	AutocorrelationPolarizability [ATSp4]
937	0.0
127983	0.0
217	0.0
692	0.0
763	0.0
748	0.0
23208	0.0
291	0.0
11148	0.0
391	0.0
274	0.0
923	0.0
6105	0.0
21106179	0.0
6086	0.0
864	0.0
8960	0.0
22814	0.0
6153	0.0
518	N/A
278	0.0
1087	0.0
16641	0.0
6085	0.0
6089	0.0
4514529	0.0
22408	0.0
9642	0.0
13571291	15.285
693	0.0
6087	0.0
11153	0.0
6084	0.0
6102	0.0
7568	15.994
172	0.0
6132	0.0
9243	0.0
2275	15.525
12066	0.0
10205670	18.079
10441	17.790
4937830	14.732
6111	0.0
6135	0.0
6083	0.0
6128	0.0
6123	0.0
9484	0.0
6095	0.0
7956	0.0
682	0.0
1019	0.0
9990	20.745
4514586	0.0
12577	18.424
9286	24.567
11727	11.241
16425	0.0
7577	10.474
171	0.0
1143	0.0
6098	0.0
9256	35.842
9994	0.0
7954	0.0
6101	0.0
654	0.0
6108	0.0
6104	0.0
8900	0.0
6191	52.273
21106169	25.357
21112738	20.437
7559	14.938
4481813	14.791
28994	13.573
173	0.0
6088	0.0
13835235	11.847
6130	0.0
6097	0.0
6314	37.885
11228	43.816
13836713	33.056
6151	0.0
6094	0.0
70850	53.205
11811	56.942
6145	0.0
6310	51.521
773	0.0
7738	0.0
5978	0.0
12197	19.643
7566	14.797
6093	0.0
512	14.450
13872989	17.302
175	0.0
2018165	27.541
6148	0.0
12640	52.093
8902	97.703
13835336	15.322
6103	0.0
1039	0.0
7030	32.903
6333	34.872
71390	0.0
6338	26.918
6092	0.0
2005981	0.0
21106015	18.051
19475	83.146
23730	81.178
7736	0.0
12442	19.250
16841	70.505
7557	24.290
7558	19.117
10772140	36.379
11154	0.0
13835977	21.807
1004	16.795
3644	0.0
13835550	19.490
13835316	0.0
553742	27.815
558928	27.815
1577	46.060
7790	65.901
2916	0.0
8899	0.0
6190	99.258
7734	32.650
1005	33.847
6335	32.798
5894	27.284
13836674	25.169
659	0.0
29008	0.0
11749	86.386
11910	66.270
7012	100.034
11065	80.717
6164	75.192
11239	110.557
5977	0.0
7330	0.0
62827	87.267
7546	45.460
7737	0.0
11756	44.838
4514549	0.0
3102535	177.170
363458	186.723
7556	23.722
56442	24.814
4449912	24.814
7957	0.0
7564	21.261
1114	0.0
7777	101.5
7606	104.161
8904	97.892
8903	97.821
6149	0.0
6125	0.0
29040	94.267
454215	89.269
7029	41.189
7739	0.0
9391	74.648
7733	50.211
394562	44.899
6322	44.042
60524	37.083
6330	40.447
6334	40.727
5993	34.185
6100	0.0
13837190	35.895
13835224	33.512
7728	36.885
13839553	37.613
558020	137.269
62808	137.138
124968	137.212
14829	0.0
21111820	98.019
10437	24.590
6121	0.0
558875	45.162
8544	0.0
7553	32.761
11526	64.999
592	67.596
10771217	98.867
10498	46.975
6119	0.0
81815	117.542
14694	65.755
30713	81.912
7555	23.161
6120	0.0
24043	157.843
19476	134.108
6177	151.190
8012	160.001
12957	131.725
13875283	265.188
1020	107.140
10340	58.694
12225	53.051
1348	61.321
844	76.582
29015	84.607
10018	84.264
7717	42.596
6311	36.947
7732	49.278
6321	42.935
13871721	50.390
62597	48.979
6313	36.145
256	42.643
9016	114.595
9254	116.412
14441700	61.633
61213	59.497
7727	44.389
13836021	45.201
8733	45.223
13863629	100.654
9363	149.906
61111	149.880
7560	32.416
11729	37.317
10606755	165.846
38403	111.476
7636	92.161
374462	92.707
3951	87.175
7616	70.212
552744	73.747
8896	0.0
7615	59.046
387	67.820
5439	65.402
13837650	26.064
13853215	165.360
9392	158.813
7552	32.121
6118	0.0
733	72.562
454209	55.563
66565	191.576
7817	133.345
7081	184.588
11809	52.751
13837280	72.274
236	116.939
11731	55.296
8141	50.404
29036	0.0
13837537	100.216
2340753	86.186
10325184	81.892
107412	139.954
11099	62.398
6309	59.185
558883	63.945
56020	63.945
11806	51.373
1095	0.0
8351654	177.916
3168	48.354
10709	47.114
6312	41.464
258	48.031
6320	45.927
6146	0.0
415	53.875
4444456	74.689
