Compound Id	WeightedPath [WTPT-1]
937	1.0
127983	3.0
217	1.0
692	3.0
763	3.0
748	3.0
23208	4.914
291	1.0
11148	3.0
391	1.0
274	4.914
923	4.914
6105	4.914
21106179	6.732
6086	3.0
864	3.0
8960	3.0
22814	1.0
6153	8.5
518	1.0
278	4.914
1087	4.914
16641	4.914
6085	3.0
6089	3.0
4514529	1.0
22408	1.0
9642	4.914
13571291	6.871
693	4.914
6087	3.0
11153	4.914
6084	3.0
6102	4.914
7568	6.871
172	4.914
6132	6.732
9243	4.914
2275	9.415
12066	9.688
10205670	8.697
10441	6.871
4937830	6.871
6111	5.25
6135	6.732
6083	3.0
6128	6.732
6123	6.732
9484	8.5
6095	4.914
7956	4.914
682	4.914
1019	9.688
9990	6.871
4514586	1.0
12577	10.466
9286	10.524
11727	6.871
16425	11.949
7577	6.871
171	6.732
1143	6.732
6098	4.914
9256	12.293
9994	7.5
7954	4.914
6101	4.914
654	4.914
6108	4.914
6104	4.914
8900	9.688
6191	14.063
21106169	10.466
21112738	6.871
7559	6.871
4481813	6.871
28994	6.871
173	6.732
6088	3.0
13835235	6.871
6130	6.732
6097	4.914
6314	8.697
11228	8.697
13836713	6.871
6151	8.5
6094	4.914
70850	8.697
11811	8.850
6145	8.5
6310	8.697
773	9.688
7738	9.688
5978	8.5
12197	6.871
7566	6.871
6093	4.914
512	6.871
13872989	6.871
175	6.732
2018165	8.697
6148	8.5
12640	11.575
8902	11.813
13835336	6.871
6103	4.914
1039	4.914
7030	11.575
6333	8.697
71390	6.732
6338	8.697
6092	4.914
2005981	6.732
21106015	6.871
19475	10.676
23730	10.676
7736	9.688
12442	6.871
16841	12.293
7557	6.871
7558	6.871
10772140	8.697
11154	4.914
13835977	6.871
1004	6.871
3644	6.732
13835550	6.871
13835316	6.732
553742	6.871
558928	6.871
1577	11.575
7790	11.813
2916	4.914
8899	9.688
6190	14.063
7734	8.850
1005	8.697
6335	8.697
5894	8.697
