Compound Id	FragmentComplexity
10054	4.01
7714	4.01
6315	4.01
13299573	8.06
7689	7.02
11784	7.02
11785	7.02
9411	8.05
3631	9.07
7788	6.0
21105795	9.02
7791	6.01
13866746	11.05
70714	7.03
70715	7.03
7514	7.01
11036	7.01
472932	9.06
105291	9.06
5976	9.05
6188	7.06
99596	6.04
7712	4.0
6308	4.0
9646	4.0
2056044	11.08
61149	11.08
5889	7.01
21106520	7.01
13874733	7.01
13839199	7.01
1078	7.04
13836549	12.06
1015	28.04
7770	5.01
11525	5.01
12626	5.01
7772	5.01
10777	5.01
7016	5.01
7607	5.01
73583	7.05
7241	8.02
7225	8.02
78	8.02
60329	5.02
1609	5.02
13854944	5.02
13835861	5.02
24099	5.02
12816	8.02
9943	8.02
10772050	6.05
13837760	8.02
4878	8.02
17443	8.03
120489	8.03
9349	8.02
11600	8.02
764	8.02
21106535	5.03
7721	4.01
9233	4.01
18607	4.01
13837281	5.04
66567	10.07
7676	7.01
156255	7.02
9547	10.03
6406	6.02
13862665	6.02
29001	6.02
7024	6.0
7787	6.0
15077490	6.05
63054	11.05
11799	6.03
7466	6.03
10053	4.01
6307	4.01
7711	4.01
18971812	7.04
10781	7.0
11783	7.02
7685	7.02
13630	7.02
63889	8.03
9228	8.02
1108	7.0
10534	7.0
7679	7.01
12643	7.01
7684	7.02
12499	12.06
24590970	6.04
6950	28.03
56144	9.07
11110	5.0
12209	5.0
10124	5.0
24041	8.03
25886	8.03
19477	8.03
17784	8.03
3973	7.05
7224	8.01
11833	5.01
29000	5.01
8398	5.01
6040	5.01
14672	5.01
21011	5.01
10947	5.01
6165	5.01
13837702	5.02
235	8.01
55091	6.05
66809	8.02
62489	8.02
11080	8.02
5596	8.02
392	8.02
13257	8.02
12231	8.02
2606	6.05
8528	8.03
8878	22.0
19231	8.03
7681	7.01
11911	5.04
6342	5.04
18219	4.03
7248	9.0
11661	9.0
7710	4.02
768	31.05
11125	6.02
10492	6.02
7463	6.02
7706	6.02
11680	6.02
7701	6.02
10001	6.02
7627	6.02
10571	6.02
5708	6.03
19953955	6.03
13848341	9.04
76394	9.03
13835604	6.03
7138	9.03
7443	9.03
913	9.03
5709	9.03
7673	7.01
13875432	8.02
13875219	8.02
13837686	8.02
7013	5.03
92731	8.06
13874867	7.03
71787	7.04
7745	7.04
7678	7.01
13255	7.01
59447	7.02
48024	7.02
8868	28.01
5593	28.02
13835932	7.04
28981	8.01
4510484	8.01
7534	8.01
215929	8.01
13662	10.05
123207	8.03
7090	10.03
12201	5.0
11109	5.0
12446	5.0
7769	5.01
63631	5.01
24263	31.0
6364	31.0
7221	8.01
7240	8.01
6186	7.06
6187	7.06
7238	8.01
13835772	8.01
13839082	8.01
21105871	8.01
13860335	8.01
24533	8.02
28992	8.02
20843	8.02
21106032	5.02
6156	4.01
789	8.04
13836520	8.02
10628694	31.04
185	31.05
21106036	11.05
4444608	6.01
13837797	6.01
7794	8.01
11795	6.02
120621	6.02
20119	6.02
26765	6.02
192642	6.02
12821	9.02
12478	9.02
7389	9.02
10497	4.01
109838	6.02
16778	6.02
7705	6.02
13835293	6.02
13839441	6.02
13863618	9.02
28682	9.03
238	9.02
123	9.02
63908	9.03
9581	9.02
13875196	9.02
2018460	7.05
10512	5.01
55090	5.01
456015	8.03
13869451	8.02
13854248	8.02
13869339	8.02
1151	34.06
9574	10.03
11086	7.0
11857	7.0
7677	7.01
11788	7.01
62589	7.01
7686	7.01
776	28.01
7478	7.03
15802	8.0
17976	8.0
9579	10.03
10664	10.04
955	10.04
13837787	10.04
1266393	6.03
13875441	8.02
13842573	8.02
6974	8.02
10437239	10.06
7767	5.0
7604	5.0
7010	5.0
6163	5.0
6340	5.0
7234	8.01
13854136	8.01
13835151	8.01
13860692	8.01
21105905	8.01
21106560	8.01
7242	8.01
11077	8.01
11042	8.01
10940	8.01
10937	8.01
13842613	8.01
21132380	8.01
7223	8.01
11582	11.04
6774	11.03
9218	11.03
7236	8.02
7480	8.02
499714	8.02
13857694	8.02
13866817	8.02
13837988	8.02
12228	7.01
83866	44.02
83850	44.02
6621	31.02
7671	9.02
7074	9.02
62467	10.03
30516	9.03
10487	7.01
11846	6.01
7098	11.04
61191	11.04
73412	5.02
6176	6.01
10791	6.01
10788	6.01
7621	6.01
11025	6.01
11095	6.01
5949	6.01
63156	6.01
10101	7.05
68156	6.02
9377	6.01
5026296	34.01
13648	9.02
2241	9.02
13644	9.02
13856009	9.02
11087	7.01
8657	9.02
8665	9.02
9564	9.02
447	9.02
2039535	9.03
10384035	9.03
4962	9.02
10437135	9.03
7776	5.01
7180	10.0
7182	10.0
10669	10.0
8531	10.0
8335	10.0
10253	10.0
10979	10.0
7181	10.0
13875160	8.01
13875281	8.01
13875230	8.01
13840690	8.01
4449	8.02
744	34.06
68832	7.02
7674	7.0
8908	7.0
191367	7.03
11695	7.03
7766	5.01
61487	5.01
331	10.03
7142	10.03
132	10.03
7145	10.04
13846959	10.04
13853943	10.04
222538	10.04
65523	10.04
2849146	10.04
10437210	10.04
21108548	8.02
21106019	9.02
21106014	9.02
16159	6.03
7786	5.02
7219	8.0
7521	8.0
7641	8.0
6967	8.0
9874	11.02
13054	11.03
15443	8.01
10939	8.01
6179	6.05
21106470	31.02
8855	31.02
11861	9.01
11845	6.0
13839308	9.01
10536	8.01
7823	6.01
7812	6.01
11793	6.01
7622	6.01
7459	6.01
11024	6.01
11794	6.01
11678	6.01
10787	6.01
7626	6.01
11996	6.01
55188	6.01
11732	6.01
10790	6.01
11056	6.01
11180	6.01
13866593	6.02
7703	6.02
21106020	10.04
13853953	10.04
21106013	10.04
256210	34.02
7518	8.02
13876539	9.01
7132	9.01
21106524	9.01
21168826	9.01
13865424	9.01
71433	5.01
455090	9.03
503239	9.03
13860775	9.02
13869480	9.02
13869414	9.02
11849	6.01
11083	9.03
6988	9.03
8140	9.03
65	9.03
10857	9.03
6633	9.03
21111822	8.01
7239	8.01
6550	34.03
26325086	9.03
71430	9.03
21106173	9.03
7765	5.02
13859497	34.03
6775	10.02
11672	10.02
11773	10.02
12012	7.02
7761	7.02
8552	7.02
62249	7.02
7515	7.02
7475	7.02
29012	7.02
11706	7.02
7064	7.02
11992	7.02
10446	7.02
7065	7.02
11207996	7.02
7747	7.02
11193	7.02
19956441	7.03
11107	7.03
11694	7.03
11930	7.03
9903	28.0
4963	10.03
953	10.03
21106146	10.03
21106144	10.03
13863774	10.03
73479	10.03
58563	10.03
299166	10.03
13875320	8.01
13875258	8.01
13875392	8.01
21112023	10.02
13851576	8.01
11769	8.02
10432	8.02
10328	8.02
63310	10.04
59573	6.03
7161	11.01
6720	11.01
13850142	11.01
390927	34.01
206493	37.04
11667	9.02
21106018	9.02
12823	9.02
55205	7.02
69982	11.06
10710415	8.03
13865426	8.03
6780	31.01
8098	31.01
6658	11.04
9970	8.01
7528	8.02
7530	8.02
11489	31.02
526	11.04
6339	5.04
7984	8.04
21111817	9.02
63906	9.02
3350	11.04
1446	11.04
18	11.04
71	11.04
7146	11.04
11121	6.0
555074	6.0
7811	6.01
8562	6.01
7624	6.01
8158	6.01
6079	10.03
434	10.03
8071	10.03
21105959	9.01
13865438	9.01
21106135	9.01
7391	9.01
28982	9.01
13839110	9.01
13839151	9.01
13865680	9.01
11604	9.01
13839128	9.01
13839174	9.01
13839105	9.01
13839123	9.01
11021	9.01
20570	9.02
7131	9.01
5830	9.01
24972	9.02
10992	9.01
553171	9.04
13860817	9.03
11778	9.03
13860720	9.03
136966	9.03
13848793	34.02
30572	10.05
7866	10.02
19957731	10.03
10257	12.06
7211	12.06
7172	12.06
13875356	8.02
13875212	8.02
13868640	8.02
10864	10.04
21181	7.02
12445	7.02
122446	7.02
62534	10.02
62408	10.02
11830	5.01
13835836	7.02
13835376	7.02
127750	7.02
13836399	7.02
13884973	7.02
13839416	7.02
21109330	7.02
18707	9.03
6883	10.02
7189	10.02
28969	10.02
61765	10.02
21111781	10.02
5915	10.03
68568	10.03
64699	8.06
7140	10.02
8070	10.02
7190	10.02
10181341	10.02
221226	10.03
10526	6.01
120464	6.01
7150	13.05
12259	11.0
13860	9.02
11563	10.03
7003	8.02
7662	9.03
13862559	9.03
13864445	9.03
13865630	11.04
553642	8.0
8876	31.0
906	31.0
13638	8.01
6480	31.01
11866	7.01
13839109	8.03
11591	11.03
9454	11.03
21106148	11.04
6781	11.04
206561	11.04
13803	7.04
8560	6.0
11094	6.0
11023	6.0
11055	6.0
10786	6.0
7619	6.0
10755	6.0
11551	6.0
221082	9.0
7129	9.0
8950	9.0
15965	12.02
13868660	8.02
7092	10.04
924	9.01
13860641	9.01
21106525	9.01
10991	9.01
13869434	9.01
6630	9.01
13840647	9.01
13860491	9.01
13869462	9.01
63903	9.01
62530	9.01
13856352	9.01
551	69.01
14627	34.02
191	9.04
558917	10.01
6301	10.01
10616	12.05
5882	12.05
8183	12.05
6646	54.05
84971	31.05
388391	31.05
10980	10.03
10972	10.03
6674	10.03
361	12.05
13063	37.0
10797	7.01
28986	7.01
7760	7.01
7838	7.01
230	64.06
13842001	7.02
18801	7.02
21108576	10.02
21106518	10.02
62466	10.02
62485	10.02
11460	10.02
10254	10.02
21169510	8.05
880	10.02
7397	10.02
8674	10.02
62517	10.02
11651	10.02
10437215	10.03
60121	10.02
21105859	10.02
13848467	10.02
120548	10.03
2923	10.03
28947	13.05
21105878	10.02
11625	11.03
7815	6.01
7827	6.01
11761	6.01
14998	6.02
21168831	9.01
15482	10.01
10975	13.07
10870	13.07
10837	13.07
9120	13.07
1448	13.07
22191	8.02
15438	8.0
14751	8.0
8909	8.0
10265264	44.0
10179173	44.0
21800	44.0
15765	44.0
11699	8.03
7810	6.01
12069	8.03
13839575	8.03
1253	11.03
7176	11.03
10181338	11.03
21105848	11.03
10892	11.03
124	11.03
87265	9.02
13848808	11.03
13860434	11.03
11629	11.03
73390	11.04
10437335	11.04
38364	9.03
27488	9.03
14227	10.02
13835126	10.02
17347	10.03
7385	9.0
7128	9.0
11660	9.0
11409	9.0
7659	9.0
6977	9.0
10236	9.0
11366	10.04
21106172	10.04
7001	10.04
13029	10.04
13030	10.04
11422351	12.04
6665	14.07
8341	34.01
6739	34.01
7208	12.04
992	12.04
8182	12.04
11038	8.02
16791	7.0
11864	7.0
12161	8.05
12061	10.01
7837	7.01
18717	7.01
15954	7.01
11029	7.01
10511	7.01
11819	7.01
99440	7.01
11543	7.01
11739	7.01
11194	7.01
11216	7.01
11210	7.01
7202	11.04
21168813	10.01
6881	10.01
8186	10.01
21105870	10.01
21106366	10.01
15517	37.03
25890	11.03
13811	11.03
7809	6.02
7042	13.06
6706	11.04
68179	8.02
5979	7.06
55123	8.02
7803	8.02
18688	8.02
7482	8.02
10420	8.02
11843	8.02
7536	8.02
55130	8.02
10433	8.02
7657	8.02
22453	8.02
11045	8.02
29016	8.02
14169248	8.03
11632	8.03
11265	8.03
65763	12.05
392447	11.02
8097	31.0
11585	11.03
78467	11.03
1906	11.03
11488212	11.03
14556	11.03
7383	9.01
6642	12.0
589165	10.03
11961	10.04
21111772	10.04
11954	10.04
21106586	9.03
6790	34.01
8319	34.01
21106581	12.04
21106145	12.04
6023	10.02
11588	10.03
6675	10.03
8883	54.0
68503	8.04
10614293	7.0
7833	7.0
4516601	7.0
4516599	7.0
4512361	7.0
4512642	7.0
7835	7.01
15093	11.03
11286	43.06
5142	11.05
96749	93.06
61538	10.01
10246	10.01
12244	10.01
10248	10.01
9911	10.01
16119	10.01
13871718	10.01
25552	10.02
13658	10.02
12060	10.01
11647	10.02
61739	37.02
8282	37.02
6492	37.02
21106571	10.04
21106163	10.04
21106540	10.04
6737	34.01
6789	34.01
61001	13.04
4446445	8.01
71628	8.02
59577	8.02
11875	8.02
12010	6.01
455353	8.02
205483	11.03
7278	11.02
11576	11.02
6897	11.02
6035	11.02
13835344	11.02
10181339	11.02
11589	11.02
30595	11.02
7175	11.02
7157	11.02
8807	64.0
11865	7.01
20124	34.02
17619	6.03
2068	40.06
5236	40.06
4103087	14.08
6736	34.0
6788	34.0
83962	43.02
7044	13.06
16359	13.06
10986	12.03
191058	12.03
13835630	9.04
2937774	12.04
11708	8.02
86394	12.05
10411	11.03
349	7.0
11035	7.0
11104	7.0
10795	7.0
305	12.07
10445	7.0
71193	11.04
67270	11.04
6033	11.04
21159695	10.01
13853758	10.01
18724	10.01
15427	10.01
10996	13.04
6296	10.01
11776	9.03
17868	37.02
13867714	37.02
21105699	37.02
376	10.04
11586	13.05
62472	13.05
11584	11.03
29026	8.01
57726	59.01
7802	8.01
441	8.01
9633	8.01
11465	11.02
10243171	11.02
11332993	11.02
11610	11.02
11422	11.02
194092	11.02
7199	11.02
26516	9.01
27296	11.02
72556	11.02
19709	11.02
391428	79.0
14198	31.0
6402	31.0
14680	7.01
6478	64.0
8262	40.03
8273	40.03
7888	12.02
6735	34.01
6588	40.03
7420	10.01
10343	14.07
19766	11.05
13047	11.05
11294	37.02
75951	9.02
72793	9.02
7076	9.02
10422	9.03
11863	7.01
13846749	12.03
21108577	12.03
7406	12.03
21106008	12.03
65701	10.02
21105897	12.03
11596	12.03
21106900	12.03
9965	12.03
10410	10.0
7419	10.0
8356	10.0
6999	10.0
7088	10.0
7448	10.0
7183	10.0
7155	15.08
11871	7.02
13835351	13.04
6773	13.04
6852	37.01
2157	13.04
6604	37.03
17880	8.0
99681	14.02
67460	11.01
18920	8.01
11841	8.01
8569	8.01
455420	8.01
7533	8.01
7434	8.01
932	8.01
123993	8.01
62230	8.01
9893	11.01
10586285	46.05
6688	16.1
109705	18.09
7151	12.06
9724	31.0
10265270	79.0
10179239	79.0
6586	40.02
13872122	10.01
11862	7.02
440	11.06
7694	9.02
11716	9.02
29005	9.02
8568	9.02
7538	9.02
370	9.02
7073	9.02
26325090	9.03
6898	12.02
556589	12.02
13854242	12.03
7310	12.03
11595	12.03
6593	69.01
2441	34.01
56117	8.03
68676	12.04
6635	9.06
62265	15.07
20939	10.0
6828	37.0
6577	46.03
13104	46.03
21106570	11.05
18177	13.04
15755	37.02
67470	37.02
15756	37.02
15524	37.02
14995	37.02
14994	37.02
15475	37.02
15478	37.02
15476	37.02
15477	37.02
62484	11.03
29025	8.0
7851	8.01
7856	8.01
454638	79.0
1406720	79.0
21105998	11.01
61411	11.01
69177	11.01
10244	11.01
15855	34.01
24535	11.02
14678	11.01
13846663	11.01
69340	11.01
63863	8.05
63968	40.02
70660	11.05
62628	9.02
123860	9.02
4611	12.02
13885245	12.02
6745	12.02
13876103	12.02
7279	12.03
6592	69.0
3756	13.02
13850082	13.02
1266019	13.02
7850	8.01
541032	11.05
58234	34.01
218253	40.01
8912	12.04
2424	43.06
66656	7.03
71437	59.01
10831	37.0
10829	37.0
10851	37.0
10813	37.0
13677	37.0
10849	37.0
10850	37.0
10909	37.0
10918	37.0
10841	37.0
10908	37.0
642951	14.06
917	37.02
9824	74.01
1278	74.02
10437836	13.06
2206	13.05
7849	8.0
17558	8.0
13439	8.0
13402	8.0
76154	12.04
2915	69.01
6794	11.01
21106519	11.01
65750	11.01
12637	11.04
20198	14.04
7302	40.01
10903	40.01
13839012	40.01
6855	40.01
7315	49.03
13846658	40.01
26325182	49.06
10025	11.04
967	12.06
28993	9.0
15846	9.01
29029	9.01
7670	9.01
9976	9.01
12632	9.01
6287	10.05
23886	43.02
33421	43.02
67465	12.02
15753	12.02
79280	12.02
28973	12.02
7852	8.01
72551	10.02
24641	10.02
18410	10.0
8910	10.0
4366810	10.03
7848	8.01
14256731	13.03
6907	13.03
8860	74.01
62310	13.03
70988	13.03
86435	13.03
6840	74.01
10801842	9.03
11974	10.04
15461	11.0
10404	11.0
89258	16.08
192748	16.08
6835	40.01
11003	40.01
10756	11.01
2656	34.01
13837329	14.04
502855	14.04
34863	46.03
6753	79.02
14692	9.0
12456	9.0
10438331	43.04
8574	9.01
18336	13.04
59482	12.01
8935	64.02
60886	55.08
66675	7.02
15488	40.01
15489	40.01
558878	10.01
553578	10.01
55084	10.02
7509	10.02
7800	10.02
12954	10.03
13229	10.03
158870	40.03
157093	40.03
83374	40.03
457144	40.03
135925	40.03
457145	40.03
84188	40.03
136000	40.03
135983	40.03
136001	40.03
136002	40.03
136003	40.03
84235	40.03
457140	40.03
12674	37.0
64155	13.03
970	74.0
4590	13.03
8111	74.0
12013	14.02
12044	40.0
12045	40.0
12047	40.0
7299	40.0
21106140	13.02
25677	49.04
67991	8.05
15803	86.01
502245	14.04
10227261	15.04
44152	14.05
12809	9.0
15387	9.01
8470	13.04
5027	13.06
21106365	74.02
21106091	12.01
16804	12.01
55443	12.01
67653	9.02
2185	43.02
2991	43.01
137720	89.03
11919	8.01
26010	43.02
30600	43.02
33455	43.02
33934	43.02
33932	43.02
6600	43.02
2121	43.03
13849989	10.01
13849981	10.01
7506	10.01
18685	10.02
3741	49.07
8374	13.02
247721	13.02
15409	13.02
79969	13.02
13871489	13.06
23150	8.03
6807	43.02
15620	40.0
15621	40.0
26260	40.0
68437	40.0
15619	40.0
15861	40.0
12682	40.0
42330	14.05
15413	10.04
34866	46.03
34665	46.03
34664	46.03
37904	46.03
34864	46.03
34188	46.03
34865	46.03
14840	9.0
13448	9.0
14866	12.0
20132	52.03
10400	43.01
13835294	84.02
67360	10.01
12218	10.01
55075	12.06
9873	79.02
14349	9.01
6842	74.02
6066	79.04
512621	8.03
13090	43.02
15702	16.06
11369	10.04
12219	9.01
56793	49.04
454495	49.04
40191	49.04
56791	49.04
35581	49.04
15495	14.03
466305	14.03
65785	14.03
6916	14.03
70652	14.03
12133	14.06
17131	13.04
13487	12.0
7170	12.0
553649	43.0
8816	135.0
15473	43.02
17099	43.02
17098	43.02
33933	43.02
15474	43.02
82755	43.04
82712	43.04
157094	43.04
103011	43.04
102798	43.04
82762	43.04
27793	43.04
82754	43.04
457138	43.04
102897	43.04
457139	43.04
102947	43.04
97173	43.04
102720	43.04
102801	43.04
102833	43.04
102721	43.04
102856	43.04
102933	43.04
103066	43.04
97172	43.04
106355	43.04
15486	10.01
12220	10.01
7882	10.01
63518	13.01
707	12.06
8067	12.06
6827	37.0
5807	212.08
8800	121.0
29153	121.0
70682	9.02
11439687	46.06
56774	52.05
82765	52.05
7511	11.02
7872	11.02
14846	11.02
2863	11.02
7600	11.02
12699	79.0
8058	49.03
3918	55.03
24326358	13.05
3008	14.05
13835706	14.06
66655	9.03
34868	46.03
37905	46.03
34869	46.03
37918	46.03
37915	46.03
34867	46.03
25605	46.03
26011	46.03
34870	46.03
34666	46.03
21924	46.03
29117	46.03
8241	18.04
69371	8.03
70806	84.01
1710	99.04
12635	10.0
8576	10.01
25472	14.04
2169	14.06
453675	13.01
40130	74.05
2297441	15.08
34095	11.02
8329	49.02
60858	49.03
6610	49.03
34874	49.04
36972	49.04
56788	49.04
533188	49.04
35579	49.04
16182	49.04
46262	49.04
35580	49.04
82818	49.04
56790	49.04
56795	49.04
33458	49.04
82777	49.04
35584	49.04
56785	49.04
56792	49.04
34189	49.04
2283071	43.0
4932499	43.0
6453	89.03
13249	16.02
4450907	205.04
7964	12.06
13619	10.0
13303	14.06
13302	14.06
5004	13.04
15853	11.01
12972	11.01
7871	11.01
36973	52.05
37744	52.05
46894	52.05
45444	52.05
56769	52.05
56780	52.05
34847	52.05
39406	52.05
35081	52.05
56781	52.05
56771	52.05
56232	11.02
27749	15.05
8030	49.02
8093	49.02
13856959	49.02
8577	10.01
71876	12.02
34667	46.03
34871	46.03
34873	46.03
56784	46.03
34872	46.03
14620	15.06
102741	46.05
97055	46.05
97198	46.05
102834	46.05
102722	46.05
154865	46.05
96948	46.05
102743	46.05
102857	46.05
154866	46.05
106356	46.05
102787	46.05
97240	46.05
102742	46.05
68328	10.03
4268	52.05
4599	52.05
33416	15.05
13492	13.0
13837303	16.04
34859	55.06
84346	55.06
56760	55.06
56755	55.06
33666	55.06
6838	89.02
6270	12.05
7892	11.01
66887	14.01
89076	49.02
5026	52.07
36975	52.05
56778	52.05
56787	49.04
35583	49.04
82807	49.04
56794	49.04
33386	49.04
33457	49.04
47912	49.04
82817	49.04
46893	49.04
33280	49.04
35582	49.04
33304	49.04
46263	49.04
67594	46.02
3513	52.1
220998	12.03
17339596	257.09
8060	52.03
5233	99.06
14916	55.05
7891	11.0
10452	12.06
61266	67.1
20848	15.06
4768	15.06
43354	52.05
37779	52.05
45445	52.05
36974	52.05
35585	52.05
34848	52.05
84344	52.05
34850	52.05
82819	52.05
56772	52.05
82820	52.05
16415	52.05
56779	52.05
56768	52.05
56777	52.05
84345	52.05
34668	52.05
28552	16.07
3544	15.02
21361761	52.03
1262	52.03
4333	61.07
4575	16.05
2079	16.05
6193	13.06
82783	55.06
34852	55.06
37000	55.06
37019	55.06
56765	55.06
39198	55.06
82740	55.06
56761	55.06
56756	55.06
56766	55.06
83413	55.06
34851	55.06
36976	55.06
56767	55.06
56763	55.06
7890	11.0
12705	15.06
26325183	156.05
16387	15.06
6514	94.02
2457	94.03
15789876	19.05
3841535	58.06
16177	12.01
33281	49.04
56786	49.04
56789	49.04
33456	49.04
46264	49.04
13300034	49.04
21153	12.01
10106	13.05
1361549	15.01
32555	187.09
97257	49.06
97224	49.06
102923	49.06
96868	49.06
96864	49.06
97234	49.06
97233	49.06
154062	49.06
97142	49.06
5739	135.0
8817	135.0
56782	58.07
36977	58.07
83414	58.07
84348	58.07
82823	58.07
33617	16.06
4759	16.06
30881	16.06
3277	55.03
11632871	16.05
15747	14.0
4444100	104.05
10033	18.02
33282	52.05
46285	52.05
46284	52.05
82806	52.05
56776	52.05
47913	52.05
32952	52.05
45446	52.05
43353	52.05
56773	52.05
7901	12.01
66895	15.01
199342	15.01
6371	52.02
86007	18.06
12549	104.02
7757	13.02
7875	13.02
59483	12.06
34853	55.06
37745	55.06
36978	55.06
34190	55.06
34191	55.06
36771	55.06
36710	55.06
56757	55.06
549017	55.06
84347	55.06
56764	55.06
56758	55.06
47914	55.06
56762	55.06
33984	55.06
33983	55.06
91432	104.06
2700	114.07
16180	12.0
12933	13.05
7340	12.01
4445317	14.01
204209	52.02
4444102	109.06
72056	13.02
4437893	55.02
34860	58.07
82738	58.07
36982	58.07
36979	58.07
47915	58.07
56783	58.07
36981	58.07
37004	58.07
36980	58.07
