Compound Id	BCUT [BCUTw-1h]
12229	16.001
9614	18.998
5730	34.972
7551	78.919
2282428	78.918
9251	78.918
3441	78.919
9461	19.0
8329688	78.918
61346	34.969
9095782	19.002
21171407	126.905
7782	15.996
11755	15.996
10653	15.996
8525	15.996
6341	15.996
259	15.998
23621376	16.017
7021	15.995
11244	15.995
1141	16.006
21111806	18.999
21108550	18.999
9325	19.001
7961	34.971
10251740	16.001
66021	34.969
10437074	34.969
66996	34.969
6042	34.971
6326	34.971
10325078	78.918
11117	12.1
2062437	78.918
13867413	15.998
10675065	19.003
7630	15.997
7026	15.998
8554	15.997
7028	15.997
13835459	14.008
29004	15.998
13634	14.003
6106	126.906
10765	12.110
7713	12.210
4483639	12.110
4483638	12.110
10113	12.110
7469	15.996
7472	15.996
6649	15.996
21943	15.995
84036	15.995
68152	15.995
25889	15.995
7018	34.969
7716	14.003
23255	14.003
11230	14.009
7730	14.003
13838404	78.920
971	15.998
10008	14.009
7688	14.004
1664	14.014
71089	14.004
8543	34.970
6316	34.970
62826	78.918
10197150	15.999
10488	15.996
21168808	31.973
13647	15.996
221117	12.110
7220	12.150
10364	12.150
7672	78.918
59674	15.995
11752	15.995
13816	15.995
29107	15.995
61707	15.995
10464	15.995
65936	14.005
2038738	14.050
31029	126.904
6122	126.904
13836589	15.998
13836591	15.998
10948	15.998
13835209	15.998
13861343	34.971
4489	16.006
11351244	12.2
577	15.995
9360	18.998
9350	18.998
9326	18.998
9253	34.971
83734	34.971
71312	78.919
2293678	78.919
23055	34.970
10054	34.969
7714	34.969
6315	34.969
13299573	78.918
7689	34.969
11784	34.969
11785	34.969
9411	19.0
3631	34.969
7788	12.1
21105795	15.996
7791	14.003
13866746	19.003
70714	78.919
70715	78.919
7514	15.995
11036	15.995
472932	15.996
105291	15.996
5976	15.997
6188	34.971
99596	34.970
7712	12.110
6308	12.110
9646	12.110
2056044	19.006
61149	19.006
5889	14.009
21106520	14.003
13874733	14.003
13839199	14.014
1078	16.006
13836549	19.004
1015	14.015
7770	14.003
11525	15.995
12626	15.995
7772	15.995
10777	15.995
7016	15.995
7607	15.995
73583	34.970
7241	14.004
7225	14.004
78	14.050
60329	15.995
1609	15.998
13854944	15.998
13835861	15.998
24099	15.995
12816	15.995
9943	15.995
10772050	34.971
13837760	15.998
4878	15.998
17443	15.998
120489	15.998
9349	18.998
11600	15.996
764	15.996
21106535	34.970
7721	31.972
9233	31.972
18607	31.973
13837281	34.972
66567	19.004
7676	34.969
156255	14.009
9547	19.0
6406	15.996
13862665	15.996
29001	15.996
7024	12.1
7787	12.1
15077490	78.918
63054	19.002
11799	15.996
7466	15.996
10053	78.918
6307	78.918
7711	78.918
18971812	34.969
10781	12.110
11783	78.918
7685	78.918
13630	78.918
63889	34.969
9228	34.969
1108	12.150
10534	12.1
7679	15.995
12643	15.995
7684	15.995
12499	19.003
24590970	78.919
6950	14.103
56144	34.970
11110	12.210
12209	12.310
10124	12.110
24041	15.995
25886	15.995
19477	15.995
17784	15.995
3973	34.970
7224	14.050
11833	15.998
29000	15.995
8398	15.995
6040	15.995
14672	15.998
21011	15.995
10947	15.995
6165	15.995
13837702	14.009
235	16.006
55091	34.971
66809	15.998
62489	15.998
11080	15.995
5596	15.998
392	15.998
13257	15.995
12231	15.995
2606	34.971
8528	14.010
8878	12.1
19231	15.996
7681	31.973
11911	34.972
6342	34.972
18219	31.974
7248	12.110
11661	12.110
7710	78.919
768	16.006
11125	15.996
10492	15.996
7463	15.996
7706	15.996
11680	15.996
7701	15.996
10001	15.996
7627	15.996
10571	15.996
5708	15.995
19953955	16.017
13848341	15.999
76394	15.995
13835604	15.998
7138	16.001
7443	15.996
913	15.996
5709	15.998
7673	78.919
13875432	34.969
13875219	34.969
13837686	34.969
7013	34.971
92731	78.918
13874867	15.999
71787	15.996
7745	15.996
7678	15.998
13255	15.995
59447	14.004
48024	14.008
8868	16.001
5593	14.014
13835932	15.999
28981	15.995
4510484	15.995
7534	15.995
215929	15.995
13662	16.001
123207	78.918
7090	19.001
12201	12.110
11109	12.210
12446	12.110
7769	14.003
63631	14.009
24263	12.110
6364	12.1
7221	14.003
7240	14.003
6186	34.972
6187	34.972
7238	15.995
13835772	15.998
13839082	15.995
21105871	15.998
13860335	15.998
24533	14.004
28992	14.004
20843	14.004
21106032	34.970
6156	27.978
789	15.999
13836520	15.998
10628694	15.995
185	14.010
21106036	19.001
4444608	16.006
13837797	15.995
7794	14.003
11795	15.995
120621	15.995
20119	15.995
26765	15.995
192642	15.995
12821	15.995
12478	15.995
7389	15.995
10497	126.904
109838	15.996
16778	15.996
7705	15.996
13835293	15.998
13839441	15.998
13863618	15.998
28682	15.995
238	15.996
123	15.996
63908	15.996
9581	18.998
13875196	18.998
2018460	78.919
10512	34.969
55090	34.969
456015	31.973
13869451	34.969
13854248	34.969
13869339	34.969
1151	15.998
9574	18.998
11086	12.1
11857	12.1
7677	14.003
11788	14.008
62589	14.008
7686	14.008
776	14.014
7478	15.997
15802	12.110
17976	12.110
9579	18.998
10664	15.997
955	15.999
13837787	15.999
1266393	31.972
13875441	78.918
13842573	78.918
6974	78.919
10437239	15.996
7767	12.110
7604	12.110
7010	12.110
6163	12.110
6340	12.110
7234	14.003
13854136	14.009
13835151	14.003
13860692	14.003
21105905	14.003
21106560	14.003
7242	14.003
11077	14.003
11042	14.003
10940	14.003
10937	14.003
13842613	14.014
21132380	14.003
7223	14.009
11582	15.996
6774	15.999
9218	18.998
7236	15.995
7480	15.995
499714	15.995
13857694	34.970
13866817	34.970
13837988	34.970
12228	N/A
83866	15.998
83850	15.998
6621	15.996
7671	15.996
7074	15.996
62467	34.969
30516	15.995
10487	34.969
11846	14.003
7098	19.0
61191	19.0
73412	78.918
6176	15.995
10791	15.995
10788	15.995
7621	15.995
11025	15.995
11095	15.995
5949	15.995
63156	15.995
10101	30.974
68156	15.995
9377	18.998
5026296	15.995
13648	15.995
2241	15.995
13644	15.995
13856009	15.995
11087	126.905
8657	15.996
8665	15.998
9564	15.996
447	15.998
2039535	15.995
10384035	15.995
4962	15.998
10437135	15.995
7776	31.972
7180	12.110
7182	12.110
10669	12.1
8531	12.110
8335	12.110
10253	12.110
10979	12.110
7181	12.1
13875160	34.969
13875281	34.969
13875230	34.969
13840690	34.969
4449	14.009
744	15.995
68832	15.996
7674	12.1
8908	12.1
191367	15.996
11695	15.996
7766	78.918
61487	78.918
331	15.999
7142	15.997
132	15.997
7145	15.996
13846959	16.017
13853943	15.996
222538	15.996
65523	15.996
2849146	15.996
10437210	15.998
21108548	126.904
21106019	34.969
21106014	34.969
16159	34.971
7786	31.973
7219	12.150
7521	12.110
7641	12.110
6967	12.110
9874	15.996
13054	15.995
15443	15.995
10939	15.995
6179	34.973
21106470	14.004
8855	14.014
11861	15.995
11845	12.110
13839308	14.050
10536	31.972
7823	15.995
7812	15.998
11793	15.995
7622	15.995
7459	15.995
11024	15.995
11794	15.995
11678	15.998
10787	15.995
7626	15.995
11996	15.995
55188	15.998
11732	15.995
10790	15.995
11056	15.995
11180	15.998
13866593	14.009
7703	14.009
21106020	34.969
13853953	34.969
21106013	34.969
256210	15.995
7518	78.918
13876539	15.995
7132	15.995
21106524	15.995
21168826	15.995
13865424	15.995
71433	27.977
455090	14.010
503239	14.014
13860775	15.998
13869480	15.995
13869414	15.995
11849	15.995
11083	34.970
6988	34.970
8140	34.970
65	34.970
10857	34.970
6633	34.970
21111822	31.972
7239	31.973
6550	15.996
26325086	15.997
71430	15.997
21106173	15.998
7765	78.919
13859497	15.997
6775	14.050
11672	14.050
11773	14.004
12012	15.996
7761	15.996
8552	15.998
62249	15.996
7515	15.996
7475	15.996
29012	15.996
11706	15.996
7064	15.996
11992	15.996
10446	15.996
7065	15.996
11207996	16.006
7747	15.996
11193	15.996
19956441	16.017
11107	15.995
11694	15.995
11930	15.995
9903	12.1
4963	15.996
953	15.996
21106146	15.996
21106144	16.001
13863774	15.996
73479	15.996
58563	15.996
299166	15.996
13875320	78.919
13875258	78.918
13875392	78.918
21112023	18.998
13851576	78.919
11769	126.904
10432	126.905
10328	126.904
63310	15.996
59573	27.978
7161	15.995
6720	15.995
13850142	15.998
390927	15.995
206493	18.998
11667	34.969
21106018	34.969
12823	34.969
55205	15.995
69982	16.002
10710415	15.999
13865426	15.997
6780	14.003
8098	14.003
6658	31.973
9970	15.995
7528	14.004
7530	14.008
11489	14.004
526	16.001
6339	78.921
7984	15.999
21111817	78.919
63906	78.918
3350	15.999
1446	15.999
18	15.999
71	15.998
7146	15.998
11121	12.110
555074	12.110
7811	14.009
8562	14.003
7624	14.003
8158	14.003
6079	34.969
434	34.969
8071	34.969
21105959	15.998
13865438	15.995
21106135	15.995
7391	15.995
28982	15.995
13839110	15.995
13839151	15.995
13865680	15.998
11604	15.995
13839128	15.995
13839174	15.998
13839105	15.995
13839123	15.995
11021	15.995
20570	14.009
7131	15.998
5830	15.998
24972	14.004
10992	15.995
553171	15.999
13860817	34.970
11778	34.970
13860720	34.970
136966	34.970
13848793	15.998
30572	15.998
7866	15.996
19957731	16.017
10257	16.017
7211	15.998
7172	16.002
13875356	78.919
13875212	78.919
13868640	78.919
10864	78.919
21181	15.995
12445	15.995
122446	15.995
62534	15.995
62408	15.995
11830	126.904
13835836	15.996
13835376	15.996
127750	15.996
13836399	15.998
13884973	15.998
13839416	15.998
21109330	15.998
18707	78.918
6883	15.996
7189	15.996
28969	15.996
61765	15.998
21111781	16.006
5915	15.995
68568	15.995
64699	34.971
7140	15.996
8070	15.996
7190	15.996
10181341	15.996
221226	15.996
10526	34.969
120464	34.969
7150	15.999
12259	12.110
13860	31.973
11563	126.904
7003	15.996
7662	34.971
13862559	34.971
13864445	34.971
13865630	15.998
553642	12.1
8876	12.150
906	12.150
13638	14.003
6480	14.003
11866	14.003
13839109	15.997
11591	15.997
9454	18.998
21106148	16.017
6781	15.999
206561	15.997
13803	27.978
8560	12.110
11094	12.110
11023	12.110
11055	12.110
10786	12.110
7619	12.110
10755	12.110
11551	12.110
221082	12.110
7129	12.150
8950	12.150
15965	15.996
13868660	126.904
7092	31.972
924	14.009
13860641	14.009
21106525	14.003
10991	14.003
13869434	14.003
6630	14.003
13840647	14.003
13860491	14.003
13869462	14.003
63903	14.003
62530	14.003
13856352	14.009
551	15.995
14627	15.995
191	15.999
558917	15.995
6301	15.995
10616	16.002
5882	15.998
8183	15.998
6646	16.0
84971	16.0
388391	16.0
10980	78.918
10972	78.918
6674	78.919
361	15.999
13063	12.150
10797	15.995
28986	15.995
7760	15.995
7838	15.995
230	16.001
13842001	15.998
18801	15.995
21108576	15.995
21106518	15.995
62466	15.995
62485	15.995
11460	15.995
10254	15.995
21169510	34.971
880	15.995
7397	15.995
8674	15.998
62517	15.996
11651	15.998
10437215	15.995
60121	15.996
21105859	15.996
13848467	15.998
120548	15.995
2923	34.970
28947	15.997
21105878	15.996
11625	78.918
7815	31.972
7827	31.972
11761	31.972
14998	27.978
21168831	34.969
15482	14.003
10975	16.017
10870	16.017
10837	16.0
9120	16.017
1448	16.0
22191	15.996
15438	12.1
14751	12.1
8909	12.1
10265264	12.1
10179173	12.1
21800	12.110
15765	12.110
11699	15.996
7810	78.918
12069	15.996
13839575	15.999
1253	15.997
7176	15.999
10181338	16.006
21105848	16.006
10892	15.999
124	15.997
87265	126.904
13848808	15.999
13860434	16.006
11629	15.997
73390	15.996
10437335	15.996
38364	78.918
27488	78.919
14227	34.969
13835126	34.969
17347	31.973
7385	12.110
7128	12.150
11660	12.110
11409	12.110
7659	12.110
6977	12.110
10236	12.110
11366	34.971
21106172	34.971
7001	34.971
13029	34.971
13030	34.971
11422351	31.975
6665	19.001
8341	15.998
6739	15.995
7208	15.999
992	15.999
8182	15.998
11038	126.904
16791	12.110
11864	12.310
12161	27.977
12061	14.003
7837	15.995
18717	15.995
15954	15.995
11029	15.995
10511	15.995
11819	15.995
99440	15.995
11543	15.998
11739	15.995
11194	15.995
11216	15.995
11210	15.995
7202	34.969
21168813	15.995
6881	15.995
8186	15.995
21105870	15.998
21106366	15.995
15517	15.996
25890	15.995
13811	15.995
7809	78.919
7042	16.017
6706	78.918
68179	15.995
5979	34.974
55123	15.996
7803	15.996
18688	15.996
7482	15.996
10420	15.996
11843	15.996
7536	15.996
55130	15.996
10433	15.996
7657	15.996
22453	15.996
11045	15.996
29016	15.996
14169248	16.017
11632	15.995
11265	15.995
65763	34.969
392447	15.996
8097	12.1
11585	15.996
78467	15.996
1906	15.996
11488212	15.996
14556	15.996
7383	78.918
6642	12.110
589165	31.972
11961	34.971
21111772	34.971
11954	34.971
21106586	15.997
6790	14.003
8319	14.003
21106581	16.001
21106145	16.006
6023	78.919
11588	126.904
6675	126.905
8883	12.1
68503	27.977
10614293	12.110
7833	12.110
4516601	12.110
4516599	12.110
4512361	12.110
4512642	12.110
7835	14.003
15093	34.969
11286	16.006
5142	31.973
96749	16.001
61538	15.995
10246	15.995
12244	15.995
10248	15.995
9911	15.995
16119	15.995
13871718	15.998
25552	14.004
13658	14.004
12060	15.995
11647	15.996
61739	15.996
8282	15.996
6492	15.998
21106571	34.972
21106163	34.972
21106540	34.972
6737	34.969
6789	34.969
61001	19.0
4446445	15.995
71628	14.004
59577	15.995
11875	15.998
12010	126.904
455353	15.996
205483	15.995
7278	15.996
11576	15.996
6897	15.996
6035	15.996
13835344	16.006
10181339	15.996
11589	15.996
30595	15.996
7175	15.996
7157	15.996
8807	12.1
11865	34.969
20124	78.918
17619	27.978
2068	15.996
5236	15.996
4103087	16.002
6736	12.110
6788	12.110
83962	15.996
7044	34.969
16359	34.969
10986	15.997
191058	15.997
13835630	15.999
2937774	15.997
11708	126.905
86394	15.997
10411	34.969
349	12.110
11035	12.110
11104	12.110
10795	12.110
305	16.002
10445	12.110
71193	31.972
67270	31.973
6033	31.973
21159695	14.003
13853758	14.003
18724	14.003
15427	14.009
10996	34.969
6296	15.995
11776	78.920
17868	14.004
13867714	14.014
21105699	14.004
376	15.999
11586	15.998
62472	15.998
11584	78.919
29026	14.003
57726	15.998
7802	15.995
441	16.006
9633	18.998
11465	15.995
10243171	15.995
11332993	15.995
11610	15.995
11422	15.995
194092	15.995
7199	15.995
26516	126.904
27296	15.996
72556	15.998
19709	15.996
391428	12.110
14198	12.110
6402	12.110
14680	31.972
6478	12.1
8262	15.996
8273	15.998
7888	15.996
6735	78.918
6588	15.996
7420	34.969
10343	15.999
19766	34.972
13047	34.972
11294	34.969
75951	15.996
72793	15.996
7076	15.996
10422	15.996
11863	78.918
13846749	15.997
21108577	15.997
7406	15.997
21106008	16.006
65701	126.904
21105897	15.999
11596	15.997
21106900	16.006
9965	15.997
10410	12.110
7419	12.110
8356	12.110
6999	12.110
7088	12.110
7448	12.110
7183	12.110
7155	16.001
11871	31.973
13835351	16.006
6773	15.996
6852	15.998
2157	15.998
6604	34.970
17880	12.110
99681	15.996
67460	14.003
18920	15.995
11841	15.995
8569	15.995
455420	15.998
7533	15.995
7434	15.995
932	15.998
123993	15.995
62230	15.995
9893	15.995
10586285	19.0
6688	16.017
109705	19.007
7151	78.919
9724	12.110
10265270	12.1
10179239	12.1
6586	15.998
13872122	78.918
11862	78.919
440	16.001
7694	15.996
11716	15.996
29005	15.996
8568	15.996
7538	15.996
370	15.998
7073	15.996
26325090	16.017
6898	15.996
556589	15.998
13854242	15.996
7310	15.996
11595	15.996
6593	14.014
2441	15.995
56117	27.978
68676	34.970
6635	34.974
62265	16.001
20939	12.110
6828	12.150
6577	15.995
13104	15.995
21106570	34.973
18177	15.997
15755	34.970
67470	34.970
15756	34.970
15524	34.970
14995	34.970
14994	34.970
15475	34.970
15478	34.970
15476	34.970
15477	34.970
62484	126.904
29025	12.110
7851	14.003
7856	14.003
454638	12.110
1406720	12.110
21105998	15.998
61411	15.995
69177	15.995
10244	15.995
15855	15.995
24535	14.004
14678	15.995
13846663	15.998
69340	15.995
63863	27.978
63968	15.995
70660	15.999
62628	15.998
123860	15.996
4611	15.996
13885245	15.996
6745	15.996
13876103	15.996
7279	15.995
6592	12.150
3756	15.996
13850082	15.996
1266019	15.996
7850	34.969
541032	78.920
58234	15.995
218253	34.969
8912	15.999
2424	15.996
66656	27.978
71437	78.919
10831	12.110
10829	12.110
10851	12.110
10813	12.110
13677	12.150
10849	12.110
10850	12.110
10909	12.110
10918	12.110
10841	12.110
10908	12.110
642951	34.969
917	14.004
9824	15.995
1278	14.004
10437836	16.017
2206	15.997
7849	12.110
17558	12.110
13439	12.110
13402	12.110
76154	31.972
2915	31.973
6794	14.003
21106519	14.003
65750	14.003
12637	16.006
20198	15.998
7302	15.995
10903	15.995
13839012	15.995
6855	15.995
7315	15.997
13846658	15.998
26325182	78.918
10025	15.999
967	34.973
28993	12.110
15846	14.003
29029	16.006
7670	15.995
9976	15.995
12632	15.995
6287	30.974
23886	34.970
33421	34.970
67465	15.995
15753	15.995
79280	15.996
28973	15.996
7852	31.973
72551	15.996
24641	15.996
18410	12.110
8910	12.1
4366810	15.996
7848	78.918
14256731	15.997
6907	15.997
8860	14.014
62310	15.999
70988	15.997
86435	15.999
6840	15.995
10801842	31.972
11974	78.921
15461	12.110
10404	12.110
89258	16.017
192748	16.003
6835	14.003
11003	14.003
10756	15.998
2656	15.995
13837329	15.999
502855	15.998
34863	34.971
6753	15.996
14692	12.210
12456	12.110
10438331	78.918
8574	15.998
18336	31.973
59482	15.995
8935	15.995
60886	19.006
66675	27.978
15488	34.969
15489	34.969
558878	15.995
553578	15.995
55084	15.996
7509	15.996
7800	15.996
12954	15.995
13229	15.995
158870	34.971
157093	34.971
83374	34.971
457144	34.971
135925	34.971
457145	34.971
84188	34.971
136000	34.971
135983	34.971
136001	34.971
136002	34.971
136003	34.971
84235	34.971
457140	34.971
12674	12.1
64155	15.996
970	12.150
4590	15.996
8111	12.150
12013	15.996
12044	12.150
12045	12.150
12047	12.150
7299	12.150
21106140	15.996
25677	34.972
67991	34.970
15803	15.995
502245	15.997
10227261	16.006
44152	15.997
12809	12.210
15387	14.003
8470	34.969
5027	34.969
21106365	31.973
21106091	15.995
16804	15.995
55443	15.995
67653	34.970
2185	14.004
2991	15.995
137720	15.999
11919	27.977
26010	34.970
30600	34.970
33455	34.970
33934	34.970
33932	34.970
6600	15.995
2121	15.995
13849989	15.995
13849981	15.995
7506	15.995
18685	15.998
3741	34.970
8374	15.996
247721	15.996
15409	15.996
79969	15.996
13871489	16.0
23150	27.978
6807	34.969
15620	12.110
15621	12.110
26260	12.110
68437	12.110
15619	12.110
15861	12.110
12682	12.110
42330	15.997
15413	27.978
34866	34.971
34665	34.971
34664	34.971
37904	34.971
34864	34.971
34188	34.971
34865	34.971
14840	12.110
13448	12.110
14866	12.210
20132	15.995
10400	14.003
13835294	16.006
67360	14.003
12218	15.995
55075	78.921
9873	31.972
14349	31.973
6842	31.973
6066	15.996
512621	27.978
13090	31.972
15702	19.0
11369	126.906
12219	78.918
56793	34.972
454495	34.972
40191	34.972
56791	34.972
35581	34.972
15495	15.999
466305	15.997
65785	15.999
6916	15.997
70652	15.997
12133	15.998
17131	27.977
13487	12.110
7170	12.110
553649	12.150
8816	12.150
15473	34.970
17099	34.970
17098	34.970
33933	34.970
15474	34.970
82755	34.972
82712	34.972
157094	34.972
103011	34.972
102798	34.972
82762	34.972
27793	34.972
82754	34.972
457138	34.972
102897	34.972
457139	34.972
102947	34.972
97173	34.972
102720	34.972
102801	34.972
102833	34.972
102721	34.972
102856	34.972
102933	34.972
103066	34.972
97172	34.972
106355	34.972
15486	15.995
12220	15.995
7882	15.995
63518	15.995
707	34.974
8067	34.974
6827	12.1
5807	16.001
8800	12.150
29153	12.150
70682	78.919
11439687	15.995
56774	34.973
82765	34.973
7511	15.996
7872	15.996
14846	15.996
2863	15.996
7600	15.996
12699	12.150
8058	15.999
3918	15.996
24326358	78.918
3008	34.970
13835706	16.007
66655	27.978
34868	34.971
37905	34.971
34869	34.971
37918	34.971
37915	34.971
34867	34.971
25605	34.971
26011	34.971
34870	34.971
34666	34.971
21924	34.971
29117	31.972
8241	15.998
69371	31.972
70806	15.995
1710	15.996
12635	12.110
8576	14.003
25472	34.969
2169	34.969
453675	15.995
40130	31.972
2297441	31.972
34095	15.998
8329	15.996
60858	15.996
6610	15.996
34874	34.972
36972	34.972
56788	34.972
533188	34.972
35579	34.972
16182	34.972
46262	34.972
35580	34.972
82818	34.972
56790	34.972
56795	34.972
33458	34.972
82777	34.972
35584	34.972
56785	34.972
56792	34.972
34189	34.972
2283071	12.110
4932499	12.110
6453	34.969
13249	15.996
4450907	15.997
7964	31.973
13619	12.110
13303	31.973
13302	31.973
5004	15.999
15853	14.003
12972	15.995
7871	15.995
36973	34.973
37744	34.973
46894	34.973
45444	34.973
56769	34.973
56780	34.973
34847	34.973
39406	34.973
35081	34.973
56781	34.973
56771	34.973
56232	15.995
27749	34.969
8030	15.996
8093	15.998
13856959	15.996
8577	31.972
71876	15.996
34667	34.971
34871	34.971
34873	34.971
56784	34.971
34872	34.971
14620	15.998
102741	34.973
97055	34.973
97198	34.973
102834	34.973
102722	34.973
154865	34.973
96948	34.973
102743	34.973
102857	34.973
154866	34.973
106356	34.973
102787	34.973
97240	34.973
102742	34.973
68328	27.978
4268	15.997
4599	15.997
33416	16.0
13492	12.110
13837303	15.998
34859	34.974
84346	34.974
56760	34.974
56755	34.974
33666	34.974
6838	15.995
6270	27.977
7892	15.995
66887	15.995
89076	15.995
5026	31.972
36975	34.973
56778	34.973
56787	34.972
35583	34.972
82807	34.972
56794	34.972
33386	34.972
33457	34.972
47912	34.972
82817	34.972
46893	34.972
33280	34.972
35582	34.972
33304	34.972
46263	34.972
67594	30.974
3513	34.969
220998	15.995
17339596	34.971
8060	15.999
5233	16.006
14916	15.997
7891	12.210
10452	27.979
61266	19.008
20848	34.969
4768	34.969
43354	34.973
37779	34.973
45445	34.973
36974	34.973
35585	34.973
34848	34.973
84344	34.973
34850	34.973
82819	34.973
56772	34.973
82820	34.973
16415	34.973
56779	34.973
56768	34.973
56777	34.973
84345	34.973
34668	34.973
28552	34.969
3544	15.996
21361761	15.996
1262	15.997
4333	19.0
4575	15.997
2079	15.997
6193	31.973
82783	34.974
34852	34.974
37000	34.974
37019	34.974
56765	34.974
39198	34.974
82740	34.974
56761	34.974
56756	34.974
56766	34.974
83413	34.974
34851	34.974
36976	34.974
56767	34.974
56763	34.974
7890	12.110
12705	31.973
26325183	31.972
16387	27.977
6514	15.996
2457	15.995
15789876	16.006
3841535	15.998
16177	14.003
33281	34.972
56786	34.972
56789	34.972
33456	34.972
46264	34.972
13300034	34.972
21153	15.995
10106	30.974
1361549	15.995
32555	15.999
97257	34.974
97224	34.974
102923	34.974
96868	34.974
96864	34.974
97234	34.974
97233	34.974
154062	34.974
97142	34.974
5739	12.150
8817	12.150
56782	34.975
36977	34.975
83414	34.975
84348	34.975
82823	34.975
33617	15.998
4759	15.998
30881	15.998
3277	18.998
11632871	16.0
15747	12.110
4444100	16.0
10033	15.996
33282	34.973
46285	34.973
46284	34.973
82806	34.973
56776	34.973
47913	34.973
32952	34.973
45446	34.973
43353	34.973
56773	34.973
7901	15.995
66895	15.995
199342	15.995
6371	15.998
86007	16.0
12549	30.974
7757	15.996
7875	15.996
59483	27.979
34853	34.974
37745	34.974
36978	34.974
34190	34.974
34191	34.974
36771	34.974
36710	34.974
56757	34.974
549017	34.974
84347	34.974
56764	34.974
56758	34.974
47914	34.974
56762	34.974
33984	34.974
33983	34.974
91432	16.006
2700	34.969
16180	12.110
12933	27.977
7340	14.003
4445317	15.995
204209	14.004
4444102	16.001
72056	15.998
4437893	15.996
34860	34.975
82738	34.975
36982	34.975
36979	34.975
47915	34.975
56783	34.975
36981	34.975
