Compound Id	CarbonTypes [C2SP3]
937	0
127983	0
217	0
692	0
763	0
748	0
23208	0
291	0
11148	0
391	0
274	0
923	0
6105	0
21106179	0
6086	0
864	0
8960	0
22814	0
6153	0
518	0
278	0
1087	0
16641	0
6085	0
6089	0
4514529	0
22408	0
9642	0
13571291	0
693	0
6087	0
11153	0
6084	0
6102	0
7568	0
172	0
6132	0
9243	0
2275	1
12066	0
10205670	0
10441	0
4937830	0
6111	3
6135	0
6083	0
6128	0
6123	1
9484	0
6095	0
7956	0
682	0
1019	1
9990	0
4514586	0
12577	0
9286	0
11727	0
16425	0
7577	0
171	0
1143	0
6098	0
9256	0
9994	1
7954	0
6101	0
654	0
6108	0
6104	0
8900	0
6191	0
21106169	0
21112738	0
7559	0
4481813	0
28994	0
173	0
6088	0
13835235	0
6130	0
6097	0
6314	0
11228	1
13836713	0
6151	0
6094	1
70850	1
11811	1
6145	0
6310	0
773	0
7738	2
5978	0
12197	0
7566	1
6093	0
512	1
13872989	0
175	0
2018165	0
6148	0
12640	1
8902	2
13835336	0
6103	0
1039	0
7030	0
6333	0
71390	0
6338	0
6092	0
2005981	0
21106015	0
19475	0
23730	0
7736	2
12442	0
16841	0
7557	0
7558	1
10772140	0
11154	0
13835977	0
1004	1
3644	1
13835550	0
13835316	0
553742	0
558928	0
1577	0
7790	0
2916	0
8899	0
6190	0
7734	0
1005	1
6335	0
5894	0
13836674	0
659	0
29008	2
11749	0
11910	0
7012	1
11065	1
6164	0
11239	1
5977	0
7330	1
62827	1
7546	2
7737	2
11756	0
4514549	0
3102535	3
363458	1
7556	1
56442	0
4449912	0
7957	0
7564	1
1114	0
7777	2
7606	1
8904	0
8903	1
6149	0
6125	0
29040	0
454215	0
7029	2
7739	2
9391	1
7733	0
394562	0
6322	0
60524	0
6330	1
6334	0
5993	0
6100	0
13837190	0
13835224	1
7728	0
13839553	1
558020	0
62808	1
124968	1
14829	0
21111820	1
10437	1
6121	1
558875	0
8544	3
7553	0
11526	0
592	1
10771217	0
10498	1
6119	0
81815	0
14694	0
30713	0
7555	2
6120	0
24043	0
19476	0
6177	0
8012	1
12957	1
13875283	5
1020	3
10340	3
12225	0
1348	0
844	1
29015	0
10018	1
7717	2
6311	0
7732	0
6321	1
13871721	0
62597	1
6313	0
256	2
9016	0
9254	0
14441700	1
61213	1
7727	0
13836021	0
8733	1
13863629	3
9363	3
61111	3
7560	1
11729	0
10606755	1
38403	0
7636	1
374462	4
3951	0
7616	0
552744	0
8896	5
7615	1
387	1
5439	0
13837650	0
13853215	0
9392	0
7552	1
6118	1
733	1
454209	2
66565	3
7817	2
7081	2
11809	1
13837280	0
236	6
11731	0
8141	4
29036	0
13837537	0
2340753	0
10325184	0
107412	1
11099	1
6309	0
558883	0
56020	0
11806	2
1095	2
8351654	0
3168	0
10709	1
6312	0
258	2
6320	2
6146	0
415	1
4444456	0
12229	3
9614	6
5730	0
7551	0
2282428	0
9251	0
3441	0
9461	0
8329688	1
61346	1
9095782	2
21171407	0
7782	1
11755	1
10653	1
8525	0
6341	0
259	2
23621376	0
7021	0
11244	0
1141	1
21111806	6
21108550	6
9325	6
7961	0
10251740	3
66021	0
10437074	1
66996	1
6042	0
6326	0
10325078	0
11117	2
2062437	1
13867413	1
10675065	2
7630	0
7026	5
8554	3
7028	3
13835459	0
29004	0
13634	2
6106	0
10765	0
7713	2
4483639	1
4483638	1
10113	0
7469	2
7472	2
6649	2
21943	2
84036	1
68152	0
25889	1
7018	1
7716	2
23255	2
11230	0
7730	0
13838404	0
971	6
10008	3
7688	1
1664	3
71089	1
8543	1
6316	1
62826	1
10197150	0
10488	3
21168808	3
13647	6
221117	4
7220	5
10364	5
7672	6
59674	1
11752	0
13816	1
29107	0
61707	0
10464	2
65936	1
2038738	1
31029	1
6122	1
13836589	0
13836591	0
10948	2
13835209	2
13861343	0
4489	0
11351244	3
577	1
9360	6
9350	6
9326	6
9253	0
83734	0
71312	0
2293678	0
23055	1
10054	0
7714	2
6315	2
13299573	1
7689	3
11784	3
11785	3
9411	0
3631	0
7788	4
21105795	5
7791	3
13866746	6
70714	1
70715	1
7514	4
11036	5
472932	0
105291	0
5976	1
6188	0
99596	1
7712	3
6308	1
9646	0
2056044	2
61149	2
5889	6
21106520	2
13874733	2
13839199	4
1078	2
13836549	6
1015	1
7770	3
11525	2
12626	2
7772	3
10777	0
7016	2
7607	2
73583	1
7241	4
7225	2
78	2
60329	0
1609	1
13854944	0
13835861	0
24099	2
12816	2
9943	2
10772050	0
13837760	6
4878	6
17443	0
120489	1
9349	6
11600	4
764	6
21106535	1
7721	2
9233	0
18607	1
13837281	0
66567	0
7676	6
156255	5
9547	5
6406	0
13862665	0
29001	1
7024	4
7787	6
15077490	0
63054	6
11799	2
7466	0
10053	0
6307	0
7711	2
18971812	2
10781	1
11783	3
