Compound Id	ALOGP [ALogp2]
552744	0.314
8896	2.074
7615	0.044
387	0.360
5439	0.072
13837650	2.286
13853215	6.706
9392	6.706
7552	0.440
6118	0.885
733	1.983
454209	0.094
66565	0.222
7817	0.231
7081	0.657
11809	0.0
13837280	3.037
236	0.0
11731	1.920
8141	0.593
29036	4.1
13837537	0.279
2340753	4.819
10325184	5.083
107412	3.427
11099	2.183
6309	3.465
558883	2.608
56020	2.608
11806	0.349
1095	0.001
8351654	0.760
3168	0.304
10709	0.077
6312	0.015
258	0.948
6320	0.485
6146	0.329
415	3.114
4444456	2.305
12229	0.154
9614	0.230
5730	12.849
7551	3.243
2282428	5.798
9251	5.761
3441	6.296
9461	1.304
8329688	2.083
61346	4.431
9095782	1.179
21171407	4.576
7782	0.148
11755	0.012
10653	0.009
8525	0.074
6341	0.245
259	0.195
23621376	1.430
7021	0.179
11244	0.179
1141	0.564
21111806	0.920
21108550	0.920
9325	0.920
7961	1.536
10251740	0.155
66021	0.285
10437074	0.554
66996	0.090
6042	4.118
6326	3.824
10325078	7.803
11117	2.093
2062437	3.951
13867413	0.007
10675065	1.820
7630	0.038
7026	2.765
8554	0.990
7028	0.515
13835459	0.631
29004	0.917
13634	0.501
6106	5.290
10765	1.639
7713	0.528
4483639	0.450
4483638	0.450
10113	3.983
7469	0.095
7472	0.1
6649	0.736
21943	0.275
84036	0.0
68152	1.045
25889	0.085
7018	0.041
7716	1.595
23255	0.972
11230	0.325
7730	0.081
13838404	4.967
971	0.212
10008	0.562
7688	0.193
1664	0.562
71089	0.003
8543	1.498
6316	2.253
62826	3.983
10197150	0.051
10488	0.385
21168808	1.061
13647	0.888
221117	0.041
7220	0.501
10364	0.585
7672	0.362
59674	1.080
11752	0.074
13816	0.199
29107	0.177
61707	0.010
10464	0.7
65936	0.001
2038738	0.001
31029	1.428
6122	2.168
13836589	0.006
13836591	0.057
10948	1.431
13835209	2.171
13861343	14.131
4489	0.0
11351244	1.267
577	1.898
9360	0.0
9350	0.0
9326	0.0
9253	6.222
83734	5.727
71312	6.821
2293678	7.402
23055	1.575
10054	3.161
7714	0.053
6315	0.259
13299573	5.330
7689	0.285
11784	0.554
11785	0.554
9411	1.849
3631	6.422
7788	0.162
21105795	0.426
7791	1.591
13866746	5.753
70714	0.790
70715	0.253
7514	0.446
11036	2.434
472932	0.184
105291	0.602
5976	0.705
6188	7.763
99596	4.162
7712	0.580
6308	0.113
9646	4.832
2056044	9.332
61149	4.8
5889	0.562
21106520	0.412
13874733	0.412
13839199	0.193
1078	0.168
13836549	8.284
1015	0.177
7770	0.207
11525	0.002
12626	0.051
7772	0.466
10777	0.231
7016	0.008
7607	0.208
73583	5.003
7241	0.001
7225	0.001
78	0.001
60329	0.279
1609	1.137
13854944	0.048
13835861	0.365
24099	3.108
12816	0.037
9943	0.037
10772050	2.098
13837760	0.848
4878	0.848
17443	0.003
120489	0.003
9349	0.073
11600	0.009
764	0.848
21106535	1.002
7721	0.0
9233	1.680
18607	0.219
13837281	5.899
66567	3.574
7676	0.554
156255	6.074
9547	0.058
6406	1.357
13862665	0.407
29001	0.224
7024	0.005
7787	2.986
15077490	7.322
63054	2.127
11799	0.006
7466	0.138
10053	3.696
6307	2.171
7711	0.141
18971812	1.915
10781	2.111
11783	0.790
7685	0.555
13630	0.790
63889	0.124
9228	1.498
1108	0.412
10534	2.149
7679	1.120
12643	0.132
7684	0.0
12499	3.757
24590970	4.772
6950	0.0
56144	7.226
11110	3.710
12209	0.092
10124	5.326
24041	0.660
25886	1.754
19477	0.075
17784	1.619
3973	4.592
7224	0.001
11833	0.319
29000	0.027
8398	0.305
6040	1.591
14672	0.964
21011	0.968
10947	0.968
6165	0.011
13837702	4.213
235	0.037
55091	1.110
66809	0.003
62489	0.003
11080	1.465
5596	1.465
392	1.465
13257	0.063
12231	0.050
2606	0.810
8528	2.249
8878	0.223
19231	0.658
7681	0.261
11911	5.974
6342	5.756
18219	3.906
7248	1.821
11661	1.821
7710	2.289
768	2.177
11125	0.453
10492	0.180
7463	0.121
7706	0.094
11680	0.036
7701	0.532
10001	0.135
7627	0.001
10571	0.556
5708	0.350
19953955	3.145
13848341	0.008
76394	0.128
13835604	1.676
7138	0.436
7443	0.234
913	0.058
5709	0.058
7673	0.790
13875432	0.081
13875219	0.081
13837686	0.081
7013	4.865
92731	6.283
13874867	0.043
71787	0.442
7745	1.440
7678	3.805
13255	0.530
59447	0.648
48024	0.067
8868	0.024
5593	0.177
13835932	3.682
28981	0.710
4510484	0.165
7534	0.061
215929	0.913
13662	0.072
123207	0.247
7090	1.206
12201	1.803
11109	0.192
12446	0.960
7769	2.406
63631	0.073
24263	4.594
6364	1.925
7221	0.501
7240	0.501
6186	8.898
6187	8.898
7238	0.003
13835772	0.033
13839082	0.033
21105871	0.033
13860335	0.201
24533	0.056
28992	0.773
20843	0.773
21106032	0.876
6156	10.087
789	0.005
13836520	0.147
10628694	0.2
185	1.370
21106036	2.623
4444608	0.035
13837797	1.649
7794	0.560
11795	1.265
120621	0.328
20119	0.722
26765	0.539
192642	0.041
12821	0.181
12478	0.181
7389	0.403
10497	0.823
109838	0.029
16778	0.666
7705	0.291
13835293	0.0
13839441	3.103
13863618	0.426
28682	0.064
238	0.058
123	0.426
63908	0.197
9581	0.183
13875196	0.183
2018460	8.048
10512	0.003
55090	1.214
456015	0.480
13869451	0.0
13854248	0.0
13869339	0.0
1151	1.798
9574	0.058
11086	0.431
11857	0.013
7677	5.019
11788	0.526
62589	0.705
7686	1.618
776	0.177
7478	1.357
15802	0.014
17976	5.988
9579	0.058
10664	0.040
955	0.040
13837787	0.257
1266393	0.981
13875441	0.184
13842573	0.184
6974	0.184
10437239	1.053
7767	1.101
7604	0.350
7010	0.116
6163	3.471
6340	1.313
7234	0.101
13854136	0.012
13835151	0.012
13860692	0.012
21105905	0.094
21106560	0.094
7242	0.056
11077	1.649
11042	1.170
10940	1.170
10937	1.649
13842613	0.773
21132380	1.170
7223	0.545
11582	0.483
6774	0.318
9218	0.021
7236	1.033
7480	2.109
499714	0.208
13857694	2.216
13866817	2.216
13837988	2.216
12228	0.0
83866	4.724
83850	4.724
6621	0.006
7671	0.560
7074	2.714
62467	0.012
30516	0.726
10487	0.557
11846	0.552
7098	0.407
61191	0.407
73412	1.167
6176	1.696
10791	0.310
10788	0.038
7621	0.125
11025	0.144
11095	0.553
5949	0.941
63156	0.004
10101	0.043
68156	4.207
9377	0.371
5026296	0.890
13648	0.064
2241	0.403
13644	0.064
13856009	0.064
11087	2.017
8657	0.262
8665	0.262
9564	0.078
447	0.262
2039535	0.039
10384035	0.039
4962	0.826
10437135	0.039
7776	0.084
7180	2.928
7182	3.550
10669	2.448
8531	0.377
8335	0.377
10253	1.476
10979	7.403
7181	5.768
13875160	1.922
13875281	1.922
13875230	1.922
13840690	0.571
4449	7.577
744	3.258
68832	0.157
7674	0.048
8908	4.064
191367	0.133
11695	0.386
7766	0.008
61487	1.553
331	0.490
7142	0.490
132	0.490
7145	0.008
13846959	0.634
13853943	0.008
222538	0.0
65523	0.0
2849146	0.0
10437210	1.522
21108548	3.609
21106019	0.305
21106014	0.305
16159	6.381
7786	3.559
7219	0.094
7521	1.649
7641	1.649
6967	1.649
9874	0.003
13054	0.0
15443	0.476
10939	0.065
6179	8.339
21106470	0.0
8855	0.0
11861	4.563
11845	0.0
13839308	0.005
10536	0.190
7823	0.365
7812	2.401
11793	0.008
7622	0.136
7459	0.088
11024	0.706
11794	1.618
11678	1.618
10787	0.317
7626	0.002
11996	1.518
55188	0.093
11732	1.858
10790	0.030
11056	0.023
11180	0.499
13866593	5.478
7703	0.635
21106020	1.972
13853953	1.972
21106013	1.972
256210	0.154
7518	2.667
13876539	0.025
7132	0.064
21106524	0.202
21168826	0.202
13865424	0.202
71433	9.365
455090	0.047
503239	0.047
13860775	0.643
13869480	0.643
13869414	0.643
11849	0.099
11083	1.057
6988	1.057
8140	1.057
65	1.057
10857	1.057
6633	1.057
21111822	1.329
7239	0.480
6550	0.575
26325086	0.019
71430	0.324
21106173	0.917
7765	1.5
13859497	0.245
6775	0.005
11672	0.005
11773	0.005
12012	0.924
7761	0.019
8552	1.036
62249	2.457
7515	0.053
7475	0.004
29012	0.353
11706	0.229
7064	0.005
11992	0.002
10446	0.907
7065	0.992
11207996	0.972
7747	0.253
11193	0.963
19956441	4.250
11107	1.301
11694	0.006
11930	0.048
9903	0.027
4963	1.199
953	0.980
21106146	1.695
21106144	1.695
13863774	1.695
73479	0.025
58563	1.199
299166	0.417
13875320	2.343
13875258	2.343
13875392	2.343
21112023	0.051
13851576	0.811
11769	0.921
10432	0.921
10328	0.921
63310	0.499
59573	1.129
7161	2.545
6720	0.712
13850142	1.260
390927	1.260
206493	0.175
11667	0.480
21106018	0.857
12823	0.087
55205	1.295
69982	6.292
10710415	0.867
13865426	0.002
6780	0.0
8098	0.0
6658	0.087
9970	5.012
7528	0.666
7530	0.077
11489	0.003
526	0.219
6339	10.531
7984	4.685
21111817	0.485
63906	0.485
3350	1.347
1446	1.347
18	1.347
71	1.347
7146	1.347
11121	0.023
555074	0.407
7811	3.382
8562	0.758
7624	0.1
8158	1.148
6079	0.255
434	0.255
8071	0.255
21105959	0.348
13865438	0.348
21106135	0.348
7391	0.039
28982	0.024
13839110	0.678
13839151	0.678
13865680	0.024
11604	0.024
13839128	0.678
13839174	0.678
13839105	0.678
13839123	0.678
11021	0.037
20570	0.047
7131	0.211
5830	0.037
24972	1.738
10992	0.037
553171	0.077
13860817	0.546
11778	0.546
13860720	0.546
136966	1.663
13848793	0.008
30572	2.689
7866	3.541
19957731	8.559
10257	1.743
7211	1.743
7172	1.743
13875356	3.160
13875212	3.160
13868640	3.160
10864	2.399
21181	1.045
12445	0.167
122446	1.048
62534	0.0
62408	0.0
11830	0.383
13835836	0.758
13835376	0.177
127750	0.166
13836399	1.219
13884973	0.005
13839416	4.2
21109330	0.072
18707	1.375
6883	0.0
7189	0.510
28969	0.007
61765	0.857
21111781	0.060
5915	0.394
68568	1.917
64699	0.431
7140	0.162
8070	0.162
7190	0.162
10181341	0.042
221226	0.037
10526	0.119
120464	0.181
7150	1.876
12259	10.304
13860	0.175
11563	1.393
7003	3.175
7662	4.986
13862559	4.986
13864445	4.986
13865630	0.351
553642	0.030
8876	0.0
906	0.0
13638	3.375
6480	0.412
11866	1.063
13839109	0.020
11591	0.187
9454	0.075
21106148	0.370
6781	0.370
206561	0.145
13803	2.181
8560	1.789
11094	0.092
11023	0.007
11055	1.910
10786	0.221
7619	1.460
10755	2.335
11551	1.033
221082	0.823
7129	1.331
8950	1.058
15965	0.1
13868660	4.685
7092	0.877
924	0.047
13860641	0.196
21106525	0.196
10991	0.196
13869434	0.285
6630	0.285
13840647	0.285
13860491	0.285
13869462	0.285
63903	0.030
62530	0.0
13856352	0.233
551	0.024
14627	0.154
191	0.972
558917	5.474
6301	6.097
10616	0.177
5882	0.177
8183	0.177
6646	5.902
84971	5.902
388391	5.902
10980	0.421
10972	0.421
6674	0.421
361	2.627
13063	0.094
10797	1.452
28986	0.446
7760	1.065
7838	1.583
230	3.095
13842001	0.079
18801	5.471
21108576	1.008
21106518	1.008
62466	0.0
62485	0.0
11460	0.284
10254	0.0
21169510	3.802
880	0.391
7397	0.360
8674	0.011
62517	0.068
11651	0.068
10437215	0.144
60121	0.068
21105859	0.251
13848467	0.350
120548	0.030
2923	2.320
28947	0.001
21105878	0.011
11625	0.070
7815	0.334
7827	0.020
11761	0.483
14998	5.536
21168831	1.023
15482	4.091
10975	0.739
10870	0.739
10837	0.739
9120	0.739
1448	0.739
22191	0.469
15438	0.124
14751	0.802
8909	5.308
10265264	1.662
10179173	1.662
21800	0.041
15765	0.041
11699	0.002
7810	0.040
12069	0.427
13839575	0.045
1253	0.735
7176	0.202
10181338	0.085
21105848	0.496
10892	0.085
124	0.443
87265	1.507
13848808	0.202
13860434	0.496
11629	0.496
73390	0.068
10437335	0.068
38364	5.652
27488	5.652
14227	0.240
13835126	0.240
17347	0.104
7385	0.030
7128	0.328
11660	0.9
11409	0.9
7659	3.709
6977	3.709
10236	3.709
11366	3.142
21106172	3.142
7001	3.142
13029	3.142
13030	3.142
11422351	0.121
6665	1.685
8341	0.212
6739	0.212
7208	0.230
992	0.230
8182	0.230
11038	5.331
16791	0.232
11864	0.075
12161	1.720
12061	0.017
7837	3.376
18717	0.654
15954	0.094
11029	2.434
10511	2.434
11819	0.007
99440	1.344
11543	0.214
11739	0.018
11194	0.001
11216	0.274
11210	2.118
7202	2.005
21168813	0.151
6881	0.032
8186	0.151
21105870	0.0
21106366	0.048
15517	0.634
25890	2.039
13811	0.613
7809	0.878
7042	0.002
6706	0.036
68179	3.795
5979	11.4
55123	1.560
7803	1.705
18688	3.304
7482	0.268
10420	0.052
11843	0.778
7536	0.588
55130	0.058
10433	0.336
7657	0.756
22453	0.102
11045	0.268
29016	0.046
14169248	0.857
11632	0.318
11265	0.0
65763	1.469
392447	0.015
8097	0.204
11585	0.546
78467	1.124
1906	1.178
11488212	1.052
14556	0.068
7383	1.336
6642	14.838
589165	0.074
11961	2.199
21111772	2.199
11954	2.199
21106586	0.092
6790	0.562
8319	0.562
21106581	0.165
21106145	0.165
6023	0.179
11588	1.393
6675	1.393
8883	0.723
68503	2.762
10614293	6.004
7833	0.019
4516601	0.123
4516599	0.256
4512361	0.123
4512642	0.256
7835	4.524
15093	0.291
11286	0.010
5142	2.844
96749	7.787
61538	2.148
10246	2.148
12244	2.148
10248	2.148
9911	2.148
16119	2.148
13871718	0.455
25552	0.224
13658	3.091
12060	0.403
11647	2.470
61739	0.848
8282	0.848
6492	0.848
21106571	8.864
21106163	8.864
21106540	8.864
6737	0.554
6789	0.554
61001	0.713
4446445	0.151
71628	0.640
59577	0.025
11875	5.463
12010	0.110
455353	1.938
205483	1.645
7278	0.002
11576	1.090
6897	0.068
6035	0.407
13835344	0.093
10181339	0.020
11589	0.005
30595	0.427
7175	0.427
7157	0.427
8807	0.219
11865	0.4
20124	0.790
17619	0.480
2068	0.935
5236	0.285
4103087	0.012
6736	0.412
6788	0.412
83962	1.748
7044	1.356
16359	1.356
10986	0.244
191058	0.244
13835630	1.685
2937774	0.017
11708	8.067
86394	0.087
10411	0.014
349	2.642
11035	0.139
11104	2.746
10795	1.636
305	1.946
10445	6.004
71193	0.696
67270	0.087
6033	0.087
21159695	0.854
13853758	0.031
18724	2.422
15427	0.929
10996	0.103
6296	3.798
11776	7.110
17868	0.0
13867714	0.0
21105699	0.0
376	1.623
11586	0.451
62472	0.451
11584	0.810
29026	1.740
57726	1.662
7802	1.742
441	2.391
9633	1.405
11465	0.080
10243171	0.0
11332993	0.0
11610	0.301
11422	0.185
194092	0.116
7199	0.618
26516	2.847
27296	0.705
72556	0.773
19709	0.316
391428	4.594
14198	1.876
6402	2.299
14680	0.750
6478	0.016
8262	0.234
8273	0.234
7888	6.040
6735	0.790
6588	0.436
7420	0.281
10343	2.256
19766	6.335
13047	6.335
11294	0.081
75951	0.946
72793	0.370
7076	0.302
10422	0.728
11863	0.238
13846749	0.039
21108577	0.002
7406	0.066
21106008	0.088
65701	1.360
21105897	0.039
11596	0.002
21106900	0.587
9965	0.363
10410	0.799
7419	0.214
8356	0.011
6999	6.595
7088	2.422
7448	0.377
7183	1.476
7155	1.167
11871	0.534
13835351	0.394
6773	0.394
6852	0.003
2157	0.103
6604	2.216
17880	0.315
99681	2.254
67460	0.024
18920	3.415
11841	1.030
8569	1.393
455420	2.042
7533	0.127
7434	1.589
932	4.517
123993	2.331
62230	1.439
9893	0.217
10586285	0.215
6688	2.310
109705	10.852
7151	3.910
9724	1.640
10265270	0.550
10179239	0.550
6586	0.058
13872122	0.455
11862	0.421
440	8.645
7694	0.650
11716	0.650
29005	0.267
8568	1.370
7538	1.112
370	2.540
7073	1.507
26325090	2.090
6898	0.233
556589	0.014
13854242	0.238
7310	0.072
11595	0.0
6593	0.177
2441	0.940
56117	2.444
68676	2.249
6635	13.206
62265	0.033
20939	4.590
6828	0.0
6577	0.013
13104	9.577
21106570	13.850
18177	0.748
15755	2.216
67470	2.216
15756	2.216
15524	2.216
14995	2.216
14994	2.216
15475	2.216
15478	2.216
15476	2.216
15477	2.216
62484	2.049
29025	0.181
7851	5.832
7856	2.093
454638	6.169
1406720	3.411
21105998	0.569
61411	4.442
69177	4.442
10244	4.442
15855	2.545
24535	1.155
14678	0.851
13846663	1.201
69340	0.926
63863	1.581
63968	0.154
70660	0.258
62628	6.893
123860	0.541
4611	0.185
13885245	0.088
6745	0.386
13876103	0.267
7279	0.179
6592	0.208
3756	7.539
13850082	8.113
1266019	7.392
7850	0.848
541032	3.048
58234	0.890
218253	0.554
8912	0.274
2424	0.186
66656	5.874
71437	0.004
10831	1.649
10829	1.649
10851	1.649
10813	1.649
13677	0.094
10849	1.649
10850	1.649
10909	1.649
10918	1.649
10841	1.649
10908	1.649
642951	2.004
917	0.249
9824	0.070
1278	0.0
10437836	0.941
2206	0.398
7849	3.661
17558	0.074
13439	12.735
13402	0.736
76154	0.536
2915	0.349
6794	0.516
21106519	1.469
65750	0.563
12637	8.104
20198	0.775
7302	0.024
10903	0.212
13839012	0.212
6855	0.064
7315	0.211
13846658	0.212
26325182	1.807
10025	2.440
967	10.635
28993	9.570
15846	2.583
29029	3.365
7670	0.906
9976	1.547
12632	2.585
6287	0.920
23886	2.216
33421	2.216
67465	0.434
15753	0.434
79280	1.271
28973	1.271
7852	1.332
72551	1.590
24641	0.804
18410	0.861
8910	8.294
4366810	0.319
7848	0.603
14256731	0.230
6907	0.603
8860	0.0
62310	0.603
70988	0.0
86435	0.038
6840	0.091
10801842	1.768
11974	12.639
15461	1.491
10404	0.563
89258	2.967
192748	1.773
6835	0.562
11003	0.177
10756	1.260
2656	1.718
13837329	0.001
502855	0.005
34863	4.986
6753	0.175
14692	0.599
12456	0.721
10438331	0.164
8574	5.824
18336	0.622
59482	0.568
8935	0.685
60886	14.727
66675	18.562
15488	0.554
15489	0.554
558878	6.197
553578	6.197
55084	1.197
7509	0.647
7800	1.803
12954	1.3
13229	1.113
158870	4.986
157093	4.986
83374	4.986
457144	4.986
135925	4.986
457145	4.986
84188	4.986
136000	4.986
135983	4.986
136001	4.986
136002	4.986
136003	4.986
84235	4.986
457140	4.986
12674	0.434
64155	0.052
970	0.0
4590	0.182
8111	0.0
12013	9.203
12044	0.412
12045	0.412
12047	0.412
7299	0.208
21106140	0.856
25677	8.864
67991	10.532
15803	0.431
502245	0.377
10227261	0.683
44152	0.008
12809	0.509
15387	7.306
8470	0.103
5027	0.027
21106365	0.029
21106091	0.579
16804	7.561
55443	1.563
67653	0.047
2185	0.0
2991	0.070
137720	0.0
11919	8.757
26010	2.216
30600	2.216
33455	2.216
33934	2.216
33932	2.216
6600	0.360
2121	0.027
13849989	5.474
13849981	6.097
7506	4.175
18685	8.488
3741	0.0
8374	0.365
247721	0.032
15409	0.129
79969	0.493
13871489	0.506
23150	17.258
6807	0.081
15620	3.709
15621	3.709
26260	3.709
68437	3.709
15619	3.709
15861	3.709
12682	3.709
42330	1.236
15413	4.964
34866	4.986
34665	4.986
34664	4.986
37904	4.986
34864	4.986
34188	4.986
34865	4.986
14840	4.846
13448	10.479
14866	5.124
20132	0.008
10400	0.001
13835294	0.278
67360	3.592
12218	3.594
55075	6.941
9873	0.107
14349	2.080
6842	1.395
6066	2.264
512621	7.254
13090	0.272
15702	0.456
11369	14.44
12219	1.133
56793	8.864
454495	8.864
40191	8.864
56791	8.864
35581	8.864
15495	1.133
466305	0.409
65785	0.823
6916	1.133
70652	0.233
12133	0.035
17131	1.859
13487	1.078
7170	1.313
553649	0.219
8816	0.0
15473	2.216
17099	2.216
17098	2.216
33933	2.216
15474	2.216
82755	8.864
82712	8.864
157094	8.864
103011	8.864
102798	8.864
82762	8.864
27793	8.864
82754	8.864
457138	8.864
102897	8.864
457139	8.864
102947	8.864
97173	8.864
102720	8.864
102801	8.864
102833	8.864
102721	8.864
102856	8.864
102933	8.864
103066	8.864
97172	8.864
106355	8.864
15486	5.876
12220	3.085
7882	7.298
63518	1.085
707	17.334
8067	19.943
6827	1.737
5807	5.261
8800	0.0
29153	0.0
70682	0.005
11439687	7.626
56774	13.850
82765	13.850
7511	1.193
7872	3.050
14846	2.659
2863	4.708
7600	0.111
12699	0.412
8058	0.304
3918	0.293
24326358	8.945
3008	1.135
13835706	0.073
66655	17.987
34868	4.986
37905	4.986
34869	4.986
37918	4.986
37915	4.986
34867	4.986
25605	4.986
26011	4.986
34870	4.986
34666	4.986
21924	4.986
29117	0.181
8241	0.4
69371	24.0
70806	0.037
1710	1.074
12635	1.003
8576	8.946
25472	0.928
2169	0.019
453675	2.366
40130	0.606
2297441	4.587
34095	10.249
8329	0.278
60858	1.199
6610	1.199
34874	8.864
36972	8.864
56788	8.864
533188	8.864
35579	8.864
16182	8.864
46262	8.864
35580	8.864
82818	8.864
56790	8.864
56795	8.864
33458	8.864
82777	8.864
35584	8.864
56785	8.864
56792	8.864
34189	8.864
2283071	6.595
4932499	6.595
6453	0.047
13249	13.030
4450907	0.514
7964	0.001
13619	6.197
13303	0.311
13302	0.0
5004	4.571
15853	4.766
12972	3.311
7871	4.769
36973	13.850
37744	13.850
46894	13.850
45444	13.850
56769	13.850
56780	13.850
34847	13.850
39406	13.850
35081	13.850
56781	13.850
56771	13.850
56232	3.431
27749	0.073
8030	0.148
8093	0.777
13856959	0.006
8577	2.993
71876	0.099
34667	4.986
34871	4.986
34873	4.986
56784	4.986
34872	4.986
14620	0.238
102741	13.850
97055	13.850
97198	13.850
102834	13.850
102722	13.850
154865	13.850
96948	13.850
102743	13.850
102857	13.850
154866	13.850
106356	13.850
102787	13.850
97240	13.850
102742	13.850
68328	18.731
4268	0.003
4599	0.879
33416	0.428
13492	1.759
13837303	0.274
34859	19.943
84346	19.943
56760	19.943
56755	19.943
33666	19.943
6838	0.024
6270	5.351
7892	8.937
66887	1.768
89076	2.662
5026	2.844
36975	13.850
56778	13.850
56787	8.864
35583	8.864
82807	8.864
56794	8.864
33386	8.864
33457	8.864
47912	8.864
82817	8.864
46893	8.864
33280	8.864
35582	8.864
33304	8.864
46263	8.864
67594	0.559
3513	2.383
220998	2.945
17339596	0.006
8060	0.291
5233	3.713
14916	0.125
7891	1.663
10452	9.215
61266	23.011
20848	0.714
4768	0.191
43354	13.850
37779	13.850
45445	13.850
36974	13.850
35585	13.850
34848	13.850
84344	13.850
34850	13.850
82819	13.850
56772	13.850
82820	13.850
16415	13.850
56779	13.850
56768	13.850
56777	13.850
84345	13.850
34668	13.850
28552	0.194
3544	0.901
21361761	0.298
1262	0.0
4333	0.192
4575	0.617
2079	0.002
6193	0.096
82783	19.943
34852	19.943
37000	19.943
37019	19.943
56765	19.943
39198	19.943
82740	19.943
56761	19.943
56756	19.943
56766	19.943
83413	19.943
34851	19.943
36976	19.943
56767	19.943
56763	19.943
7890	7.714
12705	0.066
26325183	0.093
16387	0.052
6514	0.049
2457	0.026
15789876	1.042
3841535	0.189
16177	6.107
33281	8.864
56786	8.864
56789	8.864
33456	8.864
46264	8.864
13300034	9.017
21153	6.110
10106	0.599
1361549	0.450
32555	14.410
97257	19.943
97224	19.943
102923	19.943
96868	19.943
96864	19.943
97234	19.943
97233	19.943
154062	19.943
97142	19.943
5739	0.0
8817	0.0
56782	27.145
36977	27.145
83414	27.145
84348	27.145
82823	27.145
33617	0.244
4759	0.621
30881	0.602
3277	0.286
11632871	0.888
15747	2.606
4444100	3.551
10033	17.520
33282	13.850
46285	13.850
46284	13.850
82806	13.850
56776	13.850
47913	13.850
32952	13.850
45446	13.850
43353	13.850
56773	13.850
7901	10.741
66895	2.617
199342	3.920
6371	0.0
86007	0.050
12549	0.920
7757	2.783
7875	5.393
59483	5.003
34853	19.943
37745	19.943
36978	19.943
34190	19.943
34191	19.943
36771	19.943
36710	19.943
56757	19.943
549017	19.943
84347	19.943
56764	19.943
56758	19.943
47914	19.943
56762	19.943
33984	19.943
33983	19.943
91432	0.660
2700	0.214
16180	2.489
12933	0.318
7340	2.329
4445317	5.072
204209	0.034
4444102	5.498
72056	14.269
4437893	0.079
34860	27.145
82738	27.145
36982	27.145
36979	27.145
47915	27.145
56783	27.145
36981	27.145
