Compound Id	HybridizationRatio
36982	0.0
36979	0.0
47915	0.0
56783	0.0
36981	0.0
37004	0.0
36980	0.0
5139	0.091
56775	0.0
56770	0.0
11882	1.0
96965	0.0
33198	0.0
12874	0.7
4760	0.7
11434292	1.0
8804	0.0
2246	0.0
8799	0.0
8788	0.0
26286843	0.071
11884	1.0
33407	0.0
36985	0.0
35205	0.0
15637	0.0
82821	0.0
13328	0.8
2654	0.556
3463	0.6
16388	0.7
9797	0.188
34854	0.0
46136	0.0
82736	0.0
56759	0.0
36984	0.0
4745	0.462
3693	0.125
64016	0.125
559096	1.0
4624	0.133
7915	1.0
10292746	0.833
21782117	0.833
33986	0.0
36983	0.0
36986	0.0
45447	0.0
35566	0.0
47916	0.0
46137	0.0
550258	0.0
33985	0.0
10801109	1.0
2003	0.667
4744	0.462
2925	0.071
75956	0.571
62060	0.933
13622	0.857
2975965	0.188
36990	0.0
35912	0.0
45448	0.0
36987	0.0
36988	0.0
26563	1.0
12071	0.947
11671339	0.333
69914	0.333
2927	0.0
69569	1.0
33316	0.0
3548	0.5
12586	1.0
15827	0.0
4575338	0.529
10169	0.053
2908	0.125
62964	0.571
82751	0.0
36989	0.0
11883	1.0
13850879	0.75
16736498	0.778
23977588	0.778
29282	0.727
18941	0.727
8763	0.0
65234	0.188
23101	1.0
26325085	1.0
26325087	1.0
26325088	1.0
35108	0.0
78998	1.0
6057	0.143
3322	0.083
9187483	0.0
16736486	0.8
21429023	0.8
34192	0.0
82822	0.0
5198	0.125
11283	0.0
9053802	1.0
7917	1.0
10035	0.95
12730	0.727
36029	0.357
4777	0.375
3210	0.6
7913	0.929
5660	0.611
35206	0.0
8101973	0.375
4471584	0.077
24142	0.867
5376	0.286
122090	0.778
5678	0.0
6528	0.6
5554	0.667
15484	0.0
4447447	0.556
2928	0.143
9219586	0.15
10652594	1.0
5768	1.0
2271976	0.588
106796	0.063
62632	1.0
4911	0.118
14688	1.0
4444107	0.067
8243	0.556
5553	0.667
14299946	1.0
4380	0.375
13837319	0.5
6524	0.5
11891	1.0
3534	0.588
78828	0.6
5557	0.529
4444553	0.143
10696	1.0
10540	1.0
509179	0.625
5791	0.842
76894	1.0
2075	0.3
2625	0.294
5113	0.571
2581	1.0
66896	0.611
8103122	0.222
960	0.938
5145918	0.529
13849665	0.8
2041618	1.0
8124942	0.444
9088156	1.0
4228778	0.625
6013	0.438
2699	0.368
3584	0.158
5162	0.533
31006	0.438
26325089	0.478
133166	0.8
14348	1.0
67414	1.0
1043	0.412
10784857	1.0
26824	1.0
8520	1.0
83191	0.810
5932	0.810
6002	0.810
11917	0.04
5633	0.762
24722	0.4
56559	1.0
7928	1.0
3216	0.333
3652	0.368
5091	0.944
20545	0.944
10756390	0.333
197564	0.810
5550	0.810
15016	1.0
193441	0.762
5552	0.714
68224	0.333
3438	0.381
5551	0.810
5774	0.818
10162	0.409
72522	1.0
11557190	0.667
5541	0.727
4343	0.4
7929	1.0
10451	1.0
92494	0.826
11898	1.0
2760	0.739
11897	1.0
5542	0.783
92468	0.833
11899	1.0
19232037	0.792
18019	1.0
8521	1.0
4444479	0.76
48085	0.75
4067	0.364
9786472	0.76
12017	1.0
75995	0.5
54833	0.375
10733068	0.333
14021447	0.714
49179	0.76
108106	1.0
15520	0.321
12072	1.0
5775	0.926
10449	1.0
19232038	0.808
21106059	0.458
196288	0.778
4470736	0.423
11900	1.0
18547147	0.815
75662	0.481
29400	0.444
11901	1.0
21105591	0.226
10481872	0.5
65272	0.933
58496	0.9
139025	0.793
11146	1.0
21587143	0.828
4444362	0.444
21105594	0.212
21106058	0.419
26325080	0.75
11902	1.0
21486195	0.536
21106077	0.2
4927801	1.0
10542	1.0
26325081	0.778
11906	1.0
26325082	0.8
6045	0.927
26325083	0.818
26325084	0.833
