Compound Id	ChiCluster [SC-3]
7242	0.204
11077	0.577
11042	0.577
10940	0.471
10937	0.471
13842613	0.577
21132380	0.577
7223	0.204
11582	0.704
6774	0.526
9218	0.901
7236	0.204
7480	0.289
499714	1.502
13857694	0.577
13866817	0.577
13837988	0.471
12228	N/A
83866	0.471
83850	0.471
6621	0.538
7671	1.105
7074	0.977
62467	0.789
30516	0.204
10487	0.289
11846	0.0
7098	1.799
61191	1.799
73412	0.0
6176	1.655
10791	0.569
10788	0.569
7621	0.816
11025	0.289
11095	0.408
5949	0.0
63156	0.0
10101	0.927
68156	0.0
9377	0.0
5026296	1.803
13648	0.5
2241	0.5
13644	0.5
13856009	0.5
11087	0.289
8657	0.493
8665	0.493
9564	0.760
447	0.402
2039535	0.204
10384035	0.204
4962	0.402
10437135	0.204
7776	0.0
7180	0.789
7182	0.789
10669	0.789
8531	0.408
8335	0.333
10253	0.705
10979	0.789
7181	0.789
13875160	0.577
13875281	0.471
13875230	0.577
13840690	0.204
4449	0.471
744	0.827
68832	0.697
7674	0.289
8908	0.0
191367	0.408
11695	0.289
7766	0.0
61487	1.561
331	0.705
7142	0.789
132	0.789
7145	0.789
13846959	0.789
13853943	0.705
222538	0.402
65523	0.402
2849146	0.402
10437210	0.676
21108548	0.577
21106019	0.493
21106014	0.402
16159	0.569
7786	0.0
7219	0.204
7521	0.577
7641	0.577
6967	0.471
9874	0.692
13054	0.493
15443	0.204
10939	0.471
6179	1.655
21106470	0.333
8855	0.333
11861	0.408
11845	0.0
13839308	0.204
10536	0.0
7823	0.0
7812	0.0
11793	0.408
7622	0.816
7459	0.289
11024	0.289
11794	0.408
11678	0.289
10787	0.569
7626	0.816
11996	1.561
55188	1.207
11732	1.561
10790	0.569
11056	1.561
11180	1.655
13866593	0.0
7703	0.408
21106020	0.789
13853953	0.705
21106013	0.789
256210	0.622
7518	0.577
13876539	0.204
7132	0.5
21106524	0.402
21168826	0.493
13865424	0.493
71433	1.561
455090	0.5
503239	0.5
13860775	0.402
13869480	0.493
13869414	0.493
11849	0.0
11083	0.866
6988	0.760
8140	0.760
65	0.760
10857	0.664
6633	0.664
21111822	0.577
7239	0.204
6550	0.744
26325086	1.496
71430	0.408
21106173	0.866
7765	0.0
13859497	0.537
6775	0.333
11672	0.408
11773	0.408
12012	0.0
7761	0.408
8552	0.408
62249	1.570
7515	0.289
7475	0.289
29012	0.408
11706	0.289
7064	0.569
11992	0.697
10446	1.969
7065	0.569
11207996	0.697
7747	0.816
11193	1.339
19956441	0.0
11107	0.408
11694	0.289
11930	0.859
9903	0.333
4963	0.705
953	0.789
21106146	0.789
21106144	0.705
13863774	0.789
73479	0.676
58563	0.789
299166	0.789
13875320	0.471
13875258	0.577
13875392	0.577
21112023	0.789
13851576	0.204
11769	0.577
10432	0.577
10328	0.471
63310	0.856
59573	1.207
7161	0.971
6720	0.994
13850142	1.799
390927	1.799
206493	1.020
11667	0.493
21106018	0.760
12823	0.493
55205	0.408
69982	2.232
10710415	0.577
13865426	0.697
6780	0.333
8098	0.333
6658	1.720
9970	0.289
7528	0.577
7530	0.577
11489	0.622
526	0.704
6339	0.667
7984	0.707
21111817	0.402
63906	0.493
3350	0.994
1446	0.994
18	0.898
71	0.971
7146	1.077
11121	0.0
555074	0.0
7811	0.0
8562	0.0
7624	0.816
8158	0.204
6079	0.789
434	0.789
8071	0.705
21105959	0.402
13865438	0.493
21106135	0.493
7391	0.204
28982	0.493
13839110	0.866
13839151	0.664
13865680	0.402
11604	0.493
13839128	0.760
13839174	0.664
13839105	0.760
13839123	0.760
11021	0.493
20570	0.5
7131	0.5
5830	0.204
24972	0.760
10992	0.493
553171	0.577
13860817	0.760
11778	0.866
13860720	0.760
136966	0.493
13848793	0.622
30572	0.977
7866	0.408
19957731	0.0
10257	0.939
7211	1.0
7172	1.0
13875356	0.577
13875212	0.471
13868640	0.577
10864	0.705
21181	0.289
12445	1.969
122446	1.570
62534	0.493
62408	0.402
11830	0.0
13835836	0.289
13835376	0.0
127750	0.0
13836399	0.0
13884973	1.969
13839416	0.0
21109330	2.5
18707	0.760
6883	0.402
7189	0.789
28969	0.612
61765	0.402
21111781	0.333
5915	0.612
68568	0.789
64699	1.570
7140	0.789
8070	0.705
7190	0.789
10181341	0.612
221226	0.493
10526	0.0
120464	1.207
7150	1.066
12259	1.049
13860	0.5
11563	0.789
7003	0.569
7662	0.866
13862559	0.760
13864445	0.664
13865630	0.577
553642	0.0
8876	0.333
906	0.333
13638	0.0
6480	0.538
11866	0.0
