Compound Id	WeightedPath [WTPT-2]
937	1.0
127983	1.5
217	1.0
692	1.5
763	1.5
748	1.5
23208	1.638
291	1.0
11148	1.5
391	1.0
274	1.638
923	1.638
6105	1.638
21106179	1.683
6086	1.5
864	1.5
8960	1.5
22814	1.0
6153	1.7
518	1.0
278	1.638
1087	1.638
16641	1.638
6085	1.5
6089	1.5
4514529	1.0
22408	1.0
9642	1.638
13571291	1.718
693	1.638
6087	1.5
11153	1.638
6084	1.5
6102	1.638
7568	1.718
172	1.638
6132	1.683
9243	1.638
2275	1.883
12066	1.938
10205670	1.739
10441	1.718
4937830	1.718
6111	1.75
6135	1.683
6083	1.5
6128	1.683
6123	1.683
9484	1.7
6095	1.638
7956	1.638
682	1.638
1019	1.938
9990	1.718
4514586	1.0
12577	1.744
9286	1.754
11727	1.718
16425	1.707
7577	1.718
171	1.683
1143	1.683
6098	1.638
9256	1.756
9994	1.875
7954	1.638
6101	1.638
654	1.638
6108	1.638
6104	1.638
8900	1.938
6191	1.758
21106169	1.744
21112738	1.718
7559	1.718
4481813	1.718
28994	1.718
173	1.683
6088	1.5
13835235	1.718
6130	1.683
6097	1.638
6314	1.739
11228	1.739
13836713	1.718
6151	1.7
6094	1.638
70850	1.739
11811	1.770
6145	1.7
6310	1.739
773	1.938
7738	1.938
5978	1.7
12197	1.718
7566	1.718
6093	1.638
512	1.718
13872989	1.718
175	1.683
2018165	1.739
6148	1.7
12640	1.929
8902	1.969
13835336	1.718
6103	1.638
1039	1.638
7030	1.929
6333	1.739
71390	1.683
6338	1.739
6092	1.638
2005981	1.683
21106015	1.718
19475	1.779
23730	1.779
7736	1.938
12442	1.718
16841	1.756
7557	1.718
7558	1.718
10772140	1.739
11154	1.638
13835977	1.718
1004	1.718
3644	1.683
13835550	1.718
13835316	1.683
553742	1.718
558928	1.718
1577	1.929
7790	1.969
2916	1.638
8899	1.938
6190	1.758
7734	1.770
1005	1.739
6335	1.739
5894	1.739
13836674	1.718
659	1.683
29008	1.938
11749	1.780
11910	1.744
7012	1.779
11065	1.780
6164	1.744
11239	1.754
5977	1.683
7330	1.938
62827	1.784
7546	1.830
7737	1.938
11756	1.780
4514549	1.0
3102535	1.954
363458	1.954
7556	1.718
56442	1.718
4449912	1.718
7957	1.683
7564	1.718
1114	1.683
7777	1.807
7606	1.780
8904	1.969
8903	1.969
6149	1.7
6125	1.683
29040	1.756
454215	1.756
7029	1.929
7739	1.938
9391	1.756
7733	1.770
394562	1.770
6322	1.739
60524	1.739
6330	1.739
6334	1.739
5993	1.739
6100	1.638
13837190	1.770
13835224	1.739
7728	1.770
13839553	1.770
558020	1.954
62808	1.954
124968	1.954
14829	1.7
21111820	1.929
10437	1.718
6121	1.683
558875	1.718
8544	1.938
7553	1.718
11526	1.779
592	1.754
10771217	1.754
10498	1.770
6119	1.683
81815	1.928
14694	1.744
30713	1.754
7555	1.718
6120	1.683
24043	1.810
19476	1.809
6177	1.756
8012	1.786
12957	1.809
13875283	1.942
1020	1.969
10340	1.929
12225	1.929
1348	1.929
844	1.787
29015	1.969
10018	1.969
7717	1.770
6311	1.739
7732	1.770
6321	1.739
13871721	1.770
62597	1.770
6313	1.739
256	1.770
9016	1.756
9254	1.756
14441700	1.744
61213	1.744
7727	1.770
13836021	1.770
8733	1.770
13863629	1.941
9363	1.954
61111	1.954
7560	1.718
11729	1.718
10606755	1.787
38403	1.810
7636	1.922
374462	1.887
3951	1.754
7616	1.780
552744	1.780
8896	1.938
7615	1.780
387	1.754
5439	1.780
13837650	1.718
13853215	1.758
9392	1.758
7552	1.718
6118	1.683
733	1.779
454209	1.744
66565	1.942
7817	1.833
7081	1.810
11809	1.770
13837280	1.739
236	1.969
11731	1.718
8141	1.929
29036	1.683
13837537	1.969
2340753	1.744
10325184	1.744
107412	1.784
11099	1.770
6309	1.739
558883	1.770
56020	1.770
11806	1.770
1095	1.938
8351654	1.922
3168	1.770
10709	1.770
6312	1.739
258	1.770
6320	1.739
6146	1.7
415	1.770
4444456	1.770
12229	1.954
9614	1.954
5730	1.7
7551	1.718
2282428	1.756
9251	1.756
3441	1.756
9461	1.805
8329688	1.744
61346	1.783
9095782	1.758
21171407	1.718
7782	1.807
