Compound Id	VABC
937	17.346685401361
127983	25.706986908728
217	19.553218908967
692	32.006211326428
763	26.136912101922
748	31.576286133233
23208	32.290680101683
291	25.852443326667
11148	31.920002176973
391	27.0654827584
274	38.159979326189
923	34.067288416095
6105	37.987561027280
21106179	44.055119877586
6086	37.875510550933
864	34.642670027228
8960	30.549979117133
22814	28.3837121088
6153	50.122678727892
518	N/A
278	40.796438026989
1087	42.009477458722
16641	40.918054679161
6085	40.511969251733
6089	36.849203534833
4514529	23.767526471233
22408	30.476536379167
9642	55.1714951768
13571291	63.531796684167
693	43.002971534594
6087	41.0635110971
11153	47.131069947406
6084	43.148427952533
6102	48.8722707591
7568	64.083338529533
172	49.302195952295
6132	53.198628797713
9243	49.215986802840
2275	63.031948577922
12066	65.668407278722
10205670	64.159981503162
10441	69.234639278961
4937830	63.961721877361
6111	48.0879538776
6135	51.793198235156
6083	45.136062304233
6128	55.283545653146
6123	71.441172786567
9484	61.351104503453
6095	55.1714951768
7956	51.938654653095
682	51.938654653095
1019	63.490327541934
9990	72.467479802667
4514586	27.840077678367
12577	67.418663353759
9286	67.418663353759
11727	57.662497459661
16425	68.743753261838
7577	58.092422652856
171	58.092422652856
1143	53.999731742761
6098	55.723037022167
9256	73.486222204065
9994	56.878180578161
7954	57.8079538776
6101	54.1451881607
654	54.1451881607
6108	57.597574040267
6104	56.274578867533
8900	57.191103124234
6191	79.553781054372
21106169	70.141331204014
21112738	70.382562947233
7559	63.961721877361
4481813	60.298956160461
28994	60.298956160461
173	60.298956160461
6088	51.129244996932
13835235	60.728881353656
6130	62.342137717840
6097	58.359495722967
6314	81.257706503228
11228	86.530623904828
13836713	76.3169779352
6151	68.409696568146
6094	60.4444125784
70850	88.737157412433
11811	88.737157412433
6145	88.737157412433
6310	88.737157412433
773	53.908556892334
7738	58.001247802428
5978	79.237905411256
12197	69.831021101867
7566	66.168255384967
6093	60.347130074667
512	66.598180578161
13872989	66.598180578161
175	66.598180578161
2018165	70.494613423580
6148	70.494613423580
12640	80.7863121678
8902	68.5680828174
13835336	62.935414861261
6103	61.657452010133
1039	61.657452010133
7030	71.822175278483
6333	72.751948577922
71390	66.414688924973
6338	69.089182861022
6092	62.4320469301
2005981	63.7185290998
21106015	67.149722423528
19475	85.955242293695
23730	88.591700994495
7736	60.207781310034
12442	68.499605780407
16841	82.629731124192
7557	72.467479802667
7558	72.467479802667
10772140	73.303490423289
11154	66.340312767366
13835977	68.804714085767
1004	69.234639278961
3644	69.234639278961
13835550	65.141948368867
13835316	70.9341047926
553742	70.9341047926
558928	70.9341047926
1577	68.1878633324
7790	74.458633979283
2916	64.4196812818
8899	61.420820741767
6190	88.697289974499
7734	75.388407278722
1005	75.388407278722
6335	75.388407278722
5894	71.295716368628
13836674	73.019021648033
659	70.447678710695
29008	76.380698711634
11749	103.826608530695
11910	101.190149829895
7012	101.190149829895
11065	101.190149829895
6164	103.826608530695
11239	103.826608530695
5977	71.485646637967
7330	77.407005727734
62827	90.782206829932
7546	74.174165204028
7737	74.174165204028
11756	77.879409561583
4514549	33.833260371066
3102535	84.975763286061
363458	102.466910038061
7556	75.103938503467
56442	75.103938503467
4449912	75.103938503467
7957	75.103938503467
7564	71.441172786567
1114	71.441172786567
7777	106.0331420383
7606	106.0331420383
8904	68.5680828174
8903	68.5680828174
6149	77.553205488273
6125	73.5705634934
29040	86.702282331326
454215	86.702282331326
7029	80.327933203789
7739	67.720045159467
9391	87.437315829880
7733	81.257706503228
394562	81.257706503228
6322	81.257706503228
60524	77.594940786328
6330	77.594940786328
6334	77.594940786328
5993	77.594940786328
6100	68.425229622799
13837190	78.024865979522
13835224	78.024865979522
7728	78.024865979522
13839553	78.024865979522
558020	74.635641667707
62808	74.635641667707
124968	74.635641667707
14829	79.638122343706
21111820	85.016029785334
10437	75.655480348833
6121	75.655480348833
558875	79.079207206867
8544	80.043464428534
7553	77.091572855167
11526	84.178633979283
592	84.178633979283
10771217	88.514558193722
10498	81.3793231554
6119	75.5581978451
81815	83.131858032722
14694	85.705681194013
30713	85.705681194013
7555	77.740397204267
6120	77.740397204267
24043	103.251226919561
19476	103.251226919561
6177	109.980376530456
8012	109.980376530456
12957	105.887685620361
13875283	104.530075128973
1020	74.8673072351
10340	75.297232428295
12225	80.7863121678
1348	71.2045415182
844	90.332401979044
29015	82.964391904589
10018	82.964391904589
7717	83.464240010833
6311	83.464240010833
7732	83.894165204028
6321	83.894165204028
13871721	83.894165204028
62597	83.894165204028
6313	83.894165204028
256	83.894165204028
9016	91.773240044319
9254	91.773240044319
14441700	87.790598049446
61213	87.790598049446
7727	80.231399487128
13836021	80.231399487128
8733	80.231399487128
13863629	81.451000428056
9363	80.934866085407
61111	80.934866085407
7560	78.9534366360
11729	78.9534366360
10606755	105.6399923808
38403	105.6399923808
7636	89.118159904350
374462	87.3774589198
3951	90.047933203789
7616	90.047933203789
552744	90.047933203789
8896	82.679923129334
7615	86.385167486889
387	86.385167486889
5439	86.385167486889
13837650	73.5705634934
13853215	97.840798894626
9392	97.840798894626
7552	79.728031555967
6118	79.728031555967
733	86.815092680083
454209	89.875514904880
66565	87.002424935713
7817	118.486134455761
7081	118.486134455761
11809	84.445707049394
13837280	86.145172563033
236	81.1665316528
11731	80.166476067733
8141	88.833691129095
29036	79.630749052233
13837537	85.170925412195
2340753	89.778232401146
10325184	89.778232401146
107412	99.925715750059
11099	89.763464428534
6309	89.763464428534
558883	89.763464428534
56020	89.763464428534
11806	89.763464428534
1095	83.892962561067
8351654	90.603855382883
3168	86.530623904828
10709	86.530623904828
6312	86.530623904828
258	86.530623904828
6320	86.530623904828
6146	86.530623904828
415	82.437932994734
4444456	88.230089418467
12229	83.657533935661
9614	87.234090503107
5730	86.6967144084
7551	81.715665907667
2282428	95.845791251453
9251	95.845791251453
3441	95.845791251453
9461	102.096841754947
8329688	91.863149256580
61346	105.993274600365
9095782	102.010632605492
21171407	83.084755547866
7782	92.684391904589
11755	92.684391904589
10653	92.684391904589
8525	92.684391904589
6341	92.684391904589
259	92.684391904589
23621376	88.591700994495
7021	88.591700994495
11244	88.591700994495
1141	97.048536218522
21111806	93.301649353413
21108550	93.301649353413
9325	93.301649353413
7961	97.571857964394
10251740	90.241227128617
66021	83.779150587834
10437074	83.779150587834
66996	83.779150587834
6042	88.781631263833
6326	88.781631263833
10325078	101.913350101759
11117	94.7029903536
2062437	97.930708106886
13867413	98.408234711156
10675065	108.078191455799
7630	98.838159904350
7026	91.470149829895
8554	91.470149829895
7028	91.470149829895
13835459	87.3774589198
29004	126.346587856883
13634	106.822817786034
6106	76.406046667198
10765	92.399923129334
7713	92.399923129334
4483639	92.399923129334
4483638	92.399923129334
10113	92.399923129334
7469	127.276361156322
7472	127.276361156322
6649	127.276361156322
21943	123.183670246228
84036	123.183670246228
68152	123.183670246228
25889	123.183670246228
7018	93.235933749956
7716	88.737157412433
23255	88.737157412433
11230	88.737157412433
7730	88.737157412433
13838404	83.703300259367
971	89.956758353361
10008	85.864067443267
7688	85.864067443267
1664	85.864067443267
71089	85.864067443267
8543	90.866548119267
6316	90.866548119267
62826	103.998266957192
10197150	104.991927904111
10488	97.623917829656
21168808	85.016029785334
13647	125.916662663689
221117	134.567877006934
7220	113.122042203734
10364	110.485583502934
7672	119.259526732767
59674	98.553691129095
11752	94.890925412195
13816	94.890925412195
29107	94.890925412195
61707	94.890925412195
10464	94.890925412195
65936	91.587910249834
2038738	91.587910249834
31029	85.721214248666
6122	85.721214248666
13836589	95.320850605389
13836591	95.320850605389
10948	95.320850605389
13835209	95.320850605389
13861343	97.426401546456
4489	107.010526353122
11351244	99.642516278667
577	100.573299076528
9360	96.024317203668
9350	96.024317203668
9326	96.024317203668
9253	100.916748964446
83734	100.916748964446
71312	99.918342458586
2293678	99.918342458586
23055	96.934106969573
10054	92.9514649747
7714	92.9514649747
6315	92.9514649747
13299573	110.065825807499
7689	90.078375005533
11784	90.078375005533
11785	90.078375005533
9411	110.887068455508
3631	114.783501300926
7788	97.3394490544
21105795	113.406510978989
7791	93.6766833375
13866746	111.504325904332
70714	87.851701794967
70715	87.851701794967
7514	135.782119081628
11036	138.418577782428
472932	90.846072008989
105291	90.846072008989
5976	105.838762919084
6188	106.984307814753
99596	103.001665819879
7712	95.036381830134
6308	95.036381830134
9646	95.036381830134
2056044	126.280868006718
61149	126.280868006718
5889	92.163291860967
21106520	92.163291860967
13874733	92.163291860967
13839199	92.163291860967
1078	107.628386604911
13836549	117.571884754639
1015	81.9646704580
7770	100.7602246367
11525	101.190149829895
12626	101.190149829895
7772	101.190149829895
10777	101.190149829895
7016	101.190149829895
7607	101.190149829895
73583	109.069224670186
7241	97.887134667534
7225	97.887134667534
78	97.887134667534
60329	97.527384112995
1609	97.527384112995
13854944	97.527384112995
13835861	97.527384112995
24099	97.527384112995
12816	98.317059860728
9943	98.317059860728
10772050	103.725625964156
13837760	98.746985053922
