Compound Id	ChiPath [VP-0]
937	0.5
127983	0.908
217	0.707
692	1.115
763	0.894
748	1.025
23208	1.041
291	0.0
11148	1.378
391	1.5
274	1.316
923	1.154
6105	1.463
21106179	1.711
6086	1.155
864	1.447
8960	1.155
22814	2.121
6153	2.012
518	N/A
278	1.433
1087	1.684
16641	1.989
6085	1.414
6089	1.577
4514529	1.225
22408	3.674
9642	1.914
13571291	2.232
693	1.563
6087	2.134
11153	2.219
6084	2.0
6102	1.947
7568	2.788
172	1.986
6132	2.467
9243	2.085
2275	2.731
12066	2.938
10205670	2.441
10441	3.115
4937830	2.447
6111	2.121
6135	2.115
6083	2.964
6128	2.333
6123	3.155
9484	2.634
6095	2.077
7956	2.408
682	2.154
1019	2.626
9990	3.0
4514586	2.121
12577	2.719
9286	2.667
11727	2.355
16425	3.493
7577	2.394
171	2.355
1143	2.063
6098	2.418
9256	2.967
9994	2.530
7954	2.284
6101	2.284
654	2.5
6108	2.949
6104	2.975
8900	2.496
6191	3.268
21106169	2.788
21112738	2.918
7559	2.270
4481813	2.472
28994	2.486
173	2.486
6088	3.535
13835235	2.309
6130	3.223
6097	2.841
6314	3.193
11228	3.986
13836713	3.333
6151	3.524
6094	2.707
70850	4.077
11811	3.914
6145	4.077
6310	3.862
773	2.679
7738	2.718
5978	3.684
12197	2.362
7566	2.654
6093	3.805
512	2.693
13872989	2.439
175	2.908
2018165	3.174
6148	3.390
12640	3.549
8902	3.204
13835336	2.439
6103	3.049
1039	3.225
7030	3.139
6333	2.640
71390	4.053
6338	2.822
6092	3.671
2005981	2.879
21106015	2.995
19475	3.587
23730	4.010
7736	2.809
12442	3.756
16841	3.723
7557	2.569
7558	2.784
10772140	3.196
11154	4.376
13835977	2.569
1004	2.861
3644	3.025
13835550	2.569
13835316	3.475
553742	3.422
558928	3.422
1577	2.996
7790	3.346
2916	4.635
8899	3.404
6190	4.024
7734	3.101
1005	3.063
6335	3.316
5894	3.303
13836674	3.125
659	3.275
29008	3.328
11749	4.693
11910	4.486
7012	4.270
11065	4.270
6164	4.654
11239	4.602
5977	3.979
7330	3.017
62827	3.674
7546	3.4
7737	3.237
11756	3.231
4514549	2.739
3102535	4.041
363458	4.607
7556	2.992
56442	3.155
4449912	3.155
7957	3.207
7564	2.992
1114	3.447
7777	4.621
7606	4.569
8904	3.204
8903	3.204
6149	4.280
6125	3.845
29040	4.553
454215	4.553
7029	3.438
7739	3.534
9391	3.658
7733	2.977
394562	3.140
6322	3.193
60524	3.394
6330	3.193
6334	3.408
5993	3.433
6100	4.243
13837190	3.524
13835224	3.179
7728	3.270
13839553	3.016
558020	3.504
62808	3.504
124968	3.504
14829	4.146
21111820	4.457
10437	3.548
6121	3.711
558875	5.083
8544	3.276
7553	3.956
11526	3.725
592	3.380
10771217	4.201
10498	3.495
6119	4.809
81815	3.534
14694	4.231
30713	4.178
7555	3.414
6120	3.577
24043	4.294
19476	4.294
6177	4.855
8012	4.640
12957	4.717
13875283	4.687
1020	3.334
10340	3.640
12225	3.549
1348	3.626
844	3.418
29015	3.645
10018	3.645
7717	3.361
6311	3.525
7732	3.4
6321	3.615
13871721	3.309
62597	3.146
6313	3.563
256	3.4
9016	4.479
9254	4.479
14441700	4.097
61213	4.097
7727	3.4
13836021	3.361
8733	3.146
13863629	3.626
9363	3.635
61111	3.635
7560	3.756
11729	3.932
10606755	4.292
38403	4.331
7636	4.009
374462	3.724
3951	3.563
7616	3.601
552744	3.510
8896	3.536
7615	3.530
387	3.693
5439	3.601
13837650	3.682
13853215	4.780
9392	4.780
7552	4.378
6118	4.541
733	3.333
454209	3.963
66565	3.935
7817	4.814
7081	4.977
11809	3.702
13837280	4.479
236	3.464
11731	4.120
8141	3.737
29036	5.639
13837537	3.737
2340753	5.061
10325184	5.061
107412	4.430
11099	3.276
6309	3.492
558883	3.439
56020	3.439
11806	3.492
1095	4.053
8351654	3.865
3168	3.822
10709	3.822
6312	3.732
258	3.569
6320	3.732
6146	3.947
415	3.276
4444456	4.130
12229	3.594
9614	3.765
5730	5.036
7551	5.342
2282428	5.309
9251	5.309
3441	5.309
9461	4.034
8329688	4.927
61346	4.731
9095782	4.512
21171407	4.527
7782	3.808
11755	3.971
10653	4.024
8525	4.024
6341	3.933
259	3.770
23621376	3.770
7021	3.908
11244	3.933
1141	3.971
21111806	4.065
21108550	4.065
9325	4.065
7961	5.056
10251740	3.996
66021	4.260
10437074	4.260
66996	4.260
6042	4.902
6326	4.686
10325078	5.610
11117	3.724
2062437	5.175
13867413	3.971
10675065	4.329
7630	4.225
7026	3.853
8554	3.944
7028	4.107
13835459	3.828
29004	5.957
13634	4.541
6106	5.778
10765	3.862
7713	3.699
4483639	3.862
4483638	3.862
10113	4.077
7469	5.347
7472	5.601
6649	5.347
21943	5.424
84036	5.424
68152	5.803
25889	5.587
7018	4.020
7716	3.699
23255	3.862
11230	4.154
7730	3.914
13838404	6.469
971	3.834
10008	3.834
7688	4.126
