Compound Id	ALOGP [ALogP]
6312	0.124
258	-0.973
6320	-0.696
6146	0.573
415	-1.765
4444456	1.518
12229	-0.392
9614	0.480
5730	3.585
7551	1.801
2282428	2.408
9251	2.4
3441	2.509
9461	1.142
8329688	1.443
61346	2.105
9095782	1.086
21171407	2.139
7782	-0.385
11755	-0.108
10653	0.097
8525	0.271
6341	0.494
259	-0.442
23621376	-1.196
7021	-0.423
11244	-0.423
1141	-0.751
21111806	0.959
21108550	0.959
9325	0.959
7961	1.240
10251740	-0.394
66021	0.534
10437074	0.744
66996	0.3
6042	2.029
6326	1.956
10325078	2.793
11117	1.447
2062437	1.988
13867413	0.081
10675065	1.349
7630	-0.195
7026	-1.663
8554	-0.995
7028	-0.718
13835459	-0.794
29004	0.958
13634	0.708
6106	2.3
10765	1.280
7713	0.726
4483639	0.671
4483638	0.671
10113	1.996
7469	-0.308
7472	-0.317
6649	-0.858
21943	-0.525
84036	0.014
68152	1.022
25889	0.291
7018	-0.203
7716	-1.263
23255	-0.986
11230	0.571
7730	0.285
13838404	2.229
971	-0.460
10008	-0.750
7688	0.440
1664	-0.750
71089	0.051
8543	1.224
6316	1.501
62826	1.996
10197150	-0.225
10488	-0.621
21168808	1.030
13647	-0.942
221117	0.202
7220	0.708
10364	0.765
7672	-0.602
59674	1.039
11752	-0.272
13816	-0.446
29107	-0.420
61707	0.1
10464	-0.837
65936	0.035
2038738	0.035
31029	1.195
6122	1.472
13836589	-0.080
13836591	-0.238
10948	-1.196
13835209	-1.473
13861343	3.759
4489	-0.019
11351244	1.125
577	-1.378
9360	0.019
9350	0.019
9326	0.019
9253	2.494
83734	2.393
71312	2.612
2293678	2.721
23055	1.255
10054	1.778
7714	0.231
6315	0.508
13299573	2.309
7689	0.534
11784	0.744
11785	0.744
9411	1.360
3631	2.534
7788	0.403
21105795	-0.653
7791	-1.261
13866746	2.399
70714	0.889
70715	0.503
7514	-0.668
11036	-1.560
472932	-0.428
105291	0.776
5976	-0.840
6188	2.786
99596	2.04
7712	-0.761
6308	0.336
9646	2.198
2056044	3.055
61149	2.191
5889	-0.750
21106520	0.642
13874733	0.642
13839199	0.440
1078	-0.410
13836549	2.878
1015	-0.420
7770	-0.455
11525	-0.040
12626	0.226
7772	-0.682
10777	0.480
7016	-0.092
7607	-0.456
73583	2.237
7241	0.035
7225	0.035
78	0.035
60329	-0.528
1609	-1.067
13854944	-0.219
13835861	-0.605
24099	-1.763
12816	-0.192
9943	-0.192
10772050	1.448
13837760	-0.921
4878	-0.921
17443	-0.052
120489	-0.052
9349	-0.270
11600	0.093
764	-0.921
21106535	1.001
7721	-0.002
9233	1.296
18607	0.468
13837281	2.429
66567	1.890
7676	0.744
156255	-2.465
9547	0.240
6406	1.165
13862665	0.638
29001	-0.473
7024	0.069
7787	-1.728
15077490	2.706
63054	1.459
11799	-0.077
7466	0.371
10053	1.922
6307	1.473
7711	0.376
18971812	1.384
10781	1.453
11783	0.889
7685	0.745
13630	0.889
63889	0.352
9228	1.224
1108	0.642
10534	1.466
7679	-1.058
12643	-0.363
7684	0.008
12499	1.938
24590970	2.185
6950	0.0
56144	2.688
11110	1.926
12209	0.303
10124	2.308
24041	-0.813
25886	1.324
19477	-0.274
17784	1.272
3973	2.143
7224	0.035
11833	-0.565
29000	-0.164
8398	-0.552
6040	-1.261
14672	0.982
21011	-0.984
10947	-0.984
6165	-0.103
13837702	-2.053
235	-0.192
55091	1.053
66809	-0.052
62489	-0.052
11080	-1.210
5596	-1.210
392	-1.210
13257	0.250
12231	-0.225
2606	0.9
8528	-1.5
8878	0.473
19231	-0.811
7681	0.511
11911	2.444
6342	2.399
18219	1.976
7248	1.350
11661	1.350
7710	1.513
768	-1.476
11125	-0.673
10492	0.425
7463	0.348
7706	-0.306
11680	-0.191
7701	-0.730
10001	0.368
7627	-0.029
10571	0.746
5708	0.592
19953955	-1.773
13848341	0.092
76394	-0.357
13835604	-1.295
7138	0.660
7443	-0.484
913	-0.240
5709	-0.240
7673	0.889
13875432	0.284
13875219	0.284
13837686	0.284
7013	2.206
92731	2.507
13874867	-0.208
71787	-0.665
7745	-1.2
7678	-1.951
13255	-0.728
59447	-0.805
48024	-0.259
8868	-0.154
5593	-0.420
13835932	-1.919
28981	-0.843
4510484	0.406
7534	-0.246
215929	-0.956
13662	0.268
123207	0.497
7090	1.098
12201	1.343
11109	0.438
12446	0.980
7769	-1.551
63631	0.270
24263	2.143
6364	1.387
7221	0.708
7240	0.708
6186	2.983
6187	2.983
7238	-0.052
13835772	0.182
13839082	0.182
21105871	0.182
13860335	-0.449
24533	-0.237
28992	0.879
20843	0.879
21106032	0.936
6156	3.176
789	0.067
13836520	0.384
10628694	-0.447
185	-1.170
21106036	1.620
4444608	0.188
13837797	1.284
7794	0.749
11795	-1.125
120621	-0.573
20119	-0.850
26765	-0.734
192642	0.202
12821	-0.426
12478	-0.426
7389	-0.635
10497	0.907
109838	0.170
16778	-0.816
7705	-0.539
13835293	0.017
13839441	-1.761
13863618	-0.653
28682	-0.254
238	-0.240
123	-0.653
63908	-0.444
9581	0.428
13875196	0.428
2018460	2.837
10512	-0.057
55090	1.102
456015	0.693
13869451	-0.006
13854248	-0.006
13869339	-0.006
1151	-1.341
9574	0.240
11086	0.656
11857	0.115
7677	-2.240
11788	-0.725
62589	-0.840
7686	-1.272
776	-0.420
7478	1.165
15802	-0.117
17976	2.447
9579	0.240
10664	0.2
955	0.2
13837787	-0.507
1266393	0.991
13875441	0.429
13842573	0.429
6974	0.429
10437239	1.026
7767	-1.049
7604	0.592
7010	-0.340
6163	1.863
6340	1.146
7234	-0.318
13854136	-0.108
13835151	-0.108
13860692	-0.108
21105905	0.307
21106560	0.307
7242	-0.237
11077	1.284
11042	1.082
10940	1.082
10937	1.284
13842613	0.879
21132380	1.082
7223	-0.738
11582	0.695
6774	-0.564
9218	-0.145
7236	-1.016
7480	-1.452
499714	0.456
13857694	1.489
13866817	1.489
13837988	1.489
12228	0.0
83866	-2.173
83850	-2.173
6621	-0.080
7671	0.748
7074	1.647
62467	0.109
30516	-0.852
10487	-0.746
11846	-0.743
7098	0.638
61191	0.638
73412	1.080
6176	1.302
10791	0.557
10788	-0.196
7621	0.354
11025	-0.380
11095	-0.744
5949	-0.970
63156	-0.062
10101	0.208
68156	-2.051
9377	-0.609
5026296	0.943
13648	-0.254
2241	-0.635
13644	-0.254
13856009	-0.254
11087	1.420
8657	-0.512
8665	-0.512
9564	-0.279
447	-0.512
2039535	0.199
10384035	0.199
4962	-0.909
10437135	0.199
7776	-0.290
7180	1.711
7182	1.884
10669	1.564
8531	0.614
8335	0.614
10253	1.215
10979	2.721
7181	2.402
13875160	1.386
13875281	1.386
13875230	1.386
13840690	0.756
4449	-2.753
744	-1.805
68832	-0.397
7674	-0.219
8908	-2.016
191367	-0.365
11695	0.621
7766	0.088
61487	1.246
331	-0.7
7142	-0.7
132	-0.7
7145	-0.090
13846959	-0.797
13853943	-0.090
222538	0.011
65523	0.011
2849146	0.011
10437210	-1.233
21108548	1.9
21106019	0.552
21106014	0.552
16159	2.526
7786	1.887
7219	0.307
7521	1.284
7641	1.284
6967	1.284
9874	0.055
13054	0.0
15443	-0.690
10939	-0.255
6179	2.888
21106470	0.0
8855	0.0
11861	-2.136
11845	0.015
13839308	0.069
10536	-0.436
7823	-0.604
7812	-1.549
11793	0.092
7622	0.369
7459	-0.296
11024	-0.840
11794	-1.272
11678	-1.272
10787	-0.563
7626	-0.050
11996	1.232
55188	0.306
11732	1.363
10790	-0.175
11056	0.153
11180	0.707
13866593	-2.341
7703	-0.797
21106020	1.404
13853953	1.404
21106013	1.404
256210	-0.392
7518	1.633
13876539	-0.158
7132	-0.254
21106524	0.450
21168826	0.450
13865424	0.450
71433	3.060
455090	0.218
503239	0.218
13860775	-0.802
13869480	-0.802
13869414	-0.802
11849	-0.314
11083	1.028
6988	1.028
8140	1.028
65	1.028
10857	1.028
6633	1.028
21111822	1.153
7239	0.693
6550	-0.758
26325086	0.139
71430	-0.569
21106173	0.958
7765	1.225
13859497	-0.495
6775	0.069
11672	0.069
11773	0.069
12012	-0.961
7761	0.137
8552	-1.018
62249	1.567
7515	-0.230
7475	0.060
29012	-0.594
11706	-0.479
7064	0.074
11992	0.047
10446	0.952
7065	0.996
11207996	-0.986
7747	0.503
11193	0.981
19956441	-2.061
11107	-1.141
11694	0.078
11930	-0.219
9903	-0.163
4963	-1.095
953	-0.990
21106146	1.302
21106144	1.302
13863774	1.302
73479	0.158
58563	-1.095
299166	-0.646
13875320	1.531
13875258	1.531
13875392	1.531
21112023	0.226
13851576	0.9
11769	0.960
10432	0.960
10328	0.960
63310	-0.707
59573	1.062
7161	1.595
6720	0.844
13850142	1.122
390927	1.122
206493	-0.419
11667	0.692
21106018	0.926
12823	0.296
55205	-1.138
69982	2.508
10710415	0.931
13865426	0.043
6780	0.0
8098	0.0
6658	-0.294
9970	-2.239
7528	-0.816
7530	0.277
11489	0.051
526	0.468
6339	3.245
7984	-2.165
21111817	0.696
63906	0.696
3350	-1.160
1446	-1.160
18	-1.160
71	-1.160
7146	-1.160
11121	0.150
555074	0.638
7811	-1.839
8562	-0.871
7624	-0.316
8158	1.071
6079	0.505
434	0.505
8071	0.505
21105959	0.590
13865438	0.590
21106135	0.590
7391	0.199
28982	-0.153
13839110	0.824
13839151	0.824
13865680	-0.153
11604	-0.153
13839128	0.824
13839174	0.824
13839105	0.824
13839123	0.824
11021	0.193
20570	0.218
7131	-0.459
5830	-0.193
24972	1.318
10992	0.193
553171	0.277
13860817	0.739
11778	0.739
13860720	0.739
136966	1.290
13848793	-0.091
30572	-1.640
7866	-1.882
19957731	-2.926
10257	1.320
7211	1.320
7172	1.320
13875356	1.778
13875212	1.778
13868640	1.778
10864	1.549
21181	-1.022
12445	0.409
122446	1.024
62534	0.007
62408	0.007
11830	0.619
13835836	0.871
13835376	0.420
127750	-0.408
13836399	-1.104
13884973	-0.070
13839416	-2.049
21109330	0.268
18707	1.173
6883	0.011
7189	-0.714
28969	-0.081
61765	-0.926
21111781	-0.244
5915	-0.628
68568	-1.385
64699	0.656
7140	0.402
8070	0.402
7190	0.402
10181341	-0.205
221226	-0.193
10526	-0.345
120464	0.426
7150	-1.370
12259	3.21
13860	-0.419
11563	1.180
7003	1.782
7662	2.233
13862559	2.233
13864445	2.233
13865630	0.593
553642	-0.173
8876	0.0
906	0.0
13638	-1.837
6480	0.642
11866	-1.031
13839109	0.141
11591	-0.432
9454	0.275
21106148	0.608
6781	0.608
206561	-0.381
13803	1.477
8560	-1.337
11094	0.304
11023	-0.084
11055	1.382
10786	0.470
7619	1.208
10755	1.528
11551	-1.016
221082	0.907
7129	1.154
8950	1.029
15965	-0.316
13868660	2.164
7092	-0.936
924	0.218
13860641	-0.443
21106525	-0.443
10991	-0.443
13869434	0.534
6630	0.534
13840647	0.534
13860491	0.534
13869462	0.534
63903	-0.174
62530	0.019
13856352	-0.483
551	-0.154
14627	-0.392
191	-0.986
558917	2.340
6301	2.469
10616	0.420
5882	0.420
8183	0.420
6646	-2.430
84971	-2.430
388391	-2.430
10980	0.649
10972	0.649
6674	0.649
361	-1.621
13063	0.307
10797	1.205
28986	-0.668
7760	-1.032
7838	-1.258
230	-1.759
13842001	0.282
18801	-2.339
21108576	-1.004
21106518	-1.004
62466	0.007
62485	0.007
11460	-0.533
10254	0.007
21169510	1.950
880	-0.625
7397	-0.6
8674	-0.104
62517	-0.262
11651	-0.262
10437215	-0.379
60121	-0.262
21105859	-0.501
13848467	-0.591
120548	-0.174
2923	1.523
28947	0.035
21105878	-0.104
11625	0.264
7815	-0.578
7827	0.140
11761	0.695
14998	2.353
21168831	1.011
15482	-2.023
10975	0.860
10870	0.860
10837	0.860
9120	0.860
1448	0.860
22191	-0.685
15438	-0.352
14751	-0.896
8909	-2.304
10265264	1.289
10179173	1.289
21800	0.202
15765	0.202
11699	0.044
7810	-0.2
12069	-0.653
13839575	-0.211
1253	-0.857
7176	-0.449
10181338	-0.292
21105848	-0.705
10892	-0.292
124	-0.665
87265	1.228
13848808	-0.449
13860434	-0.705
11629	-0.705
73390	0.262
10437335	0.262
38364	2.377
27488	2.377
14227	0.490
13835126	0.490
17347	-0.323
7385	-0.174
7128	0.573
11660	0.949
11409	0.949
7659	1.926
6977	1.926
10236	1.926
11366	1.773
21106172	1.773
7001	1.773
13029	1.773
13030	1.773
11422351	0.348
6665	1.298
8341	-0.460
6739	-0.460
7208	-0.480
992	-0.480
8182	-0.480
11038	2.309
16791	0.482
11864	-0.273
12161	1.312
12061	0.132
7837	-1.837
18717	0.809
15954	-0.307
11029	-1.560
10511	-1.560
11819	0.081
99440	1.159
11543	-0.462
11739	-0.135
11194	0.031
11216	-0.524
11210	-1.455
7202	1.416
21168813	0.388
6881	-0.178
8186	0.388
21105870	0.019
21106366	-0.219
15517	-0.796
25890	-1.428
13811	0.783
7809	0.937
7042	-0.040
6706	0.189
68179	-1.948
5979	3.376
55123	-1.249
7803	-1.306
18688	1.818
7482	-0.518
10420	-0.228
11843	-0.882
7536	-0.767
55130	-0.241
10433	0.580
7657	0.869
22453	0.320
11045	-0.518
29016	0.215
14169248	-0.926
11632	-0.564
11265	-0.009
65763	1.212
392447	0.121
8097	-0.451
11585	-0.739
78467	-1.060
1906	-1.085
11488212	-1.025
14556	0.262
7383	1.156
6642	3.852
589165	0.271
11961	1.483
21111772	1.483
11954	1.483
21106586	0.303
6790	-0.750
8319	-0.750
21106581	0.406
21106145	0.406
6023	0.423
11588	1.180
6675	1.180
8883	-0.850
68503	1.662
10614293	2.450
7833	-0.138
4516601	0.350
4516599	0.506
4512361	0.350
4512642	0.506
7835	-2.127
15093	0.539
11286	-0.098
5142	-1.686
96749	-2.791
61538	1.466
10246	1.466
12244	1.466
10248	1.466
9911	1.466
16119	1.466
13871718	-0.674
25552	-0.473
13658	1.758
12060	-0.635
11647	-1.572
61739	-0.921
8282	-0.921
6492	-0.921
21106571	2.977
21106163	2.977
21106540	2.977
6737	0.744
6789	0.744
61001	0.844
4446445	-0.388
71628	0.8
59577	0.157
11875	-2.337
12010	0.331
455353	-1.392
205483	-1.282
7278	0.046
11576	1.044
6897	0.262
6035	-0.638
13835344	-0.306
10181339	-0.143
11589	0.067
30595	0.653
7175	0.653
7157	0.653
8807	0.468
11865	-0.633
20124	0.889
17619	0.693
2068	-0.967
5236	-0.533
4103087	0.110
6736	0.642
6788	0.642
83962	1.322
7044	1.165
16359	1.165
10986	-0.494
191058	-0.494
13835630	-1.298
2937774	-0.130
11708	2.840
86394	-0.296
10411	0.119
349	-1.625
11035	-0.372
11104	1.657
10795	1.279
305	-1.395
10445	2.450
71193	-0.834
67270	-0.294
6033	-0.294
21159695	-0.924
13853758	-0.177
18724	1.556
15427	-0.964
10996	0.321
6296	1.949
11776	2.666
17868	0.0
13867714	0.0
21105699	0.0
376	-1.274
11586	0.671
62472	0.671
11584	0.9
29026	-1.319
57726	-1.289
7802	-1.320
441	-1.546
9633	-1.185
11465	-0.282
10243171	0.017
11332993	0.017
11610	-0.549
11422	-0.430
194092	-0.340
7199	0.786
26516	1.687
27296	-0.839
72556	-0.879
19709	-0.562
391428	2.143
14198	1.369
6402	1.516
14680	-0.866
6478	0.125
8262	-0.484
8273	-0.484
7888	-2.458
6735	0.889
6588	0.660
7420	0.530
10343	1.502
19766	2.517
13047	2.517
11294	0.284
75951	-0.973
72793	-0.609
7076	0.550
10422	0.853
11863	-0.488
13846749	-0.199
21108577	-0.041
7406	-0.257
21106008	-0.296
65701	1.166
21105897	-0.199
11596	-0.041
21106900	-0.766
9965	-0.603
10410	0.894
7419	-0.462
8356	-0.103
6999	2.568
7088	1.556
7448	0.614
7183	1.215
7155	1.080
11871	0.731
13835351	-0.628
6773	-0.628
6852	-0.052
2157	-0.321
6604	1.489
17880	-0.561
99681	1.501
67460	-0.156
18920	-1.848
11841	1.015
8569	-1.180
455420	-1.429
7533	-0.356
7434	-1.261
932	-2.125
123993	-1.527
62230	-1.2
9893	-0.466
10586285	0.463
6688	1.520
109705	3.294
7151	1.977
9724	1.281
10265270	-0.742
10179239	-0.742
6586	-0.240
13872122	0.675
11862	0.649
440	-2.940
7694	-0.806
11716	-0.806
29005	-0.516
8568	-1.170
7538	-1.055
370	-1.594
7073	1.228
26325090	-1.446
6898	-0.483
556589	0.117
13854242	-0.488
7310	0.269
11595	-0.022
6593	-0.420
2441	0.969
56117	1.563
68676	1.5
6635	3.634
62265	0.181
20939	2.142
6828	0.0
6577	-0.114
13104	-3.095
21106570	3.722
18177	-0.865
15755	1.489
67470	1.489
15756	1.489
15524	1.489
14995	1.489
14994	1.489
15475	1.489
15478	1.489
15476	1.489
15477	1.489
62484	1.431
29025	-0.426
7851	-2.415
7856	-1.447
454638	2.484
1406720	1.847
21105998	0.755
61411	2.108
69177	2.108
10244	2.108
15855	1.595
24535	1.075
14678	-0.923
13846663	1.096
69340	-0.962
63863	1.257
63968	-0.392
70660	0.508
62628	-2.625
123860	-0.735
4611	-0.431
13885245	0.296
6745	-0.621
13876103	0.517
7279	-0.423
6592	0.456
3756	-2.746
13850082	2.848
1266019	2.719
7850	-0.921
541032	1.746
58234	0.943
218253	0.744
8912	-0.524
2424	-0.431
66656	2.424
71437	0.060
10831	1.284
10829	1.284
10851	1.284
10813	1.284
13677	0.307
10849	1.284
10850	1.284
10909	1.284
10918	1.284
10841	1.284
10908	1.284
642951	1.416
917	-0.499
9824	-0.264
1278	0.0
10437836	0.970
2206	-0.631
7849	-1.913
17558	-0.272
13439	3.569
13402	0.858
76154	-0.732
2915	0.591
6794	0.719
21106519	-1.212
65750	-0.750
12637	-2.847
20198	0.880
7302	-0.154
10903	-0.460
13839012	-0.460
6855	-0.254
7315	0.460
13846658	-0.460
26325182	1.344
10025	-1.562
967	3.261
28993	3.094
15846	-1.607
29029	-1.834
7670	0.952
9976	-1.244
12632	-1.608
6287	0.959
23886	1.489
33421	1.489
67465	0.659
15753	0.659
79280	-1.127
28973	-1.127
7852	-1.154
72551	-1.261
24641	-0.897
18410	-0.928
8910	-2.880
4366810	0.565
7848	-0.776
14256731	-0.480
6907	-0.776
8860	0.0
62310	-0.776
70988	-0.006
86435	-0.194
6840	0.302
10801842	1.330
11974	3.555
15461	1.221
10404	-0.750
89258	1.722
192748	1.331
6835	-0.750
11003	-0.420
10756	1.122
2656	1.311
13837329	0.022
502855	-0.070
34863	2.233
6753	-0.418
14692	0.774
12456	-0.849
10438331	0.405
8574	-2.413
18336	-0.789
59482	-0.754
8935	-0.828
60886	3.838
66675	4.308
15488	0.744
15489	0.744
558878	2.489
553578	2.489
55084	-1.094
7509	-0.804
7800	-1.343
12954	-1.140
13229	1.055
158870	2.233
157093	2.233
83374	2.233
457144	2.233
135925	2.233
457145	2.233
84188	2.233
136000	2.233
135983	2.233
136001	2.233
136002	2.233
136003	2.233
84235	2.233
457140	2.233
12674	-0.659
64155	0.229
970	0.0
4590	-0.426
8111	0.0
12013	-3.034
12044	0.642
12045	0.642
12047	0.642
7299	0.456
21106140	0.925
25677	2.977
67991	3.245
15803	0.656
502245	-0.614
10227261	-0.827
44152	0.091
12809	-0.714
15387	-2.703
8470	0.321
5027	0.164
21106365	0.170
21106091	0.761
16804	2.750
55443	-1.250
67653	-0.216
2185	0.0
2991	-0.264
137720	0.003
11919	2.959
26010	1.489
30600	1.489
33455	1.489
33934	1.489
33932	1.489
6600	-0.6
2121	-0.165
13849989	2.340
13849981	2.469
7506	2.043
18685	-2.913
3741	-0.011
8374	-0.604
247721	-0.180
15409	0.359
79969	-0.702
13871489	-0.712
23150	4.154
6807	0.284
15620	1.926
15621	1.926
26260	1.926
68437	1.926
15619	1.926
15861	1.926
12682	1.926
42330	-1.112
15413	2.228
34866	2.233
34665	2.233
34664	2.233
37904	2.233
34864	2.233
34188	2.233
34865	2.233
14840	-2.201
13448	3.237
14866	2.264
20132	-0.091
10400	-0.034
13835294	-0.528
67360	-1.895
12218	-1.896
55075	2.635
9873	0.327
14349	-1.442
6842	1.181
6066	-1.505
512621	2.693
13090	-0.521
15702	0.675
11369	3.8
12219	-1.064
56793	2.977
454495	2.977
40191	2.977
56791	2.977
35581	2.977
15495	-1.064
466305	0.640
65785	-0.907
6916	-1.064
70652	-0.482
12133	-0.187
17131	1.363
13487	-1.038
7170	1.146
553649	0.468
8816	0.0
15473	1.489
17099	1.489
17098	1.489
33933	1.489
15474	1.489
82755	2.977
82712	2.977
157094	2.977
103011	2.977
102798	2.977
82762	2.977
27793	2.977
82754	2.977
457138	2.977
102897	2.977
457139	2.977
102947	2.977
97173	2.977
102720	2.977
102801	2.977
102833	2.977
102721	2.977
102856	2.977
102933	2.977
103066	2.977
97172	2.977
106355	2.977
15486	-2.424
12220	-1.756
7882	-2.701
63518	-1.042
707	4.163
8067	4.466
6827	-1.318
5807	-2.294
8800	0.0
29153	0.0
70682	0.073
11439687	-2.762
56774	3.722
82765	3.722
7511	-1.092
7872	-1.746
14846	-1.631
2863	-2.170
7600	0.333
12699	0.642
8058	-0.551
3918	0.542
24326358	2.991
3008	1.065
13835706	-0.271
66655	4.241
34868	2.233
37905	2.233
34869	2.233
37918	2.233
37915	2.233
34867	2.233
25605	2.233
26011	2.233
34870	2.233
34666	2.233
21924	2.233
29117	-0.425
8241	-0.632
69371	4.899
70806	-0.192
1710	-1.036
12635	-1.002
8576	-2.991
25472	0.963
2169	-0.136
453675	-1.538
40130	-0.779
2297441	-2.142
34095	-3.201
8329	-0.528
60858	-1.095
6610	-1.095
34874	2.977
36972	2.977
56788	2.977
533188	2.977
35579	2.977
16182	2.977
46262	2.977
35580	2.977
82818	2.977
56790	2.977
56795	2.977
33458	2.977
82777	2.977
35584	2.977
56785	2.977
56792	2.977
34189	2.977
2283071	2.568
4932499	2.568
6453	0.217
13249	-3.610
4450907	-0.717
7964	-0.022
13619	-2.489
13303	0.558
13302	0.007
5004	-2.138
15853	-2.183
12972	-1.820
7871	-2.184
36973	3.722
37744	3.722
46894	3.722
45444	3.722
56769	3.722
56780	3.722
34847	3.722
39406	3.722
35081	3.722
56781	3.722
56771	3.722
56232	-1.852
27749	0.269
8030	-0.385
8093	-0.881
13856959	-0.080
8577	-1.730
71876	-0.314
34667	2.233
34871	2.233
34873	2.233
56784	2.233
34872	2.233
14620	-0.488
102741	3.722
97055	3.722
97198	3.722
102834	3.722
102722	3.722
154865	3.722
96948	3.722
102743	3.722
102857	3.722
154866	3.722
106356	3.722
102787	3.722
97240	3.722
102742	3.722
68328	4.328
4268	0.053
4599	-0.938
33416	-0.654
13492	-1.326
13837303	0.523
34859	4.466
84346	4.466
56760	4.466
56755	4.466
33666	4.466
6838	-0.154
6270	2.313
7892	-2.989
66887	-1.330
89076	1.632
5026	-1.686
36975	3.722
56778	3.722
56787	2.977
35583	2.977
82807	2.977
56794	2.977
33386	2.977
33457	2.977
47912	2.977
82817	2.977
46893	2.977
33280	2.977
35582	2.977
33304	2.977
46263	2.977
67594	-0.747
3513	-1.544
220998	-1.716
17339596	-0.081
8060	-0.540
5233	-1.927
14916	-0.354
7891	-1.290
10452	3.036
61266	4.797
20848	0.845
4768	-0.437
43354	3.722
37779	3.722
45445	3.722
36974	3.722
35585	3.722
34848	3.722
84344	3.722
34850	3.722
82819	3.722
56772	3.722
82820	3.722
16415	3.722
56779	3.722
56768	3.722
56777	3.722
84345	3.722
34668	3.722
28552	0.440
3544	0.949
21361761	-0.546
1262	0.003
4333	0.438
4575	-0.785
2079	-0.047
6193	-0.310
82783	4.466
34852	4.466
37000	4.466
37019	4.466
56765	4.466
39198	4.466
82740	4.466
56761	4.466
