Compound Id	RotatableBondsCount
13630	0
63889	0
9228	0
1108	0
10534	0
7679	0
12643	0
7684	0
12499	0
24590970	1
6950	0
56144	2
11110	3
12209	2
10124	1
24041	5
25886	5
19477	5
17784	3
3973	2
7224	0
11833	3
29000	2
8398	2
6040	3
14672	1
21011	2
10947	2
6165	1
13837702	3
235	1
55091	1
66809	1
62489	1
11080	0
5596	0
392	0
13257	0
12231	0
2606	1
8528	0
8878	0
19231	1
7681	0
11911	1
6342	1
18219	2
7248	1
11661	1
7710	2
768	0
11125	4
10492	3
7463	3
7706	3
11680	3
7701	3
10001	2
7627	2
10571	2
5708	3
19953955	4
13848341	5
76394	0
13835604	4
7138	1
7443	1
913	1
5709	1
7673	0
13875432	0
13875219	0
13837686	0
7013	2
92731	2
13874867	3
71787	3
7745	3
7678	0
13255	0
59447	0
48024	0
8868	0
5593	0
13835932	3
28981	5
4510484	4
7534	4
215929	5
13662	1
123207	0
7090	1
12201	2
11109	3
12446	2
7769	3
63631	1
24263	0
6364	0
7221	1
7240	1
6186	1
6187	1
7238	1
13835772	0
13839082	0
21105871	0
13860335	1
24533	1
28992	0
20843	0
21106032	3
6156	0
789	3
13836520	4
10628694	0
185	0
21106036	1
4444608	3
13837797	4
7794	4
11795	3
120621	2
20119	3
26765	3
192642	2
12821	0
12478	0
7389	1
10497	2
109838	4
16778	4
7705	3
13835293	2
13839441	4
13863618	1
28682	1
238	1
123	1
63908	1
9581	1
13875196	1
2018460	2
10512	3
55090	1
456015	1
13869451	0
13854248	0
13869339	0
1151	0
9574	1
11086	0
11857	0
7677	0
11788	0
62589	0
7686	0
776	0
7478	4
15802	5
17976	3
9579	1
10664	1
955	1
13837787	1
1266393	3
13875441	0
13842573	0
6974	0
10437239	2
7767	3
7604	2
7010	2
6163	1
6340	1
7234	1
13854136	0
13835151	0
13860692	0
21105905	1
21106560	1
7242	1
11077	0
11042	0
10940	0
10937	0
13842613	0
21132380	0
7223	1
11582	1
6774	2
9218	2
7236	0
7480	0
499714	1
13857694	0
13866817	0
13837988	0
12228	0
83866	0
83850	0
6621	0
7671	4
7074	4
62467	1
30516	6
10487	0
11846	3
7098	1
61191	1
73412	3
6176	1
10791	2
10788	2
7621	2
11025	3
11095	3
5949	4
63156	4
10101	3
68156	4
9377	4
5026296	0
13648	1
2241	1
13644	1
13856009	1
11087	0
8657	1
8665	1
9564	0
447	1
2039535	2
10384035	2
4962	1
10437135	2
7776	3
7180	1
7182	1
10669	1
8531	2
8335	2
10253	1
10979	0
7181	1
13875160	0
13875281	0
13875230	0
13840690	1
4449	0
744	0
68832	3
7674	0
8908	0
191367	4
11695	4
7766	3
61487	1
331	1
7142	1
132	1
7145	1
13846959	1
13853943	1
222538	2
65523	2
2849146	2
10437210	1
21108548	0
21106019	1
21106014	1
16159	2
7786	3
7219	1
7521	0
7641	0
6967	0
9874	2
13054	3
15443	1
10939	0
6179	1
21106470	0
8855	0
11861	6
11845	3
13839308	1
10536	6
7823	4
7812	4
11793	3
7622	2
7459	3
11024	3
11794	3
11678	3
10787	2
7626	2
11996	2
55188	2
11732	2
10790	2
11056	2
11180	1
13866593	4
7703	3
21106020	1
13853953	1
21106013	1
256210	0
7518	0
13876539	2
7132	1
21106524	1
21168826	1
13865424	1
71433	1
455090	1
503239	1
13860775	1
13869480	1
13869414	1
11849	4
11083	0
6988	0
8140	0
65	0
10857	0
6633	0
21111822	0
7239	1
6550	0
26325086	0
71430	2
21106173	0
7765	3
13859497	1
6775	0
11672	0
11773	0
12012	5
7761	4
8552	4
62249	2
7515	4
7475	4
29012	4
11706	4
7064	3
11992	3
10446	2
7065	3
11207996	3
7747	3
11193	2
19956441	5
11107	4
11694	4
11930	2
9903	0
4963	1
953	1
21106146	1
21106144	1
13863774	1
73479	1
58563	1
299166	1
13875320	0
13875258	0
13875392	0
21112023	1
13851576	1
11769	0
10432	0
10328	0
63310	0
59573	2
7161	1
6720	1
13850142	1
390927	1
206493	0
11667	1
21106018	0
12823	1
55205	4
69982	3
10710415	4
13865426	4
6780	0
8098	0
6658	1
9970	0
7528	0
7530	0
11489	0
526	2
6339	1
7984	4
21111817	1
63906	1
3350	1
1446	1
18	1
71	1
7146	1
11121	4
555074	3
7811	4
8562	4
7624	2
8158	3
6079	1
434	1
8071	1
21105959	1
13865438	1
21106135	1
7391	2
28982	1
13839110	0
13839151	0
13865680	1
11604	1
13839128	0
13839174	0
13839105	0
13839123	0
11021	1
20570	1
7131	1
5830	2
24972	0
10992	1
553171	4
13860817	0
11778	0
13860720	0
136966	1
13848793	0
30572	4
7866	7
19957731	8
10257	2
7211	2
7172	2
13875356	0
13875212	0
13868640	0
10864	1
21181	4
12445	2
122446	2
62534	1
62408	1
11830	3
13835836	4
13835376	5
127750	5
13836399	5
13884973	2
13839416	5
21109330	1
18707	0
6883	2
7189	1
28969	2
61765	2
21111781	2
5915	2
68568	1
64699	3
7140	1
8070	1
7190	1
10181341	2
221226	2
10526	4
120464	2
7150	2
12259	0
13860	1
11563	1
7003	4
7662	0
13862559	0
13864445	0
13865630	7
553642	0
8876	0
906	0
13638	0
6480	0
11866	4
13839109	5
11591	2
9454	2
21106148	2
6781	2
206561	2
13803	3
8560	4
11094	3
11023	3
11055	2
10786	2
7619	2
10755	2
11551	3
221082	1
7129	1
8950	2
15965	4
13868660	0
7092	1
924	1
13860641	1
21106525	1
10991	1
13869434	0
6630	0
13840647	0
13860491	0
13869462	0
63903	2
62530	2
13856352	2
551	0
14627	0
191	5
558917	4
6301	4
10616	2
5882	2
8183	2
6646	4
84971	4
388391	4
10980	1
10972	1
6674	1
361	1
13063	1
10797	2
28986	4
7760	4
7838	5
230	2
13842001	4
18801	5
21108576	1
21106518	1
62466	1
62485	1
11460	2
10254	1
21169510	3
880	2
7397	2
8674	2
62517	2
11651	2
10437215	3
60121	2
21105859	2
13848467	3
120548	1
2923	0
28947	3
21105878	2
11625	2
7815	4
7827	4
11761	2
14998	2
21168831	2
15482	8
10975	2
10870	2
10837	2
9120	2
1448	2
22191	4
15438	2
14751	1
8909	0
10265264	0
10179173	0
21800	0
15765	0
11699	5
7810	4
12069	5
13839575	6
1253	2
7176	2
10181338	2
21105848	2
10892	2
124	2
87265	1
13848808	2
13860434	2
11629	2
73390	3
10437335	3
38364	0
27488	0
14227	1
13835126	1
17347	1
7385	2
7128	1
11660	1
11409	1
7659	0
6977	0
10236	0
11366	0
21106172	0
7001	0
13029	0
13030	0
11422351	1
6665	2
8341	0
6739	0
7208	2
992	2
8182	2
11038	0
16791	3
11864	4
12161	4
12061	2
7837	5
18717	2
15954	3
11029	4
10511	4
11819	3
99440	2
11543	3
11739	3
11194	2
11216	3
11210	3
7202	2
21168813	1
6881	2
8186	1
21105870	2
21106366	2
15517	0
25890	8
13811	6
7809	4
7042	2
6706	1
68179	5
5979	1
55123	6
7803	5
18688	3
7482	5
10420	5
11843	5
7536	5
55130	4
10433	4
7657	4
22453	4
11045	5
29016	4
14169248	5
11632	5
11265	3
65763	2
392447	2
8097	0
11585	2
78467	2
1906	2
11488212	1
14556	3
7383	2
6642	0
589165	2
11961	0
21111772	0
11954	0
21106586	4
6790	0
8319	0
21106581	2
21106145	2
6023	2
11588	1
6675	1
8883	0
68503	4
10614293	2
7833	5
4516601	4
4516599	4
4512361	4
4512642	4
7835	5
15093	2
11286	1
5142	1
96749	5
61538	0
10246	0
12244	0
10248	0
9911	0
16119	0
13871718	3
25552	2
13658	0
12060	2
11647	2
61739	0
8282	0
6492	0
21106571	0
21106163	0
21106540	0
6737	0
6789	0
61001	2
4446445	5
71628	4
59577	4
11875	6
12010	4
455353	6
205483	2
7278	3
11576	1
6897	3
6035	2
13835344	2
10181339	3
11589	2
30595	2
7175	2
7157	2
8807	0
11865	5
20124	0
17619	2
2068	0
5236	0
4103087	2
6736	0
6788	0
83962	2
7044	2
16359	2
10986	2
191058	2
13835630	6
2937774	3
11708	0
86394	1
10411	2
349	5
11035	4
11104	3
10795	2
305	5
10445	2
71193	2
67270	1
6033	1
21159695	2
13853758	1
18724	1
15427	3
10996	3
6296	0
11776	0
17868	1
13867714	1
21105699	1
376	6
11586	3
62472	3
11584	2
29026	5
57726	0
7802	5
441	6
9633	6
11465	3
10243171	2
11332993	2
11610	3
11422	2
194092	2
7199	2
26516	2
27296	3
72556	4
19709	2
391428	0
14198	0
6402	0
14680	5
6478	0
8262	1
8273	1
7888	9
6735	0
6588	1
7420	3
10343	2
19766	0
13047	0
11294	0
75951	5
72793	5
7076	5
10422	5
11863	5
13846749	3
21108577	3
7406	3
21106008	3
65701	1
21105897	3
11596	3
21106900	2
9965	3
10410	2
7419	3
8356	2
6999	0
7088	1
7448	2
7183	1
7155	3
11871	5
13835351	2
6773	2
6852	1
2157	3
6604	0
17880	5
99681	3
67460	3
18920	5
11841	4
8569	6
455420	6
7533	4
7434	5
932	6
123993	4
62230	4
9893	3
10586285	2
6688	3
109705	3
7151	1
9724	0
10265270	0
10179239	0
6586	1
13872122	3
11862	5
440	5
7694	6
11716	6
29005	6
8568	6
7538	6
370	6
7073	4
26325090	7
6898	3
556589	3
13854242	3
7310	4
11595	2
6593	0
2441	0
56117	4
68676	2
6635	1
62265	3
20939	1
6828	1
6577	3
13104	3
21106570	0
18177	3
15755	0
67470	0
15756	0
15524	0
14995	0
14994	0
15475	0
15478	0
15476	0
15477	0
62484	2
29025	6
7851	6
7856	6
454638	0
1406720	0
21105998	1
61411	0
69177	0
10244	0
15855	1
24535	2
14678	3
13846663	1
69340	4
63863	2
63968	1
70660	5
62628	7
123860	7
4611	4
13885245	4
6745	3
13876103	3
7279	3
6592	0
3756	10
13850082	6
1266019	6
7850	6
541032	0
58234	0
218253	1
8912	0
2424	0
66656	2
71437	0
10831	0
10829	0
10851	0
10813	0
13677	1
10849	0
10850	0
10909	0
10918	0
10841	0
10908	0
642951	3
917	1
9824	0
1278	0
10437836	4
2206	2
7849	6
17558	5
13439	2
13402	4
76154	2
2915	0
6794	3
21106519	3
65750	4
12637	7
20198	2
7302	2
10903	1
13839012	1
6855	1
7315	4
13846658	1
26325182	1
10025	7
967	0
28993	4
15846	6
29029	7
7670	4
9976	6
12632	6
6287	6
23886	1
33421	1
67465	2
15753	2
79280	4
28973	4
7852	6
72551	6
24641	6
18410	4
8910	0
4366810	6
7848	6
14256731	8
6907	4
8860	0
62310	4
70988	4
86435	4
6840	0
10801842	5
11974	0
15461	2
10404	4
89258	3
192748	4
6835	1
11003	2
10756	1
2656	0
13837329	4
502855	4
34863	1
6753	0
14692	7
12456	6
10438331	1
8574	7
18336	3
59482	4
8935	3
60886	0
66675	1
15488	1
15489	1
558878	4
553578	4
55084	7
7509	7
7800	7
12954	7
13229	5
158870	0
157093	0
83374	0
457144	0
135925	0
457145	0
84188	0
136000	0
135983	0
136001	0
136002	0
136003	0
84235	0
457140	0
12674	1
64155	3
970	0
4590	4
8111	0
12013	11
12044	1
12045	1
12047	1
7299	2
21106140	4
25677	1
67991	2
15803	1
502245	4
10227261	9
44152	3
12809	7
15387	7
8470	3
5027	4
21106365	0
21106091	2
16804	0
55443	5
67653	7
2185	2
2991	2
137720	3
11919	4
26010	1
30600	1
33455	1
33934	1
33932	1
6600	2
2121	1
13849989	4
13849981	4
7506	5
18685	8
3741	1
8374	5
247721	5
15409	5
79969	4
13871489	7
23150	2
6807	1
15620	0
15621	0
26260	0
68437	0
15619	0
15861	0
12682	0
42330	3
15413	6
34866	1
34665	1
34664	1
37904	1
34864	1
34188	1
34865	1
14840	7
13448	3
14866	2
20132	5
10400	2
13835294	0
67360	7
12218	7
55075	0
9873	0
14349	7
6842	0
6066	3
512621	2
13090	2
15702	4
11369	0
12219	7
56793	1
454495	1
40191	1
56791	1
35581	1
15495	5
466305	3
65785	5
6916	5
70652	5
12133	5
17131	4
13487	5
7170	2
553649	2
8816	0
15473	1
17099	1
17098	1
33933	1
15474	1
82755	0
82712	0
157094	0
103011	0
102798	0
82762	0
27793	0
82754	0
457138	0
102897	0
457139	0
102947	0
97173	0
102720	0
102801	0
102833	0
102721	0
102856	0
102933	0
103066	0
97172	0
106355	0
15486	7
12220	8
7882	8
63518	5
707	0
8067	0
6827	1
5807	2
8800	0
29153	0
70682	7
11439687	1
56774	1
82765	1
7511	8
7872	8
14846	8
2863	8
7600	6
12699	0
8058	3
3918	4
24326358	3
3008	3
13835706	8
66655	3
34868	1
37905	1
34869	1
37918	1
37915	1
34867	1
25605	1
26011	1
34870	1
34666	1
21924	1
29117	2
8241	8
69371	2
70806	1
1710	2
12635	8
8576	8
25472	3
2169	4
453675	6
40130	4
2297441	4
34095	9
8329	3
60858	3
6610	3
34874	1
36972	1
56788	1
533188	1
35579	1
16182	1
46262	1
35580	1
82818	1
56790	1
56795	1
33458	1
82777	1
35584	1
56785	1
56792	1
34189	1
2283071	0
4932499	0
6453	0
13249	13
4450907	0
7964	4
13619	8
13303	5
13302	4
5004	9
15853	8
12972	8
7871	8
36973	1
37744	1
46894	1
45444	1
56769	1
56780	1
34847	1
39406	1
35081	1
56781	1
56771	1
56232	7
27749	4
8030	3
8093	3
13856959	4
8577	8
71876	8
34667	1
34871	1
34873	1
56784	1
34872	1
14620	5
102741	0
97055	0
97198	0
102834	0
102722	0
154865	0
96948	0
102743	0
102857	0
154866	0
106356	0
102787	0
97240	0
102742	0
68328	4
4268	2
4599	2
33416	0
13492	6
13837303	6
34859	1
84346	1
56760	1
56755	1
33666	1
6838	2
6270	8
7892	9
66887	6
89076	3
5026	3
36975	1
56778	1
56787	1
35583	1
82807	1
56794	1
33386	1
33457	1
47912	1
82817	1
46893	1
33280	1
35582	1
33304	1
46263	1
67594	2
3513	1
220998	9
17339596	3
8060	4
5233	1
14916	3
7891	9
10452	0
61266	1
20848	4
4768	4
43354	1
37779	1
45445	1
36974	1
35585	1
34848	1
84344	1
34850	1
82819	1
56772	1
82820	1
16415	1
56779	1
56768	1
56777	1
84345	1
34668	1
28552	4
3544	4
21361761	3
1262	3
4333	4
4575	4
2079	4
6193	5
82783	1
34852	1
37000	1
37019	1
56765	1
39198	1
82740	1
56761	1
56756	1
56766	1
83413	1
34851	1
36976	1
56767	1
56763	1
7890	9
12705	5
26325183	4
16387	9
6514	1
2457	1
15789876	12
3841535	4
16177	9
33281	1
56786	1
56789	1
33456	1
46264	1
13300034	1
21153	9
10106	9
1361549	6
32555	3
97257	0
97224	0
102923	0
96868	0
96864	0
97234	0
97233	0
154062	0
97142	0
5739	0
8817	0
56782	1
36977	1
83414	1
84348	1
82823	1
33617	5
4759	5
30881	6
3277	3
11632871	0
15747	7
4444100	1
10033	15
33282	1
46285	1
46284	1
82806	1
56776	1
47913	1
32952	1
45446	1
43353	1
56773	1
7901	10
66895	7
199342	4
6371	2
86007	6
12549	3
7757	10
7875	10
59483	0
34853	1
37745	1
36978	1
34190	1
34191	1
36771	1
36710	1
56757	1
549017	1
84347	1
56764	1
56758	1
47914	1
56762	1
33984	1
33983	1
91432	1
2700	2
16180	10
12933	9
7340	9
4445317	2
204209	3
4444102	1
72056	11
4437893	5
34860	1
82738	1
36982	1
36979	1
47915	1
56783	1
36981	1
37004	1
36980	1
5139	4
56775	1
56770	1
11882	10
96965	0
33198	0
12874	5
4760	5
11434292	4
8804	0
2246	0
8799	0
8788	0
26286843	4
11884	10
33407	1
36985	1
35205	1
15637	1
82821	1
13328	0
2654	7
3463	0
16388	9
9797	3
34854	1
46136	1
82736	1
56759	1
36984	1
4745	7
3693	4
64016	4
559096	0
4624	4
7915	11
10292746	0
21782117	0
33986	1
36983	1
36986	1
45447	1
35566	1
47916	1
46137	1
550258	1
33985	1
10801109	8
2003	0
4744	7
2925	4
75956	0
62060	0
13622	11
2975965	1
36990	1
35912	1
45448	1
36987	1
36988	1
26563	0
12071	17
11671339	3
69914	3
2927	2
69569	4
33316	1
3548	6
12586	9
15827	0
4575338	0
10169	3
2908	1
62964	3
82751	1
36989	1
11883	11
13850879	11
16736498	0
23977588	0
29282	6
18941	6
8763	0
65234	2
23101	4
26325085	10
26325087	10
26325088	10
35108	1
78998	12
6057	3
3322	5
9187483	2
16736486	0
21429023	0
34192	1
82822	1
5198	1
11283	3
9053802	11
7917	12
10035	18
12730	8
36029	5
4777	6
3210	7
7913	12
5660	0
35206	1
8101973	3
4471584	2
24142	12
5376	5
122090	5
5678	0
6528	14
5554	0
15484	1
4447447	1
2928	3
9219586	4
10652594	0
5768	5
2271976	5
106796	3
62632	13
4911	3
14688	11
4444107	2
8243	12
5553	0
14299946	0
4380	3
13837319	10
6524	8
11891	13
3534	5
78828	6
5557	5
4444553	3
10696	0
10540	13
509179	0
5791	0
76894	6
2075	3
2625	4
5113	0
2581	14
66896	11
8103122	5
960	14
5145918	3
13849665	14
2041618	6
8124942	5
9088156	7
4228778	14
6013	5
2699	4
3584	5
5162	7
31006	5
26325089	10
133166	2
14348	15
67414	6
1043	5
10784857	0
26824	6
8520	6
83191	2
5932	2
6002	1
11917	4
5633	3
24722	0
56559	15
7928	16
3216	6
3652	6
5091	16
20545	15
10756390	4
197564	2
5550	2
15016	16
193441	2
5552	2
68224	4
3438	6
5551	2
5774	3
10162	4
72522	17
11557190	8
5541	2
4343	8
7929	17
10451	0
92494	4
11898	18
2760	4
11897	18
5542	4
92468	5
11899	19
19232037	5
18019	8
8521	8
4444479	4
48085	7
4067	12
9786472	6
12017	20
75995	0
54833	11
10733068	5
14021447	10
49179	7
108106	8
15520	7
12072	21
5775	5
10449	0
19232038	7
21106059	13
196288	8
4470736	11
11900	22
18547147	8
75662	4
29400	5
11901	23
21105591	9
10481872	13
65272	2
58496	2
139025	10
11146	24
21587143	10
4444362	6
21105594	12
21106058	13
26325080	12
11902	25
21486195	15
21106077	12
4927801	10
10542	29
26325081	14
11906	33
26325082	16
6045	7
26325083	18
26325084	20
