Compound Id	ChiCluster [VC-3]
4444608	0.0
13837797	0.0
7794	0.816
11795	0.083
120621	0.391
20119	0.102
26765	0.072
192642	0.348
12821	0.158
12478	0.158
7389	0.075
10497	0.0
109838	0.0
16778	0.0
7705	0.236
13835293	1.207
13839441	0.0
13863618	0.148
28682	0.167
238	0.129
123	0.171
63908	0.068
9581	0.131
13875196	0.131
2018460	0.552
10512	0.0
55090	1.722
456015	0.122
13869451	0.285
13854248	0.247
13869339	0.285
1151	0.207
9574	0.192
11086	0.204
11857	0.0
7677	0.167
11788	0.224
62589	0.289
7686	0.204
776	0.156
7478	0.034
15802	0.289
17976	1.969
9579	0.192
10664	0.192
955	0.192
13837787	0.166
1266393	0.177
13875441	0.402
13842573	0.402
6974	0.348
10437239	0.152
7767	0.0
7604	0.408
7010	0.289
6163	1.561
6340	0.667
7234	0.083
13854136	0.228
13835151	0.263
13860692	0.263
21105905	0.118
21106560	0.118
7242	0.091
11077	0.333
11042	0.296
10940	0.256
10937	0.289
13842613	0.258
21132380	0.296
7223	0.118
11582	0.201
6774	0.174
9218	0.248
7236	0.112
7480	0.072
499714	1.221
13857694	0.378
13866817	0.378
13837988	0.327
12228	N/A
83866	0.211
83850	0.211
6621	0.216
7671	0.658
7074	0.627
62467	0.331
30516	0.1
10487	0.327
11846	0.0
7098	0.292
61191	0.292
73412	0.0
6176	1.352
10791	0.372
10788	0.322
7621	0.553
11025	0.102
11095	0.144
5949	0.0
63156	0.0
10101	0.183
68156	0.0
9377	0.0
5026296	1.690
13648	0.167
2241	0.142
13644	0.185
13856009	0.185
11087	0.423
8657	0.143
8665	0.143
9564	0.296
447	0.123
2039535	0.053
10384035	0.041
4962	0.167
10437135	0.068
7776	0.0
7180	0.636
7182	0.611
10669	0.614
8531	0.236
8335	0.204
10253	0.516
10979	0.579
7181	0.611
13875160	0.356
13875281	0.308
13875230	0.356
13840690	0.118
4449	0.272
744	0.227
68832	0.246
7674	0.289
8908	0.0
191367	0.0
11695	0.042
7766	0.0
61487	2.724
331	0.182
7142	0.204
132	0.204
7145	0.214
13846959	0.208
13853943	0.185
222538	0.125
65523	0.106
2849146	0.092
10437210	0.222
21108548	0.486
21106019	0.285
21106014	0.247
16159	0.463
7786	0.0
7219	0.118
7521	0.333
7641	0.333
6967	0.289
9874	0.293
13054	0.259
15443	0.167
10939	0.287
6179	2.214
21106470	0.129
8855	0.148
11861	0.183
11845	0.0
13839308	0.118
10536	0.0
7823	0.0
7812	0.0
11793	0.408
7622	0.591
7459	0.289
11024	0.289
11794	0.183
11678	0.129
10787	0.385
7626	0.471
11996	1.112
55188	0.846
11732	1.561
10790	0.439
11056	0.893
11180	1.059
13866593	0.0
7703	0.316
21106020	0.307
13853953	0.266
21106013	0.307
256210	0.167
7518	0.516
13876539	0.118
7132	0.185
21106524	0.228
21168826	0.263
13865424	0.263
71433	4.098
455090	0.268
503239	0.298
13860775	0.142
13869480	0.164
13869414	0.164
11849	0.0
11083	0.453
6988	0.402
8140	0.417
65	0.417
10857	0.370
6633	0.383
21111822	0.390
7239	0.204
6550	0.246
26325086	0.671
71430	0.136
21106173	0.289
7765	0.0
13859497	0.214
6775	0.144
11672	0.167
11773	0.167
12012	0.0
7761	0.408
8552	0.065
62249	1.292
7515	0.059
7475	0.059
29012	0.083
11706	0.059
7064	0.257
11992	0.295
10446	1.196
7065	0.337
11207996	0.289
7747	0.492
11193	1.003
19956441	0.0
11107	0.059
11694	0.051
11930	0.488
9903	0.204
4963	0.196
953	0.225
21106146	0.285
21106144	0.246
13863774	0.285
73479	0.283
58563	0.217
299166	0.185
13875320	0.428
13875258	0.494
13875392	0.494
21112023	0.248
13851576	0.118
11769	0.497
10432	0.497
10328	0.431
63310	0.334
59573	1.725
7161	0.565
6720	0.823
13850142	1.119
390927	1.119
206493	0.309
11667	0.257
21106018	0.383
12823	0.307
55205	0.102
69982	1.914
10710415	0.144
13865426	0.203
6780	0.148
8098	0.167
6658	0.630
9970	0.129
7528	0.408
7530	0.447
11489	0.229
526	0.214
6339	2.571
7984	0.707
21111817	0.367
63906	0.424
3350	0.257
1446	0.257
18	0.238
71	0.258
7146	0.278
11121	0.0
555074	0.0
7811	0.0
8562	0.0
7624	0.577
8158	0.158
6079	0.318
434	0.318
8071	0.281
21105959	0.203
13865438	0.235
21106135	0.235
7391	0.068
28982	0.192
13839110	0.408
13839151	0.334
13865680	0.167
11604	0.192
13839128	0.376
13839174	0.345
13839105	0.363
13839123	0.376
11021	0.285
20570	0.281
7131	0.225
5830	0.118
24972	0.353
10992	0.285
553171	0.096
13860817	0.436
11778	0.474
13860720	0.424
136966	0.264
13848793	0.190
30572	0.235
7866	0.065
19957731	0.0
10257	0.204
7211	0.236
7172	0.236
13875356	0.655
13875212	0.567
13868640	0.655
10864	0.386
21181	0.072
12445	1.352
122446	1.301
62534	0.241
62408	0.209
11830	0.0
13835836	0.096
13835376	0.0
127750	0.0
13836399	0.0
13884973	1.076
13839416	0.0
21109330	1.394
18707	0.556
6883	0.125
7189	0.260
28969	0.151
61765	0.156
21111781	0.142
5915	0.142
68568	0.238
64699	1.907
7140	0.296
8070	0.262
7190	0.296
10181341	0.182
221226	0.068
10526	0.0
120464	1.335
7150	0.310
12259	0.664
13860	0.322
11563	0.552
7003	0.218
7662	0.567
13862559	0.516
13864445	0.469
13865630	0.118
553642	0.0
8876	0.167
906	0.167
13638	0.0
6480	0.281
11866	0.0
13839109	0.083
11591	0.225
9454	0.245
21106148	0.186
6781	0.161
206561	0.125
13803	0.852
8560	0.0
11094	0.408
11023	0.289
11055	1.561
10786	0.569
7619	0.816
10755	1.207
11551	0.204
221082	0.096
7129	0.260
8950	0.118
15965	0.125
13868660	0.612
7092	0.505
924	0.298
13860641	0.185
21106525	0.214
10991	0.214
13869434	0.394
6630	0.361
13840647	0.353
13860491	0.385
13869462	0.394
63903	0.118
62530	0.091
13856352	0.118
551	0.262
14627	0.185
191	0.129
558917	0.493
6301	0.871
10616	0.220
5882	0.247
8183	0.247
6646	0.297
84971	0.297
388391	0.297
10980	0.456
10972	0.456
6674	0.401
361	0.314
13063	0.285
10797	0.645
28986	0.102
7760	0.144
7838	0.0
230	0.336
13842001	0.158
18801	0.0
21108576	0.282
21106518	0.282
62466	0.309
62485	0.309
11460	0.134
10254	0.275
21169510	1.735
880	0.185
7397	0.201
8674	0.136
62517	0.143
11651	0.143
10437215	0.053
60121	0.123
21105859	0.186
13848467	0.068
120548	0.298
2923	0.390
28947	0.303
21105878	0.136
11625	0.513
7815	0.0
7827	0.0
11761	1.414
14998	3.337
21168831	0.118
15482	0.0
10975	0.310
10870	0.279
10837	0.260
9120	0.284
1448	0.284
22191	0.246
15438	0.204
14751	0.204
8909	0.0
10265264	0.577
10179173	0.577
21800	0.471
15765	0.471
11699	0.042
7810	0.0
12069	0.0
13839575	0.0
1253	0.213
7176	0.2
10181338	0.197
21105848	0.198
10892	0.177
124	0.257
87265	0.519
13848808	0.178
13860434	0.220
11629	0.220
73390	0.106
10437335	0.092
38364	0.589
27488	0.573
14227	0.374
13835126	0.374
17347	0.715
7385	0.118
7128	0.385
11660	0.285
11409	0.246
7659	0.5
6977	0.455
10236	0.414
11366	0.544
21106172	0.572
7001	0.556
13029	0.525
13030	0.559
11422351	0.755
6665	0.383
8341	0.241
6739	0.220
7208	0.258
992	0.236
8182	0.258
11038	0.750
16791	0.0
11864	0.0
12161	0.408
12061	0.118
7837	0.0
18717	1.457
15954	0.385
11029	0.129
10511	0.183
11819	0.591
99440	1.743
11543	0.439
11739	0.893
11194	0.871
11216	0.678
11210	0.512
7202	0.236
21168813	0.352
6881	0.156
8186	0.352
21105870	0.096
21106366	0.262
15517	0.345
25890	0.1
13811	0.264
7809	0.0
7042	0.3
6706	0.510
68179	0.0
5979	3.386
55123	0.0
7803	0.065
18688	1.292
7482	0.059
10420	0.059
11843	0.083
7536	0.059
55130	0.295
10433	0.467
7657	0.467
22453	0.252
11045	0.059
29016	0.492
14169248	0.144
11632	0.1
11265	0.583
65763	0.365
392447	0.149
8097	0.204
11585	0.221
78467	0.276
1906	0.260
11488212	0.313
14556	0.125
7383	0.118
6642	0.75
589165	0.260
11961	0.588
21111772	0.574
11954	0.530
21106586	0.310
6790	0.263
8319	0.239
21106581	0.303
21106145	0.303
6023	0.156
11588	0.552
6675	0.484
8883	0.816
68503	0.535
10614293	1.969
7833	0.0
4516601	0.0
4516599	0.0
4512361	0.0
4512642	0.0
7835	0.0
15093	0.371
11286	0.339
5142	0.601
96749	0.364
61538	0.459
10246	0.488
12244	0.501
10248	0.511
9911	0.498
16119	0.470
13871718	0.118
25552	0.158
13658	0.447
12060	0.192
11647	0.201
61739	0.295
8282	0.295
6492	0.273
21106571	0.658
21106163	0.655
21106540	0.611
6737	0.319
6789	0.356
61001	0.403
4446445	0.0
71628	0.158
59577	0.176
11875	0.0
12010	0.0
455353	0.0
205483	0.231
7278	0.177
11576	0.418
6897	0.125
6035	0.230
13835344	0.253
10181339	0.182
11589	0.247
30595	0.258
7175	0.292
7157	0.292
8807	0.313
11865	0.0
20124	0.475
17619	N/A
2068	0.423
5236	0.443
4103087	0.359
6736	0.3
6788	0.333
83962	1.766
7044	0.395
16359	0.399
10986	0.314
191058	0.314
13835630	0.158
2937774	0.125
11708	0.845
86394	0.720
10411	0.374
349	0.0
11035	0.289
11104	0.816
10795	0.859
305	0.570
10445	1.969
71193	0.466
67270	0.671
6033	0.671
21159695	0.214
13853758	0.481
18724	1.333
15427	0.118
10996	0.542
6296	1.495
11776	0.982
17868	0.148
13867714	0.129
21105699	0.167
376	0.129
11586	0.243
62472	0.243
11584	0.452
29026	0.0
57726	1.125
7802	0.144
441	0.0
9633	0.0
11465	0.134
10243171	0.352
11332993	0.352
11610	0.156
11422	0.353
194092	0.309
7199	0.394
26516	0.118
27296	0.143
72556	0.068
19709	0.359
391428	1.351
14198	1.301
6402	1.324
14680	0.0
6478	0.350
8262	0.276
8273	0.276
7888	0.065
6735	0.439
6588	0.258
7420	0.118
10343	0.420
19766	0.653
13047	0.667
11294	0.373
75951	0.246
72793	0.204
7076	0.218
10422	0.450
11863	0.0
13846749	0.2
21108577	0.193
7406	0.250
21106008	0.214
65701	0.608
21105897	0.178
11596	0.197
21106900	0.309
9965	0.257
10410	0.526
7419	0.118
8356	0.3
6999	0.577
7088	1.333
7448	0.236
7183	0.552
7155	0.365
11871	0.0
13835351	0.283
6773	0.254
6852	0.235
2157	0.260
6604	0.489
17880	0.0
99681	1.160
67460	0.118
18920	0.183
11841	0.816
8569	0.0
455420	0.0
7533	0.612
7434	0.204
932	0.0
123993	0.272
62230	0.512
9893	0.156
10586285	0.392
6688	0.378
109705	0.652
7151	0.741
9724	1.409
10265270	0.333
10179239	0.333
6586	0.273
13872122	0.118
11862	0.0
440	0.383
7694	0.059
11716	0.059
29005	0.059
8568	0.083
7538	0.059
370	0.065
7073	0.745
26325090	0.0
6898	0.3
556589	0.142
13854242	0.221
7310	0.125
11595	0.427
6593	0.289
2441	1.611
56117	1.725
68676	0.452
6635	0.926
62265	0.328
20939	0.553
6828	0.167
6577	0.199
13104	0.325
21106570	0.753
18177	0.314
15755	0.508
67470	0.508
15756	0.545
15524	0.545
14995	0.472
14994	0.472
15475	0.461
15478	0.494
15476	0.508
15477	0.473
62484	0.548
29025	0.0
7851	0.0
7856	0.0
454638	2.010
1406720	2.112
21105998	0.603
61411	0.584
69177	0.595
10244	0.595
15855	0.565
24535	0.599
14678	0.192
13846663	1.408
69340	0.118
63863	3.662
63968	0.167
70660	1.219
62628	0.0
123860	0.0
4611	0.182
13885245	0.177
6745	0.251
13876103	0.241
7279	0.353
6592	0.348
3756	0.065
13850082	0.922
1266019	0.576
7850	0.0
541032	0.895
58234	1.690
218253	0.319
8912	0.0
2424	0.545
66656	N/A
71437	2.262
10831	0.433
10829	0.433
10851	0.467
10813	0.435
13677	0.258
10849	0.467
10850	0.467
10909	0.5
10918	0.5
10841	0.425
10908	0.455
642951	0.391
917	0.370
9824	0.340
1278	0.278
10437836	0.561
2206	0.580
7849	0.0
17558	0.408
13439	3.121
13402	0.707
76154	0.828
2915	0.498
6794	0.186
21106519	0.214
65750	0.118
12637	0.0
20198	1.595
7302	0.136
10903	0.241
13839012	0.220
6855	0.352
7315	0.170
13846658	0.241
26325182	0.590
10025	0.129
967	0.765
28993	0.433
15846	0.0
29029	0.0
7670	0.919
9976	0.102
12632	0.144
6287	0.183
23886	0.472
33421	0.473
67465	0.519
15753	0.453
79280	0.143
28973	0.143
7852	0.0
72551	0.246
24641	0.204
18410	0.204
8910	0.0
4366810	0.450
7848	0.0
14256731	0.306
6907	0.2
8860	0.296
62310	0.178
70988	0.250
86435	0.250
6840	0.322
10801842	0.249
11974	1.134
15461	1.040
10404	0.118
89258	0.463
192748	0.361
6835	0.263
11003	0.167
10756	0.932
2656	1.514
13837329	0.228
502855	0.276
34863	0.626
6753	0.313
14692	0.0
12456	0.0
10438331	0.551
8574	0.0
18336	0.903
59482	0.156
8935	0.337
60886	0.503
66675	16.5
15488	0.356
15489	0.356
558878	0.493
553578	0.493
55084	0.059
7509	0.059
7800	0.059
12954	0.1
13229	0.916
158870	0.661
157093	0.697
83374	0.697
457144	0.662
135925	0.626
457145	0.661
84188	0.613
136000	0.613
135983	0.650
136001	0.650
136002	0.615
136003	0.646
84235	0.683
457140	0.603
12674	0.241
64155	0.423
970	0.311
4590	0.253
8111	0.333
12013	0.065
12044	0.3
12045	0.333
12047	0.333
7299	0.236
21106140	0.236
25677	0.780
67991	7.404
15803	0.864
502245	0.310
10227261	0.493
44152	0.580
12809	0.0
15387	0.0
8470	0.542
5027	0.213
21106365	0.498
21106091	1.115
16804	0.681
55443	0.118
67653	0.0
2185	0.149
2991	0.218
137720	0.528
11919	2.121
26010	0.461
30600	0.508
33455	0.508
33934	0.508
33932	0.508
6600	0.341
2121	0.406
13849989	0.493
13849981	0.871
7506	0.577
18685	0.0
3741	0.556
8374	0.125
247721	0.177
15409	0.177
79969	0.247
13871489	0.245
23150	6.674
6807	0.395
15620	0.568
15621	0.6
26260	0.601
68437	0.558
15619	0.633
15861	0.589
12682	0.622
42330	0.580
15413	0.852
34866	0.613
34665	0.661
34664	0.661
37904	0.615
34864	0.662
34188	0.662
34865	0.662
14840	0.0
13448	3.121
14866	1.430
20132	0.336
10400	0.171
13835294	0.391
67360	0.0
12218	0.144
55075	1.094
9873	0.549
14349	0.0
6842	0.707
6066	0.417
512621	N/A
13090	0.378
15702	0.570
11369	1.210
12219	0.0
56793	0.767
454495	0.767
40191	0.815
56791	0.815
35581	0.815
15495	0.178
466305	1.309
65785	0.197
6916	0.2
70652	0.250
12133	0.141
17131	0.727
13487	0.118
7170	0.770
553649	0.192
8816	0.433
15473	0.545
17099	0.494
17098	0.545
33933	0.545
15474	0.545
82755	0.850
82712	0.815
157094	0.835
103011	0.851
102798	0.780
82762	0.799
27793	0.711
82754	0.755
457138	0.792
102897	0.792
457139	0.757
102947	0.767
97173	0.802
102720	0.802
102801	0.767
102833	0.755
102721	0.802
102856	0.767
102933	0.788
103066	0.804
97172	0.821
106355	0.757
15486	0.129
12220	0.0
7882	0.0
63518	0.156
707	1.309
8067	0.850
6827	0.333
5807	0.508
8800	0.435
29153	0.458
70682	0.0
11439687	0.344
56774	0.921
82765	0.969
7511	0.059
7872	0.083
14846	0.059
2863	0.065
7600	1.182
12699	0.444
8058	0.246
3918	0.775
24326358	0.567
3008	0.680
13835706	0.368
66655	5.523
34868	0.650
37905	0.603
34869	0.650
37918	0.650
37915	0.697
34867	0.697
25605	0.646
26011	0.697
34870	0.646
34666	0.697
21924	0.697
29117	0.611
8241	0.228
69371	14.023
70806	0.383
1710	0.519
12635	0.0
8576	0.0
25472	0.661
2169	0.502
453675	0.118
40130	0.492
2297441	0.506
34095	0.0
8329	0.269
60858	0.254
6610	0.271
34874	0.755
36972	0.755
56788	0.802
533188	0.802
35579	0.802
16182	0.850
46262	0.799
35580	0.850
82818	0.804
56790	0.757
56795	0.804
33458	0.757
82777	0.851
35584	0.8
56785	0.851
56792	0.851
34189	0.850
2283071	0.722
4932499	0.683
6453	0.545
13249	0.065
4450907	1.224
7964	2.469
13619	0.0
13303	0.222
13302	0.511
5004	0.129
15853	0.0
12972	0.102
7871	0.144
36973	0.909
37744	0.909
46894	0.909
45444	0.956
56769	0.909
56780	0.956
34847	0.956
39406	0.956
35081	1.004
56781	0.953
56771	1.004
56232	0.5
27749	0.575
8030	0.317
8093	0.303
13856959	0.243
8577	0.0
71876	0.218
34667	0.683
34871	0.734
34873	0.683
56784	0.636
34872	0.734
14620	0.429
102741	0.956
97055	0.941
97198	0.956
102834	0.865
102722	0.9
154865	0.897
96948	0.944
102743	0.909
102857	0.930
154866	0.946
106356	0.898
102787	0.909
97240	0.921
102742	0.909
68328	4.371
4268	0.511
4599	0.564
33416	0.0
13492	0.118
13837303	0.228
34859	1.063
84346	1.063
56760	1.110
56755	1.063
33666	1.158
6838	0.271
6270	0.408
7892	0.0
66887	0.156
89076	0.239
5026	0.612
36975	0.897
56778	0.944
56787	0.792
35583	0.788
82807	0.839
56794	0.839
33386	0.792
33457	0.744
47912	0.839
82817	0.835
46893	0.886
33280	0.835
35582	0.886
33304	0.835
46263	0.788
67594	0.734
3513	1.168
220998	0.1
17339596	2.295
8060	0.296
5233	0.523
14916	0.408
7891	0.0
10452	5.174
61266	0.597
20848	1.463
4768	0.791
43354	0.944
37779	0.897
45445	0.991
36974	0.991
35585	0.941
34848	0.988
84344	0.946
34850	0.942
82819	0.946
56772	0.993
82820	0.946
16415	0.855
56779	0.946
56768	0.989
56777	1.040
84345	0.942
34668	0.988
28552	0.963
3544	0.819
21361761	0.294
1262	0.528
4333	0.475
4575	0.722
2079	0.988
6193	2.104
82783	1.051
34852	1.051
37000	1.051
37019	1.098
56765	1.098
39198	1.098
82740	1.007
56761	1.051
56756	1.098
56766	1.098
83413	1.145
34851	1.095
36976	1.098
56767	1.142
56763	1.131
7890	0.0
12705	0.511
26325183	0.376
16387	0.750
6514	0.509
2457	0.404
15789876	0.595
3841535	0.371
16177	0.0
33281	0.821
56786	0.825
56789	0.872
33456	0.923
46264	0.825
13300034	1.715
21153	0.144
10106	0.183
1361549	0.214
32555	0.592
97257	1.007
97224	1.054
102923	1.019
96868	1.039
96864	1.039
97234	1.051
97233	1.051
154062	1.040
97142	1.063
5739	0.478
8817	0.455
56782	1.205
36977	1.205
83414	1.252
84348	1.161
82823	1.252
33617	1.391
4759	0.718
30881	0.345
3277	0.503
11632871	0.0
15747	0.118
4444100	0.536
10033	0.065
33282	0.930
46285	0.933
46284	0.977
82806	0.981
56776	1.028
47913	0.933
32952	0.974
45446	1.024
43353	0.977
56773	0.977
7901	0.0
66895	0.156
199342	1.687
6371	1.066
86007	0.467
12549	0.625
7757	0.059
7875	0.083
59483	6.75
34853	1.039
37745	1.039
36978	1.086
34190	1.133
34191	1.086
36771	1.086
36710	1.130
56757	1.084
549017	1.043
84347	1.135
56764	1.084
56758	1.084
47914	1.135
56762	1.043
33984	1.082
33983	1.126
91432	0.621
2700	0.626
16180	0.0
12933	0.632
7340	0.158
4445317	1.418
204209	0.469
4444102	0.591
72056	0.0
4437893	0.262
34860	1.193
82738	1.240
36982	1.193
36979	1.240
