Compound Id	WeightedPath [WTPT-4]
937	1.0
127983	2.0
217	0.0
692	2.0
763	4.0
748	0.0
23208	6.828
291	0.0
11148	0.0
391	0.0
274	4.414
923	2.207
6105	0.0
21106179	0.0
6086	0.0
864	2.0
8960	0.0
22814	0.0
6153	0.0
518	0.0
278	4.414
1087	4.414
16641	2.207
6085	0.0
6089	0.0
4514529	0.0
22408	0.0
9642	0.0
13571291	0.0
693	2.207
6087	0.0
11153	0.0
6084	0.0
6102	0.0
7568	0.0
172	2.207
6132	0.0
9243	0.0
2275	5.207
12066	5.75
10205670	4.626
10441	2.561
4937830	2.311
6111	0.0
6135	4.488
6083	0.0
6128	0.0
6123	0.0
9484	0.0
6095	0.0
7956	2.414
682	2.207
1019	0.0
9990	0.0
4514586	0.0
12577	0.0
9286	0.0
11727	2.311
16425	0.0
7577	4.871
171	4.488
1143	2.244
6098	0.0
9256	0.0
9994	2.75
7954	0.0
6101	0.0
654	0.0
6108	0.0
6104	0.0
8900	0.0
6191	0.0
21106169	2.332
21112738	0.0
7559	2.311
4481813	2.311
28994	2.311
173	2.244
6088	0.0
13835235	4.621
6130	0.0
6097	0.0
6314	2.329
11228	2.587
13836713	0.0
6151	0.0
6094	0.0
70850	0.0
11811	0.0
6145	0.0
6310	0.0
773	0.0
7738	2.875
5978	4.5
12197	0.0
7566	0.0
6093	0.0
512	2.311
13872989	2.311
175	2.244
2018165	0.0
6148	0.0
12640	0.0
8902	0.0
13835336	2.311
6103	0.0
1039	0.0
7030	8.243
6333	4.626
71390	0.0
6338	4.626
6092	0.0
2005981	0.0
21106015	2.311
19475	2.364
23730	2.364
7736	0.0
12442	0.0
16841	0.0
7557	0.0
7558	0.0
10772140	4.626
11154	0.0
13835977	0.0
1004	2.311
3644	2.244
13835550	0.0
13835316	0.0
553742	0.0
558928	0.0
1577	0.0
7790	8.813
2916	0.0
8899	0.0
6190	0.0
7734	5.070
1005	4.626
6335	4.9
5894	2.329
13836674	0.0
659	2.244
29008	0.0
11749	2.647
11910	2.332
7012	2.364
11065	2.372
