Compound Id	ChiPath [VP-3]
937	0.0
127983	0.0
217	0.0
692	0.0
763	0.0
748	0.0
23208	0.0
291	0.0
11148	0.0
391	0.0
274	0.0
923	0.0
6105	0.0
21106179	0.0
6086	0.0
864	0.0
8960	0.0
22814	0.0
6153	0.0
518	N/A
278	0.0
1087	0.0
16641	0.0
6085	0.0
6089	0.0
4514529	0.0
22408	0.0
9642	0.0
13571291	0.091
693	0.0
6087	0.0
11153	0.0
6084	0.0
6102	0.0
7568	0.179
172	0.0
6132	0.0
9243	0.0
2275	0.569
12066	0.539
10205670	0.114
10441	0.289
4937830	0.112
6111	0.0
6135	0.0
6083	0.0
6128	0.0
6123	0.0
9484	0.0
6095	0.0
7956	0.0
682	0.0
1019	0.372
9990	0.25
4514586	0.0
12577	0.152
9286	0.190
11727	0.091
16425	0.0
7577	0.096
171	0.0
1143	0.0
6098	0.0
9256	0.247
9994	0.577
7954	0.0
6101	0.0
654	0.0
6108	0.0
6104	0.0
8900	0.303
6191	0.321
21106169	0.179
21112738	0.231
7559	0.096
4481813	0.115
28994	0.118
173	0.0
6088	0.0
13835235	0.1
6130	0.0
6097	0.0
6314	0.201
11228	0.471
13836713	0.387
6151	0.0
6094	0.0
70850	0.577
11811	0.5
6145	0.0
6310	0.471
773	0.406
7738	0.425
5978	0.0
12197	0.118
7566	0.158
6093	0.0
512	0.167
13872989	0.129
175	0.0
2018165	0.350
6148	0.0
12640	0.589
8902	0.483
13835336	0.129
6103	0.0
1039	0.0
7030	0.523
6333	0.175
71390	0.0
6338	0.204
6092	0.0
2005981	0.0
21106015	0.254
19475	0.393
23730	0.597
7736	0.496
12442	0.371
16841	0.495
7557	0.167
7558	0.204
10772140	0.343
11154	0.0
13835977	0.167
1004	0.224
3644	0.0
13835550	0.167
13835316	0.0
553742	0.429
558928	0.429
1577	0.402
7790	0.5
2916	0.0
8899	0.869
6190	0.536
7734	0.235
1005	0.302
6335	0.287
5894	0.163
13836674	0.327
659	0.0
29008	0.957
11749	0.5
11910	0.354
7012	0.876
11065	0.568
6164	0.474
11239	0.965
5977	0.0
7330	0.655
62827	0.497
7546	0.691
7737	0.827
11756	0.287
4514549	0.0
3102535	0.977
363458	1.113
7556	0.289
56442	0.333
4449912	0.333
7957	0.0
7564	0.289
1114	0.0
7777	0.780
7606	0.744
8904	0.478
8903	0.478
6149	0.0
6125	0.0
29040	0.767
454215	0.594
7029	0.788
7739	1.054
9391	0.474
7733	0.192
394562	0.271
6322	0.287
60524	0.2
6330	0.348
6334	0.352
5993	0.211
6100	0.0
13837190	0.236
13835224	0.264
7728	0.295
13839553	0.316
558020	0.532
62808	0.529
124968	0.534
14829	0.0
21111820	1.465
10437	0.567
6121	0.0
558875	1.286
8544	0.908
7553	0.567
11526	0.333
592	0.357
10771217	0.560
10498	0.395
6119	0.0
81815	0.561
14694	0.758
30713	0.762
7555	0.5
6120	0.0
24043	0.640
19476	0.533
6177	0.642
8012	1.034
12957	0.687
13875283	1.011
1020	0.566
10340	0.663
12225	0.589
1348	0.637
844	0.302
29015	0.744
10018	0.744
7717	0.362
6311	0.258
7732	0.285
6321	0.498
13871721	0.341
62597	0.333
6313	0.272
256	0.407
9016	0.742
9254	0.825
14441700	0.668
61213	0.704
7727	0.322
13836021	0.362
8733	0.362
13863629	0.659
9363	0.629
61111	0.625
7560	0.671
11729	0.866
10606755	0.687
38403	0.480
7636	0.733
374462	1.383
3951	0.365
7616	0.249
552744	0.309
8896	1.25
7615	0.498
387	0.333
5439	0.287
13837650	0.643
13853215	0.893
9392	0.750
7552	0.982
6118	0.0
733	0.421
454209	0.621
66565	0.681
7817	0.734
7081	1.241
11809	0.559
13837280	0.742
236	0.667
11731	1.124
8141	1.161
29036	0.0
13837537	0.846
2340753	1.312
10325184	1.090
107412	0.854
11099	0.333
6309	0.348
558883	0.329
56020	0.329
11806	0.394
1095	1.982
8351654	0.605
3168	0.408
10709	0.408
6312	0.365
258	0.512
6320	0.591
6146	0.0
415	0.408
4444456	0.535
12229	0.767
