Compound Id	ALOGP [AMR]
82738	39.309
36982	39.309
36979	39.309
47915	39.309
56783	39.309
36981	39.309
37004	39.309
36980	39.309
5139	22.679
56775	28.078
56770	28.078
11882	43.825
96965	39.309
33198	39.309
12874	49.581
4760	50.481
11434292	41.272
8804	0.0
2246	0.0
8799	0.0
8788	0.0
26286843	77.525
11884	45.763
33407	44.925
36985	44.925
35205	44.925
15637	44.925
82821	44.925
13328	73.127
2654	50.934
3463	75.801
16388	53.217
9797	44.588
34854	33.694
46136	33.694
82736	33.694
56759	33.694
36984	33.694
4745	42.817
3693	21.919
64016	22.916
559096	59.381
4624	25.019
7915	45.203
10292746	76.125
21782117	76.125
33986	39.309
36983	39.309
36986	39.309
45447	39.309
35566	39.309
47916	39.309
46137	39.309
550258	39.309
33985	39.309
10801109	46.910
2003	78.029
4744	43.967
2925	26.3
75956	45.793
62060	61.353
13622	49.614
2975965	29.358
36990	44.925
35912	44.925
45448	44.925
36987	44.925
36988	44.925
26563	66.261
12071	64.253
11671339	51.141
69914	51.141
2927	30.643
69569	51.117
33316	33.694
3548	45.887
12586	55.533
15827	44.925
4575338	56.078
10169	3.648
2908	29.919
62964	44.708
82751	50.540
36989	50.540
11883	46.737
13850879	62.813
16736498	76.989
23977588	76.989
29282	53.645
18941	54.775
8763	0.0
65234	29.922
23101	49.807
26325085	53.164
26325087	54.428
26325088	54.428
35108	39.309
78998	51.586
6057	30.186
3322	33.608
9187483	8.599
16736486	78.178
21429023	78.178
34192	44.925
82822	44.925
5198	31.117
11283	10.010
9053802	52.201
7917	48.115
10035	67.164
12730	54.937
36029	37.801
4777	35.501
3210	75.215
7913	51.443
5660	53.617
35206	50.540
8101973	77.588
4471584	43.243
24142	52.525
5376	34.993
122090	53.343
5678	0.0
6528	57.098
5554	52.596
15484	56.156
4447447	60.829
2928	35.743
9219586	19.546
10652594	37.824
5768	68.774
2271976	50.217
106796	18.493
62632	54.497
4911	33.221
14688	53.065
4444107	35.449
8243	51.275
5553	55.647
14299946	50.040
4380	59.713
13837319	45.452
6524	50.543
11891	51.026
3534	47.625
78828	57.212
5557	49.425
4444553	49.058
10696	54.042
10540	52.560
509179	56.837
5791	81.938
76894	51.426
2075	40.745
2625	42.935
5113	67.836
2581	53.938
66896	41.998
8103122	41.302
960	55.518
5145918	63.209
13849665	71.776
2041618	56.873
8124942	83.411
9088156	58.631
4228778	58.806
6013	61.032
2699	44.872
3584	37.874
5162	57.433
31006	63.596
26325089	64.409
133166	87.018
14348	56.849
67414	54.074
1043	68.367
10784857	45.389
26824	62.198
8520	63.317
83191	91.090
5932	93.61
6002	93.154
11917	2.621
5633	95.912
24722	47.412
56559	63.847
7928	59.761
3216	74.767
3652	70.359
5091	61.341
20545	65.427
10756390	68.188
197564	94.856
5550	95.121
15016	61.419
193441	95.483
5552	97.196
68224	68.188
3438	47.020
5551	96.367
5774	96.113
10162	56.535
72522	62.673
11557190	70.723
5541	101.295
4343	76.415
7929	64.206
10451	67.553
92494	99.025
11898	65.584
2760	104.634
11897	67.118
5542	105.518
92468	101.936
11899	70.029
19232037	110.542
18019	75.830
8521	76.828
4444479	111.715
48085	105.646
4067	71.848
9786472	112.569
12017	72.941
75995	69.499
54833	53.235
10733068	85.235
14021447	84.233
49179	111.456
108106	72.098
15520	49.086
12072	75.853
5775	115.175
10449	81.063
19232038	116.365
21106059	76.893
196288	118.393
4470736	103.865
11900	78.764
18547147	119.277
75662	84.676
29400	85.288
11901	81.676
21105591	58.395
10481872	90.097
65272	131.812
58496	131.755
139025	124.216
11146	84.587
21587143	125.1
4444362	83.237
21105594	45.520
21106058	78.851
26325080	97.744
11902	87.499
21486195	99.235
21106077	49.517
4927801	90.123
10542	99.145
26325081	111.254
11906	110.792
26325082	124.765
6045	183.367
26325083	138.275
26325084	151.786
