Compound Id	KierHallSmarts [khs.sCH3]
11783	0
7685	0
13630	0
63889	0
9228	0
1108	1
10534	0
7679	0
12643	0
7684	1
12499	0
24590970	1
6950	0
56144	0
11110	0
12209	1
10124	2
24041	2
25886	0
19477	2
17784	4
3973	1
7224	0
11833	2
29000	2
8398	2
6040	1
14672	4
21011	2
10947	2
6165	3
13837702	0
235	0
55091	0
66809	1
62489	1
11080	0
5596	0
392	0
13257	1
12231	1
2606	0
8528	0
8878	0
19231	0
7681	0
11911	0
6342	0
18219	2
7248	1
11661	1
7710	0
768	0
11125	1
10492	2
7463	2
7706	2
11680	2
7701	1
10001	2
7627	3
10571	3
5708	2
19953955	1
13848341	2
76394	0
13835604	0
7138	0
7443	0
913	0
5709	0
7673	0
13875432	0
13875219	0
13837686	0
7013	0
92731	0
13874867	2
71787	1
7745	0
7678	0
13255	2
59447	1
48024	1
8868	0
5593	0
13835932	0
28981	2
4510484	2
7534	3
215929	2
13662	0
123207	0
7090	0
12201	2
11109	1
12446	2
7769	1
63631	4
24263	3
6364	2
7221	0
7240	0
6186	0
6187	0
7238	1
13835772	1
13839082	1
21105871	1
13860335	0
24533	1
28992	2
20843	2
21106032	0
6156	4
789	0
13836520	0
10628694	0
185	0
21106036	0
4444608	1
13837797	0
7794	4
11795	1
120621	3
20119	2
26765	2
192642	3
12821	0
12478	0
7389	0
10497	1
109838	2
16778	1
7705	2
13835293	2
13839441	0
13863618	0
28682	1
238	0
123	0
63908	1
9581	1
13875196	1
2018460	0
10512	1
55090	3
456015	1
13869451	0
13854248	0
13869339	0
1151	0
9574	0
11086	1
11857	0
7677	0
11788	1
62589	1
7686	1
776	0
7478	2
15802	3
17976	5
9579	0
10664	0
955	0
13837787	0
1266393	0
13875441	0
13842573	0
6974	0
10437239	1
7767	2
7604	3
7010	3
6163	4
6340	4
7234	1
13854136	1
13835151	1
13860692	1
21105905	1
21106560	1
7242	1
11077	2
11042	2
10940	2
10937	2
13842613	2
21132380	2
7223	0
11582	0
6774	2
9218	1
7236	0
7480	0
499714	2
13857694	0
13866817	0
13837988	0
12228	0
83866	0
83850	0
6621	0
7671	4
7074	3
62467	0
30516	2
10487	0
11846	1
7098	0
61191	0
73412	0
6176	4
10791	3
10788	3
7621	3
11025	2
11095	2
5949	1
63156	0
10101	3
68156	0
9377	1
5026296	3
13648	1
2241	0
13644	1
13856009	1
11087	0
8657	1
8665	1
9564	1
447	1
2039535	1
10384035	1
4962	0
10437135	1
7776	1
7180	3
7182	3
10669	2
8531	2
8335	2
10253	3
10979	3
7181	3
13875160	1
13875281	1
13875230	1
13840690	0
4449	0
744	0
68832	2
7674	1
8908	0
191367	1
11695	2
7766	1
61487	3
331	0
7142	0
132	0
7145	0
13846959	0
13853943	0
222538	1
65523	1
2849146	1
10437210	0
21108548	0
21106019	0
21106014	0
16159	0
7786	2
7219	1
7521	2
7641	2
6967	2
9874	1
13054	1
15443	0
10939	1
6179	0
21106470	0
8855	0
11861	2
11845	1
13839308	0
10536	2
7823	2
7812	1
11793	2
7622	3
7459	2
11024	2
11794	2
11678	2
10787	3
7626	4
11996	4
55188	4
11732	3
10790	3
11056	3
11180	4
13866593	0
7703	2
21106020	0
13853953	0
21106013	0
256210	0
7518	0
13876539	0
7132	1
21106524	1
21168826	1
13865424	1
71433	3
455090	2
503239	2
13860775	1
13869480	1
13869414	1
11849	2
11083	0
6988	0
8140	0
65	0
10857	0
6633	0
21111822	1
7239	1
6550	0
26325086	3
71430	2
21106173	3
7765	0
13859497	0
6775	0
11672	0
11773	0
12012	1
7761	2
8552	1
62249	4
7515	2
7475	2
29012	2
11706	2
7064	2
11992	3
10446	4
7065	3
11207996	2
7747	3
11193	3
19956441	1
11107	1
11694	2
11930	4
9903	0
4963	0
953	0
21106146	1
21106144	1
13863774	1
73479	1
58563	0
299166	1
13875320	1
13875258	1
13875392	1
21112023	1
13851576	0
11769	0
10432	0
10328	0
63310	2
59573	4
7161	2
6720	3
13850142	3
390927	3
206493	0
11667	1
21106018	1
12823	0
55205	2
69982	4
10710415	2
13865426	2
6780	0
8098	0
6658	1
9970	0
7528	2
7530	2
11489	1
526	0
6339	0
7984	0
21111817	0
63906	0
3350	0
1446	0
18	0
71	0
7146	0
11121	1
555074	2
7811	1
8562	2
7624	4
8158	3
6079	0
434	0
8071	0
21105959	2
13865438	2
21106135	2
7391	1
28982	1
13839110	2
13839151	2
13865680	1
11604	1
13839128	2
13839174	2
13839105	2
13839123	2
11021	1
20570	2
7131	1
5830	0
24972	3
10992	1
553171	2
13860817	0
11778	0
13860720	0
136966	0
13848793	0
30572	0
7866	1
19957731	1
10257	0
7211	0
7172	0
13875356	0
13875212	0
13868640	0
10864	0
21181	2
12445	4
122446	4
62534	1
62408	1
11830	1
13835836	3
13835376	2
127750	2
13836399	1
13884973	3
13839416	0
21109330	4
18707	0
6883	1
7189	1
28969	1
61765	0
21111781	1
5915	0
68568	0
64699	0
7140	1
8070	1
7190	1
10181341	0
221226	1
10526	1
120464	3
7150	1
12259	5
13860	1
11563	0
7003	1
7662	0
13862559	0
13864445	0
13865630	2
553642	0
8876	0
906	0
13638	0
6480	1
11866	1
13839109	2
11591	0
9454	0
21106148	1
6781	1
206561	1
13803	4
8560	2
11094	3
11023	3
11055	4
10786	4
7619	4
10755	4
11551	3
221082	1
7129	1
8950	0
15965	1
13868660	0
7092	0
924	2
13860641	1
21106525	1
10991	1
13869434	2
6630	2
13840647	2
13860491	2
13869462	2
63903	1
62530	1
13856352	0
551	0
14627	0
191	0
558917	3
6301	3
10616	0
5882	0
8183	0
6646	0
84971	0
388391	0
10980	0
10972	0
6674	0
361	0
13063	1
10797	4
28986	2
7760	2
7838	1
230	0
13842001	2
18801	0
21108576	1
21106518	1
62466	1
62485	1
11460	1
10254	1
21169510	1
880	1
7397	0
8674	2
62517	1
11651	1
10437215	1
60121	1
21105859	1
13848467	0
120548	2
2923	0
28947	1
21105878	2
11625	1
7815	1
7827	2
11761	4
14998	4
21168831	0
15482	2
10975	0
10870	0
10837	0
9120	0
1448	0
22191	2
15438	1
14751	1
8909	0
10265264	2
10179173	2
21800	2
15765	2
11699	2
7810	1
12069	1
13839575	2
1253	0
7176	1
10181338	1
21105848	1
10892	1
124	0
87265	0
13848808	1
13860434	1
11629	1
73390	1
10437335	1
38364	0
27488	0
14227	1
13835126	1
17347	1
7385	1
7128	2
11660	2
11409	2
7659	3
6977	3
10236	3
11366	0
21106172	0
7001	0
13029	0
13030	0
11422351	2
6665	0
8341	0
6739	0
7208	0
992	0
8182	0
11038	0
16791	2
11864	1
12161	4
12061	0
7837	1
18717	4
15954	3
11029	2
10511	2
11819	3
99440	4
11543	3
11739	3
11194	4
11216	3
11210	3
7202	0
21168813	2
6881	1
8186	2
21105870	0
21106366	1
15517	1
25890	2
13811	4
7809	0
7042	0
6706	0
68179	1
5979	0
55123	1
7803	1
18688	4
7482	2
10420	2
11843	2
7536	2
55130	3
10433	3
7657	3
22453	3
11045	2
29016	3
14169248	2
11632	2
11265	4
65763	0
392447	0
8097	0
11585	1
78467	0
1906	1
11488212	1
14556	1
7383	0
6642	6
589165	0
11961	0
21111772	0
11954	0
21106586	3
6790	0
8319	0
21106581	1
21106145	1
6023	0
11588	0
6675	0
8883	0
68503	3
10614293	4
7833	1
4516601	2
4516599	2
4512361	2
4512642	2
7835	1
15093	0
11286	0
5142	0
96749	0
61538	3
10246	3
12244	3
10248	3
9911	3
16119	3
13871718	0
25552	2
13658	4
12060	1
11647	1
61739	0
8282	0
6492	0
21106571	0
21106163	0
21106540	0
6737	0
6789	0
61001	1
4446445	1
71628	2
59577	3
11875	0
12010	1
455353	1
205483	1
7278	1
11576	2
6897	1
6035	1
13835344	2
10181339	0
11589	1
30595	2
7175	2
7157	2
8807	0
11865	1
20124	0
17619	4
2068	2
5236	2
4103087	0
6736	1
6788	1
83962	4
7044	0
16359	0
10986	1
191058	1
13835630	0
2937774	1
11708	0
86394	2
10411	1
349	2
11035	3
11104	4
10795	5
305	0
10445	5
71193	1
67270	1
6033	1
21159695	1
13853758	2
18724	3
15427	0
10996	2
6296	3
11776	0
17868	0
13867714	0
21105699	0
376	0
11586	1
62472	1
11584	1
29026	1
57726	0
7802	2
441	1
9633	1
11465	1
10243171	2
11332993	2
11610	1
11422	2
194092	1
7199	2
26516	0
27296	1
72556	0
19709	2
391428	3
14198	2
6402	3
14680	1
6478	0
8262	0
8273	0
7888	1
6735	0
6588	0
7420	0
10343	1
19766	0
13047	0
11294	0
75951	2
72793	2
7076	2
10422	3
11863	1
13846749	1
21108577	2
7406	1
21106008	2
65701	1
21105897	1
11596	1
21106900	2
9965	0
10410	2
7419	1
8356	2
6999	4
7088	3
7448	2
7183	3
7155	0
11871	2
13835351	1
6773	1
6852	1
2157	1
6604	0
17880	1
99681	4
67460	0
18920	2
11841	4
8569	2
455420	2
7533	3
7434	2
932	1
123993	3
62230	3
9893	1
10586285	0
6688	0
109705	0
7151	0
9724	3
10265270	0
10179239	0
6586	0
13872122	0
11862	0
440	0
7694	2
11716	2
29005	2
8568	2
7538	2
370	1
7073	4
26325090	1
6898	1
556589	1
13854242	1
7310	1
11595	2
6593	0
2441	3
56117	4
68676	1
6635	0
62265	0
20939	2
6828	0
6577	0
13104	0
21106570	0
18177	1
15755	0
67470	0
15756	0
15524	0
14995	0
14994	0
15475	0
15478	0
15476	0
15477	0
62484	1
29025	1
7851	1
7856	2
454638	4
1406720	3
21105998	3
61411	4
69177	4
10244	4
15855	2
24535	3
14678	1
13846663	3
69340	0
63863	4
63968	0
70660	3
62628	0
123860	2
4611	0
13885245	1
6745	1
13876103	1
7279	2
6592	0
3756	1
13850082	4
1266019	4
7850	1
541032	0
58234	3
218253	0
8912	0
2424	3
66656	5
71437	0
10831	2
10829	2
10851	2
10813	2
13677	1
10849	2
10850	2
10909	2
10918	2
10841	2
10908	2
642951	1
917	1
9824	0
1278	0
10437836	2
2206	2
7849	2
17558	3
13439	6
13402	4
76154	2
2915	0
6794	2
21106519	1
65750	1
12637	0
20198	3
7302	0
10903	0
13839012	0
6855	1
7315	0
13846658	0
26325182	0
10025	0
967	0
28993	2
15846	1
29029	1
7670	4
9976	2
12632	2
6287	3
23886	0
33421	0
67465	3
15753	3
79280	1
28973	1
7852	1
72551	2
24641	2
18410	1
8910	0
4366810	3
7848	1
14256731	2
6907	1
8860	0
62310	1
70988	1
86435	1
6840	0
10801842	3
11974	0
15461	3
10404	1
89258	1
192748	1
6835	0
11003	0
10756	3
2656	3
13837329	2
502855	2
34863	0
6753	0
14692	0
12456	1
10438331	0
8574	1
18336	1
59482	1
8935	2
60886	0
66675	6
15488	0
15489	0
558878	3
553578	3
55084	2
7509	2
7800	2
12954	2
13229	4
158870	0
157093	0
83374	0
457144	0
135925	0
457145	0
84188	0
136000	0
135983	0
136001	0
136002	0
136003	0
84235	0
457140	0
12674	0
64155	3
970	0
4590	2
8111	0
12013	1
12044	1
12045	1
12047	1
7299	0
21106140	2
25677	0
67991	4
15803	3
502245	2
10227261	2
44152	1
12809	1
15387	1
8470	2
5027	2
21106365	0
21106091	3
16804	5
55443	0
67653	0
2185	0
2991	0
137720	2
11919	4
26010	0
30600	0
33455	0
33934	0
33932	0
6600	0
2121	2
13849989	3
13849981	3
7506	3
18685	0
3741	0
8374	1
247721	1
15409	1
79969	1
13871489	2
23150	6
6807	0
15620	3
15621	3
26260	3
68437	3
15619	3
15861	3
12682	3
42330	2
15413	4
34866	0
34665	0
34664	0
37904	0
34864	0
34188	0
34865	0
14840	2
13448	6
14866	3
20132	0
10400	0
13835294	0
67360	1
12218	2
55075	0
9873	0
14349	1
6842	0
6066	0
512621	6
13090	0
15702	2
11369	0
12219	1
56793	0
454495	0
40191	0
56791	0
35581	0
15495	1
466305	3
65785	1
6916	1
70652	1
12133	3
17131	3
13487	1
7170	4
553649	0
8816	0
15473	0
17099	0
17098	0
33933	0
15474	0
82755	0
82712	0
157094	0
103011	0
102798	0
82762	0
27793	0
82754	0
457138	0
102897	0
457139	0
102947	0
97173	0
102720	0
102801	0
102833	0
102721	0
102856	0
102933	0
103066	0
97172	0
106355	0
15486	2
12220	2
7882	1
63518	1
707	0
8067	0
6827	0
5807	0
8800	0
29153	0
70682	0
11439687	0
56774	0
82765	0
7511	2
7872	2
14846	2
2863	1
7600	3
12699	1
8058	0
3918	2
24326358	0
3008	2
13835706	3
66655	5
34868	0
37905	0
34869	0
37918	0
37915	0
34867	0
25605	0
26011	0
34870	0
34666	0
21924	0
29117	0
8241	2
69371	6
70806	0
1710	0
12635	1
8576	1
25472	3
2169	3
453675	0
40130	1
2297441	3
34095	0
8329	0
60858	0
6610	0
34874	0
36972	0
56788	0
533188	0
35579	0
16182	0
46262	0
35580	0
82818	0
56790	0
56795	0
33458	0
82777	0
35584	0
56785	0
56792	0
34189	0
2283071	4
4932499	4
6453	0
13249	1
4450907	1
7964	4
13619	2
13303	3
13302	4
5004	0
15853	1
12972	2
7871	2
36973	0
37744	0
46894	0
45444	0
56769	0
56780	0
34847	0
39406	0
35081	0
56781	0
56771	0
56232	3
27749	3
8030	0
8093	0
13856959	0
8577	1
71876	2
34667	0
34871	0
34873	0
56784	0
34872	0
14620	4
102741	0
97055	0
97198	0
102834	0
102722	0
154865	0
96948	0
102743	0
102857	0
154866	0
106356	0
102787	0
97240	0
102742	0
68328	4
4268	2
4599	1
33416	0
13492	1
13837303	2
34859	0
84346	0
56760	0
56755	0
33666	0
6838	0
6270	4
7892	1
66887	1
89076	1
5026	0
36975	0
56778	0
56787	0
35583	0
82807	0
56794	0
33386	0
33457	0
47912	0
82817	0
46893	0
33280	0
35582	0
33304	0
46263	0
67594	1
3513	0
220998	2
17339596	0
8060	0
5233	0
14916	0
7891	1
10452	6
61266	0
20848	4
4768	4
43354	0
37779	0
45445	0
36974	0
35585	0
34848	0
84344	0
34850	0
82819	0
56772	0
82820	0
16415	0
56779	0
56768	0
56777	0
84345	0
34668	0
28552	3
3544	3
21361761	1
1262	2
4333	0
4575	3
2079	3
6193	4
82783	0
34852	0
37000	0
37019	0
56765	0
39198	0
82740	0
56761	0
56756	0
56766	0
83413	0
34851	0
36976	0
56767	0
56763	0
7890	2
12705	4
26325183	0
16387	3
6514	1
2457	0
15789876	2
3841535	0
16177	1
33281	0
56786	0
56789	0
33456	0
46264	0
13300034	0
21153	2
10106	3
1361549	1
32555	1
97257	0
97224	0
102923	0
96868	0
96864	0
97234	0
97233	0
154062	0
97142	0
5739	0
8817	0
56782	0
36977	0
83414	0
84348	0
82823	0
33617	5
4759	5
30881	4
3277	1
11632871	0
15747	1
4444100	0
10033	1
33282	0
46285	0
46284	0
82806	0
56776	0
47913	0
32952	0
45446	0
43353	0
56773	0
7901	1
66895	1
199342	4
6371	2
86007	2
12549	0
7757	2
7875	2
59483	6
34853	0
37745	0
36978	0
34190	0
34191	0
36771	0
36710	0
56757	0
549017	0
84347	0
56764	0
56758	0
47914	0
56762	0
33984	0
33983	0
91432	1
2700	0
16180	1
12933	3
7340	3
4445317	4
204209	2
4444102	0
72056	0
4437893	0
34860	0
82738	0
36982	0
36979	0
47915	0
56783	0
36981	0
37004	0
36980	0
5139	1
56775	0
56770	0
11882	2
96965	0
33198	0
12874	5
4760	5
11434292	6
8804	0
2246	0
8799	0
8788	0
26286843	1
11884	1
33407	0
36985	0
35205	0
15637	0
82821	0
13328	0
2654	2
3463	0
16388	4
9797	2
34854	0
46136	0
82736	0
56759	0
36984	0
4745	2
3693	1
64016	1
559096	0
4624	0
7915	1
10292746	0
21782117	0
33986	0
36983	0
36986	0
45447	0
35566	0
47916	0
46137	0
550258	0
33985	0
10801109	4
2003	0
4744	2
2925	0
75956	0
62060	3
13622	1
2975965	0
36990	0
35912	0
45448	0
36987	0
36988	0
26563	0
12071	1
11671339	3
69914	3
2927	0
69569	6
33316	0
3548	4
12586	3
15827	0
4575338	1
10169	0
2908	1
62964	6
82751	0
36989	0
11883	2
13850879	3
16736498	0
23977588	0
29282	5
18941	5
8763	0
65234	1
23101	8
26325085	1
26325087	1
26325088	1
35108	0
78998	1
6057	0
3322	0
9187483	0
16736486	0
21429023	0
34192	0
82822	0
5198	1
11283	0
9053802	2
7917	1
10035	1
12730	4
36029	3
4777	2
3210	4
7913	2
5660	1
35206	0
8101973	1
4471584	1
24142	1
5376	3
122090	7
5678	0
6528	2
5554	1
15484	0
4447447	2
2928	0
9219586	0
10652594	5
5768	0
2271976	1
106796	1
62632	1
4911	1
14688	3
4444107	1
8243	2
5553	1
14299946	7
4380	1
13837319	2
6524	4
11891	1
3534	1
78828	6
5557	2
4444553	2
10696	8
10540	2
509179	0
5791	2
76894	8
2075	2
2625	2
5113	0
2581	1
66896	1
8103122	4
960	1
5145918	4
13849665	3
2041618	9
8124942	1
9088156	7
4228778	2
6013	2
2699	2
3584	2
5162	2
31006	2
26325089	2
133166	2
14348	1
67414	6
1043	2
10784857	6
26824	10
8520	10
83191	3
5932	2
6002	3
11917	0
5633	1
24722	0
56559	2
7928	1
3216	4
3652	5
5091	1
20545	2
10756390	4
197564	2
5550	2
15016	1
193441	2
5552	2
68224	4
3438	0
5551	2
5774	3
10162	3
72522	1
11557190	8
5541	3
4343	5
7929	2
10451	10
92494	3
11898	1
2760	3
11897	2
5542	3
92468	3
11899	2
19232037	3
18019	12
8521	12
4444479	3
48085	4
4067	0
9786472	3
12017	2
75995	0
54833	3
10733068	5
14021447	10
49179	5
108106	8
15520	0
12072	2
5775	5
10449	12
19232038	3
21106059	6
196288	3
4470736	7
11900	2
18547147	3
75662	3
29400	2
11901	2
21105591	4
10481872	7
65272	6
58496	6
139025	3
11146	2
21587143	3
4444362	1
21105594	1
21106058	5
26325080	12
11902	2
21486195	9
21106077	1
4927801	10
10542	2
26325081	14
11906	2
26325082	16
6045	5
26325083	18
26325084	20
