Compound Id	PetitjeanNumber
9614	0.25
5730	0.5
7551	0.333
2282428	0.333
9251	0.333
3441	0.333
9461	0.4
8329688	0.333
61346	0.5
9095782	0.333
21171407	0.333
7782	0.4
11755	0.5
10653	0.5
8525	0.5
6341	0.333
259	0.5
23621376	0.4
7021	0.5
11244	0.333
1141	0.25
21111806	0.25
21108550	0.4
9325	0.25
7961	0.333
10251740	0.5
66021	0.25
10437074	0.25
66996	0.25
6042	0.5
6326	0.333
10325078	0.333
11117	0.0
2062437	0.333
13867413	0.4
10675065	0.4
7630	0.5
7026	0.333
8554	0.0
7028	0.333
13835459	0.0
29004	0.25
13634	0.4
6106	0.5
10765	0.333
7713	0.5
4483639	0.5
4483638	0.5
10113	0.333
7469	0.4
7472	0.4
6649	0.5
21943	0.5
84036	0.4
68152	0.5
25889	0.5
7018	0.5
7716	0.5
23255	0.333
11230	0.333
7730	0.5
13838404	0.5
971	0.25
10008	0.25
7688	0.25
1664	0.25
71089	0.25
8543	0.5
6316	0.333
62826	0.5
10197150	0.4
10488	0.25
21168808	0.333
13647	0.4
221117	0.25
7220	0.4
10364	0.4
7672	0.25
59674	0.4
11752	0.5
13816	0.5
29107	0.333
61707	0.333
10464	0.5
65936	0.4
2038738	0.4
31029	0.333
6122	0.5
13836589	0.4
13836591	0.4
10948	0.5
13835209	0.4
13861343	0.333
4489	0.4
11351244	0.333
577	0.25
9360	0.25
9350	0.4
9326	0.25
9253	0.333
83734	0.333
71312	0.333
2293678	0.333
23055	0.333
10054	0.5
7714	0.5
6315	0.333
13299573	0.5
7689	0.25
11784	0.25
11785	0.25
9411	0.4
3631	0.4
7788	0.0
21105795	0.4
7791	0.0
13866746	0.4
70714	0.25
70715	0.25
7514	0.5
11036	0.5
472932	0.4
105291	0.4
5976	0.25
6188	0.333
99596	0.333
7712	0.5
6308	0.333
9646	0.5
2056044	0.4
61149	0.4
5889	0.25
21106520	0.25
13874733	0.25
13839199	0.25
1078	0.4
13836549	0.2
1015	0.25
7770	0.4
11525	0.5
12626	0.4
7772	0.4
10777	0.333
7016	0.5
7607	0.5
73583	0.333
7241	0.4
7225	0.4
78	0.4
60329	0.4
1609	0.4
13854944	0.5
13835861	0.333
24099	0.4
12816	0.4
9943	0.4
10772050	0.333
13837760	0.25
4878	0.25
17443	0.4
120489	0.4
9349	0.4
11600	0.4
764	0.4
21106535	0.5
7721	0.5
9233	0.5
18607	0.5
13837281	0.333
66567	0.5
7676	0.25
156255	0.333
9547	0.4
6406	0.5
13862665	0.4
29001	0.5
7024	0.333
7787	0.0
15077490	0.333
63054	0.4
11799	0.4
7466	0.4
10053	0.5
6307	0.333
7711	0.5
18971812	0.333
10781	0.5
11783	0.25
7685	0.25
13630	0.25
63889	0.4
9228	0.4
1108	0.25
10534	0.0
7679	0.25
12643	0.25
7684	0.25
12499	0.2
24590970	0.333
6950	0.25
56144	0.5
11110	0.4
12209	0.4
10124	0.333
24041	0.429
25886	0.5
19477	0.5
17784	0.5
3973	0.5
7224	0.4
11833	0.4
29000	0.5
8398	0.5
6040	0.4
14672	0.333
21011	0.5
10947	0.5
6165	0.333
13837702	0.4
235	0.4
55091	0.333
66809	0.4
62489	0.4
11080	0.25
5596	0.25
392	0.4
13257	0.4
12231	0.25
2606	0.333
8528	0.25
8878	0.333
19231	0.4
7681	0.25
11911	0.333
6342	0.333
18219	0.5
7248	0.4
11661	0.5
7710	0.5
768	0.25
11125	0.5
10492	0.4
7463	0.4
7706	0.4
11680	0.4
7701	0.4
10001	0.5
7627	0.5
10571	0.5
5708	0.5
19953955	0.5
13848341	0.429
76394	0.5
13835604	0.5
7138	0.4
7443	0.5
913	0.4
5709	0.4
7673	0.25
13875432	0.25
13875219	0.4
13837686	0.25
7013	0.5
92731	0.5
13874867	0.4
71787	0.4
7745	0.4
7678	0.25
13255	0.5
59447	0.25
48024	0.25
8868	0.25
5593	0.25
13835932	0.4
28981	0.5
4510484	0.5
7534	0.5
215929	0.429
13662	0.5
123207	0.4
7090	0.4
12201	0.5
11109	0.4
12446	0.5
7769	0.4
63631	0.333
24263	0.4
6364	0.25
7221	0.4
7240	0.4
6186	0.333
6187	0.333
7238	0.4
13835772	0.25
13839082	0.4
21105871	0.25
13860335	0.4
24533	0.4
28992	0.4
20843	0.25
21106032	0.4
6156	0.5
789	0.4
13836520	0.5
10628694	0.4
185	0.25
21106036	0.5
4444608	0.5
13837797	0.5
7794	0.5
11795	0.4
120621	0.5
20119	0.4
26765	0.4
192642	0.5
12821	0.4
12478	0.5
7389	0.5
10497	0.5
109838	0.5
16778	0.5
7705	0.4
13835293	0.5
13839441	0.5
13863618	0.4
28682	0.4
238	0.4
123	0.5
63908	0.5
9581	0.4
13875196	0.5
2018460	0.5
10512	0.4
55090	0.333
456015	0.4
13869451	0.25
13854248	0.25
13869339	0.4
1151	0.4
9574	0.4
11086	0.25
11857	0.0
7677	0.25
11788	0.25
62589	0.25
7686	0.25
776	0.25
7478	0.5
15802	0.429
17976	0.4
9579	0.5
10664	0.4
955	0.5
13837787	0.4
1266393	0.4
13875441	0.25
13842573	0.4
6974	0.25
10437239	0.5
7767	0.4
7604	0.5
7010	0.5
6163	0.333
6340	0.333
7234	0.4
13854136	0.25
13835151	0.4
13860692	0.25
21105905	0.4
21106560	0.4
7242	0.4
11077	0.25
11042	0.4
10940	0.25
10937	0.25
13842613	0.25
21132380	0.25
7223	0.4
11582	0.5
6774	0.5
9218	0.5
7236	0.4
7480	0.25
499714	0.5
13857694	0.25
13866817	0.4
13837988	0.25
12228	0.25
83866	0.25
83850	0.25
6621	0.4
7671	0.5
7074	0.5
62467	0.4
30516	0.429
10487	0.25
11846	0.5
7098	0.4
61191	0.5
73412	0.4
6176	0.333
10791	0.5
10788	0.5
7621	0.5
11025	0.4
11095	0.4
5949	0.5
63156	0.5
10101	0.5
68156	0.5
9377	0.5
5026296	0.5
13648	0.4
2241	0.4
13644	0.4
13856009	0.4
11087	0.25
8657	0.4
8665	0.5
9564	0.4
447	0.4
2039535	0.5
10384035	0.5
4962	0.4
10437135	0.5
7776	0.4
7180	0.5
7182	0.5
10669	0.5
8531	0.5
8335	0.4
10253	0.4
10979	0.5
7181	0.5
13875160	0.4
13875281	0.25
13875230	0.25
13840690	0.4
4449	0.25
744	0.4
68832	0.4
7674	0.25
8908	0.0
191367	0.5
11695	0.5
7766	0.4
61487	0.333
331	0.4
7142	0.4
132	0.5
7145	0.4
13846959	0.5
13853943	0.4
222538	0.5
65523	0.5
2849146	0.5
10437210	0.5
21108548	0.4
21106019	0.5
21106014	0.4
16159	0.5
7786	0.4
7219	0.4
7521	0.4
7641	0.25
6967	0.25
9874	0.5
13054	0.429
15443	0.4
10939	0.25
6179	0.333
21106470	0.4
8855	0.4
11861	0.5
11845	0.5
13839308	0.5
10536	0.5
7823	0.5
7812	0.5
11793	0.4
7622	0.5
7459	0.4
11024	0.4
11794	0.4
11678	0.4
10787	0.5
7626	0.5
11996	0.5
55188	0.5
11732	0.5
10790	0.5
11056	0.5
11180	0.333
13866593	0.5
7703	0.4
21106020	0.5
13853953	0.4
21106013	0.4
256210	0.5
7518	0.4
13876539	0.5
7132	0.4
21106524	0.4
21168826	0.4
13865424	0.5
71433	0.333
455090	0.4
503239	0.4
13860775	0.4
13869480	0.4
13869414	0.5
11849	0.5
11083	0.25
6988	0.4
8140	0.4
65	0.4
10857	0.25
6633	0.25
21111822	0.4
7239	0.4
6550	0.4
26325086	0.25
71430	0.5
21106173	0.25
7765	0.4
13859497	0.5
6775	0.4
11672	0.429
11773	0.5
12012	0.429
7761	0.5
8552	0.5
62249	0.5
7515	0.5
7475	0.5
29012	0.5
11706	0.5
7064	0.4
11992	0.4
10446	0.5
7065	0.4
11207996	0.4
7747	0.4
11193	0.5
19956441	0.429
11107	0.5
11694	0.5
11930	0.5
9903	0.25
4963	0.4
953	0.5
21106146	0.4
21106144	0.4
13863774	0.5
73479	0.5
58563	0.5
299166	0.5
13875320	0.25
13875258	0.4
13875392	0.25
21112023	0.5
13851576	0.4
11769	0.25
10432	0.4
10328	0.25
63310	0.4
59573	0.5
7161	0.5
6720	0.5
13850142	0.5
390927	0.5
206493	0.5
11667	0.5
21106018	0.4
12823	0.5
55205	0.5
69982	0.4
10710415	0.5
13865426	0.5
6780	0.4
8098	0.4
6658	0.4
9970	0.25
7528	0.4
7530	0.4
11489	0.4
526	0.429
6339	0.333
7984	0.5
21111817	0.4
63906	0.5
3350	0.4
1446	0.5
18	0.4
71	0.5
7146	0.4
11121	0.5
555074	0.5
7811	0.5
8562	0.5
7624	0.5
8158	0.5
6079	0.5
434	0.4
8071	0.4
21105959	0.4
13865438	0.5
21106135	0.4
7391	0.5
28982	0.5
13839110	0.25
13839151	0.25
13865680	0.4
11604	0.4
13839128	0.4
13839174	0.25
13839105	0.4
13839123	0.4
11021	0.5
20570	0.4
7131	0.4
5830	0.5
24972	0.4
10992	0.4
553171	0.429
13860817	0.4
11778	0.25
13860720	0.4
136966	0.5
13848793	0.5
30572	0.5
7866	0.444
19957731	0.5
10257	0.4
7211	0.429
7172	0.5
13875356	0.25
13875212	0.25
13868640	0.4
10864	0.4
21181	0.5
12445	0.5
122446	0.5
62534	0.429
62408	0.5
11830	0.4
13835836	0.5
13835376	0.429
127750	0.429
13836399	0.429
13884973	0.5
13839416	0.429
21109330	0.333
18707	0.4
6883	0.5
7189	0.5
28969	0.5
61765	0.5
21111781	0.4
5915	0.5
68568	0.5
64699	0.4
7140	0.4
8070	0.4
7190	0.5
10181341	0.5
221226	0.429
10526	0.5
120464	0.5
7150	0.429
12259	0.4
13860	0.4
11563	0.4
7003	0.5
7662	0.25
13862559	0.4
13864445	0.25
13865630	0.444
553642	0.0
8876	0.4
906	0.4
13638	0.0
6480	0.4
11866	0.429
13839109	0.429
11591	0.429
9454	0.429
21106148	0.429
6781	0.4
206561	0.429
13803	0.5
8560	0.5
11094	0.4
11023	0.4
11055	0.5
10786	0.5
7619	0.5
10755	0.5
11551	0.5
221082	0.5
7129	0.4
8950	0.5
15965	0.5
13868660	0.4
7092	0.4
924	0.4
13860641	0.4
21106525	0.5
10991	0.4
13869434	0.4
6630	0.25
13840647	0.25
13860491	0.4
13869462	0.4
63903	0.5
62530	0.5
13856352	0.5
551	0.333
14627	0.4
191	0.429
558917	0.5
6301	0.429
10616	0.4
5882	0.429
8183	0.5
6646	0.5
84971	0.5
388391	0.5
10980	0.5
10972	0.4
6674	0.4
361	0.333
13063	0.429
10797	0.5
28986	0.5
7760	0.5
7838	0.429
230	0.5
13842001	0.4
18801	0.429
21108576	0.5
21106518	0.4
62466	0.4
62485	0.5
11460	0.5
10254	0.4
21169510	0.4
880	0.5
7397	0.5
8674	0.5
62517	0.5
11651	0.429
10437215	0.429
60121	0.5
21105859	0.429
13848467	0.429
120548	0.5
2923	0.4
28947	0.429
21105878	0.429
11625	0.5
7815	0.5
7827	0.5
11761	0.5
14998	0.5
21168831	0.5
15482	0.5
10975	0.333
10870	0.5
10837	0.5
9120	0.429
1448	0.5
22191	0.5
15438	0.4
14751	0.4
8909	0.0
10265264	0.4
10179173	0.4
21800	0.25
15765	0.25
11699	0.429
7810	0.5
12069	0.429
13839575	0.5
1253	0.5
7176	0.429
10181338	0.429
21105848	0.5
10892	0.4
124	0.429
87265	0.5
13848808	0.5
13860434	0.5
11629	0.429
73390	0.429
10437335	0.429
38364	0.25
27488	0.25
14227	0.4
13835126	0.5
17347	0.4
7385	0.5
7128	0.4
11660	0.5
11409	0.4
7659	0.25
6977	0.4
10236	0.25
11366	0.4
21106172	0.4
7001	0.4
13029	0.4
13030	0.4
11422351	0.4
6665	0.5
8341	0.5
6739	0.4
7208	0.429
992	0.4
8182	0.5
11038	0.4
16791	0.429
11864	0.429
12161	0.5
12061	0.429
7837	0.429
18717	0.5
15954	0.4
11029	0.5
10511	0.5
11819	0.4
99440	0.5
11543	0.4
11739	0.4
11194	0.5
11216	0.4
11210	0.5
7202	0.429
21168813	0.4
6881	0.5
8186	0.5
21105870	0.429
21106366	0.5
15517	0.4
25890	0.444
13811	0.5
7809	0.5
7042	0.5
6706	0.4
68179	0.5
5979	0.333
55123	0.5
7803	0.429
18688	0.4
7482	0.429
10420	0.429
11843	0.429
7536	0.429
55130	0.5
10433	0.5
7657	0.5
22453	0.5
11045	0.429
29016	0.5
14169248	0.5
11632	0.5
11265	0.5
65763	0.5
392447	0.429
8097	0.4
11585	0.429
78467	0.429
1906	0.429
11488212	0.5
14556	0.429
7383	0.5
6642	0.2
589165	0.5
11961	0.4
21111772	0.4
11954	0.4
21106586	0.5
6790	0.5
8319	0.4
21106581	0.429
21106145	0.5
6023	0.5
11588	0.5
6675	0.4
8883	0.25
68503	0.5
10614293	0.5
7833	0.429
4516601	0.429
4516599	0.429
4512361	0.429
4512642	0.429
7835	0.429
15093	0.429
11286	0.5
5142	0.5
96749	0.429
61538	0.4
10246	0.4
12244	0.4
10248	0.4
9911	0.4
16119	0.4
13871718	0.429
25552	0.4
13658	0.4
12060	0.429
11647	0.5
61739	0.5
8282	0.5
6492	0.4
21106571	0.4
21106163	0.4
21106540	0.4
6737	0.4
6789	0.5
61001	0.5
4446445	0.5
71628	0.5
59577	0.4
11875	0.5
12010	0.5
455353	0.5
205483	0.429
7278	0.429
11576	0.5
6897	0.429
6035	0.429
13835344	0.429
10181339	0.429
11589	0.429
30595	0.5
7175	0.429
7157	0.5
8807	0.4
11865	0.429
20124	0.5
17619	0.5
2068	0.2
5236	0.5
4103087	0.333
6736	0.4
6788	0.5
83962	0.5
7044	0.5
16359	0.5
10986	0.429
191058	0.5
13835630	0.5
2937774	0.5
11708	0.4
86394	0.5
10411	0.429
349	0.429
11035	0.5
11104	0.4
10795	0.5
305	0.5
10445	0.5
71193	0.5
67270	0.4
6033	0.5
21159695	0.429
13853758	0.5
18724	0.4
15427	0.429
10996	0.429
6296	0.25
11776	0.25
17868	0.429
13867714	0.429
21105699	0.429
376	0.5
11586	0.5
62472	0.429
11584	0.429
29026	0.5
57726	0.25
7802	0.429
441	0.5
9633	0.5
11465	0.429
10243171	0.429
11332993	0.5
11610	0.429
11422	0.5
194092	0.5
7199	0.429
26516	0.5
27296	0.5
72556	0.5
19709	0.5
391428	0.4
14198	0.25
6402	0.25
14680	0.429
6478	0.4
8262	0.5
8273	0.429
7888	0.455
6735	0.4
6588	0.5
7420	0.429
10343	0.333
19766	0.4
13047	0.4
11294	0.4
75951	0.429
72793	0.429
7076	0.429
10422	0.429
11863	0.429
13846749	0.5
21108577	0.5
7406	0.5
21106008	0.429
65701	0.5
21105897	0.429
11596	0.5
21106900	0.5
9965	0.5
10410	0.5
7419	0.429
8356	0.5
6999	0.4
7088	0.4
7448	0.429
7183	0.5
7155	0.333
11871	0.429
13835351	0.5
6773	0.5
6852	0.429
2157	0.5
6604	0.5
17880	0.5
99681	0.5
67460	0.5
18920	0.429
11841	0.5
8569	0.5
455420	0.5
7533	0.4
7434	0.5
932	0.5
123993	0.4
62230	0.4
9893	0.429
10586285	0.429
6688	0.333
109705	0.333
7151	0.333
9724	0.25
10265270	0.4
10179239	0.4
6586	0.5
13872122	0.429
11862	0.429
440	0.429
7694	0.5
11716	0.5
29005	0.5
8568	0.5
7538	0.5
370	0.5
7073	0.5
26325090	0.444
6898	0.429
556589	0.429
13854242	0.5
7310	0.5
11595	0.429
6593	0.333
2441	0.5
56117	0.5
68676	0.429
6635	0.4
62265	0.5
20939	0.5
6828	0.429
6577	0.5
13104	0.5
21106570	0.4
18177	0.5
15755	0.5
67470	0.5
15756	0.5
15524	0.429
14995	0.4
14994	0.4
15475	0.5
15478	0.333
15476	0.5
15477	0.4
62484	0.429
29025	0.5
7851	0.5
7856	0.5
454638	0.5
1406720	0.4
21105998	0.5
61411	0.4
69177	0.4
10244	0.4
15855	0.5
24535	0.5
14678	0.5
13846663	0.5
69340	0.5
63863	0.5
63968	0.5
70660	0.429
62628	0.444
123860	0.444
4611	0.5
13885245	0.5
6745	0.5
13876103	0.429
7279	0.429
6592	0.333
3756	0.5
13850082	0.5
1266019	0.5
7850	0.5
541032	0.4
58234	0.5
218253	0.429
8912	0.0
2424	0.333
66656	0.5
71437	0.25
10831	0.4
10829	0.4
10851	0.5
10813	0.4
13677	0.5
10849	0.5
10850	0.5
10909	0.429
10918	0.5
10841	0.5
10908	0.333
642951	0.429
917	0.5
9824	0.333
1278	0.429
10437836	0.5
2206	0.5
7849	0.5
17558	0.429
13439	0.5
13402	0.5
76154	0.5
2915	0.333
6794	0.5
21106519	0.5
65750	0.5
12637	0.455
20198	0.5
7302	0.5
10903	0.429
13839012	0.429
6855	0.429
7315	0.5
13846658	0.5
26325182	0.429
10025	0.444
967	0.2
28993	0.429
15846	0.444
29029	0.444
7670	0.5
9976	0.5
12632	0.5
6287	0.5
23886	0.429
33421	0.429
67465	0.5
15753	0.5
79280	0.5
28973	0.444
7852	0.5
72551	0.5
24641	0.5
18410	0.429
8910	0.0
4366810	0.5
7848	0.5
14256731	0.5
6907	0.444
8860	0.429
62310	0.5
70988	0.444
86435	0.444
6840	0.429
10801842	0.5
11974	0.4
15461	0.5
10404	0.5
89258	0.333
192748	0.429
6835	0.5
11003	0.5
10756	0.5
2656	0.25
13837329	0.429
502855	0.444
34863	0.429
6753	0.429
14692	0.444
12456	0.444
10438331	0.429
8574	0.444
18336	0.429
59482	0.5
8935	0.429
60886	0.429
66675	0.333
15488	0.429
15489	0.5
558878	0.5
553578	0.5
55084	0.444
7509	0.444
7800	0.444
12954	0.5
13229	0.5
158870	0.5
157093	0.5
83374	0.429
457144	0.5
135925	0.4
457145	0.5
84188	0.5
136000	0.5
135983	0.429
136001	0.5
136002	0.5
136003	0.333
84235	0.429
457140	0.333
12674	0.429
64155	0.5
970	0.429
4590	0.444
8111	0.429
12013	0.462
12044	0.429
12045	0.429
12047	0.5
7299	0.5
21106140	0.5
25677	0.429
67991	0.5
15803	0.5
502245	0.444
10227261	0.455
44152	0.429
12809	0.444
15387	0.444
8470	0.5
5027	0.5
21106365	0.429
21106091	0.429
16804	0.2
55443	0.444
67653	0.444
2185	0.444
2991	0.5
137720	0.5
11919	0.5
26010	0.429
30600	0.429
33455	0.5
33934	0.5
33932	0.429
6600	0.429
2121	0.429
13849989	0.5
13849981	0.429
7506	0.5
18685	0.5
3741	0.5
8374	0.444
247721	0.444
15409	0.444
79969	0.444
13871489	0.444
23150	0.5
6807	0.5
15620	0.4
15621	0.5
26260	0.5
68437	0.5
15619	0.429
15861	0.333
12682	0.429
42330	0.429
15413	0.5
34866	0.429
34665	0.5
34664	0.429
37904	0.429
34864	0.429
34188	0.5
34865	0.5
14840	0.444
13448	0.4
14866	0.429
20132	0.5
10400	0.444
13835294	0.429
67360	0.5
12218	0.444
55075	0.2
9873	0.429
14349	0.444
6842	0.429
6066	0.5
512621	0.5
13090	0.5
15702	0.5
11369	0.4
12219	0.444
56793	0.429
454495	0.429
40191	0.5
56791	0.5
35581	0.429
15495	0.444
466305	0.5
65785	0.5
6916	0.5
70652	0.5
12133	0.375
17131	0.5
13487	0.444
7170	0.5
553649	0.444
8816	0.286
15473	0.429
17099	0.5
17098	0.5
33933	0.429
15474	0.444
82755	0.429
82712	0.5
157094	0.429
103011	0.5
102798	0.4
82762	0.333
27793	0.333
82754	0.333
457138	0.429
102897	0.429
457139	0.333
102947	0.5
97173	0.429
102720	0.5
102801	0.5
102833	0.429
102721	0.5
102856	0.5
102933	0.429
103066	0.429
97172	0.429
106355	0.5
15486	0.444
12220	0.5
7882	0.5
63518	0.444
707	0.2
8067	0.2
6827	0.429
5807	0.444
8800	0.333
29153	0.429
70682	0.444
11439687	0.5
56774	0.429
82765	0.5
7511	0.5
7872	0.5
14846	0.5
2863	0.5
7600	0.5
12699	0.429
8058	0.444
3918	0.5
24326358	0.5
3008	0.5
13835706	0.5
66655	0.4
34868	0.429
37905	0.5
34869	0.5
37918	0.429
37915	0.5
34867	0.429
25605	0.5
26011	0.5
34870	0.5
34666	0.429
21924	0.444
29117	0.5
8241	0.455
69371	0.5
70806	0.429
1710	0.5
12635	0.5
8576	0.5
25472	0.5
2169	0.5
453675	0.5
40130	0.429
2297441	0.375
34095	0.455
8329	0.444
60858	0.444
6610	0.444
34874	0.429
36972	0.5
56788	0.5
533188	0.429
35579	0.429
16182	0.444
46262	0.5
35580	0.5
82818	0.429
56790	0.5
56795	0.5
33458	0.429
82777	0.5
35584	0.5
56785	0.429
56792	0.444
34189	0.429
2283071	0.333
4932499	0.429
6453	0.429
13249	0.467
4450907	0.5
7964	0.5
13619	0.5
13303	0.375
13302	0.429
5004	0.455
15853	0.455
12972	0.5
7871	0.5
36973	0.429
37744	0.5
46894	0.5
45444	0.5
56769	0.429
56780	0.429
34847	0.429
39406	0.5
35081	0.444
56781	0.5
56771	0.5
56232	0.444
27749	0.444
8030	0.5
8093	0.444
13856959	0.5
8577	0.5
71876	0.5
34667	0.5
34871	0.429
34873	0.444
56784	0.5
34872	0.5
14620	0.375
102741	0.5
97055	0.429
97198	0.429
102834	0.333
102722	0.429
154865	0.429
96948	0.429
102743	0.333
102857	0.429
154866	0.429
106356	0.429
102787	0.429
97240	0.5
102742	0.5
68328	0.5
4268	0.5
4599	0.5
33416	0.0
13492	0.5
13837303	0.444
34859	0.429
84346	0.5
56760	0.5
56755	0.429
33666	0.444
6838	0.5
6270	0.5
7892	0.455
66887	0.5
89076	0.455
5026	0.5
36975	0.5
56778	0.429
56787	0.5
35583	0.5
82807	0.429
56794	0.429
33386	0.444
33457	0.5
47912	0.5
82817	0.5
46893	0.5
33280	0.5
35582	0.429
33304	0.444
46263	0.5
67594	0.5
3513	0.429
220998	0.5
17339596	0.444
8060	0.5
5233	0.444
14916	0.444
7891	0.455
10452	0.25
61266	0.444
20848	0.5
4768	0.5
43354	0.444
37779	0.5
45445	0.5
36974	0.429
35585	0.5
34848	0.444
84344	0.5
34850	0.5
82819	0.429
56772	0.429
82820	0.444
16415	0.5
56779	0.5
56768	0.444
56777	0.5
84345	0.5
34668	0.5
28552	0.444
3544	0.444
21361761	0.5
1262	0.5
4333	0.444
4575	0.5
2079	0.5
6193	0.5
82783	0.5
34852	0.5
37000	0.429
37019	0.429
56765	0.444
39198	0.444
82740	0.5
56761	0.5
56756	0.5
56766	0.5
83413	0.5
34851	0.5
36976	0.429
56767	0.444
56763	0.444
7890	0.455
12705	0.375
26325183	0.5
16387	0.444
6514	0.444
2457	0.429
15789876	0.5
3841535	0.455
16177	0.5
33281	0.444
56786	0.5
56789	0.5
33456	0.429
46264	0.444
13300034	0.444
21153	0.455
10106	0.5
1361549	0.5
32555	0.5
97257	0.429
97224	0.429
102923	0.333
96868	0.429
96864	0.429
97234	0.429
97233	0.429
154062	0.429
97142	0.429
5739	0.444
8817	0.444
56782	0.5
36977	0.429
83414	0.444
84348	0.5
82823	0.5
33617	0.375
4759	0.375
30881	0.444
3277	0.5
11632871	0.0
15747	0.455
4444100	0.5
10033	0.471
33282	0.444
46285	0.5
46284	0.5
82806	0.5
56776	0.429
47913	0.444
32952	0.444
45446	0.5
43353	0.444
56773	0.5
7901	0.5
66895	0.455
199342	0.444
6371	0.5
86007	0.455
12549	0.5
7757	0.5
7875	0.5
59483	0.25
34853	0.444
37745	0.5
36978	0.5
34190	0.429
34191	0.444
36771	0.5
36710	0.5
56757	0.444
549017	0.5
84347	0.5
56764	0.5
56758	0.5
47914	0.429
56762	0.444
33984	0.444
33983	0.444
91432	0.444
2700	0.444
16180	0.5
12933	0.429
7340	0.5
4445317	0.429
204209	0.455
4444102	0.5
72056	0.462
4437893	0.5
34860	0.5
82738	0.5
36982	0.5
36979	0.429
47915	0.444
56783	0.444
36981	0.444
37004	0.5
