ID,InchiCode
1,"InChI=1/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H"
2,"InChI=1/C6H3Br3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H"
3,"InChI=1/C6H3I3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H"
4,"InChI=1/C6H3Cl2NO3/c7-4-1-3(9(11)12)2-5(8)6(4)10/h1-2,10H"
5,"InChI=1/C6H3Br2NO3/c7-4-1-3(9(11)12)2-5(8)6(4)10/h1-2,10H"
6,"InChI=1/C6H3I2NO3/c7-4-1-3(9(11)12)2-5(8)6(4)10/h1-2,10H"
7,"InChI=1/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H"
8,"InChI=1/C6H5BrO/c7-5-1-3-6(8)4-2-5/h1-4,8H"
9,"InChI=1/C6H5IO/c7-5-1-3-6(8)4-2-5/h1-4,8H"
10,"InChI=1/C6H4Cl2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H"
11,"InChI=1/C6H4Cl2O/c7-4-2-1-3-5(8)6(4)9/h1-3,9H"
12,"InChI=1/C6H4Br2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H"
13,"InChI=1/C6H4Br2O/c7-4-2-1-3-5(8)6(4)9/h1-3,9H"
14,"InChI=1/C6H4BrClO/c7-5-3-4(8)1-2-6(5)9/h1-3,9H"
15,"InChI=1/C6H4BrClO/c7-4-1-2-6(9)5(8)3-4/h1-3,9H"
16,"InChI=1/C7H4Cl2O2/c8-5-1-4(3-10)2-6(9)7(5)11/h1-3,11H"
17,"InChI=1/C7H4Br2O2/c8-5-1-4(3-10)2-6(9)7(5)11/h1-3,11H"
18,"InChI=1/C7H4I2O2/c8-5-1-4(3-10)2-6(9)7(5)11/h1-3,11H"
19,"InChI=1/C7H5ClO3/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,9H,(H,10,11)/f/h10H"
20,"InChI=1/C7H5BrO3/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,9H,(H,10,11)/f/h10H"
