ID,InchiCode
1,InChI=1S/C6H4N2/c7-5-6-1-3-8-4-2-6/h1-4H
2,InChI=1S/C6H4N2/c7-5-6-3-1-2-4-8-6/h1-4H
3,"InChI=1S/C6H4N2/c7-4-6-2-1-3-8-5-6/h1-3,5H"
4,"InChI=1S/C7H6N2O3/c8-7(10)5-3-1-2-4-6(5)9(11)12/h1-4H,(H2,8,10)"
5,"InChI=1S/C8H8N2O/c1-5-3-6(2)10-8(11)7(5)4-9/h3H,1-2H3,(H,10,11)"
6,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H
7,"InChI=1S/C7H6N2/c8-5-6-3-1-2-4-7(6)9/h1-4H,9H2"
8,"InChI=1S/C6H6N2O3/c1-4-2-3-7-6(9)5(4)8(10)11/h2-3H,1H3,(H,7,9)"
9,"InChI=1S/C7H6N2/c8-5-6-2-1-3-7(9)4-6/h1-4H,9H2"
10,"InChI=1S/C8H4N2O2/c9-3-5-6(4-10)8(12)2-1-7(5)11/h1-2,11-12H"
11,"InChI=1S/C4H4N4O2/c5-4-6-1-3(2-7-4)8(9)10/h1-2H,(H2,5,6,7)"
12,"InChI=1S/C8H6N2O/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4H,(H2,10,11)"
13,"InChI=1S/C9H7NO/c1-7(11)9-4-2-8(6-10)3-5-9/h2-5H,1H3"
14,InChI=1S/C8H4N2/c9-5-7-3-1-2-4-8(7)6-10/h1-4H
15,"InChI=1S/C8H6N2O/c9-5-6-3-1-2-4-7(6)8(10)11/h1-4H,(H2,10,11)"
16,InChI=1S/C7H4FN/c8-7-3-1-6(5-9)2-4-7/h1-4H
17,"InChI=1S/C8H7N/c1-7-3-2-4-8(5-7)6-9/h2-5H,1H3"
18,"InChI=1S/C8H7N/c1-7-4-2-3-5-8(7)6-9/h2-5H,1H3"
19,"InChI=1S/C7H7NO3/c9-5-6-2-1-3-7(4-6)8(10)11/h1-4,9H,5H2"
20,"InChI=1S/C7H6N2O3/c8-7(10)5-2-1-3-6(4-5)9(11)12/h1-4H,(H2,8,10)"
21,"InChI=1S/C6H6N2O3/c1-4-2-6(9)7-3-5(4)8(10)11/h2-3H,1H3,(H,7,9)"
22,"InChI=1S/C7H7NO3/c9-5-6-3-1-2-4-7(6)8(10)11/h1-4,9H,5H2"
23,"InChI=1S/C8H7N/c1-7-2-4-8(6-9)5-3-7/h2-5H,1H3"
24,InChI=1S/C7H4ClN/c8-7-3-1-2-6(4-7)5-9/h1-4H
25,"InChI=1S/C9H7NO2/c1-12-9(11)8-4-2-7(6-10)3-5-8/h2-5H,1H3"
26,"InChI=1S/C7H5NO/c8-5-6-2-1-3-7(9)4-6/h1-4,9H"
27,"InChI=1S/C8H5NO/c9-5-7-2-1-3-8(4-7)6-10/h1-4,6H"
28,"InChI=1S/C5H5N3O2/c6-5-4(8(9)10)2-1-3-7-5/h1-3H,(H2,6,7)"
29,"InChI=1S/C6H6N2O3/c1-11-6-3-2-5(4-7-6)8(9)10/h2-4H,1H3"
30,InChI=1S/C7H4ClN/c8-7-3-1-6(5-9)2-4-7/h1-4H
31,"InChI=1S/C6H6N2O2/c7-5-2-1-3-6(4-5)8(9)10/h1-4H,7H2"
32,"InChI=1S/C7H5NO/c8-5-6-3-1-2-4-7(6)9/h1-4,9H"
33,"InChI=1S/C8H5NO/c9-5-7-1-3-8(6-10)4-2-7/h1-4,6H"
34,"InChI=1S/C8H7NO/c1-10-8-4-2-3-7(5-8)6-9/h2-5H,1H3"
35,"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3"
36,"InChI=1S/C7H7NO2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3"
37,InChI=1S/C9H6N2O2/c12-11(13)8-5-1-3-7-4-2-6-10-9(7)8/h1-6H
38,"InChI=1S/C8H7NO/c1-10-8-4-2-7(6-9)3-5-8/h2-5H,1H3"
39,"InChI=1S/C7H7NO3/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4,9H,5H2"
