ID,InchiCode
1,"InChI=1S/C4H5NO2/c1-7-4(6)2-3-5/h2H2,1H3"
2,"InChI=1S/C6H7NO2/c1-2-5-9-6(8)3-4-7/h2H,1,3,5H2"
3,"InChI=1S/C5H7NO2/c1-2-8-5(7)3-4-6/h2-3H2,1H3"
4,"InChI=1S/C6H9NO2/c1-5(2)9-6(8)3-4-7/h5H,3H2,1-2H3"
5,"InChI=1S/C7H11NO2/c1-2-3-6-10-7(9)4-5-8/h2-4,6H2,1H3"
6,"InChI=1S/C9H13NO2/c10-7-6-9(11)12-8-4-2-1-3-5-8/h8H,1-6H2"
7,"InChI=1S/C8H13NO2/c1-2-3-4-7-11-8(10)5-6-9/h2-5,7H2,1H3"
8,"InChI=1S/C11H11NO2/c1-2-14-11(13)10(8-12)9-6-4-3-5-7-9/h3-7,10H,2H2,1H3"
9,"InChI=1S/C11H19NO2/c1-3-5-6-10(4-2)9-14-11(13)7-8-12/h10H,3-7,9H2,1-2H3"
11,"InChI=1S/C13H23NO2/c1-2-3-4-5-6-7-8-9-12-16-13(15)10-11-14/h2-10,12H2,1H3"
