Compound Id	BCUT [BCUTc-1l]
56760	-0.197837254165391
56755	-0.197558118763161
33666	-0.201334150087237
36973	-0.197829319003612
37744	-0.201924062815379
46894	-0.193310291310142
45444	-0.197830130340341
56769	-0.197550906204688
56780	-0.19756892278854
34847	-0.197830113462183
39406	-0.197847014857654
35081	-0.163930448966229
56781	-0.197610089467479
56771	-0.163975903398058
102834	-0.193026511263635
102722	-0.193034361132608
154865	-0.193304204957316
96948	-0.193305324873217
102743	-0.193297384694878
102857	-0.193304369716024
154866	-0.193297676928577
106356	-0.193296351288129
102787	-0.163241876939399
97240	-0.163613280484437
102742	-0.163309254196595
97257	-0.1930344052461
97224	-0.193035713848704
102923	-0.193035424755172
96868	-0.193042358500952
96864	-0.193312086493554
97234	-0.193305276017677
97233	-0.193305168969129
154062	-0.193304333421042
97142	-0.163535885380120
56782	-0.196904889382037
36977	-0.197564426397593
83414	-0.201338943417524
84348	-0.201634091227543
82823	-0.197565218891548
36975	-0.193309286315080
56778	-0.197568253352853
43354	-0.193310468220272
37779	-0.201932531288099
45445	-0.197569083525687
36974	-0.197569066485280
35585	-0.197846334994623
34848	-0.197610130507322
84344	-0.163842274890424
34850	-0.197829456081138
82819	-0.197551053823631
56772	-0.197830288970783
82820	-0.165201228397816
16415	-0.166333922292489
56779	-0.197551043214716
56768	-0.197849128204732
56777	-0.163951077433228
84345	-0.193348707790858
34668	-0.197610114104294
96965	-0.193042146876846
33198	-0.193042961993099
82783	-0.197174416249252
34852	-0.193317997691926
37000	-0.197557474670381
37019	-0.197575471842440
56765	-0.201631526042457
39198	-0.193319142471998
82740	-0.201929004384387
56761	-0.201637751815073
56756	-0.201912200830143
56766	-0.197558273931361
83413	-0.197576294288397
34851	-0.197836603442523
36976	-0.197558257967023
56767	-0.197617446710973
56763	-0.193357539592031
56787	-0.193301372928017
35583	-0.197838875731244
82807	-0.19756158189113
56794	-0.197839744510425
33386	-0.193301361805550
33457	-0.167344850386480
47912	-0.197561571423063
82817	-0.197602526012983
46893	-0.163958472557238
33280	-0.197841675391983
35582	-0.164002345220345
33304	-0.197602514883471
46263	-0.193339537840832
15827	-0.193049312652527
33407	-0.196624987761277
36985	-0.196910304265779
35205	-0.196894046836305
15637	-0.197570536100204
82821	-0.201343626345464
34853	-0.193317089883233
37745	-0.197181819217411
36978	-0.193318181326390
34190	-0.197575640340281
34191	-0.201639920875666
36771	-0.201920685792944
36710	-0.197575629634671
56757	-0.163267650406579
549017	-0.163639190254731
84347	-0.163951077419067
56764	-0.197557610664136
56758	-0.193356399190972
47914	-0.197558430967576
56762	-0.165165032072644
33984	-0.193318165932580
33983	-0.197616665830556
34860	-0.196912306656001
82738	-0.197164902367985
36982	-0.193325412645935
36979	-0.197564589731525
47915	-0.201636337268398
56783	-0.201347342150521
36981	-0.201618593997968
37004	-0.201916956259485
36980	-0.197564579094804
82751	-0.196630253188113
36989	-0.196899259944117
33282	-0.193309437983954
46285	-0.163621225735937
46284	-0.197568395235335
82806	-0.193310646147256
56776	-0.197569246352035
47913	-0.166182282954421
32952	-0.197609327080288
45446	-0.197610175910657
43353	-0.193348781881756
56773	-0.193348772167749
33281	-0.197840990902689
56786	-0.193339607592751
56789	-0.197841858776984
33456	-0.163951091015791
46264	-0.193339596542173
36990	-0.196898036207531
35912	-0.196632343785938
45448	-0.197170262133439
36987	-0.196901488431025
36988	-0.201623242113927
33986	-0.196899934453834
36983	-0.196892593159251
36986	-0.197172333046849
45447	-0.197180013016530
35566	-0.161732913833273
47916	-0.163279431745086
46137	-0.163951077404898
550258	-0.193363800256672
33985	-0.201627003396032
15484	-0.196617999073338
34854	-0.161733058246369
46136	-0.193317249859550
82736	-0.163951084234860
56759	-0.193356479822820
36984	-0.193356464257920
56775	-0.193347655555342
56770	-0.193348859103058
35206	-0.196887028235021
34192	-0.196889154481575
82822	-0.161645942105518
35108	-0.161645949007135
33316	-0.193355451178355
21106570	-0.193051388760606
23208	-0.2100000000000
4514529	-0.192471858437651
6132	-0.206951348658604
9016	-0.186584854279056
4514586	-0.163003559526270
4514549	-0.105752742394378
11083	-0.385556536703256
6988	-0.385629335248213
11366	-0.385557336154433
1253	-0.381643876767114
3102535	-0.312502028024799
6186	-0.194489964342521
13836549	-0.256628866475617
13868660	-0.163077854676427
457140	-0.193286275751657
107412	-0.226277167609953
12197	-0.267875458497285
61346	-0.202864920651403
6187	-0.204981567350782
13866746	-0.256895119771346
13857694	-0.163962452295061
13866817	-0.164036806847732
9253	-0.1978907926379
83734	-0.214831460089365
5977	-0.149915946410923
29040	-0.240447572999234
6108	-0.198253480542155
10054	-0.167033453709469
16841	-0.2352790137803
13837280	-0.144798556805426
9254	-0.236877749723359
21106179	-0.195242201876534
692	-0.394532110757527
12201	-0.163256884539021
6151	-0.178399912391814
62827	-0.243959162190003
8883	-0.143577567577128
13837988	-0.197855719229731
13875356	-0.134107052503352
13875212	-0.174667858520320
11038	-0.138840724641483
2282428	-0.242069185884444
9251	-0.237486092428774
71312	-0.242683531914561
11153	-0.253124689016085
454215	-0.202589635350410
15077490	-0.198315121563526
2018165	-0.233023032651726
6119	-0.155264779734542
2293678	-0.187453363062379
109705	-0.191066616722615
10765	-0.155063464998674
56442	-0.181285491003409
4449912	-0.181285491003409
22814	-0.152622591811186
99596	-0.200498607831411
13835316	-0.148938369052228
6098	-0.243254314179091
14694	-0.200899575568636
13836674	-0.212309378429116
13875160	-0.202655197166149
23055	-0.192989166608313
14829	-0.193294536795556
6105	-0.239393235409262
553742	-0.187605006605115
6104	-0.185134112248296
558928	-0.187605006605115
6086	-0.433050408607692
2056044	-0.234539591669578
3441	-0.168223464032568
6130	-0.220307348111595
12577	-0.240485602790131
34863	-0.163667371246386
34866	-0.197831684256025
34665	-0.163868911597201
34664	-0.163922789300217
37904	-0.197814859213910
34864	-0.165379721064641
34188	-0.166405896302404
34865	-0.165238394673409
34868	-0.197831839988914
37905	-0.193291652536607
34869	-0.197831829113716
37918	-0.197553615904527
37915	-0.166381004740588
34867	-0.166348283433050
25605	-0.197594575745137
26011	-0.166219446397489
34870	-0.197833800701216
34666	-0.163951084262188
21924	-0.166252609536597
34667	-0.197833957160777
34871	-0.164002607226657
34873	-0.197833946916376
56784	-0.193329910969903
34872	-0.164010098976076
8351654	-0.241391056515286
22408	9.212828167831981
73583	-0.18619695662833
2340753	-0.201399280369709
10325184	-0.201949375948980
21111806	-0.239722292349061
21108550	-0.239833875514878
9325	-0.262300815501085
9228	-0.238867318462095
4444456	-0.212008913718323
11708	-0.139227980269777
6093	-0.190963138113649
6148	-0.182851587906888
13838404	-0.134466678577187
6179	-0.139938307749706
748	-0.443253347380605
9256	-0.200910086630177
10614293	-0.159339711786173
11109	-0.306948088059971
24142	-0.170693341533586
13622	-0.170693335295667
16180	-0.170693328961606
7891	-0.306948041749458
29025	-0.170693302388327
12635	-0.170693315996028
11121	-0.170688839171118
7713	-0.306952295442931
12809	-0.306948038974353
7833	-0.170693238907822
7556	-0.307078383989216
7954	-0.308595292985590
555074	-0.181125900506030
4516601	-0.181126041344310
4483639	-0.181130783019298
4516599	-0.168912021422673
4512361	-0.181126041344310
4483638	-0.181130783019298
4512642	-0.168912021422673
6085	-0.315819182587230
8544	-0.140500559273198
7788	-0.142310734047122
6149	-0.188947734046024
10053	-0.136801645920692
11117	-0.160791090697632
6827	-0.143946263298608
7676	-0.202655602551473
13875281	-0.202036097933137
13875230	-0.172777953368587
6128	-0.211224440605442
391	-0.195976570420901
71390	-0.225651425220428
2916	-0.166165377593192
558875	-0.168972953507346
12446	-0.168797039352956
7957	-0.175211977592063
10113	-0.179453555655999
6087	-0.223427551482310
18971812	-0.236250644330010
13299573	-0.207482372528281
3631	-0.287999603729859
15755	-0.163798950778538
67470	-0.163875527484644
15756	-0.164027507245574
15524	-0.164027513925979
14441700	-0.203516867268117
2062437	-0.189421591325750
11911	-0.167204837431659
11154	-0.162159698550678
30713	-0.241890391059068
21106172	-0.381290586809128
127983	-0.331974029788376
11148	-0.287298674925307
10512	-0.173464070304224
10526	-0.173471911612019
24590970	-0.180612189060381
11865	-0.173479629624224
6042	-0.117773013304229
13875320	-0.178600460344366
7673	-0.179313906333909
13875258	-0.172915685715923
13875392	-0.172960772415175
21108548	-0.238862672425330
14995	-0.163692329766297
14994	-0.201910968784665
15475	-0.161573837795881
15478	-0.197820407151087
518	N/A
967	-0.380745425420204
12499	-0.379295391526329
71433	-0.303287974183747
9484	-0.172297888628833
11099	-0.304995312003472
11110	-0.306803057018404
11086	-0.156712353326919
14692	-0.306948039360676
24263	-0.171197151629110
11857	-0.164821247940816
391428	-0.171197151629110
6309	-0.293085342228441
7557	-0.294572410762131
558883	-0.178683176603871
56020	-0.178683176603871
553642	-0.151205462073766
16791	-0.175986235077297
454209	-0.207621680556148
9633	-0.250658125928305
9377	-0.250648515858695
9243	-0.250930139889788
923	-0.109873053720014
7850	-0.173487224082639
7714	-0.173456326519574
10437	-0.173459134230643
6097	-0.173736656223687
6083	-0.201366208660120
10487	-0.169816723371434
9614	-0.238859788101961
13861343	-0.252628881673254
11756	-0.204263527839318
15476	-0.163874426917171
274	-0.291304937455752
56144	-0.239232025959623
11864	-0.422983570409612
11845	-0.170770564463396
6125	-0.146537378224531
12456	-0.170785430357263
17880	-0.170785422486489
7558	-0.138262146359417
29036	-0.160896163596068
1087	-0.261316444542850
7001	-0.383431207327718
10606755	-0.350435874116951
55075	-0.381440263140568
13868640	-0.134168092777770
11351244	-0.263747160560239
7090	-0.190950975506197
7553	-0.189300757543626
61213	-0.205705374565504
23886	-0.163693445166851
33421	-0.166406691965979
15477	-0.163617296618064
26010	-0.197823619730877
30600	-0.166381768733568
33455	-0.167414661979464
33934	-0.166253467716163
33932	-0.167381713805329
15473	-0.164027677223732
17099	-0.197825740046170
17098	-0.164033206747776
33933	-0.163951091042131
15474	-0.164038703700409
63863	-0.372466919844605
454638	-0.169179819857982
6121	-0.170381195503431
6315	-0.170103212787799
7330	-0.153164539334416
6307	-0.157474038663249
12219	-0.170785437620223
7848	-0.170785431170033
11863	-0.170785422730485
7810	-0.170785102621109
7766	-0.170764034429180
7711	-0.170160083269023
7552	-0.162917322784466
6092	-0.143560330591196
6088	-0.167104542522008
26516	-0.171852766078750
11087	-0.140790569922913
8543	-0.218368801348078
12209	-0.422983641097617
9286	-0.226873280662695
11806	-0.165191096706396
6342	-0.173516399387775
120464	-0.166479433597874
7733	-0.326367140573815
7738	-0.368305063743932
21111820	-0.151437642471163
8329688	-0.206083173937712
6735	-0.132901728059982
92731	-0.226126621954884
6326	-0.209781663536767
19766	-0.383354647258496
6665	-0.385704444685073
512621	-0.296713421805715
9642	-0.274370147356695
10124	-0.157858911021788
6118	-0.140177418833482
12010	-0.170785226255809
11830	-0.170773661656985
10497	-0.170437861753739
31029	-0.166241485590514
10340	-0.4093512163907
1108	-0.173357047290585
236	-0.180664866071845
13875283	-0.238862738165886
13840690	-0.217139535645644
6737	-0.201912847640326
6789	-0.163086738932915
15620	-0.148658766788203
2927	-0.164038357955622
3973	-0.351485945655233
12442	-0.280076056149219
6095	-0.178480849371831
10675065	-0.240749397367344
11961	-0.346903622411702
21111772	-0.321126582032685
12228	N/A
1406720	-0.144314038207318
6364	-0.140629480934466
7180	-0.157564062999666
7182	-0.168844483540514
10669	-0.142111044762531
55090	-0.166755175869649
61487	-0.160336527977160
6100	-0.143162107098506
10410	-0.164481976569109
13492	-0.170505176726523
15747	-0.170505183505203
13487	-0.170505169840789
7385	-0.170257835598109
10404	-0.170505103333973
7419	-0.170498247126248
7219	-0.171874545375674
7739	-0.151741862862507
9903	-0.130625675395601
8868	-0.409278815586147
16159	-0.212788400311159
13300034	-0.163186634183679
2018460	-0.189311756372939
61149	-0.225936830249265
11954	-0.321123671187206
13029	-0.381212497568776
13875432	-0.385628517750476
7151	-0.382051270179217
63054	-0.379292916948939
7098	-0.385698289988078
9095782	-0.222385380452541
6635	-0.143226530204489
8356	-0.160131891881414
7128	-0.170405228422015
15461	-0.154920948554517
7521	-0.150483281128817
7641	-0.150381287588269
7672	-0.139620130227795
6967	-0.149102878205467
21168808	-0.232766636979889
7220	-0.160057653269077
8876	-0.178619918553707
2928	-0.164038705593616
13030	-0.383353668444950
13875441	-0.385641180064001
10975	-0.385545375769031
10870	-0.385628508562976
218253	-0.167415399987333
15488	-0.163100184257211
6122	-0.138201537493632
11727	-0.284160363955775
6316	-0.171646430710150
12674	-0.142024700308849
8097	-0.130634171181231
21106032	-0.218639339214148
551	-0.360006879173802
15621	-0.148762682209302
6106	-0.137610148323593
38403	-0.279637807148572
7551	-0.192232111008927
21111822	-0.173086281238120
7681	-0.217392234830899
8140	-0.383504066502935
9360	-0.385594956894676
61191	-0.385713829790490
66675	-0.161188413115123
20939	-0.171237227955097
6999	-0.148990470555550
7088	-0.156174993036871
8531	-0.167095354459603
7448	-0.167098770766697
11660	-0.150483377851020
8335	-0.166976923122852
11409	-0.148999976629420
7248	-0.150421310595680
11661	-0.150659181088267
221082	-0.180776782036089
67653	-0.218654629963518
10831	-0.148768577277614
26260	-0.148664783887666
2283071	-0.148762784146987
21112738	-0.198702399009626
66567	-0.373674241075112
65	-0.383430513564624
11769	-0.385663869277440
15489	-0.163111132147063
6828	-0.168088965012564
7183	-0.150483464255555
7659	-0.150273429896106
10253	-0.148896629944960
6977	-0.150375279379672
10236	-0.148995975591398
7129	-0.158575936029694
10829	-0.148765565082972
68437	-0.148659469905663
906	-0.178616099379114
8067	-0.192398331174234
14198	-0.153542630886805
10979	-0.171156887036950
7181	-0.152457875726637
13836713	-0.226292193033992
6103	-0.233762459172020
7170	-0.161413245389754
10534	-0.163738245729762
21171407	-0.151817731238909
71437	-0.185983017908521
13063	-0.169759936861236
13851576	-0.194426071504509
7302	-0.360669247628695
2915	-0.226218209090603
62826	-0.226304506067653
11369	-0.382923256070120
10857	-0.383426353406936
13875219	-0.385701540893659
13842573	-0.385701553811062
10432	-0.385701747016637
541032	-0.383131969251154
17619	-0.374014669615854
4611	-0.331564271077689
9990	-0.176189995175965
28993	-0.173256958685984
7815	-0.178855979520495
7560	-0.1788433813066
7721	-0.1788410570316
12259	-0.147622183038111
11667	-0.373872209008618
10851	-0.148771586455999
10813	-0.148664677343593
8807	-0.144023428977365
16641	-0.252625698677991
11731	-0.171358814079996
8950	-0.170145751404771
13677	-0.167962266415831
6736	-0.148771478981650
10849	-0.148768598832484
15619	-0.150366331371725
4932499	-0.147403924485773
6057	-0.180188448116433
13860817	-0.321181661918512
11778	-0.322780502130769
12640	-0.211147666597848
6480	-0.226019874543146
776	-0.358819787820007
13047	-0.381135397437597
18707	-0.406189400733206
21106018	-0.385693682828560
6402	-0.1534233779873
68179	-0.260931249392094
10850	-0.148665396486187
9350	-0.385702514352698
10664	-0.385623715160450
8577	-0.178884830238678
14349	-0.232986406712155
7852	-0.232985338072236
14680	-0.178863359195677
7776	-0.178848486242106
7420	-0.173487182183723
66565	-0.244117357484794
6592	-0.169524233700484
21106020	-0.163126937695414
13853953	-0.196897240606706
10364	-0.133893749929809
13860720	-0.322837071390846
6633	-0.403067579766586
69371	-0.151747529598523
6478	-0.129985598200658
6788	-0.150369155939292
73412	-0.218638653052948
10909	-0.150369291234129
10918	-0.150369264519858
21168831	-0.173458933401943
10841	-0.147406637542957
15861	-0.148768703506498
21106146	-0.132697177000053
21106013	-0.163042970635535
21106036	-0.262961451591006
9187483	-0.168423291061097
7736	-0.307000657400093
21106169	-0.408655593620663
12821	-0.385940036195476
10400	-0.286398500547852
1095	-0.210430052200819
70682	-0.196199067592418
11862	-0.196196311784484
12044	-0.178616190682893
12045	-0.178619887560338
12047	-0.168088916944994
12699	-0.167951457639153
10864	-0.172649069376712
7568	-0.429943488130336
9326	-0.404769941237540
10980	-0.331084973775754
955	-0.409379748787203
10772050	-0.327343262816289
6079	-0.331085630262422
9461	-0.344499647242296
7817	-0.353654217400373
7732	-0.353927529083687
1039	-0.226407577851608
11871	-0.165716711830586
7786	-0.140754805789714
9581	-0.373765940835107
7710	-0.195917195664809
7809	-0.196194780627363
7765	-0.196184640459527
13872122	-0.172191535533013
2923	-0.261790318606842
9574	-0.331088640363569
10972	-0.331084334620753
11294	-0.385382274647938
6588	-0.132686520476775
6642	-0.147516892482473
13875196	-0.373873503032686
10908	-0.148984454267512
12682	-0.150369397592965
21106144	-0.187013945807862
13863774	-0.132697330254465
7138	-0.187080440936011
66655	-0.376363782735639
24326358	-0.364877169590663
7238	-0.373871056627598
12069	-0.170784979587937
191367	-0.170754351139952
11799	-0.169854036216933
21106014	-0.302108247536719
12478	-0.385989020559961
7315	-0.283021426461990
23150	-0.380600972819912
11729	-0.223913356568478
14866	-0.302994656621206
21105959	-0.401189847826909
13865438	-0.373873201967445
21106135	-0.373862849189073
7383	-0.171564145645232
62534	-0.260890971009372
62408	-0.260890728591806
7389	-0.260887615116303
13869451	-0.322834336023752
6974	-0.383878796414681
7961	-0.412944249382648
13835772	-0.408968290583841
971	-0.409384614172307
11588	-0.331084300010227
8800	-0.167817084726308
66656	-0.377307889381887
21106019	-0.302188662649933
7615	-0.158596576986513
13647	-0.133096395275408
7013	-0.213589753353435
6135	-0.190467816276013
13854248	-0.321178544214853
13869339	-0.322891214731130
13837686	-0.383502923065365
13839082	-0.385702624263553
553649	-0.159661852314755
10536	-0.170406447814102
7239	-0.216733382261868
7391	-0.370927979224045
21111817	-0.302121262634702
6102	-0.437787237514880
4444102	-0.408029499225368
69982	-0.187366856483129
9233	-0.161970982049562
387	-0.188832452264614
7299	-0.171499520174767
7224	-0.434035611902631
5739	-0.165795012898763
8804	-0.167817125900192
6338	-0.189645430810526
13863618	-0.408447889100337
278	-0.354296388261433
29153	-0.167671759888770
5979	-0.136371353613603
7827	-0.166103802067627
18607	-0.223702547091781
18219	-0.162890842068526
11783	-0.228758640611772
10586285	-0.287867539762343
21105871	-0.409363614234649
6739	-0.385381339599309
434	-0.331084855112990
10205670	-0.333795424534140
24043	-0.140183954565666
68676	-0.318526493100178
6852	-0.401462859965655
7546	-0.393849744611953
15495	-0.407969587432959
10328	-0.407699407966155
7145	-0.322833149953573
13846959	-0.322896447727577
937	-0.411000247848443
9363	-0.244332427067616
62632	-0.262675250589595
78998	-0.262671039333006
11884	-0.262662501469866
16177	-0.262658173800703
15853	-0.262653806248278
67360	-0.262649398256244
11866	-0.262635925923407
15846	-0.262644949257815
29026	-0.262640458675435
11846	-0.262631350758080
7770	-0.262626745234201
7717	-0.436739421722784
19475	-0.199002203658413
7685	-0.207522548854665
87265	-0.302186685995134
21106148	-0.373876271429327
8817	-0.167951485536155
7566	-0.436813315997692
13853943	-0.349466488081462
15486	-0.392499171899346
18920	-0.392773319403722
9391	-0.383602042603762
28982	-0.385705610398950
13839110	-0.385684431315407
9824	-0.297824158808065
11434292	N/A
65763	-0.302118574405181
68328	-0.372125494711166
331	-0.407965401109113
21169510	-0.311338078808646
7689	-0.203730480851891
63906	-0.3021876585389
2246	-0.167667693913079
13837787	-0.405595971955821
13839151	-0.385398345818859
13865680	-0.408948163171681
11604	-0.385695103288768
12060	-0.385708475228909
14678	-0.385711346266170
11489	-0.204846798374942
2991	-0.297849144178858
21106365	-0.298816220352358
23101	-0.357296371298251
55123	-0.318312738054606
12012	-0.318309241348454
11125	-0.318305897250412
7782	-0.318312786092059
7734	-0.318586849378787
7577	-0.352092492971151
13630	-0.230441417558620
7278	-0.318978648748676
6781	-0.399053381894364
13839128	-0.385398077633564
7202	-0.172881936643028
235	-0.387768512374639
11584	-0.318522082223496
13571291	-0.426043740518227
6807	-0.406202333439878
13839174	-0.408552913298846
13839105	-0.385694989770229
13846663	-0.409389646653533
8657	-0.385681319318903
11589	-0.331087722699801
9579	-0.331089791460275
11755	-0.315538231725442
7761	-0.318299084813027
10492	-0.318038050390150
11784	-0.228390588057805
11785	-0.230420133067353
6311	-0.262335958261337
21106524	-0.302175826588122
89076	-0.348705020396696
14227	-0.298827769630183
19476	-0.215384792069051
2185	-0.183720448789009
62484	-0.318521562437347
6838	-0.341511879086593
10257	-0.274547068294565
8799	-0.166017622060288
10498	-0.436266858696104
9349	-0.322895826629512
13839123	-0.385408451754243
11576	-0.331087706188821
8071	-0.331030387924722
21105795	-0.385968830914459
8374	-0.315188449818410
11761	-0.155750425810714
7956	-0.413989067099258
6794	-0.294892484019340
924	-0.337606426841828
12637	-0.327729777750937
6775	-0.433642142342151
5889	-0.353312230926896
21106091	-0.385714092869099
3951	-0.347090250132495
763	-0.363699434220604
5882	-0.331091869186372
7140	-0.331084467696758
238	-0.331081554500646
9994	-0.402590318625195
61001	-0.298844947343605
2003	-0.166057477317528
21168826	-0.302187113831028
20124	-0.224540310309633
8816	-0.166021259515174
8788	-0.167817125985931
11672	-0.4340362340851
29008	-0.315980583638170
6550	-0.280395949933855
6688	-0.380607562610266
61538	-0.385400726076146
10246	-0.385687125570278
79969	-0.331094298421973
15093	-0.351340580856754
7176	-0.409393559782410
6840	-0.360056487476544
7616	-0.286714364200276
61111	-0.265207698876619
4446445	-0.298071143500781
4444608	-0.382152003326819
394562	-0.298055498984690
30595	-0.318514100419171
8899	-0.278313331766235
13876539	-0.302843102134895
62310	-0.407968027792220
7234	-0.311484239642328
16804	-0.385098346264165
21105998	-0.408906999854176
12244	-0.385390363545733
61411	-0.385392835625624
6333	-0.347371750611346
6706	-0.384845392984110
8060	-0.407973468292681
8341	-0.409365399176257
10441	-0.411190604095740
11833	-0.410930092153237
6406	-0.315428388008366
13835126	-0.298827963337734
65701	-0.298826934039110
6023	-0.296997900021452
5678	-0.165646283757575
10248	-0.385114276423229
69177	-0.385106324086502
10244	-0.385095899097301
9911	-0.385400786756395
1005	-0.351378287378502
8552	-0.351368777723076
7803	-0.331556231672061
171	-0.351666803410558
122090	-0.353840724231226
8070	-0.331076838550330
13846749	-0.385726773674237
13859497	-0.343063710285732
10652594	-0.331660201269774
11841	-0.380121808585104
11749	-0.410683940901935
8569	-0.380642287118927
12220	-0.380647821958480
7823	-0.380655994253697
11849	-0.380914996383984
3168	-0.381188044916673
455420	-0.410934328390676
10709	-0.410937834200385
13837797	-0.372614483202652
71876	-0.312108932736425
18688	-0.315524120995326
62249	-0.318578231726557
55084	-0.315655499676487
7694	-0.315652178710824
7482	-0.315658505336536
11716	-0.31565983814606
7515	-0.315662776617772
7076	-0.312098552333112
7757	-0.315948924967593
7511	-0.315942073847532
7509	-0.315938610730814
29005	-0.315935122277227
10420	-0.315931611826902
7475	-0.315928883725259
7463	-0.315932492791033
11910	-0.302270536069719
7872	-0.315873966894874
7875	-0.315880797980008
7913	-0.315887531135634
8568	-0.315867035718333
14846	-0.318999611581017
7800	-0.318996180114586
11843	-0.315863532711452
29012	-0.315860150423679
7538	-0.318992723735274
7536	-0.318989242237913
7706	-0.315866437673265
11680	-0.318982375827504
11706	-0.318985738905809
10653	-0.318986624873668
7012	-0.302558650500354
11065	-0.302846001554059
28981	-0.302559252927279
8525	-0.316136138243567
7081	-0.302551812532070
6313	-0.388848367741813
6335	-0.319190270431842
441	-0.389463650073016
7838	-0.302864245000158
5949	-0.302860389210017
29029	-0.389464492718120
7772	-0.302856506951896
256	-0.302852811953898
512	-0.389508149961228
172	-0.390170709780652
15443	-0.302555515977213
66021	-0.225424108882051
8674	-0.401391490251516
13863629	-0.381633141974850
13835351	-0.327647360041758
6773	-0.261830953891263
16736486	-0.168477131897371
6621	-0.314529557437634
13860641	-0.352860890821628
21106525	-0.322730676115313
13854136	-0.352884755373746
13835151	-0.322727098541778
10991	-0.322723220740906
13860692	-0.322719735082446
1019	-0.238383443278908
62517	-0.385667623001983
10903	-0.385705146827570
6177	-0.331141177462562
7064	-0.331345135633534
6341	-0.331346324999221
259	-0.351365016956018
13249	-0.331582370900797
