Compound Id	Weight
10124	82.078250
6118	121.973112
12010	212.006199
11830	197.990548
10497	183.974898
31029	169.959248
10340	82.041865
1108	92.0626
236	78.046950
13875283	110.053179
13840690	126.023628
6737	162.023628
6789	162.023628
15620	170.109551
2927	315.938011
3973	163.960727
12442	125.948040
6095	40.0313
10675065	148.031141
11961	194.940932
21111772	194.940932
12228	108.039527
1406720	204.187801
6364	136.125201
7180	136.125201
7182	136.125201
10669	136.125201
55090	106.054928
61487	150.004413
6100	155.943598
10410	134.109551
13492	176.156501
15747	190.172151
13487	162.140851
7385	120.0939
10404	148.125201
7419	134.109551
7219	106.078250
7739	84.003371
9903	118.078250
8868	118.041865
16159	157.945683
13300034	291.938011
2018460	253.855359
61149	202.002876
11954	194.940932
13029	195.924948
13875432	128.002893
7151	294.847967
63054	166.004178
7098	162.029249
9095782	130.040563
6635	257.813116
8356	134.109551
7128	120.0939
15461	148.125201
7521	106.078250
7641	106.078250
7672	162.004413
6967	106.078250
21168808	98.019021
7220	104.0626
8876	128.0626
2928	351.914689
13030	195.924948
13875441	171.952377
10975	184.012021
10870	184.012021
218253	188.039278
15488	188.039278
6122	169.959248
11727	57.021464
6316	111.984656
12674	160.125201
8097	132.0939
21106032	126.000306
551	168.057515
15621	170.109551
6106	267.824596
38403	168.000984
7551	185.867974
21111822	124.034671
7681	110.019021
8140	161.963920
9360	112.032443
61191	162.029249
66675	146.094704
20939	136.125201
6999	134.109551
7088	134.109551
8531	134.109551
7448	134.109551
11660	120.0939
8335	134.109551
11409	120.0939
7248	118.078250
11661	118.078250
221082	118.078250
67653	182.062906
10831	156.0939
26260	170.109551
2283071	184.125201
21112738	73.992328
66567	182.016634
65	161.963920
11769	219.938513
15489	188.039278
6828	154.078250
7183	134.109551
7659	120.0939
10253	134.109551
6977	120.0939
10236	120.0939
7129	118.078250
10829	156.0939
68437	170.109551
906	128.0626
8067	281.813116
14198	136.125201
10979	136.125201
7181	136.125201
13836713	74.019021
6103	62.019021
7170	162.140851
10534	92.0626
21171407	167.943598
71437	214.035713
13063	156.0939
13851576	169.973112
7302	170.073165
2915	184.034671
62826	193.935425
11369	471.731809
10857	161.963920
13875219	128.002893
13842573	171.952377
10432	219.938513
541032	343.768316
17619	134.058318
4611	164.083730
9990	54.046950
28993	136.125201
7815	118.081622
7560	76.034671
7721	90.050321
12259	148.125201
11667	142.018543
10851	156.0939
10813	156.0939
8807	152.0626
16641	64.966841
11731	93.991092
8950	118.078250
13677	156.0939
6736	142.078250
10849	156.0939
15619	170.109551
4932499	184.125201
6057	317.953661
13860817	160.979905
11778	160.979905
12640	81.045273
6480	130.065674
776	117.057849
13047	229.885975
18707	205.913405
21106018	142.018543
6402	136.125201
68179	127.099714
10850	156.0939
9350	112.032443
10664	139.026943
8577	174.144222
14349	160.128572
7852	146.112922
14680	132.097272
7776	104.065971
7420	154.054928
66565	115.023356
6592	166.078250
21106020	156.993056
13853953	156.993056
10364	102.046950
13860720	160.979905
6633	161.963920
69371	178.066775
6478	154.078250
6788	142.078250
73412	169.949790
10909	156.0939
10918	156.0939
21168831	140.039278
10841	156.0939
15861	170.109551
21106146	137.047679
21106013	156.993056
21106036	159.013185
9187483	308.020063
7736	67.042199
21106169	100.013599
12821	119.037114
10400	181.089149
1095	88.034671
70682	269.961875
11862	241.930575
12044	168.0939
12045	168.0939
12047	168.0939
12699	192.0939
10864	200.942541
7568	74.987577
9326	112.032443
10980	199.947292
955	139.026943
10772050	161.904212
6079	155.997807
9461	126.029249
7817	100.088815
7732	72.057515
1039	62.019021
11871	150.053693
7786	122.022392
9581	126.048093
7710	199.883624
7809	227.914925
7765	213.899275
13872122	198.004413
2923	170.964254
9574	140.027358
10972	199.947292
11294	178.018543
6588	173.047679
6642	162.140851
13875196	126.048093
10908	156.0939
12682	170.109551
21106144	137.047679
13863774	137.047679
7138	123.032028
66655	174.089618
24326358	301.86676
7238	108.057515
12069	131.094629
191367	117.078979
11799	103.063329
21106014	140.002893
12478	119.037114
7315	214.062994
23150	162.089618
11729	76.034671
14866	160.125201
21105959	122.073165
13865438	122.073165
21106135	122.073165
7383	183.988762
62534	133.052764
62408	133.052764
7389	119.037114
13869451	127.018877
6974	171.952377
7961	147.924948
13835772	108.057515
971	94.041865
11588	247.933427
8800	202.078250
66656	148.073968
21106019	140.002893
7615	89.047679
13647	129.078979
7013	145.945683
6135	61.016378
13854248	127.018877
13869339	127.018877
13837686	128.002893
13839082	108.057515
553649	180.0939
10536	146.112922
7239	124.034671
7391	122.073165
21111817	183.952377
6102	41.026549
4444102	286.047738
69982	176.079707
9233	90.050321
387	89.047679
7299	168.0939
7224	103.042199
5739	228.0939
8804	252.0939
6338	75.032028
13863618	122.036779
278	46.005479
29153	202.078250
5979	233.813116
7827	118.081622
18607	90.050321
18219	125.963163
11783	156.952711
10586285	213.040149
21105871	108.057515
6739	144.057515
434	155.997807
10205670	78.011708
24043	100.063663
68676	203.974485
6852	158.073165
7546	72.057515
15495	194.094294
10328	219.938513
7145	138.042927
13846959	138.042927
937	18.010565
9363	97.032777
62632	237.245650
78998	223.2300
11884	195.1987
16177	181.183050
15853	167.1674
67360	153.151750
11866	111.1048
15846	139.1361
29026	125.120450
11846	97.089149
7770	83.073499
7717	69.057849
19475	86.048013
7685	156.952711
87265	231.938513
21106148	153.042593
8817	228.0939
7566	55.042199
13853943	138.042927
15486	158.167066
18920	130.135765
9391	114.029249
28982	122.073165
13839110	122.073165
9824	180.057515
11434292	222.092760
65763	184.987971
68328	186.089618
331	138.031694
21169510	189.935512
7689	113.003227
63906	183.952377
2246	252.0939
13837787	139.026943
13839151	122.073165
13865680	122.073165
11604	122.073165
12060	136.088815
14678	150.104465
11489	131.060923
2991	182.073165
21106365	199.045570
23101	236.108410
55123	130.099380
12012	116.083730
11125	102.068080
7782	88.052430
7734	74.036779
7577	60.021129
13630	156.952711
7278	150.068080
6781	153.042593
13839128	122.073165
7202	171.008706
235	106.041865
11584	213.962942
13571291	52.018724
6807	204.034193
13839174	122.073165
13839105	122.073165
13846663	150.104465
8657	124.052430
11589	150.068080
9579	140.027358
11755	88.052430
7761	116.083730
10492	102.068080
11784	113.003227
11785	113.003227
6311	69.057849
21106524	120.057515
89076	211.099714
14227	154.018543
19476	100.063663
2185	182.084398
62484	261.949078
6838	221.084064
10257	168.017107
8799	252.0939
10498	89.003227
9349	111.048427
13839123	122.073165
11576	150.068080
8071	155.997807
21105795	122.036779
8374	178.099380
11761	118.081622
7956	46.041865
6794	149.120450
924	121.089149
12637	168.089878
6775	128.037448
5889	93.057849
21106091	164.120115
3951	86.036779
763	34.005479
5882	167.021858
7140	136.052430
238	122.036779
9994	58.041865
61001	188.0449
2003	361.875716
21168826	120.057515
20124	206.968361
8816	228.0939
8788	252.0939
11672	128.037448
29008	71.073499
6550	147.032028
6688	228.997099
61538	136.088815
10246	136.088815
79969	178.099380
15093	170.013457
7176	152.047344
6840	182.073165
7616	86.036779
61111	97.032777
4446445	126.104465
4444608	98.073165
394562	70.041865
30595	150.068080
8899	84.998620
13876539	120.057515
62310	180.078644
7234	107.073499
16804	164.120115
21105998	150.104465
12244	136.088815
61411	150.104465
6333	72.021129
6706	215.942206
8060	228.078644
8341	144.057515
10441	60.057515
11833	88.088815
6406	100.052430
13835126	154.018543
65701	245.954163
6023	197.968027
5678	278.109551
10248	136.088815
69177	150.104465
10244	150.104465
9911	136.088815
1005	74.036779
8552	116.083730
7803	130.099380
171	60.021129
122090	248.108410
8070	136.052430
13846749	166.062994
13859497	150.031694
10652594	300.015707
11841	130.135765
11749	88.088815
8569	130.135765
12220	158.167066
7823	102.104465
11849	102.104465
3168	74.073165
455420	130.135765
10709	74.073165
13837797	98.073165
71876	184.146330
18688	130.099380
62249	116.083730
55084	158.130680
7694	144.115030
7482	130.099380
11716	144.115030
7515	116.083730
7076	142.099380
7757	200.177630
7511	172.146330
7509	158.130680
29005	144.115030
10420	130.099380
7475	116.083730
7463	102.068080
11910	86.073165
7872	172.146330
7875	200.177630
7913	228.208930
8568	144.115030
14846	172.146330
7800	158.130680
11843	130.099380
29012	116.083730
7538	144.115030
7536	130.099380
7706	102.068080
11680	102.068080
11706	116.083730
10653	88.052430
7012	86.073165
11065	86.073165
28981	128.120115
8525	88.052430
7081	100.088815
6313	72.057515
6335	74.036779
441	128.120115
7838	114.104465
5949	100.088815
29029	142.135765
7772	86.073165
256	72.057515
512	58.041865
172	44.026215
15443	112.088815
66021	113.998476
8674	138.068080
13863629	96.021129
13835351	174.042927
6773	174.042927
16736486	405.797772
6621	134.036779
13860641	121.089149
21106525	121.089149
13854136	107.073499
13835151	107.073499
10991	121.089149
13860692	107.073499
1019	67.029623
62517	138.068080
10903	170.073165
6177	102.068080
7064	116.083730
6341	88.052430
259	88.052430
13249	242.224580
7701	102.068080
7888	186.161980
12013	214.193280
2863	172.146330
7866	158.130680
10033	270.255881
370	144.115030
12071	298.287181
10035	312.302831
4963	137.047679
6907	180.078644
553171	144.042259
2041618	296.111551
9411	142.024164
7559	56.026215
15965	164.083730
6897	150.068080
6883	136.052430
7211	168.017107
21105897	166.062994
5439	89.047679
7190	136.052430
7469	116.083730
10001	102.068080
11625	212.978926
6586	172.052430
6675	247.933427
472932	128.033425
7073	144.115030
8554	86.073165
55130	130.099380
10433	130.099380
11992	116.083730
7671	144.115030
10446	116.083730
7657	130.099380
22453	130.099380
7065	116.083730
11045	130.099380
7472	116.083730
11207996	115.075905
29016	130.099380
7747	116.083730
7627	102.068080
10571	102.068080
11647	142.099380
66809	109.052764
13865424	120.057515
7175	150.068080
7157	150.068080
21112023	138.048093
11582	148.027277
7172	168.017107
16119	136.088815
864	32.026215
79280	166.099380
28947	180.053492
7042	183.016772
13837760	110.036779
76894	282.095901
205483	150.079313
7737	72.057515
6322	70.041865
7132	120.057515
8763	276.0939
13848808	152.047344
10837	184.012021
13869434	121.089149
21159695	135.1048
6835	169.089149
21108576	135.068414
7533	130.135765
56559	270.292266
9053802	214.229666
29000	88.088815
7434	130.135765
6312	74.073165
8398	88.088815
11898	298.323566
72522	284.307916
7928	270.292266
14348	256.276616
2581	242.260966
11891	228.245316
7917	214.229666
7915	200.214016
7901	186.198366
7892	172.182716
7882	158.167066
8574	144.151415
932	130.135765
7812	102.104465
7837	116.120115
6040	88.088815
258	74.073165
1004	60.057515
682	46.041865
13872989	58.041865
8665	124.052430
6950	118.040522
552744	86.036779
70806	206.073165
11671339	258.056374
10251740	112.016044
69914	258.056374
13862665	100.052430
21168813	134.073165
175	58.041865
6630	121.089149
13840647	121.089149
13860491	121.089149
13839012	170.073165
20545	284.271531
8012	102.068080
9564	124.052430
7044	200.982885
11003	169.089149
10452	222.056374
6314	70.041865
4510484	126.104465
66896	260.214016
10437074	113.998476
21105878	138.068080
13839308	117.057849
6753	196.052430
374462	86.084398
13869462	121.089149
21106519	149.120450
13860775	123.068414
21106015	80.002893
11809	94.018543
12823	142.018543
6649	116.083730
6035	150.068080
61739	160.052430
392447	148.052430
7142	138.031694
66895	204.151415
66887	190.135765
9893	148.088815
63518	176.120115
59482	162.104465
10696	296.075166
67414	306.150275
7074	142.099380
7670	142.135765
10797	114.104465
6176	100.088815
7534	128.120115
10791	100.088815
28986	114.104465
10788	100.088815
7621	100.088815
10777	86.073165
12972	170.167066
9976	142.135765
7514	114.104465
215929	128.120115
11025	100.088815
7016	86.073165
7871	170.167066
21153	184.182716
7802	128.120115
12218	156.151415
12632	142.135765
7760	114.104465
11095	100.088815
7607	86.073165
6321	72.057515
558020	98.028026
7790	90.031694
6881	134.073165
12061	131.073499
67460	145.089149
6790	143.073499
8319	143.073499
62964	251.152144
62467	155.013792
11193	116.083730
11591	150.031694
10411	169.029442
10181338	152.047344
59573	120.060656
14998	118.081392
13837190	76.052430
1020	79.042199
8141	84.057515
8186	134.073165
11600	110.036779
10169	244.125201
10343	198.027671
447	124.052430
12643	98.073165
13846658	170.073165
11596	166.062994
28973	166.099380
27296	152.083730
11651	138.068080
466305	194.094294
9218	153.058992
8183	167.021858
7189	136.052430
4878	110.036779
13848793	146.036779
21108577	166.062994
123	122.036779
26824	310.127201
7028	86.073165
7478	118.062994
62489	109.052764
21429023	405.797772
2275	72.021129
13835344	150.068080
11793	102.104465
13871721	72.057515
6164	88.088815
65785	194.094294
6674	199.947292
10616	167.021858
526	151.026943
11228	74.073165
7003	126.068080
21106520	93.057849
13874733	93.057849
6780	129.057849
8098	129.057849
70714	157.947960
28969	136.052430
7241	104.037448
6577	198.079313
9120	184.012021
13853758	135.1048
11525	86.073165
4481813	59.037114
13876103	164.083730
8058	214.062994
6593	167.073499
14672	88.088815
13850082	196.146330
63903	121.089149
17443	110.048013
62808	98.028026
6855	170.073165
13638	113.120450
18717	116.120115
15954	116.120115
7622	102.104465
7310	165.078979
63156	100.088815
12626	86.073165
28994	59.037114
61765	136.052430
10772140	93.982157
13860335	108.057515
10939	112.088815
3463	369.821094
7679	98.073165
6296	138.104465
5894	74.048013
11586	181.037508
1448	184.012021
217	17.026549
7459	102.104465
11024	102.104465
7026	86.073165
11239	88.088815
11861	144.151415
11036	116.120115
11029	116.120115
11794	102.104465
10511	116.120115
21011	88.088815
11678	102.104465
3644	60.057515
6320	74.073165
10947	88.088815
10787	102.104465
60524	73.052764
55091	160.920197
2606	163.919862
7208	166.026609
1446	154.026609
8520	310.127201
7626	102.104465
11526	90.031694
124968	98.028026
21105905	107.073499
21106560	107.073499
10437215	138.079313
2039535	124.063663
7161	150.104465
13885245	164.083730
62472	181.037508
7678	100.088815
11819	116.120115
99440	116.120115
123993	130.135765
12225	81.045273
693	45.021464
11080	109.052764
10197150	116.010959
13255	100.088815
83962	196.146330
13839199	93.057849
13634	105.057849
7221	105.057849
456015	126.025169
7030	88.016044
8860	179.073499
642951	214.998535
11773	128.037448
6898	162.068080
8262	173.047679
6089	31.042199
13835977	57.057849
7677	99.1048
60121	138.068080
21106518	135.068414
9970	114.104465
8273	173.047679
73479	137.047679
7443	123.032028
86394	170.069142
9454	154.043008
8282	160.052430
13856959	212.083730
6453	242.013457
78828	260.108410
62530	121.089149
7242	107.073499
65750	149.120450
24041	130.110613
5708	102.079313
23730	88.063663
23621376	88.063663
21111781	136.052430
7225	104.037448
21106470	130.053098
247721	178.099380
7029	86.036779
21106581	165.042593
11283	262.091137
156255	100.100048
13869480	123.068414
11488212	150.055504
10992	122.073165
62597	72.057515
4937830	56.026215
844	104.010959
21105870	134.073165
2005981	76.009519
199342	204.151415
6745	164.083730
6916	194.094294
11996	102.104465
55188	102.104465
11077	107.073499
7240	105.057849
66996	113.998476
25886	126.079313
12957	102.079313
19953955	102.079313
21943	116.094963
19956441	116.094963
19957731	158.141913
7636	102.031694
6146	74.073165
62230	130.135765
59674	84.057515
11021	122.073165
21106535	127.979570
10181339	150.068080
5596	109.052764
13849989	154.135765
132	138.031694
70715	157.947960
15855	150.104465
84036	116.094963
13328	385.816009
10784857	360.018848
22191	128.083730
6123	59.073499
8576	157.183050
7851	129.151750
15387	143.1674
7811	101.120450
7835	115.1361
7769	87.1048
7716	73.089149
7564	59.073499
6101	45.057849
7466	103.063329
11732	102.104465
15803	156.151415
7236	113.084064
4437893	238.099380
4489	108.021129
12066	74.036779
13835836	118.099380
6720	154.135765
11042	107.073499
10940	107.073499
10937	107.073499
20570	122.084398
19477	130.110613
14169248	130.110613
13648	121.052764
15409	178.099380
78	104.037448
17868	156.068748
4449	114.115699
75951	142.099380
72551	156.115030
72793	142.099380
11543	116.120115
18	154.026609
21105848	152.047344
556589	162.068080
880	135.068414
7155	212.006936
16359	200.982885
8329	210.068080
13842613	107.073499
21132380	107.073499
29001	100.052430
11632	130.110613
30516	144.126263
26325090	144.126263
21106145	165.042593
10488	100.052430
10292746	377.870631
68832	114.068080
23255	73.089149
11699	131.094629
11695	117.078979
11739	116.120115
11194	116.120115
6165	88.088815
10008	94.053098
10790	102.104465
62466	135.068414
11595	165.078979
6492	160.052430
10451	370.093957
2975965	290.026520
8900	68.024872
11230	73.089149
99681	196.146330
29015	88.052430
8904	80.037448
10018	88.052430
12954	158.141913
13867413	99.032028
13054	150.079313
24641	156.115030
11056	102.104465
11216	116.120115
11210	116.120115
11795	101.084064
789	130.026609
7131	122.073165
13854242	165.078979
1266019	196.146330
558878	152.120115
25890	172.157563
68152	116.094963
65936	105.032697
11180	102.104465
5830	122.073165
6610	213.078979
62485	135.068414
10756	154.135765
10181341	136.052430
58234	154.135765
5142	172.030649
136966	160.979905
64155	179.094629
553578	152.120115
18724	135.1048
7688	94.053098
220998	186.173214
654	45.057849
4366810	159.125929
10422	145.110279
558917	154.135765
57726	152.120115
6330	73.052764
61707	87.068414
10892	152.047344
89258	226.022586
18019	384.145993
13860434	152.047344
60886	271.987226
13871718	136.088815
1114	59.073499
68224	344.075166
68503	148.055571
24533	108.068748
8903	80.037448
11265	130.110613
120489	110.048013
13869414	123.068414
6301	154.135765
19709	152.083730
1664	94.053098
2241	121.052764
11107	116.094963
10986	164.047344
2441	152.120115
137720	230.094294
5593	118.053098
4599	232.084792
13836589	90.068080
21106173	132.078644
707	287.860066
10384035	124.063663
8855	130.053098
5026296	154.135765
10464	87.068414
59483	219.104327
17131	198.071221
12161	152.050485
26325086	132.078644
7856	129.151750
8562	101.120450
7730	73.089149
173	59.037114
191058	164.047344
9219586	288.115030
65234	302.079038
56117	148.091956
21106366	134.073165
25889	116.094963
192748	226.022586
13850142	154.135765
390927	154.135765
69340	150.104465
81815	113.009950
1577	83.035771
71	154.026609
6514	236.083730
4445317	192.151415
14556	151.063329
20132	226.110613
21782117	377.870631
6774	154.062994
11752	87.068414
8960	32.037448
6334	73.052764
11460	135.068414
10438331	250.958191
10628694	135.043262
6604	196.979905
10756390	344.075166
13803	136.055571
63631	87.1048
11788	99.1048
455090	123.079647
7223	107.073499
11629	152.047344
13856352	121.089149
55443	164.120115
453675	178.135765
11465	149.084064
120621	101.084064
20119	101.084064
