Compound Id	ALOGP [ALogP]
60329	-0.528
7727	-0.778
7728	-0.489
7021	-0.423
10948	-1.196
1143	-0.628
376	-1.274
10801109	0.678
8030	-0.385
8093	-0.881
13658	1.758
21106586	0.303
21105699	0.0
13865426	0.043
71628	0.8
13837329	0.022
13837319	-1.208
8241	-0.632
11422351	0.348
1609	-1.067
83866	-2.173
67270	-0.294
20198	0.880
361	-1.621
7199	0.786
14916	-0.354
10733068	7.435
16736498	2.166
6528	-2.360
2297441	-2.142
6033	-0.294
13839553	-1.185
10025	-1.562
6524	0.987
8243	-1.784
13860	-0.419
1015	-0.420
204209	0.184
61266	4.797
13874867	-0.208
71430	-0.569
13837303	0.523
7397	-0.6
26325087	-2.374
1906	-1.085
363458	-0.539
7684	0.008
13856009	-0.254
1278	0.0
76394	-0.357
7279	-0.423
71787	-0.665
11244	-0.423
63889	0.352
13835336	-1.187
83850	-2.173
13835209	-1.473
5004	-2.138
7150	-1.370
15016	-5.295
503239	0.218
13837537	-0.528
20848	0.845
13835293	0.017
6371	-0.006
9873	0.327
11610	-0.549
13839441	-1.761
72056	-3.777
34095	-3.201
18685	-2.913
62628	-2.625
11875	-2.337
40130	-0.779
191	-0.986
8528	-1.5
10101	0.208
2849146	0.011
185	-1.170
4590	-0.426
18177	-0.865
13854944	-0.219
13836021	-0.755
13884973	-0.070
68568	-1.385
13842001	0.282
15753	0.659
8733	-1.475
1266393	0.991
6600	-0.6
3693	-0.209
4333	0.438
13090	-0.521
13839416	-2.049
16387	0.227
659	-0.317
10437210	-1.233
13835861	-0.605
4927801	4.989
64016	-0.197
23977588	2.166
11422	-0.430
5027	0.164
13257	0.250
26325088	-2.374
960	-3.898
19231	-0.811
10437335	0.262
12874	1.238
13303	0.558
12229	-0.392
2457	-0.160
29282	0.779
1710	-1.036
913	-0.240
2625	1.301
18941	0.207
4760	-0.043
2169	-0.136
13302	0.007
21109330	0.268
14021447	7.364
8182	-0.480
12705	0.257
33617	0.494
1141	-0.751
16388	1.625
26325089	0.070
63968	-0.392
13811	0.783
12231	-0.225
2699	0.835
70660	0.508
18336	-0.789
4768	-0.437
63908	-0.444
221226	-0.193
6287	0.959
2075	0.338
24099	-1.763
10801842	1.330
27749	0.269
18801	-2.339
68156	-2.051
5660	0.1
5091	-4.474
917	-0.499
3741	-0.011
1151	-1.341
9797	1.530
7600	0.333
5554	-0.470
8111	0.0
11439687	-2.762
4759	-0.788
2937774	-0.130
2206	-0.631
63310	-0.707
10106	-0.774
30881	-0.776
206561	-0.381
7745	-1.2
1262	0.003
13835294	-0.528
28552	0.440
59447	-0.805
7528	-0.816
13835459	-0.794
13837702	-2.053
415	-1.765
65272	2.141
48024	-0.259
13866593	-2.341
7530	0.277
133166	0.562
4268	0.053
14620	-0.488
299166	-0.646
5976	-0.840
13839575	-0.211
4444100	-1.885
12133	-0.187
42330	-1.112
768	-1.476
5791	0.261
5233	-1.927
4575	-0.785
14256731	-0.480
60858	-1.095
4444107	-1.604
8935	-0.828
26325080	8.376
2079	-0.047
44152	0.091
12933	0.564
36029	2.033
7964	-0.022
6193	-0.310
3548	1.166
3918	0.542
106796	-0.651
577	-1.378
744	-1.805
8124942	-1.716
305	-1.395
4624	-2.008
2908	-0.096
83191	0.641
91432	-0.812
8101973	-1.140
13835550	-1.477
4911	-0.326
7703	-0.797
5932	0.245
6002	0.317
4777	-1.010
120548	-0.174
5139	-1.738
13835604	-1.295
5774	0.717
11917	-0.370
2068	-0.967
3841535	-0.435
13835706	-0.271
92468	0.141
92494	0.429
5198	-0.217
5026	-1.686
12730	-0.412
2121	-0.165
3216	1.937
5236	-0.533
8912	-0.524
3513	-1.544
3322	-0.995
26325183	0.306
17339596	-0.081
5145918	-0.225
733	-1.408
6646	-2.430
56232	-1.852
14688	-3.004
10227261	-0.827
26325081	9.387
13871489	-0.712
13835630	-1.298
13835932	-1.919
13849665	-0.906
559096	-2.306
4745	-0.099
13850879	0.109
230	-1.759
5557	-1.124
12549	-0.959
2700	0.462
4744	-0.643
62060	0.801
4343	1.340
3584	0.292
26286843	1.729
75956	-0.678
197564	-0.355
84971	-2.430
388391	-2.430
86007	-0.224
4471584	-1.014
3652	-0.006
5550	-0.521
5553	-0.693
7984	-2.165
12586	-2.476
26325082	10.399
5709	-0.240
30572	-1.640
5376	-1.199
3534	-1.872
3438	-0.566
33416	-0.654
11632871	-0.942
6066	-1.505
8103122	-1.532
440	-2.940
24722	-0.832
15789876	-1.021
4447447	-0.309
4470736	2.002
96749	-2.791
4228778	-0.627
32555	-3.796
49179	1.064
4450907	-0.717
5775	1.555
26325083	11.411
193441	-1.013
509179	-0.809
5633	-1.355
5162	-1.860
10162	-1.501
5541	-0.944
5552	-0.858
2654	0.496
4444553	-0.981
5113	-0.784
4380	-0.268
4575338	-0.717
48085	-0.099
26325084	12.423
21106058	-0.970
26563	-0.785
21105591	0.419
5551	-1.122
2760	-0.634
9786472	-0.845
196288	-1.421
139025	-1.997
5542	-0.743
19232037	-0.666
19232038	-1.242
18547147	-1.530
21587143	-2.106
2271976	-1.551
15520	-0.410
4444479	-1.404
5807	-2.294
54833	-0.937
75995	-1.094
21106077	-1.149
58496	2.350
21106059	0.212
6013	-1.414
1043	-2.153
21105594	-2.048
10481872	0.349
21486195	0.838
4067	-3.958
5768	-4.310
31006	-1.874
75662	-3.952
29400	-4.419
4444362	-5.713
6045	-3.105
