Compound Id	AutocorrelationPolarizability [ATSp1]
6191	58.7918
6153	18.071168
16425	132.422752
6190	119.481384
11919	388.519935
67991	319.263543
291	6.822544
6084	29.946061
6094	66.754635
7555	112.580035
6120	119.620227
7712	163.852748
6308	175.450769
9646	190.914796
10781	418.277449
15802	420.658232
17976	462.102289
7767	218.281506
7604	232.615537
7010	237.123950
6163	257.738796
6340	249.314960
8560	274.495215
11094	290.410357
11023	297.617719
11055	321.240362
10786	317.275523
7619	307.715124
10755	330.800761
11551	304.788018
349	331.702548
11035	357.277791
11104	366.115288
10795	404.159222
10445	403.121489
7849	389.456687
17558	406.762082
13439	505.754137
13402	496.231581
14840	447.509083
13448	562.085404
13619	505.722997
7890	564.023856
11882	622.371278
11883	680.743527
10540	797.521374
7929	1031.114136
11897	1089.513997
11899	1147.914004
12017	1206.314086
12072	1264.714208
11900	1323.114350
11901	1381.514503
11146	1439.914661
11902	1498.314822
10542	1731.915475
11906	1965.516131
8878	372.326537
11585	497.795368
13837650	144.702380
13853215	196.931804
9392	202.693341
7674	337.681183
6156	131.320156
18410	517.952376
7024	265.162221
15438	396.459769
8896	191.642405
14751	408.898294
221117	429.345396
7787	257.709834
8908	334.865806
8909	403.038636
8910	543.159788
6188	296.904597
10265264	421.872914
10179173	421.872914
21800	429.345396
10325078	260.615581
6111	67.4028
10265270	628.852319
15765	429.345396
10179239	628.852319
69569	459.013937
5730	300.538745
13837281	374.542022
9724	659.610245
7662	588.498758
13862559	593.140621
7518	519.657046
21106571	748.046066
13864445	607.066210
21106163	743.165082
21106540	757.628693
6339	664.790701
38364	687.442801
27488	691.541944
11776	825.721487
25677	1380.977548
158870	1025.280139
157093	1002.066835
83374	1003.496128
457144	1028.212426
135925	1043.514657
457145	1017.710092
84188	1041.944629
136000	1032.087987
135983	1010.270350
136001	1014.511711
136002	1040.769390
136003	1014.724386
84235	992.588140
82755	1179.336733
82712	1199.766479
157094	1165.175139
103011	1180.854671
102798	1221.277020
82762	1183.017361
11974	1104.495947
56793	1366.935769
454495	1362.030364
40191	1349.432931
56791	1338.221828
35581	1347.505637
56774	1556.222153
82765	1536.798182
27793	1233.010830
82754	1206.803546
457138	1181.267980
102897	1184.161220
457139	1212.737423
102947	1215.489430
97173	1187.366340
102720	1188.815341
102801	1218.461131
102833	1192.974847
102721	1187.604791
102856	1209.590863
102933	1174.853809
103066	1192.089668
97172	1152.071924
106355	1206.222665
102741	1376.585847
97055	1357.544359
97198	1378.123492
34874	1344.644272
36972	1343.790821
56788	1321.658442
533188	1341.621739
35579	1330.186798
16182	1299.106097
46262	1328.862577
35580	1307.234595
82818	1336.709011
56790	1366.479981
56795	1321.900177
33458	1372.479488
82777	1320.031682
35584	1319.212240
56785	1323.808416
56792	1305.622706
34189	1315.729324
34859	1734.268971
84346	1736.316095
56760	1713.723221
56755	1746.070066
33666	1693.598814
36973	1535.089580
37744	1543.895989
46894	1527.454427
45444	1510.146189
56769	1551.754981
56780	1527.068236
34847	1520.4976
39406	1516.478975
35081	1491.962997
56781	1512.391678
56771	1501.920622
102834	1415.368485
102722	1383.303291
154865	1372.561155
96948	1365.730889
102743	1390.013069
102857	1349.273188
154866	1368.801417
106356	1381.612448
102787	1384.987385
97240	1401.930141
102742	1389.508965
97257	1589.931475
97224	1579.968849
102923	1607.710129
96868	1556.996465
96864	1555.651409
97234	1570.347593
97233	1573.435118
154062	1561.839353
97142	1586.087208
56782	1916.089117
36977	1926.950856
83414	1894.819813
84348	1951.393801
82823	1905.266982
36975	1508.691641
56778	1507.562139
43354	1484.995334
37779	1528.174179
45445	1483.472746
36974	1493.037413
35585	1493.696145
34848	1470.033464
84344	1512.235560
34850	1488.931596
82819	1519.281186
56772	1494.594441
82820	1496.722787
16415	1571.380724
56779	1503.375327
56768	1471.570877
56777	1476.840636
84345	1498.238105
34668	1479.205044
96965	1778.889036
33198	1796.999484
82783	1713.763862
34852	1702.200616
37000	1722.716610
37019	1702.868017
56765	1688.089910
39198	1682.886539
82740	1753.851587
56761	1716.765607
56756	1699.138256
56766	1696.622017
83413	1683.166925
34851	1687.070614
36976	1708.057378
56767	1667.790163
56763	1652.257329
56787	1315.964674
35583	1304.223956
82807	1313.040139
56794	1308.067481
33386	1302.317458
33457	1354.504652
47912	1299.027390
82817	1301.103684
46893	1285.947793
33280	1289.867361
35582	1293.677260
33304	1287.490093
46263	1318.448013
15827	2011.602520
33407	2098.934565
36985	2134.046564
35205	2110.512619
15637	2122.498471
82821	2111.616018
34853	1673.726015
37745	1695.835180
36978	1673.266125
34190	1673.158924
34191	1671.012191
36771	1681.276827
36710	1658.203376
56757	1665.445149
549017	1719.896483
84347	1671.804695
56764	1673.166926
56758	1670.717642
47914	1679.912786
56762	1703.263567
33984	1658.696892
33983	1643.667769
34860	1894.298131
82738	1883.238146
36982	1891.530032
36979	1893.267370
47915	1899.724776
56783	1873.870448
36981	1866.717422
37004	1911.880188
36980	1876.332777
82751	2318.656280
36989	2331.381565
33282	1466.173646
46285	1498.154237
46284	1463.898640
82806	1470.693789
56776	1468.777543
47913	1483.434514
32952	1451.279029
45446	1455.765546
43353	1458.282604
56773	1466.691959
33281	1267.489866
56786	1292.281035
56789	1270.172475
33456	1273.219914
46264	1279.439011
36990	2096.415273
35912	2075.697064
45448	2098.865424
36987	2086.445640
36988	2081.184392
33986	1862.548821
36983	1881.881051
36986	1863.134350
45447	1926.573047
35566	1874.791879
47916	1848.937551
46137	1882.257557
550258	1857.744911
33985	1847.452446
15484	2541.335263
34854	1650.003246
46136	1644.732622
82736	1655.581884
56759	1643.489023
36984	1629.770752
56775	1441.115415
56770	1444.842508
35206	2293.095148
34192	2054.142083
82822	2061.121989
35108	1831.306523
33316	1617.459111
21106570	922.436664
23208	5.909876
4514529	7.4529
6132	50.927966
9016	186.186625
4514586	15.108769
4514549	38.155329
11083	503.527142
6988	510.618945
11366	656.748220
1253	480.242636
3102535	262.095532
6186	419.399764
13836549	301.386767
13868660	673.254663
457140	1039.362439
107412	164.103721
12197	97.133008
61346	173.791097
6187	413.638226
13866746	290.650008
13857694	457.002965
13866817	452.600223
9253	276.226223
83734	280.886858
5977	177.885977
29040	151.581245
6108	158.958822
10054	215.877954
16841	110.235633
13837280	250.480187
9254	184.561947
21106179	15.732872
692	11.695905
12201	237.930167
6151	117.402867
62827	101.444220
8883	698.525697
13837988	465.987790
13875356	598.399031
13875212	617.538339
11038	747.290799
2282428	234.788980
9251	237.230178
71312	292.477145
11153	44.100535
454215	157.111749
15077490	337.999104
2018165	93.696461
6119	228.361837
2293678	298.495458
109705	571.988081
10765	180.424128
56442	116.612719
4449912	116.612719
22814	1.347921
99596	248.951944
13835316	162.377036
6098	81.005315
14694	171.497863
13836674	131.858838
13875160	422.046219
23055	240.651429
14829	174.607331
6105	13.08695
553742	149.064602
6104	91.874957
558928	149.064602
6086	19.700365
2056044	171.371082
3441	239.078085
6130	104.979001
12577	50.217207
34863	1196.652613
34866	1181.418282
34665	1159.553297
34664	1167.028061
37904	1192.621724
34864	1168.637397
34188	1177.004525
34865	1154.909243
34868	1154.982840
37905	1174.981862
34869	1142.019480
37918	1171.065383
37915	1133.952704
34867	1140.659872
25605	1160.188124
26011	1127.730138
34870	1144.290189
34666	1147.081057
21924	1121.395274
34667	1120.283380
34871	1122.309453
34873	1108.499851
56784	1153.430370
34872	1110.154322
8351654	227.728969
22408	1.347921
73583	276.658088
2340753	217.180923
10325184	222.115962
21111806	257.259840
21108550	257.343882
9325	257.092144
9228	351.305619
4444456	206.063132
11708	914.702269
6093	127.218703
6148	99.475778
13838404	347.385320
6179	522.301211
748	11.743624
9256	54.711909
10614293	403.121489
11109	223.161396
24142	744.766198
13622	686.377826
16180	628.000115
7891	569.642598
29025	394.962297
12635	511.323208
11121	279.702165
7713	168.186054
12809	453.075548
7833	337.099733
7556	116.038119
7954	68.909646
555074	281.380431
4516601	338.921870
4483639	169.268081
4516599	340.367023
4512361	338.921870
4483638	169.268081
4512642	340.367023
6085	30.435602
8544	198.065965
7788	265.244455
6149	198.495283
10053	273.641469
11117	272.867922
6827	771.776794
7676	338.915736
13875281	432.136849
13875230	425.367518
6128	40.613347
391	15.792676
71390	144.797156
2916	167.917046
558875	237.230461
12446	239.995972
7957	124.397674
10113	182.442037
6087	36.766780
18971812	239.027180
13299573	223.963191
3631	192.2069
15755	863.500844
67470	854.944423
15756	837.806975
15524	836.443908
14441700	152.477799
2062437	213.303361
11911	378.140466
11154	214.933718
30713	171.856881
21106172	646.325492
127983	6.357301
11148	10.120981
10512	237.383290
10526	294.377837
24590970	307.456662
11865	352.030796
6042	270.689929
13875320	502.892045
7673	401.420835
13875258	487.772709
13875392	492.724424
21108548	559.612044
14995	875.616723
14994	874.540679
15475	873.041272
15478	856.116498
518	N/A
967	991.575904
12499	329.346144
71433	192.319187
9484	45.295270
11099	172.592261
11110	228.106212
11086	348.623434
14692	458.653190
24263	641.004740
11857	343.594687
391428	641.004740
6309	186.856337
7557	119.528097
558883	173.647519
56020	173.647519
553642	412.394069
16791	303.857484
454209	132.213750
9633	339.746137
9377	226.227708
9243	35.501084
923	13.524084
7850	410.035276
7714	181.614925
10437	128.112094
6097	78.744471
6083	59.241505
10487	366.789452
9614	245.648563
13861343	302.329981
11756	95.382033
15476	857.721838
274	13.885572
56144	267.307987
11864	309.028849
11845	252.192757
6125	157.079459
12456	424.516232
17880	366.576996
7558	94.069373
29036	284.861618
1087	54.9049
7001	646.792074
10606755	133.492946
55075	1283.642285
13868640	589.056505
11351244	396.786994
7090	338.126170
7553	171.888073
61213	149.931634
23886	1020.942199
33421	1027.232764
15477	880.220490
26010	1015.629090
30600	996.684673
33455	995.672161
33934	984.787981
33932	1001.373374
15473	974.025601
17099	984.073335
17098	962.905847
33933	985.094388
15474	952.164467
63863	191.532144
454638	1375.528547
6121	137.657542
6315	197.359693
7330	204.581915
6307	241.686640
12219	516.844461
7848	458.413575
11863	399.975408
7810	341.546001
7766	283.180401
7711	225.033574
7552	167.500929
6092	111.527198
6088	119.512015
26516	647.887331
11087	545.978588
8543	200.150168
12209	196.639658
9286	50.436517
11806	143.366846
6342	362.415693
120464	364.275707
7733	132.323706
7738	137.612678
21111820	360.899330
8329688	193.121938
6735	804.207395
92731	325.608251
6326	242.588077
19766	816.742679
6665	497.1535
512621	N/A
9642	62.770057
10124	265.777588
6118	182.203199
12010	453.319805
11830	392.232831
10497	329.347582
31029	263.715565
10340	200.046888
1108	310.962687
236	233.878388
13875283	323.105281
13840690	405.990843
6737	720.961490
6789	704.581477
15620	908.549939
2927	1480.451168
3973	263.899682
12442	120.858201
6095	51.496709
10675065	150.538390
11961	691.164583
21111772	689.277520
12228	N/A
1406720	1384.181505
6364	710.692626
7180	614.962334
7182	617.798549
10669	612.631344
55090	286.902950
61487	352.363768
6100	194.173298
10410	528.704989
13492	686.484561
15747	745.215185
13487	627.473999
7385	445.459197
10404	567.954337
7419	507.518795
7219	380.579167
7739	275.863868
9903	510.342772
8868	437.223025
16159	414.749534
13300034	1397.216112
2018460	363.448252
61149	176.129890
11954	703.504028
13029	653.140376
13875432	380.535115
7151	800.649807
63054	318.441887
7098	378.5711
9095782	150.676613
6635	849.533163
8356	545.180553
7128	469.146775
15461	667.213314
7521	392.244673
7641	394.688099
7672	431.346888
6967	399.649074
21168808	368.809283
7220	387.989364
8876	583.5111
2928	1673.935351
13030	648.905314
13875441	445.617504
10975	488.252396
10870	493.702989
218253	859.987422
15488	839.405387
6122	290.104564
11727	56.175802
6316	218.053360
12674	739.444902
8097	595.879015
21106032	256.993582
551	810.416863
15621	891.698996
6106	385.519716
38403	116.767145
7551	231.673347
21111822	484.179181
7681	398.093852
8140	505.498382
9360	282.8106
61191	377.084723
66675	265.7634
20939	613.598340
6999	587.789182
7088	579.037472
8531	543.285045
7448	537.249090
11660	464.135552
8335	555.565428
11409	475.805880
7248	476.059092
11661	471.995752
221082	454.975241
67653	489.006362
10831	791.083516
26260	897.415976
2283071	1004.106397
21112738	108.444657
66567	201.888058
65	503.048442
11769	595.399713
15489	829.304663
6828	707.348265
7183	555.079479
7659	485.202871
10253	571.358557
6977	487.745129
10236	495.371901
7129	480.098892
10829	791.528259
68437	904.770561
906	575.871784
8067	1112.029232
14198	673.866644
10979	618.640544
7181	617.844871
13836713	170.329518
6103	110.488349
7170	734.628564
10534	361.352277
21171407	269.370224
71437	975.248086
13063	748.098607
13851576	463.175094
7302	675.892090
2915	1117.847842
62826	208.671687
11369	1512.397128
10857	516.565426
13875219	378.673114
13842573	442.750156
10432	590.450021
541032	989.258441
17619	N/A
4611	555.981620
9990	91.985443
28993	522.586091
7815	339.401827
7560	165.968669
7721	223.189459
12259	703.040021
11667	438.950369
10851	777.514263
10813	794.128371
8807	851.283374
16641	34.757080
11731	267.830421
8950	452.215106
13677	766.647325
6736	681.374587
10849	779.001662
15619	881.198358
4932499	1009.818515
6057	1453.109560
13860817	544.193376
11778	541.052938
12640	178.312323
6480	536.516106
776	485.403368
13047	808.763572
18707	576.283456
21106018	475.268965
6402	675.646770
68179	311.860996
10850	782.069114
9350	282.650431
10664	375.252442
8577	572.990384
14349	514.580114
7852	456.169382
14680	397.767340
7776	281.147331
7420	530.000767
66565	235.731103
6592	899.607868
21106020	446.558622
13853953	459.143586
10364	353.467678
13860720	547.055572
6633	511.581065
69371	463.880586
6478	835.916638
6788	669.492505
73412	303.716944
10909	764.581422
10918	765.309923
21168831	469.079212
10841	787.370128
15861	887.297701
21106146	419.446744
21106013	450.697431
21106036	360.165311
9187483	1409.011236
7736	166.972417
21106169	63.168957
12821	367.852615
10400	775.805385
1095	282.977590
70682	586.647164
11862	469.687209
12044	818.298661
12045	803.401937
12047	796.100714
12699	1102.115533
10864	531.959561
7568	90.679806
9326	283.136319
10980	548.415316
955	373.777514
10772050	338.494486
6079	481.250759
9461	147.826666
7817	232.085762
7732	128.554104
1039	120.163386
11871	577.820039
7786	430.044234
9581	340.3257
7710	292.561602
7809	411.044307
7765	352.113616
13872122	581.715223
2923	588.423590
9574	380.428528
10972	556.082696
