Compound Id	MDE [MDEC-23]
6191	0.0
6153	0.0
16425	0.0
6190	0.0
11919	0.0
67991	0.0
291	0.0
6084	0.0
6094	0.0
7555	0.0
6120	0.0
7712	0.0
6308	1.0
9646	0.0
10781	1.0
15802	3.042
17976	1.414
7767	0.0
7604	1.414
7010	2.0
6163	0.0
6340	0.0
8560	0.0
11094	1.651
11023	2.381
11055	0.0
10786	1.414
7619	2.0
10755	0.0
11551	3.0
349	0.0
11035	2.556
11104	2.828
10795	0.0
10445	1.0
7849	0.0
17558	1.919
13439	0.0
13402	0.0
14840	0.0
13448	0.0
13619	0.0
7890	0.0
11882	0.0
11883	0.0
10540	0.0
7929	0.0
11897	0.0
11899	0.0
12017	0.0
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
8878	7.579
11585	7.066
13837650	0.0
13853215	0.0
9392	0.0
7674	3.042
6156	0.0
18410	4.522
7024	2.828
15438	4.243
8896	0.0
14751	3.965
221117	4.298
7787	0.0
8908	0.0
8909	0.0
8910	0.0
6188	0.0
10265264	5.657
10179173	5.657
21800	4.298
10325078	0.0
6111	0.0
10265270	8.597
15765	4.298
10179239	8.597
69569	0.0
5730	0.0
13837281	0.0
9724	5.854
7662	6.240
13862559	5.854
7518	5.657
21106571	5.112
13864445	4.586
21106163	5.657
21106540	4.298
6339	0.0
38364	4.586
27488	4.586
11776	6.240
25677	12.941
158870	11.556
157093	12.591
83374	12.526
457144	11.448
135925	11.106
457145	12.215
84188	10.584
136000	11.187
135983	12.126
136001	11.641
136002	10.584
136003	11.641
84235	12.618
82755	11.883
82712	11.191
157094	12.264
103011	11.830
102798	10.483
82762	11.664
11974	5.657
56793	12.861
454495	13.068
40191	13.281
56791	13.974
35581	13.891
56774	12.205
82765	12.776
27793	8.653
82754	10.046
457138	11.191
102897	10.926
457139	9.712
102947	10.212
97173	11.488
102720	11.276
102801	9.970
102833	11.106
102721	11.276
102856	10.563
102933	11.576
103066	11.106
97172	12.589
106355	10.046
102741	9.914
97055	10.618
97198	9.854
34874	13.150
36972	12.7
56788	14.029
533188	13.283
35579	13.977
16182	14.944
46262	13.499
35580	14.912
82818	13.666
56790	11.614
56795	14.204
33458	11.834
82777	14.079
35584	14.111
56785	14.253
56792	14.611
34189	14.857
34859	11.165
84346	10.615
56760	11.872
56755	10.543
33666	12.603
36973	12.487
37744	11.580
46894	12.404
45444	13.518
56769	11.656
56780	12.826
34847	13.296
39406	13.041
35081	14.095
56781	13.208
56771	13.886
102834	7.614
102722	8.952
154865	9.563
96948	9.940
102743	9.030
102857	10.526
154866	9.829
106356	8.952
102787	9.480
97240	8.952
102742	9.030
97257	6.373
97224	6.950
102923	5.911
96868	7.883
96864	7.883
97234	7.579
97233	7.312
154062	7.493
97142	7.229
56782	9.378
36977	9.179
83414	10.203
84348	7.674
82823	10.007
36975	12.614
56778	13.074
43354	13.602
37779	11.506
45445	14.121
36974	13.921
35585	13.432
34848	14.484
84344	12.455
34850	13.830
82819	12.566
56772	13.828
82820	13.074
16415	9.696
56779	13.213
56768	14.387
56777	14.408
84345	13.036
34668	14.302
96965	4.246
33198	3.714
82783	11.008
34852	11.656
37000	10.962
37019	11.954
56765	12.122
39198	12.342
82740	9.128
56761	10.732
56756	11.790
56766	12.092
83413	12.679
34851	12.485
36976	11.741
56767	13.219
56763	13.180
56787	13.416
35583	14.116
82807	14.064
56794	14.291
33386	13.891
33457	11.359
47912	14.585
82817	14.260
46893	15.212
33280	15.005
35582	15.190
33304	14.765
46263	13.117
15827	0.0
33407	7.538
36985	6.028
35205	7.211
15637	6.878
82821	6.878
34853	12.037
37745	11.085
36978	12.398
34190	12.747
34191	12.175
36771	11.872
36710	13.279
56757	12.570
549017	10.024
84347	12.448
56764	12.572
56758	12.480
47914	12.428
56762	10.692
33984	12.893
33983	13.809
34860	9.660
82738	10.307
36982	9.954
36979	10.119
47915	9.255
56783	10.477
36981	10.977
37004	8.836
36980	10.798
82751	3.914
36989	3.493
33282	13.833
46285	12.330
46284	14.393
82806	13.886
56776	14.425
47913	12.913
32952	14.729
45446	14.785
43353	14.209
56773	14.064
33281	15.008
56786	13.807
56789	15.252
33456	15.475
46264	14.263
36990	6.955
35912	7.990
45448	7.002
36987	7.674
36988	7.763
33986	10.341
36983	10.119
36986	10.566
45447	8.145
35566	9.824
47916	11.121
46137	9.580
550258	10.973
33985	11.218
15484	0.0
34854	12.575
46136	12.803
82736	12.485
56759	13.221
36984	13.713
56775	14.397
56770	14.486
35206	4.531
34192	8.414
82822	8.079
35108	11.311
33316	13.563
21106570	3.042
23208	0.0
4514529	0.0
6132	0.0
9016	0.0
4514586	0.0
4514549	0.0
11083	6.240
6988	5.854
11366	5.112
1253	5.885
3102535	0.0
6186	0.0
13836549	0.0
13868660	5.657
457140	10.086
107412	0.5
12197	0.0
61346	0.0
6187	0.0
13866746	3.042
13857694	5.112
13866817	5.657
9253	0.0
83734	0.0
5977	0.0
29040	0.0
6108	0.0
10054	0.0
16841	0.0
13837280	1.0
9254	0.0
21106179	0.0
692	0.0
12201	1.414
6151	0.0
62827	0.5
8883	13.856
13837988	4.298
13875356	5.112
13875212	4.298
11038	5.657
2282428	0.0
9251	0.0
71312	0.0
11153	0.0
454215	0.0
15077490	0.0
2018165	1.0
6119	0.0
2293678	0.0
109705	6.240
10765	1.0
56442	0.0
4449912	0.0
22814	0.0
99596	0.0
13835316	0.0
6098	0.0
14694	0.0
13836674	0.0
13875160	5.657
23055	0.0
14829	0.0
6105	0.0
553742	0.0
6104	0.0
558928	0.0
6086	0.0
2056044	0.0
3441	0.0
6130	0.0
12577	0.0
34863	13.158
34866	13.074
34665	13.830
34664	13.921
37904	12.566
34864	13.828
34188	12.824
34865	14.239
34868	13.689
37905	12.048
34869	14.064
37918	12.779
37915	14.447
34867	14.576
25605	12.828
26011	14.975
34870	13.742
34666	14.062
21924	14.818
34667	14.302
34871	14.670
34873	14.635
56784	12.252
34872	15.036
8351654	0.0
22408	0.0
73583	0.0
2340753	0.0
10325184	0.0
21111806	5.112
21108550	5.657
9325	4.298
9228	5.657
4444456	0.0
11708	5.657
6093	0.0
6148	0.0
13838404	0.0
6179	0.0
748	0.0
9256	0.0
10614293	1.0
11109	0.0
24142	0.0
13622	0.0
16180	0.0
7891	0.0
29025	0.0
12635	0.0
11121	0.0
7713	0.0
12809	0.0
7833	0.0
7556	0.0
7954	0.0
555074	0.0
4516601	0.0
4483639	0.0
4516599	0.0
4512361	0.0
4483638	0.0
4512642	0.0
6085	0.0
8544	0.0
7788	0.0
6149	0.0
10053	0.0
11117	0.0
