Compound Id	BCUT [BCUTw-1l]
10404	11.890
7419	11.890
7219	11.85
7739	11.850
9903	11.9
8868	11.994
16159	11.999
13300034	11.9
2018460	11.998
61149	11.998
11954	11.999
13029	11.999
13875432	11.850
7151	11.999
63054	11.998
7098	11.850
9095782	11.998
6635	11.999
8356	11.89
7128	11.850
15461	11.89
7521	11.890
7641	11.890
7672	11.9
6967	11.89
21168808	11.998
7220	11.85
8876	11.850
2928	11.999
13030	11.999
13875441	11.850
10975	11.999
10870	11.999
218253	11.850
15488	11.850
6122	11.890
11727	11.994
6316	11.890
12674	11.9
8097	11.9
21106032	11.999
551	11.850
15621	11.89
6106	12.0
38403	11.998
7551	11.999
21111822	11.850
7681	11.998
8140	11.850
9360	11.850
61191	11.850
66675	11.998
20939	11.890
6999	11.890
7088	11.89
8531	11.890
7448	11.890
11660	11.890
8335	11.890
11409	11.890
7248	11.890
11661	11.890
221082	11.89
67653	11.999
10831	11.890
26260	11.890
2283071	11.890
21112738	11.999
66567	11.998
65	11.850
11769	11.850
15489	11.850
6828	11.850
7183	11.89
7659	11.890
10253	11.89
6977	11.89
10236	11.89
7129	11.850
10829	11.890
68437	11.89
906	11.850
8067	11.999
14198	11.890
10979	11.890
7181	11.9
13836713	11.999
6103	11.999
7170	11.89
10534	11.9
21171407	11.999
71437	11.999
13063	11.850
13851576	11.999
7302	11.850
2915	11.998
62826	11.998
11369	11.850
10857	11.999
13875219	11.850
13842573	11.850
10432	11.999
541032	11.999
17619	11.998
4611	11.850
9990	11.890
28993	11.890
7815	11.890
7560	11.890
7721	11.890
12259	11.890
11667	11.850
10851	11.890
10813	11.890
8807	11.9
16641	13.981
11731	11.999
8950	11.850
13677	11.850
6736	11.89
10849	11.890
15619	11.89
4932499	11.890
6057	11.999
13860817	11.850
11778	11.850
12640	11.890
6480	11.89
776	11.988
13047	11.999
18707	11.996
21106018	11.850
6402	11.890
68179	11.890
10850	11.89
9350	11.850
10664	11.850
8577	11.89
14349	11.998
7852	11.998
14680	11.890
7776	11.890
7420	11.850
66565	11.998
6592	11.850
21106020	11.850
13853953	11.999
10364	11.85
13860720	11.85
6633	11.996
69371	11.998
6478	11.9
6788	11.89
73412	11.999
10909	11.89
10918	11.89
21168831	11.850
10841	11.890
15861	11.89
21106146	11.850
21106013	11.85
21106036	11.998
9187483	11.85
7736	11.850
21106169	11.997
12821	11.850
10400	11.850
1095	11.999
70682	11.999
11862	11.999
12044	11.850
12045	11.850
12047	11.850
12699	11.850
10864	11.999
7568	11.953
9326	11.996
10980	11.85
955	11.996
10772050	11.989
6079	11.850
9461	11.790
7817	11.890
7732	11.89
1039	11.999
11871	11.89
7786	11.890
9581	11.850
7710	11.999
7809	11.999
7765	11.999
13872122	11.85
2923	11.999
9574	11.850
10972	11.85
11294	11.850
6588	11.850
6642	11.890
13875196	11.850
10908	11.890
12682	11.89
21106144	11.999
13863774	11.850
7138	11.999
66655	11.998
24326358	11.999
7238	11.85
12069	11.890
191367	11.890
11799	11.89
21106014	11.999
12478	11.850
7315	11.850
23150	11.998
11729	11.999
14866	11.790
21105959	11.996
13865438	11.850
21106135	11.850
7383	11.850
62534	11.890
62408	11.890
7389	11.850
13869451	11.850
6974	11.999
7961	11.997
13835772	11.996
971	11.996
11588	11.850
8800	11.85
66656	11.998
21106019	11.850
7615	11.890
13647	11.9
7013	11.999
6135	12.0
13854248	11.999
13869339	11.850
13837686	11.999
13839082	11.85
553649	11.850
10536	11.890
7239	11.998
7391	11.890
21111817	11.999
6102	11.953
4444102	11.996
69982	11.999
9233	11.890
387	11.999
7299	11.850
7224	11.953
5739	11.850
8804	11.85
6338	11.999
13863618	11.996
278	11.997
29153	11.85
5979	11.999
7827	11.890
18607	11.999
18219	11.999
11783	11.850
10586285	11.988
21105871	11.996
6739	11.850
434	11.85
10205670	11.989
24043	11.890
68676	11.999
6852	11.996
7546	11.997
15495	11.996
10328	11.996
7145	11.850
13846959	11.999
937	15.995
9363	11.998
62632	11.890
78998	11.890
11884	11.890
16177	11.890
15853	11.890
67360	11.890
11866	11.890
15846	11.890
29026	11.890
11846	11.890
7770	11.890
7717	11.953
19475	11.994
7685	11.850
87265	11.850
21106148	11.999
8817	11.850
7566	11.953
13853943	11.994
15486	11.890
18920	11.890
9391	11.890
28982	11.890
13839110	11.850
9824	11.85
11434292	N/A
65763	11.999
68328	11.79
331	11.996
21169510	11.890
7689	11.850
63906	11.850
2246	11.85
13837787	11.996
13839151	11.890
13865680	11.996
11604	11.890
12060	11.890
14678	11.890
11489	11.890
2991	11.85
21106365	11.999
23101	11.998
55123	11.890
12012	11.89
11125	11.890
7782	11.89
7734	11.89
7577	11.997
13630	11.850
7278	11.850
6781	11.996
13839128	11.850
7202	11.850
235	11.989
11584	11.999
13571291	11.953
6807	11.996
13839174	11.996
13839105	11.890
13846663	11.996
8657	11.850
11589	11.89
9579	11.85
11755	11.89
7761	11.890
10492	11.890
11784	11.850
11785	11.850
6311	11.890
21106524	11.890
89076	11.850
14227	11.890
19476	11.994
2185	11.850
62484	11.850
6838	11.850
10257	11.999
8799	11.85
10498	11.953
9349	11.85
13839123	11.850
11576	11.890
8071	11.999
21105795	11.850
8374	11.85
11761	11.890
7956	11.997
6794	11.890
924	11.993
12637	11.989
6775	11.953
5889	11.994
21106091	11.890
3951	11.996
763	15.885
5882	11.850
7140	11.890
238	11.850
9994	11.997
61001	11.850
2003	11.999
21168826	11.850
20124	11.850
8816	11.850
8788	11.85
11672	11.953
29008	11.9
6550	11.994
6688	11.999
61538	11.890
10246	11.89
79969	11.890
15093	11.996
7176	11.996
6840	11.85
7616	11.790
61111	11.998
4446445	11.890
4444608	11.989
394562	11.89
30595	11.89
8899	11.989
13876539	11.850
62310	11.996
7234	11.850
16804	11.890
21105998	11.996
12244	11.89
61411	11.890
6333	11.997
6706	11.850
8060	11.996
8341	11.996
10441	11.997
11833	11.996
6406	11.890
13835126	11.999
65701	11.890
6023	11.999
5678	11.850
10248	11.890
69177	11.890
10244	11.890
9911	11.89
1005	11.997
8552	11.996
7803	11.890
171	11.997
122090	11.998
8070	11.89
13846749	11.850
13859497	11.850
10652594	11.998
11841	11.890
11749	11.996
8569	11.890
12220	11.890
7823	11.890
11849	11.890
3168	11.890
455420	11.996
10709	11.996
13837797	11.790
71876	11.890
18688	11.890
62249	11.890
55084	11.89
7694	11.89
7482	11.890
11716	11.89
7515	11.89
7076	11.89
7757	11.890
7511	11.89
7509	11.89
29005	11.89
10420	11.890
7475	11.890
7463	11.890
11910	11.890
7872	11.890
7875	11.890
7913	11.890
8568	11.890
14846	11.89
7800	11.89
11843	11.890
29012	11.890
7538	11.89
7536	11.890
7706	11.890
11680	11.890
11706	11.89
10653	11.89
7012	11.89
11065	11.890
28981	11.890
8525	11.890
7081	11.890
6313	11.989
6335	11.890
441	11.989
7838	11.89
5949	11.890
29029	11.989
7772	11.89
256	11.89
512	11.989
172	11.989
15443	11.9
66021	11.850
8674	11.996
13863629	11.989
13835351	11.989
6773	11.890
16736486	11.9
6621	11.85
13860641	11.993
21106525	11.850
13854136	11.994
13835151	11.850
10991	11.890
13860692	11.850
1019	11.999
62517	11.89
10903	11.850
6177	11.890
7064	11.89
6341	11.89
259	11.996
13249	11.890
7701	11.890
7888	11.890
12013	11.890
2863	11.89
7866	11.89
10033	11.890
370	11.996
12071	11.890
10035	11.890
4963	11.994
6907	11.85
553171	11.996
2041618	11.998
9411	11.890
7559	11.989
15965	11.850
6897	11.850
6883	11.85
7211	11.85
21105897	11.996
5439	11.994
7190	11.890
7469	11.89
10001	11.890
11625	11.85
6586	11.996
6675	11.999
472932	11.989
7073	11.89
8554	11.997
55130	11.890
10433	11.890
11992	11.89
7671	11.890
10446	11.89
7657	11.89
22453	11.890
7065	11.890
11045	11.890
7472	11.89
11207996	11.989
29016	11.890
7747	11.89
7627	11.890
10571	11.890
11647	11.9
66809	11.996
13865424	11.850
7175	11.890
7157	11.89
21112023	11.850
11582	11.850
7172	11.999
16119	11.89
864	11.997
79280	11.890
28947	11.890
7042	11.999
13837760	11.996
76894	11.998
205483	11.993
7737	11.9
6322	11.790
7132	11.850
8763	11.850
13848808	11.996
10837	11.996
13869434	11.850
21159695	11.850
6835	11.850
21108576	11.890
7533	11.890
56559	11.89
9053802	11.890
29000	11.890
7434	11.890
6312	11.996
8398	11.89
11898	11.890
72522	11.890
7928	11.890
14348	11.89
2581	11.890
11891	11.890
7917	11.890
7915	11.89
7901	11.890
7892	11.890
7882	11.890
8574	11.996
932	11.996
7812	11.996
7837	11.89
6040	11.89
258	11.996
1004	11.997
682	11.997
13872989	11.997
8665	11.996
6950	11.999
552744	11.89
70806	11.850
11671339	11.790
10251740	11.994
69914	11.998
13862665	11.790
21168813	11.850
175	11.890
6630	11.890
13840647	11.890
13860491	11.890
13839012	11.850
20545	11.890
8012	11.890
9564	11.890
7044	11.996
11003	11.850
10452	11.998
6314	11.890
4510484	11.890
66896	11.890
10437074	11.850
21105878	11.850
13839308	11.953
6753	11.850
374462	11.994
13869462	11.850
21106519	11.850
13860775	11.996
21106015	11.997
11809	11.997
12823	11.996
6649	11.89
6035	11.89
61739	11.850
392447	11.850
7142	11.850
66895	11.890
66887	11.89
9893	11.850
63518	11.890
59482	11.890
10696	11.998
67414	11.89
7074	11.89
7670	11.89
10797	11.890
6176	11.890
7534	11.890
10791	11.89
28986	11.89
10788	11.890
7621	11.89
10777	11.890
12972	11.890
9976	11.890
7514	11.89
215929	11.890
11025	11.890
7016	11.89
7871	11.89
21153	11.89
7802	11.890
12218	11.890
12632	11.890
7760	11.89
11095	11.890
7607	11.89
6321	11.890
558020	11.998
7790	11.997
6881	11.850
12061	11.85
67460	11.850
6790	11.850
8319	11.850
62964	11.890
62467	11.994
11193	11.89
11591	11.850
10411	11.850
10181338	11.989
59573	11.998
14998	11.998
13837190	11.997
1020	11.85
8141	11.9
8186	11.89
11600	11.89
10169	11.85
10343	11.890
447	11.996
12643	11.9
13846658	11.996
11596	11.850
28973	11.89
27296	11.890
11651	11.996
466305	11.850
9218	11.890
8183	11.850
7189	11.890
4878	11.996
13848793	11.997
21108577	11.850
123	11.850
26824	11.998
7028	11.997
7478	11.89
62489	11.996
21429023	11.999
2275	11.9
13835344	11.989
11793	11.89
13871721	11.996
6164	11.890
65785	11.996
6674	11.999
10616	11.999
526	11.999
11228	11.996
7003	11.89
21106520	11.850
13874733	11.850
6780	11.85
8098	11.850
70714	11.999
28969	11.850
7241	11.850
6577	11.850
9120	11.999
13853758	11.850
11525	11.89
4481813	11.890
13876103	11.790
8058	11.996
6593	11.988
14672	11.996
13850082	11.89
63903	11.85
17443	11.996
62808	11.850
6855	11.89
13638	11.9
18717	11.890
15954	11.89
7622	11.89
7310	11.850
63156	11.790
12626	11.790
28994	11.994
61765	11.996
10772140	11.989
13860335	11.996
10939	11.89
3463	11.999
7679	11.9
6296	11.89
5894	11.994
11586	11.85
1448	11.996
217	14.003
7459	11.890
11024	11.890
7026	11.996
11239	11.890
11861	11.890
11036	11.89
11029	11.89
11794	11.890
10511	11.89
21011	11.89
11678	11.996
3644	11.997
6320	11.89
10947	11.89
10787	11.890
60524	11.890
55091	11.994
2606	11.997
7208	11.996
1446	11.996
8520	11.998
7626	11.89
11526	11.997
124968	11.998
21105905	11.850
21106560	11.850
10437215	11.989
2039535	11.890
7161	11.79
13885245	11.89
62472	11.850
7678	11.996
11819	11.890
99440	11.890
123993	11.890
12225	11.890
693	11.994
11080	11.994
10197150	11.996
13255	11.890
83962	11.890
13839199	11.989
13634	11.850
7221	11.850
456015	11.999
7030	11.997
8860	11.988
642951	11.996
11773	11.850
6898	11.890
8262	11.850
6089	11.994
13835977	11.994
7677	11.9
60121	11.890
21106518	11.850
9970	11.9
8273	11.996
73479	11.890
7443	11.850
86394	11.890
9454	11.996
8282	11.850
13856959	11.850
6453	11.999
78828	11.998
62530	11.890
7242	11.890
65750	11.850
24041	11.994
5708	11.890
23730	11.994
23621376	11.999
21111781	11.989
7225	11.85
21106470	11.850
247721	11.85
7029	11.9
21106581	11.999
11283	11.850
156255	11.994
13869480	11.850
11488212	11.890
10992	11.890
62597	11.790
4937830	11.890
844	11.997
21105870	11.996
2005981	11.994
199342	11.890
6745	11.89
6916	11.850
11996	11.890
55188	11.996
11077	11.890
7240	11.790
66996	11.999
25886	11.79
12957	11.994
19953955	11.999
21943	11.994
19956441	11.999
19957731	11.999
7636	11.997
6146	11.996
62230	11.890
59674	11.890
11021	11.89
21106535	11.999
10181339	11.850
5596	11.996
13849989	11.890
132	11.850
70715	11.999
15855	11.890
84036	11.89
13328	11.999
10784857	11.998
22191	11.890
6123	11.890
8576	11.890
7851	11.890
15387	11.890
7811	11.994
7835	11.890
7769	11.890
7716	11.89
7564	11.994
6101	11.890
7466	11.994
11732	11.890
15803	11.9
7236	11.9
4437893	11.850
4489	11.989
12066	11.997
13835836	11.89
6720	11.89
11042	11.890
10940	11.890
10937	11.89
20570	11.994
19477	11.890
14169248	11.999
13648	11.890
15409	11.85
78	11.953
17868	11.850
4449	11.994
75951	11.890
72551	11.890
72793	11.89
11543	11.996
18	11.996
21105848	11.989
556589	11.996
880	11.890
7155	11.996
16359	11.999
8329	11.850
13842613	11.989
21132380	11.850
29001	11.89
11632	11.890
30516	11.890
26325090	11.999
21106145	11.989
10488	11.9
10292746	11.9
68832	11.890
23255	11.89
11699	11.890
11695	11.890
11739	11.89
11194	11.890
6165	11.89
10008	11.994
10790	11.89
62466	11.993
11595	11.85
6492	11.996
10451	11.998
2975965	11.9
8900	11.995
11230	11.994
99681	11.890
29015	11.997
8904	11.989
10018	11.997
12954	11.89
13867413	11.996
13054	11.993
24641	11.89
11056	11.890
11216	11.89
11210	11.89
11795	11.890
789	11.996
7131	11.996
13854242	11.850
1266019	11.890
558878	11.890
25890	11.890
68152	11.994
65936	11.850
11180	11.996
5830	11.996
6610	11.850
62485	11.993
10756	11.996
10181341	11.85
58234	11.89
5142	11.999
136966	11.999
64155	11.850
553578	11.890
18724	11.89
7688	11.890
220998	11.890
654	11.994
4366810	11.890
10422	11.890
558917	11.890
57726	11.996
6330	11.890
61707	11.89
10892	11.996
89258	11.999
18019	11.998
13860434	11.989
60886	11.997
13871718	11.996
1114	11.994
68224	11.998
68503	11.996
24533	11.89
8903	11.850
11265	11.890
120489	11.996
13869414	11.994
6301	11.890
19709	11.89
1664	11.989
2241	11.994
11107	11.890
10986	11.850
2441	11.89
137720	11.996
5593	11.989
4599	11.890
13836589	11.996
21106173	11.997
707	11.999
10384035	11.989
8855	11.988
5026296	11.89
10464	11.890
59483	11.998
17131	11.850
12161	11.996
26325086	11.890
7856	11.890
8562	11.890
7730	11.89
173	11.890
191058	11.85
9219586	11.850
65234	11.996
56117	11.998
21106366	11.850
25889	11.89
192748	11.999
13850142	11.996
390927	11.890
69340	11.850
81815	11.995
1577	11.994
71	11.850
6514	11.89
4445317	11.890
14556	11.850
20132	11.85
21782117	11.999
6774	11.996
11752	11.890
8960	13.893
6334	11.89
11460	11.850
10438331	11.999
10628694	11.999
6604	11.850
10756390	11.790
13803	11.998
63631	11.994
11788	11.995
455090	11.994
7223	11.994
11629	11.850
13856352	11.993
55443	11.850
453675	11.850
11465	11.850
120621	11.890
20119	11.890
55205	11.890
13816	11.890
26765	11.890
21181	11.890
10254	11.993
4962	11.996
592	11.997
7146	11.850
8521	11.998
29117	11.850
78467	11.850
28682	11.890
222538	11.850
7630	11.890
15427	11.993
11286	11.989
67465	11.890
10243171	11.850
11332993	11.850
392	11.996
206493	11.989
1361549	11.890
109838	11.890
28992	11.890
20843	11.890
13229	11.89
17784	11.890
12816	11.85
13104	11.9
5993	11.989
62589	11.995
7686	11.995
7624	11.890
7406	11.850
192642	11.890
70988	11.85
7018	11.997
3350	11.996
21361761	11.85
13849981	11.890
71089	11.890
10437135	11.850
65523	11.85
21106900	11.989
58563	11.994
86435	11.996
15413	11.998
10449	11.998
6842	11.850
7506	11.890
2656	11.890
13836520	11.997
9943	11.850
5978	11.999
17347	11.998
12445	11.890
3008	11.999
3277	11.890
9965	11.850
6270	11.890
13848341	11.996
26325182	11.989
105291	11.994
7791	11.9
71193	11.850
2925	11.999
70652	11.850
2424	11.993
21105859	11.85
502245	11.890
123860	11.89
73390	11.850
9088156	11.998
13848467	11.996
72556	11.996
122446	11.89
773	11.989
13835235	11.997
21106140	11.790
7480	11.9
108106	11.890
21106008	11.989
14299946	11.999
502855	11.890
7340	11.890
8158	11.890
13835376	11.89
127750	11.890
13839109	11.890
25552	11.89
13865630	11.890
256210	11.988
15702	11.993
589165	11.994
64699	11.989
5915	11.994
764	11.850
953	11.850
2157	11.890
3544	11.890
2038738	11.953
10710415	11.996
1348	11.989
13867714	11.988
59577	11.890
29107	11.890
15517	11.993
4103087	11.999
10996	11.850
194092	11.89
7092	11.850
13835224	11.997
1078	11.989
499714	11.89
11557190	11.790
970	11.850
24972	11.89
24535	11.89
8902	11.850
10437836	11.999
10437239	11.989
14627	11.988
25472	11.890
8470	11.850
3210	11.890
76154	11.850
13836591	11.996
455353	11.890
6658	11.999
26325085	11.999
124	11.850
13662	11.999
62265	11.996
13836399	11.996
16778	11.890
7705	11.89
11694	11.890
123207	11.989
67594	11.998
992	11.996
11930	11.994
13644	11.89
60329	11.994
7727	11.997
7728	11.997
7021	11.994
10948	11.996
1143	11.994
376	11.996
10801109	11.890
8030	11.850
8093	11.996
13658	11.890
21106586	11.890
21105699	11.850
13865426	11.890
71628	11.890
13837329	11.996
13837319	11.890
8241	11.890
11422351	11.999
1609	11.996
83866	11.996
67270	11.999
20198	11.89
361	11.850
7199	11.993
14916	11.85
10733068	11.790
16736498	11.9
6528	11.890
2297441	11.890
6033	11.999
13839553	11.997
10025	11.996
6524	11.89
8243	11.890
13860	11.998
1015	11.989
204209	11.85
61266	11.997
13874867	11.996
71430	11.9
13837303	11.890
7397	11.850
26325087	11.999
1906	11.890
363458	11.997
7684	11.995
13856009	11.850
1278	11.850
76394	11.989
7279	11.993
71787	11.890
11244	11.994
63889	11.989
13835336	11.994
83850	11.996
13835209	11.996
5004	11.996
7150	11.850
15016	11.890
503239	11.989
13837537	11.997
20848	11.890
13835293	11.996
6371	11.996
9873	11.850
11610	11.890
13839441	11.996
72056	11.996
34095	11.996
18685	11.996
62628	11.996
11875	11.996
40130	11.9
191	11.996
8528	11.994
10101	11.997
2849146	11.989
185	11.994
4590	11.890
18177	11.890
13854944	11.996
13836021	11.997
13884973	11.996
68568	11.994
13842001	11.996
15753	11.890
8733	11.994
1266393	11.79
6600	11.85
3693	11.996
4333	11.996
13090	11.850
13839416	11.996
16387	11.9
659	11.999
