Compound Id	EccentricConnectivityIndex
34665	192
34664	175
37904	175
34864	175
34188	190
34865	194
34868	177
37905	192
34869	196
37918	177
37915	194
34867	177
25605	192
26011	196
34870	194
34666	177
21924	213
34667	196
34871	179
34873	215
56784	194
34872	198
8351654	68
22408	0
73583	34
2340753	24
10325184	24
21111806	54
21108550	58
9325	54
9228	58
4444456	24
11708	58
6093	6
6148	12
13838404	9
6179	29
748	2
9256	29
10614293	45
11109	38
24142	294
13622	254
16180	216
7891	182
29025	96
12635	150
11121	54
7713	24
12809	122
7833	74
7556	14
7954	6
555074	54
4516601	74
4483639	24
4516599	74
4512361	74
4483638	24
4512642	74
6085	2
8544	20
7788	36
6149	12
10053	12
11117	36
6827	140
7676	45
13875281	54
13875230	54
6128	9
391	0
71390	9
2916	6
558875	14
12446	31
7957	9
10113	19
6087	2
18971812	34
13299573	52
3631	72
15755	117
67470	119
15756	123
15524	130
14441700	24
2062437	29
11911	24
11154	6
30713	24
21106172	76
127983	2
11148	2
10512	38
10526	54
24590970	29
11865	74
6042	12
13875320	54
7673	45
13875258	58
13875392	54
21108548	58
14995	108
14994	108
15475	117
15478	126
518	0
967	102
12499	102
71433	24
9484	12
11099	24
11110	38
11086	45
14692	122
24263	84
11857	42
391428	84
6309	19
7557	14
558883	24
56020	24
553642	64
16791	74
454209	24
9633	96
9377	54
9243	6
923	6
7850	96
7714	24
10437	14
6097	6
6083	2
10487	45
9614	45
13861343	29
11756	31
15476	117
274	6
56144	55
11864	74
11845	54
6125	9
12456	122
17880	96
7558	14
29036	9
1087	6
7001	80
10606755	55
55075	102
13868640	58
11351244	40
7090	78
7553	14
61213	24
23886	162
33421	162
15477	108
26010	164
30600	164
33455	179
33934	181
33932	164
15473	166
17099	181
17098	183
33933	166
15474	200
63863	52
454638	152
6121	9
6315	19
7330	20
6307	19
12219	122
7848	96
11863	74
7810	54
7766	38
7711	24
7552	14
6092	6
6088	2
26516	81
11087	45
8543	24
12209	38
9286	24
11806	24
6342	24
120464	34
7733	24
7738	20
21111820	29
8329688	24
6735	99
92731	48
6326	19
19766	89
6665	126
512621	50
9642	6
10124	24
6118	9
12010	54
11830	38
10497	24
31029	14
10340	29
1108	45
236	36
13875283	58
13840690	60
6737	99
6789	108
15620	117
2927	277
3973	41
12442	14
6095	6
10675065	63
11961	76
21111772	80
12228	45
1406720	140
6364	73
7180	88
7182	88
10669	88
55090	24
61487	24
6100	6
10410	92
13492	201
15747	239
13487	167
7385	81
10404	135
7419	107
7219	60
7739	20
9903	70
8868	70
16159	36
13300034	230
2018460	43
61149	84
11954	76
13029	76
13875432	54
7151	110
63054	89
7098	89
9095782	34
6635	70
8356	90
7128	69
15461	99
7521	58
7641	54
7672	45
6967	54
21168808	29
7220	60
8876	82
2928	290
13030	76
13875441	54
10975	123
10870	117
218253	151
15488	153
6122	9
11727	14
6316	19
12674	140
8097	90
21106032	38
551	144
15621	128
6106	6
38403	72
7551	14
21111822	58
7681	45
8140	67
9360	54
61191	99
66675	34
20939	88
6999	80
7088	78
8531	90
7448	100
11660	77
8335	80
11409	67
7248	71
11661	77
221082	81
67653	122
10831	108
26260	128
2283071	148
21112738	14
66567	62
65	67
11769	54
15489	168
6828	140
7183	88
7659	63
10253	76
6977	67
10236	63
7129	69
10829	108
68437	126
906	90
8067	102
14198	74
10979	88
7181	88
13836713	14
6103	6
7170	112
10534	42
21171407	14
71437	91
13063	135
13851576	60
7302	174
2915	144
62826	41
11369	76
10857	63
13875219	58
13842573	58
10432	58
541032	89
17619	38
4611	150
9990	14
28993	98
7815	54
7560	14
7721	24
12259	89
11667	77
10851	119
10813	108
8807	114
16641	6
11731	14
8950	81
13677	119
6736	99
10849	117
15619	139
4932499	152
6057	277
13860817	67
11778	63
12640	29
6480	83
776	70
13047	89
18707	67
21106018	67
6402	74
68179	96
10850	117
9350	58
10664	80
8577	150
14349	122
7852	96
14680	74
7776	38
7420	107
66565	54
6592	144
21106020	88
13853953	76
10364	60
13860720	67
6633	63
69371	52
6478	114
6788	108
73412	38
10909	130
10918	123
21168831	81
10841	117
15861	137
21106146	80
21106013	80
21106036	95
9187483	377
7736	20
21106169	24
12821	71
10400	212
1095	20
70682	122
11862	74
12044	151
12045	153
12047	168
12699	183
10864	76
7568	14
9326	54
10980	88
955	88
10772050	29
6079	88
9461	56
7817	54
7732	24
1039	6
11871	74
7786	38
9581	71
7710	24
7809	54
7765	38
13872122	107
2923	74
9574	80
10972	80
11294	108
6588	130
6642	102
13875196	77
10908	126
12682	145
21106144	76
13863774	88
7138	69
66655	70
24326358	151
7238	60
12069	87
191367	65
11799	47
21106014	67
12478	77
7315	263
23150	52
11729	14
14866	126
21105959	67
13865438	77
21106135	71
7383	81
62534	102
62408	90
7389	81
13869451	54
6974	54
7961	24
13835772	54
971	45
11588	88
8800	187
66656	45
21106019	77
7615	31
13647	69
7013	29
6135	9
13854248	54
13869339	58
13837686	54
13839082	58
553649	212
10536	96
7239	60
7391	81
21111817	67
6102	6
4444102	355
69982	84
9233	24
387	24
7299	174
7224	60
5739	284
8804	313
6338	19
13863618	67
278	6
29153	200
5979	34
7827	54
18607	24
18219	24
11783	45
10586285	171
21105871	54
6739	99
434	80
10205670	19
24043	36
68676	124
6852	135
7546	25
15495	193
10328	54
7145	80
13846959	88
937	0
9363	45
62632	384
78998	338
11884	254
16177	216
15853	182
67360	150
11866	74
15846	122
29026	96
11846	54
7770	38
7717	24
19475	29
7685	45
87265	77
21106148	113
8817	280
7566	14
13853943	76
15486	135
18920	87
9391	29
28982	77
13839110	63
9824	153
11434292	105
65763	112
68328	90
331	76
21169510	63
7689	45
63906	77
2246	318
13837787	76
13839151	63
13865680	67
11604	71
12060	102
14678	129
11489	87
2991	183
21106365	180
23101	112
55123	96
12012	74
11125	54
7782	38
7734	24
7577	14
13630	45
7278	118
6781	89
13839128	67
7202	113
235	60
11584	113
13571291	14
6807	181
13839174	63
13839105	67
13846663	99
8657	71
11589	113
9579	88
11755	31
7761	65
10492	47
11784	45
11785	45
6311	19
21106524	67
89076	284
14227	80
19476	45
2185	212
62484	113
6838	288
10257	98
8799	303
10498	24
9349	58
13839123	67
11576	99
8071	76
21105795	71
8374	178
11761	38
7956	6
6794	101
924	69
12637	182
6775	80
5889	45
21106091	124
3951	24
763	2
5882	126
7140	80
238	69
9994	16
61001	123
2003	198
21168826	71
20124	108
8816	246
8788	286
11672	100
29008	20
6550	96
6688	158
61538	76
10246	76
79969	173
15093	115
7176	113
6840	180
7616	31
61111	45
4446445	96
4444608	54
394562	24
30595	99
8899	20
13876539	81
62310	157
7234	60
16804	102
21105998	95
12244	76
61411	89
6333	19
6706	89
8060	282
8341	108
10441	14
11833	38
6406	36
13835126	88
65701	88
6023	90
5678	424
10248	76
69177	89
10244	89
9911	80
1005	19
8552	65
7803	87
171	9
122090	121
8070	76
13846749	140
13859497	111
10652594	161
11841	76
11749	31
8569	96
12220	150
7823	54
11849	54
3168	24
455420	96
10709	24
13837797	54
71876	186
18688	63
62249	43
55084	133
7694	107
7482	83
11716	109
7515	63
7076	98
7757	235
7511	165
7509	135
29005	107
10420	83
7475	61
7463	45
11910	24
7872	169
7875	239
7913	321
8568	111
14846	167
7800	137
11843	87
29012	65
7538	109
7536	85
7706	47
11680	45
11706	63
10653	29
7012	29
11065	31
28981	74
8525	31
7081	36
6313	19
6335	19
441	96
7838	74
5949	54
29029	122
7772	38
256	24
512	14
172	6
15443	60
66021	45
8674	90
13863629	44
13835351	153
6773	149
16736486	192
6621	83
13860641	67
21106525	77
13854136	54
13835151	58
10991	71
13860692	54
1019	20
62517	92
10903	153
6177	29
7064	54
6341	24
259	31
13249	367
7701	47
7888	203
12013	279
2863	169
7866	139
10033	467
370	111
12071	579
10035	639
4963	76
6907	172
553171	96
2041618	147
9411	63
7559	14
15965	144
6897	116
6883	90
7211	126
21105897	127
5439	31
7190	88
7469	54
10001	38
11625	103
6586	130
6675	76
472932	73
7073	85
8554	36
55130	72
10433	74
11992	54
7671	83
10446	45
7657	72
22453	70
7065	54
11045	85
7472	54
11207996	54
29016	76
7747	56
7627	38
10571	36
11647	92
66809	60
13865424	77
7175	113
7157	101
21112023	88
11582	101
7172	112
16119	76
864	2
79280	150
28947	141
7042	123
13837760	54
76894	178
205483	113
7737	20
6322	19
7132	69
8763	326
13848808	99
10837	119
13869434	67
21159695	102
6835	168
21108576	88
7533	63
56559	467
9053802	279
29000	31
7434	74
6312	19
8398	29
11898	600
72522	542
7928	486
14348	434
2581	384
11891	338
7917	294
7915	254
7901	216
7892	182
7882	150
8574	122
932	96
7812	54
7837	74
6040	38
258	24
1004	14
682	6
13872989	14
8665	77
6950	70
552744	31
70806	201
11671339	139
10251740	51
69914	141
13862665	47
21168813	80
175	9
6630	63
13840647	63
13860491	67
13839012	151
20545	500
8012	36
9564	67
7044	123
11003	174
10452	84
6314	19
4510484	74
66896	442
10437074	45
21105878	100
13839308	81
6753	189
374462	30
13869462	67
21106519	129
13860775	67
21106015	14
11809	24
12823	77
6649	43
6035	113
61739	117
392447	120
7142	80
66895	254
66887	214
9893	116
63518	178
59482	144
10696	160
67414	174
7074	85
7670	83
10797	43
6176	29
7534	72
10791	36
28986	61
10788	36
7621	38
10777	24
12972	161
9976	105
7514	63
215929	85
11025	45
7016	29
7871	169
21153	203
7802	87
12218	139
12632	111
7760	65
11095	47
7607	31
6321	19
558020	45
7790	36
6881	90
12061	107
67460	135
6790	108
8319	99
62964	180
62467	80
11193	41
11591	113
10411	115
10181338	113
59573	34
14998	38
13837190	24
1020	36
8141	29
8186	88
11600	59
10169	261
10343	134
447	67
12643	45
13846658	168
11596	140
28973	161
27296	129
11651	102
466305	170
9218	103
8183	112
7189	88
4878	54
13848793	108
21108577	138
123	77
26824	154
7028	29
7478	61
62489	60
21429023	192
2275	23
13835344	113
11793	47
13871721	24
6164	24
65785	208
6674	76
10616	98
526	113
11228	19
7003	74
21106520	45
13874733	45
6780	90
8098	90
70714	45
28969	92
7241	60
6577	194
9120	135
13853758	88
11525	29
4481813	14
13876103	128
8058	238
6593	144
14672	24
13850082	161
63903	81
17443	60
62808	45
6855	148
13638	64
18717	43
15954	54
7622	38
7310	146
63156	54
12626	38
28994	14
61765	90
10772140	19
13860335	60
10939	54
3463	166
7679	45
6296	70
5894	19
11586	153
1448	123
217	0
7459	45
11024	45
7026	29
11239	24
11861	111
11036	63
11029	61
11794	47
10511	65
21011	31
11678	45
3644	9
6320	19
10947	29
10787	36
60524	19
55091	29
2606	29
7208	126
1446	95
8520	200
7626	38
11526	29
124968	45
21105905	60
21106560	60
10437215	107
2039535	81
7161	99
13885245	146
62472	139
7678	45
11819	56
99440	45
123993	61
12225	29
693	6
11080	54
10197150	56
13255	42
83962	142
13839199	45
13634	60
7221	60
456015	60
7030	29
8860	180
642951	152
11773	90
6898	129
8262	130
6089	2
13835977	14
7677	45
60121	90
21106518	80
9970	53
8273	144
73479	88
7443	77
86394	100
9454	115
8282	117
13856959	265
6453	211
78828	166
62530	81
7242	60
65750	135
24041	85
5708	36
23730	29
23621376	38
21111781	80
7225	60
21106470	90
247721	182
7029	29
21106581	126
11283	261
156255	36
13869480	71
11488212	95
10992	71
62597	24
4937830	14
844	38
21105870	107
2005981	9
199342	205
6745	112
6916	206
11996	38
55188	34
11077	54
7240	60
66996	45
25886	70
12957	45
19953955	54
21943	63
19956441	74
19957731	150
7636	42
6146	12
62230	61
59674	38
11021	77
21106535	29
10181339	120
5596	54
13849989	122
132	88
70715	45
15855	99
84036	54
13328	197
10784857	228
22191	72
6123	9
8576	150
7851	96
15387	122
7811	54
7835	74
7769	38
7716	24
7564	14
6101	6
7466	45
11732	38
15803	95
7236	60
4437893	355
4489	58
12066	20
13835836	61
6720	95
11042	58
10940	54
10937	54
20570	69
19477	74
14169248	70
13648	69
15409	180
78	60
17868	140
4449	54
75951	96
72551	122
72793	94
11543	54
18	87
21105848	97
556589	131
880	92
7155	147
16359	123
8329	234
13842613	54
21132380	54
29001	38
11632	70
30516	94
26325090	122
21106145	112
10488	45
10292746	228
68832	54
23255	19
11699	83
11695	61
11739	56
11194	41
6165	24
10008	45
10790	36
62466	80
11595	126
6492	108
10451	220
2975965	292
8900	20
11230	19
99681	166
29015	36
8904	36
10018	36
12954	116
13867413	45
13054	118
24641	118
11056	38
11216	52
11210	41
11795	47
789	63
7131	69
13854242	140
1266019	199
558878	122
25890	146
68152	43
65936	60
11180	29
5830	81
6610	238
62485	88
10756	97
10181341	92
58234	73
5142	99
136966	77
64155	153
553578	122
18724	78
7688	45
220998	174
654	6
4366810	122
10422	96
558917	122
57726	91
6330	19
61707	24
10892	89
89258	158
18019	196
13860434	101
60886	208
13871718	107
1114	9
68224	252
68503	48
24533	60
8903	36
11265	50
120489	60
13869414	77
6301	109
19709	101
1664	45
2241	69
11107	65
10986	126
2441	73
137720	260
5593	70
4599	210
13836589	38
21106173	63
707	102
10384035	81
8855	90
5026296	73
10464	31
59483	84
17131	121
12161	48
26325086	61
7856	96
8562	54
7730	24
173	9
191058	112
9219586	391
65234	405
56117	68
21106366	92
25889	43
192748	178
13850142	99
390927	99
69340	135
81815	51
1577	29
71	99
6514	263
4445317	153
14556	116
20132	276
21782117	228
6774	97
11752	31
8960	2
6334	19
11460	90
10438331	155
10628694	87
6604	119
10756390	230
13803	41
63631	24
11788	45
455090	69
7223	60
11629	109
13856352	81
55443	167
453675	201
11465	116
120621	38
20119	47
55205	65
13816	29
26765	45
21181	63
10254	76
4962	67
592	24
7146	91
8521	308
29117	192
78467	115
28682	69
222538	90
7630	38
15427	107
11286	138
67465	114
10243171	115
11332993	103
392	58
206493	116
1361549	225
109838	54
28992	58
20843	54
13229	92
17784	50
12816	60
13104	194
5993	19
62589	45
7686	45
7624	38
7406	140
192642	36
70988	171
7018	29
3350	89
21361761	282
13849981	109
71089	45
10437135	81
65523	90
21106900	112
58563	88
86435	173
15413	88
10449	336
6842	180
7506	122
2656	82
13836520	77
9943	60
5978	12
17347	78
12445	45
3008	170
3277	283
9965	144
6270	108
13848341	96
26325182	188
105291	68
7791	36
71193	99
2925	281
70652	208
2424	137
21105859	100
502245	186
123860	122
73390	116
9088156	168
13848467	107
72556	135
122446	43
773	20
13835235	14
21106140	151
7480	53
108106	312
21106008	122
14299946	160
502855	186
7340	144
8158	36
13835376	74
127750	74
13839109	87
25552	80
13865630	148
256210	108
15702	200
589165	92
64699	63
5915	92
764	58
953	88
2157	123
3544	203
2038738	60
10710415	72
1348	29
13867714	140
59577	61
29107	24
15517	105
4103087	134
10996	144
194092	101
7092	78
13835224	19
1078	56
499714	49
11557190	270
970	170
24972	67
24535	101
8902	36
10437836	158
10437239	89
14627	99
25472	170
8470	157
3210	273
76154	110
13836591	38
455353	96
6658	85
26325085	258
124	115
13662	88
62265	139
13836399	74
16778	54
7705	47
11694	61
123207	58
67594	192
992	98
11930	43
13644	69
60329	38
7727	24
7728	24
7021	29
10948	29
1143	9
376	126
10801109	128
8030	205
8093	234
13658	80
21106586	81
21105699	140
13865426	72
71628	74
13837329	148
13837319	370
8241	284
11422351	96
1609	38
83866	54
67270	89
20198	123
361	110
7199	113
14916	262
10733068	321
16736498	233
6528	578
2297441	181
6033	99
13839553	24
10025	156
6524	326
8243	468
13860	69
1015	70
204209	305
61266	312
13874867	54
71430	78
13837303	210
7397	92
26325087	256
1906	115
363458	45
7684	45
13856009	69
1278	170
76394	77
7279	131
71787	54
11244	24
63889	58
13835336	14
83850	54
13835209	38
5004	224
7150	135
15016	486
503239	69
13837537	36
20848	181
13835293	34
6371	262
9873	189
11610	118
13839441	54
72056	254
34095	182
18685	150
62628	122
11875	96
40130	150
191	100
8528	54
10101	41
2849146	90
185	79
4590	171
18177	155
13854944	31
13836021	24
13884973	45
68568	88
13842001	54
15753	110
8733	24
1266393	47
6600	161
3693	304
4333	304
13090	183
13839416	74
16387	221
659	9
10437210	88
13835861	24
4927801	410
64016	308
23977588	233
11422	101
5027	151
13257	58
26325088	252
960	415
19231	60
10437335	116
12874	196
13303	166
12229	45
2457	223
29282	231
1710	250
913	69
2625	332
18941	213
4760	196
2169	166
13302	154
21109330	34
14021447	394
8182	112
12705	181
33617	196
1141	54
16388	218
26325089	567
63968	168
13811	101
12231	54
2699	348
70660	122
18336	142
4768	181
63908	77
221226	102
6287	88
2075	331
24099	38
10801842	81
27749	201
18801	74
68156	54
5660	336
5091	521
917	124
3741	207
1151	95
9797	314
7600	137
5554	336
8111	180
11439687	194
4759	196
2937774	140
2206	111
63310	76
10106	153
30881	214
206561	113
7745	56
1262	260
13835294	198
28552	214
59447	45
7528	58
13835459	36
13837702	38
415	24
65272	647
48024	45
13866593	54
7530	58
133166	443
4268	204
14620	181
299166	88
5976	63
13839575	96
4444100	338
12133	166
42330	140
768	79
5791	349
5233	288
4575	182
14256731	195
60858	234
4444107	418
8935	127
26325080	546
2079	186
44152	140
12933	140
36029	305
7964	104
6193	113
3548	240
3918	227
106796	400
577	54
744	95
8124942	468
305	108
4624	383
2908	279
83191	466
91432	303
8101973	364
13835550	14
4911	402
7703	47
5932	464
6002	435
4777	345
120548	88
5139	354
13835604	54
5774	521
11917	348
2068	122
3841535	333
13835706	172
92468	642
92494	578
5198	292
5026	268
12730	301
2121	161
3216	362
5236	123
8912	144
3513	194
3322	341
26325183	464
17339596	237
5145918	382
733	29
6646	79
56232	156
14688	304
10227261	254
26325081	718
13871489	170
13835630	81
13835932	52
13849665	356
559096	252
4745	286
13850879	260
230	109
5557	379
12549	270
2700	333
4744	286
62060	254
4343	453
3584	476
26286843	325
75956	308
197564	483
84971	79
388391	79
86007	280
4471584	377
3652	414
5550	477
5553	355
7984	48
12586	153
26325082	918
5709	69
30572	85
5376	367
3534	393
3438	721
33416	210
11632871	256
6066	195
8103122	354
440	114
24722	592
15789876	405
4447447	328
4470736	676
96749	114
4228778	536
32555	297
49179	632
4450907	289
5775	669
26325083	1138
193441	496
509179	438
5633	496
5162	418
10162	577
5541	530
5552	496
2654	301
4444553	417
5113	381
4380	405
4575338	289
48085	609
26325084	1386
21106058	783
26563	324
21105591	696
5551	496
2760	639
9786472	775
196288	933
139025	1111
5542	639
19232037	705
19232038	852
18547147	933
21587143	1111
2271976	435
15520	1024
4444479	696
5807	240
54833	793
75995	904
21106077	944
58496	670
21106059	636
6013	481
1043	490
21105594	844
10481872	779
21486195	801
4067	806
5768	367
31006	537
75662	894
29400	919
4444362	1237
6045	2583
