Compound Id	ChiPath [VP-1]
6191	1.384
6153	0.756
16425	2.777
6190	1.762
11919	7.071
67991	10.626
291	0.0
6084	1.0
6094	1.414
7555	1.914
6120	1.732
7712	2.414
6308	2.270
9646	2.0
10781	3.481
15802	4.308
17976	3.917
7767	2.914
7604	2.770
7010	2.808
6163	2.561
6340	2.643
8560	3.414
11094	3.270
11023	3.308
11055	3.061
10786	3.181
7619	3.126
10755	3.121
11551	3.346
349	3.914
11035	3.808
11104	3.626
10795	3.553
10445	3.417
7849	4.414
17558	4.270
13439	3.707
13402	4.243
14840	4.914
13448	4.207
13619	5.414
7890	5.914
11882	6.414
11883	6.914
10540	7.914
7929	9.914
11897	10.414
11899	10.914
12017	11.414
12072	11.914
11900	12.414
11901	12.914
11146	13.414
11902	13.914
10542	15.914
11906	17.914
8878	3.449
11585	3.177
13837650	2.104
13853215	2.140
9392	2.140
7674	3.394
6156	6.0
18410	4.932
7024	2.894
15438	3.932
8896	2.5
14751	3.932
221117	3.805
7787	3.0
8908	3.5
8909	4.0
8910	5.0
6188	2.518
10265264	3.788
10179173	3.788
21800	3.805
10325078	2.555
6111	1.5
10265270	4.966
15765	3.805
10179239	4.966
69569	14.851
5730	2.268
13837281	2.518
9724	4.621
7662	3.433
13862559	3.439
7518	3.370
21106571	3.922
13864445	3.445
21106163	3.922
21106540	3.928
6339	4.869
38364	3.860
27488	3.860
11776	4.678
25677	6.006
158870	4.850
157093	4.844
83374	4.844
457144	4.850
135925	4.856
457145	4.850
84188	4.856
136000	4.856
135983	4.850
136001	4.850
136002	4.856
136003	4.850
84235	4.844
82755	5.327
82712	5.333
157094	5.327
103011	5.327
102798	5.339
82762	5.333
11974	5.583
56793	6.006
454495	6.006
40191	6.0
56791	6.0
35581	6.0
56774	6.489
82765	6.483
27793	5.345
82754	5.339
457138	5.333
102897	5.333
457139	5.339
102947	5.339
97173	5.333
102720	5.333
102801	5.339
102833	5.339
102721	5.333
102856	5.339
102933	5.333
103066	5.333
97172	5.327
106355	5.339
102741	5.817
97055	5.817
97198	5.817
34874	6.006
36972	6.006
56788	6.0
533188	6.0
35579	6.0
16182	5.994
46262	6.0
35580	5.994
82818	6.0
56790	6.006
56795	6.0
33458	6.006
82777	5.994
35584	6.0
56785	5.994
56792	5.994
34189	5.994
34859	6.973
84346	6.973
56760	6.967
56755	6.973
33666	6.961
36973	6.489
37744	6.489
46894	6.489
45444	6.483
56769	6.489
56780	6.483
34847	6.483
39406	6.483
35081	6.477
56781	6.483
56771	6.477
102834	5.829
102722	5.823
154865	5.823
96948	5.817
102743	5.823
102857	5.817
154866	5.817
106356	5.823
102787	5.823
97240	5.823
102742	5.823
97257	6.312
97224	6.306
102923	6.312
96868	6.306
96864	6.306
97234	6.306
97233	6.306
154062	6.306
97142	6.306
56782	7.457
36977	7.457
83414	7.451
84348	7.463
82823	7.451
36975	6.489
56778	6.483
43354	6.483
37779	6.489
45445	6.477
36974	6.477
35585	6.483
34848	6.477
84344	6.483
34850	6.483
82819	6.483
56772	6.477
82820	6.483
16415	6.495
56779	6.483
56768	6.477
56777	6.471
84345	6.483
34668	6.477
96965	6.796
33198	6.796
82783	6.973
34852	6.973
37000	6.973
37019	6.967
56765	6.967
39198	6.967
82740	6.979
56761	6.973
56756	6.967
56766	6.967
83413	6.961
34851	6.967
36976	6.967
56767	6.961
56763	6.961
56787	6.0
35583	6.0
82807	5.994
56794	5.994
33386	6.0
33457	6.006
47912	5.994
82817	5.994
46893	5.988
33280	5.994
35582	5.988
33304	5.994
46263	6.0
15827	7.286
33407	7.940
36985	7.946
35205	7.940
15637	7.940
82821	7.940
34853	6.973
37745	6.973
36978	6.967
34190	6.961
34191	6.967
36771	6.967
36710	6.961
56757	6.967
549017	6.973
84347	6.961
56764	6.967
56758	6.967
47914	6.961
56762	6.973
33984	6.967
33983	6.961
34860	7.457
82738	7.451
36982	7.457
36979	7.451
47915	7.457
56783	7.451
36981	7.451
37004	7.457
36980	7.451
82751	8.430
36989	8.430
33282	6.483
46285	6.483
46284	6.477
82806	6.477
56776	6.471
47913	6.483
32952	6.477
45446	6.471
43353	6.477
56773	6.477
33281	5.994
56786	5.994
56789	5.988
33456	5.982
46264	5.994
36990	7.946
35912	7.940
45448	7.940
36987	7.940
36988	7.940
33986	7.457
36983	7.457
36986	7.451
45447	7.463
35566	7.457
47916	7.451
46137	7.451
550258	7.451
33985	7.451
15484	8.919
34854	6.967
46136	6.967
82736	6.961
56759	6.961
36984	6.961
56775	6.477
56770	6.471
35206	8.430
34192	7.940
82822	7.940
35108	7.451
33316	6.961
21106570	4.412
23208	0.258
4514529	0.0
6132	1.091
9016	2.165
4514586	0.0
4514549	0.0
11083	3.090
6988	3.096
11366	3.579
1253	3.174
3102535	2.466
6186	2.896
13836549	2.634
13868660	3.656
457140	4.856
107412	2.258
12197	0.986
61346	2.219
6187	2.896
13866746	2.522
13857694	2.955
13866817	2.955
9253	2.543
83734	2.484
5977	1.964
29040	2.208
6108	1.225
10054	2.067
16841	1.728
13837280	2.077
9254	2.106
21106179	0.655
692	0.289
12201	2.379
6151	1.512
62827	1.724
8883	4.899
13837988	2.961
13875356	3.785
13875212	3.791
11038	4.071
2282428	2.586
9251	2.521
71312	3.001
11153	1.069
454215	2.085
15077490	3.022
2018165	1.646
6119	2.443
2293678	3.123
109705	4.183
10765	1.896
56442	1.488
4449912	1.488
22814	0.0
99596	2.466
13835316	1.487
6098	1.063
14694	2.1
13836674	1.618
13875160	2.888
23055	2.384
14829	1.823
6105	0.535
553742	1.643
6104	1.604
558928	1.643
6086	0.333
2056044	2.481
3441	2.644
6130	1.528
12577	1.188
34863	5.522
34866	5.522
34665	5.516
34664	5.516
37904	5.522
34864	5.516
34188	5.516
34865	5.516
34868	5.516
37905	5.522
34869	5.516
37918	5.516
37915	5.510
34867	5.510
25605	5.516
26011	5.510
34870	5.516
34666	5.510
21924	5.510
34667	5.510
34871	5.504
34873	5.510
56784	5.516
34872	5.504
8351654	1.941
22408	0.0
73583	2.451
2340753	2.687
10325184	2.515
21111806	2.199
21108550	2.199
9325	2.205
9228	2.577
4444456	2.198
11708	4.357
6093	2.191
6148	1.445
13838404	3.402
6179	3.299
748	0.258
9256	1.292
10614293	3.417
11109	2.524
24142	7.024
13622	6.524
16180	6.024
7891	5.524
29025	4.024
12635	5.024
11121	3.024
7713	2.024
12809	4.524
7833	3.524
7556	1.524
7954	0.986
555074	3.026
4516601	3.526
4483639	2.026
4516599	3.564
4512361	3.526
4483638	2.026
4512642	3.564
6085	0.5
8544	2.150
7788	2.650
6149	1.890
10053	2.482
11117	2.316
6827	5.966
7676	2.478
13875281	2.894
13875230	2.888
6128	1.014
391	0.0
71390	2.007
2916	2.777
558875	2.601
12446	2.414
7957	1.354
10113	1.866
6087	1.134
18971812	2.384
13299573	2.634
3631	2.418
15755	4.366
67470	4.366
15756	4.360
15524	4.360
14441700	2.006
2062437	2.567
11911	2.856
11154	2.595
30713	2.079
21106172	3.579
127983	0.204
11148	0.378
10512	3.009
10526	3.509
24590970	2.945
11865	4.009
6042	2.201
13875320	3.309
7673	2.893
13875258	3.303
13875392	3.303
21108548	3.278
14995	4.372
14994	4.372
15475	4.372
15478	4.366
518	N/A
967	4.558
12499	2.669
71433	5.774
9484	1.067
11099	1.633
11110	2.133
11086	3.050
14692	4.133
24263	4.278
11857	3.150
391428	4.278
6309	1.550
7557	1.150
558883	1.652
56020	1.652
553642	3.650
16791	3.311
454209	1.939
9633	3.974
9377	2.974
9243	0.974
923	0.316
7850	4.509
7714	2.509
10437	2.009
6097	1.509
6083	1.964
10487	3.471
9614	2.1
13861343	2.343
11756	1.573
15476	4.366
274	0.408
56144	2.734
11864	3.349
11845	2.849
6125	1.887
12456	4.349
17880	3.849
7558	1.349
29036	2.922
1087	0.708
7001	3.579
10606755	1.955
55075	5.875
13868640	3.785
11351244	2.825
7090	2.728
7553	2.205
61213	2.033
23886	5.039
33421	5.039
15477	4.372
26010	5.039
30600	5.033
33455	5.033
33934	5.033
33932	5.033
15473	5.027
17099	5.033
17098	5.027
33933	5.027
15474	5.027
63863	8.566
454638	6.650
6121	1.809
6315	2.347
7330	1.816
6307	2.952
12219	5.596
7848	5.096
11863	4.596
7810	4.096
7766	3.596
7711	3.096
7552	2.596
6092	2.096
6088	2.535
26516	4.557
11087	3.178
8543	2.604
12209	2.349
9286	1.206
11806	1.849
6342	2.952
120464	3.188
7733	1.288
7738	1.471
21111820	2.825
8329688	2.620
6735	4.303
92731	3.180
6326	2.519
19766	4.069
6665	3.421
512621	N/A
9642	0.707
10124	1.957
6118	2.289
12010	4.5
11830	4.0
10497	3.5
31029	3.0
10340	1.895
1108	2.411
236	2.0
13875283	2.510
13840690	3.066
6737	3.888
6789	3.882
15620	4.655
2927	6.661
3973	2.588
12442	2.156
6095	0.789
10675065	2.241
11961	3.644
21111772	3.644
12228	N/A
1406720	6.660
6364	4.314
7180	4.049
7182	4.061
10669	4.059
55090	2.628
61487	3.043
6100	2.5
10410	3.827
13492	5.471
15747	5.971
13487	4.971
7385	3.471
10404	4.471
7419	3.971
7219	2.971
7739	2.414
9903	3.534
8868	2.889
16159	3.074
13300034	6.207
2018460	3.786
61149	2.456
11954	3.650
13029	3.585
13875432	2.612
7151	4.484
63054	2.557
7098	2.862
9095782	2.006
6635	4.152
8356	3.892
7128	3.354
15461	4.221
7521	2.821
7641	2.821
7672	3.950
6967	2.827
21168808	2.775
7220	2.608
8876	3.405
2928	7.343
13030	3.579
13875441	3.027
10975	3.240
10870	3.246
218253	4.555
15488	4.549
6122	2.619
11727	0.875
6316	2.442
12674	5.016
8097	4.034
21106032	3.104
551	4.313
15621	4.649
6106	3.586
38403	1.982
7551	3.277
21111822	2.992
7681	2.582
8140	3.096
9360	2.234
61191	2.862
66675	11.25
20939	4.009
6999	3.655
7088	3.661
8531	3.943
7448	3.943
11660	3.382
8335	3.949
11409	3.388
7248	3.018
11661	3.018
221082	3.110
67653	5.104
10831	4.238
26260	4.649
2283071	5.065
21112738	1.444
66567	2.358
65	3.096
11769	3.313
15489	4.549
6828	4.071
7183	3.765
7659	3.232
10253	3.771
6977	3.238
10236	3.244
7129	3.014
10829	4.238
68437	4.655
906	3.405
8067	4.902
14198	4.298
10979	4.008
7181	4.044
13836713	1.765
6103	1.656
7170	4.708
10534	2.483
21171407	2.609
71437	5.717
13063	4.376
13851576	3.653
7302	4.230
2915	5.129
62826	2.845
11369	5.682
10857	3.102
13875219	2.612
13842573	3.027
10432	3.313
541032	4.971
17619	N/A
4611	4.046
9990	1.25
28993	3.601
7815	3.656
7560	2.156
7721	2.656
12259	4.077
11667	3.001
10851	4.232
10813	4.238
8807	4.149
16641	0.690
11731	3.244
8950	3.081
13677	4.382
6736	3.821
10849	4.232
15619	4.643
4932499	5.071
6057	6.997
13860817	3.161
11778	3.155
12640	1.787
6480	3.348
776	2.988
13047	4.069
18707	3.511
21106018	3.029
6402	4.288
68179	3.451
10850	4.232
9350	2.234
10664	2.687
8577	5.656
14349	5.156
7852	4.656
14680	4.156
7776	3.156
7420	4.066
66565	2.069
6592	4.612
21106020	3.031
13853953	3.037
10364	2.449
13860720	3.161
6633	3.102
69371	12.674
6478	4.445
6788	3.815
73412	3.691
10909	4.226
10918	4.226
21168831	3.566
10841	4.238
15861	4.649
21106146	2.964
21106013	3.031
21106036	2.758
9187483	7.035
7736	1.577
21106169	1.237
12821	2.519
10400	4.592
1095	3.232
70682	6.277
11862	5.277
12044	4.488
12045	4.482
12047	4.482
12699	5.232
10864	3.452
7568	1.379
9326	2.240
10980	3.481
955	2.687
10772050	2.379
6079	3.066
9461	1.853
7817	2.640
7732	1.640
1039	2.449
11871	5.037
7786	4.037
9581	2.623
7710	3.777
7809	4.777
7765	4.277
13872122	4.653
2923	3.352
9574	2.688
10972	3.481
11294	4.029
6588	3.964
6642	4.5
13875196	2.623
10908	4.232
12682	4.643
21106144	2.970
13863774	2.964
7138	2.553
66655	9.999
24326358	5.737
7238	2.523
12069	3.496
191367	2.996
11799	2.496
21106014	2.919
12478	2.519
7315	4.842
23150	10.225
11729	2.798
14866	4.268
21105959	2.940
13865438	2.934
21106135	2.934
7383	4.153
62534	2.973
62408	2.979
7389	2.562
13869451	2.677
6974	3.033
7961	2.371
13835772	2.551
971	2.134
11588	3.767
8800	5.565
66656	N/A
21106019	2.913
7615	1.996
13647	3.513
7013	3.075
6135	0.996
13854248	2.683
13869339	2.677
13837686	2.618
13839082	2.545
553649	4.732
10536	5.146
7239	3.748
7391	3.111
21111817	3.334
6102	0.724
4444102	5.977
69982	3.534
9233	3.146
387	1.852
7299	4.528
7224	2.384
5739	6.220
8804	6.970
6338	1.496
13863618	2.575
278	0.494
29153	5.559
5979	3.652
7827	4.146
18607	3.298
18219	4.367
11783	2.742
10586285	4.176
21105871	2.545
6739	3.545
434	3.066
10205670	1.049
24043	2.072
68676	3.938
6852	3.928
7546	2.048
15495	4.705
10328	3.319
7145	2.752
13846959	2.699
937	0.0
9363	1.959
62632	7.784
78998	7.284
11884	6.284
16177	5.784
15853	5.284
67360	4.784
11866	3.284
15846	4.284
29026	3.784
11846	2.784
7770	2.284
7717	1.784
19475	1.496
7685	2.752
87265	3.613
21106148	3.076
8817	6.226
7566	1.284
13853943	2.758
15486	4.989
18920	3.951
9391	1.691
28982	3.106
13839110	2.956
9824	4.609
11434292	N/A
65763	3.472
68328	9.773
331	2.729
21169510	3.355
7689	2.337
63906	3.328
2246	6.970
13837787	2.640
13839151	2.968
13865680	3.112
11604	3.106
12060	3.606
14678	4.106
11489	3.222
2991	4.525
21106365	5.379
23101	14.449
55123	3.467
12012	2.967
11125	2.467
7782	1.967
7734	1.467
7577	0.880
13630	2.742
7278	3.434
6781	3.082
13839128	2.962
7202	3.619
235	2.435
11584	3.870
13571291	0.921
6807	4.689
13839174	2.968
13839105	2.962
13846663	3.795
8657	2.657
11589	3.560
9579	2.688
11755	1.862
7761	2.823
10492	2.323
11784	2.327
11785	2.327
6311	1.667
21106524	2.852
89076	5.115
14227	3.342
19476	1.963
2185	4.469
62484	4.156
6838	5.5
10257	3.112
8799	6.976
10498	1.879
9349	2.299
13839123	2.962
11576	3.416
8071	3.072
21105795	2.569
8374	4.565
11761	3.724
7956	0.816
6794	4.181
924	3.029
12637	3.988
6775	2.775
5889	2.199
21106091	4.356
3951	1.531
763	0.2
