Compound Id	ChiPath [SP-7]
6191	0.0
6153	0.0
16425	0.0
6190	0.0
11919	0.0
67991	0.0
291	0.0
6084	0.0
6094	0.0
7555	0.0
6120	0.0
7712	0.0
6308	0.0
9646	0.0
10781	0.0
15802	0.102
17976	0.0
7767	0.0
7604	0.0
7010	0.0
6163	0.0
6340	0.0
8560	0.0
11094	0.0
11023	0.0
11055	0.0
10786	0.0
7619	0.0
10755	0.0
11551	0.0
349	0.125
11035	0.0
11104	0.0
10795	0.0
10445	0.0
7849	0.177
17558	0.204
13439	0.0
13402	0.0
14840	0.239
13448	0.0
13619	0.302
7890	0.364
11882	0.427
11883	0.489
10540	0.614
7929	0.864
11897	0.927
11899	0.989
12017	1.052
12072	1.114
11900	1.177
11901	1.239
11146	1.302
11902	1.364
10542	1.614
11906	1.864
8878	0.0
11585	0.397
13837650	0.0
13853215	0.0
9392	0.0
7674	0.0
6156	0.0
18410	0.348
7024	0.0
15438	0.144
8896	0.0
14751	0.144
221117	0.083
7787	0.0
8908	0.0
8909	0.5
8910	0.625
6188	0.0
10265264	0.0
10179173	0.0
21800	0.083
10325078	0.0
6111	0.0
10265270	0.704
15765	0.083
10179239	0.704
69569	0.0
5730	0.0
13837281	0.0
9724	0.340
7662	0.0
13862559	0.068
7518	0.0
21106571	0.111
13864445	0.136
21106163	0.111
21106540	0.167
6339	0.0
38364	0.136
27488	0.136
11776	0.0
25677	0.986
158870	1.106
157093	0.901
83374	1.168
457144	0.918
135925	1.040
457145	0.986
84188	0.999
136000	1.1
135983	1.146
136001	1.032
136002	1.053
136003	1.040
84235	1.140
82755	1.328
82712	1.099
157094	1.2
103011	0.915
102798	1.149
82762	1.106
11974	0.111
56793	1.068
454495	1.069
40191	1.104
56791	1.201
35581	0.997
56774	1.069
82765	1.195
27793	1.115
82754	1.212
457138	1.186
102897	1.266
457139	1.106
102947	1.107
97173	1.218
102720	1.047
102801	1.170
102833	1.310
102721	1.147
102856	1.170
102933	1.252
103066	1.219
97172	1.351
106355	1.176
102741	1.125
97055	1.285
97198	1.343
34874	1.224
36972	1.245
56788	1.202
533188	1.092
35579	1.157
16182	1.259
46262	1.183
35580	1.124
82818	1.138
56790	1.146
56795	1.299
33458	1.144
82777	1.021
35584	1.279
56785	1.007
56792	1.273
34189	1.091
34859	1.182
84346	1.290
56760	1.259
56755	1.123
33666	1.408
36973	1.205
37744	1.225
46894	1.325
45444	1.284
56769	1.140
56780	1.080
34847	1.139
39406	1.190
35081	1.346
56781	1.261
56771	1.113
102834	1.241
102722	1.281
154865	1.368
96948	1.382
102743	1.238
102857	1.421
154866	1.221
106356	1.353
102787	1.347
97240	1.239
102742	1.255
97257	1.433
97224	1.368
102923	1.329
96868	1.463
96864	1.546
97234	1.370
97233	1.435
154062	1.471
97142	1.430
56782	1.385
36977	1.266
83414	1.483
84348	1.344
82823	1.293
36975	1.386
56778	1.290
43354	1.389
37779	1.292
45445	1.205
36974	1.231
35585	1.331
34848	1.322
84344	1.208
34850	1.422
82819	1.264
56772	1.208
82820	1.395
16415	1.246
56779	1.365
56768	1.332
56777	1.031
84345	1.327
34668	1.261
96965	1.562
33198	1.479
82783	1.343
34852	1.440
37000	1.307
37019	1.252
56765	1.444
39198	1.449
82740	1.302
56761	1.346
56756	1.273
56766	1.334
83413	1.176
34851	1.383
36976	1.247
56767	1.381
56763	1.355
56787	1.238
35583	1.357
82807	1.246
56794	1.245
33386	1.318
33457	1.225
47912	1.223
82817	1.186
46893	1.046
33280	1.286
35582	1.186
33304	1.251
46263	1.262
15827	1.623
33407	1.591
36985	1.471
35205	1.450
15637	1.379
82821	1.517
34853	1.552
37745	1.471
36978	1.427
34190	1.4
34191	1.408
36771	1.408
36710	1.380
56757	1.495
549017	1.346
84347	1.255
56764	1.525
56758	1.508
47914	1.370
56762	1.470
33984	1.492
33983	1.434
34860	1.499
82738	1.367
36982	1.521
36979	1.389
47915	1.499
56783	1.446
36981	1.521
37004	1.388
36980	1.471
82751	1.658
36989	1.567
33282	1.447
46285	1.357
46284	1.424
82806	1.305
56776	1.382
47913	1.360
32952	1.389
45446	1.260
43353	1.297
56773	1.409
33281	1.325
56786	1.350
56789	1.294
33456	1.366
46264	1.230
36990	1.669
35912	1.618
45448	1.514
36987	1.618
36988	1.615
33986	1.612
36983	1.582
36986	1.559
45447	1.452
35566	1.611
47916	1.559
46137	1.431
550258	1.650
33985	1.561
15484	1.757
34854	1.538
46136	1.535
82736	1.470
56759	1.584
36984	1.486
56775	1.447
56770	1.490
35206	1.746
34192	1.721
82822	1.714
35108	1.676
33316	1.618
21106570	0.181
23208	0.0
4514529	0.0
6132	0.0
9016	0.0
4514586	0.0
4514549	0.0
11083	0.0
6988	0.068
11366	0.111
1253	0.378
3102535	0.0
6186	0.0
13836549	0.222
13868660	0.0
457140	1.050
107412	0.0
12197	0.0
61346	0.0
6187	0.0
13866746	0.181
13857694	0.0
13866817	0.0
9253	0.0
83734	0.0
5977	0.0
29040	0.0
6108	0.0
10054	0.0
16841	0.0
13837280	0.0
9254	0.0
21106179	0.0
692	0.0
12201	0.0
6151	0.0
62827	0.0
8883	1.333
13837988	0.083
13875356	0.0
13875212	0.083
11038	0.0
2282428	0.0
9251	0.0
71312	0.0
11153	0.0
454215	0.0
15077490	0.0
2018165	0.0
6119	0.0
2293678	0.0
109705	1.045
10765	0.0
56442	0.0
4449912	0.0
22814	0.0
99596	0.0
13835316	0.0
6098	0.0
14694	0.0
13836674	0.0
13875160	0.0
23055	0.0
14829	0.0
6105	0.0
553742	0.0
6104	0.0
558928	0.0
6086	0.0
2056044	0.0
3441	0.0
6130	0.0
12577	0.0
34863	0.963
34866	1.062
34665	1.092
34664	0.989
37904	1.054
34864	0.973
34188	0.999
34865	1.196
34868	1.153
37905	1.152
34869	1.203
37918	1.092
37915	1.018
34867	1.087
25605	1.092
26011	1.124
34870	1.186
34666	1.015
21924	1.161
34667	1.2
34871	1.201
34873	1.158
56784	1.184
34872	1.052
8351654	0.0
22408	0.0
73583	0.0
2340753	0.0
10325184	0.0
21111806	0.0
21108550	0.0
9325	0.083
9228	0.0
4444456	0.0
11708	0.0
6093	0.0
6148	0.0
13838404	0.0
6179	0.0
748	0.0
9256	0.0
10614293	0.0
11109	0.0
24142	0.552
13622	0.489
16180	0.427
7891	0.364
29025	0.177
12635	0.302
11121	0.0
7713	0.0
12809	0.239
7833	0.125
7556	0.0
7954	0.0
555074	0.0
4516601	0.125
4483639	0.0
4516599	0.125
4512361	0.125
4483638	0.0
4512642	0.125
6085	0.0
8544	0.0
7788	0.0
6149	0.0
10053	0.0
11117	0.0
