Compound Id	LargestPiSystem
549017	12
84347	12
56764	12
56758	12
47914	12
56762	12
33984	12
33983	12
34860	12
82738	12
36982	12
36979	12
47915	12
56783	12
36981	12
37004	12
36980	12
82751	12
36989	12
33282	12
46285	12
46284	12
82806	12
56776	12
47913	12
32952	12
45446	12
43353	12
56773	12
33281	12
56786	12
56789	12
33456	12
46264	12
36990	12
35912	12
45448	12
36987	12
36988	12
33986	12
36983	12
36986	12
45447	12
35566	12
47916	12
46137	12
550258	12
33985	12
15484	12
34854	12
46136	12
82736	12
56759	12
36984	12
56775	12
56770	12
35206	12
34192	12
82822	12
35108	12
33316	12
21106570	6
23208	3
4514529	0
6132	0
9016	0
4514586	0
4514549	0
11083	7
6988	7
11366	7
1253	6
3102535	7
6186	0
13836549	6
13868660	6
457140	10
107412	0
12197	4
61346	0
6187	0
13866746	6
13857694	6
13866817	6
9253	0
83734	0
5977	0
29040	0
6108	2
10054	0
16841	0
13837280	2
9254	0
21106179	0
692	1
12201	2
6151	0
62827	0
8883	0
13837988	6
13875356	6
13875212	6
11038	6
2282428	0
9251	0
71312	0
11153	0
454215	0
15077490	0
2018165	0
6119	0
2293678	0
109705	6
10765	2
56442	2
4449912	2
22814	0
99596	0
13835316	2
6098	1
14694	0
13836674	2
13875160	6
23055	0
14829	0
6105	0
553742	2
6104	0
558928	2
6086	1
2056044	0
3441	0
6130	0
12577	0
34863	12
34866	12
34665	12
34664	12
37904	12
34864	12
34188	12
34865	12
34868	12
37905	12
34869	12
37918	12
37915	12
34867	12
25605	12
26011	12
34870	12
34666	12
21924	12
34667	12
34871	12
34873	12
56784	12
34872	12
8351654	9
22408	0
73583	0
2340753	0
10325184	0
21111806	6
21108550	6
9325	6
9228	6
4444456	2
11708	6
6093	0
6148	0
13838404	0
6179	0
748	1
9256	0
10614293	0
11109	1
24142	2
13622	2
16180	2
7891	1
29025	2
12635	2
11121	2
7713	1
12809	1
7833	2
7556	1
7954	1
555074	2
4516601	2
4483639	2
4516599	2
4512361	2
4483638	2
4512642	2
6085	1
8544	2
7788	2
6149	0
10053	0
11117	4
6827	0
7676	6
13875281	6
13875230	6
6128	0
391	0
71390	0
2916	0
558875	2
12446	2
7957	1
10113	2
6087	0
18971812	0
13299573	0
3631	0
15755	10
67470	10
15756	10
15524	10
14441700	0
2062437	0
11911	0
11154	0
30713	0
21106172	7
127983	1
11148	0
10512	0
10526	0
24590970	0
11865	0
6042	0
13875320	6
7673	6
13875258	6
13875392	6
21108548	6
14995	10
14994	10
15475	10
15478	10
518	0
967	7
12499	7
71433	1
9484	0
11099	2
11110	2
11086	2
14692	1
24263	2
11857	2
391428	2
6309	4
7557	4
558883	4
56020	4
553642	2
16791	2
454209	0
9633	0
9377	0
9243	0
923	3
7850	0
7714	0
10437	0
6097	0
6083	0
10487	0
9614	6
13861343	2
11756	4
15476	10
274	2
56144	0
11864	1
11845	2
6125	0
12456	1
17880	2
7558	2
29036	0
1087	3
7001	7
10606755	0
55075	8
13868640	6
11351244	4
7090	6
7553	2
61213	0
23886	12
33421	12
15477	10
26010	12
30600	12
33455	12
33934	12
33932	12
15473	12
17099	12
17098	12
33933	12
15474	12
63863	0
454638	2
6121	0
6315	0
7330	4
6307	0
12219	0
7848	0
11863	0
7810	0
7766	0
7711	0
7552	0
6092	0
6088	0
26516	6
11087	6
8543	0
12209	1
9286	0
11806	2
6342	0
120464	0
7733	5
7738	5
21111820	5
8329688	0
6735	10
92731	0
6326	0
19766	7
6665	10
512621	0
9642	2
10124	4
6118	0
12010	0
11830	0
10497	0
31029	0
10340	5
1108	6
236	6
13875283	6
13840690	6
6737	10
6789	10
15620	10
2927	14
3973	0
12442	0
6095	2
10675065	0
11961	7
21111772	7
12228	6
1406720	1
6364	1
7180	4
7182	4
10669	4
55090	0
61487	0
6100	0
10410	6
13492	6
15747	6
13487	6
7385	6
10404	6
7419	6
7219	6
7739	5
9903	6
8868	9
16159	1
13300034	10
2018460	0
61149	0
11954	7
13029	7
13875432	7
7151	10
63054	7
7098	7
9095782	0
6635	4
8356	6
7128	6
15461	6
7521	6
7641	6
7672	0
6967	6
21168808	5
7220	8
8876	10
2928	6
13030	7
13875441	7
10975	13
10870	13
218253	12
15488	12
6122	0
11727	3
6316	0
12674	6
8097	6
21106032	0
551	13
15621	10
6106	0
38403	0
7551	0
21111822	6
7681	6
8140	7
9360	7
61191	7
66675	0
20939	2
6999	6
7088	6
8531	6
7448	6
11660	6
8335	6
11409	6
7248	8
11661	8
221082	8
67653	0
10831	10
26260	10
2283071	10
21112738	2
66567	0
65	7
11769	7
15489	12
6828	12
7183	6
7659	6
10253	6
6977	6
10236	6
7129	8
10829	10
68437	10
906	10
8067	6
14198	1
10979	2
7181	2
13836713	2
6103	0
7170	6
10534	6
21171407	2
71437	0
13063	10
13851576	6
7302	13
2915	13
62826	0
11369	7
10857	7
13875219	7
13842573	7
10432	7
541032	8
17619	0
4611	6
9990	2
28993	4
7815	0
7560	0
7721	0
12259	6
11667	7
10851	10
10813	10
8807	12
16641	1
11731	0
8950	6
13677	10
6736	10
10849	10
15619	10
4932499	10
6057	6
13860817	7
11778	7
12640	0
6480	7
776	9
13047	7
18707	7
21106018	7
6402	2
68179	3
10850	10
9350	7
10664	10
8577	0
14349	0
7852	0
14680	0
7776	0
7420	6
66565	6
6592	12
21106020	9
13853953	9
10364	8
13860720	7
6633	7
69371	0
6478	10
6788	10
73412	0
10909	10
10918	10
21168831	6
10841	10
15861	10
21106146	9
21106013	9
21106036	9
9187483	18
7736	5
21106169	0
12821	9
10400	14
1095	0
70682	0
11862	0
12044	12
12045	12
12047	12
12699	14
10864	9
7568	1
9326	7
10980	9
955	10
10772050	2
6079	9
9461	3
7817	3
7732	3
1039	0
11871	0
7786	0
9581	7
7710	0
7809	0
7765	0
13872122	6
2923	8
9574	9
10972	9
11294	11
6588	13
6642	6
13875196	7
10908	10
12682	10
21106144	9
13863774	9
7138	9
66655	1
24326358	7
7238	7
12069	3
191367	3
11799	3
21106014	8
12478	9
7315	16
23150	0
11729	0
14866	8
21105959	7
13865438	7
21106135	7
7383	6
62534	9
62408	9
7389	9
13869451	7
6974	7
7961	0
13835772	7
971	7
11588	9
8800	16
66656	0
21106019	8
7615	3
13647	3
7013	0
6135	2
13854248	7
13869339	7
13837686	7
13839082	7
553649	14
10536	0
7239	6
7391	7
21111817	8
6102	1
4444102	21
69982	2
9233	0
387	2
7299	6
7224	8
5739	18
8804	20
6338	2
13863618	9
278	2
29153	16
5979	0
7827	0
18607	0
18219	0
11783	6
10586285	11
21105871	7
6739	11
434	9
10205670	2
24043	5
68676	9
6852	11
7546	0
15495	10
10328	7
7145	10
13846959	10
937	0
9363	6
62632	2
78998	2
11884	2
16177	2
15853	2
67360	2
11866	2
15846	2
29026	2
11846	2
7770	2
7717	1
19475	5
7685	6
87265	8
21106148	10
8817	18
7566	1
13853943	10
15486	0
18920	0
9391	0
28982	7
13839110	7
9824	14
11434292	0
65763	11
68328	1
331	10
21169510	3
7689	6
63906	8
2246	20
13837787	10
13839151	7
13865680	7
11604	7
12060	7
14678	7
11489	8
2991	14
21106365	13
23101	0
55123	3
12012	3
11125	3
7782	3
7734	3
7577	3
13630	6
7278	6
6781	10
13839128	7
7202	9
235	8
11584	9
13571291	4
6807	13
13839174	7
13839105	7
13846663	7
8657	8
11589	9
9579	9
11755	3
7761	3
10492	3
11784	6
11785	6
6311	2
21106524	8
89076	15
14227	8
19476	3
2185	14
62484	9
6838	17
10257	12
8799	20
10498	1
9349	7
13839123	7
11576	9
8071	9
21105795	9
8374	9
11761	0
7956	0
6794	7
924	7
12637	3
6775	10
5889	7
21106091	7
3951	5
763	1
5882	12
7140	9
238	9
9994	0
61001	8
2003	2
21168826	8
20124	10
8816	18
8788	20
11672	10
29008	0
6550	11
6688	16
61538	7
10246	7
79969	9
15093	6
7176	10
6840	13
7616	5
61111	6
4446445	4
4444608	4
394562	4
30595	9
8899	5
13876539	6
62310	10
7234	7
16804	7
21105998	7
12244	7
61411	7
6333	5
6706	10
8060	10
8341	11
10441	0
11833	0
6406	5
13835126	8
65701	8
6023	8
5678	22
10248	7
69177	7
10244	7
9911	7
1005	2
8552	2
7803	3
171	2
122090	1
8070	9
13846749	10
13859497	10
10652594	0
11841	0
11749	0
8569	0
12220	0
7823	0
11849	0
3168	0
455420	0
10709	0
13837797	2
71876	5
18688	3
62249	3
55084	3
7694	3
7482	3
11716	3
7515	3
7076	5
7757	3
7511	3
7509	3
29005	3
10420	3
7475	3
7463	3
11910	2
7872	3
7875	3
7913	3
8568	3
14846	3
7800	3
11843	3
29012	3
7538	3
7536	3
7706	3
11680	3
11706	3
10653	3
7012	2
11065	2
28981	2
8525	3
7081	2
6313	1
6335	3
441	1
7838	2
5949	2
29029	1
7772	2
256	2
512	1
172	1
15443	2
66021	6
8674	8
13863629	7
13835351	12
6773	12
16736486	2
6621	9
13860641	7
21106525	7
13854136	7
13835151	7
10991	7
13860692	7
1019	2
62517	8
10903	13
6177	3
7064	3
6341	3
259	2
13249	3
7701	3
7888	3
12013	3
2863	3
7866	3
10033	3
370	2
12071	3
10035	3
4963	10
6907	10
553171	8
2041618	0
9411	3
7559	4
15965	9
6897	9
6883	9
7211	12
21105897	10
5439	4
7190	9
7469	3
10001	3
11625	9
6586	13
6675	9
472932	5
7073	3
8554	0
55130	3
10433	3
11992	3
7671	3
10446	3
7657	3
22453	3
7065	3
11045	3
7472	3
11207996	2
29016	3
7747	3
7627	3
10571	3
11647	3
66809	7
13865424	8
7175	9
7157	9
21112023	8
11582	11
7172	12
16119	7
864	0
79280	8
28947	12
7042	13
13837760	8
76894	0
205483	10
7737	0
6322	4
7132	8
8763	22
13848808	10
10837	13
13869434	7
21159695	7
6835	13
21108576	9
7533	0
56559	0
9053802	0
29000	0
7434	0
6312	0
8398	0
11898	0
72522	0
7928	0
14348	0
2581	0
11891	0
7917	0
7915	0
7901	0
7892	0
7882	0
8574	0
932	0
7812	0
7837	0
6040	0
258	0
1004	0
682	0
13872989	2
8665	8
6950	9
552744	5
70806	16
11671339	1
10251740	8
69914	1
13862665	3
21168813	8
175	1
6630	7
13840647	7
13860491	7
13839012	13
20545	3
8012	3
9564	8
7044	12
11003	13
10452	0
6314	4
4510484	4
66896	8
10437074	6
21105878	8
13839308	6
6753	15
374462	0
13869462	7
21106519	7
13860775	8
21106015	0
11809	0
12823	6
6649	3
6035	9
61739	12
392447	11
7142	10
66895	8
66887	8
9893	8
63518	8
59482	8
10696	0
67414	0
7074	5
7670	2
10797	2
6176	2
7534	2
10791	2
28986	2
10788	2
7621	2
10777	2
12972	2
9976	2
7514	2
215929	2
11025	2
7016	2
7871	2
21153	2
7802	2
12218	2
12632	2
7760	2
11095	2
7607	2
6321	1
558020	6
7790	0
6881	8
12061	6
67460	6
6790	11
8319	11
62964	10
62467	9
11193	3
11591	11
10411	9
10181338	10
59573	0
14998	0
13837190	0
1020	6
8141	1
8186	8
11600	7
10169	6
10343	13
447	8
12643	2
13846658	13
11596	10
28973	8
27296	8
11651	8
466305	10
9218	9
8183	12
7189	9
4878	8
13848793	9
21108577	10
123	9
26824	0
7028	0
7478	4
62489	7
21429023	2
2275	3
13835344	9
11793	0
13871721	2
6164	0
65785	10
6674	9
10616	12
526	11
11228	0
7003	5
21106520	6
13874733	6
6780	10
8098	10
70714	6
28969	9
7241	8
6577	15
9120	13
13853758	7
11525	1
4481813	3
13876103	8
8058	16
6593	13
14672	0
13850082	3
63903	6
17443	7
62808	6
6855	12
13638	0
18717	0
15954	0
7622	0
7310	10
63156	1
12626	1
28994	3
61765	8
10772140	2
13860335	6
10939	2
3463	2
7679	1
6296	4
5894	3
11586	12
1448	13
217	0
7459	0
11024	0
7026	0
11239	0
11861	0
11036	0
11029	0
11794	0
10511	0
21011	0
11678	0
3644	0
6320	0
10947	0
10787	0
60524	3
55091	2
2606	0
7208	12
1446	11
8520	0
7626	0
11526	4
124968	6
21105905	6
21106560	6
10437215	7
2039535	7
7161	4
13885245	6
62472	12
7678	0
11819	0
99440	0
123993	0
12225	0
693	3
11080	8
10197150	8
13255	0
83962	3
13839199	6
13634	8
7221	8
456015	6
7030	4
8860	14
642951	12
11773	10
6898	8
8262	13
6089	0
13835977	2
7677	0
60121	8
21106518	9
9970	0
8273	13
73479	9
7443	9
86394	8
9454	6
8282	12
13856959	9
6453	16
78828	1
62530	6
7242	6
65750	6
24041	3
5708	3
23730	3
23621376	1
21111781	9
7225	8
21106470	10
247721	6
7029	3
21106581	11
11283	6
156255	0
13869480	8
11488212	10
10992	6
62597	1
4937830	3
844	2
21105870	8
2005981	3
199342	6
6745	6
6916	10
11996	0
55188	0
11077	6
7240	8
66996	6
25886	3
12957	3
19953955	1
21943	3
19956441	1
19957731	1
7636	4
6146	0
62230	0
59674	2
11021	6
21106535	0
10181339	6
5596	8
13849989	2
132	10
70715	6
15855	4
84036	3
13328	2
10784857	0
22191	2
6123	0
8576	0
7851	0
15387	0
7811	0
7835	0
7769	0
7716	0
7564	0
6101	0
7466	4
11732	0
15803	0
7236	3
4437893	11
4489	8
12066	0
13835836	0
6720	2
11042	6
10940	6
10937	6
20570	7
19477	3
14169248	3
13648	8
15409	6
78	8
17868	12
4449	0
75951	2
72551	2
72793	2
11543	0
18	11
21105848	10
556589	11
880	9
7155	15
16359	12
8329	16
13842613	6
21132380	6
29001	1
11632	3
30516	3
26325090	1
21106145	11
10488	3
10292746	2
68832	2
23255	0
11699	4
11695	4
11739	0
11194	0
6165	0
10008	7
10790	0
62466	9
11595	10
6492	12
10451	0
2975965	8
8900	2
11230	0
99681	3
29015	0
8904	6
10018	0
12954	3
13867413	3
13054	6
24641	2
11056	0
11216	0
11210	0
11795	3
789	5
7131	6
13854242	10
1266019	3
558878	4
25890	3
68152	3
65936	8
11180	0
5830	6
6610	16
62485	9
10756	2
10181341	6
58234	0
5142	11
136966	6
64155	10
553578	4
18724	6
7688	6
220998	3
654	0
4366810	4
10422	4
558917	2
57726	0
6330	3
61707	3
10892	10
89258	15
18019	0
13860434	10
60886	10
13871718	6
1114	0
68224	1
68503	1
24533	6
8903	6
11265	3
120489	7
13869414	8
6301	2
19709	8
1664	7
2241	9
11107	4
10986	11
2441	2
137720	11
5593	9
4599	8
13836589	0
21106173	0
707	0
10384035	7
8855	10
5026296	0
10464	3
59483	0
17131	6
12161	0
26325086	0
7856	0
8562	0
7730	0
173	3
191058	11
9219586	16
65234	11
56117	0
21106366	6
25889	3
192748	15
13850142	2
390927	2
69340	6
81815	3
1577	2
71	11
6514	16
4445317	4
14556	9
20132	6
21782117	2
6774	9
11752	3
8960	1
6334	3
11460	9
10438331	13
10628694	10
6604	10
10756390	1
13803	0
63631	0
11788	0
455090	7
7223	6
11629	10
13856352	6
55443	6
453675	6
11465	9
120621	3
20119	3
55205	3
13816	3
26765	3
21181	3
10254	9
4962	7
592	2
7146	11
8521	0
29117	15
78467	7
28682	8
222538	9
7630	5
15427	6
11286	14
67465	9
10243171	9
11332993	9
392	8
206493	11
1361549	10
109838	0
28992	6
20843	6
13229	3
17784	3
12816	8
13104	3
5993	3
62589	0
7686	0
7624	0
7406	7
192642	3
70988	7
7018	0
3350	11
21361761	16
13849981	2
71089	6
10437135	7
65523	9
21106900	10
58563	10
86435	7
15413	0
10449	0
6842	6
7506	2
2656	0
13836520	2
9943	8
5978	3
17347	9
12445	3
3008	10
3277	12
9965	7
6270	0
13848341	3
26325182	13
105291	8
7791	0
71193	10
2925	13
70652	7
2424	11
21105859	7
502245	12
123860	0
73390	9
9088156	0
13848467	7
72556	7
122446	3
773	5
13835235	0
21106140	8
7480	3
108106	0
21106008	10
14299946	0
502855	12
7340	0
8158	0
13835376	0
127750	0
13839109	3
25552	6
13865630	3
256210	11
15702	10
589165	10
64699	3
5915	10
764	8
953	10
2157	12
3544	6
2038738	8
10710415	5
1348	5
13867714	12
59577	3
29107	3
15517	11
4103087	14
10996	10
194092	6
7092	10
13835224	0
1078	3
499714	3
11557190	1
970	14
24972	6
24535	6
8902	6
10437836	8
10437239	8
14627	11
25472	10
8470	10
3210	2
76154	10
13836591	0
455353	0
6658	10
26325085	0
124	7
13662	10
62265	15
13836399	0
16778	0
7705	0
11694	4
123207	7
67594	14
992	12
11930	4
13644	8
60329	0
7727	0
7728	0
7021	4
10948	0
1143	3
376	3
10801109	1
8030	6
8093	8
13658	6
21106586	3
21105699	12
13865426	3
71628	2
13837329	12
13837319	12
8241	12
11422351	10
1609	0
83866	0
67270	10
20198	3
361	12
7199	9
14916	18
10733068	2
16736498	4
6528	12
2297441	10
6033	10
13839553	0
10025	3
6524	12
8243	12
13860	8
1015	9
204209	15
61266	12
13874867	3
71430	0
13837303	12
7397	6
26325087	0
1906	10
363458	0
7684	0
13856009	8
1278	14
76394	9
7279	10
71787	6
11244	4
63889	7
13835336	0
83850	0
13835209	0
5004	3
7150	12
15016	0
503239	7
13837537	0
20848	8
13835293	0
6371	7
9873	14
11610	9
13839441	0
72056	0
34095	0
18685	0
62628	0
11875	0
40130	3
191	2
8528	8
10101	5
2849146	9
185	10
4590	10
18177	12
13854944	0
13836021	0
13884973	0
68568	10
13842001	0
15753	9
8733	0
1266393	4
6600	10
3693	14
4333	16
13090	14
13839416	0
16387	0
659	1
10437210	10
13835861	0
4927801	0
64016	17
23977588	4
11422	9
5027	8
13257	7
26325088	0
960	2
19231	3
10437335	9
12874	8
13303	8
12229	7
2457	18
29282	8
1710	6
913	9
2625	13
18941	8
4760	8
2169	8
13302	8
21109330	0
14021447	1
8182	12
12705	8
33617	9
1141	6
16388	5
26325089	13
63968	13
13811	4
12231	7
2699	13
70660	4
18336	8
4768	8
63908	8
221226	8
6287	5
2075	14
24099	0
10801842	4
27749	11
18801	0
68156	0
5660	7
5091	3
917	6
3741	14
1151	11
9797	15
7600	2
5554	7
8111	14
11439687	10
4759	9
2937774	10
2206	8
63310	8
10106	5
30881	9
206561	10
7745	3
1262	11
13835294	16
28552	8
59447	0
7528	0
13835459	0
13837702	0
415	0
65272	1
48024	0
13866593	0
7530	0
133166	4
4268	14
14620	9
299166	9
5976	8
13839575	0
4444100	20
12133	9
42330	8
768	9
5791	4
5233	11
4575	8
14256731	2
60858	16
4444107	22
8935	6
26325080	1
2079	8
44152	8
12933	0
36029	7
7964	3
6193	3
3548	9
3918	6
106796	21
577	4
744	9
8124942	11
305	2
4624	11
2908	17
83191	4
91432	11
8101973	11
13835550	0
4911	20
7703	0
5932	4
6002	4
4777	11
120548	8
5139	18
13835604	0
5774	4
11917	6
2068	11
3841535	19
13835706	3
92468	4
92494	4
5198	17
5026	17
12730	8
2121	12
3216	11
5236	11
8912	0
3513	15
3322	14
26325183	9
17339596	0
5145918	11
733	0
6646	0
56232	2
14688	2
10227261	2
26325081	1
13871489	3
13835630	0
13835932	0
13849665	3
559096	0
4745	10
13850879	3
230	7
5557	9
12549	20
2700	20
4744	10
62060	3
4343	11
3584	18
26286843	19
75956	8
197564	4
84971	0
388391	0
86007	3
4471584	21
3652	11
5550	4
5553	7
7984	0
12586	1
26325082	1
5709	9
30572	2
5376	9
3534	6
3438	8
33416	0
11632871	0
6066	9
8103122	20
440	0
24722	8
15789876	2
4447447	8
4470736	11
96749	1
4228778	8
32555	8
49179	4
4450907	8
5775	2
26325083	1
193441	4
509179	8
5633	4
5162	14
10162	9
5541	6
5552	6
2654	6
4444553	21
5113	9
4380	15
4575338	8
48085	4
26325084	2
21106058	14
26563	0
21105591	14
5551	4
2760	4
9786472	4
196288	4
139025	4
5542	4
19232037	4
19232038	4
18547147	4
21587143	4
2271976	6
15520	10
4444479	6
5807	6
54833	12
75995	8
21106077	14
58496	3
21106059	6
6013	6
1043	16
21105594	14
10481872	8
21486195	8
4067	20
5768	0
31006	7
75662	19
29400	19
4444362	11
6045	5
