Compound Id	AutocorrelationMass [ATSm4]
6191	22.518
6153	0.0
16425	0.0
6190	29.019
11919	12.0
67991	23.158
291	0.0
6084	0.0
6094	0.0
7555	1.0
6120	0.0
7712	2.0
6308	2.0
9646	0.0
10781	8.0
15802	7.0
17976	6.0
7767	3.0
7604	3.0
7010	4.0
6163	3.0
6340	4.0
8560	4.0
11094	4.0
11023	5.0
11055	4.0
10786	6.0
7619	4.0
10755	6.0
11551	6.0
349	5.0
11035	6.0
11104	5.0
10795	8.0
10445	5.0
7849	6.0
17558	6.0
13439	6.0
13402	12.0
14840	7.0
13448	7.0
13619	8.0
7890	9.0
11882	10.0
11883	11.0
10540	13.0
7929	17.0
11897	18.0
11899	19.0
12017	20.0
12072	21.0
11900	22.0
11901	23.0
11146	24.0
11902	25.0
10542	29.0
11906	33.0
8878	2.0
11585	14.993
13837650	8.713
13853215	37.397
9392	35.520
7674	5.0
6156	0.0
18410	7.0
7024	2.0
15438	5.0
8896	0.0
14751	7.0
221117	8.0
7787	3.0
8908	7.0
8909	8.0
8910	10.0
6188	45.775
10265264	7.0
10179173	7.0
21800	8.0
10325078	53.082
6111	0.0
10265270	12.0
15765	8.0
10179239	12.0
69569	38.741
5730	0.0
13837281	34.851
9724	13.0
7662	20.710
13862559	29.423
7518	22.209
21106571	44.039
13864445	38.136
21106163	44.039
21106540	52.752
6339	177.032
38364	56.462
27488	67.386
11776	42.916
25677	49.421
158870	35.614
157093	32.662
83374	32.662
457144	35.614
135925	38.566
457145	35.614
84188	44.327
136000	44.327
135983	41.375
136001	41.375
136002	44.327
136003	41.375
84235	38.423
82755	41.517
82712	44.469
157094	47.278
103011	41.517
102798	47.421
82762	50.230
11974	144.738
56793	55.182
454495	55.182
40191	46.469
56791	46.469
35581	46.469
56774	64.037
82765	55.324
27793	67.656
82754	58.943
457138	55.991
102897	55.991
457139	58.943
102947	53.182
97173	50.230
102720	50.230
102801	53.182
102833	58.943
102721	50.230
102856	53.182
102933	55.991
103066	50.230
97172	53.039
106355	58.943
102741	59.085
97055	64.846
97198	59.085
34874	60.943
36972	60.943
56788	52.230
533188	52.230
35579	52.230
16182	43.517
46262	52.230
35580	43.517
82818	52.230
56790	60.943
56795	52.230
33458	60.943
82777	43.517
35584	52.230
56785	43.517
56792	43.517
34189	43.517
34859	78.653
84346	78.653
56760	69.941
56755	78.653
33666	61.228
36973	69.798
37744	69.798
46894	69.798
45444	61.085
56769	69.798
56780	61.085
34847	61.085
39406	61.085
35081	52.373
56781	61.085
56771	52.373
102834	76.511
102722	73.559
154865	73.559
96948	64.846
102743	67.798
102857	70.607
154866	64.846
106356	73.559
102787	67.798
97240	62.037
102742	67.798
97257	91.127
97224	82.414
102923	85.366
96868	88.175
96864	88.175
97234	82.414
97233	82.414
154062	88.175
97142	76.653
56782	93.270
36977	93.270
83414	84.557
84348	101.982
82823	84.557
36975	75.559
56778	66.846
43354	66.846
37779	75.559
45445	58.134
36974	58.134
35585	66.846
34848	58.134
84344	66.846
34850	66.846
82819	66.846
56772	58.134
82820	66.846
16415	84.272
56779	66.846
56768	58.134
56777	49.421
84345	66.846
34668	58.134
96965	105.743
33198	99.982
82783	84.414
34852	84.414
37000	84.414
37019	75.702
56765	75.702
39198	75.702
82740	93.127
56761	84.414
56756	75.702
56766	75.702
83413	66.989
34851	75.702
36976	75.702
56767	66.989
56763	72.750
56787	57.991
35583	57.991
82807	49.278
56794	49.278
33386	57.991
33457	66.704
47912	49.278
82817	49.278
46893	40.566
33280	49.278
35582	40.566
33304	49.278
46263	57.991
15827	123.311
33407	107.886
36985	116.599
35205	107.886
15637	107.886
82821	107.886
34853	90.175
37745	90.175
36978	81.463
34190	72.750
34191	81.463
36771	81.463
36710	72.750
56757	81.463
549017	90.175
84347	72.750
56764	81.463
56758	81.463
47914	72.750
56762	90.175
33984	81.463
33983	72.750
34860	99.031
82738	90.318
36982	99.031
36979	90.318
47915	99.031
56783	90.318
36981	90.318
37004	99.031
36980	90.318
82751	131.215
36989	131.215
33282	72.607
46285	72.607
46284	63.895
82806	63.895
56776	55.182
47913	72.607
32952	63.895
45446	55.182
43353	63.895
56773	63.895
33281	55.039
56786	55.039
56789	46.327
33456	37.614
46264	55.039
36990	122.360
35912	113.647
45448	113.647
36987	113.647
36988	113.647
33986	104.792
36983	99.031
36986	96.079
45447	107.743
35566	104.792
47916	96.079
46137	96.079
550258	96.079
33985	96.079
15484	154.544
34854	87.224
46136	87.224
82736	78.511
56759	78.511
36984	78.511
56775	69.656
56770	60.943
35206	136.976
34192	119.408
82822	119.408
35108	101.840
33316	84.272
21106570	67.368
23208	0.0
4514529	0.0
6132	0.0
9016	28.014
4514586	0.0
4514549	0.0
11083	17.471
6988	26.184
11366	40.8
1253	15.877
3102535	5.830
6186	54.152
13836549	36.994
13868660	30.035
457140	50.088
107412	25.462
12197	1.0
61346	10.861
6187	56.029
13866746	28.826
13857694	14.807
13866817	14.807
9253	36.102
83734	33.935
5977	0.0
29040	39.075
6108	0.0
10054	0.0
16841	21.513
13837280	17.426
9254	27.724
21106179	0.0
692	0.0
12201	3.0
6151	0.0
62827	19.758
8883	12.0
13837988	23.520
13875356	29.611
13875212	73.869
11038	37.437
2282428	50.356
9251	44.502
71312	80.831
11153	0.0
454215	31.054
15077490	58.734
2018165	9.338
6119	0.0
2293678	63.139
109705	37.472
10765	2.0
56442	1.0
4449912	1.0
22814	0.0
99596	24.166
13835316	0.0
6098	0.0
14694	18.051
13836674	2.952
13875160	10.903
23055	7.485
14829	0.0
6105	0.0
553742	8.713
6104	0.0
558928	8.713
6086	0.0
2056044	31.169
3441	45.576
6130	0.0
12577	7.506
34863	40.566
34866	46.327
34665	37.614
34664	37.614
37904	46.327
34864	37.614
34188	37.614
34865	37.614
34868	43.375
37905	52.088
34869	43.375
37918	43.375
37915	34.662
34867	34.662
25605	43.375
26011	34.662
34870	43.375
34666	34.662
21924	34.662
34667	40.423
34871	31.710
34873	40.423
56784	49.136
34872	31.710
8351654	11.626
22408	0.0
73583	32.759
2340753	40.683
10325184	28.975
21111806	9.327
21108550	9.327
9325	11.829
9228	12.067
4444456	5.903
11708	45.264
6093	0.0
6148	0.0
13838404	0.0
6179	52.277
748	0.0
9256	15.012
10614293	5.0
11109	3.0
24142	12.0
13622	11.0
16180	10.0
7891	9.0
29025	6.0
12635	8.0
11121	4.0
7713	2.0
12809	7.0
7833	5.0
7556	1.0
7954	0.0
555074	4.0
4516601	5.0
4483639	2.0
4516599	5.0
4512361	5.0
4483638	2.0
4512642	5.0
6085	0.0
8544	0.0
7788	3.0
6149	0.0
10053	0.0
11117	3.0
6827	14.0
7676	8.903
13875281	13.855
13875230	10.903
6128	0.0
391	0.0
71390	0.0
2916	0.0
558875	44.258
12446	3.0
7957	0.0
10113	2.0
6087	0.0
18971812	23.039
13299573	14.562
3631	27.444
15755	26.759
67470	26.759
15756	23.807
15524	23.807
14441700	6.115
2062437	36.315
11911	26.138
11154	0.0
30713	20.553
21106172	31.239
127983	0.0
11148	0.0
10512	4.952
10526	5.952
24590970	46.798
11865	6.952
6042	0.0
13875320	24.958
7673	16.305
13875258	18.305
13875392	18.305
21108548	27.295
14995	29.710
14994	29.710
15475	35.471
15478	32.520
518	0.0
967	77.897
12499	35.704
71433	3.0
9484	0.0
11099	2.0
11110	3.0
11086	5.0
14692	7.0
24263	11.0
11857	7.0
391428	11.0
6309	2.0
7557	1.0
558883	2.0
56020	2.0
553642	8.0
16791	5.0
454209	4.164
9633	6.582
9377	4.582
9243	0.0
923	0.0
7850	7.952
7714	3.952
10437	2.952
6097	0.0
6083	0.0
10487	8.903
9614	6.164
13861343	23.592
11756	3.830
15476	26.759
274	0.0
56144	44.337
11864	5.0
11845	4.0
6125	0.0
12456	7.0
17880	6.0
7558	1.0
29036	0.0
1087	0.0
7001	36.019
10606755	30.955
55075	213.822
13868640	29.611
11351244	2.0
7090	14.491
7553	6.653
61213	12.290
23886	31.710
33421	31.710
15477	29.710
26010	37.471
30600	28.759
33455	28.759
33934	28.759
33932	28.759
15473	25.807
17099	34.520
17098	25.807
33933	25.807
15474	25.807
63863	15.583
454638	31.0
6121	0.0
6315	3.952
7330	0.0
6307	13.305
12219	12.653
7848	11.653
11863	10.653
7810	9.653
7766	8.653
7711	7.653
7552	6.653
6092	0.0
6088	0.0
26516	17.566
11087	24.132
8543	5.903
12209	3.0
9286	10.008
11806	2.0
6342	34.851
120464	9.903
7733	2.0
7738	0.0
21111820	3.670
8329688	27.699
6735	31.958
92731	53.160
6326	17.426
19766	59.348
6665	25.982
512621	16.692
9642	0.0
10124	4.0
6118	0.0
12010	13.566
11830	12.566
10497	11.566
31029	10.566
