Compound Id	RotatableBondsCount
14866	2
21105959	1
13865438	1
21106135	1
7383	2
62534	1
62408	1
7389	1
13869451	0
6974	0
7961	1
13835772	0
971	0
11588	1
8800	0
66656	2
21106019	1
7615	2
13647	1
7013	2
6135	0
13854248	0
13869339	0
13837686	0
13839082	0
553649	2
10536	6
7239	1
7391	2
21111817	1
6102	0
4444102	1
69982	3
9233	2
387	1
7299	2
7224	0
5739	0
8804	0
6338	1
13863618	1
278	0
29153	0
5979	1
7827	4
18607	2
18219	2
11783	0
10586285	2
21105871	0
6739	0
434	1
10205670	1
24043	3
68676	2
6852	1
7546	1
15495	5
10328	0
7145	1
13846959	1
937	0
9363	0
62632	13
78998	12
11884	10
16177	9
15853	8
67360	7
11866	4
15846	6
29026	5
11846	3
7770	2
7717	1
19475	2
7685	0
87265	1
21106148	2
8817	0
7566	0
13853943	1
15486	7
18920	5
9391	1
28982	1
13839110	0
9824	0
11434292	4
65763	2
68328	4
331	1
21169510	3
7689	0
63906	1
2246	0
13837787	1
13839151	0
13865680	1
11604	1
12060	2
14678	3
11489	0
2991	2
21106365	0
23101	4
55123	6
12012	5
11125	4
7782	3
7734	2
7577	1
13630	0
7278	3
6781	2
13839128	0
7202	2
235	1
11584	2
13571291	0
6807	1
13839174	0
13839105	0
13846663	1
8657	1
11589	2
9579	1
11755	2
7761	4
10492	3
11784	0
11785	0
6311	0
21106524	1
89076	3
14227	1
19476	3
2185	2
62484	2
6838	2
10257	2
8799	0
10498	1
9349	0
13839123	0
11576	1
8071	1
21105795	1
8374	5
11761	2
7956	0
6794	3
924	1
12637	7
6775	0
5889	0
21106091	2
3951	1
763	0
5882	2
7140	1
238	1
9994	0
61001	2
2003	0
21168826	1
20124	0
8816	0
8788	0
11672	0
29008	0
6550	0
6688	3
61538	0
10246	0
79969	4
15093	2
7176	2
6840	0
7616	2
61111	0
4446445	5
4444608	3
394562	1
30595	2
8899	0
13876539	2
62310	4
7234	1
16804	0
21105998	1
12244	0
61411	0
6333	1
6706	1
8060	4
8341	0
10441	1
11833	3
6406	2
13835126	1
65701	1
6023	2
5678	0
10248	0
69177	0
10244	0
9911	0
1005	1
8552	4
7803	5
171	0
122090	5
8070	1
13846749	3
13859497	1
10652594	0
11841	4
11749	2
8569	6
12220	8
7823	4
11849	4
3168	2
455420	6
10709	2
13837797	4
71876	8
18688	3
62249	2
55084	7
7694	6
7482	5
11716	6
7515	4
7076	5
7757	10
7511	8
7509	7
29005	6
10420	5
7475	4
7463	3
11910	1
7872	8
7875	10
7913	12
8568	6
14846	8
7800	7
11843	5
29012	4
7538	6
7536	5
7706	3
11680	3
11706	4
10653	2
7012	2
11065	2
28981	5
8525	2
7081	3
6313	1
6335	1
441	6
7838	5
5949	4
29029	7
7772	3
256	2
512	1
172	0
15443	1
66021	0
8674	2
13863629	1
13835351	2
6773	2
16736486	0
6621	0
13860641	1
21106525	1
13854136	0
13835151	0
10991	1
13860692	0
1019	0
62517	2
10903	1
6177	1
7064	3
6341	1
259	2
13249	13
7701	3
7888	9
12013	11
2863	8
7866	7
10033	15
370	6
12071	17
10035	18
4963	1
6907	4
553171	4
2041618	6
9411	3
7559	1
15965	4
6897	3
6883	2
7211	2
21105897	3
5439	2
7190	1
7469	3
10001	2
11625	2
6586	1
6675	1
472932	2
7073	4
8554	0
55130	4
10433	4
11992	3
7671	4
10446	2
7657	4
22453	4
7065	3
11045	5
7472	3
11207996	3
29016	4
7747	3
7627	2
10571	2
11647	2
66809	1
13865424	1
7175	2
7157	2
21112023	1
11582	1
7172	2
16119	0
864	0
79280	4
28947	3
7042	2
13837760	0
76894	6
205483	2
7737	0
6322	1
7132	1
8763	0
13848808	2
10837	2
13869434	0
21159695	2
6835	1
21108576	1
7533	4
56559	15
9053802	11
29000	2
7434	5
6312	1
8398	2
11898	18
72522	17
7928	16
14348	15
2581	14
11891	13
7917	12
7915	11
7901	10
7892	9
7882	8
8574	7
932	6
7812	4
7837	5
6040	3
258	2
1004	1
682	0
13872989	1
8665	1
6950	0
552744	1
70806	1
11671339	3
10251740	1
69914	3
13862665	3
21168813	1
175	0
6630	0
13840647	0
13860491	0
13839012	1
20545	15
8012	2
9564	0
7044	2
11003	2
10452	0
6314	1
4510484	4
66896	11
10437074	0
21105878	2
13839308	1
6753	0
374462	0
13869462	0
21106519	3
13860775	1
21106015	1
11809	2
12823	1
6649	3
6035	2
61739	0
392447	2
7142	1
66895	7
66887	6
9893	3
63518	5
59482	4
10696	0
67414	6
7074	4
7670	4
10797	2
6176	1
7534	4
10791	2
28986	4
10788	2
7621	2
10777	1
12972	8
9976	6
7514	4
215929	5
11025	3
7016	2
7871	8
21153	9
7802	5
12218	7
12632	6
7760	4
11095	3
7607	2
6321	1
558020	0
7790	0
6881	2
12061	2
67460	3
6790	0
8319	0
62964	3
62467	1
11193	2
11591	2
10411	2
10181338	2
59573	2
14998	2
13837190	2
1020	0
8141	0
8186	1
11600	1
10169	3
10343	2
447	1
12643	0
13846658	1
11596	3
28973	4
27296	3
11651	2
466305	3
9218	2
8183	2
7189	1
4878	0
13848793	0
21108577	3
123	1
26824	6
7028	0
7478	4
62489	1
21429023	0
2275	0
13835344	2
11793	3
13871721	1
6164	1
65785	5
6674	1
10616	2
526	2
11228	1
7003	4
21106520	0
13874733	0
6780	0
8098	0
70714	0
28969	2
7241	0
6577	3
9120	2
13853758	1
11525	2
4481813	0
13876103	3
8058	3
6593	0
14672	1
13850082	6
63903	2
17443	1
62808	0
6855	1
13638	0
18717	2
15954	3
7622	2
7310	4
63156	4
12626	3
28994	1
61765	2
10772140	1
13860335	1
10939	0
3463	0
7679	0
6296	0
5894	1
11586	3
1448	2
217	0
7459	3
11024	3
7026	0
11239	1
11861	6
11036	4
11029	4
11794	3
10511	4
21011	2
11678	3
3644	0
6320	1
10947	2
10787	2
60524	0
55091	1
2606	1
7208	2
1446	1
8520	6
7626	2
11526	2
124968	0
21105905	1
21106560	1
10437215	3
2039535	2
7161	1
13885245	4
62472	3
7678	0
11819	3
99440	2
123993	4
12225	0
693	0
11080	0
10197150	2
13255	0
83962	2
13839199	0
13634	1
7221	1
456015	1
7030	0
8860	0
642951	3
11773	0
6898	3
8262	1
6089	0
13835977	1
7677	0
60121	2
21106518	1
9970	0
8273	1
73479	1
7443	1
86394	1
9454	2
8282	0
13856959	4
6453	0
78828	6
62530	2
7242	1
65750	4
24041	5
5708	3
23730	2
23621376	3
21111781	2
7225	0
21106470	0
247721	5
7029	0
21106581	2
11283	3
156255	0
13869480	1
11488212	1
10992	1
62597	2
4937830	0
844	2
21105870	2
2005981	0
199342	4
6745	3
6916	5
11996	2
55188	2
11077	0
7240	1
66996	0
25886	5
12957	3
19953955	4
21943	4
19956441	5
19957731	8
7636	0
6146	0
62230	4
59674	1
11021	1
21106535	2
10181339	3
5596	0
13849989	4
132	1
70715	0
15855	1
84036	4
13328	0
10784857	0
22191	4
6123	0
8576	8
7851	6
15387	7
7811	4
7835	5
7769	3
7716	2
7564	1
6101	0
7466	3
11732	2
15803	1
7236	0
4437893	5
4489	0
12066	0
13835836	4
6720	1
11042	0
10940	0
10937	0
20570	1
19477	5
14169248	5
13648	1
15409	5
78	0
17868	1
4449	0
75951	5
72551	6
72793	5
11543	3
18	1
21105848	2
556589	3
880	2
7155	3
16359	2
8329	3
13842613	0
21132380	0
29001	2
11632	5
30516	6
26325090	7
21106145	2
10488	0
10292746	0
68832	3
23255	1
11699	5
11695	4
11739	3
11194	2
6165	1
10008	0
10790	2
62466	1
11595	2
6492	0
10451	0
2975965	1
8900	0
11230	1
99681	3
29015	0
8904	0
10018	0
12954	7
13867413	2
13054	3
24641	6
11056	2
11216	3
11210	3
11795	3
789	3
7131	1
13854242	3
1266019	6
558878	4
25890	8
68152	2
65936	0
11180	1
5830	2
6610	3
62485	1
10756	1
10181341	2
58234	0
5142	1
136966	1
64155	3
553578	4
18724	1
7688	0
220998	9
654	0
4366810	6
10422	5
558917	4
57726	0
6330	1
61707	1
10892	2
89258	3
18019	8
13860434	2
60886	0
13871718	3
1114	0
68224	4
68503	4
24533	1
8903	0
11265	3
120489	1
13869414	1
6301	4
19709	2
1664	0
2241	1
11107	4
10986	2
2441	0
137720	3
5593	0
4599	2
13836589	3
21106173	0
707	0
10384035	2
8855	0
5026296	0
10464	2
59483	0
17131	4
12161	4
26325086	0
7856	6
8562	4
7730	2
173	0
191058	2
9219586	4
65234	2
56117	4
21106366	2
25889	3
192748	4
13850142	1
390927	1
69340	4
81815	1
1577	0
71	1
6514	1
4445317	2
14556	3
20132	5
21782117	0
6774	2
11752	2
8960	0
6334	1
11460	2
10438331	1
10628694	0
6604	0
10756390	4
13803	3
63631	1
11788	0
455090	1
7223	1
11629	2
13856352	2
55443	5
453675	6
11465	3
120621	2
20119	3
55205	4
13816	2
26765	3
21181	4
10254	1
4962	1
592	1
7146	1
8521	8
29117	2
78467	2
28682	1
222538	2
7630	2
15427	3
11286	1
67465	2
10243171	2
11332993	2
392	0
206493	0
1361549	6
109838	4
28992	0
20843	0
13229	5
17784	3
12816	1
13104	3
5993	1
62589	0
7686	0
7624	2
7406	3
192642	2
70988	4
7018	2
3350	1
21361761	3
13849981	4
71089	0
10437135	2
65523	2
21106900	2
58563	1
86435	4
15413	6
10449	0
6842	0
7506	5
2656	0
13836520	4
9943	1
5978	0
17347	1
12445	2
3008	3
3277	3
9965	3
6270	8
13848341	5
26325182	1
105291	1
7791	0
71193	2
2925	4
70652	5
2424	0
21105859	2
502245	4
123860	7
73390	3
9088156	7
13848467	3
72556	4
122446	2
773	0
13835235	1
21106140	4
7480	0
108106	8
21106008	3
14299946	0
502855	4
7340	9
8158	3
13835376	5
127750	5
13839109	5
25552	2
13865630	7
256210	0
15702	4
589165	2
64699	3
5915	2
764	0
953	1
2157	3
3544	4
2038738	0
10710415	4
1348	0
13867714	1
59577	4
29107	1
15517	0
4103087	2
10996	3
194092	2
7092	1
13835224	1
1078	3
499714	1
11557190	8
970	0
24972	0
24535	2
8902	0
10437836	4
10437239	2
14627	0
25472	3
8470	3
3210	7
76154	2
13836591	3
455353	6
6658	1
26325085	10
124	2
13662	1
62265	3
13836399	5
16778	4
7705	3
11694	4
123207	0
67594	2
992	2
11930	2
13644	1
60329	3
7727	2
7728	2
7021	2
10948	2
1143	0
376	6
10801109	8
8030	3
8093	3
13658	0
21106586	4
21105699	1
13865426	4
71628	4
13837329	4
13837319	10
8241	8
11422351	1
1609	3
83866	0
67270	1
20198	2
361	1
7199	2
14916	3
10733068	5
16736498	0
6528	14
2297441	4
6033	1
13839553	2
10025	7
6524	8
8243	12
13860	1
1015	0
204209	3
61266	1
13874867	3
71430	2
13837303	6
7397	2
26325087	10
1906	2
363458	0
7684	0
13856009	1
1278	0
76394	0
7279	3
71787	3
11244	1
63889	0
13835336	1
83850	0
13835209	3
5004	9
7150	2
15016	16
503239	1
13837537	0
20848	4
13835293	2
6371	2
9873	0
11610	3
13839441	4
72056	11
34095	9
18685	8
62628	7
11875	6
40130	4
191	5
8528	0
10101	3
2849146	2
185	0
4590	4
18177	3
13854944	2
13836021	2
13884973	2
68568	1
13842001	4
15753	2
8733	2
1266393	3
6600	2
3693	4
4333	4
13090	2
13839416	5
16387	9
659	0
10437210	1
13835861	1
4927801	10
64016	4
23977588	0
11422	2
5027	4
13257	0
26325088	10
960	14
19231	1
10437335	3
12874	5
13303	5
12229	0
2457	1
29282	6
1710	2
913	1
2625	4
18941	6
4760	5
2169	4
13302	4
21109330	1
14021447	10
8182	2
12705	5
33617	5
1141	0
16388	9
26325089	10
63968	1
13811	6
12231	0
2699	4
70660	5
18336	3
4768	4
63908	1
221226	2
6287	6
2075	3
24099	3
10801842	5
27749	4
18801	5
68156	4
5660	0
5091	16
917	1
3741	1
1151	0
9797	3
7600	6
5554	0
8111	0
11439687	1
4759	5
2937774	3
2206	2
63310	0
10106	9
30881	6
206561	2
7745	3
1262	3
13835294	0
28552	4
59447	0
7528	0
13835459	0
13837702	3
415	2
65272	2
48024	0
13866593	4
7530	0
133166	2
4268	2
14620	5
299166	1
5976	0
13839575	6
4444100	1
12133	5
42330	3
768	0
5791	0
5233	1
4575	4
14256731	8
60858	3
4444107	2
8935	3
26325080	12
2079	4
44152	3
12933	9
36029	5
7964	4
6193	5
3548	6
3918	4
106796	3
577	0
744	0
8124942	5
305	5
4624	4
2908	1
83191	2
91432	1
8101973	3
13835550	1
4911	3
7703	3
5932	2
6002	1
4777	6
120548	1
5139	4
13835604	4
5774	3
11917	4
2068	0
3841535	4
13835706	8
92468	5
92494	4
5198	1
5026	3
12730	8
2121	1
3216	6
5236	0
8912	0
3513	1
3322	5
26325183	4
17339596	3
5145918	3
733	2
6646	4
56232	7
14688	11
10227261	9
26325081	14
13871489	7
13835630	6
13835932	3
13849665	14
559096	0
4745	7
13850879	11
230	2
5557	5
12549	3
2700	2
4744	7
62060	0
4343	8
3584	5
26286843	4
75956	0
197564	2
84971	4
388391	4
86007	6
4471584	2
3652	6
5550	2
5553	0
7984	4
12586	9
26325082	16
5709	1
30572	4
5376	5
3534	5
3438	6
33416	0
11632871	0
6066	3
8103122	5
440	5
24722	0
15789876	12
4447447	1
4470736	11
96749	5
4228778	14
32555	3
49179	7
4450907	0
5775	5
26325083	18
193441	2
509179	0
5633	3
5162	7
10162	4
5541	2
5552	2
2654	7
4444553	3
5113	0
4380	3
4575338	0
48085	7
26325084	20
21106058	13
26563	0
21105591	9
5551	2
2760	4
9786472	6
196288	8
139025	10
5542	4
19232037	5
19232038	7
18547147	8
21587143	10
2271976	5
15520	7
4444479	4
5807	2
54833	11
75995	0
21106077	12
58496	2
21106059	13
6013	5
1043	5
21105594	12
10481872	13
21486195	15
4067	12
5768	5
31006	5
75662	4
29400	5
4444362	6
6045	7
