Compound Id	KappaShapeIndices [Kier3]
46264	2.831
36990	2.72
35912	2.845
45448	2.845
36987	2.845
36988	2.845
33986	2.741
36983	2.741
36986	2.88
45447	2.612
35566	2.741
47916	2.88
46137	2.88
550258	2.88
33985	2.88
15484	2.811
34854	2.805
46136	2.805
82736	2.963
56759	2.963
36984	2.963
56775	2.880
56770	3.063
35206	2.813
34192	2.845
82822	2.845
35108	2.88
33316	2.963
21106570	1.6
23208	0.0
4514529	0.0
6132	N/A
9016	2.667
4514586	0.0
4514549	0.0
11083	2.0
6988	1.704
11366	1.75
1253	2.5
3102535	1.5
6186	2.222
13836549	1.563
13868660	1.8
457140	1.646
107412	2.222
12197	4.0
61346	8.0
6187	2.222
13866746	1.6
13857694	1.8
13866817	1.8
9253	2.667
83734	2.667
5977	N/A
29040	2.667
6108	0.0
10054	N/A
16841	2.667
13837280	4.0
9254	2.667
21106179	N/A
692	0.0
12201	5.333
6151	N/A
62827	2.222
8883	0.778
13837988	1.488
13875356	1.8
13875212	1.488
11038	1.8
2282428	2.667
9251	2.667
71312	2.667
11153	0.0
454215	2.667
15077490	2.667
2018165	4.0
6119	N/A
2293678	2.667
109705	4.267
10765	4.0
56442	4.0
4449912	4.0
22814	0.0
99596	2.667
13835316	N/A
6098	0.0
14694	5.333
13836674	4.0
13875160	1.8
23055	5.333
14829	N/A
6105	0.0
553742	4.0
6104	0.0
558928	4.0
6086	0.0
2056044	3.516
3441	2.667
6130	N/A
12577	5.333
34863	2.397
34866	2.397
34665	2.571
34664	2.571
37904	2.397
34864	2.571
34188	2.571
34865	2.571
34868	2.571
37905	2.397
34869	2.571
37918	2.571
37915	2.765
34867	2.765
25605	2.571
26011	2.765
34870	2.571
34666	2.765
21924	2.765
34667	2.765
34871	2.982
34873	2.765
56784	2.571
34872	2.982
8351654	1.704
22408	0.0
73583	2.222
2340753	5.333
10325184	5.333
21111806	1.8
21108550	1.8
9325	1.488
9228	1.8
4444456	4.0
11708	1.8
6093	0.0
6148	N/A
13838404	N/A
6179	2.667
748	0.0
9256	2.667
10614293	7.2
11109	5.333
24142	14.0
13622	13.091
16180	12.0
7891	11.111
29025	8.0
12635	10.0
11121	6.0
7713	4.0
12809	9.143
7833	7.2
7556	4.0
7954	0.0
555074	6.0
4516601	7.2
4483639	4.0
4516599	7.2
4512361	7.2
4483638	4.0
4512642	7.2
6085	0.0
8544	0.64
7788	1.333
6149	N/A
10053	N/A
11117	1.333
6827	2.25
7676	1.5
13875281	1.488
13875230	1.8
6128	N/A
391	0.0
71390	N/A
2916	0.0
558875	4.0
12446	5.333
7957	N/A
10113	4.0
6087	0.0
18971812	2.222
13299573	8.0
3631	4.48
15755	1.701
67470	1.701
15756	1.860
15524	1.860
14441700	5.333
2062437	2.667
11911	5.333
11154	0.0
30713	3.0
21106172	1.75
127983	0.0
11148	0.0
10512	5.333
10526	6.0
24590970	2.667
11865	7.2
6042	N/A
13875320	1.488
7673	1.5
13875258	1.8
13875392	1.8
21108548	1.8
14995	1.563
14994	1.563
15475	1.563
15478	1.701
518	0.0
967	1.563
12499	1.563
71433	5.333
9484	N/A
11099	4.0
11110	5.333
11086	1.5
14692	9.143
24263	0.847
11857	1.959
391428	0.847
6309	4.0
7557	4.0
558883	4.0
56020	4.0
553642	2.813
16791	7.2
454209	5.333
9633	8.0
9377	6.0
9243	0.0
923	0.0
7850	8.0
7714	4.0
10437	4.0
6097	0.0
6083	0.0
10487	1.5
9614	1.5
13861343	2.667
11756	5.333
15476	1.701
274	0.0
56144	1.991
11864	7.2
11845	6.0
6125	N/A
12456	9.143
17880	8.0
7558	4.0
29036	N/A
1087	0.0
7001	1.75
10606755	1.991
55075	1.563
13868640	1.8
11351244	0.490
7090	2.286
7553	4.0
61213	5.333
23886	2.343
33421	2.343
15477	1.563
26010	2.343
30600	2.534
33455	2.534
33934	2.534
33932	2.534
15473	2.75
17099	2.534
17098	2.75
33933	2.75
15474	2.75
63863	8.0
454638	1.041
6121	N/A
6315	4.0
7330	0.64
6307	4.0
12219	9.143
7848	8.0
11863	7.2
7810	6.0
7766	5.333
7711	4.0
7552	4.0
6092	0.0
6088	0.0
26516	2.380
11087	1.5
8543	4.0
12209	5.333
9286	3.0
11806	4.0
6342	3.0
120464	2.667
7733	4.0
7738	0.64
21111820	0.980
8329688	5.333
6735	1.451
92731	2.0
6326	4.0
19766	1.6
6665	2.994
512621	2.88
9642	0.0
10124	3.0
6118	N/A
12010	6.0
11830	5.333
10497	4.0
31029	4.0
10340	0.980
1108	1.5
236	1.333
13875283	1.8
13840690	1.8
6737	1.451
6789	1.6
15620	1.646
2927	3.75
3973	2.222
12442	4.0
6095	0.0
10675065	4.5
11961	1.75
21111772	1.75
12228	1.5
1406720	1.090
6364	0.717
7180	2.286
7182	2.286
10669	2.286
55090	5.333
61487	5.333
6100	0.0
10410	3.111
13492	5.333
15747	6.188
13487	4.592
7385	2.380
10404	3.787
7419	3.111
7219	1.8
7739	0.64
9903	0.997
8868	0.997
16159	2.667
13300034	2.831
2018460	2.813
61149	2.041
11954	1.550
13029	1.550
13875432	1.8
7151	2.25
63054	1.6
7098	2.5
9095782	2.222
6635	3.111
8356	2.286
7128	2.0
15461	2.215
7521	1.8
7641	1.8
7672	1.5
6967	1.488
21168808	0.980
7220	1.8
8876	1.383
2928	3.986
13030	1.75
13875441	1.8
10975	3.0
10870	2.721
218253	2.268
15488	2.479
6122	N/A
11727	4.0
6316	4.0
12674	2.25
8097	1.383
21106032	5.333
551	1.333
15621	1.775
6106	0.0
38403	4.48
7551	4.0
21111822	1.8
7681	1.5
8140	1.704
9360	1.8
61191	2.5
66675	2.222
20939	2.286
6999	1.75
7088	2.286
8531	2.286
7448	2.286
11660	2.0
8335	1.991
11409	1.704
7248	2.0
11661	2.0
221082	2.380
67653	9.143
10831	1.563
26260	1.775
2283071	1.883
21112738	4.0
66567	1.975
65	1.704
11769	1.8
15489	2.479
6828	2.25
7183	2.286
7659	2.0
10253	1.991
6977	1.704
10236	1.469
7129	2.0
10829	1.563
68437	1.646
906	1.383
8067	1.563
14198	0.717
10979	2.286
7181	2.286
13836713	4.0
6103	0.0
7170	2.778
10534	1.959
21171407	4.0
71437	0.878
13063	1.860
13851576	1.8
7302	3.0
2915	1.333
62826	2.222
11369	1.75
10857	1.469
13875219	1.8
13842573	1.8
10432	1.8
541032	1.6
17619	6.0
4611	4.592
9990	4.0
28993	7.0
7815	6.0
7560	4.0
7721	4.0
12259	1.6
11667	2.0
10851	1.701
10813	1.563
8807	1.070
16641	0.0
11731	4.0
8950	2.380
13677	1.701
6736	1.451
10849	1.701
15619	1.92
4932499	1.76
6057	3.75
13860817	1.704
11778	2.0
12640	0.980
6480	1.12
776	0.997
13047	1.6
18707	1.704
21106018	1.704
6402	0.717
68179	8.0
10850	1.701
9350	1.8
10664	2.286
8577	10.0
14349	9.143
7852	8.0
14680	7.2
7776	5.333
7420	3.111
66565	1.8
6592	1.333
21106020	2.286
13853953	1.991
10364	1.8
13860720	1.704
6633	1.469
69371	8.0
6478	1.070
6788	1.6
73412	5.333
10909	1.860
10918	1.860
21168831	2.380
10841	1.563
15861	1.775
21106146	2.286
21106013	2.286
21106036	2.215
9187483	3.556
7736	0.64
21106169	5.333
12821	2.0
10400	3.592
1095	0.64
70682	9.143
11862	7.2
12044	2.268
12045	2.479
12047	2.479
12699	1.744
10864	1.991
7568	4.0
9326	1.488
10980	2.286
955	2.286
10772050	2.667
6079	2.286
9461	7.2
7817	6.0
7732	4.0
1039	0.0
11871	7.2
7786	5.333
9581	2.0
7710	4.0
7809	6.0
7765	5.333
13872122	3.111
2923	1.75
9574	2.286
10972	2.286
11294	1.563
6588	1.92
6642	1.563
13875196	2.0
10908	1.701
12682	1.92
21106144	1.991
13863774	2.286
7138	2.0
66655	5.531
24326358	3.0
7238	1.8
12069	8.0
191367	7.2
11799	6.0
21106014	1.704
12478	2.0
7315	4.424
23150	8.0
11729	4.0
14866	2.778
21105959	1.704
13865438	2.0
21106135	2.0
7383	2.380
62534	2.651
62408	2.286
7389	2.380
13869451	1.8
6974	1.488
7961	5.333
13835772	1.488
971	1.5
11588	2.286
8800	1.378
66656	7.2
21106019	2.0
7615	5.333
13647	2.0
7013	3.0
6135	N/A
13854248	1.488
13869339	1.8
13837686	1.488
13839082	1.8
553649	3.592
10536	8.0
7239	1.8
7391	2.380
21111817	1.704
6102	0.0
4444102	3.2
69982	2.041
9233	4.0
387	3.0
7299	3.0
7224	1.8
5739	2.077
8804	1.821
6338	4.0
13863618	1.704
278	0.0
29153	1.444
5979	2.222
7827	6.0
18607	4.0
18219	4.0
11783	1.5
10586285	2.24
21105871	1.8
6739	1.451
434	2.286
10205670	4.0
24043	2.667
68676	2.493
6852	1.860
7546	0.64
15495	3.96
10328	1.488
7145	2.286
13846959	2.286
937	0.0
9363	1.5
62632	16.0
78998	15.077
11884	13.091
16177	12.0
15853	11.111
67360	10.0
11866	7.2
15846	9.143
29026	8.0
11846	6.0
7770	5.333
7717	4.0
19475	3.0
7685	1.5
87265	2.0
21106148	2.5
8817	1.983
7566	4.0
13853943	1.991
15486	7.901
18920	8.0
9391	2.667
28982	2.0
13839110	2.0
9824	1.370
11434292	9.0
65763	2.493
68328	4.444
331	1.991
21169510	3.556
7689	1.5
63906	2.0
2246	1.821
13837787	1.991
13839151	1.469
13865680	1.704
11604	2.0
12060	2.651
14678	3.265
11489	1.241
2991	2.75
21106365	1.76
23101	8.333
55123	8.0
12012	7.2
11125	6.0
7782	5.333
7734	4.0
7577	4.0
13630	1.5
7278	3.265
6781	2.215
13839128	1.704
7202	2.5
235	1.8
11584	2.5
13571291	4.0
6807	2.534
13839174	1.469
13839105	1.704
13846663	2.5
8657	2.0
11589	2.5
9579	2.286
11755	5.333
7761	7.2
10492	6.0
11784	1.5
11785	1.5
6311	4.0
21106524	1.704
89076	4.077
14227	2.286
19476	3.84
2185	3.592
62484	2.5
6838	2.880
10257	2.493
8799	1.756
10498	4.0
9349	1.8
13839123	1.704
11576	2.215
8071	1.991
21105795	2.0
8374	4.152
11761	6.0
7956	0.0
6794	2.5
924	2.0
12637	11.111
6775	1.991
5889	1.5
21106091	2.493
3951	3.0
763	0.0
5882	2.778
7140	2.286
238	2.0
9994	0.25
61001	3.0
2003	0.855
21168826	2.0
20124	1.6
8816	1.896
8788	1.756
11672	2.286
29008	0.64
6550	1.210
6688	3.25
61538	1.550
10246	1.75
79969	3.704
15093	3.265
7176	2.5
6840	1.76
7616	5.333
61111	1.5
4446445	8.0
4444608	6.0
394562	4.0
30595	2.215
8899	0.64
13876539	2.380
62310	3.324
7234	1.8
16804	1.563
21105998	2.215
12244	1.75
61411	1.6
6333	4.0
6706	2.215
8060	4.0
8341	1.6
10441	4.0
11833	5.333
6406	2.667
13835126	2.286
65701	2.286
6023	2.286
5678	2.423
10248	1.75
69177	1.6
10244	1.6
9911	1.75
1005	4.0
8552	7.2
7803	8.0
171	N/A
122090	7.04
8070	1.991
13846749	3.114
13859497	1.451
10652594	5.04
11841	8.0
11749	5.333
8569	8.0
12220	10.0
7823	6.0
11849	6.0
3168	4.0
455420	8.0
10709	4.0
13837797	6.0
71876	8.333
18688	3.556
62249	2.813
55084	7.901
7694	7.0
7482	5.878
11716	7.0
7515	5.0
7076	5.531
7757	11.0
7511	9.0
7509	7.901
29005	7.0
10420	5.878
7475	5.0
7463	3.84
11910	5.333
7872	11.111
7875	13.091
7913	15.077
8568	9.143
14846	9.0
7800	7.901
11843	8.0
29012	7.2
7538	7.0
7536	5.878
7706	6.0
11680	3.84
11706	5.0
10653	3.0
7012	3.0
11065	5.333
28981	4.5
8525	5.333
7081	2.667
6313	4.0
6335	4.0
441	8.0
7838	7.2
5949	6.0
29029	9.143
7772	5.333
256	4.0
512	4.0
172	0.0
15443	1.8
66021	1.5
8674	2.286
13863629	1.185
13835351	3.324
6773	3.0
16736486	0.999
6621	1.12
13860641	1.704
21106525	2.0
13854136	1.488
13835151	1.8
10991	2.0
13860692	1.8
1019	0.64
62517	2.651
10903	2.479
6177	2.667
7064	3.673
6341	3.0
259	5.333
13249	16.0
7701	6.0
7888	12.0
12013	14.0
2863	11.111
7866	10.0
10033	18.0
370	9.143
12071	20.0
10035	21.053
4963	1.991
6907	3.704
553171	5.531
2041618	11.324
9411	3.556
7559	4.0
15965	3.516
6897	2.844
6883	2.286
7211	2.778
21105897	2.778
5439	5.333
7190	2.286
7469	5.0
10001	6.0
11625	3.265
6586	1.92
6675	1.991
472932	2.380
7073	5.531
8554	1.333
55130	5.878
10433	5.878
11992	5.0
7671	7.0
10446	7.2
7657	5.878
22453	3.556
7065	3.673
11045	5.878
7472	5.0
11207996	5.0
29016	8.0
7747	7.2
7627	6.0
10571	2.667
11647	3.111
66809	1.8
13865424	2.0
7175	2.5
7157	2.5
21112023	2.286
11582	2.5
7172	2.778
16119	1.550
864	0.0
79280	4.0
28947	3.704
7042	2.721
13837760	1.488
76894	10.286
205483	2.5
7737	0.64
6322	4.0
7132	2.0
8763	1.693
13848808	2.215
10837	2.479
13869434	1.704
21159695	2.651
6835	2.479
21108576	2.286
7533	4.5
56559	18.0
9053802	14.0
29000	5.333
7434	4.5
6312	4.0
8398	3.0
11898	20.0
72522	19.059
7928	18.0
14348	17.067
2581	16.0
11891	15.077
7917	14.0
7915	13.091
7901	12.0
7892	11.111
7882	10.0
8574	9.143
932	8.0
7812	6.0
7837	7.2
6040	5.333
258	4.0
1004	4.0
682	0.0
13872989	4.0
8665	2.0
6950	0.997
552744	5.333
70806	1.966
11671339	2.765
10251740	1.488
69914	2.765
13862665	6.0
21168813	2.286
175	N/A
6630	1.469
13840647	1.469
13860491	1.704
13839012	2.268
20545	19.059
8012	2.667
9564	1.704
7044	2.721
11003	3.0
10452	2.778
6314	4.0
4510484	4.5
66896	8.711
10437074	1.5
21105878	2.286
13839308	2.380
6753	1.744
374462	0.593
13869462	1.704
21106519	3.265
13860775	1.704
21106015	4.0
11809	4.0
12823	2.0
6649	2.813
6035	2.5
61739	1.701
392447	3.787
7142	2.286
66895	5.584
66887	4.889
9893	2.844
63518	4.152
59482	3.516
10696	4.424
67414	2.963
7074	5.531
7670	7.0
10797	2.813
6176	2.667
7534	4.5
10791	2.667
28986	5.0
10788	2.667
7621	6.0
10777	3.0
12972	9.0
9976	7.0
7514	5.0
215929	5.878
11025	3.84
7016	3.0
7871	11.111
21153	12.0
7802	8.0
12218	10.0
12632	9.143
7760	7.2
11095	6.0
7607	5.333
6321	4.0
558020	1.5
7790	1.333
6881	2.286
12061	3.111
67460	3.787
6790	1.6
8319	1.451
62964	3.75
62467	2.286
11193	2.222
11591	2.5
10411	3.265
10181338	2.5
59573	2.667
14998	6.0
13837190	4.0
1020	1.333
8141	0.980
8186	2.286
11600	1.488
10169	3.556
10343	2.75
447	1.704
12643	1.5
13846658	2.479
11596	3.114
28973	4.0
27296	3.265
11651	2.651
466305	4.388
9218	3.265
8183	2.778
7189	2.286
4878	1.8
13848793	1.6
21108577	2.778
123	2.0
26824	9.679
7028	0.980
7478	5.0
62489	1.8
21429023	0.999
2275	0.444
13835344	2.5
11793	6.0
13871721	4.0
6164	5.333
65785	4.388
6674	1.991
10616	2.493
526	2.5
11228	4.0
7003	4.5
21106520	1.5
13874733	1.5
6780	1.383
8098	1.383
70714	1.5
28969	3.111
7241	1.8
6577	2.982
9120	2.721
13853758	2.286
11525	3.0
4481813	4.0
13876103	2.778
8058	3.495
6593	1.333
14672	5.333
13850082	7.04
63903	2.380
17443	1.8
62808	1.5
6855	2.083
13638	2.813
18717	2.813
15954	3.673
7622	6.0
7310	4.0
63156	6.0
12626	5.333
28994	4.0
61765	2.286
10772140	4.0
13860335	1.8
10939	1.488
3463	0.901
7679	1.5
6296	2.286
5894	4.0
11586	3.0
1448	2.721
217	0.0
7459	3.84
11024	3.84
7026	0.980
11239	3.0
11861	9.143
11036	5.0
11029	5.0
11794	6.0
10511	7.2
21011	5.333
11678	3.84
3644	N/A
6320	4.0
10947	3.0
10787	2.667
60524	4.0
55091	2.667
2606	2.667
7208	2.778
1446	2.215
8520	9.679
7626	6.0
11526	3.0
124968	1.5
21105905	1.8
21106560	1.8
10437215	3.111
2039535	2.380
7161	2.215
13885245	4.0
62472	3.0
7678	1.5
11819	7.2
99440	7.2
123993	2.88
12225	0.980
693	0.0
11080	1.8
10197150	7.2
13255	1.185
83962	1.293
13839199	1.5
13634	1.8
7221	1.8
456015	1.8
7030	0.980
8860	1.76
642951	2.994
11773	2.286
6898	3.516
8262	1.775
6089	0.0
13835977	4.0
7677	1.5
60121	2.286
21106518	2.286
9970	2.222
8273	1.775
73479	1.991
7443	2.0
86394	1.701
9454	3.265
8282	1.701
13856959	4.077
6453	1.866
78828	6.222
62530	2.380
7242	1.8
65750	3.787
24041	5.878
5708	2.667
23730	3.0
23621376	5.333
21111781	1.991
7225	1.8
21106470	1.383
247721	4.688
7029	0.980
21106581	2.778
11283	3.556
156255	0.96
13869480	2.0
11488212	2.215
10992	2.0
62597	4.0
4937830	4.0
844	6.0
21105870	3.111
2005981	N/A
199342	4.165
6745	2.778
6916	4.388
11996	6.0
55188	2.667
11077	1.8
7240	1.8
66996	1.5
25886	4.5
12957	3.84
19953955	6.0
21943	5.0
19956441	7.2
19957731	10.0
7636	1.185
6146	N/A
62230	2.88
59674	5.333
11021	2.0
21106535	3.0
10181339	3.787
5596	1.488
13849989	7.901
132	2.286
70715	1.5
15855	2.215
84036	3.673
13328	0.830
10784857	6.667
22191	5.878
6123	N/A
8576	10.0
7851	8.0
15387	9.143
7811	6.0
7835	7.2
7769	5.333
7716	4.0
7564	4.0
6101	0.0
7466	3.84
11732	6.0
15803	2.215
7236	1.8
4437893	5.680
4489	1.8
12066	0.64
13835836	5.0
6720	2.215
11042	1.8
10940	1.488
10937	1.488
20570	2.0
19477	4.5
14169248	4.5
13648	2.0
15409	4.688
78	1.8
17868	2.25
4449	1.488
75951	7.0
72551	7.901
72793	5.531
11543	3.673
18	1.975
21105848	1.975
556589	3.114
880	3.111
7155	3.5
16359	2.721
8329	3.25
13842613	1.8
21132380	1.8
29001	6.0
11632	4.5
30516	5.531
26325090	9.143
21106145	2.778
10488	1.5
10292746	0.798
68832	5.0
23255	4.0
11699	5.878
11695	5.0
11739	7.2
11194	2.222
6165	5.333
10008	1.5
10790	2.667
62466	2.286
11595	2.778
6492	1.563
10451	6.12
2975965	2.741
8900	0.64
11230	4.0
99681	3.592
29015	1.333
8904	1.333
10018	1.333
12954	6.4
13867413	3.84
13054	3.265
24641	6.4
11056	6.0
11216	3.673
11210	2.222
11795	6.0
789	4.5
7131	2.0
13854242	3.114
1266019	11.0
558878	7.901
25890	7.438
68152	2.813
65936	1.8
11180	2.667
5830	2.380
6610	3.495
62485	2.286
10756	1.975
10181341	3.111
58234	0.666
5142	2.5
136966	2.0
64155	3.0
553578	7.901
18724	2.286
7688	1.5
220998	8.333
654	0.0
4366810	7.901
10422	7.0
558917	7.901
57726	0.878
6330	4.0
61707	3.0
10892	2.215
89258	3.25
18019	11.25
13860434	2.215
60886	1.983
13871718	3.111
1114	N/A
68224	4.25
68503	2.0
24533	1.8
8903	1.333
11265	2.88
120489	1.8
13869414	2.0
6301	6.4
19709	2.844
1664	1.5
2241	2.0
11107	7.2
10986	2.778
2441	0.666
137720	3.063
5593	0.997
4599	2.291
13836589	5.333
21106173	2.0
707	1.563
10384035	2.380
8855	1.383
5026296	0.666
10464	5.333
59483	2.778
17131	2.268
12161	2.0
26325086	2.0
7856	8.0
8562	6.0
7730	4.0
173	N/A
191058	2.778
9219586	2.922
65234	3.440
56117	4.5
21106366	3.111
25889	2.813
192748	3.769
13850142	2.5
390927	2.5
69340	3.787
81815	1.488
1577	0.980
71	2.215
6514	2.177
4445317	3.273
14556	2.844
20132	4.639
21782117	0.798
6774	1.975
11752	5.333
8960	0.0
6334	4.0
11460	2.286
10438331	1.883
10628694	1.241
6604	1.701
10756390	4.25
13803	2.222
63631	3.0
11788	1.5
455090	2.0
7223	1.8
11629	2.215
13856352	2.380
55443	4.592
453675	5.333
11465	2.844
120621	6.0
20119	6.0
55205	7.2
13816	3.0
26765	3.84
21181	5.0
10254	1.991
4962	1.704
592	3.0
7146	2.5
8521	11.25
29117	2.571
78467	3.265
28682	2.0
222538	2.286
7630	6.0
15427	3.111
11286	1.76
67465	3.516
10243171	3.265
11332993	3.265
392	1.8
206493	1.44
1361549	5.584
109838	6.0
28992	1.8
20843	1.488
13229	6.4
17784	2.88
12816	1.8
13104	2.982
5993	4.0
62589	1.5
7686	1.5
7624	6.0
7406	3.516
192642	2.667
70988	4.152
7018	3.0
3350	2.215
21361761	4.0
13849981	6.4
71089	1.5
10437135	2.380
65523	2.286
21106900	2.493
58563	2.286
86435	4.152
15413	4.444
10449	7.843
6842	1.76
7506	7.901
2656	1.111
13836520	2.813
9943	1.8
5978	N/A
17347	2.286
12445	7.2
3008	3.592
3277	3.526
9965	4.0
6270	4.688
13848341	5.531
26325182	2.340
105291	1.704
7791	1.333
71193	2.215
2925	4.231
70652	4.889
2424	1.455
21105859	2.286
502245	3.96
123860	9.143
73390	2.844
9088156	8.817
13848467	3.111
72556	3.787
122446	2.813
773	0.64
13835235	4.0
21106140	3.0
7480	2.222
108106	4.411
21106008	2.493
14299946	4.424
502855	3.96
7340	8.333
8158	2.667
13835376	7.2
127750	7.2
13839109	8.0
25552	1.991
13865630	7.438
256210	1.6
15702	4.424
589165	3.111
64699	3.556
5915	3.111
764	1.8
953	2.286
2157	3.324
3544	4.165
2038738	1.8
10710415	4.5
1348	0.980
13867714	2.25
59577	2.88
29107	3.0
15517	1.235
4103087	2.75
10996	3.704
194092	2.5
7092	2.286
13835224	4.0
1078	7.2
499714	1.065
11557190	8.0
970	1.648
24972	1.704
24535	2.844
8902	1.333
10437836	3.704
10437239	1.991
14627	1.451
25472	3.592
8470	3.704
3210	11.324
76154	2.25
13836591	5.333
455353	8.0
6658	2.215
26325085	10.286
124	3.265
13662	2.286
62265	2.982
13836399	7.2
16778	6.0
7705	6.0
11694	5.0
123207	1.8
67594	2.571
992	2.493
11930	2.813
13644	2.0
60329	5.333
7727	4.0
7728	4.0
7021	3.0
10948	3.0
1143	N/A
376	10.0
10801109	4.165
8030	3.25
8093	3.25
13658	1.75
21106586	3.702
21105699	2.25
13865426	5.878
71628	4.5
13837329	2.994
13837319	6.549
8241	5.267
11422351	2.25
1609	5.333
83866	1.488
67270	2.5
20198	1.648
361	2.25
7199	2.5
14916	3.526
10733068	5.736
16736498	1.28
6528	9.333
2297441	4.571
6033	2.5
13839553	4.0
10025	11.111
6524	6.549
8243	7.908
13860	2.0
1015	0.997
204209	4.302
61266	2.811
13874867	5.0
71430	1.704
13837303	4.077
7397	3.111
26325087	8.96
1906	3.265
363458	1.5
7684	1.5
13856009	2.0
1278	1.648
76394	2.0
7279	3.516
71787	5.0
11244	3.0
63889	1.8
13835336	4.0
83850	1.488
13835209	5.333
5004	13.091
7150	2.479
15016	18.0
503239	2.0
13837537	1.333
20848	5.04
13835293	2.667
6371	3.063
9873	1.744
11610	3.265
13839441	6.0
72056	13.091
34095	11.111
18685	10.0
62628	9.143
11875	8.0
40130	2.75
191	9.143
8528	1.8
10101	2.222
2849146	2.286
185	1.12
4590	4.152
18177	3.704
13854944	5.333
13836021	4.0
13884973	7.2
68568	2.286
13842001	3.673
15753	2.778
8733	4.0
1266393	6.0
6600	2.534
3693	3.986
4333	4.496
13090	2.75
13839416	7.2
16387	4.571
659	N/A
