Compound Id	XLogP
550258	5.432
33985	5.432
15484	5.720
34854	5.336
46136	5.336
82736	5.336
56759	5.336
36984	5.336
56775	5.240
56770	5.24
35206	5.624
34192	5.528
82822	5.528
35108	5.432
33316	5.336
21106570	3.276
23208	-0.816
4514529	0.512
6132	1.8
9016	2.818
4514586	0.85
4514549	1.05
11083	2.025
6988	2.025
11366	2.121
1253	1.894
3102535	0.639
6186	3.608
13836549	2.55
13868660	3.526
457140	4.749
107412	2.765
12197	1.517
61346	3.555
6187	3.608
13866746	2.591
13857694	2.988
13866817	2.988
9253	2.955
83734	2.955
5977	2.074
29040	3.019
6108	1.777
10054	2.09
16841	2.681
13837280	2.642
9254	2.818
21106179	1.663
692	0.021
12201	3.327
6151	2.59
62827	2.628
8883	4.766
13837988	2.988
13875356	3.664
13875212	3.664
11038	3.864
2282428	3.156
9251	3.156
71312	3.494
11153	1.382
454215	3.019
15077490	3.293
2018165	1.884
6119	2.412
2293678	3.494
109705	6.138
10765	2.754
56442	2.31
4449912	2.31
22814	0.0
99596	2.834
13835316	1.933
6098	1.549
14694	2.537
13836674	1.390
13875160	3.426
23055	2.69
14829	2.332
6105	1.245
553742	2.258
6104	1.519
558928	2.258
6086	0.418
2056044	4.064
3441	3.156
6130	1.937
12577	2.263
34863	5.259
34866	5.259
34665	5.259
34664	5.259
37904	6.103
34864	5.259
34188	6.103
34865	5.048
34868	5.259
37905	6.103
34869	5.048
37918	6.103
37915	5.259
34867	5.259
25605	6.103
26011	5.048
34870	5.259
34666	5.259
21924	5.048
34667	5.259
34871	5.259
34873	5.259
56784	6.314
34872	5.259
8351654	0.043
22408	0.0
73583	3.213
2340753	2.875
10325184	2.875
21111806	2.714
21108550	2.714
9325	2.714
9228	2.851
4444456	2.099
11708	4.064
6093	1.857
6148	2.195
13838404	3.088
6179	3.229
748	-0.357
9256	2.544
10614293	4.807
11109	3.388
24142	8.509
13622	7.940
16180	7.371
7891	6.802
29025	5.095
12635	6.233
11121	3.957
7713	2.819
12809	5.664
7833	4.526
7556	2.25
7954	1.786
555074	3.912
4516601	4.481
4483639	2.774
4516599	4.376
4512361	4.481
4483638	2.774
4512642	4.376
6085	1.262
8544	2.329
7788	2.898
6149	2.727
10053	2.428
11117	2.454
6827	6.366
7676	3.103
13875281	3.215
13875230	3.426
6128	1.542
391	0.419
71390	2.275
2916	2.195
558875	2.61
12446	2.881
7957	1.848
10113	2.372
6087	1.04
18971812	2.955
13299573	3.893
3631	2.603
15755	4.653
67470	4.231
15756	4.231
15524	4.020
14441700	2.553
2062437	3.035
11911	2.811
11154	2.057
30713	2.302
21106172	2.121
127983	0.028
11148	0.903
10512	2.894
10526	3.463
24590970	3.172
11865	4.032
6042	2.469
13875320	3.553
7673	3.441
13875258	3.764
13875392	3.764
21108548	3.389
14995	4.442
14994	4.02
15475	4.653
15478	4.864
518	N/A
967	2.313
12499	1.628
71433	2.47
9484	2.058
11099	2.642
11110	3.022
11086	2.96
14692	5.298
24263	4.181
11857	3.467
391428	4.181
6309	2.348
7557	1.956
558883	2.480
56020	2.480
553642	4.036
16791	3.787
454209	2.295
9633	4.464
9377	3.326
9243	1.261
923	-0.095
7850	4.601
7714	2.325
10437	1.756
6097	1.398
6083	1.378
10487	2.64
9614	2.966
13861343	1.604
11756	0.876
15476	4.231
274	2.435
56144	3.699
11864	3.757
11845	3.188
6125	1.816
12456	4.895
17880	4.326
7558	1.481
29036	2.75
1087	-0.543
7001	2.121
10606755	2.136
55075	3.035
13868640	3.664
11351244	1.648
7090	4.543
7553	1.728
61213	2.279
23886	5.374
33421	6.007
15477	4.442
26010	6.007
30600	5.374
33455	6.007
33934	5.163
33932	6.007
15473	5.374
17099	6.218
17098	5.374
33933	6.218
15474	5.374
63863	1.262
454638	6.597
6121	1.695
6315	2.053
7330	2.074
6307	2.391
12219	5.508
7848	4.939
11863	4.37
7810	3.801
7766	3.232
7711	2.663
7552	2.094
6092	1.736
6088	1.578
26516	5.201
11087	3.641
8543	2.098
12209	2.619
9286	2.028
11806	2.050
6342	2.576
120464	2.806
7733	1.277
7738	1.018
21111820	2.231
8329688	2.617
6735	5.106
92731	3.521
6326	2.158
19766	2.217
6665	2.834
512621	2.767
9642	3.335
10124	2.740
6118	2.033
12010	4.001
11830	3.432
10497	2.863
31029	2.294
10340	1.515
1108	4.385
236	4.062
13875283	3.289
13840690	3.883
6737	4.768
6789	4.979
15620	6.907
2927	6.515
3973	1.911
12442	1.941
6095	1.017
10675065	2.888
11961	2.054
21111772	2.054
12228	2.591
1406720	6.444
6364	4.024
7180	4.427
7182	3.546
10669	4.472
55090	2.448
61487	2.786
6100	1.936
10410	6.031
13492	7.799
15747	8.368
13487	7.23
7385	5.523
10404	6.661
7419	6.092
7219	4.954
7739	2.119
9903	4.937
8868	2.646
16159	2.272
13300034	4.305
2018460	3.715
61149	3.790
11954	2.054
13029	2.121
13875432	1.929
7151	2.588
63054	1.669
7098	2.947
9095782	2.818
6635	4.452
8356	6.031
7128	5.462
15461	6.637
7521	4.708
7641	4.708
7672	2.978
6967	4.708
21168808	2.231
7220	4.954
8876	5.938
2928	7.020
13030	2.121
13875441	2.267
10975	1.607
10870	1.607
218253	6.122
15488	6.333
6122	2.233
11727	1.72
6316	2.037
12674	6.829
8097	5.506
21106032	2.456
551	4.274
15621	6.907
6106	2.595
38403	2.466
7551	2.416
21111822	3.333
7681	3.010
8140	2.025
9360	1.792
61191	2.947
66675	3.168
20939	3.729
6999	5.354
7088	6.068
8531	5.846
7448	5.846
11660	5.277
8335	5.846
11409	5.277
7248	5.277
11661	5.277
221082	5.478
67653	4.310
10831	6.584
26260	6.907
2283071	7.230
21112738	1.043
66567	2.805
65	2.025
11769	2.467
15489	6.333
6828	7.292
7183	5.785
7659	5.031
10253	5.785
6977	5.031
10236	5.031
7129	5.016
10829	6.584
68437	6.907
906	5.938
8067	3.372
14198	4.222
10979	3.326
7181	3.852
13836713	1.297
6103	1.305
7170	6.862
10534	2.768
21171407	1.928
71437	4.006
13063	6.830
13851576	4.221
7302	5.106
2915	4.605
62826	3.103
11369	3.735
10857	2.025
13875219	1.929
13842573	2.267
10432	2.467
541032	2.601
17619	2.196
4611	4.218
9990	1.616
28993	4.17
7815	3.370
7560	1.663
7721	2.232
12259	5.677
11667	2.448
10851	6.584
10813	6.584
8807	6.460
16641	0.691
11731	1.566
8950	5.157
13677	6.830
6736	6.261
10849	6.584
15619	6.907
4932499	7.230
6057	6.367
13860817	1.958
11778	1.958
12640	0.5
6480	2.674
776	2.45
13047	2.217
18707	2.363
21106018	2.041
6402	4.177
68179	4.042
10850	6.584
9350	1.792
10664	1.720
8577	5.646
14349	5.077
7852	4.508
14680	3.939
7776	2.801
7420	5.232
66565	2.088
6592	7.029
21106020	2.779
13853953	2.779
10364	4.185
13860720	1.958
6633	2.025
69371	3.423
6478	6.244
6788	6.261
73412	2.794
10909	6.584
10918	6.584
21168831	4.663
10841	6.584
15861	6.907
21106146	3.217
21106013	2.779
21106036	2.601
9187483	9.901
7736	0.822
21106169	0.926
12821	1.181
10400	6.0
1095	1.687
70682	4.986
11862	3.848
12044	7.615
12045	7.615
12047	7.615
12699	8.137
10864	3.117
7568	0.268
9326	1.792
10980	2.467
955	1.720
10772050	1.030
6079	2.129
9461	2.249
7817	2.174
7732	1.247
1039	1.311
11871	2.998
7786	2.282
9581	2.311
7710	2.774
7809	3.49
7765	3.132
13872122	5.570
2923	2.336
9574	1.992
10972	2.467
11294	3.383
6588	4.559
6642	6.0
13875196	2.311
10908	6.584
12682	6.907
21106144	3.006
13863774	3.217
7138	2.894
66655	3.61
24326358	3.743
7238	2.563
12069	2.670
191367	2.101
11799	1.532
21106014	2.754
12478	1.181
7315	5.498
23150	3.252
11729	1.669
14866	6.960
21105959	2.675
13865438	2.886
21106135	2.886
7383	5.001
62534	4.589
62408	4.378
7389	4.266
13869451	1.862
6974	2.267
7961	1.337
13835772	2.156
971	2.044
11588	2.667
8800	8.336
66656	2.724
21106019	2.543
7615	0.963
13647	2.076
7013	2.379
6135	0.348
13854248	1.862
13869339	1.862
13837686	1.929
13839082	2.367
553649	8.646
10536	3.881
7239	3.374
7391	2.986
21111817	3.092
6102	0.031
4444102	1.033
69982	1.426
9233	2.027
387	1.131
7299	7.861
7224	2.777
5739	9.690
8804	10.212
6338	0.605
13863618	2.124
278	-0.316
29153	8.336
5979	3.882
7827	2.743
18607	2.027
18219	1.821
11783	1.834
10586285	3.177
21105871	2.367
6739	3.709
434	2.129
10205670	0.020
24043	0.601
68676	2.546
6852	4.439
7546	0.628
15495	3.381
10328	2.467
7145	1.653
13846959	1.653
937	-0.467
9363	1.744
62632	7.681
78998	7.112
11884	5.974
16177	5.405
15853	4.836
67360	4.267
11866	2.56
15846	3.698
29026	3.129
11846	1.991
7770	1.422
7717	0.853
19475	0.178
7685	2.219
87265	3.081
21106148	2.239
8817	9.690
7566	0.284
13853943	2.511
15486	3.945
18920	3.018
9391	1.386
28982	2.936
13839110	2.69
9824	4.845
11434292	3.131
65763	2.430
68328	3.968
331	1.71
21169510	1.774
7689	1.881
63906	2.881
2246	10.212
13837787	2.578
13839151	2.479
13865680	2.725
11604	2.936
12060	3.505
14678	4.074
11489	2.337
2991	5.677
21106365	3.911
23101	4.392
55123	2.493
12012	1.924
11125	1.355
7782	0.786
7734	0.428
7577	0.005
13630	1.834
7278	3.401
6781	2.239
13839128	2.479
7202	3.137
235	3.080
11584	2.788
13571291	0.320
6807	5.159
13839174	2.268
13839105	2.69
13846663	4.050
8657	1.389
11589	3.558
9579	1.992
11755	0.888
7761	1.863
10492	1.083
11784	1.496
11785	1.496
6311	0.577
21106524	3.403
89076	1.658
14227	2.394
19476	0.340
2185	6.1
62484	2.988
6838	6.086
10257	2.57
8799	10.212
10498	0.626
9349	1.725
13839123	2.479
11576	3.312
8071	2.34
21105795	1.484
8374	4.337
11761	2.621
7956	0.020
6794	3.452
924	2.606
12637	4.33
6775	1.914
5889	1.977
21106091	4.619
3951	0.393
763	-1.044
5882	1.92
7140	2.989
238	2.666
9994	0.168
61001	3.623
2003	4.156
21168826	3.403
20124	3.462
8816	9.690
8788	10.212
11672	1.492
29008	0.330
6550	1.432
6688	3.210
61538	2.802
10246	3.013
79969	4.696
15093	2.121
7176	1.391
6840	4.632
7616	0.694
61111	1.359
4446445	2.988
4444608	1.85
394562	0.817
30595	3.310
8899	0.723
13876539	3.494
62310	2.812
7234	2.367
16804	3.237
21105998	3.556
12244	2.802
61411	3.125
6333	0.212
6706	1.933
8060	4.939
8341	3.920
10441	0.443
11833	1.37
6406	0.714
13835126	2.394
65701	2.932
6023	3.506
5678	11.566
10248	2.591
69177	2.914
10244	2.914
9911	2.802
1005	0.173
8552	1.880
7803	2.449
171	-0.08
122090	4.75
8070	2.989
13846749	1.814
13859497	1.486
10652594	3.06
11841	2.176
11749	1.098
8569	2.72
12220	3.858
7823	1.582
11849	1.793
3168	0.866
455420	3.077
10709	0.801
13837797	1.25
71876	3.771
18688	1.411
62249	0.988
55084	2.982
7694	2.413
7482	1.844
11716	2.413
7515	1.275
7076	2.064
7757	4.9
7511	3.762
7509	3.193
29005	2.624
10420	2.055
7475	1.486
7463	0.917
11910	1.081
7872	3.867
7875	5.005
7913	6.143
8568	2.729
14846	3.908
7800	3.339
11843	2.16
29012	1.591
7538	2.770
7536	2.201
7706	1.022
11680	1.063
11706	1.632
10653	0.494
7012	1.449
11065	1.664
28981	3.156
8525	0.664
7081	2.018
6313	0.880
6335	0.241
441	3.432
7838	2.863
5949	2.294
29029	4.001
7772	1.725
256	1.156
512	0.587
172	0.334
15443	2.247
66021	0.485
8674	1.908
13863629	1.057
13835351	5.426
6773	5.426
16736486	4.355
6621	2.255
13860641	2.658
21106525	2.869
13854136	2.089
13835151	2.3
10991	2.869
13860692	2.3
1019	0.468
62517	1.812
10903	5.274
6177	0.667
7064	1.604
6341	0.466
259	0.742
13249	7.001
7701	1.311
7888	4.725
12013	5.863
2863	4.156
7866	3.587
10033	8.139
370	3.018
12071	9.277
10035	9.846
4963	1.411
6907	2.172
553171	0.226
2041618	5.004
9411	1.363
7559	0.293
15965	3.768
6897	3.41
6883	2.987
7211	2.570
21105897	2.454
5439	-0.214
7190	2.989
7469	1.819
10001	1.250
11625	2.476
6586	4.542
6675	2.878
472932	-0.888
7073	1.865
8554	0.884
55130	1.946
10433	1.572
11992	1.377
7671	2.559
10446	1.541
7657	1.994
22453	1.779
7065	1.21
11045	1.844
7472	1.482
11207996	1.338
29016	2.099
7747	1.319
7627	1.124
10571	0.787
11647	2.069
66809	1.456
13865424	3.403
7175	3.31
7157	3.31
21112023	2.257
11582	2.031
7172	2.57
16119	2.591
864	-0.499
79280	2.739
28947	1.929
7042	1.386
13837760	1.299
76894	4.476
205483	0.793
7737	0.526
6322	0.474
7132	2.931
8763	10.734
13848808	2.031
10837	3.323
13869434	2.412
21159695	3.438
6835	5.207
21108576	1.268
7533	2.794
56559	8.756
9053802	6.48
29000	1.359
7434	2.855
6312	0.579
8398	1.148
11898	9.955
72522	9.386
7928	8.817
14348	8.248
2581	7.679
11891	7.110
7917	6.541
7915	5.972
7901	5.403
7892	4.834
7882	4.265
8574	3.696
932	3.127
7812	1.989
7837	2.558
6040	1.42
258	0.851
1004	0.282
682	-0.076
13872989	0.116
8665	1.389
6950	1.804
552744	0.736
70806	6.832
11671339	4.494
10251740	0.643
69914	4.494
13862665	0.856
21168813	3.254
175	0.185
6630	2.201
13840647	2.412
13860491	2.623
13839012	5.063
20545	8.647
8012	1.035
9564	1.622
7044	2.016
11003	4.910
10452	3.42
6314	0.474
4510484	2.495
66896	8.305
10437074	0.565
21105878	1.908
13839308	3.191
6753	3.925
374462	-0.762
13869462	2.412
21106519	4.007
13860775	1.322
21106015	0.266
11809	0.624
12823	1.872
6649	1.604
6035	1.588
61739	2.113
392447	3.904
7142	1.07
66895	6.029
66887	5.460
9893	3.753
63518	4.891
59482	4.322
10696	4.560
67414	5.568
7074	1.792
7670	2.845
10797	1.277
6176	0.932
7534	2.337
10791	0.984
28986	1.829
10788	1.3
7621	1.515
10777	0.731
12972	4.105
9976	2.967
7514	1.829
215929	2.398
11025	1.26
7016	0.691
7871	4.421
21153	4.99
7802	2.714
12218	3.852
12632	3.283
7760	2.145
11095	1.576
7607	1.007
6321	0.438
558020	0.348
7790	-0.159
6881	3.184
12061	3.760
67460	4.329
6790	3.853
8319	3.642
62964	5.310
62467	1.401
11193	1.236
11591	1.684
10411	2.138
10181338	1.589
59573	1.160
14998	2.059
13837190	-0.033
1020	1.4
8141	0.351
8186	3.254
11600	1.554
10169	11.276
10343	2.577
447	1.389
12643	1.079
13846658	5.274
11596	2.012
28973	2.739
27296	2.17
11651	1.812
466305	2.889
9218	2.001
8183	1.92
7189	1.335
4878	0.870
13848793	2.703
21108577	1.91
123	1.484
26824	5.532
7028	0.986
7478	1.258
62489	0.956
21429023	4.355
2275	-0.139
13835344	1.854
11793	1.928
13871721	0.640
6164	0.974
65785	2.939
6674	2.678
10616	2.131
526	2.334
11228	0.903
7003	1.329
21106520	1.512
13874733	1.723
6780	3.028
8098	3.065
70714	0.903
28969	2.784
7241	1.136
6577	4.811
9120	2.465
13853758	3.377
11525	1.0
4481813	0.577
13876103	2.484
8058	4.574
6593	4.078
14672	1.32
13850082	3.208
63903	2.861
17443	0.060
62808	0.428
6855	4.807
13638	1.615
18717	1.792
15954	2.177
7622	1.819
7310	2.847
63156	1.623
12626	1.054
28994	-0.526
61765	1.894
10772140	0.157
13860335	2.409
10939	1.213
3463	3.550
7679	0.920
6296	1.982
5894	-0.275
11586	2.241
1448	2.465
217	0.0
7459	1.717
11024	1.928
7026	0.760
11239	1.039
11861	3.587
11036	2.238
11029	2.238
11794	1.880
10511	2.449
21011	1.311
11678	1.669
3644	0.384
6320	0.742
10947	1.1
10787	1.608
60524	0.428
55091	0.302
2606	0.802
7208	1.270
1446	0.536
8520	5.532
7626	1.786
11526	0.412
124968	0.848
21105905	2.081
21106560	2.292
10437215	0.841
2039535	0.483
7161	1.756
13885245	3.824
62472	2.241
7678	1.329
11819	2.388
99440	2.425
123993	2.535
12225	0.535
693	-1.044
11080	0.803
10197150	-0.416
13255	1.446
83962	3.474
13839199	1.897
13634	2.081
7221	2.292
456015	1.256
7030	0.202
8860	4.656
642951	2.337
11773	1.703
6898	2.977
8262	3.462
6089	-0.566
13835977	0.049
7677	1.262
60121	1.812
21106518	1.268
9970	1.898
8273	3.462
73479	1.48
7443	1.368
86394	-0.136
9454	1.984
8282	2.535
13856959	5.895
6453	3.748
78828	5.108
62530	2.824
7242	2.255
65750	3.999
24041	1.644
5708	0.571
23730	0.148
23621376	0.004
21111781	2.214
7225	0.748
21106470	1.806
247721	4.539
7029	0.219
21106581	2.185
11283	7.773
156255	-0.404
13869480	1.322
11488212	0.845
10992	2.732
62597	0.485
4937830	1.009
844	-0.299
21105870	3.808
2005981	-0.801
199342	6.362
6745	3.942
6916	2.741
11996	1.743
55188	1.678
11077	1.624
7240	2.258
66996	0.985
25886	0.955
12957	0.506
19953955	0.362
21943	1.075
19956441	0.931
19957731	2.638
7636	0.662
6146	0.801
62230	2.444
59674	0.526
11021	2.732
21106535	1.068
10181339	3.649
5596	1.232
13849989	2.524
132	1.07
70715	1.323
15855	1.756
84036	0.929
13328	3.032
10784857	3.672
22191	1.053
6123	0.317
8576	4.198
7851	3.060
15387	3.629
7811	1.922
7835	2.491
7769	1.353
7716	0.784
7564	0.215
6101	-0.143
7466	0.304
11732	1.965
15803	3.211
7236	1.163
4437893	7.133
4489	-0.228
12066	-0.243
13835836	1.273
6720	2.798
11042	2.009
10940	2.009
10937	1.835
20570	1.499
19477	1.498
14169248	2.488
13648	1.29
15409	4.393
78	0.748
17868	3.451
4449	-0.046
75951	1.622
72551	2.191
72793	1.306
11543	1.966
18	0.965
21105848	1.469
556589	2.486
880	2.253
7155	1.807
16359	2.016
8329	5.328
13842613	2.394
21132380	2.22
29001	0.231
11632	1.287
30516	1.856
26325090	1.152
21106145	2.185
10488	0.577
10292746	3.005
68832	0.484
23255	0.675
11699	1.085
11695	0.727
11739	2.297
11194	1.814
6165	1.159
10008	0.870
10790	1.397
62466	2.261
11595	1.632
6492	1.902
10451	5.7
2975965	5.508
8900	0.002
11230	0.486
99681	3.109
29015	-0.38
8904	0.004
10018	0.115
12954	2.425
13867413	-0.447
13054	2.633
24641	1.875
11056	1.728
11216	2.086
11210	1.875
11795	0.583
789	-0.406
7131	2.869
13854242	1.747
1266019	3.264
558878	2.701
25890	2.994
68152	1.025
65936	-0.260
11180	1.456
5830	3.189
6610	4.043
62485	2.261
10756	1.947
10181341	3.08
58234	2.734
5142	-0.150
136966	2.335
64155	1.953
553578	2.701
18724	3.406
7688	0.501
220998	3.563
654	-0.176
4366810	2.162
10422	1.382
558917	2.524
57726	2.379
6330	-0.555
61707	-0.262
10892	1.8
89258	1.919
18019	6.672
13860434	1.04
60886	3.5
13871718	3.758
1114	0.063
68224	5.992
68503	1.042
24533	0.859
8903	0.469
11265	1.491
120489	0.52
13869414	1.322
6301	2.468
19709	2.272
1664	0.370
2241	1.938
11107	0.182
10986	1.535
2441	2.127
137720	3.75
5593	1.693
4599	2.771
13836589	-0.17
21106173	1.221
707	3.834
10384035	0.943
8855	2.097
5026296	2.734
10464	0.014
59483	2.832
17131	2.747
12161	0.208
26325086	1.178
7856	2.524
8562	1.386
7730	0.67
173	-0.808
191058	1.746
9219586	8.492
65234	0.453
56117	2.006
21106366	3.345
25889	1.031
192748	2.128
13850142	2.369
390927	2.369
69340	4.327
81815	0.381
1577	-0.533
71	0.536
6514	4.966
4445317	4.103
14556	1.381
20132	5.541
21782117	3.005
6774	0.945
11752	0.133
8960	-2.164
6334	-0.290
11460	2.456
10438331	3.896
10628694	1.043
6604	3.009
10756390	5.992
13803	0.684
63631	0.946
11788	0.927
455090	0.563
7223	2.342
11629	1.04
13856352	3.122
55443	4.896
453675	5.465
11465	2.879
120621	0.593
20119	0.491
55205	1.06
13816	-0.037
26765	0.532
21181	1.101
10254	2.261
4962	1.453
592	-0.591
7146	0.107
8521	6.672
29117	4.216
78467	0.334
28682	-0.106
222538	0.027
7630	0.691
15427	3.691
11286	0.897
67465	2.899
10243171	2.576
11332993	2.576
392	0.803
206493	1.401
1361549	6.337
109838	0.253
28992	0.998
20843	0.998
13229	1.881
17784	1.448
12816	1.051
13104	3.381
5993	-0.384
62589	1.196
7686	1.148
7624	1.590
7406	1.581
192642	0.256
70988	2.004
7018	-0.406
3350	0.536
21361761	3.960
13849981	2.468
71089	1.001
10437135	0.448
65523	-0.050
21106900	0.891
58563	0.342
86435	2.150
15413	1.953
10449	6.840
6842	4.438
7506	3.591
2656	2.595
13836520	0.272
9943	1.051
5978	0.090
17347	2.153
12445	1.010
3008	2.016
3277	5.507
9965	1.631
6270	1.9
13848341	-0.068
26325182	2.15
105291	0.110
7791	0.688
71193	1.481
2925	4.120
70652	2.719
2424	-0.625
21105859	1.332
502245	1.6
123860	1.392
73390	0.373
9088156	3.909
13848467	1.854
72556	2.212
122446	0.457
773	-0.109
13835235	-1.208
21106140	3.003
7480	0.404
108106	7.424
21106008	1.559
14299946	3.565
502855	2.131
7340	4.113
8158	1.332
13835376	0.676
127750	0.611
13839109	0.474
25552	1.714
13865630	0.778
256210	2.304
15702	2.938
589165	2.205
64699	0.775
5915	1.375
764	0.870
953	1.003
2157	2.021
3544	5.342
2038738	-0.083
10710415	0.94
1348	0.13
13867714	2.738
59577	0.951
29107	-0.148
15517	1.366
4103087	1.864
10996	1.92
194092	2.645
7092	1.091
13835224	-0.748
1078	-0.71
499714	0.512
11557190	6.248
970	7.814
24972	1.495
24535	2.433
8902	0.934
10437836	1.968
10437239	0.533
14627	2.267
25472	2.032
8470	1.920
3210	4.346
76154	1.72
13836591	-0.266
455353	1.230
6658	1.203
26325085	4.901
124	1.062
13662	0.526
62265	1.157
13836399	0.661
16778	0.092
7705	0.194
11694	0.196
123207	1.073
67594	4.864
992	1.692
11930	-0.366
13644	0.902
60329	-0.333
7727	-0.756
7728	-0.689
7021	-0.65
10948	-0.39
1143	-1.686
376	0.575
10801109	2.006
8030	6.280
8093	4.905
13658	1.992
21106586	0.924
21105699	1.968
13865426	0.710
71628	0.56
13837329	2.334
13837319	5.034
8241	3.896
11422351	1.526
1609	-0.398
83866	0.517
67270	1.414
20198	1.209
361	0.002
7199	0.964
14916	4.33
10733068	7.490
16736498	0.839
6528	7.310
2297441	2.063
6033	1.414
13839553	-0.850
10025	1.144
6524	4.49
8243	6.172
13860	1.345
1015	-0.134
204209	4.966
61266	4.35
13874867	0.287
71430	0.494
13837303	3.18
7397	2.352
26325087	4.570
1906	1.079
363458	-0.116
7684	-0.337
13856009	0.902
1278	2.838
76394	-0.013
7279	2.035
71787	-0.465
11244	-1.026
63889	0.735
13835336	-1.275
83850	0.517
13835209	-0.492
5004	2.282
7150	0.323
15016	8.75
503239	0.068
13837537	-0.576
20848	1.952
13835293	-0.158
6371	4.939
9873	4.256
11610	2.506
13839441	-0.134
72056	3.638
34095	2.5
18685	1.931
62628	1.362
11875	0.793
40130	0.638
191	0.006
8528	0.340
10101	-0.690
2849146	0.127
185	-0.664
4590	2.021
18177	1.279
13854944	-0.646
13836021	-0.885
13884973	0.487
68568	0.275
13842001	0.2
15753	2.477
