Compound Id	ChiPath [VP-5]
6191	0.0
6153	0.0
16425	0.0
6190	0.0
11919	0.0
67991	0.0
291	0.0
6084	0.0
6094	0.0
7555	0.0
6120	0.0
7712	0.0
6308	0.0
9646	0.0
10781	0.0
15802	0.595
17976	0.866
7767	0.25
7604	0.0
7010	0.0
6163	0.0
6340	0.0
8560	0.354
11094	0.408
11023	0.204
11055	0.0
10786	0.0
7619	0.0
10755	0.0
11551	0.0
349	0.479
11035	0.493
11104	0.667
10795	0.0
10445	0.0
7849	0.604
17558	0.568
13439	0.0
13402	0.0
14840	0.729
13448	1.125
13619	0.854
7890	0.979
11882	1.104
11883	1.229
10540	1.479
7929	1.979
11897	2.104
11899	2.229
12017	2.354
12072	2.479
11900	2.604
11901	2.729
11146	2.854
11902	2.979
10542	3.479
11906	3.979
8878	1.167
11585	0.455
13837650	0.0
13853215	0.0
9392	0.0
7674	0.901
6156	0.0
18410	0.961
7024	0.289
15438	0.697
8896	0.0
14751	1.105
221117	1.024
7787	0.75
8908	0.875
8909	1.0
8910	1.25
6188	0.0
10265264	1.305
10179173	1.305
21800	1.024
10325078	0.0
6111	0.0
10265270	2.316
15765	1.024
10179239	2.316
69569	3.526
5730	0.0
13837281	0.0
9724	2.049
7662	0.428
13862559	0.642
7518	0.836
21106571	0.663
13864445	0.457
21106163	0.849
21106540	0.678
6339	0.0
38364	0.532
27488	0.537
11776	0.635
25677	1.691
158870	1.372
157093	1.230
83374	1.351
457144	1.186
135925	1.425
457145	1.469
84188	1.353
136000	1.275
135983	1.252
136001	1.345
136002	1.286
136003	1.333
84235	1.311
82755	1.621
82712	1.649
157094	1.488
103011	1.316
102798	1.796
82762	1.703
11974	1.849
56793	1.708
454495	1.533
40191	1.519
56791	1.546
35581	1.726
56774	1.969
82765	1.790
27793	1.474
82754	1.506
457138	1.387
102897	1.495
457139	1.413
102947	1.538
97173	1.606
102720	1.593
102801	1.630
102833	1.428
102721	1.511
102856	1.646
102933	1.498
103066	1.432
97172	1.474
106355	1.521
102741	1.751
97055	1.828
97198	1.855
34874	1.465
36972	1.453
56788	1.467
533188	1.624
35579	1.660
16182	1.468
46262	1.635
35580	1.661
82818	1.552
56790	1.493
56795	1.577
33458	1.671
82777	1.352
35584	1.396
56785	1.361
56792	1.377
34189	1.854
34859	2.247
84346	2.043
56760	2.068
56755	2.199
33666	1.890
36973	1.821
37744	1.782
46894	1.645
45444	1.834
56769	1.949
56780	1.803
34847	2.014
39406	1.632
35081	1.644
56781	1.825
56771	1.825
102834	1.729
102722	1.714
154865	1.647
96948	1.744
102743	1.854
102857	1.634
154866	1.545
106356	1.649
102787	1.760
97240	1.979
102742	1.840
97257	1.942
97224	1.943
102923	2.149
96868	1.938
96864	1.867
97234	1.957
97233	2.050
154062	1.763
97142	2.163
56782	2.321
36977	2.478
83414	2.143
84348	2.254
82823	2.299
36975	1.577
56778	1.747
43354	1.578
37779	1.712
45445	1.748
36974	1.942
35585	1.758
34848	1.759
84344	1.625
34850	1.694
82819	1.804
56772	1.660
82820	1.650
16415	1.724
56779	1.828
56768	1.493
56777	1.459
84345	1.489
34668	1.952
96965	2.140
33198	2.324
82783	1.895
34852	1.934
37000	2.063
37019	2.092
56765	1.908
39198	1.744
82740	2.003
56761	1.892
56756	2.088
56766	2.075
83413	1.902
34851	2.113
36976	2.255
56767	1.924
56763	1.587
56787	1.377
35583	1.408
82807	1.561
56794	1.386
33386	1.390
33457	1.503
47912	1.572
82817	1.560
46893	1.376
33280	1.604
35582	1.582
33304	1.572
46263	1.379
15827	2.485
33407	2.396
36985	2.533
35205	2.552
15637	2.709
82821	2.354
34853	1.688
37745	1.835
36978	1.859
34190	2.030
34191	1.836
36771	2.030
36710	2.040
56757	1.767
549017	1.857
84347	1.733
56764	1.945
56758	1.788
47914	1.912
56762	1.881
33984	1.869
33983	2.051
34860	2.181
82738	2.166
36982	2.175
36979	2.333
47915	2.129
56783	1.991
36981	2.187
37004	2.310
36980	2.355
82751	2.607
36989	2.764
33282	1.518
46285	1.648
46284	1.702
82806	1.497
56776	1.681
47913	1.660
32952	1.701
45446	1.680
43353	1.503
56773	1.709
33281	1.421
56786	1.398
56789	1.412
33456	1.404
46264	1.397
36990	2.229
35912	2.255
45448	2.388
36987	2.422
36988	2.409
33986	1.947
36983	2.008
36986	2.118
45447	2.117
35566	1.999
47916	1.861
46137	1.965
550258	2.039
33985	2.128
15484	2.819
34854	1.789
46136	1.624
82736	1.768
56759	1.807
36984	1.807
56775	1.538
56770	1.530
35206	2.477
34192	2.206
82822	2.093
35108	1.895
33316	1.655
21106570	0.853
23208	0.0
4514529	0.0
6132	0.0
9016	0.0
4514586	0.0
4514549	0.0
11083	0.371
6988	0.464
11366	0.501
1253	0.444
3102535	0.342
6186	0.0
13836549	0.289
13868660	0.999
457140	1.229
107412	0.0
12197	0.0
61346	0.0
6187	0.0
13866746	0.279
13857694	0.385
13866817	0.599
9253	0.0
83734	0.0
5977	0.0
29040	0.0
6108	0.0
10054	0.0
16841	0.0
13837280	0.0
9254	0.0
21106179	0.0
692	0.0
12201	0.0
6151	0.0
62827	0.0
8883	3.266
13837988	0.402
13875356	0.545
13875212	0.574
11038	1.430
2282428	0.0
9251	0.0
71312	0.0
11153	0.0
454215	0.0
15077490	0.0
2018165	0.0
6119	0.0
2293678	0.0
109705	0.798
10765	0.0
56442	0.0
4449912	0.0
22814	0.0
99596	0.0
13835316	0.0
6098	0.0
14694	0.0
13836674	0.0
13875160	0.561
23055	0.0
14829	0.0
6105	0.0
553742	0.0
6104	0.0
558928	0.0
6086	0.0
2056044	0.107
3441	0.0
6130	0.0
12577	0.0
34863	1.420
34866	1.342
34665	1.344
34664	1.536
37904	1.420
34864	1.254
34188	1.219
34865	1.279
34868	1.267
37905	1.233
34869	1.279
37918	1.416
37915	1.257
34867	1.463
25605	1.416
26011	1.475
34870	1.274
34666	1.252
21924	1.270
34667	1.281
34871	1.272
34873	1.280
56784	1.241
34872	1.271
8351654	0.106
22408	0.0
73583	0.0
2340753	0.0
10325184	0.0
21111806	0.239
21108550	0.263
9325	0.245
9228	0.384
4444456	0.0
11708	1.726
6093	0.0
6148	0.0
13838404	0.0
6179	0.0
748	0.0
9256	0.0
10614293	0.0
11109	0.144
24142	1.256
13622	1.131
16180	1.006
7891	0.881
29025	0.506
12635	0.756
11121	0.246
7713	0.0
12809	0.631
7833	0.381
7556	0.0
7954	0.0
555074	0.236
4516601	0.346
4483639	0.0
4516599	0.319
4512361	0.346
4483638	0.0
4512642	0.319
6085	0.0
8544	0.0
7788	0.5
6149	0.0
10053	0.0
11117	0.333
