Compound Id	LongestAliphaticChain
12823	0
6649	5
6035	3
61739	0
392447	3
7142	0
66895	8
66887	7
9893	4
63518	6
59482	5
10696	0
67414	0
7074	3
7670	7
10797	5
6176	4
7534	7
10791	5
28986	7
10788	5
7621	5
10777	4
12972	11
9976	9
7514	7
215929	8
11025	6
7016	5
7871	11
21153	12
7802	8
12218	10
12632	9
7760	7
11095	6
7607	5
6321	4
558020	0
7790	0
6881	3
12061	3
67460	4
6790	0
8319	0
62964	0
62467	0
11193	4
11591	0
10411	0
10181338	0
59573	0
14998	0
13837190	0
1020	0
8141	0
8186	0
11600	0
10169	0
10343	0
447	0
12643	0
13846658	0
11596	0
28973	4
27296	3
11651	2
466305	0
9218	0
8183	0
7189	0
4878	0
13848793	0
21108577	0
123	0
26824	0
7028	0
7478	0
62489	0
21429023	0
2275	0
13835344	0
11793	5
13871721	4
6164	3
65785	4
6674	0
10616	0
526	0
11228	0
7003	3
21106520	0
13874733	0
6780	0
8098	0
70714	0
28969	2
7241	0
6577	0
9120	0
13853758	3
11525	5
4481813	0
13876103	3
8058	0
6593	0
14672	0
13850082	8
63903	3
17443	0
62808	0
6855	0
13638	0
18717	5
15954	6
7622	5
7310	0
63156	6
12626	5
28994	0
61765	2
10772140	2
13860335	0
10939	0
3463	0
7679	0
6296	0
5894	0
11586	0
1448	0
217	0
7459	5
11024	5
7026	0
11239	4
11861	9
11036	7
11029	7
11794	6
10511	7
21011	5
11678	6
3644	3
6320	4
10947	5
10787	5
60524	0
55091	2
2606	2
7208	0
1446	0
8520	0
7626	0
11526	0
124968	0
21105905	2
21106560	2
10437215	3
2039535	0
7161	0
13885245	2
62472	0
7678	0
11819	6
99440	5
123993	6
12225	0
693	0
11080	0
10197150	4
13255	0
83962	0
13839199	0
13634	2
7221	2
456015	0
7030	0
8860	0
642951	0
11773	0
6898	4
8262	0
6089	0
13835977	3
7677	0
60121	0
21106518	0
9970	0
8273	0
73479	0
7443	0
86394	0
9454	2
8282	0
13856959	0
6453	0
78828	0
62530	3
7242	0
65750	5
24041	5
5708	0
23730	0
23621376	2
21111781	0
7225	0
21106470	0
247721	4
7029	0
21106581	2
11283	0
156255	0
13869480	0
11488212	0
10992	0
62597	4
4937830	3
844	3
21105870	3
2005981	0
199342	3
6745	4
6916	4
11996	0
55188	4
11077	0
7240	0
66996	0
25886	3
12957	3
19953955	3
21943	4
19956441	4
19957731	7
7636	0
6146	3
62230	6
59674	5
11021	0
21106535	3
10181339	3
5596	0
13849989	8
132	0
70715	0
15855	0
84036	3
13328	0
10784857	0
22191	7
6123	0
8576	10
7851	8
15387	9
7811	6
7835	7
7769	5
7716	4
7564	3
6101	0
7466	0
11732	4
15803	0
7236	0
4437893	3
4489	0
12066	0
13835836	2
6720	0
11042	0
10940	0
10937	0
20570	0
19477	4
14169248	6
13648	0
15409	3
78	0
17868	0
4449	0
75951	8
72551	9
72793	8
11543	6
18	0
21105848	0
556589	3
880	0
7155	0
16359	0
8329	2
13842613	0
21132380	0
29001	5
11632	3
30516	4
26325090	4
21106145	0
10488	0
10292746	0
68832	6
23255	4
11699	3
11695	0
11739	6
11194	5
6165	4
10008	0
10790	5
62466	0
11595	0
6492	0
10451	0
2975965	0
8900	0
11230	0
99681	0
29015	0
8904	0
10018	0
12954	4
13867413	3
13054	0
24641	9
11056	5
11216	6
11210	5
11795	5
789	4
7131	2
13854242	0
1266019	8
558878	8
25890	5
68152	0
65936	0
11180	4
5830	2
6610	0
62485	0
10756	0
10181341	2
58234	0
5142	0
136966	0
64155	0
553578	8
18724	0
7688	0
220998	5
654	0
4366810	4
10422	3
558917	8
57726	0
6330	3
61707	3
10892	0
89258	0
18019	0
13860434	0
60886	0
13871718	3
1114	0
68224	0
68503	0
24533	0
8903	0
11265	0
120489	0
13869414	0
6301	8
19709	0
1664	0
2241	0
11107	4
10986	0
2441	0
137720	3
5593	0
4599	0
13836589	2
21106173	0
707	0
10384035	2
8855	0
5026296	0
10464	4
59483	0
17131	0
12161	0
26325086	0
7856	4
8562	3
7730	0
173	0
191058	0
9219586	4
65234	0
56117	0
21106366	3
25889	0
192748	0
13850142	0
390927	0
69340	4
81815	0
1577	0
71	0
6514	0
4445317	4
14556	0
20132	0
21782117	0
6774	0
11752	0
8960	0
6334	0
11460	0
10438331	0
10628694	0
6604	0
10756390	0
13803	0
63631	0
11788	0
455090	0
7223	0
11629	0
13856352	2
55443	5
453675	6
11465	0
120621	0
20119	3
55205	4
13816	3
26765	4
21181	5
10254	0
4962	0
592	3
7146	0
8521	0
29117	0
78467	2
28682	0
222538	0
7630	2
15427	3
11286	0
67465	0
10243171	0
11332993	0
392	0
206493	0
1361549	7
109838	2
28992	0
20843	0
13229	3
17784	0
12816	0
13104	0
5993	0
62589	0
7686	0
7624	0
7406	2
192642	3
70988	2
7018	3
3350	0
21361761	0
13849981	8
71089	0
10437135	2
65523	0
21106900	0
58563	0
86435	3
15413	0
10449	0
6842	0
7506	8
2656	0
13836520	3
9943	0
5978	0
17347	0
12445	0
3008	0
3277	3
9965	3
6270	2
13848341	4
26325182	0
105291	0
7791	0
71193	0
2925	2
70652	4
2424	0
21105859	0
502245	0
123860	3
73390	0
9088156	3
13848467	2
72556	3
122446	3
773	0
13835235	2
21106140	3
7480	0
108106	0
21106008	0
14299946	0
502855	0
7340	4
8158	2
13835376	2
127750	3
13839109	2
25552	0
13865630	4
256210	0
15702	0
589165	0
64699	2
5915	0
764	0
953	0
2157	0
3544	3
2038738	0
10710415	3
1348	0
13867714	0
59577	3
29107	0
15517	0
4103087	0
10996	0
194092	3
7092	0
13835224	3
1078	4
499714	0
11557190	0
970	0
24972	0
24535	3
8902	0
10437836	4
10437239	0
14627	0
25472	0
8470	0
3210	12
76154	0
13836591	2
455353	5
6658	0
26325085	12
124	2
13662	0
62265	0
13836399	4
16778	3
7705	2
11694	0
123207	0
67594	0
992	0
11930	0
13644	0
60329	2
7727	2
7728	2
7021	0
10948	4
1143	0
376	7
10801109	3
8030	2
8093	2
13658	0
21106586	4
21105699	0
13865426	4
71628	3
13837329	0
13837319	4
8241	3
11422351	0
1609	3
83866	0
67270	0
20198	0
361	0
7199	0
14916	0
10733068	2
16736498	0
6528	6
2297441	0
6033	0
13839553	3
10025	8
6524	3
8243	5
13860	0
1015	0
204209	0
61266	0
13874867	4
71430	0
13837303	2
7397	2
26325087	12
1906	0
363458	0
7684	0
13856009	2
1278	0
76394	0
7279	0
71787	3
11244	0
63889	0
13835336	2
83850	0
13835209	4
5004	10
7150	0
15016	18
503239	0
13837537	0
20848	0
13835293	3
6371	3
9873	0
11610	3
13839441	5
72056	12
34095	10
18685	9
62628	8
11875	7
40130	3
191	6
8528	0
10101	0
2849146	0
185	0
4590	0
18177	0
13854944	2
13836021	2
13884973	5
68568	0
13842001	2
15753	0
8733	3
1266393	3
6600	2
3693	3
4333	0
13090	0
13839416	6
16387	3
659	0
10437210	0
13835861	3
4927801	0
64016	0
23977588	0
11422	0
5027	0
13257	0
26325088	12
960	16
19231	0
10437335	0
12874	0
13303	0
12229	0
2457	0
29282	4
1710	0
913	0
2625	3
18941	0
4760	0
2169	0
13302	0
21109330	4
14021447	0
8182	0
12705	0
33617	0
1141	0
16388	3
26325089	4
63968	0
13811	0
12231	0
2699	3
70660	2
18336	2
4768	0
63908	0
221226	0
6287	0
2075	3
24099	4
10801842	2
27749	0
18801	6
68156	5
5660	0
5091	18
917	0
3741	0
1151	0
9797	4
7600	8
5554	0
8111	0
11439687	0
4759	0
2937774	0
2206	2
63310	0
10106	3
30881	4
206561	0
7745	4
1262	3
13835294	0
28552	3
59447	0
7528	0
13835459	0
13837702	4
415	3
65272	3
48024	0
13866593	5
7530	0
133166	0
4268	0
14620	0
299166	0
5976	0
13839575	2
4444100	0
12133	0
42330	3
768	0
5791	0
5233	0
4575	5
14256731	11
60858	0
4444107	0
8935	3
26325080	0
2079	4
44152	3
12933	3
36029	4
7964	0
6193	4
3548	2
3918	0
106796	0
577	0
744	0
8124942	5
305	5
4624	3
2908	0
83191	2
91432	0
8101973	3
13835550	2
4911	0
7703	3
5932	2
6002	0
4777	3
120548	0
5139	0
13835604	2
5774	3
11917	0
2068	0
3841535	0
13835706	3
92468	5
92494	4
5198	0
5026	0
12730	3
2121	0
3216	0
5236	0
8912	0
3513	0
3322	0
26325183	0
17339596	2
5145918	0
733	3
6646	5
56232	8
14688	12
10227261	12
26325081	0
13871489	4
13835630	2
13835932	4
13849665	4
559096	0
4745	2
13850879	5
230	2
5557	0
12549	0
2700	0
4744	2
62060	0
4343	3
3584	2
26286843	0
75956	0
197564	2
84971	5
388391	5
86007	0
4471584	0
3652	0
5550	2
5553	0
7984	3
12586	4
26325082	0
5709	0
30572	5
5376	0
3534	3
3438	4
33416	0
11632871	0
6066	3
8103122	0
440	6
24722	0
15789876	15
4447447	0
4470736	3
96749	6
4228778	2
32555	0
49179	4
4450907	0
5775	7
26325083	0
193441	2
509179	0
5633	2
5162	0
10162	0
5541	2
5552	2
2654	2
4444553	0
5113	0
4380	0
4575338	0
48085	4
26325084	2
21106058	7
26563	0
21105591	4
5551	2
2760	2
9786472	4
196288	6
139025	8
5542	2
19232037	3
19232038	5
18547147	6
21587143	8
2271976	3
15520	4
4444479	3
5807	0
54833	5
75995	0
21106077	4
58496	0
21106059	2
6013	2
1043	5
21105594	4
10481872	3
21486195	5
4067	2
5768	0
31006	2
75662	0
29400	2
4444362	0
6045	0
