Compound Id	ChiChain [SCH-7]
6827	0.118
7676	0.102
13875281	0.167
13875230	0.167
6128	0.0
391	0.0
71390	0.0
2916	0.0
558875	0.0
12446	0.0
7957	0.0
10113	0.0
6087	0.0
18971812	0.0
13299573	0.0
3631	0.0
15755	0.297
67470	0.320
15756	0.329
15524	0.329
14441700	0.0
2062437	0.0
11911	0.0
11154	0.0
30713	0.0
21106172	0.222
127983	0.0
11148	0.0
10512	0.0
10526	0.0
24590970	0.0
11865	0.0
6042	0.0
13875320	0.167
7673	0.102
13875258	0.167
13875392	0.167
21108548	0.167
14995	0.286
14994	0.311
15475	0.297
15478	0.308
518	N/A
967	0.222
12499	0.222
71433	0.0
9484	0.0
11099	0.0
11110	0.0
11086	0.102
14692	0.0
24263	0.993
11857	0.0
391428	0.993
6309	0.0
7557	0.0
558883	0.0
56020	0.0
553642	0.0
16791	0.0
454209	0.0
9633	0.0
9377	0.0
9243	0.0
923	0.0
7850	0.0
7714	0.0
10437	0.0
6097	0.0
6083	0.0
10487	0.102
9614	0.102
13861343	0.0
11756	0.0
15476	0.320
274	0.0
56144	0.0
11864	0.0
11845	0.0
6125	0.0
12456	0.0
17880	0.0
7558	0.0
29036	0.0
1087	0.0
7001	0.222
10606755	0.0
55075	0.222
13868640	0.167
11351244	0.471
7090	0.051
7553	0.0
61213	0.0
23886	0.263
33421	0.234
15477	0.311
26010	0.234
30600	0.263
33455	0.234
33934	0.263
33932	0.234
15473	0.263
17099	0.234
17098	0.263
33933	0.234
15474	0.263
63863	0.0
454638	1.282
6121	0.0
6315	0.0
7330	0.0
6307	0.0
12219	0.0
7848	0.0
11863	0.0
7810	0.0
7766	0.0
7711	0.0
7552	0.0
6092	0.0
6088	0.0
26516	0.072
11087	0.102
8543	0.0
12209	0.0
9286	0.0
11806	0.0
6342	0.0
120464	0.0
7733	0.0
7738	0.0
21111820	0.0
8329688	0.0
6735	0.271
92731	0.0
6326	0.0
19766	0.227
6665	0.141
512621	N/A
9642	0.0
10124	0.0
6118	0.0
12010	0.0
11830	0.0
10497	0.0
31029	0.0
10340	0.0
1108	0.102
236	0.0
13875283	0.167
13840690	0.072
6737	0.271
6789	0.282
15620	0.329
2927	0.263
3973	0.0
12442	0.0
6095	0.0
10675065	0.0
11961	0.222
21111772	0.222
12228	N/A
1406720	1.237
6364	1.095
7180	0.131
7182	0.131
10669	0.131
55090	0.0
61487	0.0
6100	0.0
10410	0.072
13492	0.072
15747	0.072
13487	0.072
7385	0.072
10404	0.072
7419	0.072
7219	0.072
7739	0.0
9903	0.295
8868	0.295
16159	0.0
13300034	0.342
2018460	0.0
61149	0.0
11954	0.222
13029	0.222
13875432	0.167
7151	0.199
63054	0.227
7098	0.125
9095782	0.0
6635	0.0
8356	0.059
7128	0.059
15461	0.051
7521	0.167
7641	0.167
7672	0.102
6967	0.167
21168808	0.0
7220	0.072
8876	0.177
2928	0.263
13030	0.222
13875441	0.167
10975	0.147
10870	0.147
218253	0.190
15488	0.190
6122	0.0
11727	0.0
6316	0.0
12674	0.118
8097	0.236
21106032	0.0
551	0.607
15621	0.336
6106	0.0
38403	0.0
7551	0.0
21111822	0.167
7681	0.102
8140	0.204
9360	0.167
61191	0.125
66675	0.0
20939	0.131
6999	0.222
7088	0.051
8531	0.118
7448	0.118
11660	0.142
8335	0.118
11409	0.142
7248	0.142
11661	0.142
221082	0.072
67653	0.0
10831	0.311
26260	0.338
2283071	0.365
21112738	0.0
66567	0.0
65	0.204
11769	0.167
15489	0.190
6828	0.118
7183	0.131
7659	0.204
10253	0.131
6977	0.204
10236	0.204
7129	0.059
10829	0.286
68437	0.296
906	0.236
8067	0.222
14198	1.179
10979	0.131
7181	0.131
13836713	0.0
6103	0.0
7170	0.096
10534	0.0
21171407	0.0
71437	0.696
13063	0.262
13851576	0.072
7302	0.144
2915	0.607
62826	0.0
11369	0.222
10857	0.204
13875219	0.167
13842573	0.167
10432	0.167
541032	0.227
17619	N/A
4611	0.072
9990	0.0
28993	0.0
7815	0.0
7560	0.0
7721	0.0
12259	0.227
11667	0.142
10851	0.320
10813	0.311
8807	0.572
16641	0.0
11731	0.0
8950	0.072
13677	0.251
6736	0.271
10849	0.320
15619	0.345
4932499	0.365
6057	0.263
13860817	0.204
11778	0.204
12640	0.0
6480	0.387
776	0.295
13047	0.227
18707	0.204
21106018	0.204
6402	1.179
68179	0.0
10850	0.297
9350	0.167
10664	0.131
8577	0.0
14349	0.0
7852	0.0
14680	0.0
7776	0.0
7420	0.072
66565	0.167
6592	0.607
21106020	0.131
13853953	0.131
10364	0.072
13860720	0.204
6633	0.204
69371	0.0
6478	0.572
6788	0.282
73412	0.0
10909	0.329
10918	0.329
21168831	0.072
10841	0.297
15861	0.347
21106146	0.131
21106013	0.131
21106036	0.175
9187483	0.287
7736	0.0
21106169	0.0
12821	0.142
10400	0.144
1095	0.0
70682	0.0
11862	0.0
12044	0.190
12045	0.190
12047	0.190
12699	0.412
10864	0.131
7568	0.0
9326	0.167
10980	0.131
955	0.131
10772050	0.0
6079	0.131
9461	0.0
7817	0.0
7732	0.0
1039	0.0
11871	0.0
7786	0.0
9581	0.142
7710	0.0
7809	0.0
7765	0.0
13872122	0.072
2923	0.184
9574	0.131
10972	0.131
11294	0.286
6588	0.243
6642	0.222
13875196	0.142
10908	0.308
12682	0.354
21106144	0.131
13863774	0.131
7138	0.059
66655	0.0
24326358	0.206
7238	0.072
12069	0.0
191367	0.0
11799	0.0
21106014	0.142
12478	0.142
7315	0.144
23150	0.0
11729	0.0
14866	0.101
21105959	0.142
13865438	0.142
21106135	0.142
7383	0.072
62534	0.142
62408	0.142
7389	0.072
13869451	0.167
6974	0.167
7961	0.0
13835772	0.167
971	0.102
11588	0.131
8800	0.827
66656	N/A
21106019	0.142
7615	0.0
13647	0.059
7013	0.0
6135	0.0
13854248	0.167
13869339	0.167
13837686	0.167
13839082	0.167
553649	0.144
10536	0.0
7239	0.072
7391	0.072
21111817	0.142
6102	0.0
4444102	0.517
69982	0.0
9233	0.0
387	0.0
7299	0.144
7224	0.072
5739	0.532
8804	0.980
6338	0.0
13863618	0.142
278	0.0
29153	0.556
5979	0.0
7827	0.0
18607	0.0
18219	0.0
11783	0.102
10586285	0.413
21105871	0.167
6739	0.271
434	0.131
10205670	0.0
24043	0.0
68676	0.175
6852	0.262
7546	0.0
15495	0.131
10328	0.167
7145	0.131
13846959	0.131
937	0.0
9363	0.102
62632	0.0
78998	0.0
11884	0.0
16177	0.0
15853	0.0
67360	0.0
11866	0.0
15846	0.0
29026	0.0
11846	0.0
7770	0.0
7717	0.0
19475	0.0
7685	0.102
87265	0.142
21106148	0.107
8817	0.514
7566	0.0
13853943	0.131
15486	0.0
18920	0.0
9391	0.0
28982	0.142
13839110	0.204
9824	0.695
11434292	N/A
65763	0.155
68328	0.0
331	0.131
21169510	0.0
7689	0.102
63906	0.142
2246	0.675
13837787	0.131
13839151	0.204
13865680	0.142
11604	0.142
12060	0.142
14678	0.142
11489	0.398
2991	0.118
21106365	0.393
23101	0.0
55123	0.0
12012	0.0
11125	0.0
7782	0.0
7734	0.0
7577	0.0
13630	0.102
7278	0.072
6781	0.107
13839128	0.204
7202	0.107
235	0.072
11584	0.131
13571291	0.0
6807	0.234
13839174	0.204
13839105	0.204
13846663	0.125
8657	0.142
11589	0.107
9579	0.131
11755	0.0
7761	0.0
10492	0.0
11784	0.102
11785	0.102
6311	0.0
21106524	0.142
89076	0.190
14227	0.131
19476	0.0
2185	0.144
62484	0.131
6838	0.350
10257	0.096
8799	0.937
10498	0.0
9349	0.167
13839123	0.204
11576	0.175
8071	0.131
21105795	0.142
8374	0.059
11761	0.0
7956	0.0
6794	0.059
924	0.059
12637	0.0
6775	0.118
5889	0.102
21106091	0.125
3951	0.0
763	0.0
5882	0.096
7140	0.131
238	0.059
9994	0.0
61001	0.090
2003	2.748
21168826	0.142
20124	0.282
8816	0.446
8788	0.654
11672	0.118
29008	0.0
6550	0.515
6688	0.152
61538	0.222
10246	0.222
79969	0.107
15093	0.142
7176	0.131
6840	0.393
7616	0.0
61111	0.102
4446445	0.0
4444608	0.0
394562	0.0
30595	0.131
8899	0.0
13876539	0.072
62310	0.131
7234	0.072
16804	0.222
21105998	0.175
12244	0.222
61411	0.227
6333	0.0
6706	0.175
8060	0.204
8341	0.282
10441	0.0
11833	0.0
6406	0.0
13835126	0.131
65701	0.131
6023	0.059
5678	0.671
10248	0.222
69177	0.227
10244	0.227
9911	0.222
1005	0.0
8552	0.0
7803	0.0
171	0.0
122090	0.0
8070	0.131
13846749	0.131
13859497	0.310
10652594	N/A
11841	0.0
11749	0.0
8569	0.0
12220	0.0
7823	0.0
11849	0.0
3168	0.0
455420	0.0
10709	0.0
13837797	0.0
71876	0.0
18688	0.0
62249	0.0
55084	0.0
7694	0.0
7482	0.0
11716	0.0
7515	0.0
7076	0.0
7757	0.0
7511	0.0
7509	0.0
29005	0.0
10420	0.0
7475	0.0
7463	0.0
11910	0.0
7872	0.0
7875	0.0
7913	0.0
8568	0.0
14846	0.0
7800	0.0
11843	0.0
29012	0.0
7538	0.0
7536	0.0
7706	0.0
11680	0.0
11706	0.0
10653	0.0
7012	0.0
11065	0.0
28981	0.0
8525	0.0
7081	0.0
6313	0.0
6335	0.0
441	0.0
7838	0.0
5949	0.0
29029	0.0
7772	0.0
256	0.0
512	0.0
172	0.0
15443	0.072
66021	0.102
8674	0.118
13863629	0.102
13835351	0.164
6773	0.164
16736486	2.459
6621	0.387
13860641	0.142
21106525	0.142
13854136	0.167
13835151	0.167
10991	0.142
13860692	0.167
1019	0.0
62517	0.142
10903	0.190
6177	0.0
7064	0.0
6341	0.0
259	0.0
13249	0.0
7701	0.0
7888	0.0
12013	0.0
2863	0.0
7866	0.0
10033	0.0
370	0.0
12071	0.0
10035	0.0
4963	0.131
6907	0.131
553171	0.0
2041618	N/A
9411	0.0
7559	0.0
15965	0.059
6897	0.059
6883	0.059
7211	0.096
21105897	0.131
5439	0.0
7190	0.131
7469	0.0
10001	0.0
11625	0.142
6586	0.243
6675	0.131
472932	0.059
7073	0.0
8554	0.0
55130	0.0
10433	0.0
11992	0.0
7671	0.0
10446	0.0
7657	0.0
22453	0.0
7065	0.0
11045	0.0
7472	0.0
11207996	0.0
29016	0.0
7747	0.0
7627	0.0
10571	0.0
11647	0.072
66809	0.072
13865424	0.142
7175	0.131
7157	0.131
21112023	0.131
11582	0.107
7172	0.096
16119	0.222
864	0.0
79280	0.142
28947	0.107
7042	0.147
13837760	0.167
76894	N/A
205483	0.131
7737	0.0
6322	0.0
7132	0.059
8763	0.819
13848808	0.131
10837	0.147
13869434	0.204
21159695	0.142
6835	0.190
21108576	0.131
7533	0.0
56559	0.0
9053802	0.0
29000	0.0
7434	0.0
6312	0.0
8398	0.0
11898	0.0
72522	0.0
7928	0.0
14348	0.0
2581	0.0
11891	0.0
7917	0.0
7915	0.0
7901	0.0
7892	0.0
7882	0.0
8574	0.0
932	0.0
7812	0.0
7837	0.0
6040	0.0
258	0.0
1004	0.0
682	0.0
13872989	0.0
8665	0.142
6950	0.295
552744	0.0
70806	0.364
11671339	0.226
10251740	0.167
69914	0.226
13862665	0.0
21168813	0.131
175	0.0
6630	0.204
13840647	0.204
13860491	0.204
13839012	0.190
20545	0.0
8012	0.0
9564	0.204
7044	0.147
11003	0.144
10452	0.265
6314	0.0
4510484	0.0
66896	0.059
10437074	0.102
21105878	0.118
13839308	0.072
6753	0.388
374462	0.0
13869462	0.204
21106519	0.142
13860775	0.142
21106015	0.0
11809	0.0
12823	0.142
6649	0.0
6035	0.131
61739	0.320
392447	0.072
7142	0.131
66895	0.059
66887	0.059
9893	0.059
63518	0.059
59482	0.059
10696	0.0
67414	0.188
7074	0.0
7670	0.0
10797	0.0
6176	0.0
7534	0.0
10791	0.0
28986	0.0
10788	0.0
7621	0.0
10777	0.0
12972	0.0
9976	0.0
7514	0.0
215929	0.0
11025	0.0
7016	0.0
7871	0.0
21153	0.0
7802	0.0
12218	0.0
12632	0.0
7760	0.0
11095	0.0
7607	0.0
6321	0.0
558020	0.102
7790	0.0
6881	0.059
12061	0.072
67460	0.072
6790	0.282
8319	0.271
62964	0.143
62467	0.131
11193	0.0
11591	0.107
10411	0.142
10181338	0.107
59573	0.0
14998	0.0
13837190	0.0
1020	0.0
8141	0.0
8186	0.131
11600	0.167
10169	0.177
10343	0.175
447	0.142
12643	0.102
13846658	0.190
11596	0.107
28973	0.142
27296	0.142
11651	0.142
466305	0.107
9218	0.142
8183	0.096
7189	0.131
4878	0.167
13848793	0.282
21108577	0.107
123	0.142
26824	0.0
7028	0.0
7478	0.0
62489	0.072
21429023	2.459
2275	0.0
13835344	0.107
11793	0.0
13871721	0.0
6164	0.0
65785	0.107
6674	0.131
10616	0.096
526	0.107
11228	0.0
7003	0.0
21106520	0.102
13874733	0.102
6780	0.236
8098	0.236
70714	0.102
28969	0.072
7241	0.072
6577	0.118
9120	0.147
13853758	0.131
11525	0.0
4481813	0.0
13876103	0.164
8058	0.204
6593	0.607
14672	0.0
13850082	0.0
63903	0.072
17443	0.072
62808	0.102
6855	0.253
13638	0.0
18717	0.0
15954	0.0
7622	0.0
7310	0.072
63156	0.0
12626	0.0
28994	0.0
61765	0.059
10772140	0.0
13860335	0.072
10939	0.167
3463	2.368
7679	0.102
6296	0.236
5894	0.0
11586	0.096
1448	0.147
217	0.0
7459	0.0
11024	0.0
7026	0.0
11239	0.0
11861	0.0
11036	0.0
11029	0.0
11794	0.0
10511	0.0
21011	0.0
11678	0.0
3644	0.0
6320	0.0
10947	0.0
10787	0.0
60524	0.0
55091	0.0
2606	0.0
7208	0.096
1446	0.175
8520	0.0
7626	0.0
11526	0.0
124968	0.102
21105905	0.072
21106560	0.072
10437215	0.072
2039535	0.072
7161	0.175
13885245	0.072
62472	0.096
7678	0.102
11819	0.0
99440	0.0
123993	0.0
12225	0.0
693	0.0
11080	0.167
10197150	0.0
13255	0.118
83962	1.495
13839199	0.102
13634	0.072
7221	0.072
456015	0.072
7030	0.0
8860	0.393
642951	0.147
11773	0.118
6898	0.059
8262	0.280
6089	0.0
13835977	0.0
7677	0.102
60121	0.142
21106518	0.131
9970	0.0
8273	0.280
73479	0.184
7443	0.142
86394	0.226
9454	0.142
8282	0.297
13856959	0.131
6453	0.417
78828	0.0
62530	0.072
7242	0.072
65750	0.072
24041	0.0
5708	0.0
23730	0.0
23621376	0.0
21111781	0.118
7225	0.072
21106470	0.236
247721	0.072
7029	0.0
21106581	0.096
11283	0.177
156255	0.118
13869480	0.142
11488212	0.175
10992	0.142
62597	0.0
4937830	0.0
844	0.0
21105870	0.072
2005981	0.0
199342	0.101
6745	0.059
6916	0.131
11996	0.0
55188	0.0
11077	0.167
7240	0.072
66996	0.102
25886	0.0
12957	0.0
19953955	0.0
21943	0.0
19956441	0.0
19957731	0.0
7636	0.118
6146	0.0
62230	0.0
59674	0.0
11021	0.142
21106535	0.0
10181339	0.072
5596	0.167
13849989	0.0
132	0.131
70715	0.102
15855	0.175
84036	0.0
13328	3.530
10784857	N/A
22191	0.0
6123	0.0
8576	0.0
7851	0.0
15387	0.0
7811	0.0
7835	0.0
7769	0.0
7716	0.0
7564	0.0
6101	0.0
7466	0.0
11732	0.0
15803	0.175
7236	0.072
4437893	0.144
4489	0.167
12066	0.0
13835836	0.0
6720	0.175
11042	0.167
10940	0.167
10937	0.167
20570	0.059
19477	0.0
14169248	0.0
13648	0.059
15409	0.072
78	0.072
17868	0.118
4449	0.167
75951	0.0
72551	0.0
72793	0.0
11543	0.0
18	0.175
21105848	0.164
556589	0.118
880	0.072
7155	0.118
16359	0.147
8329	0.118
13842613	0.167
21132380	0.167
29001	0.0
11632	0.0
30516	0.0
26325090	0.0
21106145	0.096
10488	0.102
10292746	3.691
68832	0.0
23255	0.0
11699	0.0
11695	0.0
11739	0.0
11194	0.0
6165	0.0
10008	0.102
10790	0.0
62466	0.131
11595	0.096
6492	0.311
10451	0.0
2975965	0.438
8900	0.0
11230	0.0
99681	0.125
29015	0.0
8904	0.0
10018	0.0
12954	0.0
13867413	0.0
13054	0.072
24641	0.0
11056	0.0
11216	0.0
11210	0.0
11795	0.0
789	0.0
7131	0.059
13854242	0.131
1266019	0.0
558878	0.0
25890	0.0
68152	0.0
65936	0.072
11180	0.0
5830	0.072
6610	0.204
62485	0.131
10756	0.186
10181341	0.072
58234	1.577
5142	0.125
136966	0.142
64155	0.096
553578	0.0
18724	0.051
7688	0.102
220998	0.0
654	0.0
4366810	0.0
10422	0.0
558917	0.0
57726	0.696
6330	0.0
61707	0.0
10892	0.107
89258	0.152
18019	0.0
13860434	0.164
60886	0.382
13871718	0.072
1114	0.0
68224	0.0
68503	0.0
24533	0.072
8903	0.0
11265	0.0
120489	0.072
13869414	0.142
6301	0.0
19709	0.142
1664	0.102
2241	0.059
11107	0.0
10986	0.096
2441	1.577
137720	0.280
5593	0.295
4599	0.257
13836589	0.0
21106173	0.204
707	0.222
10384035	0.072
8855	0.236
5026296	1.577
10464	0.0
59483	0.265
17131	0.051
12161	0.0
26325086	0.217
7856	0.0
8562	0.0
7730	0.0
173	0.0
191058	0.096
9219586	0.554
65234	0.497
56117	0.0
21106366	0.072
25889	0.0
192748	0.118
13850142	0.125
390927	0.125
69340	0.072
81815	0.167
1577	0.0
71	0.175
6514	0.402
4445317	0.218
14556	0.059
20132	0.144
21782117	3.691
6774	0.164
11752	0.0
8960	0.0
6334	0.0
11460	0.059
10438331	0.294
10628694	0.398
6604	0.320
10756390	0.0
13803	0.0
63631	0.0
11788	0.102
455090	0.059
7223	0.072
11629	0.164
13856352	0.072
55443	0.072
453675	0.072
11465	0.059
120621	0.0
20119	0.0
55205	0.0
13816	0.0
26765	0.0
21181	0.0
10254	0.131
4962	0.142
592	0.0
7146	0.175
8521	0.0
29117	0.102
78467	0.142
28682	0.059
222538	0.059
7630	0.0
15427	0.072
11286	0.528
67465	0.184
10243171	0.142
11332993	0.142
392	0.167
206493	0.567
1361549	0.072
109838	0.0
28992	0.167
20843	0.167
13229	0.0
17784	0.0
12816	0.072
13104	0.118
5993	0.0
62589	0.102
7686	0.102
7624	0.0
7406	0.118
192642	0.0
70988	0.118
7018	0.0
3350	0.175
21361761	0.236
13849981	0.0
71089	0.102
10437135	0.072
65523	0.059
21106900	0.155
58563	0.131
86435	0.118
15413	0.0
10449	0.0
6842	0.393
7506	0.0
2656	0.610
13836520	0.072
9943	0.072
5978	0.0
17347	0.051
12445	0.0
3008	0.184
3277	0.206
9965	0.142
6270	0.0
13848341	0.0
26325182	0.485
105291	0.204
7791	0.0
71193	0.051
2925	0.302
70652	0.118
2424	0.514
21105859	0.118
502245	0.107
123860	0.0
73390	0.059
9088156	0.0
13848467	0.072
72556	0.072
122446	0.0
773	0.0
13835235	0.0
21106140	0.144
7480	0.0
108106	0.0
21106008	0.144
14299946	0.0
502855	0.107
7340	0.0
8158	0.0
13835376	0.0
127750	0.0
13839109	0.0
25552	0.118
13865630	0.0
256210	0.282
15702	0.101
589165	0.072
64699	0.0
5915	0.072
764	0.167
953	0.131
2157	0.107
3544	0.107
2038738	0.072
10710415	0.0
1348	0.0
13867714	0.118
59577	0.0
29107	0.0
15517	0.657
4103087	0.175
10996	0.142
194092	0.059
7092	0.051
13835224	0.0
1078	0.0
499714	0.236
11557190	0.0
970	0.371
24972	0.204
24535	0.142
8902	0.0
10437836	0.243
10437239	0.268
14627	0.271
25472	0.184
8470	0.142
3210	0.0
76154	0.051
13836591	0.0
455353	0.0
6658	0.125
26325085	0.0
124	0.142
13662	0.131
62265	0.118
13836399	0.0
16778	0.0
7705	0.0
11694	0.0
123207	0.167
67594	0.102
992	0.096
11930	0.0
13644	0.059
60329	0.0
7727	0.0
7728	0.0
7021	0.0
10948	0.0
1143	0.0
376	0.0
10801109	0.0
8030	0.118
8093	0.118
13658	0.222
21106586	0.0
21105699	0.118
13865426	0.0
71628	0.0
13837329	0.096
13837319	0.096
8241	0.096
11422351	0.170
1609	0.0
83866	0.167
67270	0.125
20198	0.657
361	0.199
7199	0.107
14916	0.206
10733068	0.0
16736498	2.066
6528	0.096
2297441	0.144
6033	0.125
13839553	0.0
10025	0.0
6524	0.096
8243	0.096
13860	0.059
1015	0.295
204209	0.179
61266	0.413
13874867	0.0
71430	0.226
13837303	0.096
7397	0.072
26325087	0.0
1906	0.142
363458	0.102
7684	0.102
13856009	0.059
1278	0.371
76394	0.142
7279	0.072
71787	0.0
11244	0.0
63889	0.167
13835336	0.0
83850	0.167
13835209	0.0
5004	0.0
7150	0.199
15016	0.0
503239	0.059
13837537	0.0
20848	0.164
13835293	0.0
6371	0.250
9873	0.388
11610	0.072
13839441	0.0
72056	0.0
34095	0.0
18685	0.0
62628	0.0
11875	0.0
40130	0.283
191	0.0
8528	0.167
10101	0.0
2849146	0.059
185	0.387
4590	0.118
18177	0.107
13854944	0.0
13836021	0.0
13884973	0.0
68568	0.131
13842001	0.0
15753	0.184
8733	0.0
1266393	0.0
6600	0.251
3693	0.155
4333	0.208
13090	0.118
13839416	0.0
16387	0.072
659	0.0
10437210	0.184
