Compound Id	ALOGP [ALogp2]
13835861	0.365
4927801	24.885
64016	0.039
23977588	4.692
11422	0.185
5027	0.027
13257	0.063
26325088	5.634
960	15.192
19231	0.658
10437335	0.068
12874	1.534
13303	0.311
12229	0.154
2457	0.026
29282	0.606
1710	1.074
913	0.058
2625	1.693
18941	0.043
4760	0.002
2169	0.019
13302	0.0
21109330	0.072
14021447	54.223
8182	0.230
12705	0.066
33617	0.244
1141	0.564
16388	2.641
26325089	0.005
63968	0.154
13811	0.613
12231	0.050
2699	0.698
70660	0.258
18336	0.622
4768	0.191
63908	0.197
221226	0.037
6287	0.920
2075	0.115
24099	3.108
10801842	1.768
27749	0.073
18801	5.471
68156	4.207
5660	0.010
5091	20.014
917	0.249
3741	0.0
1151	1.798
9797	2.340
7600	0.111
5554	0.221
8111	0.0
11439687	7.626
4759	0.621
2937774	0.017
2206	0.398
63310	0.499
10106	0.599
30881	0.602
206561	0.145
7745	1.440
1262	0.0
13835294	0.278
28552	0.194
59447	0.648
7528	0.666
13835459	0.631
13837702	4.213
415	3.114
65272	4.582
48024	0.067
13866593	5.478
7530	0.077
133166	0.316
4268	0.003
14620	0.238
299166	0.417
5976	0.705
13839575	0.045
4444100	3.551
12133	0.035
42330	1.236
768	2.177
5791	0.068
5233	3.713
4575	0.617
14256731	0.230
60858	1.199
4444107	2.574
8935	0.685
26325080	70.149
2079	0.002
44152	0.008
12933	0.318
36029	4.135
7964	0.001
6193	0.096
3548	1.360
3918	0.293
106796	0.424
577	1.898
744	3.258
8124942	2.944
305	1.946
4624	4.031
2908	0.009
83191	0.410
91432	0.660
8101973	1.299
13835550	2.180
4911	0.106
7703	0.635
5932	0.060
6002	0.1
4777	1.020
120548	0.030
5139	3.021
13835604	1.676
5774	0.514
11917	0.137
2068	0.935
3841535	0.189
13835706	0.073
92468	0.020
92494	0.184
5198	0.047
5026	2.844
12730	0.170
2121	0.027
3216	3.751
5236	0.285
8912	0.274
3513	2.383
3322	0.990
26325183	0.093
17339596	0.006
5145918	0.051
733	1.983
6646	5.902
56232	3.431
14688	9.026
10227261	0.683
26325081	88.123
13871489	0.506
13835630	1.685
13835932	3.682
13849665	0.821
559096	5.317
4745	0.010
13850879	0.012
230	3.095
5557	1.264
12549	0.920
2700	0.214
4744	0.413
62060	0.642
4343	1.796
3584	0.085
26286843	2.989
75956	0.459
197564	0.126
84971	5.902
388391	5.902
86007	0.050
4471584	1.028
3652	0.0
5550	0.272
5553	0.480
7984	4.685
12586	6.132
26325082	108.145
5709	0.058
30572	2.689
5376	1.438
3534	3.505
3438	0.321
33416	0.428
11632871	0.888
6066	2.264
8103122	2.347
440	8.645
24722	0.692
15789876	1.042
4447447	0.095
4470736	4.009
96749	7.787
4228778	0.393
32555	14.410
49179	1.132
4450907	0.514
5775	2.417
26325083	130.215
193441	1.026
509179	0.654
5633	1.837
5162	3.461
10162	2.252
5541	0.891
5552	0.736
2654	0.246
4444553	0.962
5113	0.615
4380	0.072
4575338	0.514
48085	0.010
26325084	154.333
21106058	0.940
26563	0.617
21105591	0.176
5551	1.258
2760	0.401
9786472	0.715
196288	2.020
139025	3.990
5542	0.551
19232037	0.444
19232038	1.543
18547147	2.342
21587143	4.436
2271976	2.406
15520	0.168
4444479	1.971
5807	5.261
54833	0.878
75995	1.196
21106077	1.320
58496	5.520
21106059	0.045
6013	1.999
1043	4.638
21105594	4.192
10481872	0.122
21486195	0.702
4067	15.663
5768	18.580
31006	3.512
75662	15.621
29400	19.526
4444362	32.641
6045	9.642
