Compound Id	BCUT [BCUTp-1h]
34860	12.9448
82738	13.0671
36982	13.1893
36979	13.3116
47915	13.1893
56783	12.7013
36981	12.9448
37004	13.3116
36980	13.1893
82751	13.9228
36989	14.0451
33282	11.4778
46285	11.8446
46284	11.7223
82806	11.6001
56776	11.8446
47913	11.7223
32952	11.4778
45446	11.6001
43353	11.2343
56773	11.4778
33281	10.5008
56786	10.8666
56789	10.7443
33456	10.8676
46264	10.7443
36990	13.4338
35912	13.1893
45448	13.5561
36987	13.4338
36988	13.4338
33986	12.4558
36983	12.9448
36986	12.5781
45447	13.3116
35566	12.9448
47916	12.7003
46137	13.0671
550258	12.9448
33985	12.4558
15484	14.1683
34854	11.9668
46136	11.7223
82736	12.0891
56759	11.9668
36984	11.7223
56775	10.9888
56770	11.1111
35206	13.6783
34192	12.7013
82822	13.1893
35108	12.2113
33316	11.2343
21106570	11.1334
23208	1.6857
4514529	2.73
6132	4.3940
9016	7.6450
4514586	3.887
4514549	6.177
11083	8.8444
6988	9.2992
11366	10.2178
1253	8.5821
3102535	6.6469
6186	10.6245
13836549	6.0117
13868660	11.90
457140	10.9776
107412	6.3178
12197	5.5802
61346	6.2090
6187	9.6043
13866746	6.0956
13857694	8.7308
13866817	8.4734
9253	8.6685
83734	8.6263
5977	8.4848
29040	6.7595
6108	8.4268
10054	8.3459
16841	5.6037
13837280	8.8078
9254	6.6261
21106179	2.3626
692	2.6961
12201	7.4188
6151	6.3468
62827	4.8085
8883	8.7926
13837988	9.1819
13875356	10.1626
13875212	10.9170
11038	12.0452
2282428	7.7823
9251	7.7330
71312	8.3605
11153	4.4847
454215	6.7140
15077490	9.8255
2018165	5.7345
6119	9.6409
2293678	9.9590
109705	7.9269
10765	7.1893
56442	5.8021
4449912	5.8021
22814	1.161
99596	7.97
13835316	7.8309
6098	5.9002
14694	6.7125
13836674	6.6305
13875160	8.3616
23055	8.3193
14829	7.6968
6105	2.4517
553742	6.8429
6104	6.5317
558928	6.8429
6086	3.4485
2056044	5.4155
3441	8.8077
6130	6.4378
12577	3.6420
34863	11.8446
34866	11.3556
34665	11.1111
34664	11.3556
37904	11.8446
34864	11.6001
34188	11.6001
34865	11.4778
34868	11.1111
37905	11.2445
34869	10.9888
37918	11.3556
37915	10.8666
34867	11.1111
25605	11.1111
26011	10.9888
34870	10.7443
34666	10.8808
21924	10.7443
34667	10.3776
34871	10.6221
34873	10.2553
56784	10.6221
34872	10.4998
8351654	6.5174
22408	1.161
73583	8.9025
2340753	7.8695
10325184	7.7785
21111806	6.2915
21108550	6.3091
9325	6.2104
9228	8.1880
4444456	7.1188
11708	12.3329
6093	7.6866
6148	5.6569
13838404	11.9543
6179	11.6964
748	2.9840
9256	3.5510
10614293	8.9043
11109	6.8676
24142	7.6085
13622	7.5940
16180	7.5742
7891	7.5454
29025	7.3699
12635	7.5060
11121	7.0976
7713	6.5533
12809	7.4485
7833	7.2549
7556	5.9245
7954	5.2222
555074	7.1820
4516601	7.3392
4483639	6.4160
4516599	7.2030
4512361	7.3392
4483638	6.4160
4512642	7.2030
6085	4.1110
8544	6.4355
7788	6.7889
6149	8.3924
10053	9.5018
11117	6.8596
6827	9.7885
7676	8.2046
13875281	8.8327
13875230	8.5138
6128	3.8520
391	3.974
71390	7.5939
2916	8.8436
558875	8.5772
12446	7.3711
7957	6.4387
10113	7.0568
6087	4.5881
18971812	7.5337
13299573	7.3650
3631	6.7428
15755	10.0883
67470	10.0883
15756	9.8645
15524	9.6226
14441700	6.2772
2062437	8.1035
11911	10.7188
11154	9.9787
30713	6.6718
21106172	9.4136
127983	2.0715
11148	2.5411
10512	7.0481
10526	7.2054
24590970	9.1323
11865	7.3451
6042	9.7416
13875320	9.9897
7673	9.3616
13875258	9.5136
13875392	9.6708
21108548	11.6350
14995	10.3338
14994	10.3338
15475	10.4886
15478	9.8371
518	N/A
967	11.1922
12499	6.5660
71433	7.3755
9484	3.7942
11099	6.7220
11110	6.9530
11086	7.8743
14692	7.4706
24263	9.2610
11857	7.1380
391428	9.2610
6309	7.2255
7557	5.9973
558883	6.5848
56020	6.5848
553642	7.2685
16791	7.0415
454209	5.6780
9633	7.1649
9377	6.6876
9243	3.9136
923	2.8654
7850	7.4238
7714	6.7687
10437	6.4543
6097	5.8377
6083	5.7451
10487	8.5199
9614	6.3269
13861343	9.6850
11756	4.9425
15476	10.3497
274	2.4264
56144	6.7645
11864	7.1060
11845	6.8843
6125	7.7877
12456	7.3740
17880	7.2632
7558	5.5124
29036	10.7973
1087	4.5544
7001	9.7291
10606755	5.2790
55075	13.4272
13868640	9.7645
11351244	8.0911
7090	7.3644
7553	7.7875
61213	6.3633
23886	10.8764
33421	11.3556
15477	10.8442
26010	10.8666
30600	10.6221
33455	10.6221
33934	10.4998
33932	10.8666
15473	10.1341
17099	10.1331
17098	10.0108
33933	10.3776
15474	9.7673
63863	5.8552
454638	12.0701
6121	7.0905
6315	7.7118
7330	6.5709
6307	8.24
12219	8.2302
7848	8.2204
11863	8.2007
7810	8.1614
7766	8.0828
7711	7.9256
7552	7.6113
6092	6.9902
6088	8.0351
26516	10.8506
11087	11.6516
8543	7.0830
12209	6.5699
9286	3.6073
11806	6.1265
6342	9.7416
120464	9.5980
7733	5.5480
7738	5.5599
21111820	8.5283
8329688	7.5203
6735	10.7387
92731	9.4308
6326	8.7595
19766	10.7654
6665	8.0846
512621	7.6680
9642	4.9735
10124	7.8730
6118	8.2455
12010	10.4514
11830	10.3728
10497	10.2156
31029	9.9013
10340	6.4120
1108	7.5348
236	6.3934
13875283	7.5229
13840690	8.4789
6737	9.8438
6789	9.3548
15620	10.4376
2927	12.4379
3973	8.2401
12442	6.9370
6095	4.4529
10675065	5.5738
11961	9.7234
21111772	9.8026
12228	N/A
1406720	11.7917
6364	10.3135
7180	9.4821
7182	9.3568
10669	9.4399
55090	8.9693
61487	10.1263
6100	9.2770
10410	8.7584
13492	8.7387
15747	8.7486
13487	8.7191
7385	8.4440
10404	8.6798
7419	8.6012
7219	8.1529
7739	7.8665
9903	8.5740
8868	8.1301
16159	9.8485
13300034	12.5345
2018460	9.66
61149	5.3473
11954	10.4314
13029	9.9016
13875432	8.3170
7151	10.6721
63054	6.5774
7098	7.5164
9095782	5.4888
6635	11.8670
8356	9.0728
7128	8.7760
15461	10.1733
7521	7.6649
7641	7.8218
7672	9.6732
6967	8.1357
21168808	9.1280
7220	8.3198
8876	8.8668
2928	13.3604
13030	9.7879
13875441	9.4740
10975	7.8683
10870	8.1685
218253	10.3776
15488	9.8886
6122	10.5336
11727	4.3913
6316	8.0668
12674	9.7163
8097	8.9367
21106032	7.2238
551	9.4554
15621	10.1233
6106	13.4217
38403	4.6958
7551	8.5452
21111822	9.4071
7681	9.2556
8140	8.9236
9360	6.6911
61191	7.4646
66675	7.4057
20939	9.4941
6999	8.6073
7088	9.5450
8531	8.6022
7448	8.3664
11660	8.2868
8335	9.0738
11409	8.7584
7248	8.6128
11661	8.4556
221082	8.6128
67653	7.5383
10831	9.8099
26260	10.2804
2283071	10.2815
21112738	6.2049
66567	6.5820
65	8.6791
11769	11.7727
15489	9.6441
6828	9.4138
7183	8.9156
7659	8.1360
10253	9.3871
6977	8.4440
10236	8.7584
7129	8.9556
10829	9.8099
68437	10.1233
906	8.8668
8067	11.3838
14198	9.8161
10979	9.3688
7181	9.3568
13836713	7.6820
6103	6.8878
7170	9.3881
10534	7.3104
21171407	10.0775
71437	11.8948
13063	9.3373
13851576	9.0574
7302	8.3136
2915	11.3612
62826	7.4748
11369	14.5841
10857	9.4126
13875219	8.2582
13842573	9.4152
10432	11.7103
541032	12.6489
17619	4.7875
4611	8.6691
9990	5.0493
28993	8.5267
7815	8.0549
7560	7.5048
7721	7.8191
12259	9.3871
11667	8.3628
10851	9.6517
10813	10.1233
8807	10.0423
16641	3.8695
11731	8.8753
8950	8.5477
13677	9.8089
6736	9.4945
10849	9.8089
15619	9.9661
4932499	10.2815
6057	12.3824
13860817	9.2334
11778	8.9950
12640	6.2399
6480	8.7229
776	8.4399
13047	10.1472
18707	9.9042
21106018	8.8869
6402	9.8161
68179	7.0761
10850	9.6517
9350	6.7025
10664	7.6087
8577	8.1286
14349	8.1310
7852	8.1212
14680	8.0942
7776	7.9763
7420	8.7066
66565	6.1145
6592	9.8358
21106020	8.35
13853953	8.8065
10364	7.8984
13860720	9.4499
6633	8.9246
69371	9.3708
6478	9.9298
6788	9.1801
73412	8.1701
10909	9.3383
10918	9.4945
21168831	8.6373
10841	9.8089
15861	9.9661
21106146	7.8267
21106013	8.5006
21106036	7.3915
9187483	9.9890
7736	5.9366
21106169	4.2161
12821	7.8259
10400	8.8507
1095	7.9644
70682	8.2514
11862	8.2654
12044	10.0283
12045	9.7139
12047	9.5568
12699	10.4913
10864	9.9635
7568	6.0050
9326	6.6741
10980	9.5631
955	7.5072
10772050	10.1338
6079	8.4061
9461	5.3395
7817	6.5048
7732	5.3836
1039	6.5316
11871	10.2824
7786	9.8109
9581	7.3199
7710	8.3960
7809	8.2841
7765	8.3214
13872122	8.8503
2923	9.6364
9574	7.9011
10972	9.7698
11294	10.0122
6588	9.4987
6642	9.5508
13875196	7.3313
10908	9.3383
12682	9.6517
21106144	8.1034
13863774	7.6527
7138	7.4484
66655	7.6284
24326358	10.2466
7238	7.3809
12069	7.0001
191367	6.6858
11799	6.3583
21106014	8.9072
12478	7.7717
7315	7.9612
23150	6.8371
11729	7.5048
14866	9.6692
21105959	8.0505
13865438	7.6805
21106135	7.8040
7383	8.9246
62534	7.9096
62408	8.3811
7389	7.7811
13869451	8.4719
6974	9.5966
7961	9.9728
13835772	7.7361
971	6.7196
11588	11.8531
8800	10.7764
66656	6.4198
21106019	8.3752
7615	5.7424
13647	7.7749
7013	9.0390
6135	3.8172
13854248	8.7491
13869339	8.3356
13837686	8.4396
13839082	7.5968
553649	9.1032
10536	8.9990
7239	9.8786
7391	7.6570
21111817	10.0642
6102	4.1173
4444102	9.8291
69982	9.4505
9233	7.8254
387	6.3320
7299	9.0948
7224	7.6804
5739	10.8325
8804	11.0444
6338	5.0745
13863618	7.8851
278	3.1186
29153	10.9553
5979	12.6745
7827	8.6061
18607	8.1335
18219	11.2445
11783	9.2026
10586285	9.4185
21105871	7.6185
6739	9.1215
434	8.6128
10205670	4.3334
24043	7.0653
68676	9.6734
6852	9.1406
7546	5.8393
15495	8.7218
10328	11.8816
7145	7.7789
13846959	7.4827
937	1.4380
9363	6.1373
62632	7.6163
78998	7.6059
11884	7.5692
16177	7.5356
15853	7.4961
67360	7.4288
11866	7.0581
15846	7.3501
29026	7.2154
11846	6.7887
7770	6.4743
7717	5.9353
19475	6.4460
7685	9.0389
87265	11.8222
21106148	7.5858
8817	10.8336
7566	5.3065
13853943	7.9934
15486	7.7588
18920	7.2881
9391	5.4759
28982	8.1884
13839110	7.9857
9824	9.9276
11434292	N/A
65763	9.0533
68328	7.8288
331	8.1324
21169510	10.6053
7689	7.8927
63906	9.5322
2246	11.6099
13837787	7.5816
13839151	8.3705
13865680	8.3649
11604	8.2473
12060	8.5028
14678	8.66
11489	8.2420
2991	9.2549
21106365	11.2401
23101	7.0894
55123	6.9923
12012	6.6780
11125	6.3426
7782	5.7268
7734	5.0632
7577	4.1365
13630	9.2866
7278	8.5047
6781	7.9980
13839128	7.8933
7202	8.6522
235	7.6499
11584	9.6074
13571291	5.3380
6807	9.9474
13839174	8.0515
13839105	8.2473
13846663	9.5701
8657	7.4603
11589	8.3364
9579	7.9118
11755	6.3106
7761	7.3137
10492	6.9791
11784	8.0520
11785	8.1368
6311	6.5729
21106524	8.2786
89076	8.9881
14227	8.7796
19476	6.8223
2185	8.3979
62484	11.8924
6838	9.1684
10257	8.0519
8799	11.4320
10498	6.5440
9349	7.3220
13839123	8.0505
11576	8.5484
8071	9.0307
21105795	7.7960
8374	8.5063
11761	9.3956
7956	3.9956
6794	9.2197
924	8.5909
12637	7.2658
6775	8.3999
5889	7.3396
21106091	10.1988
3951	6.8243
763	2.0185
5882	8.0478
7140	8.2115
238	7.9235
9994	5.0720
61001	8.5709
2003	15.5415
21168826	7.9897
20124	9.8582
8816	10.8432
8788	11.4166
11672	7.8610
29008	6.1738
6550	8.7236
6688	8.2872
61538	8.8760
10246	8.8172
79969	8.8079
15093	8.5723
7176	8.2703
6840	9.1844
7616	5.5403
61111	6.1145
4446445	7.3765
4444608	6.9049
394562	5.9363
30595	8.8403
8899	7.6773
13876539	8.2266
62310	8.6825
7234	7.9876
16804	9.4460
21105998	9.1508
12244	8.5617
61411	9.1904
6333	5.5548
6706	9.8417
8060	8.8413
8341	8.9834
10441	4.9688
11833	6.3054
6406	7.1468
13835126	8.5351
65701	11.9023
6023	9.0689
5678	10.9975
10248	8.3707
69177	9.0332
10244	8.8417
9911	8.5028
1005	5.5233
8552	6.8970
7803	7.1123
171	4.3579
122090	7.8860
8070	8.5259
13846749	8.4494
13859497	7.9834
10652594	6.2239
11841	7.2558
11749	6.9341
8569	6.5815
12220	6.9155
7823	6.0701
11849	6.4626
3168	5.2999
455420	7.1507
10709	5.6766
13837797	6.2810
71876	7.4555
18688	8.5150
62249	8.3580
55084	7.0558
7694	6.7415
7482	6.7022
11716	6.8958
7515	6.1496
7076	7.4212
7757	7.5149
7511	7.3875
7509	7.29
29005	7.1328
10420	6.9380
7475	6.6236
7463	6.0061
11910	7.7972
7872	7.3572
7875	7.4997
7913	7.5710
8568	7.0724
14846	7.4268
7800	7.3481
11843	6.8172
29012	6.5028
7538	7.2114
7536	7.0542
7706	5.9924
11680	6.4664
11706	6.7808
10653	5.8498
7012	7.1623
11065	7.0952
28981	8.2626
8525	5.3717
7081	7.7910
6313	6.5335
6335	5.0015
441	7.2078
7838	7.0505
5949	6.7734
29029	7.3463
7772	6.4590
256	5.9048
512	5.2760
172	4.0185
15443	7.9742
66021	7.7216
8674	7.6185
13863629	6.5345
13835351	8.7584
6773	9.0147
16736486	15.8328
6621	8.4474
13860641	8.6746
21106525	8.2929
13854136	8.0459
13835151	7.6792
10991	8.4021
13860692	7.8018
1019	5.0560
62517	7.7746
10903	9.5172
6177	8.0440
7064	7.7239
6341	6.7890
259	6.1520
13249	7.6094
7701	6.5826
7888	7.5097
12013	7.5760
2863	7.4558
7866	7.3772
10033	7.6266
370	7.2695
12071	7.6360
10035	7.6392
4963	8.4421
6907	8.5272
553171	6.8542
2041618	6.5530
9411	5.3458
7559	5.3075
15965	8.4673
6897	8.3895
6883	8.2339
7211	7.6443
21105897	8.6039
5439	5.3218
7190	8.0543
7469	7.8401
10001	7.2186
11625	9.8971
6586	9.6926
6675	12.4777
472932	7.1860
7073	7.4163
8554	6.3570
55130	6.8569
10433	7.2102
11992	6.7783
7671	7.8786
10446	7.8786
7657	7.4539
22453	7.8811
7065	7.2594
11045	6.5814
7472	7.2499
11207996	7.7918
29016	7.3868
7747	7.1316
7627	6.6211
10571	7.1026
11647	8.0610
66809	7.0091
13865424	7.8456
7175	8.3687
7157	8.5259
21112023	8.3006
11582	8.03
7172	7.7506
16119	8.6793
864	3.1116
79280	8.0104
28947	8.6583
7042	8.4336
13837760	6.9547
76894	6.4029
205483	8.6575
7737	5.8215
6322	5.9897
7132	8.3122
8763	11.9996
13848808	8.4468
10837	7.9859
13869434	8.2765
21159695	8.5803
6835	9.5358
21108576	8.4269
7533	8.5060
56559	7.6508
9053802	7.6480
29000	7.1383
7434	8.3488
6312	6.6198
8398	7.2485
11898	7.6385
72522	7.6351
7928	7.6308
14348	7.6251
2581	7.6171
11891	7.6068
7917	7.5908
7915	7.5709
7901	7.5390
7892	7.4996
7882	7.4357
8574	7.3571
932	7.2293
7812	6.8165
7837	7.0721
6040	6.5021
258	5.9910
1004	5.3623
682	4.3518
13872989	5.3938
8665	7.4014
6950	7.8439
552744	6.1835
70806	10.5286
11671339	8.2219
10251740	6.8034
69914	7.6293
13862665	6.1611
21168813	8.6354
175	5.1554
6630	8.5909
13840647	8.6798
13860491	8.4021
13839012	9.6348
20545	7.6510
8012	7.4095
9564	7.6839
7044	9.0086
11003	8.9282
10452	6.4345
6314	6.5870
4510484	8.3061
66896	8.9188
10437074	7.8867
21105878	7.5289
13839308	8.2194
6753	9.3446
374462	7.1070
13869462	8.3603
21106519	8.7374
13860775	7.8878
21106015	6.0608
11809	6.5719
12823	8.3860
6649	8.0383
6035	8.6638
61739	9.2356
392447	8.7298
7142	8.0395
66895	8.9096
66887	8.8997
9893	8.7798
63518	8.8801
59482	8.8408
10696	6.8058
67414	8.3158
7074	7.4604
7670	7.8041
10797	7.8093
6176	8.4370
7534	8.1941
10791	7.4953
28986	7.0191
10788	7.8030
7621	7.4149
10777	7.1815
12972	7.6076
9976	7.4111
7514	7.1743
215929	7.3315
11025	6.8599
7016	6.3885
7871	7.5050
21153	7.5444
7802	7.2510
12218	7.4466
12632	7.3679
7760	7.0938
11095	6.8599
7607	6.5455
6321	5.9168
558020	5.7319
7790	4.8260
6881	8.6238
12061	8.5086
67460	8.6422
6790	9.1595
8319	9.4772
62964	10.7106
62467	8.6961
11193	8.6670
11591	8.1058
10411	8.6015
10181338	8.0345
59573	6.2685
14998	6.7403
13837190	4.8105
1020	6.2740
8141	6.4196
8186	8.4478
11600	6.8489
10169	12.0806
10343	8.3443
447	7.5779
12643	7.2217
13846658	9.4584
11596	8.1068
28973	7.9516
27296	7.8730
11651	7.7158
466305	8.4926
9218	8.3343
8183	8.1984
7189	8.3494
4878	6.8373
13848793	8.2841
21108577	8.3747
123	7.7419
26824	7.3420
7028	6.6615
7478	5.4510
62489	7.2593
21429023	15.8347
2275	5.2506
13835344	8.4280
11793	7.3933
13871721	6.0225
6164	7.8833
65785	8.1036
6674	10.1877
10616	8.4996
526	7.8005
11228	6.2263
7003	7.4030
21106520	7.3615
13874733	7.4478
6780	8.7872
8098	8.7824
70714	9.0285
28969	7.7665
7241	7.3850
6577	9.4364
9120	7.8343
13853758	8.9144
11525	7.0238
4481813	4.9503
13876103	8.8620
8058	8.9214
6593	9.7521
14672	7.4838
13850082	9.9773
63903	8.3793
17443	6.8424
62808	5.9512
6855	9.3776
13638	7.1671
18717	8.8253
15954	8.1916
7622	7.4520
7310	8.4166
63156	6.9265
12626	6.6709
28994	4.9377
61765	8.4083
10772140	6.2218
13860335	7.7361
10939	7.9781
3463	15.6445
7679	6.7180
6296	9.5540
5894	5.6527
11586	8.3621
1448	7.9849
217	2.2510
7459	7.5629
11024	7.7596
7026	6.6671
11239	7.2556
11861	7.3865
11036	7.3266
11029	7.4838
11794	6.9341
10511	7.1309
21011	6.6198
11678	7.1744
3644	5.6048
6320	6.2263
10947	6.8550
10787	7.8773
60524	6.2017
55091	10.4435
2606	10.2080
7208	8.1049
1446	8.1912
8520	7.1527
7626	6.8632
11526	4.8145
124968	5.8985
21105905	7.9828
21106560	8.0677
10437215	7.3384
2039535	7.1568
7161	9.5746
13885245	8.5635
62472	8.5128
7678	7.0294
11819	7.5502
99440	8.7078
123993	8.8204
12225	6.1565
693	3.7873
11080	7.4571
10197150	6.3826
13255	6.9838
83962	11.1458
13839199	7.1939
13634	8.1502
7221	8.2349
456015	9.2116
7030	5.1208
8860	9.3556
642951	9.0479
11773	8.0941
6898	8.8024
8262	9.4638
6089	3.7517
13835977	5.7669
7677	7.6615
60121	7.8923
21106518	8.5822
9970	7.4238
8273	9.3343
73479	7.9755
7443	7.2844
86394	9.8963
9454	8.3164
8282	9.1598
13856959	8.6248
6453	10.7821
78828	7.7425
62530	8.1105
7242	7.7961
65750	8.6135
24041	7.1478
5708	6.8965
23730	6.2779
23621376	5.8613
21111781	8.1995
7225	7.6241
21106470	8.5155
247721	8.7081
7029	5.9761
21106581	8.4413
11283	10.6296
156255	7.8316
13869480	7.6750
11488212	8.5655
10992	8.0505
62597	6.1598
4937830	4.67
844	5.9195
21105870	8.6716
2005981	7.8517
199342	9.7063
6745	9.3082
6916	8.5662
11996	7.7981
55188	8.1125
11077	7.6553
7240	7.9649
66996	7.5385
25886	7.6940
12957	6.6535
19953955	6.4503
21943	6.9679
19956441	6.7647
19957731	7.3441
7636	6.3591
6146	6.8603
62230	9.0556
59674	6.0474
11021	7.8933
21106535	7.5535
10181339	8.5623
5596	7.5686
13849989	8.4756
132	7.9842
70715	8.6955
15855	9.5746
84036	7.2109
13328	15.5745
10784857	6.6765
22191	7.1781
6123	6.2272
8576	7.4744
7851	7.3067
15387	7.3959
7811	6.9714
7835	7.1496
7769	6.6570
7716	6.3008
7564	5.6720
6101	4.9809
7466	5.7484
11732	8.3937
15803	9.4612
7236	7.6417
4437893	8.9058
4489	6.9529
12066	5.0115
13835836	6.6968
6720	9.3869
11042	7.4983
10940	7.9690
10937	8.0523
20570	8.2574
19477	7.3681
14169248	8.2254
13648	7.9571
15409	8.6793
78	7.5136
17868	9.2062
4449	8.1939
75951	7.3717
72551	7.5289
72793	7.4925
11543	7.8025
18	8.25
21105848	8.16
556589	9.1996
880	8.3570
7155	8.4996
16359	9.1777
8329	9.1755
13842613	7.5228
21132380	7.7821
29001	6.7065
11632	7.5253
30516	7.6824
26325090	7.0613
21106145	8.5919
10488	6.4375
10292746	15.5097
68832	7.0209
23255	6.8458
11699	6.6509
11695	6.2626
11739	7.9553
11194	8.7413
6165	7.4838
10008	7.0067
10790	7.5694
62466	8.5213
11595	8.7976
6492	9.2196
10451	7.0530
2975965	11.3911
8900	4.8640
11230	6.6610
99681	10.0604
29015	5.4163
8904	5.8479
10018	5.7668
12954	7.8396
13867413	6.0171
13054	8.5785
24641	7.6496
11056	7.7981
11216	8.4269
11210	8.7413
11795	6.7762
789	7.6511
7131	8.3649
13854242	8.5286
1266019	8.7315
558878	8.4381
25890	7.9182
68152	8.5398
65936	7.2102
11180	8.1167
5830	8.2473
6610	9.2312
62485	8.3641
10756	9.7871
10181341	8.3489
58234	10.6340
5142	10.7011
136966	8.5566
64155	8.8369
553578	8.4381
18724	9.5033
7688	7.0087
220998	7.9968
654	4.7922
4366810	7.5580
10422	7.4676
558917	8.4812
57726	9.2525
6330	5.8452
61707	7.0980
10892	8.4468
89258	9.1284
18019	7.5895
13860434	7.9835
60886	8.6620
13871718	8.5028
1114	6.0348
68224	8.0507
68503	6.9008
24533	7.6294
8903	6.0239
11265	8.1540
120489	6.6756
13869414	7.4793
6301	8.9537
19709	8.2066
1664	7.25
2241	8.2069
11107	6.8844
10986	8.4974
2441	10.5598
137720	9.6815
5593	8.2031
4599	11.7909
13836589	5.5194
21106173	6.6842
707	11.6941
10384035	7.0195
8855	8.5323
5026296	10.6340
10464	6.4618
59483	7.8267
17131	8.1096
12161	5.9450
26325086	7.6188
7856	7.0826
8562	6.6896
7730	6.0235
173	4.9925
191058	8.7041
9219586	11.5562
65234	9.8248
56117	6.8962
21106366	8.5439
25889	7.5966
192748	8.8140
13850142	9.5486
390927	9.5486
69340	8.6492
81815	6.0221
1577	5.9041
71	8.0999
6514	10.2757
4445317	11.1876
14556	8.3046
20132	8.9894
21782117	15.5111
6774	7.8537
11752	6.1845
8960	3.451
6334	5.6091
11460	8.5407
10438331	10.5961
10628694	8.0583
6604	9.9215
10756390	8.7938
13803	6.1106
63631	7.4745
11788	7.4721
455090	7.9239
7223	8.0459
11629	7.9505
13856352	8.4021
55443	8.7126
453675	8.7443
11465	8.6967
120621	7.2406
20119	6.6119
55205	6.9263
13816	6.2210
