Compound Id	MDE [MDEC-22]
6191	0.0
6153	0.0
16425	0.0
6190	0.0
11919	3.0
67991	0.0
291	0.0
6084	0.0
6094	0.0
7555	1.0
6120	0.0
7712	2.381
6308	0.0
9646	0.0
10781	0.0
15802	4.509
17976	1.0
7767	3.965
7604	1.0
7010	0.5
6163	0.0
6340	0.0
8560	5.676
11094	2.381
11023	1.651
11055	1.0
10786	0.0
7619	0.0
10755	0.5
11551	1.5
349	7.473
11035	3.147
11104	1.0
10795	0.0
10445	0.0
7849	9.333
17558	5.676
13439	0.0
13402	3.0
14840	11.241
13448	1.0
13619	13.185
7890	15.160
11882	17.159
11883	19.178
10540	23.267
7929	31.589
11897	33.693
11899	35.803
12017	0.0
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
8878	5.296
11585	3.302
13837650	1.0
13853215	0.0
9392	0.0
7674	6.084
6156	0.0
18410	11.098
7024	4.243
15438	7.383
8896	7.071
14751	7.732
221117	3.965
7787	9.125
8908	11.557
8909	13.766
8910	18.571
6188	0.0
10265264	3.302
10179173	3.302
21800	3.965
10325078	0.0
6111	3.0
10265270	11.679
15765	3.965
10179239	11.679
69569	0.0
5730	0.0
13837281	0.0
9724	1.651
7662	1.5
13862559	1.651
7518	3.302
21106571	0.5
13864445	2.381
21106163	0.333
21106540	1.0
6339	0.0
38364	2.381
27488	2.381
11776	1.5
25677	4.850
158870	4.040
157093	3.854
83374	3.879
457144	4.088
135925	3.997
457145	3.769
84188	4.509
136000	4.207
135983	4.040
136001	4.251
136002	4.509
136003	4.251
84235	4.082
82755	2.103
82712	2.144
157094	2.182
103011	2.121
102798	2.210
82762	2.182
11974	0.333
56793	5.155
454495	5.057
40191	5.172
56791	4.866
35581	4.7
56774	3.252
82765	3.196
27793	3.965
82754	2.942
457138	2.621
102897	2.749
457139	3.147
102947	2.575
97173	2.250
102720	2.335
102801	2.702
102833	2.407
102721	2.335
102856	2.407
102933	2.449
103066	2.407
97172	2.289
106355	2.942
102741	0.945
97055	0.909
97198	0.965
34874	5.296
36972	5.758
56788	5.109
533188	5.232
35579	4.922
16182	4.938
46262	5.351
35580	4.749
82818	5.057
56790	6.410
56795	5.034
33458	6.011
82777	5.088
35584	5.074
56785	4.808
56792	5.074
34189	4.575
34859	1.826
84346	2.319
56760	1.720
56755	2.127
33666	1.629
36973	3.387
37744	4.114
46894	3.647
45444	3.138
56769	3.820
56780	3.231
34847	3.034
39406	3.342
35081	3.105
56781	3.268
56771	2.994
102834	2.381
102722	1.651
154865	1.310
96948	1.145
102743	1.310
102857	1.145
154866	1.191
106356	1.651
102787	1.105
97240	1.105
102742	1.310
97257	1.0
97224	0.5
102923	1.0
96868	0.333
96864	0.333
97234	0.25
97233	0.333
154062	0.5
97142	0.2
56782	0.965
36977	0.863
83414	0.814
84348	2.381
82823	0.721
36975	3.839
56778	3.387
43354	3.581
37779	4.509
45445	3.151
36974	3.034
35585	3.439
34848	3.209
84344	3.925
34850	3.268
82819	3.630
56772	3.070
82820	3.839
16415	6.084
56779	3.540
56768	3.247
56777	3.042
84345	3.624
34668	3.081
96965	0.0
33198	0.0
82783	2.407
34852	2.066
37000	2.193
37019	1.740
56765	2.066
39198	1.969
82740	3.965
56761	2.575
56756	2.004
56766	1.873
83413	1.651
34851	1.720
36976	1.826
56767	1.640
56763	1.890
56787	5.688
35583	5.351
82807	5.155
56794	5.057
33386	5.688
33457	6.946
47912	5.146
82817	5.286
46893	4.892
33280	4.973
35582	4.7
33304	5.286
46263	5.844
15827	0.0
33407	0.2
36985	1.0
35205	0.167
15637	0.143
82821	0.5
34853	2.407
37745	2.702
36978	2.004
34190	1.677
34191	2.335
36771	2.250
36710	1.669
56757	2.144
549017	3.533
84347	1.983
56764	1.931
56758	1.969
47914	1.794
56762	3.302
33984	2.004
33983	1.669
34860	1.105
82738	0.825
36982	0.965
36979	0.728
47915	1.651
56783	0.945
36981	0.766
37004	1.651
36980	0.669
82751	0.0
36989	0.0
33282	3.769
46285	4.330
46284	3.302
82806	3.517
56776	3.090
47913	4.251
32952	3.377
45446	3.151
43353	3.596
56773	3.439
33281	5.470
56786	5.798
56789	5.146
33456	4.850
46264	5.814
36990	1.0
35912	0.25
45448	0.5
36987	0.2
36988	0.333
33986	1.310
36983	1.105
36986	0.965
45447	2.381
35566	1.651
47916	0.945
46137	1.5
550258	0.814
33985	0.909
15484	0.0
34854	2.449
46136	2.335
82736	2.250
56759	1.931
36984	1.944
56775	3.809
56770	3.540
35206	0.0
34192	0.333
82822	0.5
35108	1.145
33316	2.289
21106570	0.0
23208	0.0
4514529	0.0
6132	0.0
9016	0.0
4514586	0.0
4514549	0.0
11083	1.5
6988	1.651
11366	0.5
1253	6.084
3102535	6.084
6186	0.0
13836549	0.0
13868660	3.302
457140	5.086
107412	0.0
12197	1.0
61346	0.0
6187	0.0
13866746	0.0
13857694	3.533
13866817	3.302
9253	0.0
83734	0.0
5977	0.0
29040	0.0
6108	0.0
10054	0.0
16841	0.0
13837280	0.0
9254	0.0
21106179	0.0
692	0.0
12201	1.0
6151	0.0
62827	0.0
8883	6.529
13837988	3.965
13875356	3.533
13875212	3.965
11038	3.302
2282428	0.0
9251	0.0
71312	0.0
11153	0.0
454215	0.0
15077490	0.0
2018165	0.0
6119	0.0
2293678	0.0
109705	1.5
10765	0.0
56442	1.0
4449912	1.0
22814	0.0
99596	0.0
13835316	0.0
6098	0.0
14694	0.0
13836674	1.0
13875160	3.302
23055	0.0
14829	0.0
6105	0.0
553742	1.0
6104	0.0
558928	1.0
6086	0.0
2056044	0.0
3441	0.0
6130	0.0
12577	0.0
34863	6.987
34866	7.298
34665	7.175
34664	6.926
37904	7.543
34864	6.965
34188	7.642
34865	7.003
34868	7.298
37905	8.364
34869	7.352
37918	7.729
37915	7.189
34867	6.926
25605	7.938
26011	6.977
34870	7.495
34666	7.137
21924	7.252
34667	7.533
34871	7.159
34873	7.614
56784	8.570
34872	7.226
8351654	0.0
22408	0.0
73583	0.0
2340753	0.0
10325184	0.0
21111806	3.533
21108550	3.302
9325	3.965
9228	3.302
4444456	2.381
11708	3.302
6093	0.0
6148	0.0
13838404	0.0
6179	0.0
748	0.0
9256	0.0
10614293	0.0
11109	3.965
24142	21.215
13622	19.178
16180	17.159
7891	15.160
29025	9.333
12635	13.185
11121	5.676
7713	2.381
12809	11.241
7833	7.473
7556	1.0
7954	0.0
555074	5.676
4516601	7.473
4483639	2.381
4516599	7.473
4512361	7.473
4483638	2.381
4512642	7.473
6085	0.0
8544	7.071
7788	9.125
6149	0.0
10053	0.0
11117	9.125
