Compound Id	ChiChain [SCH-6]
6827	0.204
7676	0.102
13875281	0.083
13875230	0.083
6128	0.0
391	0.0
71390	0.0
2916	0.0
558875	0.0
12446	0.0
7957	0.0
10113	0.0
6087	0.0
18971812	0.0
13299573	0.0
3631	0.0
15755	0.139
67470	0.136
15756	0.136
15524	0.136
14441700	0.0
2062437	0.0
11911	0.0
11154	0.0
30713	0.0
21106172	0.056
127983	0.0
11148	0.0
10512	0.0
10526	0.0
24590970	0.0
11865	0.0
6042	0.0
13875320	0.083
7673	0.102
13875258	0.083
13875392	0.083
21108548	0.083
14995	0.139
14994	0.136
15475	0.139
15478	0.139
518	N/A
967	0.037
12499	0.037
71433	0.0
9484	0.0
11099	0.0
11110	0.0
11086	0.102
14692	0.0
24263	0.809
11857	0.0
391428	0.809
6309	0.0
7557	0.0
558883	0.0
56020	0.0
553642	0.0
16791	0.0
454209	0.0
9633	0.0
9377	0.0
9243	0.0
923	0.0
7850	0.0
7714	0.0
10437	0.0
6097	0.0
6083	0.0
10487	0.102
9614	0.102
13861343	0.0
11756	0.0
15476	0.136
274	0.0
56144	0.0
11864	0.0
11845	0.0
6125	0.0
12456	0.0
17880	0.0
7558	0.0
29036	0.0
1087	0.0
7001	0.056
10606755	0.0
55075	0.037
13868640	0.083
11351244	0.417
7090	0.102
7553	0.0
61213	0.0
23886	0.167
33421	0.170
15477	0.136
26010	0.170
30600	0.167
33455	0.170
33934	0.167
33932	0.170
15473	0.167
17099	0.170
17098	0.167
33933	0.170
15474	0.167
63863	0.0
454638	0.571
6121	0.0
6315	0.0
7330	0.0
6307	0.0
12219	0.0
7848	0.0
11863	0.0
7810	0.0
7766	0.0
7711	0.0
7552	0.0
6092	0.0
6088	0.0
26516	0.102
11087	0.102
8543	0.0
12209	0.0
9286	0.0
11806	0.0
6342	0.0
120464	0.0
7733	0.0
7738	0.0
21111820	0.144
8329688	0.0
6735	0.151
92731	0.0
6326	0.0
19766	0.045
6665	0.068
512621	N/A
9642	0.0
10124	0.0
6118	0.0
12010	0.0
11830	0.0
10497	0.0
31029	0.0
10340	0.144
1108	0.102
236	0.125
13875283	0.083
13840690	0.102
6737	0.151
6789	0.151
15620	0.124
2927	0.167
3973	0.0
12442	0.0
6095	0.0
10675065	0.0
11961	0.056
21111772	0.056
12228	N/A
1406720	0.457
6364	0.475
7180	0.083
7182	0.083
10669	0.083
55090	0.0
61487	0.0
6100	0.0
10410	0.102
13492	0.102
15747	0.102
13487	0.102
7385	0.102
10404	0.102
7419	0.102
7219	0.102
7739	0.0
9903	0.25
8868	0.25
16159	0.0
13300034	0.142
2018460	0.0
61149	0.0
11954	0.056
13029	0.056
13875432	0.083
7151	0.056
63054	0.045
7098	0.083
9095782	0.0
6635	0.0
8356	0.102
7128	0.102
15461	0.102
7521	0.083
7641	0.083
7672	0.102
6967	0.083
21168808	0.144
7220	0.102
8876	0.167
2928	0.167
13030	0.056
13875441	0.083
10975	0.068
10870	0.068
218253	0.185
15488	0.185
6122	0.0
11727	0.0
6316	0.0
12674	0.204
8097	0.167
21106032	0.0
551	0.389
15621	0.124
6106	0.0
38403	0.0
7551	0.0
21111822	0.083
7681	0.102
8140	0.068
9360	0.083
61191	0.083
66675	0.0
20939	0.083
6999	0.056
7088	0.102
8531	0.083
7448	0.083
11660	0.083
8335	0.083
11409	0.083
7248	0.083
11661	0.083
221082	0.102
67653	0.0
10831	0.136
26260	0.124
2283071	0.111
21112738	0.0
66567	0.0
65	0.068
11769	0.083
15489	0.185
6828	0.204
7183	0.083
7659	0.068
10253	0.083
6977	0.068
10236	0.068
7129	0.102
10829	0.139
68437	0.129
906	0.167
8067	0.037
14198	0.760
10979	0.083
7181	0.083
13836713	0.0
6103	0.0
7170	0.083
10534	0.0
21171407	0.0
71437	0.245
13063	0.151
13851576	0.102
7302	0.204
2915	0.389
62826	0.0
11369	0.056
10857	0.068
13875219	0.083
13842573	0.083
10432	0.083
541032	0.045
17619	N/A
4611	0.102
9990	0.0
28993	0.0
7815	0.0
7560	0.0
7721	0.0
12259	0.045
11667	0.083
10851	0.136
10813	0.136
8807	0.328
16641	0.0
11731	0.0
8950	0.102
13677	0.151
6736	0.151
10849	0.136
15619	0.124
4932499	0.111
6057	0.167
13860817	0.068
11778	0.068
12640	0.144
6480	0.316
776	0.25
13047	0.045
18707	0.068
21106018	0.068
6402	0.760
68179	0.0
10850	0.139
9350	0.083
10664	0.083
8577	0.0
14349	0.0
7852	0.0
14680	0.0
7776	0.0
7420	0.102
66565	0.083
6592	0.389
21106020	0.083
13853953	0.083
10364	0.102
13860720	0.068
6633	0.068
69371	0.0
6478	0.328
6788	0.151
73412	0.0
10909	0.136
10918	0.136
21168831	0.102
10841	0.139
15861	0.124
21106146	0.083
21106013	0.083
21106036	0.068
9187483	0.269
7736	0.0
21106169	0.0
12821	0.083
10400	0.204
1095	0.0
70682	0.0
11862	0.0
12044	0.185
12045	0.185
12047	0.185
12699	0.207
10864	0.083
7568	0.0
9326	0.083
10980	0.083
955	0.083
10772050	0.0
6079	0.083
9461	0.0
7817	0.0
7732	0.0
1039	0.0
11871	0.0
7786	0.0
9581	0.083
7710	0.0
7809	0.0
7765	0.0
13872122	0.102
2923	0.068
9574	0.083
10972	0.083
11294	0.139
6588	0.151
6642	0.037
13875196	0.083
10908	0.139
12682	0.124
21106144	0.083
13863774	0.083
7138	0.102
66655	0.0
24326358	0.056
7238	0.102
12069	0.0
191367	0.0
11799	0.0
21106014	0.083
12478	0.083
7315	0.204
23150	0.0
11729	0.0
14866	0.083
21105959	0.083
13865438	0.083
21106135	0.083
7383	0.102
62534	0.083
62408	0.083
7389	0.102
13869451	0.083
6974	0.083
7961	0.0
13835772	0.083
971	0.102
11588	0.083
8800	0.438
66656	N/A
21106019	0.083
7615	0.0
13647	0.102
7013	0.0
6135	0.0
13854248	0.083
13869339	0.083
13837686	0.083
13839082	0.083
553649	0.204
10536	0.0
7239	0.102
7391	0.102
21111817	0.083
6102	0.0
4444102	0.179
69982	0.0
9233	0.0
387	0.0
7299	0.204
7224	0.102
5739	0.278
8804	0.493
6338	0.0
13863618	0.083
278	0.0
29153	0.247
5979	0.0
7827	0.0
18607	0.0
18219	0.0
11783	0.102
10586285	0.275
21105871	0.083
6739	0.151
434	0.083
10205670	0.0
24043	0.0
68676	0.068
6852	0.151
7546	0.0
15495	0.083
10328	0.083
7145	0.083
13846959	0.083
937	0.0
9363	0.102
62632	0.0
78998	0.0
11884	0.0
16177	0.0
15853	0.0
67360	0.0
11866	0.0
15846	0.0
29026	0.0
11846	0.0
7770	0.0
7717	0.0
19475	0.0
7685	0.102
87265	0.083
21106148	0.083
8817	0.278
7566	0.0
13853943	0.083
15486	0.0
18920	0.0
9391	0.0
28982	0.083
13839110	0.068
9824	0.412
11434292	N/A
65763	0.068
68328	0.0
331	0.083
21169510	0.0
7689	0.102
63906	0.083
2246	0.308
13837787	0.083
13839151	0.068
13865680	0.083
11604	0.083
12060	0.083
14678	0.083
11489	0.316
2991	0.204
21106365	0.222
23101	0.0
55123	0.0
12012	0.0
11125	0.0
7782	0.0
7734	0.0
7577	0.0
13630	0.102
7278	0.102
6781	0.083
13839128	0.068
7202	0.083
235	0.102
11584	0.083
13571291	0.0
6807	0.170
13839174	0.068
13839105	0.068
13846663	0.083
8657	0.083
11589	0.083
9579	0.083
11755	0.0
7761	0.0
10492	0.0
11784	0.102
11785	0.102
6311	0.0
21106524	0.083
89076	0.185
14227	0.083
19476	0.0
2185	0.204
62484	0.083
6838	0.340
10257	0.083
8799	0.499
10498	0.0
9349	0.083
13839123	0.068
11576	0.068
8071	0.083
21105795	0.083
8374	0.102
11761	0.0
7956	0.0
6794	0.102
924	0.102
12637	0.0
6775	0.083
5889	0.102
21106091	0.083
3951	0.0
763	0.0
5882	0.083
7140	0.083
238	0.102
9994	0.0
61001	0.083
2003	0.970
21168826	0.083
20124	0.151
8816	0.287
8788	0.309
11672	0.083
29008	0.0
6550	0.352
6688	0.056
61538	0.056
10246	0.056
79969	0.083
15093	0.083
7176	0.083
6840	0.222
7616	0.0
61111	0.102
4446445	0.0
4444608	0.0
394562	0.0
30595	0.083
8899	0.0
13876539	0.102
62310	0.083
7234	0.102
16804	0.037
21105998	0.068
12244	0.056
61411	0.045
6333	0.0
6706	0.068
8060	0.185
8341	0.151
10441	0.0
11833	0.0
6406	0.0
13835126	0.083
65701	0.083
6023	0.102
5678	0.333
10248	0.056
69177	0.045
10244	0.045
9911	0.056
1005	0.0
8552	0.0
7803	0.0
171	0.0
122090	0.0
8070	0.083
13846749	0.083
13859497	0.235
10652594	N/A
11841	0.0
11749	0.0
8569	0.0
12220	0.0
7823	0.0
11849	0.0
3168	0.0
455420	0.0
10709	0.0
13837797	0.0
71876	0.0
18688	0.0
62249	0.0
55084	0.0
7694	0.0
7482	0.0
11716	0.0
7515	0.0
7076	0.0
7757	0.0
7511	0.0
7509	0.0
29005	0.0
10420	0.0
7475	0.0
7463	0.0
11910	0.0
7872	0.0
7875	0.0
7913	0.0
8568	0.0
14846	0.0
7800	0.0
11843	0.0
29012	0.0
7538	0.0
7536	0.0
7706	0.0
11680	0.0
11706	0.0
10653	0.0
7012	0.0
11065	0.0
28981	0.0
8525	0.0
7081	0.0
6313	0.0
6335	0.0
441	0.0
7838	0.0
5949	0.0
29029	0.0
7772	0.0
256	0.0
512	0.0
172	0.0
15443	0.102
66021	0.102
8674	0.083
13863629	0.102
13835351	0.068
6773	0.068
16736486	0.830
6621	0.316
13860641	0.083
21106525	0.083
13854136	0.083
13835151	0.083
10991	0.083
13860692	0.083
1019	0.0
62517	0.083
10903	0.185
6177	0.0
7064	0.0
6341	0.0
259	0.0
13249	0.0
7701	0.0
7888	0.0
12013	0.0
2863	0.0
7866	0.0
10033	0.0
370	0.0
12071	0.0
10035	0.0
4963	0.083
6907	0.083
553171	0.0
2041618	N/A
9411	0.0
7559	0.0
15965	0.102
6897	0.102
6883	0.102
7211	0.083
21105897	0.083
5439	0.0
7190	0.083
7469	0.0
10001	0.0
11625	0.083
6586	0.151
6675	0.083
472932	0.102
7073	0.0
8554	0.125
55130	0.0
10433	0.0
11992	0.0
7671	0.0
10446	0.0
7657	0.0
22453	0.0
7065	0.0
11045	0.0
7472	0.0
11207996	0.0
29016	0.0
7747	0.0
7627	0.0
10571	0.0
11647	0.102
66809	0.102
13865424	0.083
7175	0.083
7157	0.083
21112023	0.083
11582	0.083
7172	0.083
16119	0.056
864	0.0
79280	0.083
28947	0.083
7042	0.068
13837760	0.083
76894	N/A
205483	0.083
7737	0.0
6322	0.0
7132	0.102
8763	0.340
13848808	0.083
10837	0.068
13869434	0.068
21159695	0.083
6835	0.185
21108576	0.083
7533	0.0
56559	0.0
9053802	0.0
29000	0.0
7434	0.0
6312	0.0
8398	0.0
11898	0.0
72522	0.0
7928	0.0
14348	0.0
2581	0.0
11891	0.0
7917	0.0
7915	0.0
7901	0.0
7892	0.0
7882	0.0
8574	0.0
932	0.0
7812	0.0
7837	0.0
6040	0.0
258	0.0
1004	0.0
682	0.0
13872989	0.0
8665	0.083
6950	0.25
552744	0.0
70806	0.212
11671339	0.044
10251740	0.083
69914	0.044
13862665	0.0
21168813	0.083
175	0.0
6630	0.068
13840647	0.068
13860491	0.068
13839012	0.185
20545	0.0
8012	0.0
9564	0.068
7044	0.068
11003	0.204
10452	0.044
6314	0.0
4510484	0.0
66896	0.102
10437074	0.102
21105878	0.083
13839308	0.102
6753	0.212
374462	0.167
13869462	0.068
21106519	0.083
13860775	0.083
21106015	0.0
11809	0.0
12823	0.083
6649	0.0
6035	0.083
61739	0.136
392447	0.102
7142	0.083
66895	0.102
66887	0.102
9893	0.102
63518	0.102
59482	0.102
10696	0.0
67414	0.044
7074	0.0
7670	0.0
10797	0.0
6176	0.0
7534	0.0
10791	0.0
28986	0.0
10788	0.0
7621	0.0
10777	0.0
12972	0.0
9976	0.0
7514	0.0
215929	0.0
11025	0.0
7016	0.0
7871	0.0
21153	0.0
7802	0.0
12218	0.0
12632	0.0
7760	0.0
11095	0.0
7607	0.0
6321	0.0
558020	0.102
7790	0.125
6881	0.102
12061	0.102
67460	0.102
6790	0.151
8319	0.151
62964	0.056
62467	0.083
11193	0.0
11591	0.083
10411	0.083
10181338	0.083
59573	0.0
14998	0.0
13837190	0.0
1020	0.125
8141	0.144
8186	0.083
11600	0.201
10169	0.306
10343	0.056
447	0.083
12643	0.102
13846658	0.185
11596	0.083
28973	0.083
27296	0.083
11651	0.083
466305	0.083
9218	0.083
8183	0.083
7189	0.083
4878	0.083
13848793	0.151
21108577	0.083
123	0.083
26824	0.0
7028	0.144
7478	0.0
62489	0.102
21429023	0.830
2275	0.0
13835344	0.083
11793	0.0
13871721	0.0
6164	0.0
65785	0.083
6674	0.083
10616	0.083
526	0.083
11228	0.0
7003	0.0
21106520	0.102
13874733	0.102
6780	0.167
8098	0.167
70714	0.102
28969	0.102
7241	0.102
6577	0.204
9120	0.068
13853758	0.083
11525	0.0
4481813	0.0
13876103	0.068
8058	0.185
6593	0.389
14672	0.0
13850082	0.0
63903	0.102
17443	0.102
62808	0.102
6855	0.151
13638	0.0
18717	0.0
15954	0.0
7622	0.0
7310	0.102
63156	0.0
12626	0.0
28994	0.0
61765	0.102
10772140	0.0
13860335	0.102
10939	0.083
3463	0.787
7679	0.102
6296	0.059
5894	0.0
11586	0.083
1448	0.068
217	0.0
7459	0.0
11024	0.0
7026	0.144
11239	0.0
11861	0.0
11036	0.0
11029	0.0
11794	0.0
10511	0.0
21011	0.0
11678	0.0
3644	0.0
6320	0.0
10947	0.0
10787	0.0
60524	0.0
55091	0.0
2606	0.0
7208	0.083
1446	0.068
8520	0.0
7626	0.0
11526	0.0
124968	0.102
21105905	0.102
21106560	0.102
10437215	0.102
2039535	0.102
7161	0.068
13885245	0.102
62472	0.083
7678	0.102
11819	0.0
99440	0.0
123993	0.0
12225	0.144
693	0.0
11080	0.083
10197150	0.0
13255	0.236
83962	0.670
13839199	0.102
13634	0.102
7221	0.102
456015	0.102
7030	0.144
8860	0.222
642951	0.068
11773	0.083
6898	0.102
8262	0.139
6089	0.0
13835977	0.0
7677	0.102
60121	0.083
21106518	0.083
9970	0.0
8273	0.139
73479	0.068
7443	0.083
86394	0.048
9454	0.083
8282	0.139
13856959	0.204
6453	0.188
78828	0.0
62530	0.102
7242	0.102
65750	0.102
24041	0.0
5708	0.0
23730	0.0
23621376	0.0
21111781	0.083
7225	0.102
21106470	0.167
247721	0.102
7029	0.144
21106581	0.083
11283	0.306
156255	0.236
13869480	0.083
11488212	0.068
10992	0.083
62597	0.0
4937830	0.0
844	0.0
21105870	0.102
2005981	0.0
199342	0.083
6745	0.102
6916	0.083
11996	0.0
55188	0.0
11077	0.083
7240	0.102
66996	0.102
25886	0.0
12957	0.0
19953955	0.0
21943	0.0
19956441	0.0
19957731	0.0
7636	0.236
6146	0.0
62230	0.0
59674	0.0
11021	0.083
21106535	0.0
10181339	0.102
5596	0.083
13849989	0.0
132	0.083
70715	0.102
15855	0.068
84036	0.0
13328	1.372
10784857	N/A
22191	0.0
6123	0.0
8576	0.0
7851	0.0
15387	0.0
7811	0.0
7835	0.0
7769	0.0
7716	0.0
7564	0.0
6101	0.0
7466	0.0
11732	0.0
15803	0.068
7236	0.102
4437893	0.204
4489	0.083
12066	0.0
13835836	0.0
6720	0.068
11042	0.083
10940	0.083
10937	0.083
20570	0.102
19477	0.0
14169248	0.0
13648	0.102
15409	0.102
78	0.102
17868	0.204
4449	0.083
75951	0.0
72551	0.0
72793	0.0
11543	0.0
18	0.068
21105848	0.068
556589	0.083
880	0.102
7155	0.068
16359	0.068
8329	0.204
13842613	0.083
21132380	0.083
29001	0.0
11632	0.0
30516	0.0
26325090	0.0
21106145	0.083
10488	0.102
10292746	1.535
68832	0.0
23255	0.0
11699	0.0
11695	0.0
11739	0.0
11194	0.0
6165	0.0
10008	0.102
10790	0.0
62466	0.083
11595	0.083
6492	0.136
10451	0.0
2975965	0.207
8900	0.0
11230	0.0
99681	0.083
29015	0.125
8904	0.125
10018	0.125
12954	0.0
13867413	0.0
13054	0.102
24641	0.0
11056	0.0
11216	0.0
11210	0.0
11795	0.0
789	0.0
7131	0.102
13854242	0.083
1266019	0.0
558878	0.0
25890	0.0
68152	0.0
65936	0.102
11180	0.0
5830	0.102
6610	0.185
62485	0.083
10756	0.072
10181341	0.102
58234	0.687
5142	0.083
136966	0.083
64155	0.083
553578	0.0
18724	0.102
7688	0.102
220998	0.0
654	0.0
4366810	0.0
10422	0.0
558917	0.0
57726	0.245
6330	0.0
61707	0.0
10892	0.083
89258	0.056
18019	0.0
13860434	0.068
60886	0.074
13871718	0.102
1114	0.0
68224	0.0
68503	0.0
24533	0.102
8903	0.125
11265	0.0
120489	0.102
13869414	0.083
6301	0.0
19709	0.083
1664	0.102
2241	0.102
11107	0.0
10986	0.083
2441	0.687
137720	0.136
5593	0.25
4599	0.150
13836589	0.0
21106173	0.068
707	0.037
10384035	0.102
8855	0.167
5026296	0.687
10464	0.0
59483	0.044
17131	0.102
12161	0.0
26325086	0.072
7856	0.0
8562	0.0
7730	0.0
173	0.0
191058	0.083
9219586	0.237
65234	0.179
56117	0.0
21106366	0.102
25889	0.0
192748	0.068
13850142	0.083
390927	0.083
69340	0.102
81815	0.083
1577	0.144
71	0.068
6514	0.188
4445317	0.059
14556	0.102
20132	0.204
21782117	1.535
6774	0.068
11752	0.0
8960	0.0
6334	0.0
11460	0.102
10438331	0.129
10628694	0.316
6604	0.136
10756390	0.0
13803	0.0
63631	0.0
11788	0.102
455090	0.102
7223	0.102
11629	0.068
13856352	0.102
55443	0.102
453675	0.102
11465	0.102
120621	0.0
20119	0.0
55205	0.0
13816	0.0
26765	0.0
21181	0.0
10254	0.083
4962	0.083
592	0.0
7146	0.068
8521	0.0
29117	0.204
78467	0.083
28682	0.102
222538	0.102
7630	0.0
15427	0.102
11286	0.326
67465	0.068
10243171	0.083
11332993	0.083
392	0.083
206493	0.336
1361549	0.102
109838	0.0
28992	0.083
20843	0.083
13229	0.0
17784	0.0
12816	0.102
13104	0.204
5993	0.0
62589	0.102
7686	0.102
7624	0.0
7406	0.083
192642	0.0
70988	0.083
7018	0.0
3350	0.068
21361761	0.170
13849981	0.0
71089	0.102
10437135	0.102
65523	0.102
21106900	0.068
58563	0.083
86435	0.083
15413	0.0
10449	0.0
6842	0.222
7506	0.0
2656	0.174
13836520	0.102
9943	0.102
5978	0.0
17347	0.102
12445	0.0
3008	0.068
3277	0.170
9965	0.083
6270	0.0
13848341	0.0
26325182	0.304
105291	0.186
7791	0.125
71193	0.102
2925	0.151
70652	0.083
2424	0.244
21105859	0.083
502245	0.083
123860	0.0
73390	0.102
9088156	0.0
13848467	0.102
72556	0.102
122446	0.0
773	0.0
13835235	0.0
21106140	0.068
7480	0.0
108106	0.0
21106008	0.068
14299946	0.0
502855	0.083
7340	0.0
8158	0.0
13835376	0.0
127750	0.0
13839109	0.0
25552	0.083
13865630	0.0
256210	0.151
15702	0.083
589165	0.102
64699	0.0
5915	0.102
764	0.083
953	0.083
2157	0.083
3544	0.083
2038738	0.102
10710415	0.0
1348	0.144
13867714	0.204
59577	0.0
29107	0.0
15517	0.367
4103087	0.056
10996	0.083
194092	0.102
7092	0.102
13835224	0.0
1078	0.0
499714	0.471
11557190	0.0
970	0.222
24972	0.068
24535	0.083
8902	0.125
10437836	0.151
10437239	0.151
14627	0.151
25472	0.068
8470	0.083
3210	0.0
76154	0.102
13836591	0.0
455353	0.0
6658	0.083
26325085	0.0
124	0.083
13662	0.083
62265	0.068
13836399	0.0
16778	0.0
7705	0.0
11694	0.0
123207	0.083
67594	0.204
992	0.083
11930	0.0
13644	0.102
60329	0.0
7727	0.0
7728	0.0
7021	0.0
10948	0.0
1143	0.0
376	0.0
10801109	0.0
8030	0.204
8093	0.204
13658	0.056
21106586	0.0
21105699	0.204
13865426	0.0
71628	0.0
13837329	0.083
13837319	0.083
8241	0.083
11422351	0.068
1609	0.0
83866	0.083
67270	0.083
20198	0.3
361	0.056
7199	0.083
14916	0.170
10733068	0.0
16736498	0.6
6528	0.083
2297441	0.068
6033	0.083
13839553	0.0
10025	0.0
6524	0.083
8243	0.083
13860	0.102
1015	0.25
204209	0.185
61266	0.074
13874867	0.0
71430	0.167
13837303	0.083
7397	0.102
26325087	0.0
1906	0.083
363458	0.102
7684	0.102
13856009	0.102
1278	0.222
76394	0.083
7279	0.102
71787	0.0
11244	0.0
63889	0.083
13835336	0.0
83850	0.083
13835209	0.0
5004	0.0
7150	0.056
15016	0.0
503239	0.102
13837537	0.125
20848	0.068
13835293	0.0
6371	0.167
9873	0.212
11610	0.102
13839441	0.0
72056	0.0
34095	0.0
18685	0.0
62628	0.0
11875	0.0
40130	0.136
191	0.0
8528	0.083
10101	0.0
2849146	0.102
185	0.219
4590	0.083
18177	0.083
13854944	0.0
13836021	0.0
13884973	0.0
68568	0.083
13842001	0.0
15753	0.068
8733	0.0
1266393	0.0
6600	0.151
3693	0.185
4333	0.167
13090	0.204
13839416	0.0
16387	0.102
659	0.0
10437210	0.068
