Compound Id	BCUT [BCUTp-1l]
63631	5.5810
11788	5.6729
455090	5.7354
7223	5.0798
11629	3.8588
13856352	4.9188
55443	3.9730
453675	3.9630
11465	4.8236
120621	4.0315
20119	3.9529
55205	3.9922
13816	4.0315
26765	4.1887
21181	4.2673
10254	4.5093
4962	4.3324
592	3.5250
7146	4.1011
8521	4.8534
29117	6.9117
78467	4.1991
28682	4.3108
222538	4.2733
7630	3.6038
15427	4.8383
11286	3.9035
67465	4.2704
10243171	4.2114
11332993	4.2311
392	4.6568
206493	4.1491
1361549	4.2541
109838	4.2023
28992	5.5888
20843	5.8256
13229	3.4860
17784	3.4860
12816	3.7742
13104	3.8427
5993	3.3630
62589	5.8194
7686	5.7566
7624	5.6650
7406	3.8992
192642	4.3459
70988	3.9041
7018	3.9936
3350	4.1306
21361761	4.8823
13849981	5.6014
71089	5.4261
10437135	4.8521
65523	4.2316
21106900	4.5029
58563	4.3668
86435	3.8105
15413	4.6627
10449	4.9661
6842	7.7281
7506	3.6371
2656	6.6271
13836520	4.5910
9943	3.7534
5978	5.8435
17347	6.7928
12445	4.1887
3008	4.8285
3277	4.2429
9965	3.8056
6270	4.6685
13848341	3.9668
26325182	4.8769
105291	3.3990
7791	6.1927
71193	6.3793
2925	4.0794
70652	3.7661
2424	4.9632
21105859	4.3079
502245	4.2225
123860	4.8891
73390	4.3888
9088156	4.7432
13848467	3.8285
72556	3.8871
122446	4.6602
773	5.2905
13835235	3.4312
21106140	4.8694
7480	4.2975
108106	5.2898
21106008	3.8770
14299946	3.6283
502855	3.9128
7340	5.2347
8158	5.3494
13835376	4.6497
127750	4.2220
13839109	3.6529
25552	5.5511
13865630	4.1436
256210	4.3950
15702	3.5757
589165	6.5244
64699	3.6353
5915	4.1080
764	4.6226
953	4.0764
2157	3.9854
3544	4.2357
2038738	3.9160
10710415	4.1007
1348	5.3669
13867714	6.4493
59577	4.6602
29107	4.0315
15517	4.7529
4103087	3.7517
10996	4.7979
194092	4.5062
7092	6.7091
13835224	3.7562
1078	3.5895
499714	4.2491
11557190	4.9890
970	6.9739
24972	5.7468
24535	5.9261
8902	5.3819
10437836	3.4556
10437239	3.4383
14627	4.7228
25472	4.8176
8470	4.7674
3210	4.2132
76154	6.8621
13836591	3.6689
455353	3.7464
6658	6.8485
26325085	4.8483
124	3.8894
13662	3.5935
62265	3.9037
13836399	3.7282
16778	3.7169
7705	3.7562
11694	4.2621
123207	4.2617
67594	4.8254
992	4.2481
11930	4.5765
13644	4.4150
60329	4.4804
7727	4.1448
7728	3.5991
7021	3.9477
10948	3.9134
1143	3.3190
376	3.7073
10801109	4.2413
8030	4.6711
8093	5.3425
13658	6.0620
21106586	4.3322
21105699	6.1047
13865426	4.0178
71628	3.8777
13837329	4.6017
13837319	4.9112
8241	4.8670
11422351	6.6227
1609	4.2357
83866	4.7789
67270	6.3084
20198	4.4841
361	4.1159
7199	3.8684
14916	3.8149
10733068	5.1242
16736498	6.2194
6528	4.9444
2297441	3.7040
6033	6.0383
13839553	3.6887
10025	3.7140
6524	4.9554
8243	4.9333
13860	6.5638
1015	6.0112
204209	5.9893
61266	3.9626
13874867	3.9192
71430	4.4770
13837303	4.7786
7397	4.1918
26325087	4.4591
1906	4.1991
363458	5.4050
7684	5.4950
13856009	4.3942
1278	6.7130
76394	4.1404
7279	4.7368
71787	3.9094
11244	3.9477
63889	4.1894
13835336	3.5967
83850	4.7789
13835209	3.8172
5004	3.7191
7150	4.4302
15016	4.7660
503239	5.8024
13837537	5.3110
20848	5.2454
13835293	4.3201
6371	4.8457
9873	5.6884
11610	4.5062
13839441	3.8814
72056	3.9451
34095	3.9436
18685	3.9415
62628	3.9375
11875	3.9295
40130	4.3273
191	3.6938
8528	5.3702
10101	2.6894
2849146	4.19
185	5.6832
4590	4.2139
18177	4.1084
13854944	3.9036
13836021	3.7456
13884973	4.6406
68568	4.3862
13842001	4.0615
15753	4.3490
8733	3.7749
1266393	5.2061
6600	4.3557
3693	4.2901
4333	3.6011
13090	6.8829
13839416	3.9135
16387	4.3274
659	5.6145
10437210	3.4044
13835861	4.2192
4927801	5.3716
64016	4.4243
23977588	6.2194
11422	4.9808
5027	5.2255
13257	4.1458
26325088	4.1673
960	3.7217
19231	3.6982
10437335	4.3471
12874	5.3065
13303	5.2859
12229	4.0620
2457	5.0442
29282	5.3065
1710	4.6803
913	4.0007
2625	5.7220
18941	5.9343
4760	5.9245
2169	5.2355
13302	5.4664
21109330	5.3239
14021447	4.9876
8182	4.1447
12705	5.2967
33617	4.7572
1141	3.9699
16388	4.3360
26325089	5.2693
63968	4.2644
13811	5.2052
12231	4.5571
2699	5.7140
70660	3.6705
18336	5.5371
4768	5.8666
63908	4.1359
221226	4.1555
6287	3.1609
2075	5.7444
24099	3.8639
10801842	5.5224
27749	4.8151
18801	3.9307
68156	3.9085
5660	5.0373
5091	3.7217
917	6.2597
3741	5.3697
1151	4.5466
9797	4.3661
7600	3.6354
5554	5.0329
8111	7.0362
11439687	5.2647
4759	4.7572
2937774	4.20
2206	4.3487
63310	4.6128
10106	3.3967
30881	4.7473
206561	4.1902
7745	3.9616
1262	4.2827
13835294	5.4778
28552	4.5024
59447	5.7082
7528	5.7869
13835459	6.1012
13837702	4.6680
415	4.5784
65272	5.3413
48024	5.6519
13866593	4.7128
7530	5.7295
133166	3.5186
4268	4.4642
14620	4.7374
299166	4.1951
5976	4.1128
13839575	4.2037
4444100	4.8068
12133	4.7176
42330	4.3683
768	4.4997
5791	4.8092
5233	4.3729
4575	4.4174
14256731	4.4464
60858	5.2588
4444107	6.0547
8935	5.4128
26325080	4.9872
2079	4.3879
44152	4.3736
12933	4.7408
36029	5.6041
7964	6.9723
6193	7.0510
3548	5.0930
3918	5.0674
106796	6.3782
577	4.0477
744	4.6040
8124942	4.9819
305	3.9325
4624	4.7609
2908	5.0825
83191	4.1593
91432	4.6872
8101973	4.9230
13835550	4.3987
4911	4.9364
7703	4.7451
5932	4.4711
6002	4.8132
4777	5.1297
120548	4.2139
5139	4.6538
13835604	3.8393
5774	4.4737
11917	6.9913
2068	4.9239
3841535	3.6833
13835706	3.7607
92468	4.7095
92494	4.6309
5198	5.2001
5026	5.7214
12730	4.3612
2121	5.0837
3216	5.0545
5236	4.6489
8912	5.8802
3513	7.2683
3322	4.6696
26325183	6.7920
17339596	4.2010
5145918	4.7601
733	3.8070
6646	4.0881
56232	4.8446
14688	4.8492
10227261	4.1179
26325081	4.9871
13871489	4.32
13835630	4.0908
13835932	3.9944
13849665	4.2759
559096	7.3971
4745	4.7340
13850879	4.4924
230	4.1743
5557	4.8565
12549	5.7748
2700	3.8917
4744	5.0437
62060	4.7451
4343	4.19
3584	4.1840
26286843	3.9302
75956	6.0064
197564	4.5299
84971	4.0881
388391	4.0881
86007	4.6758
4471584	6.4547
3652	5.0352
5550	4.4784
5553	5.0385
7984	4.4378
12586	4.5772
26325082	4.9871
5709	4.0215
30572	3.7360
5376	5.0266
3534	4.7487
3438	4.0046
33416	5.9475
11632871	5.9911
6066	4.1297
8103122	4.7474
440	4.1349
24722	6.3217
15789876	4.1190
4447447	5.0854
4470736	4.8213
96749	3.6631
4228778	4.2220
32555	3.7327
49179	4.2446
4450907	5.4587
5775	5.2387
26325083	4.9871
193441	4.5349
509179	6.0241
5633	4.4877
5162	5.1340
10162	4.9395
5541	4.6158
5552	4.5379
2654	3.9653
4444553	6.1160
5113	5.5541
4380	4.4871
4575338	5.4587
48085	4.2440
26325084	4.9870
21106058	5.1618
26563	5.9725
21105591	5.6290
5551	4.5372
2760	3.8672
9786472	4.3388
196288	4.4567
139025	4.4861
5542	3.8678
19232037	4.1822
19232038	4.4180
18547147	4.4572
21587143	4.4867
2271976	4.7433
15520	4.0968
4444479	4.6905
5807	4.1788
54833	4.6879
75995	6.1942
21106077	5.2031
58496	5.1140
21106059	4.5665
6013	4.7811
1043	4.2137
21105594	5.1916
10481872	4.5711
21486195	4.5826
4067	3.9314
5768	4.3340
31006	4.7812
75662	5.1482
29400	4.4534
4444362	4.9283
6045	4.2529
